"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","recordNumber","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","infraspecificEpithet","fieldNumber","typeStatus","relatedCatalogItem","sex"
"280","2020-12-11 11:44:28-03","UFMG","BHCB","46915","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Tameirão Neto, E","1998","12","01","Brasil","Minas Gerais","Oliveira","Mina da Savana, Mineração Corcovado de Minas, Faze",NA,NA,NA,NA,NA,"Campo hidromórfico em área de cerrado (meia encosta), herbáceo.","2781","-44.8272018432617","-20.6963996887207","38796","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:44:28-03","UFMG","BHCB","123888","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2009","12",NA,"Mendes, MS; Brina, AE; Neves, GS","2007","06",NA,"Brasil","Minas Gerais","Mariana","Mina de Conta História",NA,NA,"990","1120",NA,"Campo ferruginoso, herbáceo","81","-43.4160995483398","-20.377799987793","33524","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:44:28-03","UFMG","BHCB","107260","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV da","2007","05","01","Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas; Campos de São Do",NA,NA,"1306","1306",NA,"Terrestre no campo rupestre. Flores amarelas. Prensado em álcool.","980","-44.1800003051758","-17.8733005523682","42854","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-11 11:44:28-03","UFMG","BHCB","132557","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2009","03","07","Batista, JAN; Carvalho, BM de; Baptista, FL","2009","03","07","Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Campos de São Domingos",NA,NA,"464","1276",NA,"Erva terrestre em campo limpo inundável. Em plena floração, flores em creme. Crescendo junto com outra forma com flores menores e cor alaranjada","2843","-43.6002998352051","-18.2493991851807","101169","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-11 11:44:28-03","UFMG","BHCB","132556","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2009","03","07","Batista, JAN; Carvalho, BM de; Baptista, FL","2009","03","07","Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Campos de São Domingos",NA,NA,"464","1276",NA,"Erva terrestre em campo limpo inundável. Em plena floração, flores alaranjadas. Crescendo junto com outra forma com flores maiores de cor creme","2842","-43.6002998352051","-18.2493991851807","101169","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:44:28-03","UFMG","BHCB","92434","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da; et al.","2002","12","24","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo",NA,NA,NA,NA,NA,"Planta coletada em campo limpo; erva terrestre; flores esverdeadas.","2555","-43.4249992370605","-19.0372009277344","60318","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:44:28-03","UFMG","BHCB","92433","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da; et al.","2003","02","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo",NA,NA,NA,NA,NA,"Planta coletada em margem de riacho; erva terrestre; flores amareladas.","2554","-43.4249992370605","-19.0372009277344","60318","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-11 11:44:28-03","UFMG","BHCB","92432","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da; et al.","2003","03","19","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo",NA,NA,NA,NA,NA,"Planta coletada em encosta de morro, na transição de campo limpo com campo rupestre; erva terrestre; flores verde-claras.","2553","-43.4249992370605","-19.0372009277344","60318","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:44:28-03","UFMG","BHCB","16118","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Stehmann, JR; Sobral, M; Oliveira, AR","1987","09",NA,"Brasil","Minas Gerais","Lima Duarte","P.E. do Ibitipoca",NA,NA,NA,NA,NA,"Terreno alagado. Erva ereta, ± 0,6m de altura. Flores esverdeadas.","1058","-43.793098449707","-21.8425006866455","30417","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-11 11:44:28-03","UFMG","BHCB","15773","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Souza, HC de","1987","07","22","Brasil","Minas Gerais","Lima Duarte","P.E. do Ibitipoca",NA,NA,NA,NA,NA,"Campo rupestre, erva terrestre 50cm de altura. Flores cárneas e esverdeadas.","s.n.","-43.793098449707","-21.8425006866455","30417","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-11 11:44:28-03","UFMG","BHCB","86736","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Viana, PL; et al.","2003","10","30","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto",NA,NA,"1400","1400",NA,"Erva ereta em campo limpo. Flores amarelo-claras.","1145","-43.3908004760742","-18.0041999816895","26697","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:44:28-03","UFMG","BHCB","86315","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Viana, PL; et al.","2003","12","05","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto",NA,NA,"1400","1400",NA,"Erva ereta em campo limpo com flores amarelas.","1268","-43.3908004760742","-18.0041999816895","26697","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:44:28-03","UFMG","BHCB","86316","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Viana, PL; et al.","2003","12","05","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto",NA,NA,"1300","1300",NA,"Erva em beira de riacho em campo rupestre. Flores verdes.","1267","-43.3908004760742","-18.0041999816895","26697","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:44:28-03","UFMG","BHCB","118826","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Ramalho, AJ; et al.","2008","02","29","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto, campão a caminho do Morro Redon",NA,NA,NA,NA,NA,"Erva terrestre, campão brejoso, flores amarela.","13","-43.3908004760742","-18.0041999816895","26697","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:44:28-03","UFMG","BHCB","26072","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Teixeira, WA","1994","03","22","Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,"Campo rupestre, herbáceo/saxícola. Coletada em local mais úmido e pedregoso, próximo aos afloramentos de quartzito, MBR. Flores alaranjadas.","s.n.","-43.801399230957","-20.2532997131348","20553","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:44:28-03","UFMG","BHCB","23270","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Teixeira, WA","1993","10","16","Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,"Campo rupestre, herbáceo. Coletada em ravina próxima aos afloramentos de quartzito, em solo arenoso, MBR.","s.n.","-43.801399230957","-20.2532997131348","20553","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:44:28-03","UFMG","BHCB","14805","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Meyer; Pedralli","1986","10","28","Brasil","Minas Gerais","Indianópolis","Ribeirão das Furnas",NA,NA,NA,NA,NA,"Flores amarelas.","s.n.","-47.9169006347656","-19.0386009216309","30244","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:44:28-03","UFMG","BHCB","132533","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2009","03","04","Batista, JAN; Carvalho, BM de; Baptista, FL","2009","03","04","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral",NA,NA,"453","1023",NA,"Erva terrestre, em campo limpo inundável (permanentemente úmido). Flores creme. Ocorrendo junto com outra forma de flores menores e alaranjadas.","2819","-44.1721992492676","-17.7574996948242","37503","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-11 11:44:28-03","UFMG","BHCB","132532","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2009","03","04","Batista, JAN; Carvalho, BM de; Baptista, FL","2009","03","04","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral",NA,NA,"453","1023",NA,"Erva terrestre, em campo limpo inundável (permanentemente úmido). Flores alaranjadas. Ocorrendo junto com outra forma de flores maiores e cor creme.","2818","-44.1721992492676","-17.7574996948242","37503","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-11 11:44:28-03","UFMG","BHCB","46308","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Salino, A; Morais, PO; Dittrich, VAO","1999","04","01","Brasil","Minas Gerais","Catas Altas","Serra do Caraça",NA,NA,"1350","1350",NA,"Terrícola, borda de floresta, beira de rio, no lado de cima da Cascatinha. Folhas carnosas e flores totalmente amarelas.","4571","-43.4075012207031","-20.0746994018555","11966","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-11 11:44:28-03","UFMG","BHCB","67331","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da","2000","12","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça",NA,NA,NA,NA,NA,"Planta coletada em beira de córrego; erva terrestre; flores verde-amareladas.","1133","-43.4075012207031","-20.0746994018555","11966","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-11 11:44:28-03","UFMG","BHCB","92277","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da","2004","09","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça",NA,NA,NA,NA,NA,"Planta coletada em campo de altitude; terrestre; flores esverdeadas.","2398","-43.4075012207031","-20.0746994018555","11966","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-11 11:44:28-03","UFMG","BHCB","52442","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Vasconcelos, MF de","2000","04","22","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Campo de Fora.",NA,NA,"1500","1500",NA,"Beira de córrego. Herbácea, flores amarelo-ouro.","s.n.","-43.4152984619141","-19.959400177002","33136","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-11 11:44:28-03","UFMG","BHCB","52838","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Vasconcelos, MF de","2000","01","07","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inconfinado.",NA,NA,"1900","1900",NA,"Campo rupestre, rupícola, flores verde-claras.","s.n.","-43.4075012207031","-20.0746994018555","11966","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-11 11:44:28-03","UFMG","BHCB","52834","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Vasconcelos, MF de","1999","10","09","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inconfinado.",NA,NA,"2020","2020",NA,"Campo rupestre, rupícola, flores verde-claras.","s.n.","-43.4075012207031","-20.0746994018555","11966","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-11 11:44:28-03","UFMG","BHCB","137433","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2010","02","11","Lau, BL; Massensini Júnior, A; Carvalho, BM de","2010","02","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, RPPN Caraça, topo da Cachoeira Cascatinha, beira d#?#gua",NA,NA,"1304","1304",NA,"Erva terrícola, beira d#?#gua, flores alarajadas","21","-43.4152984619141","-19.959400177002","33136","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-11 11:44:28-03","UFMG","BHCB","43704","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Mota, RC da; Stehmann, JR","1998","10","23","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,"Coletada em afloramento rochoso, cercado por gramíneas. Sépalas, labelo e pétalas verde-claros. Sem odor aparente.","7","-43.7144012451172","-19.1688995361328","26557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-11 11:44:28-03","UFMG","BHCB","64288","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2005",NA,NA,"Barreto, HLM","1933","08","23","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó km118.",NA,NA,NA,NA,NA,"Campo, brejo. Frequente, herbácea 0,30. Flor amarelada.","4882","-43.8513984680176","-19.7696990966797","19939","auto","Southern America",NA,NA,"BHCB028436","BHCB028436 BHCB028436_1",NA,NA,NA,NA,NA
"308","2020-12-11 11:44:28-03","UFMG","BHCB","64287","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,"2005",NA,NA,"Barreto, HLM","1938","02","04","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó km 137, estrada de Conceição.",NA,NA,NA,NA,NA,"Margem de córrego, frequente. Flor alaranjada, herbácea.","8982","-43.8513984680176","-19.7696990966797","19939","auto","Southern America",NA,NA,"BHCB028444","BHCB028444 BHCB028444_1",NA,NA,NA,NA,NA
"309","2020-12-11 11:44:28-03","UFMG","BHCB","136741","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.",NA,NA,NA,NA,"Borges, KS","2009","12","15","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, PN Serra do Cipó, região do Alto do Palácio",NA,NA,NA,NA,NA,"Final da trilha para o córrego Indaiá. Terrícola","19","-43.7144012451172","-19.1688995361328","26557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-11 17:20:55-03","UFPR","UPCB","9039","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Vieira, T.L.","2014","05","14","Hatschbach, G.","1970","05","18","Brasil","Mato Grosso","Terenos","Cachoeirão",NA,NA,NA,NA,NA,"Flor creme esverdeada, margem de córrego (solo arenoso)..","24348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-11 17:20:55-03","UFPR","UPCB","9673","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Vieira, T.L.","2014","05","14","Hatschbach, G.","1972","08","06","Brasil","Minas Gerais","Jaboticatuba","Serra do Cipó",NA,NA,NA,NA,NA,"Flor amarela alaranjado, do brejo..","30003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-11 17:20:55-03","UFPR","UPCB","55541","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Stancik, J.F.","2003","01","01","Stancik, J.F.","2003","11","26","Brasil","Paraná","Palmeira","Recanto dos Papagaios",NA,NA,NA,NA,NA,"Terrestre, flor creme-esverdeada, fruto imaturo. Beira do rio..","49","-50.0064010620117","-25.4293994903564","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-11 17:20:55-03","UFPR","UPCB","55542","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Stancik, J.F.","2003","01","01","Stancik, J.F.","2003","11","26","Brasil","Paraná","Palmeira","Recanto dos Papagaios",NA,NA,NA,NA,NA,"Terrestre, flor creme-esverdeada. Beira do rio..","50","-50.0064010620117","-25.4293994903564","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-11 17:20:55-03","UFPR","UPCB","55543","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Stancik, J.F.","2003","01","01","Stancik, J.F.","2003","11","26","Brasil","Paraná","Palmeira","Recanto dos Papagaios",NA,NA,NA,NA,NA,"Terrestre, flor creme-esverdeada..","51","-50.0064010620117","-25.4293994903564","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:20:55-03","UFPR","UPCB","72395","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Mancinelli, W.S.","2010","11","03","Mancinelli, W.S.","2010","11","03","Brasil","Santa Catarina","Garuva","Serra Quiriri",NA,NA,"1100","1100",NA,"Erva terrícola, flores verdes, ocrrente entre muscos na beira do rio..","1344","-48.8549995422363","-26.0266990661621","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:20:55-03","UFPR","UPCB","70016","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Mancinelli, W.S.","2010","03","22","Mancinelli, W.S.","2010","03","22","Brasil","Paraná","Tibagi","Canyon do Guartelá",NA,NA,NA,NA,NA,"Erva terrícola, ocorrente em Campo, margens do rio..","1188","-50.4136009216309","-24.5093994140625","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:20:55-03","UFPR","UPCB","63272","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","Baptista, D.H.","2007","12","05","Bonnet, A.","2007","11","23","Brasil","Paraná","Ponta Grossa","Rupestre. Estepes.",NA,NA,"1000","1000",NA,"Floresta nas margens do rio Tibagi (Surubi)..","1000103","-50.1618995666504","-25.0949993133545","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-10-31 08:50:00-03","MO","MOBOT","101079063","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","aquaticum","Epidendrum aquaticum","Lindl.",NA,NA,NA,NA,"Amaro Macedo","1951","1","5","Brazil","Minas Gerais","Ouro Preto","[Jaramenbo].",NA,NA,NA,NA,"1",NA,"Macedo 2881","-43.5080986022949","-20.2875003814697","44599","auto","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-03-20 14:41:00-03","MO","MOBOT","101188385","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","aquaticum","Epidendrum aquaticum","Lindl.","fide Hágsater",NA,NA,NA,"George Gardner","1840","5",NA,"Brazil","Goiás",NA,"Goyaz; on the margin of a small mountain stream on the Serra Geral, near Nossa Senhora d'Abadia",NA,NA,NA,NA,"1",NA,"Gardner 4364",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA
"320","2020-03-20 15:26:00-03","MO","MOBOT","101188402","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","carnosum","Epidendrum carnosum","Lindl.","fide Hágsater",NA,NA,NA,"C.F.P. Martius",NA,"5",NA,"Brazil","Minas Gerais",NA,"campis admantinis ad Tejuco, [today Diamantina, formerly Arraial do Tijuco]",NA,NA,NA,NA,"1",NA,"Martius 1315",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA
"321","2010-02-05 20:52:00-02","MO","MOBOT","2820694","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E.A. Christenson",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels|Jonathan Chin","1987","3","11","Guyana","Mazaruni-Potaro",NA,"Mt. Ayanganna, east ernmost peak. Summit and steep slopes. Elfin forest dominated by Bonnetia roraimae, Clusia spp., various Myrtaceae.",NA,NA,"1350.00000000","1380.00000000",NA,NA,"Pipoly 11131","-59.95","5.41666",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2011-02-02 06:19:00-02","MO","MOBOT","2820997","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E.A. Christenson",NA,NA,NA,"Terry W. Henkel|B. Hoffman","1992","11","3","Guyana","Mazaruni-Potaro",NA,"Pakaraima Mts, 2 km transect along summit ridge, Mt. Ayanganna. Low sclerophyllous community; depression shrub thickets of Bonnetia and Clusia; organic soils on sandstone,",NA,NA,"1800.00000000","2000.00000000",NA,NA,"Henkel 132","-59.98333","5.38333",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-11-13 09:06:00-02","MO","MOBOT","1084156","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","G. & I. Carnevali",NA,NA,NA,"William J. Hahn|Emmet J. Judziewicz|Doorjoohan Gopaul","1988","4","8","Guyana",NA,NA,"Potaro-Siparuni Region: Summit of Mt. Kopinang.",NA,NA,"1700.00000000","1800.00000000",NA,NA,"Hahn 4371","-59.91666","5",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2009-07-09 17:05:00-03","MO","MOBOT","1084608","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","F. de Barros",NA,NA,NA,"Gert G. Hatschbach","1982","3","13","Brazil","Minas Gerais",NA,"Bandeirinha, 3 km N (Mpio. Diamantina).",NA,NA,NA,NA,NA,NA,"Hatschbach 44675",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2010-02-05 20:52:00-02","MO","MOBOT","1084609","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","E.A. Christenson",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels|Jonathan Chin","1987","3","12","Guyana",NA,NA,"Cuyuni-Mazaruni. Mt. Ayanganna, eastern slopes. Cloud forest dominants Clusia spp. with Bonnetia spp. Also Myrtaceae and Rubiaceae.",NA,NA,"1250.00000000","1300.00000000",NA,NA,"Pipoly 11173","-59.95","5.45",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","1084616","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","G. Carnevali",NA,NA,NA,"Basil Stergios|et al.","1993","3",NA,"Venezuela","Amazonas",NA,"Parque Nacional Duida-Marahuaca. Cumbre del cerro Duida, esquina sureste.",NA,NA,"2200.00000000",NA,NA,NA,"Stergios 15770",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","1084617","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","dendrobioides","Epidendrum dendrobioides","Thunb.","G. Carnevali",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Bruce K. Holst","1986","5","26","Venezuela","Bolívar",NA,"Distrito Piar: Murisipan-Tepui: savanna-covered, southern projection.",NA,NA,"1700.00000000",NA,NA,NA,"Steyermark 132110","-62.03333","5.85",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
