"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","1017401","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","I. Mimura","59","1961","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206490' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017401","São Paulo","Magnoliophyta","Myrtales","suffruticosum","(O.Berg) Landrum","L. R. Landrum","Sao José dos Campos","Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata. Ca. 7.5 km SW em linha reta da praça principal de São José dos Campos. 200 m NW da Via Dutra.","-45.88","-23.1703","600","600","NY01017401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","823248","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","S. L. Jung-Mendaçolli","112","1977","10","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938203' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823248","São Paulo","Magnoliophyta","Myrtales","suffruticosum","(O.Berg) Landrum","L. R. Landrum","Moji-Guaçu","Moji-Guaçu, Fazenda Campininha.","-47.164784","-22.242395","650","650","NY00823248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00958059","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","E. P. Heringer","17549","1979","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021115' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958059",NA,"Magnoliophyta","Myrtales","suffruticosum","(O.Berg) Landrum","L. R. Landrum",NA,"Joao Pinheiro -Cristalina",NA,NA,NA,NA,"NY00958059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00958060","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","A. P. Duarte","2825","1950","08","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021117' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958060","Minas Gerais","Magnoliophyta","Myrtales","suffruticosum","(O.Berg) Landrum","L. R. Landrum","Patos de Minas","Patos de Minas","-46.5181","-18.5792","800","800","NY00958060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2017-02-01 13:36:00-02","NY","NYBG","1288062","PreservedSpecimen","Plantae","Myrtaceae","Psidium","mucronatum","Psidium mucronatum","E. Hassler","5082",NA,NA,NA,"South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653387' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288062",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"In altoplanitie et deciviis Sierra de Maracayú",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 07:38:00-03","NY","NYBG","1288078","PreservedSpecimen","Plantae","Myrtaceae","Psidium","piribebuiense","Psidium piribebuiense","E. Hassler","6632",NA,NA,NA,"South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1652910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288078",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"In regione cursus superioribus fluminis Y-acá",NA,NA,NA,NA,"NY01288078_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11081","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Gottsberger, I.S.","19974","1974","09","19",NA,"Brasil",NA,NA,"Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. Declive a oeste. Cerrado aberto, com árvore de 2-5m de altura, queimado em julho ; Coleção: Cer","BOTU011081","São Paulo",NA,NA,NA,"O.Berg","Gottsberger, I.S.","Botucatu","18km ao norte de Botucatu, 12km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba.Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75",NA,NA,NA,NA,"1982","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11082","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Gottsberger, I.S.","221174","1974","11","22",NA,"Brasil",NA,NA,"Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. Declive a oeste. Cerrado aberto, com árvore de 2-5m de altura, queimado em julho ; Coleção: Cer","BOTU011082","São Paulo",NA,NA,NA,"O.Berg","Gottsberger, I.S.","Botucatu","18km ao norte de Botucatu, 12km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba.Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75",NA,NA,NA,NA,"1982","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11083","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Gottsberger, I.S.","121072","1972","10","12",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU011083","São Paulo",NA,NA,NA,"O.Berg","Gottsberger, I.S.","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,"1975","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11080","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Gottsberger, I.S.","31872","1972","08","31",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Subshrub.; Coleção: Cerrado Estação 13 de Maio","BOTU011080","São Paulo",NA,NA,NA,"O.Berg","Gottsberger, I.S.","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,"1975","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11057","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Gottsberger, I.S.","191171","1971","11","19",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU011057","São Paulo",NA,NA,NA,"O.Berg","Gottsberger, I.S.","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,NA,NA,"1975","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:46:06-03","EAO","IAN","137962","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Irwin, HS; Souza, R","10377","1965","11","17","Southern America","Brasil",NA,NA,"Contorted shrub ca. 2m. tall, corolla and anther white. Locally frequent.","IAN137962","Goiás","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Rio Preto, Rocky campo, ca. 10km. E. of Cabeceiras.",NA,NA,"1000","1000",NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:46:06-03","EAO","IAN","149005","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Avalone, CL; Carneiro, MR","39","1967","10","23","Southern America","Brasil",NA,NA,NA,"IAN149005","São Paulo","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Itirapina.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:46:06-03","EAO","IAN","149009","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Avalone, CL; Carneiro, MR","43","1967","10","23","Southern America","Brasil",NA,NA,NA,"IAN149009","São Paulo","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Itirapina.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:46:06-03","EAO","IAN","137335","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Belém, RP; Barroso, GM","3964","1968","11","20","Southern America","Brasil",NA,NA,"Planta de 50cm. Frutos verdes.","IAN137335","Distrito Federal","Dicotiledônea",NA,"suffruticosum","(O.Berg) Landrum","Staggemeier, VG","Brasília","Campus da UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2012",NA,NA,"08","10","70570","auto",NA,NA,NA,NA
"59","2021-03-30 12:46:06-03","EAO","IAN","137318","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Belém, RP","3912","1968","02","03","Southern America","Brasil",NA,NA,"Planta de 40cm. Flores brancas, cálice verde.","IAN137318","Distrito Federal","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG","Brasília","Campus da UnB. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2012",NA,NA,"08","10","70570","auto",NA,NA,NA,NA
"60","2021-03-30 12:46:06-03","EAO","IAN","35811","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Viégas, AP","7779","1945","01","17","Southern America","Brasil",NA,NA,"Arbusto.","IAN035811","São Paulo","Dicotiledônea",NA,"suffruticosum","(O.Berg) Landrum","Staggemeier, VG","Campinas","Estrada Rodagem, Campinas-M. Mirim.","-47.060001373291","-22.8999996185303",NA,NA,"IAN035811 IAN035811_e",NA,"2012",NA,NA,"08",NA,"23900","auto",NA,NA,NA,NA
"61","2021-03-30 12:46:06-03","EAO","IAN","137962","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Irwin, HS; Souza, R","10377","1965","11","17","Southern America","Brasil",NA,NA,"Contorted shrub ca. 2m. tall, corolla and anther white. Locally frequent.","IAN137962","Goiás","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Rio Preto, Rocky campo, ca. 10km. E. of Cabeceiras.",NA,NA,"1000","1000",NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:46:06-03","EAO","IAN","149005","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Avalone, CL; Carneiro, MR","39","1967","10","23","Southern America","Brasil",NA,NA,NA,"IAN149005","São Paulo","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Itirapina.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:46:06-03","EAO","IAN","149009","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Avalone, CL; Carneiro, MR","43","1967","10","23","Southern America","Brasil",NA,NA,NA,"IAN149009","São Paulo","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG",NA,"Serra do Itirapina.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"08","06",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:46:06-03","EAO","IAN","137318","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Belém, RP","3912","1968","02","03","Southern America","Brasil",NA,NA,"Planta de 40cm. Flores brancas, cálice verde.","IAN137318","Distrito Federal","Dicotiledônea",NA,"argenteum","(O.Berg) Landrum","Staggemeier, VG","Brasília","Campus da UnB. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2012",NA,NA,"08","10","70570","auto",NA,NA,NA,NA
"65","2021-03-30 12:46:06-03","EAO","IAN","137335","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Belém, RP; Barroso, GM","3964","1968","11","20","Southern America","Brasil",NA,NA,"Planta de 50cm. Frutos verdes.","IAN137335","Distrito Federal","Dicotiledônea",NA,"suffruticosum","(O.Berg) Landrum","Staggemeier, VG","Brasília","Campus da UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2012",NA,NA,"08","10","70570","auto",NA,NA,NA,NA
"66","2021-03-30 12:46:06-03","EAO","IAN","35811","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Viégas, AP","7779","1945","01","17","Southern America","Brasil",NA,NA,"Arbusto.","IAN035811","São Paulo","Dicotiledônea",NA,"suffruticosum","(O.Berg) Landrum","Staggemeier, VG","Campinas","Estrada Rodagem, Campinas-M. Mirim.","-47.060001373291","-22.8999996185303",NA,NA,"IAN035811 IAN035811_e",NA,"2012",NA,NA,"08",NA,"23900","auto",NA,NA,NA,NA
"67","2019-12-04 15:25:32-03","PUCPR","HUCP","22369","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Barboza, E; Silva, JM; Felitto, G","3116","2011","08","27",NA,"Brasil",NA,NA,NA,"HUCP00015673","Paraná","Eudicotiledonea",NA,NA,"Comb.","Barboza, E","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00015673",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"68","2019-12-04 15:25:32-03","PUCPR","HUCP","1175","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Lima, RX","008",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUCP00015495","Santa Catarina","Eudicotiledonea",NA,NA,"Comb.","Acra, LA","Piçarras",NA,"-48.6716995239258","-26.7639007568359",NA,NA,"HUCP00015495",NA,"1986",NA,NA,"09","08","13557","auto",NA,NA,NA,NA
"69","2019-10-09 11:21:42-03","UFBA","ALCB","93704","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Roque, N","2315","2009","10","10","Southern America","Brasil",NA,NA,"ca. 80 cm alt. Folhas discolores. Sépalas verdes, pétalas e filetes alvos.","ALCB060600","Bahia","Dicotyledon",NA,NA,"Cambess.","Faria Júnior, JEQ de","Piatã","Chapada Diamantina, trilha para cachoeira do Patrício","-41.860278","-13.082778","1400","1400",NA,NA,"2010","-41.860278","-13.082778","09","17",NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:21:42-03","UFBA","ALCB","89308","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Guedes, ML; Gomes, FS; Alunos de Botânica III","15182","2009","05","02","Southern America","Brasil",NA,NA,"de ca 2 m de altura. Folhas coriáceas, discolores, com face abaxial vilosa. Frutos imaturos verdes.","ALCB060601","Bahia","Dicotyledon",NA,NA,"Cambess.","Faria Júnior, JEQ de","Piatã","Chapada Diamantina, Caminho para os três Morros.Ponto 01","-41.894167","-12.396389","1391","1391",NA,NA,"2010","-41.894167","-12.396389","09","17",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:21:42-03","UFBA","ALCB","36579","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Harley, RM; Atkins, S; Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","PCD4993","1997","02","03","Southern America","Brasil",NA,NA,"4,0 m. Folhas coriáceas, discolores, face abaxial cinérea. Frutos imaturos verdes. Ocasional.; arenoso com afloramentos rochosos.","ALCB060599","Bahia","Dicotyledon",NA,"argenteum","(O.Berg) Landrum","Ibrahim, M; Faria Júnior, JEQ de","Rio de Contas","Chapada Diamantina, Serra do Mato Grosso","-41.889722","-13.389444","1340","1340",NA,NA,"2010","-41.889722","-13.389444","09","17",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:21:42-03","UFBA","ALCB","128189","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Stadnik, A; Lopes, R; Hurbath, F; Azevedo, FP; Silva, TTS","177","2013","11","05","Southern America","Brasil",NA,NA,"ca. 5m alt. Folhas discolores. Botões verdes, flores alvas.","ALCB045452","Bahia","Dicotyledon",NA,NA,"Cambess.","Stadnik, A","Licínio de Almeida","Subindo a trilha do cachoeirão","-42","-14",NA,NA,"ALCB045452",NA,"2019","-42","-14","06",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:21:42-03","UFBA","ALCB","36579","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Harley, RM; Atkins, S; Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","PCD4993","1997","02","03","Southern America","Brasil",NA,NA,"4,0 m. Folhas coriáceas, discolores, face abaxial cinérea. Frutos imaturos verdes. Ocasional.; arenoso com afloramentos rochosos.","ALCB060599","Bahia","Dicotyledon",NA,"argenteum","(O.Berg) Landrum","Ibrahim, M; Faria Júnior, JEQ de","Rio de Contas","Chapada Diamantina, Serra do Mato Grosso","-41.889722","-13.389444","1340","1340",NA,NA,"2010","-41.889722","-13.389444","09","17",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:07:34-03","NBC","NL-BOTANY","U.1451702","PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum purpureum","Lindeman JC; Haas JH de",NA,"1967","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451702",NA,NA,"Myrtales","purpureum","O.Berg",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Fazenda Reserva, ca. 85 km SW of Guarapuava, in campo near Rio Reserva.",NA,NA,NA,NA,"NL-U1451702",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0216731",NA,NA
"75","2020-02-08 10:07:34-03","NBC","NL-BOTANY","U.1451702","PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum purpureum","Lindeman JC; Haas JH de",NA,"1967","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451702",NA,NA,"Myrtales","purpureum","O.Berg",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Fazenda Reserva, ca. 85 km SW of Guarapuava, in campo near Rio Reserva.",NA,NA,NA,NA,"NL-U1451702",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0216731",NA,NA
"76","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U 0005181","PreservedSpecimen","Plantae","Myrtaceae","Psidium","cuneatum","Psidium cuneatum incanescens","Regnell AF",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005181","Minas Gerais",NA,"Myrtales","incanescens","Berg",NA,NA,"Provincia Minas",NA,NA,NA,NA,"NL-U0005181","isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","103759 B",NA,NA
"77","2020-11-04 11:15:04-03","ESALQ","ESA","99810","PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum","Mechi, M.R.","24.0","2000","10","06",NA,"Brasil",NA,NA,NA,"ESA099810","São Paulo","Magnoliophyta",NA,NA,NA,"Mechi, M.R.","Santa Rita do Passa Quatro",NA,"-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA
"78","2020-11-04 11:15:04-03","ESALQ","ESA","43835","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","685.0","1997","12","16",NA,"Brasil",NA,NA,"Arbusto com 50cm, frutos imaturos verdes","ESA043835","São Paulo","Magnoliophyta",NA,NA,"Cambess.","Proença, C.","Bom Sucesso de Itararé","Fazenda Santa Maria do Espinho e Saco Grande. Campo, borda","-491.535","-241.614",NA,NA,NA,NA,NA,"-491,535","-241,614",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:15:04-03","ESALQ","ESA","12179","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, V.C. et al.","4487.0","1993","10","30",NA,"Brasil",NA,NA,NA,"ESA012179","São Paulo","Magnoliophyta",NA,NA,"Cambess. (O. Berg.) handrum.","Staggemeier, V.G.","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA012179",NA,"2012",NA,NA,"05","17","27729","auto",NA,NA,NA,NA
