"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"410","2021-02-08 12:45:49-03","UFRGS","ICN","169807","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2010","08","25","Hatschbach, G; Medonça Filho, CV; Barbosa, E","69310","1999","10","07","Brasil","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Doação Herbário MBM; arbusto, 2m, flor lilás; orla da floresta atlântica","ICN00036420",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:45:49-03","UFRGS","ICN","143526","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC",NA,NA,NA,"Rossoni, RA","s.n.","2005","12","18","Brasil","Porto Vitória","Alagado da Usina de Foz da Areia","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,"Planta com +/- 3 m de altura; frutos maduros com coloração laranja-amarelada de sabor adocicado, folhas verde-escuras.; Em mata ciliar.","ICN00036410",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"23747","auto",NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:45:49-03","UFRGS","ICN","195062","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Medri, C","s.n.","1999","12","22","Brasil","São Jeronimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Doação Herbário FUEL 27346; Arvoreta, flores roxas, frutos imaturos.","ICN00036412",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:45:49-03","UFRGS","ICN","147711","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Vendruscolo, GS","2007","03","09","Wasum, R; Heiden, G; Alessandretti, D","3084","2005","11","05","Brasil","São Mateus do Sul","estrada para Ponta Grossa","-50.3828010559082","-25.8742008209229",NA,NA,"780","780","Doação herbário HUCS (27855); Em orla de mata.","ICN00036419",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:45:49-03","UFRGS","ICN","120011","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","09",NA,"Jarenkow, JA","2225","1992","12","05","Brasil","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta com ca. 4m de altura, em borda de mata da encosta atlântica, a ca. 350msm. Flores com cálice verde; corola violácea; estames violáceos. Estilete e estigma verdes.","ICN00036421",NA,"RS","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:45:49-03","UFRGS","ICN","111807","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","05","02","Jarenkow, JA","2225","1992","12","05","Brasil","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta, 4m, flores com cálice verde, corola e estames violáceos, estigma e estilete verdes; Borda de Mata Atlântica de Encosta","ICN00036425",NA,"RS","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:45:49-03","UFRGS","ICN","033872","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","05","02","Baptista, LRM; Citadini, V","s.n.","1976","12","04","Brasil","Torres","Residência Sr. Clemêncio","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta; Capoeira","ICN00036426",NA,"RS","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:45:49-03","UFRGS","ICN","148302","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2016","07","08","Wasum, R","3783a","2006","05","01","Brasil","Antônio Olinto","arredores","-50.1972007751465","-25.9860992431641",NA,NA,"850","850","Doação herbário UCS (28577); Em orla de mata.","ICN00036415",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"22130","auto",NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:45:49-03","UFRGS","ICN","195063","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Francisco, EM; Alves, J","s.n.","1998","10","07","Brasil","Bela Vista do Paraíso","Fazenda Horizonte - Beira do Rio Bonitão","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Doação Herbário FUEL 23692; Botões e flores vinho.","ICN00036413",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:45:49-03","UFRGS","ICN","185404","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2005","12","02","Liebsch, D","1074","2005","11","17","Brasil","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,"ICN00036417",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:45:49-03","UFRGS","ICN","197608","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Gurgel","14608","1929","03","12","Brasil","Mallet","Dorizon","-50.8210983276367","-25.877799987793",NA,NA,NA,NA,"RB 22.059; Arbusto, margem da estrada","ICN00036411",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"25088","auto",NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:45:49-03","UFRGS","ICN","034090","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","09",NA,"Baptista, LRM; et al.","s.n.","1976","12","04","Brasil","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00036422",NA,"RS","Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:45:49-03","UFRGS","ICN","098008","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","05","02","Falkenberg, D","3839","1986","11","13","Brasil","Blumenau","Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arbusto, 2,5m, flores em botão, pequenos pelos simples ou glandulosos; Beira de mata","ICN00036423",NA,"SC","Dicotyledon",NA,"América do Sul",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:45:49-03","UFRGS","ICN","157204","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2016","06","05","Klein, RM; Bresolin, A","8064","1968","12","19","Brasil","Florianópolis","Ilha de Santa Catarina Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Doação do Herbário FLOR; arbusto, 2m altura, flor roxa; capoeira","ICN00036418",NA,"SC","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:45:49-03","UFRGS","ICN","083373","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Soares, ELC","2006","05","02","Perez, EL; et al.","2019","1985","04","27","Brasil","Presidente Nereu",NA,"-49.3903007507324","-27.2772006988525",NA,NA,NA,NA,"Árvore, 4m, fruto amarelo; Beira de mata","ICN00036424",NA,"SC","Dicotyledon",NA,"América do Sul",NA,"21642","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:45:49-03","UFRGS","ICN","178402","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2016","07",NA,"Molz, M","s.n.","2013","12","07","Brasil","Três Cachoeiras",NA,"-49.916944","-29.4425","-49.916944","-29.4425","13","13","Datum das coordenadas: WGS 84; Arvoreta, 4,5m altura, flores lilases; Em fragmento de terras baixas","ICN00036416",NA,"RS","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:19:31-03","IBt","SP","429751","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Knapp, S","2013",NA,NA,"Santos, A; Búgola Silva, F; Almeida Scabbia, RJ","3","2008","03","13","Brasil","Santo André","Paranapiacaba, Núcleo Olho D'Água, Trilha Hortênsias","-46.298444","-23.780181","-46.298444","-23.780181",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-02-06 10:41:58-03","IBt","SP","303602","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Sugiyama, M",NA,NA,NA,"Sugiyama, M; et al.","1322","1995","04","26","Brasil","Guapiara","Fazenda Intervales, Base do Carmo. Trilha da Bocaina","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,NA,"SP059865","SP059865","São Paulo",NA,NA,NA,NA,"20045","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-02-06 10:41:58-03","IBt","SP","4702","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Aranha, C","1978","03","30","Hoehne, FC","s.n.","1920","12","23","Brasil","Santo André","Alto da Serra, (linha São Paulo - Santos)","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP059867","SP059867","São Paulo",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"429","2020-02-06 10:41:58-03","IBt","SP","277693","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Sugiyama, M","1995","07","13","Kirizawa, M; Sugiyama, M","2951","1995","03","14","Brasil","Santo André","E.B. do Alto da Serra de Paranapiacaba, Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP059868","SP059868","São Paulo",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"430","2020-02-06 10:41:58-03","IBt","SP","297817","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Marzola, ELC; et al.","222","1995","01","18","Brasil","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"SP059874","SP059874","São Paulo",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"431","2020-02-06 10:41:58-03","IBt","SP","270847","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Ferreira, S","s.n.","1994","02","14","Brasil","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena, Setor B","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"SP059869","SP059869","São Paulo",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-02-06 10:41:58-03","IBt","SP","293971","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Godoi, JV; et al.","701","1994","11","28","Brasil","São Bernardo do Campo","Parque Caminhos do Mar, Trilha Lateral do Pouso de Paranapiacaba","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"SP059870","SP059870","São Paulo",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"433","2020-02-06 10:41:58-03","IBt","SP","303603","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Koschnitzke, C; et al.","29786","1993","11","09","Brasil","Ubatuba","Núcleo de Pinciguaba, caminho para casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP059866","SP059866","São Paulo",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"434","2020-02-06 10:42:06-03","IBt","SP","182792","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Romaniuc Neto, S; et al.","30","1982","04","07","Brasil","Cananéia","Ilha do Cardoso","-48","-25.166667","-48","-25.166667",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-02-06 10:42:06-03","IBt","SP","252805","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Godoi, JV; Romaniuc Neto, S","187","1992","03","22","Brasil","Caucaia do Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-02-06 10:42:06-03","IBt","SP","28677","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Hoehne, FC","s.n.",NA,NA,NA,"Desconhecido",NA,"Sem procedência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-02-06 10:42:06-03","IBt","SP","29943","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Gonçalves, P","s.n.","1932","11","10","Brasil",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-02-06 10:42:06-03","IBt","SP","3480","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Hoehne, FC","s.n.","1919","11","15","Brasil","Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-21 10:19:32-03","IBt","SP","488376","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Simão Bianchini, R","2013","08","26","Almeida Scabbia, RJ; Esteves, GL; Gonçalez, VM; Fortes, EP","831","2012","11","09","Brasil","São Paulo","Estação de Tratamento de Água (ETA) de Guaraú","-46.648417","-23.448528","-46.648417","-23.448528","790","790",NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-02-06 10:42:06-03","IBt","SP","488598","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Sobral, M","2013",NA,NA,"Sobral, M","15595","2013","12","28","Brasil","Desterro do Melo","Santinha","-43.599722","-21.164722","-43.599722","-21.164722","1117","1117",NA,"SP116317","SP116317","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-02-06 10:42:06-03","IBt","SP","52073B","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Kuhlmann, M","1384","1946","07","26","Brasil","Ibiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-02-06 10:42:06-03","IBt","SP","183350","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Pirani, JR; et al.","181","1982","11","21","Brasil","Serra","Estação Biológica Mestre Álvaro, Perto de Vitória","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"SP116307","SP116307","Espírito Santo",NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-02-06 10:42:06-03","IBt","SP","161476","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Davidse, G; D'Arcy, WG","11077","1976","03","10","Brasil","Lages","BR-116, 8 km SW de Lages","-50.326099395752","-27.8160991668701",NA,NA,"1000","1000",NA,"SP116311","SP116311","Santa Catarina",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"444","2019-11-21 10:19:32-03","IBt","SP","219104","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Barros, F","1371","1987","04","13","Brasil","Cananéia","Ilha do Cardoso, Trilha da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"445","2019-11-21 10:19:32-03","IBt","SP","235483","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Sugiyama, M","809","1989","03","30","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"446","2019-11-21 10:19:32-03","IBt","SP","210348","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Kirizawa, M","1634","1986","06","10","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"447","2019-12-12 10:04:02-03","IBt","SP","209628","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Sugiyama, M; Chiea, SAC; Romaniuc Neto, S","659","1986","04","19","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP116312","SP116312","São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"448","2019-12-12 10:04:02-03","IBt","SP","220878","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Kirizawa, M","2013","1987","12","10","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP116309","SP116309","São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"449","2019-11-21 10:19:32-03","IBt","SP","214928","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Kirizawa, M; et al.","1800","1986","10","15","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"450","2019-11-21 10:19:32-03","IBt","SP","235017","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Mamede, MCH; Souza, VC","120","1989","02","21","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, trilha para o Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-02-06 10:42:06-03","IBt","SP","65356","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Fontella, J; Moura, C","110","1961","11","08","Brasil","Caraguatatuba","No alto da Serra de Caraguatatuba, a 7 km do limite do Município de Paraibuna e a 13 km do Rio Santo Antônio","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SP116314","SP116314","São Paulo",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-02-06 10:42:06-03","IBt","SP","337658","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Rapini, A","1996","10",NA,"Martins, SE; et al.","191","1995","10","31","Brasil","Embu","Clube Paratodos","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,"SP116315","SP116315","São Paulo",NA,NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA,NA
"453","2019-12-12 10:04:02-03","IBt","SP","425816","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2010","09","26","Shirasuna, RT","2454","2009","07","06","Brasil","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,"SP116318","SP116318","São Paulo",NA,NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-02-06 10:42:06-03","IBt","SP","337657","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Simão Bianchini, R","2013","08","04","Rossi, L; et al.","1711","1995","11","21","Brasil","Embu-Guaçu","Estrada Bento Rodrigues Domingues, km 47","-46.810001373291","-23.8299999237061",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA
"455","2020-02-06 10:42:06-03","IBt","SP","31111","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Brade, AC","8002","1916","04",NA,"Brasil","Iguape","Morro das Pedras","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP116305","SP116305","São Paulo",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-02-06 10:42:06-03","IBt","SP","51738","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Kuhlmann, M","3025","1954","03","08","Brasil","Mauá","Entre Mauá e Ribeirão Pires (Via Férrea São Paulo-Santos)","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,"SP116304","SP116304","São Paulo",NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-02-06 10:42:06-03","IBt","SP","347339","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Nicolau, SA; et al.","590","1993","03","07","Brasil","Mogi das Cruzes","Parque Municipal da Serra Itapety","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-02-06 10:42:06-03","IBt","SP","102171","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Mattos, J","13589","1966","04","27","Brasil","Mogi das Cruzes","Serra da Garganta","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"459","2020-02-06 10:42:06-03","IBt","SP","342127","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Nicolau, SA; et al.","2191","1993","12","03","Brasil","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"SP116316","SP116316","São Paulo",NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:19:32-03","IBt","SP","15239","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Bohs, L","1989",NA,NA,"Loefgren, A","CGG4088","1898","11","08","Brasil","Praia Grande","Mata, morro do Itaipu.","-46.4000015258789","-24",NA,NA,NA,NA,NA,"SP008555","SP008555","São Paulo",NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA
"461","2020-02-06 10:42:06-03","IBt","SP","336969","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Mentz, LA","2006","10",NA,"Gomes da Silva, SJ; et al.","387","1997","04","23","Brasil","São Bernardo do Campo","Estância dos Carlone, km 33 da Estrada Caminho do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
