"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"45","2021-02-08 11:09:12-03","UNESP-IBB","BOTU","27692","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Magalhães, J.H.R.","Magalhães, J.H.R.","25","2010","01","29","Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior","-48.492222","-22.881111","48°29'32w","22°52'52s",NA,NA,"BOTU027692",NA,NA,NA,NA,NA,NA,NA,"2010","01","29",NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:09:12-03","UNESP-IBB","BOTU","23629","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.",NA,"Ferreira, R.C.C.","90","1997","06","19","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's",NA,NA,"BOTU023629",NA,NA,NA,NA,NA,NA,"Fruto seco deiscente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:09:12-03","UNESP-IBB","BOTU","26815","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Santos, L.B.","Santos, L.B.","421","2009","11","09","Brasil","São Paulo","Rio Claro",NA,"-47.533333","-22.383333","47°32'w","22°23's",NA,NA,"BOTU026815",NA,NA,NA,NA,NA,NA,"Árvore, 12 m de altura, folhas coriáceas, tépalas brancas, carnosas, anteras amarelas","2009","11",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:12-03","UNESP-IBB","BOTU","25421","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Souza, V.","Carboni, M.","268","2005","10","27","Brasil","São Paulo","Bauru","Reserva Legal do Campus da UNESP","-49.016667","-22.333333","49°01'w","22°20's",NA,NA,"BOTU025421",NA,NA,NA,NA,NA,NA,"Mata de brejo. 6m de altura. <ll>dwc_commonname:</ll> pinha-do-brejo","2005","12","12",NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 11:09:12-03","UNESP-IBB","BOTU","25889","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Campos, C.J.","Sonsin, J.O.","22","2007","03","16","Brasil","São Paulo","Pratânia",NA,"-48.523889","-23.04875","48°31'26w","23°02'55,5s",NA,NA,"BOTU025889",NA,NA,NA,NA,NA,NA,"Árvore de 6,2 m de altura e 25 cm de CAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:09:13-03","UNESP-IBB","BOTU","21858","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","(A. St.-Hil.) Spreng.",NA,"Amaral Jr., A.","167","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia",NA,"-52.100833","-21.350833","52°6'3w","21°21'3s",NA,NA,"BOTU021858",NA,NA,NA,NA,NA,NA,"Árvore de 4 m de altura com botões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:31:09-03","UFRJ","RFA","14963","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"A.P. Duarte","11244","1968","11","11","Brasil","Minas Gerais","Minas Gerais","Carmo do Cajurú",NA,NA,NA,NA,NA,NA,"RFA44575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:09-03","UFRJ","RFA","25199","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Flávio de B. Pereira","jul-32",NA,NA,NA,"Brasil","Rio de Janeiro","São José do Vale do Rio Preto","1º Distrito, Valverde, Fazenda Serra do Capim.","-42.877222","-22.152778","42º52'38''W","22º9'10''S","767","767","RFA40970",NA,NA,NA,NA,NA,NA,"Árvore, 8,5m de altura, 23cm de DAP, folha verde, fruto verde claro, comum no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:20-03","EAO","IAN","137999","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Nascimento, EAP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12681","1966","02","12","Brasil","Goiás",NA,"Gallery forest and adjacent campo. Chapada dos Veadeiros, ca. 15km W of Veadeiros.",NA,NA,NA,NA,"1000","1000","IAN137999",NA,"Dicotiledônea",NA,NA,"Southern America",NA,"Tree ca. 15m x 50cm. Fruits green. Occasional.","2015","10","20",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:20-03","EAO","IAN","137999","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Nascimento, EAP","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12681","1966","02","12","Brasil","Goiás",NA,"Gallery forest and adjacent campo. Chapada dos Veadeiros, ca. 15km W of Veadeiros.",NA,NA,NA,NA,"1000","1000","IAN137999",NA,"Dicotiledônea",NA,NA,"Southern America",NA,"Tree ca. 15m x 50cm. Fruits green. Occasional.","2015","10","20",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:20-03","EAO","IAN","186917","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Nascimento, EAP","Estevan, DA","407","2004","07","23","Brasil","Paraná","Ventania","Campo de fora.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"IAN186917",NA,"Dicotiledônea",NA,NA,"Southern America",NA,"Árvore 5 m ,fruto imaturo verde ,beira da água.","2015","10","20","32424","auto",NA,NA,NA,NA,NA
"56","2020-01-20 14:40:35-03","UPM","MACK","2866","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Gonçalves","L. T. A. Vieira","397","2015","10","03","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"HMACK00002866-L.T.A.Vieira397-3/10/2015,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"12135","auto",NA,NA,NA,NA,NA
"57","2019-12-12 15:31:44-03","UFABC","HUFABC","001292","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Almeida, RF","192","2007","12","21","Brasil","São Paulo","São Paulo","Parque Independência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFABC001292",NA,"Angiospermas",NA,NA,NA,NA,"Doação do herbário municipal (Pq do Ibirapuera).; árvore, 12,5 m alt., flores cremes",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"58","2019-02-20 13:42:02-03","INPA","INPA-CARPOTECA","112588","Carpo","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Vilhena, R","Amaral, IL do","1197","1983","05","07","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, entre os km 877 a 876, Serra do Cachimbo, margem esquerda do rio Curuá, próximo a uma campina. I","-54.916667","-8.75","-54.916667","-8.75",NA,NA,"INPA0112588","INPA0112588 INPA0112588_e INPA0112588_nd","Dicotyledon Magnoliids","Magnoliales",NA,"Southern America",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:44:25-03","NBC","NL-BOTANY","L.1752019","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Nooteboom HP","Reitz R",NA,"1958","12","30","Brazil","Santa Catarina",NA,"Santa Catarina Matador Rio do Sul",NA,NA,NA,NA,NA,NA,"NL-L1752019","NL-L1752019",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1752019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0204638",NA,NA,NA
"60","2020-02-08 09:44:25-03","NBC","NL-BOTANY","L.1752020","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Nooteboom HP",NA,NA,"1833","01","01","Brazil",NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,"NL-L1752020","NL-L1752020",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1752020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0204639",NA,NA,NA
"61","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U 0275497","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,NA,"NL-U0275497",NA,NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13641",NA,NA,NA
"62","2020-02-08 09:44:25-03","NBC","NL-BOTANY","L.1068227","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,NA,"NL-L1068227","NL-L1068227",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13641",NA,NA,NA
"63","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370985","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Prance GT; Silva NT",NA,"1964","09","12","Brazil",NA,NA,"road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,"NL-U1370985","NL-U1370985",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370986","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Creek forest in small valley with now dry creeklet near Casa Branca, c.a. 10 km W of Cerro Azul.",NA,NA,NA,NA,NA,NA,"NL-U1370986","NL-U1370986",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370987","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Creek forest in small valley with now dry creeklet near Casa Branca, c.a. 10 km W of Cerro Azul.",NA,NA,NA,NA,NA,NA,"NL-U1370987","NL-U1370987",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370988","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Creek forest in small valley with now dry creeklet near Casa Branca, c.a. 10 km W of Cerro Azul.",NA,NA,NA,NA,NA,NA,"NL-U1370988","NL-U1370988",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370989","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Reitz R",NA,"1948","12","01","Brazil",NA,NA,"Plantas de S. Catarina-Brasil, Bruzque.",NA,NA,NA,NA,NA,NA,"NL-U1370989","NL-U1370989",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:44:25-03","NBC","NL-BOTANY","U.1370990","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","sellowiana","Talauma sellowiana","A.St.-Hil.",NA,"Mexia YEJ",NA,"1930","10","21","Brazil",NA,NA,"Plants of Brazil, State of Minas Geraes, Viçosa, Road to São Miguel, at km 5.",NA,NA,NA,NA,NA,NA,"NL-U1370990","NL-U1370990",NA,"Magnoliales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1370990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-11-04 11:12:26-03","ESALQ","ESA","102705","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Kuntz, J.","Santos, A.A.","1478.0","2002","09","11","Brasil","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"ESA102705","ESA102705","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:12:26-03","ESALQ","ESA","125914","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Santos, L.B.","Santos, L.B.","421.0","1905","07","01","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"ESA125914","ESA125914","Magnoliophyta",NA,NA,NA,NA,NA,"1905","07","01","21773","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:12:26-03","ESALQ","ESA","118868","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Colletta, G.D. & Alves, F.M.","Colletta, G.D.","653.0","2012","05","01","Brasil","São Paulo","Agudos","Faz. São João do Barreiro, mata de brejo ao lado da represa","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"ESA118868","ESA118868","Magnoliophyta",NA,NA,NA,NA,"Árvore, 15m","2012","05","15","52219","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:12:26-03","ESALQ","ESA","84753","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","15.0","2003","04","15","Brasil","São Paulo","Ribeirão Grande","Trilha da Caçadinha, com início na estrada do Carmo. Parque Estadual Intervales. Vegetação Secundária de Floresta Ombrófila Densa Alto Montana",NA,"-242.775","-48,419,167","-242,775","780","780","ESA084753","ESA084753","Magnoliophyta",NA,NA,NA,NA,"Árvore de 3m, vegetativo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:12:26-03","ESALQ","ESA","108690","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,NA,"Souza","3622.0","2004","11","05","Brasil","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"ESA108690","ESA108690","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:12:26-03","ESALQ","ESA","26913","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Cardoso-Leite, E. ; Oliveira, A.","377.0","1994","08","17","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA026913",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:12:26-03","ESALQ","ESA","16485","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Souza, V.C. et al.","6211.0","1994","06","04","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"ESA016485",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:12:26-03","ESALQ","ESA","29570","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Ivanauskas, N.M.",NA,"1995","01","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029570","ESA029570","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:12:26-03","ESALQ","ESA","10807","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Barreto, K.D. et al.","797.0","1993","07","29","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010807","ESA010807","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:12:26-03","ESALQ","ESA","113983","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Kuntz, J.","Kuntz, J.","3.0","2009","03","03","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA113983","ESA113983","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:12:26-03","ESALQ","ESA","113982","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Kuntz, J.","Kuntz, J.","1.0","2009","03","03","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA113982","ESA113982","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"80","2020-11-04 11:12:26-03","ESALQ","ESA","104291","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Aguiar, O.T.","Aguiar, O.T.","1105.0","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104291","ESA104291","Magnoliophyta",NA,NA,NA,NA,NA,"2002","03","17","27904","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:12:26-03","ESALQ","ESA","6689","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Moraes, P.L.R.","424.0","1989","03","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA006689","ESA006689","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:12:26-03","ESALQ","ESA","49829","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Moraes, P.L.R.",NA,"1989","01","01","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA049829","ESA049829","Magnoliophyta",NA,NA,NA,NA,NA,"2011","11","01","27904","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:12:26-03","ESALQ","ESA","123872","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","34973.0","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA123872","ESA123872","Magnoliophyta",NA,NA,NA,NA,"Árvore, ca. 15 m alt.; frutos imaturos verdes.","2013",NA,NA,"41034","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:12:26-03","ESALQ","ESA","109549","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29220.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109549","ESA109549","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:12:26-03","ESALQ","ESA","91454","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Souza, V.C.","Viani, R.A.G. et al.","429.0","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,NA,"ESA091454","ESA091454","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:12:26-03","ESALQ","ESA","128420","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Ivanauskas, N.M. & Souza, V.C.","Polisel, R.T.","1074.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31","-24.02","-47.31","-24.02","516","516","ESA128420","ESA128420","Magnoliophyta",NA,NA,NA,NA,"Planta jovem de 1,5 m de altura.","2013","03","26",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:12:26-03","ESALQ","ESA","102608","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Kuntz, J.","Nakajima, J.N.","2990.0","1997","10","19","Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"ESA102608","ESA102608","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:12:26-03","ESALQ","ESA","108701","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata",NA,"Kuntz, J.","Valente, A.S.M.","227.0","2008","08","17","Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,NA,"ESA108701","ESA108701","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA
