"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"42","2019-12-04 15:25:54-03","PUCPR","HUCP","16730","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","452","2005","06","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018479","HUCP00018479","Bosque da Fazendinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-12-04 15:25:54-03","PUCPR","HUCP","16720","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","439","2005","06","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018521","HUCP00018521","Bosque da Fazendinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-12-04 15:25:54-03","PUCPR","HUCP","23819","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dunaiski, A",NA,NA,NA,"Amaral, W","399","1998","11","27","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00018488","HUCP00018488",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-12-04 15:25:54-03","PUCPR","HUCP","17484","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","883","2006","04","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018514","HUCP00018514","Bosque da Fazendinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:25:54-03","PUCPR","HUCP","16958","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,NA,"552","2005","10","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018436","HUCP00018436","Bosque da Fazendinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:54-03","PUCPR","HUCP","16959","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,NA,"551","2005","10","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018544","HUCP00018544","Bosque da Fazendinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:54-03","PUCPR","HUCP","18030","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1047","2006","06","13","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018527","HUCP00018527","Bosque Reinhard Maack",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:54-03","PUCPR","HUCP","18962","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Bonaldi, R","307","2007","12","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018549","HUCP00018549","Centanário",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:54-03","PUCPR","HUCP","16894","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","517","2005","07","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018524","HUCP00018524","Parque Barreirinha",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:09:55-03","CPAN-UFMS","COR","594","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","M. Sobral",NA,NA,NA,"Sobral, M.","2356","1983","10","11","Brasil","Rio Grande do Sul","Camapuã",NA,NA,NA,NA,NA,NA,"Em beira de mata; ;.",NA,NA,"Frutos imaturos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:09:55-03","CPAN-UFMS","COR","660","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pe. Balduíno Rambo",NA,NA,NA,"José da Costa Sácco","1180","1959","05","12","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Interior de mato; Red yellow podzólico;.",NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:25:20-03","UFBA","ALCB","043274","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook.f. & Arn.","Hatschbach, G","1999",NA,NA,"Cruz, JM; Abe, LM","47","1998","12","16","Brasil","Paraná","Tunas do Paraná","-49.083333","-24.966667","-49.083333","-24.966667",NA,NA,"Parque Estadual de Campinhos.",NA,NA,"5m, flor alva, anteras amarela.; Mata degradada.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676637","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Pedersen TM",NA,"1976","11","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-L2676637","NL-L2676637",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275124",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:04:52-03","NBC","NL-BOTANY","AMD.123741","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Herter WG",NA,"1933","11","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-AMD123741","NL-AMD123741","Plantae Uruguayenses, Dep. de Treinta y Tres. Tacuari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.123741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676640","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-L2676640","NL-L2676640",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275121",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676641","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","12","21","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L2676641","NL-L2676641",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275120",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L 0704420","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Botanisch Laboratorium Leiden",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"NL-L0704420",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200704420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676632","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Fiebrig K",NA,"1909","01","01","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"NL-L2676632","NL-L2676632",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275127",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676633","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Sellow F",NA,"1900","01","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2676633","NL-L2676633",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275128",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676634","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Sellow F",NA,"1900","01","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2676634","NL-L2676634",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275129",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676636","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1957","02","06","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-L2676636","NL-L2676636",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275125",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676638","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Hatschbach GG; et al.",NA,"1969","01","14","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-L2676638","NL-L2676638",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275123",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676639","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1961","01","25","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L2676639","NL-L2676639",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275122",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676642","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Wasum R; et al.",NA,"1991","11","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-L2676642","NL-L2676642",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275119",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.4203067","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Wasum R; et al.",NA,"1997","12","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4203067","NL-L4203067","RS - Cacapava do Sul - Minas de Camaqua.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4203067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.4203658","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Wasum R",NA,"2002","08","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4203658","NL-L4203658","RS-Mun. de bom Jesus - Fazenda da Saudade. na orla da mata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4203658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739504","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Widgren JF",NA,"1845","01","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1739504","NL-U1739504","Minas Geraes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676631","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Fritsch PW","2010","05","01","Reineck EM",NA,"1896","06","01","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-L2676631","NL-L2676631",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0275480",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.2676635","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pedersen TM",NA,"1984","11","19","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2676635","NL-L2676635","General Garay. Dep. Guaira.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2676635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:04:52-03","NBC","NL-BOTANY","L.4203041","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Wasum R",NA,"2000","11","08","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4203041","NL-L4203041","RS-Mun. São Francisco de Paula-Lago São Bernardo na orla da mata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4203041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U 0281505","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","04","28","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0281505",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200281505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12866",NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1607601","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1607601",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1607601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1607602","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","04","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1607602",NA,"Campo near Cantagalp.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1607602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1607605","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Lindeman JC; et al.",NA,"1971","10","02","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-U1607605",NA,"Barbara ca. 40 km NE de Cruz Alta.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1607605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739412","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Herter WG",NA,"1937","02","01","Uruguay",NA,NA,NA,NA,NA,NA,"NL-U1739412","NL-U1739412","Dep. de Cerro Largo, Sierra de Ríos.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739413","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Bertoni MB",NA,"1945","12","08","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1739413","NL-U1739413","Gob: Misiones, Dep. San Javier, Rio Uruguay.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739414","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Bertoni MB",NA,"1946","10","19","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1739414","NL-U1739414","Gob. Misiones, Dep. San Javier, Acaraguá.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739415","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Tressens SG; et al.",NA,"1993","11","25","Argentina",NA,NA,"-54.25","-26.941667","-54.25","-26.941667","NL-U1739415","NL-U1739415","Corrientes (CTES), Misiones, Dep. Guarani, Predio Guarani. Tramo I.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739416","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Tressens SG; et al.",NA,"1993","11","25","Argentina",NA,NA,"-54.25","-26.941667","-54.25","-26.941667","NL-U1739416","NL-U1739416","Corrientes (CTES), Misiones, Dep. Guarani, Predio Guarani. Tramo I.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739417","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Schwarz GJ",NA,"1947","05","02","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1739417","NL-U1739417","Gob. Misiones, San Ignacio. Arroyo Anta.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739496","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Bernardi M",NA,"1978","11","13","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1739496","NL-U1739496","in silva alta inter Pirapo et Capitan Mesa ubi colonia Ka'a rendy, Itapua.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739497","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Bernardi M",NA,"1978","11","13","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1739497","NL-U1739497","in silva alta inter Pirapo et Capitan Mesa ubi colonia Ka'a rendy, Itapua.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739498","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Rauscher I",NA,"1990","03","28","Brazil",NA,NA,"-50.666667","-25.5","-50.666667","-25.5","NL-U1739498","NL-U1739498","Araucarian Forest in SE Brazil. State of Paraná, Prov. and Mun. Iratí, Floresta Nacional de Irati.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739499","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Regnell AF",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1739499","NL-U1739499","Prov. Minas Geraës, Caldas.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739500","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Regnell AF",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1739500","NL-U1739500","Prov. Minas Geraës, Caldas.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:04:52-03","NBC","NL-BOTANY","U.1739501","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","18","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1739501","NL-U1739501","Est. Paraná, Between Jardinopolis and Pinheirinho.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
