"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","class","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","relatedCatalogItem","sex","infraspecificEpithet"
"154","2021-03-01 16:24:23-03","UNICAMP","UEC","200268","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","et al.; Trevisan, R","2013","12","18","Trevisan, R","1410","2013","12","08","Brazil","Santa Catarina","Urubici","Parque Nacional (PARNA) São Joaquim.","-49.612889","-28.162083","-49.612889","-28.162083","1624","1624","Capítulos brancos.; Campo Úmido.","UEC160821",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:05:48-03","UNICAMP","UEC","200269","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Silva, FA","482","1985","09","27","Brazil","Mato Grosso","Porto Alegre","Morro Santana",NA,NA,NA,NA,NA,NA,NA,"UEC160820","UEC160820","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:24:23-03","UNICAMP","UEC","178465","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Ribas, OS; et al.","1561","1996","10","28","Brazil","Paraná","Palmeira","recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Ereta, até 60cm, capítulos alvescentes.&nf;Campo limpo, seco.","UEC009764","UEC009764","Magnoliopsida",NA,"35166",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:24:23-03","UNICAMP","UEC","141049","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Monge, M","2010","03",NA,"Moraes, MD","796","2005","11","13","Brazil","Santa Catarina","Lages","Santa Catarina, BR 116, ca. 38 km S de Lages.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Flores brancas, lábio menor amarelo na base.; Morro com pedras, área de campo e Araucária.","UEC086956","UEC086956","Magnoliopsida",NA,"70701",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:25:29-03","UNICAMP","UEC","194016","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Barroso, GM","1986",NA,NA,"Pereira, OJ","1423","1986","07","22","Brazil","Espírito Santo","Itapemirim","Lagoa Sete Pontas.","-41.3775","-21.557778","-41.3775","-21.557778",NA,NA,"Flor arbóra. Planta cp, 1,5m de altura. Próxima ao lago, com rizoma.","UEC155622","UEC155622","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:25:29-03","UNICAMP","UEC","121948","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Monge, M","2010","03",NA,"Souza, LC","70","1997","10","24","Brazil","São Paulo","Itapetininga","Estação experimental. Banhado.","-48","-23.566667","-48","-23.566667",NA,NA,"Herbácea, flores amarelas.","UEC131286","UEC131286","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:25:29-03","UNICAMP","UEC","141051","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Monge, M","2010","03",NA,"Moraes, MD","811","2005","11","14","Brazil",NA,NA,"Vila de rodeio para Tijucas.",NA,NA,NA,NA,NA,NA,"Herbácea 1-1,5m. Flores laranja.; Brejo.","UEC131287","UEC131287","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:25:29-03","UNICAMP","UEC","144133","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Teles, AM","2007","09","18","Almeda, F; et al.","8860","2004","11","18","Brazil","Minas Gerais",NA,"Serra Do Caraça Parque do Caraça along the trail to pico inficionado.","-43.473778","-21.303333","-43.473778","-21.303333","1300","1500","Monopodial herbto 1m tall. Ray and disk florets orange. Occasional.; Successional forest interdigitating with ombrophilous forest and Campo rupestre.","UEC131289","UEC131289","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:25:29-03","UNICAMP","UEC","195342","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Monge, M",NA,NA,NA,"Monge, M; Viana, PL; Silva, C; Isak, C","2138","2013","11","14","Brazil","Minas Gerais","Catas Altas","Serra do Caraça. Próximo a Cachoeirinha","-43.482611","-20.103222","-43.482611","-20.103222","1254","1254","Erva, 1 m de altura, flores alaranjadas.&nf;Planta prensada em álcool.; Área brejosa","UEC155745","UEC155745","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:25:29-03","UNICAMP","UEC","47662","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","A.DC.","Esteves, R","2012","06",NA,"Leitão Filho, HF; Santin, DA; Grombone-Guaratini, MT; Meira Neto, JAA; Franco, GADC; Francini, R","19341B","1987","06","30","Brazil","Minas Gerais","Carrancas","MG-Carrancas.","-44.6425018310547","-21.4874992370605",NA,NA,"1100","1100","Arbusto ca.60cm, capítulos com flores amarelas.","UEC162058","UEC162058","Magnoliopsida",NA,"21143",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-05 16:46:04-03","UFOP","OUPR","17270","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Lisboa, M.A.","1972","04","12","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Estrada entre Mariana e Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Brejo",NA,NA,NA,NA,"33524",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-05 16:46:04-03","UFOP","OUPR","18370","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Badini, J.","1932",NA,NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Caboclo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Terreno pedregoso. Erva. Flores amarelas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-05 16:46:04-03","UFOP","OUPR","18365","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Badini, J.","1974","11","25","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Brejo. Erva. Flores vermelhas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-05 16:46:04-03","UFOP","OUPR","18363","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Lisboa, M.A.","1971","11",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-05 16:46:04-03","UFOP","OUPR","18362","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Badini, J.","1941",NA,NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Erva. Flores vermelhas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-05 16:46:04-03","UFOP","OUPR","7387","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Franco, I.M.","2013","07",NA,"Assunção, R.","s.n.","1997","03","10","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazendo do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Erva",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-05 16:46:04-03","UFOP","OUPR","7386","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Franco, I.M.","2013","07",NA,"Sousa, H.C. de","s.n.","1997","03","10","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazendo do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo rupestre. Erva. Flores alvas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-05 16:46:04-03","UFOP","OUPR","1455","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Franco, I.M.","2013","07",NA,"Roschel, M.B.; Dias, S.","s.n.","1994","02","20","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazendo do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Terreno paludoso. Subarbusto. Flores alaranjadas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-05 16:46:04-03","UFOP","OUPR","18364","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Badini, J.","1984","04","15","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Brejo. Erva. Flores amarelas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-04 13:18:57-03","UDESC","LUSC","2065","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Mondin, C.A.","2015","04","14","Martins, D.",NA,"2007","09","17","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC006386","LUSC006386",NA,NA,"23096",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-04 13:18:59-03","UDESC","LUSC","3286","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","K.M. Silva",NA,NA,NA,"K.M. Silva",NA,"2010","11","18","Brasil","Santa Catarina","Capão Alto","Fazenda Capão da Lagoa.","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,NA,"LUSC009156",NA,NA,NA,"41668",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-04 13:18:59-03","UDESC","LUSC","5031","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","N. Matzenbacher",NA,NA,NA,"T.Lobato; Tanaka C.A. & F. Machado","126","2012","01","10","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC001571","LUSC001571",NA,NA,"70701",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-04 13:18:59-03","UDESC","LUSC","6728","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Floriani, M.M.P.",NA,NA,NA,"Floriani, M.M.P.","183","2012","01","03","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"LUSC000199","LUSC000199",NA,NA,"29300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-01-24 17:51:12-03","PUCRS","MPUC","21924","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Vogel Ely","2017","01","01",NA,NA,"2016","09","19","Brasil","RS","Porto Alegre","Morro São Pedro, Lami","-51.1105555556","-30.1777777778","-51.1105555556","-30.1777777778",NA,NA,"SP2P4",NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida","12","12",NA,NA,NA,NA,NA
"178","2019-01-17 11:24:29-02","PUCRS","MPUC","17580","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","P.J.S. Silva Filho","2011","01","01","M. Grings",NA,"2010","11","01","Brasil","RS","Quaraí",".","-56.4513888889","-30.3877777778","-56.4513888889","-30.3877777778",NA,NA,NA,NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida",NA,NA,"1173",NA,NA,NA,NA
"179","2019-01-17 11:24:29-02","PUCRS","MPUC","14767","S","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D. Don) Cabrera","N.I. Matzenbacher","1976","01","01",NA,NA,"1976","11","02","Brasil","RS","Guaíba","Fazenda São Maximiliano","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Coleta em campo pedregoso, cerro granítico, mais ou menos 3 m de altitude (nota de livro de registro)",NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"180","2019-01-17 11:24:43-02","PUCRS","MPUC","11138","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Equipe do Projeto","2001","01","01",NA,NA,"2001","06","08","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"181","2019-01-17 11:24:43-02","PUCRS","MPUC","13276","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1990","11","28","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Mato ciliar, capoeiras, pastagens, vegetação rochosa (F: 16)",NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida","50","200",NA,NA,NA,NA,NA
"182","2019-01-17 11:24:43-02","PUCRS","MPUC","2642","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","N.I. Matzenbacher","1973","01","01",NA,NA,"1972","10","01","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"183","2021-01-28 13:24:37-03","PUCRS","MPUC","12981","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"2000","02","10","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","76715","1","auto","South America",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"184","2019-01-17 11:24:43-02","PUCRS","MPUC","9305","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1999","02","20","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Cognição da Mata de Araucária do CPCN Pró-Mata",NA,NA,NA,"Asterales",NA,"1",NA,"South America",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 09:59:26-03","FURB","FURB","19491","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Sobral, M","2010","01","25","Stival-Santos, A.; Legal, E. & Silveira, S.","1350","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Florística IFFSC 578 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Primário; borda do fragmento em ambiente alagado Habito: erva terrícola; flor amarela","FURB00959","FURB00959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-08 08:50:09-03","FURB","FURB","50335","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Funez, L.A.","2015",NA,NA,"Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4040","2014","11","04","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","-48.9544444","-26.0391666","1200","1200",NA,"FURB50335","FURB50335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 09:59:26-03","FURB","FURB","55980","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Funez, L.A.","2019","02","15","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1516","2017","11","12","Brasil","Santa Catarina","Palhoça","Centro de Visitantes do Parque Estadual da Serra do Tabuleiro Parque Estadual da Serra do Tabuleiro","-48.6263889","-27.8433333","-48.6263889","-27.8433333",NA,NA,"flor amarela Habitat: baixada Habito: erva","FURB55980","FURB55980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 09:59:26-03","FURB","FURB","62566","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Funez, L.A.","2020","02","27","Kassner-Filho, A.","4569","2019","02","09","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres. Canyon Espraiado / Campo dos Padres.","-49.3205556","-27.9905555","-49.3205556","-27.9905555","1450","1450","Erva; brácteas amarelas","FURB62566","FURB62566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 09:59:26-03","FURB","FURB","1542","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Sobral, M","2009","07","17","Imaguire, N.","624","1970","11","26","Brasil","Paraná","Quatro Barras","Estrada da Graciosa, alto da serra.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FURB18715","FURB18715",NA,NA,"17116",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:50:53-03","UCS","HUCS","18248","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Robinson, H.","2002","03",NA,"Wasum, R.A.","1251","2001","11","23","Brasil","Rio Grande do Sul","Bom Jesus","Estrada para Fazenda Casa Branca","-50.345","-28.507778","-50.345","-28.507778",NA,NA,"Em beira do caminho",NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:50:53-03","UCS","HUCS","35174","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Setubal, R.",NA,NA,NA,"Setubal, R.","593","2005","10","20","Brasil","Rio Grande do Sul","Porto Algere","Morro São Pedro - Espaço de Conservação Econsciêmcia",NA,NA,NA,NA,NA,NA,"Em campo seco de topo de morro",NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:50:53-03","UCS","HUCS","04771","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Robinson, H.","1988","11",NA,"Gelain, V.","s.n.","1988","10","30","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo entre rochedos",NA,NA,"Angiospermae","Asterales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:50:53-03","UCS","HUCS","36730","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Pasini, E.","2010",NA,NA,"Pasini, E.","546","2010","11","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Lageado Grande","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Em campo limpo e úmido",NA,NA,"Angiospermae","Asterales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:50:53-03","UCS","HUCS","22138","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Robinson, H.","2004","02",NA,"Wasum, R.A.","2040","2003","11","15","Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No campo",NA,NA,"Angiospermae","Asterales","55856",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:50:53-03","UCS","HUCS","36717","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Pasini, E.","2010",NA,NA,"Pasini, E.","541","2010","11","26","Brasil","Rio Grande do Sul","Canela","Vale do Rio Santa Cruz","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Em beira de estrada",NA,NA,"Angiospermae","Asterales","16452",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:50:53-03","UCS","HUCS","18050","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Robinson, H.","2002","01",NA,"Scur, L.","908","2001","10","13","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,"Angiospermae","Asterales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:50:53-03","UCS","HUCS","14542","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Robinson, H.","2000","02",NA,"Scur, L.","207","1999","12","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Apanhador","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,"Angiospermae","Asterales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:50:53-03","UCS","HUCS","12853","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D. Don.) Cabrera","Robinson, H.","1999","01",NA,"Wasum, R.A.","s.n.","1998","11","22","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"No campo, beira da estrada",NA,NA,"Angiospermae","Asterales","30776",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:50:53-03","UCS","HUCS","17436","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D. Don.) Cabrera","Robinson, H.","2001","12",NA,"Wasum, R.A.","746","2000","11","19","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Na orla da mata",NA,NA,"Angiospermae","Asterales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:50:53-03","UCS","HUCS","16423","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D. Don.) Cabrera","Robinson, H.","2002","02",NA,"Scur, L.","858","2000","10","21","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,"Angiospermae","Asterales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-16 17:51:11-03","UCS","HUCS","38141","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Pasini, E.","2012","06",NA,"Gonzatti, F.","197","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.494444","-30.266389","-50.494444","-30.266389",NA,NA,"Em banhado",NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
