"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber"
"529","2008-05-27 22:02:00-03","MO","MOBOT","600716","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","H. E. Luther (SEL)",NA,NA,NA,"Alwyn H. Gentry","Gentry 71169","1990","6","12","Bolivia","La Paz","Murillo","Chaquimayo-Tuichi trail ca 20 km NW of Apolo, dry forest along Río Machariapo.","-68.46666","-14.56666",NA,NA,NA,NA,NA,NA,"2","South America","1000.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"381"
"530","2011-03-07 10:39:00-03","MO","MOBOT","600718","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","H. E. Luther (SEL)",NA,NA,NA,"James C. Solomon","Solomon 11124","1983","10","9","Bolivia","Tarija","Arce","Hillsides, vicinity of Sidras, (5.5 km N of Emborozú). Moist sub-tropical forest with some disturbance.","-64.5333333","-22.2",NA,NA,NA,NA,NA,NA,"2","South America","950.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"83-104"
"531","2008-10-24 03:33:00-02","MO","MOBOT","604083","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","A. Schinini",NA,NA,NA,"Elsa M. Zardini","Zardini 7410","1988","9","22","Paraguay","Cordillera",NA,"Meseta Ybytú Silla, Serranía Tobatí. On forest.","-57.11666","-25.2",NA,NA,NA,NA,NA,NA,"2","South America","250.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"88-97"
"532","2008-10-24 03:33:00-02","MO","MOBOT","605173","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","A. Schinini",NA,NA,NA,"Elsa M. Zardini","Zardini 8066","1988","11","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Southern and Eastern slopes of Cerro Peró, 2 kms E of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"2","South America","400.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"88-113"
"533","2016-03-08 11:15:00-03","MO","MOBOT","607863","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 37633","1993","12","22","Paraguay","Paraguarí",NA,"Estancia Lago Ypoá: Cerro Lima.","-57.4","-26.0333333",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"860"
"534","2008-05-27 22:02:00-03","MO","MOBOT","607990","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 37308","1993","11","18","Paraguay","Concepción",NA,"Loreto. 3 km south of Loreto. Cerrado scrub.","-57.18333","-23.26666",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"852"
"535","2008-05-27 22:02:00-03","MO","MOBOT","608073","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 36850","1993","8","12","Paraguay","Central",NA,"Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.","-57.55","-25.45",NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"840"
"536","2008-05-27 22:02:00-03","MO","MOBOT","608517","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33750","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.","-57.56666","-25.55",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"783"
"537","2008-05-27 22:02:00-03","MO","MOBOT","608540","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33831","1992","11","27","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7.5 km S of Villeta. Gallery Forest and inundated savanna along creek, on clay.","-57.55","-25.56666",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"784"
"538","2008-05-27 22:02:00-03","MO","MOBOT","608564","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34199","1992","12","16","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, on Arroyo Pikysyry. Gallery Forest.","-57.56666","-25.6",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"791"
"539","2008-05-27 22:02:00-03","MO","MOBOT","608579","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","H. E. Luther (SEL)",NA,NA,NA,"James C. Solomon","Solomon 11290","1983","10","14","Bolivia","Tarija","Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.","-64.41666","-22.08333",NA,NA,NA,NA,NA,NA,"6","South America","1100.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"83-106"
"540","2008-05-27 22:02:00-03","MO","MOBOT","608581","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34609","1993","1","14","Paraguay","Central",NA,"Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.6","-25.61666",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"798"
"541","2008-05-27 22:02:00-03","MO","MOBOT","608616","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35283","1993","3","4","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyratí - Villa Oliva. 10 km S of Puerto Guyratí. Savanna and patches of forest on clay soil.","-57.65","-25.66666",NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"810"
"542","2017-03-16 11:28:00-03","MO","MOBOT","608703","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35724","1993","5","19","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí, 7.5 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"817"
"543","2008-05-27 22:02:00-03","MO","MOBOT","608807","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 36362","1993","6","22","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí on Paraguay River. Gallery forest on clay soil.","-57.6","-25.6",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"830"
"544","2008-05-27 22:02:00-03","MO","MOBOT","811654","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38326","1994","2","16","Paraguay","Presidente Hayes",NA,"Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.","-57.9","-25.03333",NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"878"
"545","2008-05-27 22:02:00-03","MO","MOBOT","885717","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40563","1994","8","13","Paraguay","Presidente Hayes",NA,"Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.","-58.17833","-24.92805",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"937"
"546","2008-05-27 22:02:00-03","MO","MOBOT","959596","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40866","1994","8","31","Paraguay","Alto Paraná",NA,"Estancia Río Bonito, Forest V (Río Monday). Gallery forest.","-54.80444","-25.60666",NA,NA,NA,NA,NA,NA,"5","South America","150.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"951"
"547","2008-05-27 22:02:00-03","MO","MOBOT","984311","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|F.V. da Silva","Zardini 41965","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: South of Forest III. Swamp.","-54.81694","-25.64166",NA,NA,NA,NA,NA,NA,"3","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"984"
"548","2008-05-27 22:02:00-03","MO","MOBOT","604605","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"A.J. Gilmartin",NA,NA,NA,"David R. Brunner","Brunner 1281","1985","11","2","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes sector noreste del parque. Bosque semi-humedo de hasta 20-25 m de altura con campos abiertos del tipo cerrado.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,"2","South America","220.00000000",NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,"85-11"
"549","2018-05-17 05:28:00-03","MO","MOBOT","2188158","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"Belgrano, M. J.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1922","1997","12","16","Argentina","Misiones","General Manuel Belgrano","Deseado, chacra de Cheves y Hainonen, [r]antigua ruta 19, ca. 2100 m ruta 101","-54.05","-25.78333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"550","2012-04-18 10:28:00-03","MO","MOBOT","2188184","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"Belgrano, M. J.",NA,NA,NA,"Juan H. Hunziker|et al.","Hunziker 10909","1983","12","9","Argentina","Misiones","Iguazú","Iguazú","-54.58333","-25.6",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"551","2020-07-06 14:08:00-03","MO","MOBOT","2255561","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"Angel L. Cabrera|et al.","Cabrera 28800","1977","10",NA,"Argentina","Misiones","Libertador General San Martín","Puerto Rico, Club de Pesca","-55.0166667","-26.8",NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"552","2011-02-02 12:54:00-02","MO","MOBOT","2255563","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"Gustavo Niederlein","Niederlein 229b","1884",NA,NA,"Argentina","Misiones","San Ignacio","Cerro San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"553","2011-02-22 06:43:00-03","MO","MOBOT","2255586","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"M.J. Belgrano",NA,NA,NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","Biganzoli 287","1998","9","20","Argentina","Misiones","Libertador General San Martín","Predio UNLP : valle del arroyo Cuña Pirú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"554","2009-08-21 07:11:00-03","MO","MOBOT","2431918","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 787","1975","10","12","Argentina","Misiones","San Ignacio","Salto Tabay","-55.2","-26.96666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"555","2011-03-30 20:05:00-03","MO","MOBOT","2443258","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"Smith, L. B.",NA,NA,NA,"Juan C. Gamerro|Martin Toursarkissian","Gamerro 80","1958","10","2","Argentina","Misiones","San Pedro","El Paraíso","-54.16666","-26.66666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"556","2014-03-29 16:57:00-03","MO","MOBOT","2453449","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"H. Van de Venne","Van de Venne s.n.20","1906",NA,NA,"Argentina","Misiones","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"557","2015-01-10 23:01:00-02","MO","MOBOT","2453466","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"G.F. Gerling","Gerling s.n.13","1900","10","20","Argentina","Misiones","Iguazú","Río Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"558","2009-08-23 08:49:00-03","MO","MOBOT","2459095","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 7353","1956","11","7","Brazil","Santa Catarina",NA,"Campo Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"559","2020-12-07 13:32:00-03","MO","MOBOT","2491810","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"Smith, L. B.",NA,NA,NA,"Karl Fiebrig","Fiebrig 5433","1909",NA,NA,"Paraguay","Alto Paraná",NA,"In regione fluminis Alto Paraná","-54.61666","-25.43333",NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"560","2015-08-12 05:57:00-03","MO","MOBOT","2518126","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,NA,NA,NA,NA,"C. Fruchard","Fruchard s.n.1",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,NA
"561","2014-04-14 16:54:00-03","MO","MOBOT","604562","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"A.J. Gilmartin",NA,NA,NA,"David R. Brunner|Reinilda Duré|William R. Buck","Brunner 892","1984","10","12","Paraguay","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,"84-5"
"562","2008-05-27 22:02:00-03","MO","MOBOT","604570","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha distichantha",NA,"A.J. Gilmartin",NA,NA,NA,"David R. Brunner|et al.","Brunner 897","1984","10","14","Paraguay","Alto Paraná",NA,"Parana Country Club, 7 km norte de Hernandarias. Bosque humedo, alterado, hasta 30 m de altura.","-54.63333","-25.26666",NA,NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,"distichantha",NA,NA,NA,"84-7"
"563","2009-07-09 17:05:00-03","MO","MOBOT","2459111","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha glaziovii","(Baker) L.B. Sm.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 1566","1949","9","18","Brazil","Paraná",NA,"Campo Largo. Serra Sao Luiz de Puruma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"glaziovii",NA,NA,NA,NA
"564","2011-03-23 19:42:00-03","MO","MOBOT","100146588","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","H.E. Luther (SEL)",NA,NA,NA,"Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5247","2004","11","15","Bolivia","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía SE Comunidad Achirales.",NA,NA,NA,NA,NA,NA,NA,NA,"3","South America","1666.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"565","2008-09-02 16:03:00-03","MO","MOBOT","100146654","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","H.E. Luther (SEL)",NA,NA,NA,"Martha Serrano","Serrano 4633","2004","11","9","Bolivia","Tarija","Arce","Municipio Padcaya. Cantón Emborozú. Reserva Natural Alarachi. Camino quebrada Los Pinos-Campamento Alarachi. Al lado de rió Bermejo.","-64.6213889","-22.205",NA,NA,NA,NA,NA,NA,"2","South America","1140.00000000",NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"566","2009-03-25 08:11:00-03","MO","MOBOT","100176138","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Foster's 1958 catalog notes file",NA,NA,NA,"Hugh C. Cutler","Cutler 7026",NA,NA,NA,"Bolivia",NA,NA,"near the Arches, 5 km N. of Santiago de Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"567","2008-05-27 22:02:00-03","MO","MOBOT","1263616","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"Elsa M. Zardini|A. Benítez","Zardini 47304","1997","11","23","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"1116"
"568","2008-05-27 22:02:00-03","MO","MOBOT","1285370","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48784","1998","6","12","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"1145"
"569","2008-05-27 22:02:00-03","MO","MOBOT","1307067","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W.Till (WU)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","Zardini 49042","1998","7","23","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.54305","-25.69305",NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"1151"
"570","2008-05-27 22:02:00-03","MO","MOBOT","1514064","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till (WU)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","Zardini 54922","2000","8","28","Paraguay","Canindeyú",NA,"Aguara Ñu. Cerrado forest and cerrado scrub.","-55.28","-24.18361",NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"1214"
"571","2008-05-27 22:02:00-03","MO","MOBOT","2403884","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"* PINGITORE","PINGITORE 5087","1975","11","11","Argentina","Misiones","San Pedro","San Pedro","-54.13333","-26.65",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"572","2008-05-27 22:02:00-03","MO","MOBOT","2453482","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"* PINGITORE","PINGITORE s.n.","1975","11","10","Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"573","2014-03-29 16:57:00-03","MO","MOBOT","2453499","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"H. Van de Venne","Van de Venne s.n.21","1906",NA,NA,"Argentina","Misiones","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"574","2014-03-29 17:10:00-03","MO","MOBOT","2453518","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"J.F. Molfino","Molfino s.n.27","1922",NA,NA,"Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"575","2010-04-14 18:02:00-03","MO","MOBOT","2491824","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez",NA,NA,NA,NA,"Thomas Morong","Morong 741","1888",NA,NA,"Paraguay",NA,NA,"Paraguay Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","3068543","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Till",NA,NA,NA,"Fátima Mereles|Rosa Degen","Mereles H. 4870","1992","11","9","Paraguay","Boquerón",NA,"Estancia Sta. María del 12, Retiro San Juan. En sotobosque húmedo e inundable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"577","2008-05-27 22:02:00-03","MO","MOBOT","3068545","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","W. Til",NA,NA,NA,"Fátima Mereles|Rosa Degen","Mereles H. 6042","1995","7","18","Paraguay","Presidente Hayes",NA,"Estancia Lapacho. En sotobosque.","-58.34805","-23.275",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"578","2011-06-21 11:39:00-03","MO","MOBOT","3240414","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Foster's catalog note file",NA,NA,NA,"Martín Cárdenas","Cárdenas Hermosa 3520",NA,NA,NA,"Bolivia","Santa Cruz","Florida","Samaipata","-63.86666","-18.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,NA
"579","2008-05-27 22:02:00-03","MO","MOBOT","433756","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","distichantha","Aechmea distichantha schlumbergeri","E. Morren ex Mez","Bruce Holst (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 36363","1993","6","22","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí on Paraguay River. Gallery forest on clay soil.","-57.6","-25.6",NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"schlumbergeri",NA,NA,NA,"830"
