"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"215","2019-11-08 08:53:47-03","FURB","FURB","787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sevegnani, L","2002","10","04","Kiehn, E.","1990","09","11","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20",NA,"FURB32090","FURB32090",NA,"Area B - Furb - Campus I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:03:22-03","FURB","FURB","8682","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stival-Santos, A","2008","10","21","Stival-Santos, A.","2008","10","21","Brasil","Santa Catarina","Jaraguá do Sul","-49.1416666","-26.5875","-49.1416666","-26.5875000",NA,NA,NA,"FURB32084","FURB32084","800","Margem do Rio Cerro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-08 08:53:47-03","FURB","FURB","9840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Aranha, C","1999","10","01","Dias, E.","1999","10","01","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FURB32091","FURB32091",NA,"Pirabeiraba.",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-08 08:53:47-03","FURB","FURB","9818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Aranho, C.","2000","10","10","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FURB32087","FURB32087","1249","Rua Max Collim.",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:03:22-03","FURB","FURB","599","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Stano, F.","2005","09","20","Brasil","Santa Catarina","Presidente Getúlio","-49.6227989196777","-27.0506000518799",NA,NA,NA,NA,NA,"FURB32086","FURB32086",NA,"Centro.",NA,NA,NA,NA,NA,"21626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-16 17:53:52-03","UCS","HUCS","39888","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Grizzon, M.","2013","02",NA,"Santos, H.","2012",NA,NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"procedência CPMA, CPQBA - Betel, Paulínia - SP; cultivada",NA,NA,"64","localização no pomar E 10",NA,NA,NA,"Angiospermae","Myrtales","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-16 17:53:52-03","UCS","HUCS","2973","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1987",NA,NA,"Silva, J.M.","1986","10","07","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"árvore 5m, flor alva.'; mata pluvial",NA,NA,"195","Res. Biol. de Sapitanduva",NA,NA,NA,"Angiospermae","Myrtales","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-16 17:53:52-03","UCS","HUCS","37685","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","2009","07","31","Torezan, J.M.D.","1990","08","04","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"arbusto 2m; flores avermelhadas.; bairro Betan; arredores da casa",NA,NA,"55","Sítio Pica-Pau",NA,NA,NA,"Angiospermae","Myrtales","38740","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2014-10-14 15:56:58-03","BS","M","M-0137254","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0137254",NA,NA,"Brasilia pr. Sebastianopol.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"NOTATYPE",NA,NA
"224","2014-10-14 15:56:58-03","BS","M","M-0137255","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Martius, C.F.P. von","1816","12","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0137255",NA,NA,"Crescit in Brasiliae prov. Sebastianopolit. in hortis culta",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"NOTATYPE","21:00",NA
"225","2021-02-12 18:12:19-03","UFES","VIES","14274","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.",NA,NA,NA,"Ferreira, A.L.","2003","11",NA,"Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"VIES014274","VIES014274","s.n.","Ilha do Francês.",NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-06-27 10:25:50-03","UFES","VIES","6019","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1995",NA,NA,"Pereira, O.J.; Gomes, J.M.L.","1991","11","13","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES006019","VIES006019","2423","Reserva Indígena de Comboios.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-04-27 16:10:45-03","UFES","VIES","33702","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","A. Giaretta","2017","09",NA,"Couto, D.R.; Pereira, M.C.; Trugilho, G.A. & Pinto-Junior, H.","2009","08","20","Brasil","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,NA,"730","730",NA,"VIES033702","VIES033702","1234","Conceição do Muqui.",NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-06-27 10:25:50-03","UFES","VIES","4981","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1983",NA,NA,"Araújo, D.S.D.","1980","12","02","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"VIES004981","VIES004981","4125","Ilha Grande.",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-04-27 16:10:45-03","UFES","VIES","11682","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Biral, L.","2011","11",NA,"Biral, L.","2011","11","03","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"626","626",NA,"VIES011682","VIES011682","628","Campo do IB.",NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-27 16:10:45-03","UFES","VIES","46228","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Souza, M.C.","2019","12","06","Firmino, A.D.; Penha, J.S. e Pereira, O.J.","2019","12","06","Brasil","Espírito Santo","Conceição da Barra","-39.748333","-18.681944","39º44'54''W","18º40'55''S",NA,NA,NA,"VIES046228","VIES046228","1496","APA Conceição da Barra ponto de amostragem 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-04-27 16:10:45-03","UFES","VIES","46407","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Firmino, A.D.","2020","01","30","Firmino, A.D.","2020","01","30","Brasil","Espírito Santo","Linhares","-39.889167","-19.670833","39º53'21''W","19º40'15''S",NA,NA,NA,"VIES046407","VIES046407","1548","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-12 18:12:19-03","UFES","VIES","14276","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.",NA,NA,NA,"Ferreira, A.L.","2003","07",NA,"Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"VIES014276","VIES014276","s.n.","Ilha do Francês.",NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-04-27 16:10:45-03","UFES","VIES","30943","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","2012","05",NA,"Zorzanelli, J.P.F.; Silva, A.E.","2012","02",NA,"Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,"1223","1223",NA,"VIES030943",NA,"621","Serra do Valentim.",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-06-27 10:25:50-03","UFES","VIES","7169","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1995",NA,NA,"Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","1992","10","28","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES007169","VIES007169","4016","Comboios.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-06-27 10:25:50-03","UFES","VIES","7170","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","1995",NA,NA,"Pereira, O.J.; Gomes, J.M.L.","1992","07","27","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES007170","VIES007170","3585","Comboios.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-06-27 10:25:50-03","UFES","VIES","23353","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Carminate, B.","2014","01","22","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"VIES023353","VIES023353","1","Guriri.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,NA,"BOTUW000879",NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-12-19 16:36:57-03","UNESP-IBB","BOTUW","856","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,NA,"BOTUW000856",NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-16 08:40:12-03","UTFPR","HCF","25624","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral","2009","07","31","E.M. Francisco","2008","11","14","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"indivíduo 5 m, fruto maduro amarelo.",NA,NA,"176","Campus da UEL",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-16 08:40:12-03","UTFPR","HCF","12274","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Selusniaki",NA,NA,NA,"M.R. Lima","2012","09","24","Brasil","PR","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"árvore, 3 m, flores alvas, frutos imaturos (Resgate de Flora UHE Mauá).",NA,NA,"93","Rio Barra Grande",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-16 08:40:12-03","UTFPR","HCF","5940","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","J. Cordeiro & E.D. Lozano","2009",NA,NA,"A.E. Bianek","2007","10","03","Brasil","PR","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"árvore ripária, com flores alvas terminais.",NA,NA,"312","Pedreira São Judas Tadeu",NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-16 08:40:12-03","UTFPR","HCF","9555","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral","2009","07","31","J.M.D. Torezan","1990","08","04","Brasil","SP","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"arbusto 2 m; flores avermelhadas; bairro Betam; arredores da casa.",NA,NA,"55","Sítio Pica Pau",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-06-29 09:31:27-03","UFRRJ","RBR","16004","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"M.C. Souza","2002","01","19","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00016004","RBR00016004","227","Ilha da Marambaia, Praia da Armação, beira da praia.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-06-29 09:31:27-03","UFRRJ","RBR","30793","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"L.F.T. Menezes","2002","01","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00030793","RBR00030793","910","Ilha de Guaratiba, Estrada das Taxas.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-29 09:31:27-03","UFRRJ","RBR","30794","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","D. Martins","1983","07","25","D. Araújo","1980","07","02","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00030794","RBR00030794","4125","Ilha Grande, Praia do Sul, na restinga arbustiva proximo ao manguezal",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-06-29 09:31:27-03","UFRRJ","RBR","15282","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"C.S.R. Pardo","1999","07","15","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"RBR00015282","RBR00015282","s.n.","Parque Nacional da Serra dos Órgãos, Próximo a sede 980m de altitude.",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-25 11:32:12-03","UFRRJ","RBR","4623","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2001","01","03","I.M. Silva","1995","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004623","RBR00004623","448","REBIO do Tinguá, Próximo a sede do IBAMA. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-25 11:32:12-03","UFRRJ","RBR","4669","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2001","11","21","M.M.T. Rosa","1995","11","17","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004669","RBR00004669","488","REBIO do Tinguá, Trilha atrás da Sede. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-06-29 09:31:27-03","UFRRJ","RBR","29115","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"S.J. Silva-Neto","2001","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00029115","RBR00029115","1525","REBIO do Tinguá, Trilha para o Rancho dos Bobos, mato escuro. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-06-29 09:31:27-03","UFRRJ","RBR","6879","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"L.F.T. Menezes","2000","03","18","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00006879","RBR00006879","632","restinga de marambaia. Praia da armação",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-06-29 09:31:27-03","UFRRJ","RBR","36670","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2015","03","12","S. Brito",NA,NA,NA,"?",NA,"?",NA,NA,NA,NA,NA,NA,NA,"RBR00036670","RBR00036670","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-25 11:32:12-03","UFRRJ","RBR","42922","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga","2015","05","28","Brasil","Rio de Janeiro","Itaguaí","-43.617778","-23.047778","43º37'4''W","23º2'52''S",NA,NA,NA,"RBR00042922",NA,NA,"Marambaia. Inventário Carbono - Rio de Janeiro. Inventário complementar R13/3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-25 11:32:12-03","UFRRJ","RBR","43635","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"L.H. Soares","2014","01","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.180278","-22.961111","43º10'49''W","22º57'40''S",NA,NA,NA,"RBR00043635",NA,NA,"Parque Estadual da Chacrinha (Leme). Inventário complementar F93/33.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-25 11:32:12-03","UFRRJ","RBR","43636","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga","2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.255278","-22.973056","43º15'19''W","22º58'23''S",NA,NA,NA,"RBR00043636",NA,NA,"Mesa do Imperador. Inventário complementar F12/111.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-25 11:32:12-03","UFRRJ","RBR","43678","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga","2013","10","21","Brasil","Rio de Janeiro","Rio de Janeiro","-43.263889","-22.973889","43º15'50''W","22º58'26''S",NA,NA,NA,"RBR00043678",NA,NA,"Alto da Boa Vista. F103/01.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-25 11:32:12-03","UFRRJ","RBR","43739","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga","2014","04","10","Brasil","Rio de Janeiro","Rio de Janeiro","-43.6025","-23.048611","43º36'9''W","23º2'55''S",NA,NA,NA,"RBR00043739",NA,NA,"Marambaia. Inventário complementar R21-32.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-25 11:32:12-03","UFRRJ","RBR","43740","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","T.P.P. Alverga",NA,NA,NA,"L.H. Soares","2014","05","12","Brasil","Rio de Janeiro","Itaguaí","-43.615278","-23.0475","43º36'55''W","23º2'51''S",NA,NA,NA,"RBR00043740",NA,NA,"Marambaia. CAEx. Inventário complementar R01/74.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-25 11:32:12-03","UFRRJ","RBR","44338","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","L.J.S. Pinto","2018","01","05","L.J.S. Pinto; G.A. Queiroz","2018","01","05","Brasil","Rio de Janeiro","Cabo Frio","-41.996944","-22.753889","41º59'49''W","22º45'14''S","7","7",NA,"RBR00044338","RBR00044338","1998","Reserva Tauá. Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-11-25 11:32:12-03","UFRRJ","RBR","46640","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"A.C. Siani","2011","10","30","Brasil","São Paulo","Valinhos","-46.956667","-22.959722","46º57'24''W","22º57'35''S","854","854",NA,"RBR00046640","RBR00046640",NA,"Chácara Alpinas, Rua %, quadra A, Lote 5. Portão da entrada principal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-19 17:01:49-03","UFRRJ","RBR","55110","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2017","11","03","Brasil","Rio de Janeiro","Teresópolis","-42.985","-22.448889","42º59'6''W","22º26'56''S","978","978",NA,"RBR00055110",NA,"473","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Estrada da Barragem, parte final, próximo a portaria. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-06-29 09:31:27-03","UFRRJ","RBR","36672","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"A. Puttemans","1912","10","17","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RBR00036672","RBR00036672","s.n.","Horto Florestal",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-06-29 09:31:27-03","UFRRJ","RBR","6989","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"L.F.T. Menezes","2002","01","29","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00006989","RBR00006989 RBR00006989_1","914","Ilha da Marambaia, Praia da Armação.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-25 11:32:12-03","UFRRJ","RBR","42530","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Vinícius. Vinícius","2009","10","30","D.B. Kanouté; L.T. Britto, L. Otávio","2009","10","26","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,NA,"RBR00042530","RBR00042530","05","Mata do Reitor, UFRRJ",NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-06-29 09:31:27-03","UFRRJ","RBR","8634","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"A.T. Ramalho","1990","10","02","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00008634","RBR00008634","4","REBIO do Tinguá, Caminho atrás da Sede. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-25 11:32:12-03","UFRRJ","RBR","4642","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2001","11","21","I.S. Santos","1994","10","20","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004642","RBR00004642","12","REBIO do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-25 11:32:12-03","UFRRJ","RBR","4660","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2002","10","17","M.V.L. Pereira","1992","07","31","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004660","RBR00004660","s.n.","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-25 11:32:12-03","UFRRJ","RBR","4624","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M.C. Souza","2001","01","03","M.M.T. Rosa","1995","11","17","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004624","RBR00004624","487","REBIO do Tinguá, Trilha atrás da Sede. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
