"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00835740","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","W. R. Anderson","1973","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835740",NA,"7420","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Goiás","Chapada dos Veadeiros, 20 km by road S of Terezina.","-47.39548","-13.90422","NY00835740_01","Teresina de Goiás","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00835711","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","H. S. Irwin","1966","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835711",NA,"16888","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Ca. 25 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.32","-14.87","NY00835711_01",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00835753","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","J. M. Pires","1949","08","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835753",NA,"1658a","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Tocantins","Tocantinopolis. Goiaz","-47.4241","-6.32492","NY00835753_01","Tocantinópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00835735","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","H. S. Irwin","1964","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835735",NA,"6744","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Ca. 70 km. N. of Xavantina, on rd. to Garapú.","-52.37","-14.22","NY00835735_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00835752","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","J. F. Ramos","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835752",NA,"R & S34","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Collected near the base camp of the expedition (c. 270 km. N of Xavantina)","-51.87","-12.9","NY00835752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00835712","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","D. Philcox","1968","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835712",NA,"4148","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Km. 271, Xavantina-Cachimbo road. Expedition Base Camp.","-51.77","-12.82","NY00835712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","378495","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","C. F. P. von Martius",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378495",NA,"911","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance",NA,"Brasilia",NA,NA,"NY00378495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00835738","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","H. S. Irwin","1966","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835738",NA,"17923","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Goiás","Ca. 45 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.28","NY00835738_01","Caiapônia","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00835714","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","D. R. Hunt","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835714",NA,"6127","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Goiás","Caiaponia-Aragarças road, about 80 km from Aragarças.","-51.8219","-16.4269","NY00835714_01","Piranhas","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00835744","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","G. G. Hatschbach","1970","08","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835744",NA,"24595","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso do Sul","Col. Paxixi","-55.7869","-20.4711","NY00835744_01","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00835747","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","J. A. Ratter","1968","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835747",NA,"R1322","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Córrego de Porco, 240 km. N. of Xavantina on the Xavantina-Sao Felix road","-51.8242","-12.9419","NY00835747_01","Ribeirão Cascalheira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00835754","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","A. G. Fernandes","1981","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835754",NA,"s.n.","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Piauí","Estaçao Ecologica de Uruçui-Una","-45.2419","-7.5583","NY00835754_01","Ribeiro Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00835745","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","P. Lisboa","1975","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835745",NA,"717","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Aripuana, Dardanelos, Cachoeira dos Patos","-59.4592","-10.1669","NY00835745_01","Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00378488","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","M. G. da Silva","1983","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378488",NA,"6301","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Rondônia","Rodovia Alvorada-Presidente Médici, linha 8 km 15",NA,NA,"NY00378488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00835780","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","W. W. Thomas","1985","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835780",NA,"4309","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Mato Grosso","Lake 2 km NW of Luciara","-50.73","-11.18","NY00835780_01","Luciara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00835755","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","A. Macedo","1950","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835755",NA,"2550","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Minas Gerais","Praias","-49.465","-18.9692","NY00835755_01","Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00835723","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","J. A. Ratter","1980","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=918627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835723",NA,"R4441","Magnoliophyta","Malpighiales","(Hook.f.) Fritsch","G. T. Prance","Tocantins","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), by Lago Rufino, nr HQ (c. 2km from Macaúba). Goiás","-50.5","-10.5","NY00835723_01","Lagoa da Confusão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","335334","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","gardneri","Moquilea gardneri","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00335334","syntype","2564","Magnoliophyta","Malpighiales","Hook.f.",NA,NA,"Brasilia",NA,NA,"NY00335334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","428625","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","gardneri","Moquilea gardneri","J. B. E. Pohl",NA,NA,NA,"South America","Brazil","photo",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00428625","photo of type","1929","Magnoliophyta","Malpighiales","Hook.f.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","428623","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","gardneri","Moquilea gardneri","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00428623","syntype","VII2564","Magnoliophyta","Malpighiales","Hook.f.",NA,"Piauí",NA,NA,NA,"NY00428623_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","428624","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","gardneri","Moquilea gardneri","J. B. E. Pohl",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288382' target='other'> <mi>dwc_moreinfo</mi></a>","NY00428624","syntype","2283","Magnoliophyta","Malpighiales","Hook.f.",NA,"Goiás","Brasilia, ad Rio",NA,NA,"NY00428624_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:36:58-03","EAO","IAN","114479","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, NT da","1962","07","28","Southern America","Brasil",NA,NA,"Árvore de 8m de altura, flor amarela.","IAN114479",NA,"709","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Pará","Região Garotire.",NA,NA,NA,NA,NA,NA,"1966","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:36:58-03","EAO","IAN","123294","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS; Souza, R","1966","06","07","Southern America","Brasil",NA,NA,"Tree ca . 7m x 35cm. Corolla white.","IAN123294",NA,"16718","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Cerrado soil cascalho, ca. 2km N.E. of Xavantina.",NA,NA,NA,NA,"400","400","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:36:58-03","EAO","IAN","123298","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS; Souza, R","1966","06","10","Southern America","Brasil",NA,NA,"Tree ca. 4m x12cm. Corolla and anthers cream.Cerrado ca. 25km S of Xavantina.","IAN123298",NA,"16888","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Cerrado, ca. 25km S Xavantina.",NA,NA,NA,NA,"400","400","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:36:58-03","EAO","IAN","123305","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS; Souza, R","1966","06","12","Southern America","Brasil",NA,NA,"Tree ca.6m x15cm. Corolla and anthers white.","IAN123305",NA,"17034","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Gallery forest, ca. S of Xavantina.",NA,NA,NA,NA,"400","400","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:36:58-03","EAO","IAN","123337","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS; Souza, R","1966","06","24","Southern America","Brasil",NA,NA,"Tree ca. 5m x 7cm. Corolla and anthers greenish.","IAN123337",NA,"17707","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Gallery forest ca. 6km N.W. of Piranhas.",NA,NA,NA,NA,"700","700","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:36:58-03","EAO","IAN","123352","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS; Souza, R","1966","06","28","Southern America","Brasil",NA,NA,"Tree ca. 5m x 7cm. Flowers yeloow-green.","IAN123352",NA,"17923","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Gallery forest ca.45km S. of Caiapônia, road to Jataí.",NA,NA,NA,NA,"900","900","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:36:58-03","EAO","IAN","131965","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA; Santos, RR dos","1968","05","07","Southern America","Brasil",NA,NA,"Large, wide-corned tree, 6m tall. Trunk leaning at 45º, 50cm in diam.,at breast height. Bark silvery, scaliny in litte sectangles. Blaze wood pale-yellow, cortex sand colour.","IAN131965",NA,"1322","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Córrego de POrco, 240 km N of Xavantina on Xavantina São Félix.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:36:58-03","EAO","IAN","139360","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Fonsêca, SG da","1967","11","01","Southern America","Brasil",NA,NA,"Planta de 2m de altura, crescendo dentro da mata, flores alvas.","IAN139360",NA,"350","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Xavantina, Fazenda Sura Missu.",NA,NA,NA,NA,NA,NA,"1975","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:36:58-03","EAO","IAN","139444","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Fonsêca, SG da","1968","10","07","Southern America","Brasil",NA,NA,"Árvore +- 5m , junto a piscina dos ingleses, flores alvas.","IAN139444",NA,"1203","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Arredores do Acampamento da EXpedição Inglesa.",NA,NA,NA,NA,NA,NA,"1975","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:36:58-03","EAO","IAN","144923","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA; Santos, RR dos","1968","05","07","Southern America","Brasil",NA,NA,"Large, wide-corned tree, 6m tall. Trunk leaning at 45º, 50cm in diam.,at breast height. Bark silvery, scaliny in litte sectangles. Blaze wood pale-yellow, cortex sand colour.","IAN144923",NA,"1322","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Córrego de POrco, 240 km N of Xavantina on Xavantina São Félix.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:36:58-03","EAO","IAN","50240","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Pires, JM; Black, GA","1949","08","02","Southern America","Brasil",NA,NA,"Árvore pequenam flor branca.","IAN050240",NA,"1658","Dicotiledônea",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Tocantinopólis.",NA,NA,NA,NA,NA,NA,"1975","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:12:57-03","UFBA","ALCB","80174","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Valadão, RM; Carvalho, G; Gomes, FS","2007","08","29","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas coriáceas, levemente discolores. Inflorescência com flores cremes.","ALCB044515",NA,"13709","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Oeste, Caminho para a Mata ciliar do rio Itaguari","-44.45","-13.4","ALCB044515","Cocos",NA,NA,"2017","02","20","-44.45","-13.4",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:12:57-03","UFBA","ALCB","133826","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Lopes, EB; Araújo, FS","2018","09","01","Southern America","Brasil",NA,NA,"Folhascoriáceas, discolores. Inflorescência terminal, flores cremes.","ALCB055621",NA,"30780","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Guedes, ML","Bahia","Oeste, Ponto nº03, margem do Rio Arrojado.","-34.750833","-13.548889","ALCB055621","Correntina","609","609","2018","12",NA,"-34.750833","-13.548889",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:12:57-03","UFBA","ALCB","47687","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Miranda Silva, EB; Harley, RM; França, F; Rios, L","2000","03","30","Southern America","Brasil",NA,NA,"ca. 4m alt. Folhas coriáceas, concolores. Inflorescência, perianto e androceu verde-amarelado.; ao longo do Rio Preto.","ALCB044509",NA,"PFBa376","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Oeste, Arroz","-45.271389","-11.059444","ALCB044509","Formosa do Rio Preto","480","480","2017","02","20","-45.271389","-11.059444",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:12:57-03","UFBA","ALCB","78371","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","06","Southern America","Brasil",NA,NA,"de 5 m de altura. Folhas coriáceas, discolores, face abaxial com nervura conspícua. Inflorescência axilar, panícula com botões esverdeados.","ALCB044520",NA,"13333","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch","Barbosa-Silva, RG","Bahia","Médio São Francisco, Margem do Rio Carinhanha","-44.2125","-14.231667","ALCB044520","Feira da Mata","454","454","2017","02","20","-44.2125","-14.231667",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:12:57-03","UFBA","ALCB","78502","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","07","Southern America","Brasil",NA,NA,"de 7 m de altura, PAP 52 cm + 31 cm . Folhas coriáceas, discolores, com a face adaxial verde brilhante, bulada. Inflorescência panícula com botões e flores esverdeadas. T1 P1, ind. nº 2.","ALCB044523",NA,"13414","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch",NA,"Bahia","Médio São Francisco, Na margem do Rio Carinhanha","-44.2125","-14.231667","ALCB044523","Feira da Mata",NA,NA,"2017","02","20","-44.2125","-14.231667",NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:12:57-03","UFBA","ALCB","78518","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","05","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas coriáceas, discolores, face adaxial bulada. Inflorescência panícula com flores esverdeadas.","ALCB044522",NA,"13430","Dicotyledon",NA,"(Hook.f.) P.W.Fritsch",NA,"Bahia","Médio São Francisco","-44.2","-14.216667","ALCB044522","Feira da Mata",NA,NA,"2017","02","20","-44.2","-14.216667",NA,NA,NA,NA,NA,NA,NA
