"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"217","2017-05-05 10:18:27-03","F","FMNH-SEEDPLANTS","V0370335F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"M. Acosta Solis","5207","1943","8","12","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0370335F","V0370335F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"218","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370336F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"V. Tafur","202","1995","7","22","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0370336F","V0370336F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"219","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370337F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"C. H. Dodson et al.","8848","1979","10","4","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0370337F","V0370337F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"220","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370338F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"O. L. Haught","3443","1942","8","1","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0370338F","V0370338F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"221","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"M. T. Madison","10412-70","1970","8","9","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370339F","V0370339F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"222","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"I. M. Sánchez Vega & A. Miranda","6367","1992","6","27","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370340F","V0370340F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"223","2017-05-05 10:18:28-03","F","FMNH-SEEDPLANTS","V0370341F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. F. Macbride","5285","1923","8","10","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370341F","V0370341F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"224","2017-05-05 10:18:29-03","F","FMNH-SEEDPLANTS","V0370342F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Ll. Williams","6864","1929","12","29","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370342F","V0370342F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"225","2017-05-05 10:18:29-03","F","FMNH-SEEDPLANTS","V0370343F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Ll. Williams","337","1929","5","22","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370343F","V0370343F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"226","2017-05-05 10:18:29-03","F","FMNH-SEEDPLANTS","V0370344F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"E. P. Killip & A. C. Smith","23398","1929","5","29","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370344F","V0370344F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"227","2017-05-05 10:18:29-03","F","FMNH-SEEDPLANTS","V0370345F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Ll. Williams","5366",NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0370345F","V0370345F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"228","2017-05-05 10:18:29-03","F","FMNH-SEEDPLANTS","V0370346F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. S. de la Cruz","2189","1922","9","22","South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0370346F","V0370346F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"229","2019-06-13 10:12:09-03","F","FMNH-SEEDPLANTS","V0370412F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. G. Sánchez V.","849","1993","7","22","South America","Peru","Cajamarca","Chota","Paccha hacia chadín, Caserío: Marcopata",NA,NA,NA,NA,"V0370412F","V0370412F_01",NA,NA,"2300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"230","2019-06-13 10:25:47-03","F","FMNH-SEEDPLANTS","V0370436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"I. M. Sánchez Vega et al.","5676","1991","5","2","South America","Peru","Cajamarca","Hualgayoc","al E de la ciudad de Bambamarca; Tallamac",NA,NA,NA,NA,"V0370436F","V0370436F_01",NA,"I. M. Sánchez Vega","2630",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"231","2019-06-13 10:25:47-03","F","FMNH-SEEDPLANTS","V0370437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. G. Sánchez V.","374","1988","3","26","South America","Peru","Cajamarca","Cajamarca","Distrito Cajamarca, Aeropuerto",NA,NA,NA,NA,"V0370437F","V0370437F_01",NA,NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"232","2019-06-13 10:26:09-03","F","FMNH-SEEDPLANTS","V0370438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. G. Sánchez V.","443","1988","6","24","South America","Peru","Cajamarca","Cutervo","Sócota",NA,NA,NA,NA,"V0370438F","V0370438F_01",NA,NA,"1850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"233","2019-06-13 10:12:08-03","F","FMNH-SEEDPLANTS","V0370439F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. G. Sánchez V.","431","1988","6","23","South America","Peru","Cajamarca","Chota","Distrito Cochabamba, por el borde de la carretera hacia Cutervo",NA,NA,NA,NA,"V0370439F","V0370439F_01 V0370439F_02",NA,"RRC ID Flag","1750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"431",NA,NA
"234","2017-11-22 14:07:20-02","F","FMNH-SEEDPLANTS","V0446721F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"I. M. Sánchez Vega & G. Pita","12648","2004","7","23","South America","Peru","Cajamarca","San Pablo","San Luis, cerca ao Puente Las Paltas, camino a Llallán","-78.8845","-7.16961",NA,NA,"V0446721F","V0446721F_01",NA,NA,"832",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"235","2019-08-12 15:03:46-03","F","FMNH-SEEDPLANTS","V0528807F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"K. S. Zimmerer","17","1986","3","10","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0528807F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"236","2019-08-12 15:03:46-03","F","FMNH-SEEDPLANTS","V0528808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"K. S. Zimmerer","162","1986","5","27","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0528808F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"237","2019-08-12 15:03:47-03","F","FMNH-SEEDPLANTS","V0528810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester",NA,"K. S. Zimmerer","233","1987","3","1","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0528810F",NA,"silvester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"238","2015-03-06 22:41:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvestre",NA,"N. Angulo","1609","1950","10","8","South America","Peru","Cajamarca","Contumazá","Ribera del Río Quimbe",NA,NA,NA,NA,NA,NA,"silvestre","A. Delgado S.","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"239","2017-05-05 10:18:27-03","F","FMNH-SEEDPLANTS","V0370334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvestre",NA,"D. G. Debouck","2878",NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0370334F","V0370334F_01","silvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"240","2019-09-05 17:02:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","pallar","Phaseolus pallar",NA,"G. B. Balbis & C. L. G. Bertero","2598",NA,NA,NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"241","2019-01-25 15:41:08-02","IAC","IAC","18207","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J.B. Bernardi","s/nº","1956","05","30",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,"Nome popular: feijão-de-Lima",NA,NA,NA,"D.M. Dedecca",NA,NA,"1956","05","30","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA
"242","2019-01-25 15:41:08-02","IAC","IAC","19497","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","H.F. Leitão Filho","172","1967","08","20",NA,NA,NA,NA,NA,NA,NA,NA,"Planta exibe enorme variabilidade de coloração de grão, tamanho de folha, etc",NA,NA,NA,"H.F. Leitão Filho",NA,NA,"1967","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-01-25 15:41:08-02","IAC","IAC","44449","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","L.M. Valadão","5","2002","07","15",NA,"Brasil","São Paulo","Cordeirópolis","Assentamento Rural XX de Novembro","-47.4567","-22.4819",NA,"Nome popular: fava",NA,NA,NA,"L.M. Valadão",NA,NA,"2004","06","26","-47.4567","-22.4819",NA,NA,NA,NA,NA,NA,NA
"244","2019-01-25 15:41:08-02","IAC","IAC","44450","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","L.M. Valadão","43","2002","07","30",NA,"Brasil","São Paulo","Cordeirópolis","Assentamento Rural XX de Novembro","-47.4567","-22.4819",NA,"Nome popular: fava-rajadinha",NA,NA,NA,"L.M. Valadão",NA,NA,"2004","06","26","-47.4567","-22.4819",NA,NA,NA,NA,NA,NA,NA
"245","2019-01-25 15:41:08-02","IAC","IAC","44451","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","L.M. Valadão","44","2004","07","30",NA,"Brasil","São Paulo","Cordeirópolis","Assentamento Rural XX de Novembro","-47.4567","-22.4819",NA,"Nome popular: fava",NA,NA,NA,"L.M. Valadão",NA,NA,"2004","06","26","-47.4567","-22.4819",NA,NA,NA,NA,NA,NA,NA
"246","2020-07-23 12:07:57-03","CEPLAC","CEPEC","14253","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"S. A. Mori","10134","1978","06","06",NA,"Brasil","Bahia","ITACARÉ","Entr. a Km 15 Rod. Ubaitaba/Itacare, 5,8Km da entr. ramal Tor. EMBRATEL.","-38.9967002868652","-14.2775001525879",NA,"<ll>dwc_commonname:</ll> Mangalo",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0*0'99","99*99'99","41230","auto",NA,"25/11/1981",NA,NA,NA
"247","2021-03-10 11:38:38-03","UNILA","EVB","2864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Huergo, E.M.; Lima, L.C.P.","75","2018","10","29",NA,"Brasil","Paraná","Foz do Iguaçu","Vila A. Av Florianópolis,Jardim Santa Rosa.","-54.581111","-25.490833",NA,"Flor de Cor Branca. Habitat: Jardim Cultivado. Habito: Liana","EVB002864","EVB002864",NA,"Lima, L.C.P.","201","201","2019","02","26","54º34'52''W","25º29'27''S",NA,NA,NA,NA,NA,NA,NA
"248","2020-11-12 16:59:37-03","UEL","FUEL","52622","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Phaseolus","lunatus","Phaseolus lunatus","L.","Moreira, RJ","16","2013","06","10",NA,"Brasil","Paraná","Londrina","Horto Florestal da UEL, Borda de mata secundaria","-51.2069","-23.3281",NA,NA,NA,NA,NA,"Moreira, RJ",NA,NA,NA,NA,NA,"-51.2069","-23.3281",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-04 15:43:22-03","IF","SPSF","02227","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J.M. Vasconcelos",NA,NA,NA,NA,"América do Sul","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto","Magnoliopsida",NA,NA,NA,NA
"250","2021-03-04 15:43:22-03","IF","SPSF","15149","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","V.Stranghetti & P.Guimaraes","11","1991","05","03","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"J.L.A.Moreira",NA,NA,"1998","02","13",NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA,NA
"251","2021-02-08 12:42:15-03","UFRGS","ICN","134779","S","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hagelund, K","4314","1966","04","20","América do Sul","Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,"Doação de K. Hagelund","ICN00024884","ICN00024884",NA,"Snak, C",NA,NA,NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA
"252","2021-02-08 12:42:15-03","UFRGS","ICN","134770","S","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hagelund, K","4441","1966","06","07","América do Sul","Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,"Doação de K. Hagelund","ICN00024885","ICN00024885",NA,"Snak, C",NA,NA,NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA
"253","2021-02-08 12:42:15-03","UFRGS","ICN","134771","S","Plantae","Dicotyledon",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hagelund, K","4440","1966","06","07","América do Sul","Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,"Doação de K. Hagelund","ICN00024883","ICN00024883",NA,"Snak, C",NA,NA,NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA
"254","2019-11-21 10:06:19-03","IBt","SP","38970","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Deslandes, J","16","1937","10",NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gehrt, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:06:19-03","IBt","SP","129394","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Eiten, G; Eiten, LT","4791-B","1962","05","31",NA,"Brasil","Maranhão","Loreto","SSE of Loreto at Santa Barbara. 100m from Parnaíba River shore. Cultivated beans. In cultivated field with remnant babaçu palms","-45.05","-7.5",NA,NA,"SP027693","SP027693",NA,"Lewis, GP","150","150","1982","02","13","-45.05","-7.5",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-21 10:06:19-03","IBt","SP","3466","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hoehne, FC","s.n.","1919","10","15",NA,"Brasil","Rio de Janeiro",NA,"Cultivado no Horto",NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:06:19-03","IBt","SP","3466a","Carpo","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hoehne, FC","s.n.","1919","10","15",NA,"Brasil","Rio de Janeiro",NA,"Cultivado no Horto",NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:06:19-03","IBt","SP","3465","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Carvalho, O","9","1919","10","14",NA,"Brasil","Maranhão","Viana",NA,"-45.0036010742188","-3.22027993202209",NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"49454","auto",NA,NA,NA,NA,NA
"259","2019-11-21 10:06:19-03","IBt","SP","46608","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Meirelles, TL","s.n.","1942","05","09",NA,"Brasil","São Paulo","Amparo","Faz. Palmeiras","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,"Gehrt, A",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"260","2019-11-21 10:06:19-03","IBt","SP","43899","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Kriegel, O","s.n.","1939","10","24",NA,"Brasil","São Paulo","Campinas","Estufa Instituto Agronomico","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"261","2019-11-21 10:06:19-03","IBt","SP","43874","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Kriegel, O","s.n.","1940","05","03",NA,"Brasil","São Paulo","Campinas","Estufa Instituto Agronomico","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"262","2019-11-21 10:06:19-03","IBt","SP","31398","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Hoehne, W","s.n.","1934","01","15",NA,"Brasil","São Paulo","São Paulo","Horto da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"SP027694","SP027694",NA,"Moreira, JLA",NA,NA,"1998","02","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"263","2019-11-21 10:06:19-03","IBt","SP","30150","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gehrt, A","s.n.","1933","03","06",NA,"Brasil","São Paulo","São Paulo","Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"264","2019-11-21 10:06:19-03","IBt","SP","33436","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gehrt, A","s.n.","1935","07","12",NA,"Brasil","São Paulo","São Paulo","Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"265","2019-11-21 10:06:19-03","IBt","SP","33436a","Carpo","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gehrt, A","s.n.","1935","07","12",NA,"Brasil","São Paulo","São Paulo","Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"266","2019-11-21 10:06:19-03","IBt","SP","41228","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Gehrt, A","s.n.","1935","07","12",NA,"Brasil","São Paulo","São Paulo","Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"267","2019-11-21 10:06:19-03","IBt","SP","13486","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Luederwaldt, H; Fonseca","s.n.","1920","10",NA,NA,"Brasil","São Paulo","São Sebastião","Ilha dos Alcatrazes","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"268","2019-11-21 10:06:19-03","IBt","SP","13486a","Carpo","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Luederwaldt, H; Fonseca","s.n.","1920","10",NA,NA,"Brasil","São Paulo","São Sebastião","Ilha dos Alcatrazes","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
