"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"252","2008-05-27 22:02:00-03","MO","MOBOT","3064168","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Nur Ritter","Ritter 4483","1998","11","7","South America","Bolivia","Santa Cruz","Angel Sandoval","Laguna Uberaba, on the Bolivian-Brazilian border. Approximate center of the collecting area. Highly sedimented section of floating and anchored mat of vegetation. Small trees and numerous shrubs and herbs present.","-57.77833","-17.56416",NA,NA,NA,NA,NA,NA,"N. Ritter","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","3064368","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Ezechias P. Heringer","Heringer 6347","1981","2","26","South America","Brazil","Distrito Federal",NA,"Brasília, córrego do Guará, próximo á SIA",NA,NA,NA,NA,NA,NA,NA,NA,"Ricardo Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-31 17:16:00-03","MO","MOBOT","3064419","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19235","1968","1","26","South America","Brazil",NA,NA,"Serra dos Pirineus. Termite mounds in wet campo. 20km NW of Corubá de Goiás, near Pico dos Pirineus, Goiás. Gallery forest and adjacent wet campo.",NA,NA,NA,NA,NA,NA,NA,NA,"C. Ichaso & E. Guimaraes","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-10-26 23:35:00-02","MO","MOBOT","3072295","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","palustre","Piper palustre","C. DC.","Ludwig Riedel","Riedel 114",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2011-02-07 09:42:00-02","MO","MOBOT","3072392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","palustre","Piper palustre","C. DC.","J.E.B. Warming","Warming S.N.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2014-01-06 16:23:00-02","MO","MOBOT","3072155","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","palustre","Piper palustre","C. DC.","David R. Hunt|José F. Ramos","Hunt 6197","1966",NA,NA,"South America","Brazil","Goiás",NA,"40 km from Caiaponie. Wet campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2015-08-13 05:50:00-03","MO","MOBOT","3071968","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","palustre","Piper palustre","C. DC.","R.M. Harley","Harley 10588","1968","10","10","South America","Brazil","Mato Grosso",NA,"c. 8 km S of base camp. Swampy vegetation by small stream, at edge of campo.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","29228","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Breviglieri, C.P.B.",NA,"2006","05","14","América do Sul","Brasil","São Paulo","Pindorama",NA,"-48.9000015258789","-21.1800003051758","14884",NA,NA,NA,NA,"auto","Elsie Franklin Guimarães",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"260","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","29229","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Breviglieri, C.P.B.",NA,"2006","05","14","América do Sul","Brasil","São Paulo","Pindorama",NA,"-48.9000015258789","-21.1800003051758","14884",NA,NA,NA,NA,"auto","Elsie Franklin Guimarães",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"261","2020-08-31 09:14:03-03","INPA","INPA","94470","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Irwin, HS","6131","1964","09","12","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","70570",NA,NA,"INPA0094470","INPA0094470 INPA0094470_e INPA0094470_nd INPA0094470_num","auto","Carvalho-Silva, M",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-31 09:14:03-03","INPA","INPA","150893","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Thomas, WW","4438","1985","10","17","Southern America","Brasil","Mato Grosso","Luciara","1-5 km W BR158, 43 km S of Porto Alegre do Norte., 1-5 km W of BR 158, 43 km S of Porto Alegre do Norte","-51.75","-11.283333",NA,NA,NA,"INPA0150893","INPA0150893 INPA0150893_e INPA0150893_e1",NA,"Callejas, R",NA,NA,"1986",NA,NA,"-51.75","-11.283333",NA,NA,NA,NA,NA,NA
"263","2020-08-31 09:14:03-03","INPA","INPA","94500","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Irwin, HS","26479","1970","02","21","Southern America","Brasil","Distrito Federal",NA,"12 km S of Planaltina, DF-13",NA,NA,NA,NA,NA,"INPA0094500","INPA0094500 INPA0094500_e",NA,"Callejas, R","1000","1000","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-11-24 14:11:58-02","UFLA","ESAL","11636","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Oliveira, FM de","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","24731",NA,"arbusto; 1,50; inflorescência amarelada;; cerrado",NA,NA,"auto","Elsie Franklin Guimarães","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-12-19 11:20:00-03","UFG","UFG","3713","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Rizzo, J.A.; Barbosa, A.","1994","1968","08","08",NA,"Brasil","Goiás","Goiânia","À margem direita da rodovia Goiânia-São Paulo. Jardim Goiás. Cerrado alterado. Brejo.","-49.2538986206055","-16.6786003112793","25250",NA,"Herbáceo.",NA,NA,"auto","Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-12-19 11:20:00-03","UFG","UFG","17292","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Rizzo, J.A.; Gomes-Klein, V.L.; Lutz, B.E. & Teles, S.B.","12238","1995","07","06",NA,"Brasil","Goiás","Senador Canedo","EMGOPA - Estação de Zootecnia. Ponto 01.","-49.0931015014648","-16.7080993652344","15138",NA,"Arbusto de 2m de altura, inflorescências alvas.",NA,NA,"auto","Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-12-19 11:20:00-03","UFG","UFG","15529","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Gomes-Klein, V.L.; et al.","2625","1994","12","03",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Próximo à nascente do rio Glória. Mata ciliar. Em local úmido na margem da mata.","-52.5511016845703","-17.5694007873535","100343",NA,"Arbusto, aproximadamente 1,60m de altura, folhas verdes discolores, inflorescências eretas verde-claras.",NA,NA,"auto","Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-12-19 11:20:00-03","UFG","UFG","19185","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Ferreira, H.D.","3378","1996","11","04",NA,"Brasil","Goiás","Cocalzinho","Próximo à cidade, saída para Cocalzinho. Mata ciliar.",NA,NA,NA,NA,"Árvore, cerca de 3,5m de altura, inflorescência esbranquiçada.",NA,NA,NA,"Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-12-19 11:20:00-03","UFG","UFG","41968","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Delprete, P.G.; Bosquetti, L.B. & C. da Costa","9437","2005","12","14",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.900278","-15.799722",NA,NA,NA,"UFG0041968",NA,NA,"Guimarães, E.","1020","1020","2007",NA,NA,"-48.900278","-15.799722",NA,NA,NA,NA,NA,NA
"270","2019-12-19 11:20:00-03","UFG","UFG","45468","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","447","2008","09","06",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,"UFG0045468","UFG0045468",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"271","2019-12-19 11:20:00-03","UFG","UFG","45469","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","482","2008","09","06",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859886","-16.956731",NA,NA,NA,"UFG0045469","UFG0045469",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.859886","-16.956731",NA,NA,NA,NA,NA,NA
"272","2019-12-19 11:20:00-03","UFG","UFG","45470","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","856","2008","12","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859886","-16.956731",NA,NA,NA,"UFG0045470","UFG0045470",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.859886","-16.956731",NA,NA,NA,NA,NA,NA
"273","2019-12-19 11:20:00-03","UFG","UFG","45471","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","941","2009","01","13",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,"UFG0045471","UFG0045471",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"274","2019-12-19 11:20:00-03","UFG","UFG","45472","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","1026","2009","01","13",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859886","-16.956731",NA,NA,NA,"UFG0045472","UFG0045472",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.859886","-16.956731",NA,NA,NA,NA,NA,NA
"275","2019-12-19 11:20:00-03","UFG","UFG","45473","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Resende, I.L.M.","1118","2009","01","13",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,"UFG0045473","UFG0045473",NA,"Resende, I.L.M.",NA,NA,"2010","01","15","-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"276","2019-12-19 11:20:00-03","UFG","UFG","2352","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Rizzo, J.A.; Barbosa, A.","3278","1969","01","04",NA,"Brasil","Goiás","Goiânia","À margem direita da rodovia Goiânia-São Paulo. Jardim Goiás. Cerrado alterado.","-49.2538986206055","-16.6786003112793","25250",NA,"Trepadeira, corola arroxeada, fruto.",NA,NA,"auto","Carvalho-Silva, M.",NA,NA,"2000","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-12-19 11:20:00-03","UFG","UFG","16582","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Costa, M.A.C.","64","1995","06","04",NA,"Brasil","Goiás","Aragoiânia","Chácara Pantanal dos Buritis.","-49.4514007568359","-16.9118995666504","16477",NA,"Arbusto de 1,5m de altura, espigas brancas quando jovem.",NA,NA,"auto","Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-12-19 11:20:00-03","UFG","UFG","1223","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Rizzo, J.A.; Barbosa, A.","1255","1969","07",NA,NA,"Brasil","Goiás","Goiânia","De Goiânia a Leopoldo de Bulhões, 18km de Goiânia. Mata e capoeira.","-49.2538986206055","-16.6786003112793","25250",NA,"Subarbusto.",NA,NA,"auto","Carvalho-Silva, M.",NA,NA,"2000","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-12-19 11:20:00-03","UFG","UFG","341","S","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Rizzo, J.A.; Barbosa, A.","2910","1968","12","03",NA,"Brasil","Goiás","Goiânia","Morro dos Lobos, Localizada nas elevações que forma o Morro dos Lobos. Mata primitiva.","-49.2538986206055","-16.6786003112793","25250",NA,"Subarbusto, inflorescência.",NA,NA,"auto","Guimarães, E.F.",NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-04 10:29:46-03","UFRPE","HST","20270","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","M.L.Fonseca; D.Alvarenga","3964","2002","12","09",NA,"Brasil","Distrito Federal","Brasília","APA Gama e Cabeça de Veado","-47.945278","-15.900833",NA,NA,"Subarbusto ca. 0,6 m alt.; folhas discolores, cartáceas; inflorescência especiforme de cor amarelada. Comum.","HST020270",NA,NA,"M.Carvalho-Silva","1025","1025","2006",NA,NA,"47W56'43''","15S54'03''",NA,NA,NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","3401574","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","L. J. Gillespie, D. Gopaul & P. M. Peterson","1915","1989","6","27","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"SE Kanuku Mts, Culikdap Savanna","-59.4167","3.06667",NA,NA,NA,"US00648212",NA,NA,"Görts-van Rijn, A. R. A.","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"282","2020-09-02 16:35:51-03","Cenargen","CEN","19944","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Glocimar Pereira-Silva","1697","1993","07","22",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358","70570","Exsicatas",NA,"CEN00019944","CEN00019944","auto","D. L. Teixeira","1035","1035","1996","04",NA,"-4796667.0","-1580000.0",NA,NA,NA,NA,"4",NA
"283","2020-09-02 16:35:51-03","Cenargen","CEN","20204","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Glocimar Pereira-Silva","2241","1994","02","15",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","70570","Exsicatas",NA,"CEN00020204","CEN00020204","auto","D. L. Teixeira","1035","1035","1995","10",NA,"-4796667.0","-1580000.0",NA,NA,NA,NA,"5",NA
"284","2020-09-02 16:35:51-03","Cenargen","CEN","54901","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","João Bernardo de Azevedo Bringel Jr.","56","2003","12","19",NA,"Brasil","DF","BRASILIA","Reserva ecológica do Guará - próximo a uma passarela na EPTG.","-47.9296989440918","-15.7797002792358","70570","Exsicatas","Bem ramificado. Espigas creme.","CEN00054901","CEN00054901","auto","D. Ruschell",NA,NA,"2005","07",NA,NA,NA,NA,NA,NA,NA,"2",NA
"285","2020-09-02 16:35:51-03","Cenargen","CEN","36439","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Micheline Carvalho-Silva","40","2000","10","10",NA,"Brasil","DF","BRASILIA","Rio Sal, perto da escola.","-47.9296989440918","-15.7797002792358","70570","Exsicatas","Espigas eretas, folha abaxial canescente, adaxial híspida, espigas verde amarronzadas.","CEN00036439","CEN00036439","auto","M. Carvalho-Silva",NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,"3",NA
"286","2020-09-02 16:35:51-03","Cenargen","CEN","50058","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Glocimar Pereira-Silva","7633","2003","05","08",NA,"Brasil","GO","ABADIANIA","Faz. Porto Corumbá, margem direita do rio Corumbá.","-48.706901550293","-16.2042007446289","31693","Exsicatas",NA,"CEN00050058","CEN00050058","auto","G. Pereira-Silva","900","900","2003","05",NA,"-4853194.0","-1619833.0",NA,NA,NA,NA,"2",NA
"287","2020-09-02 16:35:51-03","Cenargen","CEN","46078","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Micheline Carvalho-Silva","52","2001","06","27",NA,"Brasil","GO","CAVALCANTE","Balsa Serra Branca para vila Veneno, km 4,5. Margem direita do rio Macacão.","-47.4583015441895","-13.7974996566772","92497","Exsicatas",NA,"CEN00046078","CEN00046078","auto","M. Carvalho-Silva","310","310","2001","06",NA,"-4807611.0","-1356528.0",NA,NA,NA,NA,"2",NA
"288","2020-09-02 16:35:51-03","Cenargen","CEN","40184","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Glocimar Pereira-Silva","4504","2000","12","13",NA,"Brasil","GO","CAVALCANTE","Margem direita do rio Macacão.","-47.4583015441895","-13.7974996566772","92497","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00040184","CEN00040184","auto","M. Carvalho-Silva","300","300","2002","01",NA,"-4808056.0","-1356417.0",NA,NA,NA,NA,"4",NA
"289","2020-09-02 16:35:51-03","Cenargen","CEN","15451","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Bruno Machado Teles Walter","1057","1991","12","12",NA,"Brasil","GO","COLINAS DO SUL","Abaixo da linha de transmissão que liga Niquelândia a Serra da Mesa, entrada a 2 km da entrada sul do canteiro.","-48.0783004760742","-14.1513996124268","58154","Exsicatas","Inflorescências verde. Folhas discretamente discolores. Orla da mata. Área de Influência da UHE Serra da Mesa.","CEN00015451","CEN00015451","auto","E. F. Guimarães","410","410","1992","12",NA,"-4828333.0","-1383333.0",NA,NA,NA,NA,"5",NA
"290","2020-09-02 16:35:51-03","Cenargen","CEN","32068","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Bruno Machado Teles Walter","3813","1997","08","05",NA,"Brasil","GO","COLINAS DO SUL","Estrada Colinas do Sul - Vila Borba - AHE Serra da Mesa. Cerca de 20 km da entrada sul do AHE (canteiro de obras).","-48.0783004760742","-14.1513996124268","58154","Exsicatas","Área de influência do AHE Serra da Mesa. Inflorescência verde. Planta coletada em locais mal drenados próximo ao córrego.","CEN00032068","CEN00032068","auto","M. Carvalho-Silva","600","600","2000","01",NA,"-4812750.0","-1389361.0",NA,NA,NA,NA,"4",NA
"291","2020-09-02 16:35:51-03","Cenargen","CEN","46205","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Micheline Carvalho-Silva","186","2002","02","18",NA,"Brasil","GO","GOIANIA","Setor universitário, área urbana.","-49.2538986206055","-16.6786003112793","25250","Exsicatas",NA,"CEN00046205","CEN00046205","auto","M. Carvalho-Silva",NA,NA,"2002","02",NA,NA,NA,NA,NA,NA,NA,"1",NA
"292","2020-09-02 16:35:51-03","Cenargen","CEN","50620","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Glocimar Pereira-Silva","7710","2003","06","02",NA,"Brasil","GO","SILVANIA","Faz. do Sr. Jeová (margem esquerda do ribeirão São Roque, próximo a fóz).","-48.6081008911133","-16.658899307251","46044","Exsicatas","Área de Influência Direta (lago).","CEN00050620","CEN00050620","auto","G. Pereira-Silva","800","800","2003","06",NA,"-4840750.0","-1629194.0",NA,NA,NA,NA,"4",NA
"293","2020-09-02 16:35:51-03","Cenargen","CEN","47101","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Gert Guenther Hatschbach","55974","1991","11","09",NA,"Brasil","GO","TERESINA DE GOIAS","Rio São João.","-47.2647018432617","-13.7763996124268","42211","Exsicatas","Espigas alvacentas. Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","CEN00047101","CEN00047101","auto","M. Carvalho-Silva","720","720","2002","10",NA,NA,NA,NA,NA,NA,NA,"1",NA
"294","2020-09-02 16:35:51-03","Cenargen","CEN","47093","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Gert Guenther Hatschbach","54134","1990","06","09",NA,"Brasil","MG","PATROCINIO","Na orla de pequeno capão.","-46.9925003051758","-18.9438991546631","44638","Exsicatas","Arbusto carnoso. Doação: Prefeitura Muicipal de Curitiba - Museu Botânico Municipal - Herbário MBM.","CEN00047093","CEN00047093","auto","M. Carvalho-Silva",NA,NA,"2002","10",NA,NA,NA,NA,NA,NA,NA,"1",NA
"295","2020-09-02 16:35:51-03","Cenargen","CEN","72182","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","L. L. Guimarães","119","2008","10","07",NA,"Brasil","TO","DIANOPOLIS","Folha: SC-23-Y-C. Ponto 47. Bacia do Tocantins. Sub-bacia: rio Palma.","-46.8205986022949","-11.627799987793","77760","Exsicatas","Folhas ásperas, discolor, verdes. Inflorescência reta cor creme. Projeto Mapeamento e Inventário do Estado do Tocantins. Doação do IBGE. (67556)","CEN00072182","CEN00072182","auto","B. M. T. Walter","620","620","2020","01",NA,"-46675833.0","-11668888.0",NA,NA,NA,NA,"1",NA
"296","2020-09-02 16:35:51-03","Cenargen","CEN","53280","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Taciana Barbosa Cavalcanti","2918","2002","06","17",NA,"Brasil","TO","MATEIROS","Parque Estadual do Jalapão. Mumbuca - Brejo do Antônio. Local de extração do Capim Dourado.","-46.4211006164551","-10.5474996566772","87923","Exsicatas","Folhas discolores, face abaxial cinérea.","CEN00053280","CEN00053280","auto","T. B. Cavalcanti","480","480","2002","06",NA,"-4658278.0","-1037139.0",NA,NA,NA,NA,"5",NA
"297","2020-09-02 16:35:51-03","Cenargen","CEN","32530","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Sem Coletor",NA,"1983","07","00",NA,"Brasil","DF","BRASILIA","Parque rural","-47","-15.083333",NA,"Exsicatas","Doação Instituto de Botânica de São Paulo","CEN00032530","CEN00032530",NA,NA,"1100","1100",NA,NA,NA,"-47.0","-15.083333",NA,NA,NA,NA,"1",NA
"298","2020-09-02 16:35:51-03","Cenargen","CEN","10383","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Abimael Gripp","76","1983","07","00",NA,"Brasil","DF","BRASILIA","CENARGEN, BAG (Plantas Medicinais). SAIN Parque Rural.","-47","-15.083333",NA,"Exsicatas",NA,"CEN00010383","CEN00010383",NA,"E. F. Guimarães","1100","1100","2000",NA,NA,"-47.0","-15.083333",NA,NA,NA,NA,"1",NA
"299","2020-09-02 16:35:51-03","Cenargen","CEN","105244","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Carlos Romero Martins","2979","2018","04","15",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Borda do canal que leva água para a Lagoa da Meditação.","-47.928611","-15.733611",NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00105244","CEN00105244",NA,"B. M. T. Walter",NA,NA,"2018","07",NA,"-47.928611","-15.733611",NA,NA,NA,NA,"2",NA
"300","2020-09-02 16:35:51-03","Cenargen","CEN","105631","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Arnildo Pott","10287","2002","09","16",NA,"Brasil","MS","SAO GABRIEL DO OESTE","Local estrada do assentamento Campanário, nascente do Rio Coxim","-54.583333","-19.280555",NA,"Exsicatas","Doação Herbário Mato Grosso do Sul - Campo Grande - Brasil - HMS Nº 4223.","CEN00105631","CEN00105631",NA,"V. J. Pott",NA,NA,"2009",NA,NA,"-54.583333","-19.280555",NA,NA,NA,NA,"1",NA
"301","2020-09-02 16:35:51-03","Cenargen","CEN","86453","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Araci Molnar Alonso","163","2013","01","04",NA,"Brasil","DF","BRASILIA","Planaltina. Sítio do Sr. Cupertino.","-47.585277","-15.748333",NA,"Exsicatas","Doação.","CEN00086453","CEN00086453",NA,"M. Carvalho-Silva",NA,NA,"2015","07",NA,"-47.585277","-15.748333",NA,NA,NA,NA,"1",NA
"302","2020-09-02 16:35:51-03","Cenargen","CEN","86548","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Araci Molnar Alonso","272","2013","02","07",NA,"Brasil","DF","BRASILIA","Planaltina. Sítio do Sr. Cupertino.","-47.585277","-15.748333",NA,"Exsicatas","Doação.","CEN00086548","CEN00086548",NA,"M. Carvalho-Silva",NA,NA,"2015","07",NA,"-47.585277","-15.748333",NA,NA,NA,NA,"1",NA
"303","2020-09-02 16:35:51-03","Cenargen","CEN","86642","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","Araci Molnar Alonso","376","2013","03","07",NA,"Brasil","DF","BRASILIA","Planaltina. Sítio Sr. Cupertino.","-47.585277","-15.748333",NA,"Exsicatas","Doação CPAC.","CEN00086642","CEN00086642",NA,"M. Carvalho-Silva",NA,NA,"2015","07",NA,"-47.585277","-15.748333",NA,NA,NA,NA,"1",NA
"304","2020-09-02 16:35:51-03","Cenargen","CEN","53677","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","fuligineum","Piper fuligineum","Kunth","José Floriano Barêa Pastore","944","2004","06","03",NA,"Brasil","DF","BRASILIA","Chapada da Contagem.","47.9097222","-15.571388",NA,"Exsicatas","Ambiente antrópico.","CEN00053677","CEN00053677",NA,"J. F. B. Pastore","1043","1043","2004","06",NA,"47.9097222","-15.571388",NA,NA,NA,NA,"4",NA
