"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"204","2019-06-11 13:06:12-03","F","FMNH-SEEDPLANTS","V0392309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"RRC ID Flag","Y. Mexía","4389","1930","2","24","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0392309F","V0392309F_01 V0392309F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4389",NA
"205","2019-04-13 11:45:39-03","F","FMNH-SEEDPLANTS","V0392310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"RRC ID Flag","Y. Mexía","4389","1930","2","24","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0392310F","V0392310F_01 V0392310F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4389",NA
"206","2020-10-14 16:35:28-03","UFVJM","HDJF","7409","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Paixão, FA","54P3","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,NA,"HDJF007409","HDJF007409_01",NA,"691","691","-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-04-29 16:30:26-03","UFVJM","HDJF","5495","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Guarneire, GJ","Guarneire, GJ","24","2017","11","19","Southern America","Brasil","Minas Gerais","Teófilo Otoni","São Jerônimo","-41.618047","-17.703775",NA,NA,NA,"HDJF005495","HDJF005495_01",NA,NA,NA,"-41.618047","-17.703775","2018","07","20",NA,NA,NA,NA,NA
"208","2019-01-25 15:47:25-02","IAC","IAC","20003","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","J. Cuatrecasas","C. Angeli","350","1963","03","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Baía de Guanabara, estrada da Vista Chinesa","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028","1968","07","11",NA,NA,NA,NA,NA
"209","2020-07-23 12:24:04-03","CEPLAC","CEPEC","111504","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"Sem Informação","Lopes, M. M. M.","570","2006","04","09",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"850","850","39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:24:04-03","CEPLAC","CEPEC","117760","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"Sem Informação","Ferreira, F. M.","1423","2007","09","23",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,NA,NA,NA,NA,NA,"1000","1000","39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-23 12:24:04-03","CEPLAC","CEPEC","135589","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"M.M. Coelho","M.M. Coelho","861","2012","06","08",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.603333","-14.701667",NA,NA,"(Unicata). Material prensado com álcool.",NA,NA,NA,NA,NA,"39W36'12","14S42'6",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-23 12:02:39-03","CEPLAC","CEPEC","140341","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"Sem Informação","Oliveira,G.V.","13","2012","08","30",NA,"Brasil","Bahia","IBICUÍ","Beira de estrada","-39.981111","-14.936667",NA,NA,"sem formiga / estéril",NA,NA,NA,"466","466","39W58'52","14S56'12",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:02:39-03","CEPLAC","CEPEC","140353","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"Sem Informação","Oliveira,G.V.","16","2012","05","20",NA,"Brasil","Bahia","ILHÉUS","Beira de estrada","-39","-15.003611",NA,NA,"com formiga / estéril",NA,NA,NA,"19","19","39W0'","15S0'13",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-23 12:15:00-03","CEPLAC","CEPEC","88089","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"Sem Informação","J. G. Jardim","1579","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Ntrada ca. 7,5Km percorendo mais 1,7Km até a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 119.","-39.583333","-15.166667",NA,NA,"<ll>dwc_commonname:</ll> Umbauba",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-23 12:15:00-03","CEPLAC","CEPEC","93570","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"R. M. de Castro","J. G. Jardim","1290","1998","01","21",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus. #31.","-39.696111","-14.735",NA,NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S44'6",NA,NA,NA,NA,NA,"30/12/2004",NA,NA
"216","2020-07-23 12:15:00-03","CEPLAC","CEPEC","44933","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2674","1989","03","31",NA,"Brasil","Bahia","GUARATINGA","Marg. Rod. p/ Itabela BA-089, entre Km 20 e 25.","-39.7827987670898","-16.5839004516602","55290",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA
"217","2020-07-23 12:15:00-03","CEPLAC","CEPEC","7664","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"J. P. P. Carauta","T. S. dos Santos","1950","1971","09","16",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Res. Bio. do Pau-Brasil.","-39.0247001647949","-16.2780990600586","49584",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1978",NA,NA
"218","2020-07-23 12:15:00-03","CEPLAC","CEPEC","23137","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"C. C. Berg","C. C. Berg","1142","1980","04","01",NA,"Brasil","Bahia","UNA","Rod. São José/Una Km 6.","-39.0752983093262","-15.2932996749878","36070",NA,"<ll>dwc_commonname:</ll> Imbauba-branca Imbauba-prateada",NA,NA,"auto",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,"04/07/1980",NA,NA
"219","2020-07-23 12:02:39-03","CEPLAC","CEPEC","69224","PreservedSpecimen","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"J. R. Neto","G. Hatschbach","61188","1994","10","10",NA,"Brasil","Espírito Santo","domingos martins","Paraju.","-40.6591987609863","-20.3633003234863","48150",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA
"220","2020-07-23 12:24:04-03","CEPLAC","CEPEC","154134","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"M. F. O. da Silva","M. F. O. da Silva","843",NA,NA,NA,NA,"Brasil","Espírito Santo","SANTA TERESA",NA,"-40.6002998352051","-19.9356002807617","23813",NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-07-23 12:15:00-03","CEPLAC","CEPEC","122057","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"H. C. de Lima","H. C. de Lima","4985","1995","01","11",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Estrada p/ Juturnaíba, a ....Km da porteira.","-42.3917007446289","-22.6508007049561","29995",NA,"<ll>dwc_commonname:</ll> Embaubuçú",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA
"222","2020-11-19 14:06:34-03","Unimontes","MCMG","6616","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","03","25",NA,"Brasil","Minas Gerais","Aimorés","Aimorés","-41.0638999938965","-19.4958000183105","54161",NA,NA,NA,NA,"auto",NA,NA,"W41° 01' 12.3","S19° 30' 12.6",NA,NA,NA,NA,NA,NA,NA,NA
"223","2013-02-07 10:18:16-02","UMC","HUMC","4484","S","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Equipe FEPAF","23","2004","10","14","Southern America","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba, estrada entre Biritiba-ussú e a área de empréstimo do Carcará.","-46.073056","-23.625833",NA,NA,"Arbórea. Mata Secundária.",NA,NA,NA,"795","795","46W04'23","23S37'33",NA,NA,NA,NA,NA,NA,NA,NA
"224","2013-02-07 10:18:16-02","UMC","HUMC","257","S","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Sakagushi, R.T.","01","2002","10","21","Southern America","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228","28666",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-16 08:42:27-03","Fiocruz","FIOCRUZ-CBPM","1062","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Gisele Lopes de Oliveira","Kariny Paiva; Evellyn","s.n","2016","03","20",NA,"Brasil","Bahia","Caravelas","Barra de Caravelas.","-39.265278","-17.733611",NA,NA,"Árvore com > 3 m de altura. Flores de cor cinza.","CBPM00001062",NA,NA,NA,NA,"39º15'55''W","17º44'1''S","2016",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:11:24-03","UnB","UB","121358","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, MF","Heringer, EP","15057","1975","09","19","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.583333","-19.65",NA,NA,"Tree 15m.",NA,NA,NA,NA,NA,"-42.583333","-19.65","2014","08","19",NA,NA,NA,NA,NA
"227","2019-11-01 15:11:24-03","UnB","UB","201641","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, MF","Heringer, EP","10234","1965","01","18","Southern America","Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238","16921",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2014","07","19",NA,NA,NA,NA,NA
"228","2019-11-01 15:11:24-03","UnB","UB","121352","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, MF","Heringer, EP","10234","1965","01","18","Southern America","Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238","16921",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2014","07","19",NA,NA,NA,NA,NA
"229","2019-10-03 10:04:30-03","UFSCar","SORO","1321","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Kortz, A.R.; Koch, I.","389","2009","02","03",NA,"Brasil","São Paulo","Sorocaba","campus UFSCar Sorocaba","-47.4500007629395","-23.5","17154",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2018-08-09 21:10:56-03","UFMT","UFMT","25044","S","Plantae",NA,NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Somavilla, N.; Oliveira, E.C.","s.n.","2000","05","17",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Gotão do Anta-próximo APM/Manso.","-55.749698638916","-15.460599899292","107042",NA,"Árvore 3,5 m de altura, folhas palmadas, fruto imaturo avermelhado; Beira de estrada,solo pedregoso.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2014-10-09 13:58:35-03","UHH","HBG","513207","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","HBG-formal name change","Ule, E.","4863","1900","01",NA,"South America","Brazil",NA,NA,"Estado de Rio de Janeiro, Baum im Walde der Serra Alto do Macahé",NA,NA,NA,NA,NA,"HBG513207",NA,NA,"1000","1000",NA,NA,"2013","10","12",NA,NA,NA,NA,NA
"232","2014-10-09 13:58:35-03","UHH","HBG","513206","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","HBG-formal name change","Ule, E.","4863","1900","01",NA,"South America","Brazil",NA,NA,"Estado de Rio de Janeiro, Baum im Walde der Serra Alto do Macahé",NA,NA,NA,NA,NA,"HBG513206",NA,NA,"1000","1000",NA,NA,"2013","10","12",NA,NA,NA,NA,NA
"233","2017-09-11 17:14:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in Brasilia mediterranea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-03 22:00:02-03","FLAS","FLAS","201745","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"M.B. Thomas","MT631",NA,NA,NA,NA,"Brazil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555","68835","Preserved herbarium specimen","[Common name:] Common Name: imbaúba --[Label note:] Planta medicinal para o projeto PhD Estudo de Plantas Medicinais dos Pataxó Communidade da Barra Velha, Bahia.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:19:39-03","IBt","SP","256061","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Mello-Silva, R; et al.","547","1991","09","21",NA,"Brasil","São Paulo","Bragança Paulista","Fazenda Santo Antônio. Divisas com o sítio Bom Jardim","-46.541667","-23.875",NA,NA,"Aparentemente não mimercófila",NA,NA,NA,"820","820","-46.541667","-23.875","1993","05","07",NA,NA,NA,NA,NA
"236","2020-11-12 15:23:48-03","IBt","SP","392047","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Lopes, M","Lopes, MMM; et al.","570","2006","04","09",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, 6 km SW na estrada para a RPPN","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"850","850","-39.565278","-15.391667","2006","03",NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:19:39-03","IBt","SP","443003","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Gaglioti, AL","Gaglioti, AL; Pederneiras, LC","157","2012","03","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, próximo a primeira cachoeira após a placa de entrada do Parque","-43.252222","-22.951944",NA,NA,"Presença de formigas pretas.",NA,NA,NA,NA,NA,"-43.252222","-22.951944","2012","03","14",NA,NA,NA,NA,NA
"238","2019-11-21 10:19:39-03","IBt","SP","443006","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Gaglioti, AL","Gaglioti, AL; Pederneiras, LC","158","2012","03","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, próximo a primeira cachoeira após a placa de entrada do Parque, ao lado da Gaglioti 157","-43.252222","-22.951944",NA,NA,"Presença de formigas pretas.",NA,NA,NA,NA,NA,"-43.252222","-22.951944","2012","03","14",NA,NA,NA,NA,NA
"239","2019-11-21 10:19:39-03","IBt","SP","50135","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Toledo, JF","Kuhlmann, M","1326","1943","07","27",NA,"Brasil","São Paulo","Ibiti","Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,"800","900",NA,NA,"1949","08","10",NA,NA,NA,NA,NA
"240","2019-11-21 10:19:39-03","IBt","SP","288799","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Hatschbach, G; Silva, JM","61188","1994","10","10",NA,"Brasil","Espírito Santo","Domingos Martins","Paraju","-40.6591987609863","-20.3633003234863","48150",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1995","11","09",NA,NA,NA,NA,NA
"241","2019-11-21 10:19:39-03","IBt","SP","293372","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Bausen, E","s.n.","1988","11","21",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:19:39-03","IBt","SP","363277","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Gaglioti, AL","Thomaz, LD","s.n.","1993","08","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","23813",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2007","12","18",NA,NA,NA,NA,NA
"243","2019-11-21 10:19:39-03","IBt","SP","489096","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Silva, MFO; et al.","843","2014","06","13",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Margem da estrada que leva à entrada da trilha Tracomal","-40.6002998352051","-19.9356002807617","23813",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:19:39-03","IBt","SP","489073","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Silva, MFO; Galvão, MN","881","2016","07","13",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105","21645",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:19:39-03","IBt","SP","52785","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Heringer, EP","1738","1945","10","18",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656","10350",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1992","02",NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:19:39-03","IBt","SP","52762","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Heringer, EP","1685","1944","12","11",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656","10350",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1992","02",NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:19:39-03","IBt","SP","362966","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Carauta, JPP","Martinelli, G; et al.","9908","1984","10","02",NA,"Brasil","Rio de Janeiro","Magé","III Distrito Paraíso. Centro de Primatologia do RJ-FEEMA","-43.040599822998","-22.6527996063232","20531",NA,NA,NA,NA,"auto","200","200",NA,NA,"1985","01",NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:19:39-03","IBt","SP","396451","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Correia, CMB; et al.","369","1993","10","07",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Estrada para Juturnaíba","-42.3917007446289","-22.6508007049561","29995",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:19:39-03","IBt","SP","259410","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S; Godoi, JV","1366","1993","04","05",NA,"Brasil","São Paulo","Amparo","Rod. Amparo - Pedreira","-46.7599983215332","-22.7000007629395","18036",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1993","04",NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:19:39-03","IBt","SP","185042","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Custodio Filho, A","654","1981","07","12",NA,"Brasil","São Paulo","Arujá","Vertentes do Arujá","-46.3199996948242","-23.3899993896484","7742",NA,NA,NA,NA,"auto","850","850",NA,NA,"1992","02",NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:19:39-03","IBt","SP","397005","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S","1516","1995","09","17",NA,"Brasil","São Paulo","Caraguatatuba","Reserva do Instituto Florestal","-45.4099998474121","-23.6200008392334","30093",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2000","09","17",NA,NA,NA,NA,NA
"252","2019-11-21 10:19:39-03","IBt","SP","12713","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Luederwaldt, H","Edwall, G","s.n.","1904","06",NA,NA,"Brasil","São Paulo","Itirapina","Morro Pelado","-47.8199996948242","-22.25","22843",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1916",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:19:39-03","IBt","SP","253110","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S; Godoi, JV","1300","1992","04","22",NA,"Brasil","São Paulo","Mogi das Cruzes","Rod. dos Trabalhadores","-46.1883010864258","-23.5228004455566","28666",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1992","04","30",NA,NA,NA,NA,NA
"254","2019-11-21 10:19:39-03","IBt","SP","262316","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S; et al.","1377","1993","05","20",NA,"Brasil","São Paulo","Mogi das Cruzes","Rod. Trabalhadores, Km 42","-46.1883010864258","-23.5228004455566","28666",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1993","05",NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:19:39-03","IBt","SP","262321","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S; et al.","1381","1993","05","20",NA,"Brasil","São Paulo","Natividade da Serra","Beira da estrada Moji - Natividade","-45.439998626709","-23.3700008392334","28529",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1995","12","19",NA,NA,NA,NA,NA
"256","2019-11-21 10:19:39-03","IBt","SP","262320","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Romaniuc Neto, S; et al.","1380","1993","05","20",NA,"Brasil","São Paulo","Santa Branca","Estrada de Mogi das Cruzes- Santa Branca","-45.8800010681152","-23.3899993896484","14390",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1995","12","19",NA,NA,NA,NA,NA
"257","2019-11-21 10:19:41-03","IBt","SP","78345","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Kuhlmann, M","2567","1950","09","27",NA,"Brasil","São Paulo","Santa Isabel","Igaratá. Propriedade João Barbosa Machado","-46.2200012207031","-23.3099994659424","15272",NA,"Pasto, beira de mata",NA,NA,"auto",NA,NA,NA,NA,"1992","03",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:19:39-03","IBt","SP","454126","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Moraes, ATR; et al.","1","2013","09","30",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Distrito de Paranapiacaba","-46.5299987792969","-23.6599998474121","27258",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2014","03","26",NA,NA,NA,NA,NA
"259","2019-11-21 10:19:39-03","IBt","SP","423674","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Capistrano, TR","Shirasuna, RT","2415","2009","05","22",NA,"Brasil","São Paulo","São Bernardo do Campo","Lote 3 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576","31119",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"2009","05","26",NA,NA,NA,NA,NA
"260","2019-11-21 10:19:41-03","IBt","SP","78322","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Hoehne, W; Kuhlmann, M","2005","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939","39297",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"1992","02",NA,NA,NA,NA,NA,NA
