"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","627030","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","R. A. Wasum","s.n.","1996","05","25","Brazil","Rio Grande do Sul","Capao da Canoa","-50.0094","-29.7458",NA,NA,"NY00627030","NY00627030_01","Caminho para Curumim.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110158' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","627016","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. Riedel","2289","1834","05",NA,"Brazil","São Paulo","Araraquara","-48.1697","-21.7903",NA,NA,"NY00627016","NY00627016_01","In mans sylv. coll. sicc. Araracoara.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110176' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","627018","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. Riedel","2289","1834","05",NA,"Brazil","São Paulo","Araraquara","-48.1697","-21.7903",NA,NA,"NY00627018","NY00627018_01","In collib. siccis marginib sylv. Araracoara.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110178' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","911065","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"J. A. Ratter","R4760","1982","09","02","Brazil","Mato Grosso",NA,"-52.33","-14.75",NA,NA,"NY00911065","NY00911065_01","Campanapolis, 80 km NW of Xavantina",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-12-15 14:58:00-02","NY","NYBG","1291234","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"N. T. da Silva","1267","1968","10","19","Brazil",NA,NA,NA,NA,NA,NA,"NY01291234","NY01291234_01","Rio Jarí, Bandeira.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","627035","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","C. Yamashita","s.n.","1986","11","16","Brazil","Paraná","Cambé","-51.2781","-23.2758",NA,NA,"NY00627035","NY00627035_01","Sitio Yamashita, km 9 - Estrada da Prata.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","627014","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. Riedel","173",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00627014","NY00627014_01","Brasilia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110174' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","627031","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"R. X. Lima","s.n.","1993","03","24","Brazil","Paraná",NA,"-53.67","-25.5",NA,NA,"NY00627031","NY00627031_01","Margem do Rio Iguaçú Cap. Leônidas Marques Paraná.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110165' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","627023","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","W. G. F. Herter","96512","1935","10","05","Brazil","Rio Grande do Sul","Sao Leopoldo","-51.1469","-29.7606",NA,NA,"NY00627023","NY00627023_01",NA,"20","20","Dep. de Sept. 27 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","627037","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. R. Landrum","4077","1982","01","05","Brazil","Paraná","Cerro Azul","-49.33","-25",NA,NA,"NY00627037","NY00627037_01","Along road to Rio Branco do Sul",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","756470","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","S. R. Lowrie","372","1980","10","03","Brazil","Acre","Senador Guiomard","-67.7358","-10.151",NA,NA,"NY00756470","NY00756470_01","55km from Rio Branco on Rio Branco-Brasileia road, site of abandoned fazenda and environs, along trail",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670657' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","626929","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","A. P. Duarte","4868","1959","06","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00626929","NY00626929_01","Estado de Guanabara, Sumaré, km 6.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599215' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-12-15 14:58:00-02","NY","NYBG","1291233","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"N. T. da Silva","2278","1969","07","01","Brazil","Pará","Jari",NA,NA,NA,NA,"NY01291233","NY01291233_01","Jari, estrada entre Pilão e Repartimento",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760582' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","627027","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","J. C. Lindeman","3264","1966","11","16","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00627027","NY00627027_01","Road to Guaira, near Rio Piquirí.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","627026","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","R. Reitz","8927","1959","07","12","Brazil","Santa Catarina","Sombrio","-49.6167","-29.1142",NA,NA,"NY00627026","NY00627026_01","Palmeiras.","10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110163' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","194117","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","M. A. Baker","6578","1986","02","23","Ecuador","Morona-Santiago",NA,"-78.12","-2.3",NA,NA,"NY00194117",NA,"Macas, oeste de la pista del aeropuerto","1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","911063","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","H. S. Irwin","34917","1972","01","23","Brazil","Goiás","Niquelândia","-48.45","-14.60365",NA,NA,"NY00911063","NY00911063_01","ca. 17 km S. of Niquelândia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","309671","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","M. H. Nee","49808","1998","06","20","Bolivia","Santa Cruz","Andrés Ibáñez","-63.0083","-17.7",NA,NA,"NY00309671",NA,"8 km NNW (by dirt road) of center of Cotoca, near cemetery just E of Estancia Itapaqui.","360","360","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110172' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","911056","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","J. R. Stehmann; L. Kamino","E. L. M. Catharino","1745","1992","11","25","Brazil","Mato Grosso do Sul","Brasilândia","-52.0367","-21.2558",NA,NA,"NY00911056","NY00911056_01","Brasilândia, arredores da cidade, terrenos mais elevados na várzea do rio paraná",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990517' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","627019","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. Riedel","2289","1834","05",NA,"Brazil","São Paulo","Araraquara","-48.1697","-21.7903",NA,NA,"NY00627019","NY00627019_01","In collib. siccis marginib sylv. Araracoara.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110179' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","911069","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","J. R. Stehmann; L. Kamino","E. L. M. Catharino","1875","1992","11","28","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"NY00911069","NY00911069_01","Anaurilândia, estrada de terra entre Primavera e Anaurilândia passando pelo canteiro de obras da represa de Porto Primavera.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","627058","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","M. H. Nee","36380","1988","02","26","Bolivia","Santa Cruz","Andrés Ibáñez","-63.17","-17.6583",NA,NA,"NY00627058",NA,"W of Santa Cruz to Montero highway, just S of turnoff to Viru-Viru Airport.","375","375","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110182' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","756473","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","G. T. Prance","7926","1968","10","07","Brazil","Acre","Sena Madureira","-68.6569","-9.06556",NA,NA,"NY00756473","NY00756473_01","West of Rio Caete, 12km. above mouth.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929868' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1291235","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","M. G. da Silva","3909","1978","11","23","Brazil","Pará",NA,"-55.059354","-3.3969062",NA,NA,"NY01291235","NY01291235_01","Parque Nacional do Tapajós, Km 60 da estrada Itaituba - Jacareacanga, margem esquerda do rio",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","627020","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","P. K. H. Dusén","17748","1916","02","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NY00627020","NY00627020_01","Rio Uruguay.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","756472","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","G. T. Prance","7803","1968","10","04","Brazil","Acre","Sena Madureira","-68.676216","-9.116428",NA,NA,"NY00756472","NY00756472_01","East of Rio Iaco, +/- 10 km above Sena Madureira",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110193' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","911057","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","G. O. A. Malme","1680B","1894","06","16","Brazil","Mato Grosso","Chapada dos Guimarães","-55.77825","-15.432",NA,NA,"NY00911057","NY00911057_01","Serra da Chapada, Buriti",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990520' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","476510","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","C. Figueiredo","903","1995","06","20","Brazil","Acre","Feijó","-70.82","-8.43",NA,NA,"NY00476510","NY00476510_01","Rio Muru. Seringal Vitória Velha, Colocaçao Barro Vermelho.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","911059","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","C. L. Collenette","107","1927","06","18","Brazil","Mato Grosso","Cuiabá","-55.77825","-15.432",NA,NA,"NY00911059","NY00911059_01","Burity, N.E. of Cuyabá",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","627033","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","M. E. Medri","s.n.","1989","07","12","Brazil","Paraná","Ortigueira","-50.9492","-24.2083",NA,NA,"NY00627033","NY00627033_01","Barragem da Mineropar.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110161' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","911068","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"C. E. O. Kuntze","s.n.",NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"NY00911068","NY00911068_01","[See label for further locality information.]",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990620' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-12-15 14:58:00-02","NY","NYBG","1291236","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum",NA,NA,"N. T. da Silva","1267","1968","10","19","Brazil",NA,NA,NA,NA,NA,NA,"NY01291236","NY01291236_01","Rio Jarí, Bandeira.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","627015","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","L. Riedel","173",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00627015","NY00627015_01","Brasilia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110175' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","911074","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","J. M. Pires","58063","1964","06","25","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00911074","NY00911074_01","Córrego Vicente Pires, Saída Sul.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990640' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","911066","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","J. A. Ratter","R.3516","1976","09","01","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00911066","NY00911066_01","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower; Olho de Agua da Onça.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990616' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","911060","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","G. T. Prance","19370","1973","10","24","Brazil","Mato Grosso","Chapada dos Guimarães","-55.7494","-15.4608",NA,NA,"NY00911060","NY00911060_01","5 km E of town of Chapada dos Guimarães on road to EMBRATAL. Disturbed forest on south facing slope of Chapada.","720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","627024","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","J. E. Leite","269","1940",NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","-51.143791","-29.75136",NA,NA,"NY00627024","NY00627024_01","Arredores ao Sao Leopoldo.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110180' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","85083","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. H. Nee","P. Gómez Andrade","439","1988","08","30","Ecuador","Morona-Santiago",NA,"-78.15","-2.52",NA,NA,"NY00085083",NA,"Centro Shuar Yukutais, 10km S Sucua, Rio Upano, trail to M. Saltos garden house",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=741579' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
