"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"46","2020-11-24 17:10:42-03","UTFPR","DVPR","1335","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Estevan, DA","Moura, APC","2013","11","09","Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413","DVPR001335",NA,"Magnoliophyta",NA,"68",NA,"Mata Nativa, UTFPR - DV. Parcela 15, sub-parcela regeneração 1",NA,"Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,NA,"2013",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:42-03","UTFPR","DVPR","5498","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Cechinel, R","Cechinel, R; Furtuna, R; Reis, SX","2017","09","17","Brasil","Paraná","Enéas Marques","-53.1643981933594","-25.9421997070312",NA,NA,"DVPR005498",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,"Árvore com 10 metros de altura, com caule da cor preta e flor na cor amarela.",NA,NA,"2017","19120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:10:42-03","UTFPR","DVPR","2927","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Vieira, AOS","Francisco, EM; Pavão, OC; Alves, J","1998","09","17","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,"DVPR002927",NA,"Magnoliophyta",NA,"s.n.",NA,"Mata Santa Rosa, distrito de Jabiaci",NA,"Árvore 7m, flores cremes, frutos imaturos verdes.",NA,NA,"1998","18944","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:41:52-03","EAO","IAN","5228X","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,"Silva, NT da",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN05228X",NA,"Dicotiledônea",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:41:52-03","EAO","IAN","5228X","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,"Silva, NT da",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN05228X",NA,"Dicotiledônea",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:41:52-03","EAO","IAN","5691X","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,"sc","1991","08","24","Brasil","Pará",NA,NA,NA,NA,NA,"IAN05691X",NA,"Dicotiledônea",NA,"s.n.","Southern America","Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:41:52-03","EAO","IAN","5691X","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,"sc","1991","08","24","Brasil","Pará",NA,NA,NA,NA,NA,"IAN05691X",NA,"Dicotiledônea",NA,"s.n.","Southern America","Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:41:52-03","EAO","IAN","128574","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao","Gomes, JI","Pires, JM","1970","07","13","Brasil","Pará",NA,"-50.25","-5.5","-50.25","-5.5","IAN128574",NA,"Dicotiledônea",NA,"12473","Southern America","Rio Itacaiunas, afluente do rio Tocantins, serra Buritirama (B5), região com minério de manganês. Transecto 5N com 600m.",NA,"Árvore de 8m e 10 cm diâm. Madeira com cheiro de milho verde.",NA,NA,"1982",NA,NA,NA,"02","12",NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:41:52-03","EAO","IAN","153659","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao","Gomes, JI","Ribeiro, BGS","1976","05","17","Brasil","Pará",NA,NA,NA,NA,NA,"IAN153659",NA,"Dicotiledônea",NA,"1436","Southern America","Estrada PA-70, fazenda Santa Terezinha, km-15. mata alta, terra firme, solo argiloso.",NA,"árvore de 23m 3 40cm de diam. Esteril.",NA,NA,"1982",NA,NA,NA,"02","12",NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:41:52-03","EAO","IAN","24621","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,"Allemão, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN024621","IAN024621_f","Dicotiledônea",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:41:52-03","EAO","IAN","129009","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemao","Gomes, JI","Pires, JM; Belém, RP","1970","08",NA,"Brasil","Pará",NA,"-50.25","-5.5","-50.25","-5.5","IAN129009",NA,"Dicotiledônea",NA,"12911","Southern America","Rio Itacaiunas, afluente do rio Tocantins, serra Buritirama (B5) região com minério de manganês.",NA,"árvore 0-2-11 E, com 10 cm e 15 cm de diam. Estéril.",NA,NA,"1982",NA,NA,NA,"02","12",NA,NA,NA,NA,NA,NA
"57","2020-01-20 14:40:30-03","UPM","MACK","845","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. G. Aguirre","J. M. G. Teixeira","2011","08","19","Brasil","SP","Ilha Bela",NA,NA,NA,NA,NA,NA,NA,NA,"s/n",NA,"Cachoeira dos Três Tombos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:14-03","PUCPR","HUCP","16322","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão.","Hatschbach, GG","Carneiro, J","2001","08","10","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Eudicotiledonea",NA,"s.n.",NA,"Serra dos Mulatos",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:08:22-03","CPAN-UFMS","COR","8909","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J. M. Silva, E. Barbosa & J. Vaz","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,NA,NA,"3632",NA,"Conchas. Floresta atlântica; ;.",NA,"Com Flor: alvacenta","700","700",NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:16:44-03","UFBA","ALCB","026163","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Guedes, ML","Ribeiro, AJ; et al.","1994","10","16","Brasil","Bahia","Eunápolis","-39.566667","-16.366667","-39.566667","-16.366667","ALCB031804","ALCB031804","Dicotyledon",NA,"435","Southern America","Extremo Sul",NA,"Frondosa, 6,0m de altura, isolada junto ao curral de uma fazenda. Frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:16:44-03","UFBA","ALCB","60374","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, G","Silva, JM; Barbosa, E; Vaz, J","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,"ALCB031803","ALCB031803","Dicotyledon",NA,"3632","Southern America","Conchas",NA,"18 m, odorífera. Flor alvacenta.",NA,NA,"2002","24646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049398","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Balansa B","1880","08","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2049398","NL-L2049398",NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049398 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U.1313121","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R; Klein RM","1958","10","16","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-U1313121","NL-U1313121",NA,"Fabales",NA,"Southern America","Santa Catarina, Serra do Matador, Rio do Sul.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1313121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141540",NA,NA,NA,NA
"64","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049399","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Balansa B","1880","08","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2049399","NL-L2049399",NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049400","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Hatschbach GG",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049400","NL-L2049400",NA,"Fabales",NA,"Southern America","Est. Paraná, Mun Camp.Gde.Sul, Morro Guaricana.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049401","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Hatschbach GG; Guimarães OA",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049401","NL-L2049401",NA,"Fabales",NA,"Southern America","Est. Paraná, Mun Camp.Gde.Sul, Sítio do Belizário.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L 0015361","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Freire","Rudd VE","Fiebrig K","1902","09","24","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L0015361","NL-L0015361",NA,"Fabales",NA,"Southern America","ParaguayensesCordillera de Altos",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200015361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1972",NA,NA,NA,"06","01","Magnoliopsidae","90812035","holotype",NA,NA,NA
"68","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.1063591","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R","1961","01","01","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L1063591","NL-L1063591",NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6933",NA,NA,NA,NA
"69","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.1063593","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Unknown",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"NL-L1063593","NL-L1063593",NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Kw6536",NA,NA,NA,NA
"70","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049402","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Hatschbach GG","1969","09","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049402","NL-L2049402",NA,"Fabales",NA,"Southern America","Col. Flores ta (Mun. Merretes) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049403","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R; Klein RM","1956","10","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049403","NL-L2049403",NA,"Fabales",NA,"Southern America","Santa Catarina, Ibirama.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049404","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Hassler E","1913","08","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2049404","NL-L2049404",NA,"Fabales",NA,"Southern America","Paraguaria Centralis: In regione lacus Ypacaray.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049405","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Hassler E","1913","11","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2049405","NL-L2049405",NA,"Fabales",NA,"Southern America","Paraguaria Centralis: In regione lacus Ypacaray.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049406","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Glaziou AFM",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049406","NL-L2049406",NA,"Fabales",NA,"Southern America","Brésil. R.J.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049407","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R; Klein RM","1958","10","16","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-L2049407","NL-L2049407",NA,"Fabales",NA,"Southern America","Santa Catarina, Serra do Matador, Rio do Sul.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049408","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R; Klein RM","1958","11","24","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049408","NL-L2049408",NA,"Fabales",NA,"Southern America","Santa Catarina, Alto Matador, Rio do Sul.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:13:59-03","NBC","NL-BOTANY","L.2049409","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Glaziou AFM",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2049409","NL-L2049409",NA,"Fabales",NA,"Southern America","Brésil. R.J.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2049409 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0054970","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R","1961","01","01","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-U0054970",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 6933",NA,NA,NA,NA
"79","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0054971","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R","1961","01","01","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-U0054971",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 6933",NA,NA,NA,NA
"80","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269961","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269961",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12721",NA,NA,NA,NA
"81","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269962","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269962",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13194",NA,NA,NA,NA
"82","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269963","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269963",NA,NA,"Fabales",NA,"Southern America","Brandalize",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12971",NA,NA,NA,NA
"83","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269964","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Haas JH de","1966","04","25","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269964",NA,NA,"Fabales",NA,"Southern America","N of Rio Chopim",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12821",NA,NA,NA,NA
"84","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269965","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269965",NA,NA,"Fabales",NA,"Southern America","Cêrro Azul",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269965 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13452",NA,NA,NA,NA
"85","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269966","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Haas JH de","1966","03","21","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269966",NA,NA,"Fabales",NA,"Southern America","S of Rio Ivaí",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12680",NA,NA,NA,NA
"86","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269967","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269967",NA,NA,"Fabales",NA,"Southern America","Cêrro Azul",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13473",NA,NA,NA,NA
"87","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0269968","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0269968",NA,NA,"Fabales",NA,"Southern America","Brandalize",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12842",NA,NA,NA,NA
"88","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0278148","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Reitz R","1961","01","01","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-U0278148",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6933",NA,NA,NA,NA
"89","2020-02-08 09:13:59-03","NBC","NL-BOTANY","U 0278166","PreservedSpecimen","Plantae","Leguminosae-Pap.","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Unknown",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"NL-U0278166",NA,NA,"Fabales",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7174",NA,NA,NA,NA
