"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"382","2020-11-12 17:01:04-03","UEL","FUEL","6159","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Meirelles, JF","s.n.","1988","06","28",NA,"Brasil","São Paulo","Herculândia","Fazenda Boa Esperança","-50.3800010681152","-22",NA,NA,NA,NA,"21984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-11-12 17:01:04-03","UEL","FUEL","27343","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Carpanezzi, AA","Carpanezzi, AA","141",NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","Instituto Florestal","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"384","2019-11-01 14:57:47-03","UnB","UB","101968","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Pereira, BAS","Oliveira, FCA","1234",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.877778","-15.947222",NA,NA,NA,NA,NA,NA,NA,NA,"-47.877778","-15.947222",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 14:57:47-03","UnB","UB","3705","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cardoso, OAV; Ferreira, HM","Melo, E; França, F","647","1992","03","29","Southern America","Brasil","Distrito Federal","Brasília","SQS 108","-47.9296989440918","-15.7797002792358",NA,"Flores com pétalas brancas, estígma amarelo; fruto imaturo esverdeado.; Árvore 12m. Fruto green.; .",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 14:57:47-03","UnB","UB","150865","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","?","Oliveira, JE","1106","1942","09","18","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental.","-43.937801361084","-19.9207992553711",NA,"Árvore, 10m; flores amareladas.; Cultivada.",NA,NA,"17082","auto",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA
"387","2019-11-01 14:57:47-03","UnB","UB","8882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Paula, JE","Paula, JE","3463","1993","11","24","Southern America","Brasil","Minas Gerais","Paraopeba","Estação Experimental Florestal","-44.4042015075684","-19.2744007110596",NA,"Tronco com casca grossa, folha membranácea, fruto ovóide, superficie áspera.; Árvore 13 x 0,39m; Mata ciliar ao córrego Mathias.",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 14:57:47-03","UnB","UB","150864","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ramalho, RS","Rodrigues, R","1007","1977","09","22","Southern America","Brasil","Minas Gerais","Viçosa","Arb. D-Dendrologia-ESF. UFV.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA
"389","2019-11-01 14:57:47-03","UnB","UB","100271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Incógnito","Heringer, EP","14455","1975",NA,NA,"Southern America","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 14:57:47-03","UnB","UB","150863","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Heringer, EP","15235","1975","09","26","Southern America","Brasil","Minas Gerais","Marliéria","Along road between Timoteo and Dionísio, ca. 0,5km W of entrance of Parque Estadual do Rio Doce.","-42.616667","-19.733333",NA,"Tree by farmhouse (probably remnant of evergreen broadleaf forest). 15m tall, trunk 133cm circunference at breast height. Petals white, filaments light green, anthers light yallow. Ripe fruits collected had fallen to ground.",NA,NA,NA,NA,NA,NA,"-42.616667","-19.733333","1978",NA,NA,NA,NA,NA,NA
"391","2019-10-03 10:03:34-03","UFSCar","SORO","6886","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","A.A. de Oliveira",NA,NA,"2009","10","01",NA,"Brasil","Santa Catarina","Blumenau","Próximo a agência dos Correios da Itoupava Norte.","-49.083889","-26.886667",NA,"Altura:25m; hábito: árvore; habitat: cultivada; cor/flor:branca-amarela.",NA,NA,NA,NA,"11","11","49°05'02,00W","26°53'12,00S","2011","02","04",NA,NA,NA,NA
"392","2019-05-06 11:55:40-03","UFU","HUFU","382","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Santos, T.S.","Santos, F.S.","335","1984","07","03",NA,"Brasil","Bahia","Santa Cruz Cabrália","Área da Estação Ecilógica do Pau-brasil ESPAB, Cerca de 16 km W de Porto Seguro, Rodovia BR 367.","-39.0247001647949","-16.2780990600586",NA,"Região de mata higrófila sul baiana.","HUFU00006598","HUFU00006598","49584","auto",NA,NA,NA,NA,"1984","07","26",NA,NA,NA,NA
"393","2019-05-06 11:55:40-03","UFU","HUFU","8596","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Guilherme, F.A.G.","Guilherme, F.A.G.","33","1995","03","28",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá, Próximo à sede do zoológico. Acima da mata de galeria.","-48.2771987915039","-18.9186000823975",NA,"Arbóreo, ca. 6,5 m. Cálice gamossépalo verde, pétalas livres esbranquiçadas, estames creme.","HUFU00006597","HUFU00006597","58223","auto",NA,NA,NA,NA,"1995","04","10",NA,NA,NA,NA
"394","2019-05-06 11:55:40-03","UFU","HUFU","4519","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Prado, C.A.; et al.","79","1993","08","04",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. de 6 m. Corola, estames e anteras brancas. Cálice verde.; Borda de mata.","HUFU00006596","HUFU00006596","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-01-31 10:38:10-03","IFAM","EAFM","C4","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"Kinupp, V.F.","Kinupp, V.F.; Kinupp, A.F.","s.n.","2012","04","28",NA,"Brasil","Rio de Janeiro","Bom Jardim","Rancador","-42.4193992614746","-22.1518993377686",NA,"; DESC: Árvore de 20 metros; frutos caídos no chão; parte carnosa podre eliminada; endocarpo; usado como pião para brincar quando colocado um cabo de madeira no furo que há na parte basal do fruto.",NA,NA,"20245","auto",NA,NA,NA,NA,"2012","04","28",NA,NA,NA,NA
"396","2021-03-04 15:44:39-03","IF","SPSF","06530","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"397","2021-03-04 15:44:39-03","IF","SPSF","01947","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"D.Bento Pickel",NA,"1944","09","25","América do Sul","Brasil","SP","São Paulo","Parada Sete","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"398","2021-03-04 15:44:39-03","IF","SPSF","34257","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"J.A.Pastore","J.B. Vazquez","s.n.","2005","03","28","América do Sul","Brasil","SP","São Paulo","Parque da Juventude","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFNovo; Árvore 12m, frutos recolhidos no chão;",NA,NA,"53584","auto",NA,NA,NA,NA,"2005","03","31","Magnoliopsida",NA,NA,NA
"399","2021-03-04 15:44:39-03","IF","SPSF","00043","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"M.Koscinski","32","1928","09","01","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: Nome populares Andá-assú; Indai-açú; Coco de gentio; C. de purga; Fruto de arara; purga dos paulistas.;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"400","2021-03-04 15:44:39-03","IF","SPSF","05692","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","08","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"401","2021-03-04 15:44:39-03","IF","SPSF","05691","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"O.T. Aguiar",NA,"1977","09","06","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"402","2021-03-04 15:44:39-03","IF","SPSF","05598","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1976","12","14","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"403","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Riedel, L","385",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.&nf;et alii.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Casaretto, G","1552",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Raben, FC","449",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Schott, HW","4586",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Burchell, WJ","1574","1826","01","18","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/São Cristóvão, RJ, in a walk to the village of São Cristóvão (section of rio where the Museu Nacional is located) and Engenho Velho.","-43.216667","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.9",NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Martius, CFP","107",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gaudichaud Beaupré, C","1158",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-09-11 16:27:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Riedel, L","9",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA
"411","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Peckolt, T","365",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in vicinitate silvaticamaris plurium provinciarum maritimarum, praesertim prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-04-30 16:06:46-03","UFMT","CNMT","3215","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pereira-Silva, G.; Santos, A.A.; Moreira, G. A.; Castro, A. C. R.;Santos, A. J. B.; Moreira, J. R. A.; Medeiros, M. B.","15594","2010","06","30",NA,"Brasil","Distrito Federal","Brasília","Pátio do CENARGEN, próximo ao laboratório deSementes do PCG.","-48.033333","-15.924167",NA,"Árvore de 8m de altura. Flor creme. Frutos imaturos verdesDoação Embrapa - CENARGEM. Herbário CEN","CNMT003215",NA,NA,NA,NA,NA,"48°02'00W","15°55'27S",NA,NA,NA,NA,NA,NA,NA
"413","2020-08-26 10:48:45-03","MCN-FZBRS","HAS","100104","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Bueno, O.","Bueno, O.","6434","1998","10",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Fazenda Capão da Freguesia, junto à casa.","-51.7221984863281","-29.9591999053955",NA,"Projeto Pró-Guaíba Árvores com flores branco-esverdeadas e látex viscoso.","HAS0100104",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2014-09-23 11:01:37-03","G","G-DC","G00313131","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","CAT.HERB.PRODR.","Casaretto, G.","1552",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229673&base=img&lang=en","G00313131","G00313131",NA,NA,NA,NA,"-42.9125","-22.48222222","2011","01","01",NA,NA,NA,NA
"415","2014-09-23 11:01:37-03","G","G-DC","G00313126","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","1158","1834",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229663&base=img&lang=en","G00313126","G00313126",NA,NA,NA,NA,"-42.9125","-22.48222222","2011","01","01",NA,NA,NA,NA
"416","2014-09-23 11:01:37-03","G","G-DC","G00313132","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,"1823",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229668&base=img&lang=en","G00313132","G00313132",NA,NA,NA,NA,"-42.9125","-22.48222222","2011","01","01",NA,NA,NA,NA
"417","2019-11-21 10:04:19-03","IBt","SP","292448","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Capellari Jr, L","Barreto, KD; et al.","948","1993","07","26",NA,"Brasil","São Paulo","Piracicaba","Parque da ESALQ","-47.626667","-22.712778",NA,NA,NA,NA,NA,NA,NA,NA,"-47.626667","-22.712778","1993","08","06",NA,NA,NA,NA
"418","2019-11-21 10:04:19-03","IBt","SP","361230","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Filgueiras, TS","Aparecida da Silva, M; Alvarenga, D","5099","2001","08","28",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, cultivada na margem do cerrado ao lado da Sede da Reserva","-47.885278","-15.778056",NA,NA,NA,NA,NA,NA,"1100","1100","-47.885278","-15.778056","2001","08","28",NA,NA,NA,NA
"419","2019-11-21 10:04:19-03","IBt","SP","447598","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Farney, C; Gomes, JC","3857","1998","10","09",NA,"Brasil","Rio de Janeiro","Armação de Búzios","Tucuns-Cem Braças.","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"420","2019-11-21 10:04:19-03","IBt","SP","447611","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Quinet, A","Quinet, A","663","2002","08","24",NA,"Brasil","Rio de Janeiro","Cabo Frio","Praia do Peró, área de dunas próximo a Serra da Piaçava.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 10:04:19-03","IBt","SP","272511","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Kawall, MA","303","1993","02","08",NA,"Brasil","Rio de Janeiro","Cantagalo","Estrada Fazenda Águas Quentes - Laranjais. Beira da estrada.","-42.3680992126465","-21.9811000823975",NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 10:04:19-03","IBt","SP","162275","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Araújo, D; Peixoto, AL","819","1975","09","22",NA,"Brasil","Rio de Janeiro","Mangaratiba","Estrada antiga para Muriqui, a beira da praia.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,"1987","12","17",NA,NA,NA,NA
"423","2019-11-21 10:04:19-03","IBt","SP","447610","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Farney, C","Farney, C; Gomes, JC","4154","2000","08","24",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba. estrada para a torre.","-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"424","2019-11-21 10:04:19-03","IBt","SP","342276","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Nicolau, SA; Faria, VB","1836","1999","10","04",NA,"Brasil","São Paulo","Cajuru","Fazenda Santana, área II.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 10:04:19-03","IBt","SP","23649","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Hunger Filho, M","268","1928","08",NA,NA,"Brasil","São Paulo","Rio Claro","Parque Horto de Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:04:19-03","IBt","SP","7927a","Carpo","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Hoehne, FC","Gehrt, A","s.n.","1922","08","21",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,"Árvore cultivada no Horto e nos Bosques doButantÒ.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-21 10:04:19-03","IBt","SP","7927","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Hoehne, FC","Gehrt, A","s.n.","1922","08","21",NA,"Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,"Árvore cultivada no Horto e nos Bosques doButantÒ.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-21 10:04:19-03","IBt","SP","13774","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Puttemanns, A","CGG4291","1897","09",NA,NA,"Brasil","São Paulo","São Paulo","Consolação. Em cultivo, jardim do prédio D. Veridiana T.","-46.6300010681152","-23.5400009155273",NA,NA,"SP006026","SP006026","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-21 10:04:19-03","IBt","SP","15772","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Luederwaldt, H","Luederwaldt, H","s.n.","1915","09",NA,NA,"Brasil","São Paulo","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,"Cultivada no Horto Bot.",NA,NA,"53584","auto",NA,NA,NA,NA,"1917",NA,NA,NA,NA,NA,NA
"430","2019-11-21 10:04:19-03","IBt","SP","359844","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,"Brasil","São Paulo","São Paulo","Parque Público da Luz, Espaço p·blico aberto vegetado.","-46.6300010681152","-23.5400009155273",NA,"Fruto na carpoteca.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 10:04:19-03","IBt","SP","359844a","Carpo","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,"Brasil","São Paulo","São Paulo","Parque Público da Luz, Espaço p·blico aberto vegetado.","-46.6300010681152","-23.5400009155273",NA,"Fruto na carpoteca.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
