"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"350","2020-12-21 16:36:53-03","MBM","MBM","406769","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Brotto, M.L.","2016","11","22","Silva, J.M.; Brotto, M.L.; Völtz, R.R.; Brotto, M.L.; Völtz, R.R.","2016","09","28","Brazil","Paraná","Adrianópolis","-48.718056","-24.859722","-48.718056","-24.859722","902","902","MBM406769","MBM406769","Parque Estadual das Lauráceas","Arbusto com 3 m de altura; frutos maduros vinoso.; Floresta Ombrófila Densa Montana.",NA,NA,"9505","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:36:53-03","MBM","MBM","409664","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Völtz, R.R.","2017","03","08","Völtz, R.R.","2017","02","04","Brazil","Paraná","Guaraqueçaba","-48.302222","-25.176944","-48.302222","-25.176944","100","100","MBM409664","MBM409664","RPPN Salto Morato","Arvoreta 6 m alt., no interior da Floresta Ombrófila Densa Submontana a 100 m s.n.m.; flores alvacentas.; Floresta Ombrófila Densa Submontana.",NA,NA,"1182","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:36:53-03","MBM","MBM","412774","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Völtz, R.R.","2017","11","18","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2017","01","09","Brazil","Santa Catarina","São Francisco do Sul","-48.624722","-26.235","-48.624722","-26.235","65","65","MBM412774","MBM412774","Morro da Cruz","Arvoreta 3 m alt.; botões florais com cúpula esverdeada, flores com pétalas e anteras alvas; interior de floresta de encosta.; Floresta Ombrófila Densa Submontana.",NA,NA,"1438","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:36:53-03","MBM","MBM","413868","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Völtz, R.R.","2018","04","30","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2018","04","30","Brazil","Santa Catarina","Joinville","-49.018611","-26.153889","-49.018611","-26.153889","120","120","MBM413868",NA,"Rio Cubatão, bairro Quiriri","Arvoreta 2,5 m alt.; frutos verdes.; Floresta Ombrófila Densa Aluvial, margem de rio no interior de floresta aluvial.",NA,NA,"1541","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:36:53-03","MBM","MBM","413869","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Völtz, R.R.","2018","06","02","Völtz, R.R.; Santos, G.H.; Brotto, M.L.; Santos, G.H.; Brotto, M.L.","2018","06","02","Brazil","Paraná","Morretes","-48.871111","-25.596111","-48.871111","-25.596111","865","865","MBM413869",NA,"PARNA Guaricana, trilha para morro Pilão de Pedra","Arvoreta 3 m alt.; frutos verdes.; Floresta Ombrófila Densa Montana; interior de floresta de encosta.",NA,NA,"1542","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:36:53-03","MBM","MBM","413872","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Völtz, R.R.","2018","05","23","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","05","23","Brazil","Paraná","Matinhos","-48.594167","-25.765278","-48.594167","-25.765278","20","20","MBM413872",NA,"Rio Tibagi, Estrada para comunidade Parati","Arvoreta 6 m alt.; frutos verdes.; Floresta Ombrófila Densa Aluvial; borda de floresta aluvial.",NA,NA,"1545","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:36:53-03","MBM","MBM","423734","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Korte, A.","2010","06","03","Korte, A.; Kniess, A.; Kniess, A.","2010","06","03","Brazil","Santa Catarina","Vitor Meireles","-49.860833","-26.730278","-49.860833","-26.730278","540","540","MBM423734",NA,"Barra da Prata","Arbustiva.; FOD, Estágio Avançado, Interior do fragmento.",NA,NA,"3577","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:36:53-03","MBM","MBM","426996","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Medeiros, A.","2018","08","05","Schwirkowski, P.","2018","07","21","Brazil","Santa Catarina","São Bento do Sul","-49.274444","-26.383056","-49.274444","-26.383056","250","250","MBM426996",NA,"Rio Natal, Após a ponte pênsil para a localidade de Oswaldo Amaral","Heliófita, frutos imaturos, cor verde; Floresta Ombrófila Densa. Estágio secundário avançado.",NA,NA,"2944","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:36:53-03","MBM","MBM","427234","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Verdi, M.","2010","10","13","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","2010","06","15","Brazil","Santa Catarina","São Martinho","-48.87","-28.08","-48.87","-28.08","517","517","MBM427234",NA,"Parque Estadual da Serra do Tabuleiro, Hoppers/Vargem do Cedro","Arbusto; Floresta Ombrófila Densa. Estágio médio de regeneração. Interior do fragmento.",NA,NA,"5029","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:36:53-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Marinero, F.","2013","03","15","Marinero, F.","2013","03","04","Brazil","Paraná","Paranaguá","-48.573611","-25.520833","-48.573611","-25.520833","15","15",NA,NA,"Propriedade particular","Árvore 4 m; frutos verdes.; Floresta Ombrófila Densa de Terras Baixas",NA,NA,"435","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:36:53-03","MBM","MBM","64960","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1975","12","16","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM064960","MBM064960","Colônia Sete Barras",NA,NA,NA,"37854","Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:36:53-03","MBM","MBM","123419","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","06","14","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM123419","MBM123419","Porto das Moças, 3 Km O",NA,NA,NA,"52146","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:36:53-03","MBM","MBM","39853","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1965","11","30","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM039853","MBM039853","Rio Cotia",NA,NA,NA,"13186","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:36:53-03","MBM","MBM","295072","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Costa, A.S.; Ribas, O.S.; Costa, A.S.","2004","05","01","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM295072","MBM295072","Fazenda Capivari",NA,NA,NA,"4026","Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:36:53-03","MBM","MBM","112838","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1984","12","12","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM112838","MBM112838","Rod. BR-116, Porto Palhoça",NA,NA,NA,"365","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:36:53-03","MBM","MBM","4855","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","01","11","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM004855","MBM004855","Serrinha",NA,NA,NA,"18261","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:36:53-03","MBM","MBM","64921","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1980","01","16","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM064921","MBM064921","Tagaçaba",NA,NA,NA,"42714","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:36:53-03","MBM","MBM","39864","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1963","12","14","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM039864","MBM039864","Boa Vista",NA,NA,NA,"10792","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:36:53-03","MBM","MBM","389497","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Marinero, F.; Felitto, G.","2013","04",NA,"Felitto, G.; Nardin, E.C.; Pereira, D.L.P.; Monteiro, J.P.; Nardin, E.C.; Pereira, D.L.P.; Monteiro, J.P.","2013","04","06","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM389497","MBM389497","Linha de transmissão elétrica Curitiba-Joinville,, Linha de transmissão elétrica Curitiba-Joinville, entre torres 65/2-65/1","Arbusto, 3m; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.",NA,NA,"561","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:36:53-03","MBM","MBM","39860","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"?","1960","11","15","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM039860","MBM039860","Pedra Branca de Araraquara","Mesmos dados incluso n. de herbário para Calyptranthes lucida",NA,NA,"7538","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:36:53-03","MBM","MBM","293173","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand",NA,NA,NA,NA,"Lucas, E.J.; et al.; et al.","2003","11","08","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM293173","MBM293173","Praia do Coroado",NA,NA,NA,"190","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:36:53-03","MBM","MBM","39855","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1963","01","12","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM039855","MBM039855","Rio da Divisa",NA,NA,NA,"9890","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:36:53-03","MBM","MBM","39862","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1961","12","07","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM039862","MBM039862","Rio da Divisa",NA,NA,NA,"8708","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:36:53-03","MBM","MBM","140596","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1989","08","16","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM140596","MBM140596","Rodovia Alexandra - Matinhos, km 28",NA,NA,NA,"76","Southern America",NA,"15275","auto",NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:36:53-03","MBM","MBM","107157","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Kummrow, R.; Silva, J.M.; Silva, J.M.","1986","01","08","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM107157","MBM107157","Colônia Floresta",NA,NA,NA,"2720","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:36:53-03","MBM","MBM","6556","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","02","14","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM006556","MBM006556","Colônia Limeira",NA,NA,NA,"18599","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:36:53-03","MBM","MBM","265308","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","2002","01","10","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM265308","MBM265308","Colônia Quintilha",NA,NA,NA,"4212","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:36:53-03","MBM","MBM","15656","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1970","01","15","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM015656","MBM015656","Pico Torto",NA,NA,NA,"23348","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:36:53-03","MBM","MBM","39858","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1962","01","02","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM039858","MBM039858","Serra da Prata",NA,NA,NA,"9447","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:36:53-03","MBM","MBM","39863","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Hatschbach, G.","1962","12","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM039863","MBM039863","Serra da Prata",NA,NA,NA,"9840","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:36:53-03","MBM","MBM","39856","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1962","11","25","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM039856","MBM039856","Serra da Prata",NA,NA,NA,"9487","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:36:53-03","MBM","MBM","102113","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.","1967","05","18","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM102113","MBM102113","Morro Costa da Lagoa",NA,NA,NA,"7436","Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:36:53-03","MBM","MBM","103645","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","1967","04","19","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM103645","MBM103645","Morro Costa da Lagoa",NA,NA,NA,"7373","Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:36:53-03","MBM","MBM","139768","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.","1969","01","22","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139768","MBM139768","Morro do Rio Vermelho",NA,NA,NA,"8094","Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:36:53-03","MBM","MBM","139769","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.","1969","01","29","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139769","MBM139769","Morro do Rio Vermelho",NA,NA,NA,"8997","Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:36:53-03","MBM","MBM","130748","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Bresolin, A.","1971","08","11","Brazil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"MBM130748","MBM130748","Vargem do Macário",NA,NA,NA,"288","Southern America",NA,"13751","auto",NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:36:53-03","MBM","MBM","309959","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand",NA,NA,NA,NA,"Muyr, F.S.","2004","05","27","Brazil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM309959","MBM309959","São Bento do Sul",NA,NA,NA,"s.n.","Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:36:53-03","MBM","MBM","298445","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Diehl, E.; et al.; et al.","2004","05","27","Brazil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM298445","MBM298445","São Bento do Sul, arredores",NA,NA,NA,"s.n.","Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:36:53-03","MBM","MBM","39869","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1958","04","17","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM039869","MBM039869","Garuva, Três Barras",NA,NA,NA,"15079","Southern America",NA,"23627","auto",NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:36:53-03","MBM","MBM","248177","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Cordeiro, I.; et al.; et al.","1994","05","18","Brazil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"MBM248177","MBM248177","Caverna do Diabo, arredores",NA,NA,NA,"1410","Southern America",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:36:53-03","MBM","MBM","241653","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Almeira-Scabbia, R.J.","1994","04","10","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"MBM241653","MBM241653","Fazenda Intervales",NA,NA,NA,"297","Southern America",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:36:53-03","MBM","MBM","171319","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1994","12","28","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM171319","MBM171319","Parque Estadual das Lauráceas",NA,NA,NA,"994","Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:36:53-03","MBM","MBM","9627","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1968","11","12","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM009627","MBM009627","Serra Virgem Maria",NA,NA,NA,"20294","Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:36:53-03","MBM","MBM","15652","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","01","07","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM015652","MBM015652","Rio do Cedro",NA,NA,NA,"23303","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:36:53-03","MBM","MBM","6395","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","01","30","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM006395","MBM006395","Rio do Cedro",NA,NA,NA,"18503","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:36:53-03","MBM","MBM","4853","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","01","11","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM004853","MBM004853","Serrinha",NA,NA,NA,"18269","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:36:53-03","MBM","MBM","239611","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Hatschbach, G.",NA,NA,NA,"Jaster, C.; et al.; et al.","1996","05","30","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM239611","MBM239611","Rasgadinho",NA,NA,NA,"35","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:36:53-03","MBM","MBM","140602","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Sobral, M.",NA,NA,NA,"Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1989","08","16","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM140602","MBM140602","Estrada Matinhos - Alexandra, km 28",NA,NA,NA,"71","Southern America",NA,"15275","auto",NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:36:53-03","MBM","MBM","27599","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1973","04","26","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM027599",NA,"Colônia Floresta",NA,NA,NA,"31836","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
