"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"201","2020-12-11 11:36:06-03","UFMG","BHCB","5156","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pinheiro-Sobrinho, JM","s.n.","1942",NA,NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,"mata;arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:36:06-03","UFMG","BHCB","854","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.","1957","11",NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,"árboreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:36:06-03","UFMG","BHCB","70320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Meireles, LD","64",NA,NA,NA,"Southern America","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:36:06-03","UFMG","BHCB","32647","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Lima","Mina do Tamanduá - MBR.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:36:06-03","UFMG","BHCB","25040","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:36:06-03","UFMG","BHCB","28392","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Stehmann, JR; et al.","s.n.","1990","09","10","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,"Mata ciliar; arbustivo; flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:36:06-03","UFMG","BHCB","38838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:36:06-03","UFMG","BHCB","67105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mota, RC da","907","2000","08","20","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Planta coletada em beira de córrego; árvore; estames brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:36:06-03","UFMG","BHCB","53400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mota, RC da","92","1999","10","23","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Caminho da Capelinha","-43.4075012207031","-20.0746994018555",NA,"Coletada em cerrado;; pétalas e sépalas verdes; estames róseos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:36:06-03","UFMG","BHCB","44711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Costa, LVC","s.n.","1998","08",NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, trilha da Capelinha","-43.4152984619141","-19.959400177002",NA,"Capoeira; árvore 3,5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:36:06-03","UFMG","BHCB","65695","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Barreto, HLM","6425","1933","08","23","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, K 127 Palacio","-43.8513984680176","-19.7696990966797",NA,"Arbusto 1,5m; Capão","BHCB014099",NA,NA,NA,NA,NA,"1933",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:19:02-03","UFPR","UPCB","16247","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart.","Hatschbach, G.","52963","1989","05","20",NA,"Brasil","Minas Gerais","Congonhas do Norte","Alves","-43.6814002990723","-18.8071994781494",NA,"Arbusto 3m, flores vermelhas. Transição campo cerrado-rupestre. Margens de córrego. Alt. 950m..",NA,NA,"Garcia, F.C.P.",NA,NA,NA,"1997","07",NA,NA,"30386","auto",NA,NA,"31",NA,NA,NA,NA
"213","2021-02-11 17:19:02-03","UFPR","UPCB","41569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart.","Hatschbach, G.","69677","1999","10","24",NA,"Brasil","Minas Gerais","Diamantina","Barão do Guaçuí","-43.6002998352051","-18.2493991851807",NA,"Árvore 4m, flor rosada. Cerrado, junto a córrego..",NA,NA,"Garcia, F.C.P.",NA,NA,NA,"2003","03",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:19:02-03","UFPR","UPCB","14780","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart.","Hatschbach, G.","49759","1985","09","16",NA,"Brasil","Minas Gerais","Gouveia","Rod. BR 259 - próximo ao trevo para Dantas","-43.7407989501953","-18.4543991088867",NA,"Arbusto de 3m, estames rosados. Campo rupestre, pequeno capão..",NA,NA,"Garcia, F.C.P.",NA,NA,NA,"1997","07",NA,NA,"37970","auto",NA,NA,"31",NA,NA,NA,NA
"215","2021-02-11 17:19:02-03","UFPR","UPCB","56351","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart.","Brade, A.C.","21292","1953","10",NA,NA,"Brasil","São Paulo","São Paulo","Vila Ema","-46.6300010681152","-23.5400009155273",NA,"Pequena árvore, mata..",NA,NA,"Pennington, T.D.",NA,NA,NA,"1996","01",NA,NA,"53584","auto",NA,NA,"01",NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","94944","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana","Benth.","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49620","1985","1","16","South America","Brazil","Minas Gerais",NA,"CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.","-43.5","-20.25",NA,NA,NA,NA,"R.E. Gereau","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-48","3",NA,NA
"217","2020-07-10 16:17:00-03","MO","MOBOT","101206035","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","C.F.P. Martius","Martius 1097",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2015-10-31 05:50:00-02","MO","MOBOT","2896410","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Wilson Hoehne","Hoehne s.n.","1948","8","27","South America","Brazil","São Paulo",NA,"Parque do Estado de Sao Paulo.",NA,NA,NA,NA,NA,NA,"C.Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","2903246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Balduino Rambo","Rambo 44183","1949","2","2","South America","Brazil",NA,NA,"Rio Grande do Sul, prope Viamao.",NA,NA,NA,NA,NA,NA,"C.Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2012-05-23 15:21:00-03","MO","MOBOT","2903287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Jean B.A. Guillemin","Guillemin 311",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2010-04-15 17:18:00-03","MO","MOBOT","2912608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Alexander C. Brade","Brade 13694","1934","7",NA,"South America","Brazil","Rio de Janeiro",NA,"Minas Gerais - Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-08-13 05:50:00-03","MO","MOBOT","2912805","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28734","1971","1","19","South America","Brazil","Minas Gerais",NA,"Middle and upper slopes, south side of Serranda Piedade, iron-rich soil, ca. 5 km N. of Caete.",NA,NA,NA,NA,NA,NA,"J. Grimes","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2009-11-20 06:16:00-02","MO","MOBOT","2912998","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gert G. Hatschbach|R. Kummrow","Hatschbach 49759","1985","9","16","South America","Brazil","Minas Gerais",NA,"(Mun. Gouveia). Rod. BR-259, prox. trevo p/ Datas (mun. Gouceia).",NA,NA,NA,NA,NA,NA,"A.C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-03-12 04:39:00-03","MO","MOBOT","2913248","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gösta Jönsson","Jönsson 600","1914","6","25","South America","Brazil","Paraná",NA,"Porto de Cima in silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-12-04 16:29:00-02","MO","MOBOT","2913723","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","Hatschbach 52963","1989","5","20","South America","Brazil","Minas Gerais",NA,"Alves (mun. Congonhas do Norte).",NA,NA,NA,NA,NA,NA,"G. Hatschbacj","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2011-06-27 08:42:00-03","MO","MOBOT","471885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","F. Sellow","Sellow s.n.","1829","10","5","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Romero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","80339","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4725","1987","2","5","South America","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,NA,NA,"C.Romero","760.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-13","1",NA,NA
"228","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","21413","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","nada consta",NA,NA,NA,NA,NA,"nada consta","nada consta","nada consta","nada consta",NA,NA,NA,"Flores de setembro a outubro, árvore das capueiras;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"229","2020-08-31 09:14:55-03","INPA","INPA","142222","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Farney, C de S.","1020","1986","01","22","Southern America","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,NA,"INPA0142222",NA,"Possette, RFS","1300","1300",NA,"2010","09",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 09:14:55-03","INPA","INPA","200956","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, GG","68247","1998","07","25","Southern America","Brasil","Minas Gerais","Serro","Cascata do Moinho de Esteira.","-43.3793983459473","-18.604700088501",NA,NA,"INPA0200956","INPA0200956 INPA0200956_e","Hatschbach, GG",NA,NA,NA,"1998",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","52653",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","J.O.A. Paucar; J.R. Stehmann, T.L.S. Bragioni & F.R.S. Tabosa","68","2017","08","25",NA,"Brasil","Minas Gerais","Rio Acima","Gandarela Rio Acima","-43.7419","-20.0257",NA,"Arbusto","MBML052653","MBML052653","J.R. Stehmann/25-08-2017",NA,NA,NA,NA,NA,"43W44'30,84","20S1'32,52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-19 17:45:02-03","UFMA","BMA","766","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","vulpina","Inga vulpina",NA,"M.A. Sartori",NA,"2005","07","05",NA,"Brasil","MG","Monte Verde","Cadeia do Espinhaço.",NA,NA,NA,"Liana terrestre, no cerrado. Local antropizado. Folha membranácea verde. Sépala verde acastanhada. Pétala lilás c/ estrias brancas no centro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-10-09 16:31:24-03","UFLA","ESAL","13238","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-11-24 14:10:52-02","UFLA","ESAL","20349","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,"; 13, m; rosa;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-11-24 14:10:52-02","UFLA","ESAL","20934","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"; 6, m; roxa;; floresta",NA,NA,"Ary T. de Oliveira Filho","1","1",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA
"236","2017-11-24 14:10:52-02","UFLA","ESAL","17283","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"árvore; 7,0m; vermelha;; floresta",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA
"237","2017-11-24 14:10:52-02","UFLA","ESAL","12642","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Faria, JMR","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Estrada para Cachoeira das Aranhas","-44.8711013793945","-21.3169002532959",NA,"árvore; 6,0; ;; floresta",NA,NA,"Ary T.O.Filho",NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"238","2017-11-24 14:10:52-02","UFLA","ESAL","23157","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,"; 1350 m; ;; campo rupestre",NA,NA,"J.M.Fernandes","1","1",NA,NA,NA,NA,NA,"29392","auto",NA,NA,NA,NA,NA,NA,NA
"239","2019-06-10 10:10:46-03","FZB-BH","BHZB","3358","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Inga","vulpina","Inga vulpina",NA,"Fernandes, M.G.C.","1159","2001","07","25",NA,"Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí- Trilha do Trem-Apiário","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)",NA,NA,NA,"2011","09",NA,NA,"44599","auto",NA,NA,"19",NA,NA,NA,NA
"240","2019-06-10 10:10:46-03","FZB-BH","BHZB","2689","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Inga","vulpina","Inga vulpina",NA,"Ordones, J. et al.","303","2000","08","21",NA,"Brasil","MG","Catas Altas","Caraça/ Bocaína","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"241","2019-06-10 10:10:46-03","FZB-BH","BHZB","3548","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Inga","vulpina","Inga vulpina",NA,"Fernandes, M.G.C.","1358","2002","01","24",NA,"Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)",NA,NA,NA,"2011","09",NA,NA,"44599","auto",NA,NA,"19",NA,NA,NA,NA
"242","2021-01-26 13:54:49-03","IMA","MAC","24441","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","A.Costa; P.A.F.Rios","168","2005","12","18",NA,"Brasil","Alagoas","Maceió","Usina Cachoeira, Serra da saudinha.","-35.708947","-9.649847",NA,"Árvore. ca. de 5 m de altura.; Mata Atlântica.","MAC0024441",NA,"E.C.O.Chagas",NA,NA,NA,"2008","05","-35.708947","-9.649847",NA,NA,NA,NA,"12",NA,NA,NA,NA
"243","2021-02-09 10:13:16-03","UENF","HUENF","3357","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.",NA,"2008","08","07",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,"Flores róseas","HUENF00003360",NA,NA,"256","256",NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2985672","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","H. S. Irwin, R. M. Harley & E. Onishi","28734","1971","1","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Estado de Mias Gerais, Serra do Espinhaco. Middle and upper slopes, south side of Serra da Piedade, iron rich soil, ca. 5 km N. of Caete",NA,NA,NA,NA,"US02190546","US02190546_01",NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","2141778","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","R. Reitz","5134","1953","1","8","South America","Brazil","Santa Catarina",NA,"Praia Braba, Itajai, Restinga",NA,NA,NA,NA,"US02190548","US02190548_01",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","3108836","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","G. Hatschbach, M. M. Hatschbach & V. Nicolack","52963","1989","5","20","South America - Neotropics","Brazil","Minas Gerais",NA,"Alves (mun. Congonhas do Norte) Minas Gerais",NA,NA,NA,NA,"US02190545","US02190545_01",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","943257","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","A. Regnell","98","1847","9","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes, Caldas",NA,NA,NA,NA,"US02190552","US02190552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","1740041","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","A. Gehrt","18937","1926","8",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Butantan, S. Paulo",NA,NA,NA,NA,"US02190551","US02190551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","1743829","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","O. Handro","32054","1934","8","25","South America - Neotropics","Brazil","São Paulo",NA,"Parque do Estado, Sao Paulo",NA,NA,NA,NA,"US02190549","US02190549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","1740055","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","O. Handro","32054","1934","8","25","South America - Neotropics","Brazil","São Paulo",NA,"Proced. Parque do Estado, Sao Paulo",NA,NA,NA,NA,"US02190550","US02190550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","2059182","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","vulpina","Inga vulpina","Mart. & Benth.","H. Macedo","3797","1952","9","7","South America - Neotropics","Brazil","Minas Gerais",NA,"Garamenha, Municipio Chiro Preto, Estado Minas [interpreted]",NA,NA,NA,NA,"US02190547","US02190547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"252","2019-12-09 17:29:56-03","UFPR","EFC","17251","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Dall Agnol, R.T.","562","2018","09","20",NA,"Brasil","Paraná","Curitiba","UFPR Agrárias","-49.2488","-25.411",NA,"Árvore, 2m, flores muito atrativas para insetos, estames rubros. Cultivada","EFC017251",NA,"Schimelpfeng, L.C.T.","914","914",NA,"2018","09","-49.2488","-25.4110",NA,NA,NA,NA,"20",NA,NA,NA,NA
"253","2019-12-09 17:30:01-03","UFPR","EFC","17900","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","DALL AGNOL, R. T.","863","2019","01","08",NA,"Brasil","Paraná","Curitiba","Setor de Ciências Agrárias UFPR - próximo ao prédio principal.","-49.2497222222222","-25.4117444444444",NA,"Árvore, 2 m, frutos imaturos creme com pilosidade ferrugínea. __COMMOM_NAME__: ingá-bugio","EFC017900",NA,"DALL AGNOL, R. T.",NA,NA,NA,"2019","01","-49,2497222222222","-25,4117444444444",NA,NA,NA,NA,"08",NA,NA,NA,NA
"254","2019-11-13 11:22:29-03","USP","SPF","142730","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Fiaschi, P","401","2000","07","31",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.05","-18.166667",NA,NA,"SPF00142730",NA,"Queiroz, LP","1250","1250",NA,"2001","08","-43.05","-18.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:22:29-03","USP","SPF","138621","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gonçalves, P","s.n.","1929","09","26",NA,"Brasil","São Paulo",NA,"Moinho Velho, estrada para Cotia.",NA,NA,NA,NA,"SPF00138621",NA,"Handro, O",NA,NA,NA,"1953","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:22:29-03","USP","SPF","173904","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Junqueira, AB","52","2003","08","24",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.459167","-20.259167",NA,NA,"SPF00173904",NA,"Possette, RFS","923","923",NA,"2007","07","-47.459167","-20.259167",NA,NA,NA,NA,NA,NA,NA,NA,NA
