"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"311","2009-05-28 10:41:00-03","MO","MOBOT","1721549","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E. P. Killip (US)","Erich Werdermann","Werdermann 2616","1926","10",NA,"South America","Bolivia","Santa Cruz",NA,"Missiones Guarayos--Santa Cruz de la Sierra",NA,NA,NA,NA,NA,"Mast.","-63.0833333","-15.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"312","2016-02-25 16:41:00-03","MO","MOBOT","1721555","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E. P. Killip (US)","Robert S. Williams","Williams 789","1901","9","18","South America","Bolivia","La Paz",NA,"Charopampa.",NA,NA,NA,NA,NA,"Mast.","-68.15","-15.2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"313","2019-07-08 13:59:00-03","MO","MOBOT","1752391","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Achá & J. MacDougal (MO)","Alfredo F. Fuentes","Fuentes Claros 4395","2002","4","13","South America","Bolivia","La Paz","Abel Iturralde","San Buenaventura; senda que va por el borde del rio. Bosque semideciduo subhúmedo estacional con Caesalpinia pluviosa, Anadenanthera colubrina, Rinorea sp, Helicteres lhotzkiana; en sectores claros con vegetación secundaria. En ladera rocosa","190.00000000",NA,NA,NA,NA,"Mast.","-67.5363889","-14.4388889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","02-21",NA,NA
"314","2015-09-28 16:59:00-03","MO","MOBOT","1764036","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E.P. Killip (US)","A.C.V.D. d'Orbigny","Orbigny 564","1826",NA,NA,"South America","Bolivia","Santa Cruz",NA,"Provincia de Valle Grande",NA,NA,NA,NA,NA,"Mast.","-64.1666667","-18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"315","2015-09-28 16:46:00-03","MO","MOBOT","1766107","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S. Tillet (MYF)","G. Mandon","Mandon s.n.","1854",NA,NA,"South America","Bolivia","La Paz",NA,"Cangally",NA,NA,NA,NA,NA,"Mast.","-67.95","-15.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"316","2009-10-17 07:00:00-03","MO","MOBOT","1848953","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Nélida Soria","Soria Rey 7888","1997","4","15","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Camino a Cerro Muralla. En el cerrado",NA,NA,NA,NA,NA,"Mast.","-55.97555","-22.66444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2011-06-07 17:20:00-03","MO","MOBOT","1944875","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","Linda K. Albert de Escobar|James C. Solomon","Escobar 4929","1984","10","6","South America","Bolivia","La Paz","Sud Yungas","30,2 km de Yolasa hacia Choro","1160.00000000",NA,NA,NA,NA,"Mast.","-67.73333","-16.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-01-27 15:13:00-03","MO","MOBOT","1955794","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Serena Acha","Isabel Basualdo","Basualdo 2432","1989","3","30","South America","Paraguay","Guairá",NA,"Cumbre del Cerro Acati. En sotobosque",NA,NA,NA,NA,NA,"Mast.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"319","2017-08-25 05:21:00-03","MO","MOBOT","2429673","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Tressens,SG & Keller,HA","Sara G. Tressens|H. A. Keller|Victor Maruñak|F. Robledo|W. Vebra","Tressens 6858","2003","7","2","South America","Argentina","Misiones","Guaraní","Predio Guaraní,cercanias de naciente de Ayo. Yacutinga,a 2 Km de reserva Papel Misionero y a 3,5 Km de ruta 15","534.00000000",NA,NA,NA,NA,"Mast.","-54.205","-26.9163889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"320","2016-02-26 13:21:00-03","MO","MOBOT","276782","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","James C. Solomon","Solomon 8897","1982","11","13","South America","Bolivia","La Paz","Nor Yungas","12.4 km below Yolosa on road to Caranavi. Heavily disturbed hillsides along Río Santa Barbara.","1100.00000000",NA,NA,NA,NA,"Mast.","-67.7166667","-16.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","82-38",NA,NA
"321","2016-02-26 13:20:00-03","MO","MOBOT","276800","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","James C. Solomon","Solomon 8931","1982","11","14","South America","Bolivia","La Paz","Nor Yungas","4.5 km below Yolosa, then 0.7 km W on road to Río Huarinilla. Ford across Río Coroico.","1200.00000000",NA,NA,NA,NA,"Mast.","-67.75","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","82-39",NA,NA
"322","2016-02-26 13:22:00-03","MO","MOBOT","276808","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L. Escobar (HUA)","James C. Solomon|Marie E. Uehling","Solomon 12216","1984","4","4","South America","Bolivia","La Paz","Nor Yungas","Roadsides and fields in and around Coroico.","1800.00000000",NA,NA,NA,NA,"Mast.","-67.7166667","-16.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","84-59",NA,NA
"323","2016-02-26 13:20:00-03","MO","MOBOT","277024","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","James C. Solomon|Michael H. Nee","Solomon 12613","1984","10","30","South America","Bolivia","La Paz","Nor Yungas","3.8 km N of San Pedro on road to Caranavi.","850.00000000",NA,NA,NA,NA,"Mast.","-67.6","-15.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","84-110",NA,NA
"324","2016-02-26 13:23:00-03","MO","MOBOT","277042","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","James C. Solomon","Solomon 13483","1985","4","22","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Flood plain of the Río Pirai, ca. 6 km NW of Santa Cruz. Vicinity of the sewage settling ponds. Secondary forest on extremely sandy soil.","450.00000000",NA,NA,NA,NA,"Mast.","-63.1833333","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-35",NA,NA
"325","2016-02-26 13:22:00-03","MO","MOBOT","277051","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal","James C. Solomon","Solomon 13493","1985","4","22","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Flood plain of the Río Pirai, ca. 6 km NW of Santa Cruz. Vicinity of the sewage settling ponds. Secondary forest on extremely sandy soil.","450.00000000",NA,NA,NA,NA,"Mast.","-63.1833333","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-35",NA,NA
"326","2019-03-18 13:37:00-03","MO","MOBOT","277518","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","William J. Hahn|et al.","Hahn 1242","1983","3","19","South America","Paraguay","Amambay",NA,"Paso Ñande-jara; heavily lumbered forest. Dominants at one time were Aspidosperma polyneuron, Parapiptadenia, Tabebuia and Balfourodendron.","250.00000000","300.00000000",NA,NA,NA,"Mast.","-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","83-19",NA,NA
"327","2016-02-26 13:31:00-03","MO","MOBOT","280485","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.K. Escobar (HUA)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6938","1982","2","14","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Heavily disturbed woodlands along W slope of hills, E of park headquarters.","300.00000000",NA,NA,NA,NA,"Mast.","-56.05","-22.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","270",NA,NA
"328","2016-02-26 13:13:00-03","MO","MOBOT","280592","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Elma Kay","Elsa M. Zardini|Leongino Guerrero","Zardini 37290","1993","11","18","South America","Paraguay","Concepción",NA,"Loreto. 3 km south of Loreto. Cerrado scrub.",NA,NA,NA,NA,NA,"Mast.","-57.1833333","-23.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","852",NA,NA
"329","2020-06-16 09:54:00-03","MO","MOBOT","281248","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","J.M. MacDougal (MO)","Elizabeth L. Besse|Carl A. Luer|Jane Luer|Roberto Vásquez","Besse 1759","1983","1","23","South America","Bolivia","La Paz","Nor Yungas","Km 6 Coroico-Caranavi","1250.00000000",NA,NA,NA,NA,"Mast.","-67.7833333","-16.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"330","2016-02-26 13:24:00-03","MO","MOBOT","281668","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L. Escobar (HUA)","Alwyn H. Gentry|James C. Solomon|Elsa M. Zardini","Gentry 44227","1984","1","15","South America","Bolivia","La Paz","Nor Yungas","Below San Pedro, Yolosa-Caranavi road, valley of Río Coroico.","760.00000000","950.00000000",NA,NA,NA,"Mast.","-67.65","-16.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-5",NA,NA
"331","2017-08-25 05:21:00-03","MO","MOBOT","281848","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. Hernandez (COL) & J. MacDougal (MO)","Percy Núñez V.|Gregorio Ortiz","Núñez Vargas 12790","1991","2","2","South America","Peru","Cusco","La Convención","Río Manguriari (Manguyari). Alto Urubamba; upstream to Río Manguriari.","750.00000000",NA,NA,NA,NA,"Mast.","-72.6666667","-12.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","65",NA,NA
"332","2016-02-26 13:38:00-03","MO","MOBOT","282248","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Alwyn H. Gentry|James C. Solomon|Elsa M. Zardini","Gentry 44228","1984","1","15","South America","Bolivia","La Paz","Nor Yungas","Below San Pedro, Yolosa-Caranavi road, valley of Río Coroico.","760.00000000","950.00000000",NA,NA,NA,"Mast.","-67.65","-16.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","84-5",NA,NA
"333","2016-02-26 13:25:00-03","MO","MOBOT","282477","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L. Escobar (HUA)","Alwyn H. Gentry|James C. Solomon","Gentry 44390","1984","1","21","South America","Bolivia","La Paz","Nor Yungas","19 km NE of Chuspipata. Steep dry valley along road.","1650.00000000",NA,NA,NA,NA,"Mast.","-67.7666667","-16.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","84-12",NA,NA
"334","2016-02-26 13:34:00-03","MO","MOBOT","2886663","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","J.M. MacDougal","F. Javier Fernández Casas|J. Molero","Fernández Casas 5940","1982","1",NA,"South America","Paraguay","Canindeyú",NA,"Cerca de Igatymí, en cerca dos.",NA,NA,NA,NA,NA,"Mast.","-55.5","-24.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"335","2016-02-26 13:18:00-03","MO","MOBOT","2889562","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","Simonis 105","1983","3","18","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora; Semi-deciduous forest.","200.00000000","250.00000000",NA,NA,NA,"Mast.","-56.0255556","-22.6536111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"336","2016-02-26 13:36:00-03","MO","MOBOT","2886801","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P. M. Jorgensen","G. Malme","Malme 2752","1902","12","22","South America","Brazil","Mato Grosso do Sul",NA,"Civit. Matto Grosso.",NA,NA,NA,NA,NA,"Mast.","-57.6533333","-19.0091667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"337","2016-02-25 16:35:00-03","MO","MOBOT","3134770","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E.P. Killip","G. Tessmann","Tessmann 3194","1938","9","10","South America","Peru","Ucayali",NA,"Middle Ucayali. Yarinacocha",NA,NA,NA,NA,NA,"Mast.","-74.6013889","-8.3080556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"338","2016-02-25 16:39:00-03","MO","MOBOT","3134776","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","LK. Escobar","F. Javier Fernández Casas|J. Molero","Fernández Casas 6020","1982","2","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, base del Cerro Muralla","300.00000000",NA,NA,NA,NA,"Mast.","-55.9808334","-22.6644444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"339","2015-11-23 16:58:00-02","MO","MOBOT","3134780","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Wasshausen","Gert G. Hatschbach|Jan C. Lindeman|J.H. de Haas","Hatschbach 15773","1967","1","20","South America","Brazil","Paraná",NA,"by road from Icaraima to Por|5to Camargo. Climbing in roadside vegetation",NA,NA,NA,NA,NA,"Mast.","-53.6138889","-23.3955555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"340","2016-02-25 16:32:00-03","MO","MOBOT","3470822","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","Miguel Bang","Bang s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"341","2015-11-23 16:39:00-02","MO","MOBOT","3471650","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog data file","Otto Buchtien","Buchtien 1675","1907","11",NA,"South America","Bolivia","La Paz","Larecaja","Mapiri","570.00000000",NA,NA,NA,NA,"Mast.","-68.1666667","-15.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"342","2015-11-23 16:42:00-02","MO","MOBOT","3471680","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog data file","Otto Buchtien","Buchtien 6003","1912","10",NA,"South America","Bolivia","La Paz","Nor Yungas","Polo-Polo bei Coroico, Nordyungas","1100.00000000",NA,NA,NA,NA,"Mast.","-67.7269445","-16.1888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"343","2016-02-25 15:36:00-03","MO","MOBOT","3478520","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","Henry H. Rusby","Rusby 496","1886","4",NA,"South America","Bolivia","La Paz","Larecaja","Mapiri","1524.00000000",NA,NA,NA,NA,"Mast.","-68.0666667","-15.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"344","2016-02-25 15:33:00-03","MO","MOBOT","3478522","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","Henry H. Rusby","Rusby 928a","1886","5",NA,"South America","Bolivia","La Paz","Larecaja","Mapiri","762.00000000",NA,NA,NA,NA,"Mast.","-68.0666667","-15.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"345","2009-05-28 10:08:00-03","MO","MOBOT","3478524","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","Henry H. Rusby","Rusby 828a",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","Mapiri",NA,NA,NA,NA,NA,"Mast.","-68.1666667","-15.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"346","2011-06-17 17:02:00-03","MO","MOBOT","3481003","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","José Steinbach","Steinbach G. 2206",NA,NA,NA,"South America","Bolivia","Santa Cruz","Sara","Buenavista",NA,NA,NA,NA,NA,"Mast.","-63.75","-17.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"347","2011-06-17 17:02:00-03","MO","MOBOT","3481016","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","José Steinbach","Steinbach G. 9692",NA,NA,NA,"South America","Bolivia","Potosí",NA,"Incacorral.",NA,NA,NA,NA,NA,"Mast.","-65.8333333","-18.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"348","2009-05-28 09:52:00-03","MO","MOBOT","3481021","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Foster's catalog note file","Carl Troll","Troll 2238",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","Challana",NA,NA,NA,NA,NA,"Mast.","-68.25","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"349","2015-11-23 16:20:00-02","MO","MOBOT","3491826","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","R.M. Harley|R. Souza|R.A. de Castro|A. Ferreira","Harley 10988","1968","11","9","South America","Brazil","Mato Grosso",NA,"Vale de Sonhas c. 93 km. S. from Xavantina on Aragarcas road. Dry forest on steep slope below sheer face of sandstone serra.",NA,NA,NA,NA,NA,"Mast.","-52.2013889","-15.3844444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"350","2016-02-25 15:38:00-03","MO","MOBOT","3492773","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E. P. Killip (US)","Spencer Moore","Moore 579","1891",NA,NA,"South America","Brazil","Mato Grosso",NA,"Iter Matogrossense",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"351","2016-02-25 17:05:00-03","MO","MOBOT","939386","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","P. M. Jørgensen (MO)","R.C. Quevedo","Quevedo Sopepí 26","1989","11","23","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Ciudad de Santa Cruz; campus universitario.","500.00000000",NA,NA,NA,NA,"Mast.","-63.25","-17.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"352","2016-02-26 13:13:00-03","MO","MOBOT","984555","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Elma Kay","Elsa M. Zardini|R. Oren","Zardini 42133","1995","1","1","South America","Paraguay","San Pedro",NA,"Yaguareté Forest. Low forest.",NA,NA,NA,NA,NA,"Mast.","-56.0791667","-23.8005556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","989",NA,NA
"353","2012-11-23 15:06:00-02","MO","MOBOT","100545075","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Elza Fromm Trinta|et al.","Fromm Trinta 1272","1968","1","23","South America","Brazil","Ceará","Maranguape",NA,NA,NA,NA,NA,NA,"Mast.","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,NA,"40608","auto",NA,NA,"1",NA,NA,NA
"354","2012-11-23 14:43:00-02","MO","MOBOT","100545068","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Ezechias P. Heringer","Heringer 13130","1974","2","27","South America","Brazil","Goiás","Caldas Novas",NA,NA,NA,NA,NA,NA,"Mast.","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,"1",NA,NA,NA
"355","2012-11-23 14:38:00-02","MO","MOBOT","100545067","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Vinicius C. Souza|et al.","Souza 15515","1997","4","24","South America","Brazil","Mato Grosso","Marcelândia",NA,NA,NA,NA,NA,NA,"Mast.","-54.4505996704102","-11.0894002914429",NA,NA,NA,NA,NA,NA,"148026","auto",NA,NA,"1",NA,NA,NA
"356","2013-01-15 14:34:00-02","MO","MOBOT","100545073","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","L. D. Caliente","Caliente 1517","1994","2","10","South America","Brazil","Mato Grosso do Sul","Três Lagoas",NA,NA,NA,NA,NA,NA,"Mast.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,"1",NA,NA,NA
"357","2012-11-23 15:37:00-02","MO","MOBOT","100545082","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","F. C. Campos Neto","Campos Neto s.n.(BHCB62256)","2001","5","1","South America","Brazil","Minas Gerais","Pitangui",NA,NA,NA,NA,NA,NA,"Mast.","-44.8903007507324","-19.6828002929688",NA,NA,NA,NA,NA,NA,"28574","auto",NA,NA,"1",NA,NA,NA
"358","2012-11-23 15:38:00-02","MO","MOBOT","100545083","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","F. C. Campos Neto","Campos Neto s.n.(BHCB64897)","2001","10","9","South America","Brazil","Minas Gerais","Pitangui",NA,NA,NA,NA,NA,NA,"Mast.","-44.8903007507324","-19.6828002929688",NA,NA,NA,NA,NA,NA,"28574","auto",NA,NA,"1",NA,NA,NA
"359","2012-11-23 15:42:00-02","MO","MOBOT","100545084","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","M.A. da Silva|et al.","Silva 488","1987","12","29","South America","Brazil","Minas Gerais","Rio Paranaíba",NA,NA,NA,NA,NA,NA,"Mast.","-46.247200012207","-19.1935997009277",NA,NA,NA,NA,NA,NA,"29416","auto",NA,NA,"1",NA,NA,NA
"360","2012-11-23 15:49:00-02","MO","MOBOT","100545086","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Mitzi Brandão","Brandão Ferreira 27723","1997","1","20","South America","Brazil","Minas Gerais","Sete Lagoas",NA,NA,NA,NA,NA,NA,"Mast.","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,"1",NA,NA,NA
"361","2014-05-01 05:49:00-03","MO","MOBOT","100545088","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","A.A. Arantes|D. Cavalcanti","Arantes 580","1996","3","2","South America","Brazil","Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,"Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,"1",NA,NA,NA
