"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2016-09-30 05:29:00-03","NY","NYBG","01408387","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","E. Hassler","12364","1913","11",NA,"South America","Paraguay","Paraguaria centralis: in regione lacus Ypacaray","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645642' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408387","NY01408387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01408383","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","P. R. Stevenson","P. R. Stevenson","866","1994","02",NA,"South America","Colombia","P.N.N. Tinigua. Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645465' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408383","NY01408383_01","Meta","-74.055803","2.670065","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01408371","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby","R. Vásquez Martínez","25129","1997","12","07","South America","Peru","Namballe, Vega del Toro.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645106' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408371","NY01408371_01","Cajamarca","-79.0836","-4.9794","800","1000","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-30 05:30:00-03","NY","NYBG","01408409","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","L. Aristeguieta","4637","1961","04",NA,"South America","Venezuela","Alrededores de Caracas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646051' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408409","NY01408409_01","Distrito Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01408424","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","N. L. Britton","2734","1921","04","04","South America","Trinidad and Tobago","Trinidad. Western end of Monos Island.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408424","NY01408424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-29 21:48:00-03","NY","NYBG","00917413","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","J. A. Ratter","R6403","1989","11","10","South America","Brazil","Brejo de Amparo, c. 8 km from Januária","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917413","NY00917413_01","Minas Gerais","-44.37","-15.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 05:29:00-03","NY","NYBG","01408406","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","A. H. Gentry","10337","1974","03","12","South America","Venezuela","Road to electricity plant plant behind Naiquetia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645865' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408406","NY01408406_01","Distrito Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 12:12:00-03","NY","NYBG","00391371","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart",NA,"G. A. Aymard Corredor","8724","1990","05","16","South America","Venezuela","Orocual de Las Espriranza. 25 km al NNW de Maturin","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391371","NY00391371_01","Monagas","-63.35","9.88","200","200","Maturin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 05:29:00-03","NY","NYBG","01408386","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","P. Jorgensen","4189",NA,NA,NA,"South America","Paraguay","Villarica","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645641' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408386","NY01408386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01408410","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","H. M. Curran","850","1917","06","09","South America","Venezuela","Camburi chiquito.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646045' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408410","NY01408410_01",NA,NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-30 05:29:00-03","NY","NYBG","01408403","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","L. Cárdenas de Guevara","1910","1969","07","04","South America","Venezuela","Departamento Vargas. Llegando a arrecifes.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645926' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408403","NY01408403_01","Distrito Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01408394","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","M. H. Nee","37021","1988","12","05","South America","Bolivia","Jardín Botánico de Santa Cruz, 12 km E of center of Santa Cruz on road to Cotoca. Along road on NW side.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645653' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408394","NY01408394_01","Santa Cruz","-63.07","-17.77","375","375","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","391368","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. G. Hatschbach","25304","1970","10","29","South America","Brazil","Porto Alvorada","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391368","NY00391368_01","Paraná","-51.25","-22.78",NA,NA,"Alvorada do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 05:29:00-03","NY","NYBG","01408398","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","J. J. Pipoly","7348","1986","05","14","South America","Guyana","West Demerara Region: Georgetown. Guyana Botanical Garden. Vlissengen Road at Regent Street.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645671' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408398","NY01408398_01",NA,"-58.13","6.8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01408428","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","Collector unknown","6495","1897","05","13","South America","Trinidad and Tobago","Trinidad. Queens Park Hotel.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646190' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408428","NY01408428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-30 05:30:00-03","NY","NYBG","01408416","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","L. Cárdenas de Guevara","1057","1969","07","29","South America","Venezuela","2 km. antes de Tejerías.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646140' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408416","NY01408416_01","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01408392","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart",NA,"Caity G.","148","1994","08","17","South America","Bolivia","Prov. Gral. Gallivián, y Yacuma, Estación Biológica del Beni, comunidad Puerto Mendez.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645647' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408392","NY01408392_01","El Beni","-66.62","-14.5","200","200","José Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01408370","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby","R. Vásquez Martínez","25202","1997","12","08","South America","Peru","Namballe, Río Namballe","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645101' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408370","NY01408370_01","Cajamarca","-79.0886111","-5.00083333","650","650","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-30 05:29:00-03","NY","NYBG","01408390","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","R. C. Quevedo S.","13","1989","07","14","South America","Bolivia","Masicurí, 52 km. al SE de Vallegrande en linea recta.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645646' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408390","NY01408390_01 NY01408390_02","Santa Cruz","-63.76","-18.7767","600",NA,"Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-30 01:14:00-03","NY","NYBG","1098745","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","C. S. Rosário","794","1987","10","29","South America","Brazil","Santarém, localidade Taperinha a na margem esquerda do rio Maicá, braço do rio Amazonas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288915' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098745","NY01098745_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 05:29:00-03","NY","NYBG","01408401","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart",NA,"L. Cárdenas de Guevara","4127","1995","03","27","South America","Venezuela","Jardín Botánico Baltasar Trujillo,Facultad de Agronomía. Universidad Central de Venezuela. Maracay.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645860' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408401","NY01408401_01","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-29 12:12:00-03","NY","NYBG","391366","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart",NA,"C. S. Rosário","794","1987","10","29","South America","Brazil","Santarém, localidade Taperinha a na margem esquerda do rio Maicá, braço do rio Amazonas.","sheet","Coo. de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391366","NY00391366_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 12:12:00-03","NY","NYBG","391365","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","J. C. Lindeman","4337","1967","01","21","South America","Brazil","Mouth of the Rio Ivai.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388442' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391365","NY00391365_01","Paraná","-53.6139","-23.3958",NA,NA,"Icaraíma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 21:48:00-03","NY","NYBG","00917411","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","N. A. Rosa","2471","1978","06","30","South America","Brazil","Engenho, municipio de Vitoria do Arari","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917411","NY00917411_01","Maranhão","-44.65","-4.3919",NA,NA,"São Luís Gonzaga do Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-30 05:30:00-03","NY","NYBG","01408414","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","L. Cárdenas de Guevara","2636","1977","09","01","South America","Venezuela","Carretera San Antonio - Ureña, aescasas km. de la frontera con Colombia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646120' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408414","NY01408414_01","Táchira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","391362","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart",NA,"M. P. Manara","37","1998","06","19","South America","Brazil","Corrego do Veado","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391362","NY00391362_01","São Paulo","-52.11","-21.7603",NA,NA,"Presidente Epitácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01408377","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","J. H. Langenheim","3117","1953","06","26","South America","Colombia","Along Río Chicamocha from 7-9 km. southwest of Jordan.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645117' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408377","NY01408377_01","Santander",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01408426","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","J. H. Hart","6362",NA,NA,NA,"South America","Trinidad and Tobago","Trinidad.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1647333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408426","NY01408426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-30 05:29:00-03","NY","NYBG","01408385","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","M. Bernardi","19157","1978","12","12","South America","Paraguay","circa km 25. Carretera nº 5 de Cerro Corá versus Yby Yuá.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645635' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408385","NY01408385_01","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01408427","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","R. O. Williams","11757","1926","05","14","South America","Trinidad and Tobago","Trinidad. Queens Park Hotel.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1647336' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408427","NY01408427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-29 12:12:00-03","NY","NYBG","00391372","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","A. L. Woolston","1323","1954","05","25","South America","Paraguay","Alto Paraguay: Primavera","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391372","NY00391372_01","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01408395","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","M. H. Nee","37936","1989","12","04","South America","Bolivia","W side of Santa Cruz, Avenida Pirai, between 2nd and 3rd Anillos","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645658' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408395","NY01408395_01 NY01408395_02","Santa Cruz","-63.2","-17.78","420","420","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-29 21:48:00-03","NY","NYBG","00917439","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","E. P. Heringer","15274","1976","01","03","South America","Brazil","Margem do Rio Quente, ao lado do estacionamento de carros do hotel Pousada do Rio Quente","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917439","NY00917439_01","Goiás","-48.6247","-17.7419",NA,NA,"Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-29 21:48:00-03","NY","NYBG","00917432","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","B. Dubs","506","1987","11","26","South America","Brazil","Fazenda Salina, Pantanal do Rio Negro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996156' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917432","NY00917432_01","Mato Grosso do Sul","-56.17","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
