"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","eventTime","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","557977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"G. G. Hatschbach","39930","1977","05","18","Brazil","Paraná","Medianeira","Rio Ocui","-54.0939","-25.2956",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479249' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557977","NY00557977_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00907600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"G. G. Hatschbach","29458","1972","04","13","Brazil","Mato Grosso do Sul","Aquidauana","Colônia Paxixi","-55.7869","-20.4711",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907600","NY00907600_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","557963","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"J. Mattos","8911","1961","04","29","Brazil","São Paulo","Sao José dos Campos","Sao Jose dos Campos, 3 km leste da cidade","-45.88","-23.1703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557963","NY00557963_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","886392","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","J. R. Mattos",NA,NA,NA,"K. Hagelund","13074","1979","10","12","Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7292","-30.0772",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886392","NY00886392_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","579882","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","C. M. D. E. Legrand",NA,NA,NA,"L. B. Smith","13165","1964","11","11","Brazil","Santa Catarina","Itapiranga","Steep slope by Rio Uruguai, 3-4 km west of Itapiranga.","-53.73","-27.17",NA,NA,"200","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579882","NY00579882_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","579881","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","S. M. Silva",NA,NA,NA,"R. M. Britez","s.n.","1993","03","21","Brazil","Paraná","Capitão Leônidas Marques","Margens do Rio Iguaçu.","-53.67","-25.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559601' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579881","NY00579881_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","579883","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis pluriflora","Cambess.","C. M. D. E. Legrand",NA,NA,NA,"G. G. Hatschbach","18944","1968","03","24","Brazil","Paraná","Jaguariaíva","Barra rio das Mortes","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579883","NY00579883_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","pluriflora",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","885935","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"M. Kuhlmann","1334","1946","04","27","Brazil","São Paulo","Joanópolis",NA,"-46.27","-22.9303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885935","NY00885935_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","557955","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"M. Kuhlmann","1891","1949","07","27","Brazil","São Paulo",NA,"Monte Alegre do Sul, margem do Rio Camanducaia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557955","NY00557955_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","579880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"C. B. Poliquesi","283","1995","06","21","Brazil","Paraná","Rio Bonito do Iguaçú","Rio Iguaçu","-52.5256","-25.4908",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579880","NY00579880_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","558070","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"G. G. Hatschbach","19031","1968","04","18","Brazil","Paraná","Umuarama","Ivatê","-53.325","-23.7664",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558070","NY00558070_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00907427","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. L. Kawasaki",NA,NA,NA,"H. S. Irwin","28592","1970","03","29","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 7 km N. of São João da Chapada, road to Campo do Sampaio","-43.742436","-18.0234644",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985573' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907427","NY00907427_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","533272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"C. Medri","26674","1998","08","29","Brazil","Paraná","Sapopema","Local: Salto das Orquídeas. Cidade: Sapopema.","-50.5803","-23.9108",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533272","NY00533272_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","533270","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","L. H. Soares-Silva",NA,NA,NA,"E. M. Francisco","22190","1998","04","02","Brazil","Paraná","Sertanópolis","Local: Rio Congonhas - Agua Ativa. Cidade: Sertanópolis.","-51.0364","-23.0586",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559597' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533270","NY00533270_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","594902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","J. R. Mattos",NA,NA,NA,"M. Kirizawa","725","1982","03","18","Brazil","Paraná","Guairá","Parque Nacional da Sete Quedas. Caminho de volta para salto 14","-54.2556","-24.08",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594902","NY00594902_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","594889","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"P. K. H. Dusén","13043","1911","09","26","Brazil","Paraná","Jaguariaíva","Jaguaruahyva","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594889","NY00594889_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","594938","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"G. Eiten","2923","1961","06","14","Brazil","São Paulo","Ibaté","Ca. 1 km NE of Ibaté (12.8 due NW of center of Sao Carlos) 50 m. from main highway, on turnoff road to Ibaté","-48.0083","-21.95",NA,NA,"825","825","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594938","NY00594938_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","557830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis pluriflora","Cambess.","C. M. D. E. Legrand",NA,NA,NA,"G. G. Hatschbach","18944","1968","03","24","Brazil","Paraná","Jaguariaíva","Barra do Rio das Mortes","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557830","NY00557830_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","pluriflora",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","533271","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","L. H. Soares-Silva",NA,NA,NA,"C. Medri","23021","1998","06","06","Brazil","Paraná","Sapopema","Local: Salto das Orquídeas. Cidade: Sapopema.","-50.5803","-23.9108",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533271","NY00533271_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","557869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"M. Kirizawa","751","1982","03","21","Brazil","Paraná","Guairá","Guairá, Parque Nacional de Sete Quedas","-54.2556","-24.08",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479348' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557869","NY00557869_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-10-19 09:42:00-02","NY","NYBG","579879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis",NA,NA,NA,NA,NA,"L. R. Landrum","8611","1995","07","20","Paraguay","Cordillera",NA,"3 km S of Emboscada on road to Nueva Colombia","-57.33","-27.12",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579879",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1552475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"J. Mattos","8911","1961","04","29","Brazil","São Paulo","Sao José dos Campos","Sao Jose dos Campos, 3 km leste da cidade","-45.88","-23.1703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1947498' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552475","NY01552475_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00907601","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. L. Kawasaki",NA,NA,NA,"L. R. Landrum","4204","1982","01","30","Brazil","Minas Gerais",NA,"Serra do Cipó, road from Lagoa Santa to Hotel Veraneio. Near Veraneio Hotel","-43.75","-19.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907601","NY00907601_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1552474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. L. Kawasaki",NA,NA,NA,"J. R. Pirani","2679","1993","01","26","Brazil","Alagoas","Penedo","Povoado de Marituba, Restinga a 600 m do Povoado na Estrada de Piacabuçu para Penedo.","-36.5","-10.3",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1947497' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552474","NY01552474_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","557972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"P. K. H. Dusén","9573","1910","04","15","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557972","NY00557972_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-10-19 09:42:00-02","NY","NYBG","579878","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis",NA,"P. R. Legname",NA,NA,NA,"P. R. Legname","8303C","1971","05","27","Argentina","Salta","Orán","Camino del Puente Intern. Rio Bermejo al Rio Pescado, +/- 9 km. del Puente Internacional.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579878",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","579884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"G. G. Hatschbach","39930","1977","05","18","Brazil","Paraná","Medianeira","Rio Ocui","-54.0939","-25.2956",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579884","NY00579884_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00907603","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","J. Mattos",NA,NA,NA,"F. C. Hoehne","s.n.","1927","05","06","Brazil","Minas Gerais","Ouro Fino","Ouro Fino","-46.3689","-22.2831",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907603","NY00907603_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","886391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. Sobral",NA,NA,NA,"M. Sobral","3818","1985","04","30","Brazil","Rio Grande do Sul","Cachoeira do Sul","Mina Iruí. Da beira do Rio Piquiri.","-52.79815","-30.309698",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886391","NY00886391_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01093246","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","J. Mattos",NA,NA,NA,"Collector unknown","s.n.","1902","07","18","Brazil","São Paulo",NA,"São Martinho.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230895' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093246","NY01093246_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","557829","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","F. F. Mazine",NA,NA,NA,"G. Eiten","2942","1961","06","15","Brazil","São Paulo","Ibaté","2.3 km along dirt road SW of Ibaté (2.1 km due SW of Largo de Sao Benedito, a plaza in Ibaté) 13.7 km due WNW of Sao Carlos","-48.03","-21.97",NA,NA,"825","825","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557829","NY00557829_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00907602","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","M. L. Kawasaki",NA,NA,NA,"M. C. de Assis","CFCR11450","1987","11","03","Brazil","Minas Gerais","Grão Mogol","Montanha à esquerda do riacho Ribeirao. Trilha da Tropa","-42.92","-16.5417",NA,NA,"1000","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907602","NY00907602_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","886390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","J. R. Mattos",NA,NA,NA,"K. Hagelund","13893","1982","04","11","Brazil","Rio Grande do Sul",NA,"Fazenda Faxinal - Arroio dos Ratos",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886390","NY00886390_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","557990","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","C. D. Ribeiro",NA,NA,NA,"G. G. Hatschbach","14673","1966","09","06","Brazil","Paraná","Tibagi","Rio Tibagi","-50.4133","-24.5094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557990","NY00557990_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","557880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin",NA,NA,NA,"G. G. Hatschbach","19066","1968","04","19","Brazil","Paraná","Icaraíma","Rio Paraná, paredao das Araras","-53.6139","-23.3958",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557880","NY00557880_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","557879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin",NA,NA,NA,"G. G. Hatschbach","19089","1968","04","22","Brazil","Paraná","Guairá","7 Quedas","-54.2556","-24.08",NA,NA,"220","220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557879","NY00557879_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1146566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin",NA,NA,NA,"K. Hagelund","13524","1981","04","19","Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal.","-51.7292","-30.0772",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1348564' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146566","NY01146566_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","557979","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","M. Sobral",NA,NA,NA,"G. G. Hatschbach","39841","1977","04","25","Brazil","Paraná","Marechal Cândido Rondon","Porto Mendes","-54.0567","-24.5561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557979","NY00557979_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","557881","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hyemalis","Eugenia hyemalis","Cambess.","G. Jolochin",NA,NA,NA,"G. G. Hatschbach","19350","1968","06","10","Brazil","Paraná","Sao Jorge d'Oeste","Rio Iguaçu, Salto Osório","-53.008927","-25.537385",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557881","NY00557881_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2016-10-19 09:55:00-02","NY","NYBG","405439","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glaberrima","Myrcia glaberrima",NA,NA,NA,NA,NA,"E. Hassler","5243",NA,NA,NA,"Paraguay",NA,NA,"Iter ad Yerbales Montium Sierra de Maracayu; in altoplanitie et decliviis Sierra de Maracayu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00405439","NY00405439_01",NA,NA,"syntype","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
