"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","year","month","identifiedBy","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus"
"168","2020-12-21 16:16:10-03","MBM","MBM","234367","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Wasum, R.","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"Campo. Beira de estrada.","MBM234367","s.n.",NA,NA,"1998","11","Robinson, H.","22","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"(Don) Cabrera","1000","1000",NA,"30776","auto","1999","01",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:16:10-03","MBM","MBM","267887","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Wasum, R.","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"Na orla da mata.","MBM267887","746",NA,NA,"2000","11","Robinson, H.","19","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(Don) Cabrera","830","830",NA,"76715","auto","2001","12",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:16:10-03","MBM","MBM","192836","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Krapovickas, A.; et al.; et al.","Southern America","Argentina",NA,NA,NA,NA,NA,"MBM192836","13116",NA,NA,"1967","09","Cabrera, A.L.","22",NA,NA,NA,"MBM192836","(Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:16:10-03","MBM","MBM","356627","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Andrade, B.O.","Southern America","Brazil","Paraná","Nascente do Rio Tibagi.",NA,NA,"Espécie herbácea com flores alvas.; Campos hidrófilos sobre Organossolo.","MBM356627","100",NA,NA,"2008","10","Andrade, B.O.","14","Ponta Grossa","-49.824722","-25.273611",NA,"(Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,"-49.824722","-25.273611",NA,NA,NA,NA,NA
"172","2020-12-21 16:16:10-03","MBM","MBM","360649","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Andrade, B.O.","Southern America","Brazil","Paraná","Nascente do Rio Tibagi.",NA,NA,"Espécie herbácea de inflorescência beje.; Campos hidrófilos sobre Organossolo.","MBM360649","367",NA,NA,"2009","09","Andrade, B.O.","03","Ponta Grossa","-49.824722","-25.273611",NA,"(Don) Cabrera","1096","1096",NA,NA,NA,NA,NA,NA,"-49.824722","-25.273611",NA,NA,NA,NA,NA
"173","2020-12-21 16:16:10-03","MBM","MBM","39885","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Hatschbach, G.","Southern America","Brazil","Paraná","Rincão.",NA,NA,"Flor alvecente.; Do brejo.","MBM039885","2647",NA,NA,"1951","12","Esteves, R.L.","25","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,"(Don) Cabrera",NA,NA,NA,"45291","auto","2002","08","13",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:16:10-03","MBM","MBM","234367","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Wasum, R.; et al.; et al.","Southern America","Brazil","Rio Grande do Sul","Estrada para São Francisco",NA,NA,NA,"MBM234367","s.n.",NA,NA,"1998","11","Robinson, H.","22","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"(Don) Cabrera",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:16:10-03","MBM","MBM","168699","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Imaguire, N.","Southern America","Brazil","Paraná","Setor de Ciências Biológicas",NA,NA,NA,"MBM168699","5643",NA,NA,"1981","10","Ribas, O.S.","07","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(Don) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:17:33-03","MBM","MBM","192846","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Cabrera, A.L.; et al.; et al.","Southern America","Argentina",NA,NA,NA,NA,NA,"MBM192846","14756",NA,NA,"1962","11",NA,"15",NA,NA,NA,"MBM192846","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:17:33-03","MBM","MBM","192863","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Moreira, H.","Southern America","Brazil","Paraná","Araucária",NA,NA,NA,"MBM192863","48",NA,NA,NA,NA,"Hoehne, W.",NA,"Araucária","-49.4103012084961","-25.5930995941162",NA,"(L.) DC.",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:17:33-03","MBM","MBM","192858","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Dombrowski, L.T.; et al.; et al.","Southern America","Brazil","Paraná","Capão da Imbuia",NA,NA,NA,"MBM192858","963",NA,NA,"1964","11","Dombrowski, L.T.","19","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) DC.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:17:33-03","MBM","MBM","264330","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Tessmann, G.","Southern America","Brazil","Paraná","Fazenda Padre Ignácio",NA,NA,NA,"MBM264330","2528",NA,NA,"1947","10","Barroso, G.M.","17","Palmeira","-50.0064010620117","-25.4293994903564","MBM264330","(L.) DC.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:17:33-03","MBM","MBM","192864","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Dombrowski, L.T.; et al.; et al.","Southern America","Brazil","Paraná","Rio dos Papagaios",NA,NA,NA,"MBM192864","2931",NA,NA,"1970","09","Dombrowski, L.T.","10","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) DC.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768874","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Gaudichaud, C.",NA,"Brasil",NA,"Brésil, Province de Rio-Grande. Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768874' target='other'> <mi>dwc_moreinfo</mi></a>","P03768874",NA,NA,NA,"1833","1",NA,"1",NA,NA,NA,"P03768874_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1366",NA
"182","2015-10-03 05:35:57-03","MNHN","RECOLNAT_MNHN_P","P00732863","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Sellow, F.",NA,"Brésil",NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732863' target='other'> <mi>dwc_moreinfo</mi></a>","P00732863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00732863_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-06-13 15:08:27-03","MNHN","RECOLNAT_MNHN_P","P00732864","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Sellow, F.",NA,"Brésil",NA,"Brasilia","hb",NA,"Donné en 1861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732864' target='other'> <mi>dwc_moreinfo</mi></a>","P00732864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00732864_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-04 19:08:17-03","MNHN","RECOLNAT_MNHN_P","P00732865","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Commerson, P.",NA,"Uruguay",NA,"Amer. Merid. : des rochers du Morne de Monte Video","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732865' target='other'> <mi>dwc_moreinfo</mi></a>","P00732865",NA,NA,NA,"1767","11",NA,NA,NA,NA,NA,"P00732865_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2015-09-04 19:08:17-03","MNHN","RECOLNAT_MNHN_P","P00732866","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Commerson, P.",NA,"Uruguay",NA,"Amer. Merid. : des rochers du Morne de Monte Video","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732866' target='other'> <mi>dwc_moreinfo</mi></a>","P00732866",NA,NA,NA,"1767","11",NA,NA,NA,NA,NA,"P00732866_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-10-02 21:47:10-03","MNHN","RECOLNAT_MNHN_P","P00732867","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Commerson, P.",NA,"Uruguay",NA,"Amer. Merid. : des rochers du Morne de Monte Video","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732867' target='other'> <mi>dwc_moreinfo</mi></a>","P00732867",NA,NA,NA,"1767","11",NA,NA,NA,NA,NA,"P00732867_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-09-04 07:17:29-03","MNHN","RECOLNAT_MNHN_P","P03767964","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Sello",NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03767964' target='other'> <mi>dwc_moreinfo</mi></a>","P03767964",NA,NA,NA,NA,NA,"Roque",NA,NA,NA,NA,"P03767964_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 07:17:29-03","MNHN","RECOLNAT_MNHN_P","P03767966","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Nadeaud",NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03767966' target='other'> <mi>dwc_moreinfo</mi></a>","P03767966",NA,NA,NA,NA,NA,"Roque",NA,NA,NA,NA,"P03767966_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768839","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Brésil",NA,"Brésil, Province de Saint-Paul. Brasil, América do Sul","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . Np. 1920 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768839' target='other'> <mi>dwc_moreinfo</mi></a>","P03768839",NA,NA,NA,"1816","1","Roque","1",NA,NA,NA,"P03768839_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1481 ter",NA
"190","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768840","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Brésil","Rio Grande do Sul","Brésil. Province de Rio Grande do Sul. Rio Grande do Sul, Sul, Brasil, América do Sul","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No 1527. Catal. C2, No 2762 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768840' target='other'> <mi>dwc_moreinfo</mi></a>","P03768840",NA,NA,NA,"1816","1","Roque","1",NA,NA,NA,"P03768840_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2762",NA
"191","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768841","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A.",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"1527 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768841' target='other'> <mi>dwc_moreinfo</mi></a>","P03768841",NA,NA,NA,"1816","1","Roque","1",NA,NA,NA,"P03768841_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2762",NA
"192","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768844","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Gaudichaud, C.",NA,"Brasil",NA,"Brésil, Province de San-Paolo. Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768844' target='other'> <mi>dwc_moreinfo</mi></a>","P03768844",NA,NA,NA,"1833","1",NA,"1",NA,NA,NA,"P03768844_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"440",NA
"193","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768845","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Gaudichaud, C.",NA,"Brasil",NA,"Brésil. Province de Rio-Grande. Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768845' target='other'> <mi>dwc_moreinfo</mi></a>","P03768845",NA,NA,NA,"1833","1",NA,"1",NA,NA,NA,"P03768845_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"902",NA
"194","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768846","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Sello",NA,"Brasil",NA,"Brasilia. Brasil, América do Sul","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768846' target='other'> <mi>dwc_moreinfo</mi></a>","P03768846",NA,NA,NA,NA,NA,"Roque",NA,NA,NA,NA,"P03768846_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768848","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Sello",NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768848' target='other'> <mi>dwc_moreinfo</mi></a>","P03768848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03768848_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768849","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","Rio Grande do Sul","Brésil. Motto Sta. Teresa pr. P. Alegre. Rio Grande do Sul, Sul, Brasil, América do Sul","hb",NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768849' target='other'> <mi>dwc_moreinfo</mi></a>","P03768849",NA,NA,NA,"1949","10",NA,"3",NA,NA,NA,"P03768849_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43701",NA
"197","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768850","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","Rio Grande do Sul","Brésil. Morro Sta. Teresa pr. P. Alegre. Rio Grande do Sul, Sul, Brasil, América do Sul","hb",NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768850' target='other'> <mi>dwc_moreinfo</mi></a>","P03768850",NA,NA,NA,"1949","10",NA,"3",NA,NA,NA,"P03768850_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43701",NA
"198","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768851","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Brésil","São Paulo","Brésil. Province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Catal. C1, No 1155 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768851' target='other'> <mi>dwc_moreinfo</mi></a>","P03768851",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768851_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1155",NA
"199","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768853","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Brésil",NA,"Brésil, Province de Saint-Paul. Brasil, América do Sul","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No. 1523 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768853' target='other'> <mi>dwc_moreinfo</mi></a>","P03768853",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768853_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1155",NA
"200","2015-09-04 07:16:43-03","MNHN","RECOLNAT_MNHN_P","P03768854","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Courbon",NA,"Uruguai",NA,"Montévidéo (Plata). Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768854' target='other'> <mi>dwc_moreinfo</mi></a>","P03768854",NA,NA,NA,"1856","11",NA,"20",NA,NA,NA,"P03768854_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"342",NA
"201","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768855","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Fruchard",NA,"Uruguai",NA,"Montevideo. [Poju] Blancos. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768855' target='other'> <mi>dwc_moreinfo</mi></a>","P03768855",NA,NA,NA,"1874","12",NA,"11",NA,NA,NA,"P03768855_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA
"202","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768856","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Fruchard, C.",NA,"Uruguai",NA,"Montevideo, Cerro melome. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768856' target='other'> <mi>dwc_moreinfo</mi></a>","P03768856",NA,NA,NA,"1876","11",NA,"1",NA,NA,NA,"P03768856_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768857","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Fruchard, C.",NA,"Uruguai",NA,"Montevideo, Independencia. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768857' target='other'> <mi>dwc_moreinfo</mi></a>","P03768857",NA,NA,NA,"1876","11",NA,"13",NA,NA,NA,"P03768857_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768858","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Fruchard",NA,"Uruguai",NA,"Montevideo. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768858' target='other'> <mi>dwc_moreinfo</mi></a>","P03768858",NA,NA,NA,"1876","10",NA,"22",NA,NA,NA,"P03768858_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768860","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Gay, C.",NA,"Uruguai",NA,"Montevideo. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768860' target='other'> <mi>dwc_moreinfo</mi></a>","P03768860",NA,NA,NA,"1828","9",NA,"1",NA,NA,NA,"P03768860_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768861","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Orbigny, A.D. d'",NA,"Uruguai",NA,"Montévidéo. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768861' target='other'> <mi>dwc_moreinfo</mi></a>","P03768861",NA,NA,NA,"1824","9",NA,"1",NA,NA,NA,"P03768861_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43",NA
"207","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768862","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821 . . No. 1536 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768862' target='other'> <mi>dwc_moreinfo</mi></a>","P03768862",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768862_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2019",NA
"208","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768863","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No 1517. Catal. C3, No 2019 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768863' target='other'> <mi>dwc_moreinfo</mi></a>","P03768863",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768863_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C3 2019",NA
"209","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768864","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Catal. C2, No 2274 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768864' target='other'> <mi>dwc_moreinfo</mi></a>","P03768864",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768864_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2274",NA
"210","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768866","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda. Uruguai","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821 . . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768866' target='other'> <mi>dwc_moreinfo</mi></a>","P03768866",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768866_01","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2278 bis",NA
"211","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768867","PreservedSpecimen",NA,"Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Lourteig, A.",NA,"Brasil","Santa Catarina","Brasil. Est. Santa Catarina. Mun. São Joaquim, Serra do Oratório. Santa Catarina, Sul, Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768867' target='other'> <mi>dwc_moreinfo</mi></a>","P03768867",NA,NA,NA,"1967","12",NA,"14",NA,NA,NA,"P03768867_01","(L.) Cabrera","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2142",NA
