"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"45","2020-11-26 18:07:20-03","CPAN-UFMS","COR","10657","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Papa, F.M.; Ferreira, J.","32","2004","10","28",NA,"Brasil",NA,NA,"Com Flor: lilás",NA,NA,NA,NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Beira do rio Paraguai. calcário; Morro.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-26 18:07:20-03","CPAN-UFMS","COR","5613","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","S.G.V.Borges;G.A.Fernandes;L.Ramires;E.A.Valle;M.A.Silva","31","1998","08","28",NA,"Brasil",NA,NA,"Com fruto:amarelo",NA,NA,NA,"M.A.Silva","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Fazenda Rabicho. mata ciliar; ferruginoso com terra calcárea; plano.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-26 18:07:20-03","CPAN-UFMS","COR","14257","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Duarte, C. R.","101","1997",NA,NA,NA,"Brasil",NA,NA,"Árvore Habito: Árvore",NA,NA,NA,NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Fundos do CEUC/UFMS.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-26 18:07:20-03","CPAN-UFMS","COR","2000","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bueno, N. R.; Mendes, C. R.","26","1990","10","11",NA,"Brasil",NA,NA,"Com Flor: roxa; Com fruto:bege Habito: Arbóreo",NA,NA,NA,NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Jardim nos fundos do CEUC.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-26 18:07:20-03","CPAN-UFMS","COR","6773","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","M.P.Rezende;L.Souza;M.M.M.Moreira;S.S.Souza","70","1999","09","14",NA,"Brasil",NA,NA,"Com Flor: lilás; Com fruto:marrom",NA,NA,NA,"M.M.M.Moreira & S.S.Souza","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Mineração Corumbaense. Mata secundária; Com matéria orgânica; inclinado.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:07:20-03","CPAN-UFMS","COR","5053","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","F.V.Vaz",NA,"1997","10","20",NA,"Brasil",NA,NA,"Com Flor: roxa",NA,NA,NA,"G.A.Damasceno Jr.","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Morro do Urucum. Mata semidecídua; sílico-ferruginoso; inclinado.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:07:20-03","CPAN-UFMS","COR","3334","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","G.A.Damasceno Jr;I.M.Bortolotto","5","1994","06","08",NA,"Brasil",NA,NA,"Estaminódio provido de pêlos glandulares. Estaminódio maior que os estames; Com Flor: azul-lilás; Com fruto:marrom; Importância Econômica: madeira, ornamental",NA,NA,NA,"W.N.A.Cardoso","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Mart.","Morro do Urucum. Morraria; misto incluindo minério de Ferro; morraria.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:07:20-03","CPAN-UFMS","COR","13129","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Damasceno-Junior, G.A.; Ishii, I.H.; Cavalheiro, A.G.","3315","2004","09","25",NA,"Brasil",NA,NA,"Com Flor: lilás",NA,NA,NA,"Damasceno-Junior, G.A.","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,"Mart.","entroncamento da BR 262 com estrada parque próximo ao clube do Laço. vegetação secundária; argiloso; Plano.","150","150","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:07:20-03","CPAN-UFMS","COR","50","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Paula J.E.; Conceição C.A.","1617","1982","11","08",NA,"Brasil",NA,NA,"Madeira mais clara; Com Flor: azul-violeta",NA,NA,NA,NA,"Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,"Mart.","Pantanal. Seco; calcáreo;.",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0050566","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050566",NA,"Lamiales",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 16395",NA,NA,NA
"55","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L 0412983","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200412983 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0412983",NA,"Lamiales","Förther H",NA,NA,NA,NA,"NL-L0412983","Mart.",NA,NA,NA,NA,NA,"isotype","2004","07","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L 0412984","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200412984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0412984",NA,"Lamiales","Förther H",NA,NA,NA,NA,"NL-L0412984","Mart.",NA,NA,NA,NA,NA,"isotype","2004","07","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.1054577","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1054577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1054577",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-L1054577","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050565 | Uw 16395",NA,NA,NA
"58","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815117","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hassler E",NA,"1913","09","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815117",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-L2815117","Mart.","Paraguaria centralis: Prope Sapucay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815118","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Fiebrig K",NA,"1902","10","14","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815118",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-L2815118","Mart.","Cordillera de altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815119","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hassler E",NA,"1913","09","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815119 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815119",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-L2815119","Mart.","Paraguaria centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815120","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hassler E",NA,"1913","09","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815120",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-L2815120","Mart.","Paraguaria centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0261078","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261078 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261078",NA,"Lamiales",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16357",NA,NA,NA
"63","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0261079","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261079",NA,"Lamiales",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16395",NA,NA,NA
"64","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160351","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Solomon JC",NA,"1982","10","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160351",NA,"Lamiales",NA,NA,NA,"-67.766667","-16.2","NL-U1160351","Mart.","Dpto. La Paz, Prov. Nor Yungas, 4.5 km below Yolosa, then 3.9 km W on road up Rio Huarinilla.",NA,NA,NA,NA,NA,NA,NA,NA,"-67.766667","-16.2","Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160352","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Werdermann E",NA,"1926","09","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160352",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-U1160352","Mart.","Dept. El Beni, Trinidad-Missiones Guarayos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160473","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Prance GT; Lleras E; Coelho DF",NA,"1973","10","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160473",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-U1160473","Mart.","Brazilian Amazonia, State of Mato Grosso, Road behind Veu de Noiva, Chapada dos Guimaraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160474","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bernardi M",NA,"1978","10","20","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160474",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-U1160474","Mart.","in agro ad pedem Cerro San José, haud Procul a civitate Ynicuí, Paraguarí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160475","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rojas T",NA,"1946","11","20","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160475",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-U1160475","Mart.","Provincia Paraguay, Chaco Paraguayo, Fuerte Olimpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:30:27-03","NBC","NL-BOTANY","WAG.1282620","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Hatschbach GG; Kummrow R",NA,"1974","09","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1282620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1282620",NA,"Lamiales",NA,NA,NA,NA,NA,"NL-WAG1282620","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-11-04 11:03:16-03","ESALQ","ESA","42000","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nave, A.G.; Dário, F.R. , Lopes, R.F.; Bertani, D.F.","2182.0","1997","09","15",NA,"Brasil",NA,NA,"Arbóreo. Altura de 5, 0 m e com flor roxa.","ESA042000","Magnoliophyta",NA,"Farias, R.","Mato Grosso","Pontes e Lacerda","-595.162","-142.887","ESA042000","Mart. ex DC.","Estrada da Mineradora Santa Elina. Savana Arbórea Densa. Beira de estrada, antropizado",NA,NA,NA,NA,NA,NA,NA,NA,"-595,162","-142,887",NA,NA,NA,NA,NA
"71","2020-11-04 11:03:16-03","ESALQ","ESA","42004","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1094.0","1997","03","28",NA,"Brasil",NA,NA,"Árvore. Altura de 4, 0 m.","ESA042004","Magnoliophyta",NA,"Nave, A.G.","Mato Grosso","Gaúcha do Norte","-531.021","-130.134","ESA042004","Mart.","Estrada Gaúcha do Norte - Paranatinga. Savana Árborea Aberta. Beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,"-531,021","-130,134",NA,NA,NA,NA,NA
"72","2020-11-04 11:03:16-03","ESALQ","ESA","42002","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20017.0","1997","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt.; corola roxa.","ESA042002","Magnoliophyta",NA,"V.C.Souza (XI/1997)","Mato Grosso","Nova Brasilândia","-55","-14.58","ESA042002","Mart.","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia. Savana arborizada (cerrado) recentemente queimada. Solo pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,"-55","-14.58",NA,NA,NA,NA,NA
"73","2020-11-04 11:03:16-03","ESALQ","ESA","114747","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Kuntz-Galvão, J.","34.0","2008","07","01",NA,"Brasil",NA,NA,NA,"ESA114747","Magnoliophyta",NA,"Kuntz-Galvão, J.","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535","ESA114747",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:03:16-03","ESALQ","ESA","5769","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bidinelo, J.M.",NA,"1989","09","29",NA,"Brasil",NA,NA,NA,"ESA005769","Magnoliophyta",NA,"Miyagi, P.H. & Souza, V.C. (01/II/1994)","São Paulo","Jardinópolis","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,NA,"24259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:03:16-03","ESALQ","ESA","26887","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rodrigues, R.R. ; Gandolfi, S.","318.0","1994","10","01",NA,"Brasil",NA,NA,NA,"ESA026887","Magnoliophyta",NA,NA,"São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","ESA026887",NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:09-03","ESALQ","ESA","143433","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.","42368.0","2017","11","03",NA,"Brasil",NA,NA,"Árvore, ca. 6 m alt.; corola roxa.","ESA143433",NA,NA,"Souza, V.C.","Minas Gerais","Tupaciguara","-48.7050018310547","-18.5921993255615",NA,NA,"Beira da estrada para Uberlândia",NA,NA,"41604","auto",NA,"2017","11","03",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:03:16-03","ESALQ","ESA","79470","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Farah, F.T.","1637.0","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079470","Magnoliophyta",NA,NA,"São Paulo","Orlândia","-47.8800010681152","-20.7199993133545","ESA079470",NA,"Faz. Vale do Rosário",NA,NA,"16147","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:03:16-03","ESALQ","ESA","27215","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9922.0","1996","01","09",NA,"Brasil",NA,NA,"Árvore, ca. 6 m alt.; frutos castanhos. Mata ciliar.","ESA027215","Magnoliophyta",NA,"Farias, R.","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542","ESA027215","Mart. ex DC.","Estrada para Sacramento, ca. 4-10 Km de Delfinópolis. Mata.",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:03:16-03","ESALQ","ESA","79459","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Farah, F.T.","1605.0","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079459","Magnoliophyta",NA,NA,"São Paulo","Orlândia","-47.8800010681152","-20.7199993133545","ESA079459",NA,"Faz. Vale do Rosário",NA,NA,"16147","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:03:16-03","ESALQ","ESA","111196","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Caliari, C.P.","442.0","2007","07","06",NA,"Brasil",NA,NA,NA,"ESA111196","Magnoliophyta",NA,"Kuntz, J.","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535","ESA111196",NA,NA,NA,NA,"145819","auto",NA,"2007","10","16",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:03:16-03","ESALQ","ESA","51660","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051660","Magnoliophyta",NA,"Maria, V.R.B.","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:03:16-03","ESALQ","ESA","6952","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lorenzi, H.","609.0","1990","01","20",NA,"Brasil",NA,NA,NA,"ESA006952","Magnoliophyta",NA,"Mazine, F.F. (08/VII/1999)","Minas Gerais","São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656","ESA006952","Mart. ex DC.",NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:16-03","ESALQ","ESA","31045","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Aguiar, O.T. ; Sério, F.C.",NA,"1984","10","19",NA,"Brasil",NA,NA,NA,"ESA031045","Magnoliophyta",NA,NA,"São Paulo","Assis","-50.4099998474121","-22.6599998474121","ESA031045","Mart. ex DC.",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:03:16-03","ESALQ","ESA","34405","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C. et al.","12252.0","1994","10","01",NA,"Brasil",NA,NA,NA,"ESA034405","Magnoliophyta",NA,NA,"São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","ESA034405",NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:03:16-03","ESALQ","ESA","27386","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Tamashiro, J.Y. et al.","344.0","1994","06","30",NA,"Brasil",NA,NA,NA,"ESA027386","Magnoliophyta",NA,"Miyagi, P.H. (III/1996)","São Paulo","Tanabi","-49.6399993896484","-20.6200008392334","ESA027386","Mart. ex DC.",NA,NA,NA,"33016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:03:16-03","ESALQ","ESA","27385","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bernacci, L.C. et al.","802.0","1994","11","29",NA,"Brasil",NA,NA,NA,"ESA027385","Magnoliophyta",NA,"Mazine, F.F. (08/VII/1999)","São Paulo","Votuporanga","-49.9700012207031","-20.4200000762939","ESA027385","Mart. ex DC.",NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:03:16-03","ESALQ","ESA","27387","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bernacci, L.C. et al.","1647.0","1995","05","16",NA,"Brasil",NA,NA,NA,"ESA027387","Magnoliophyta",NA,"Miyagi, P.H. (III/1996)","São Paulo","Votuporanga","-49.9700012207031","-20.4200000762939","ESA027387","Mart. ex DC.",NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 10:55:09-03","ESALQ","ESA","140246","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C. & Colletta, G.D.","41106.0","2017","10","12",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt.; corola roxa.","ESA140246",NA,NA,"Souza, V.C.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Mart.","Estrada que parte da MG010 para Santana do Riacho, ramal secundário. Cerrado pedregoso.","800","800","26557","auto",NA,"2017","10","12",NA,NA,NA,NA,NA,NA,NA
