"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"48","2020-11-04 10:59:28-03","ESALQ","ESA","128794","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Rodrigues, R.R.","2013","03","30","Cabral, F.N.","892.0","2013","03","30","Brasil","São Paulo","Tapiraí","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","-47.35173","-24.03059","-47.35173","-24.03059","Árvore de 15m. Tronco acinzentado, não cascudo. Com fruto verde.","ESA128794",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 10:59:28-03","ESALQ","ESA","91579","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Viani, R.A.G.",NA,NA,NA,"Viani, R.A.G. et al.","553.0","2005","02","01","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Sub-bosque do talhão de Eucalipto 83",NA,"-230.333","-48,183,333","-230,333",NA,"ESA091579",NA,NA,"ESA091579",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 10:59:28-03","ESALQ","ESA","128795","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Souza, V.C.","2013","04","04","Kuntz, J.","1008.0","2013","03","31","Brasil","São Paulo","Tapiraí","UHE Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2km. Floresta Ombrófila Densa.","-47.34643","-24.02923","-47.34643","-24.02923","Árvore ca. 12 m alt. Frutos imaturos verdes.","ESA128795","422","422",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:59:28-03","ESALQ","ESA","128796","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Ivanauskas, N.M. & Souza, V.C.","2013","03","26","Polisel, R.T.","1068.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.16","-24.15","-47.16","-24.15","Planta jovem de 1,0 m de altura.","ESA128796","516","516",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 10:59:28-03","ESALQ","ESA","112116","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Cotrim, M.M. & Souza, V.C.",NA,NA,NA,"Vendemiatti, E.","2.0","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"ESA112116",NA,NA,"ESA112116",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 10:59:28-03","ESALQ","ESA","20822","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"Bastos, E.B.; Sanches, C.D.; Gorenstein, M.R.; Hoffmann, J.R.; Ferreira, V.F.","15.0","1994","09","05","Brasil","São Paulo","Pariquera-açú","Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata Atlântica secundária.","-475.315","-243.722","-475,315","-243,722","Árvore, ca. 20 m alt. Ao lado da sede.","ESA020822",NA,NA,"ESA020822",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:59:28-03","ESALQ","ESA","121227","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"Feres, F.",NA,"1996","12","01","Brasil","São Paulo","Itopitingui","SP-226",NA,NA,NA,NA,NA,"ESA121227",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 10:59:28-03","ESALQ","ESA","48542","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.","1998","06","01","Salino, A.","3754.0","1997","11","19","Brasil","Minas Gerais","Jequeri",NA,"-42.6657981872559","-20.4557991027832",NA,NA,NA,"ESA048542",NA,NA,"ESA048542",NA,NA,NA,NA,"Magnoliophyta",NA,"22280","auto",NA,NA,NA,NA,NA
"56","2020-11-04 10:59:28-03","ESALQ","ESA","80613","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Soares, A.","2000","09","13","Maschio, W.","346.0","1999","10","13","Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,"ESA080613",NA,NA,"ESA080613",NA,NA,NA,NA,"Magnoliophyta",NA,"12520","auto",NA,NA,NA,NA,NA
"57","2020-11-04 10:59:28-03","ESALQ","ESA","70294","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R.","2000",NA,NA,"Silva, J.M. et al.","2925.0","1999","04","15","Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,"ESA070294",NA,NA,"ESA070294",NA,NA,NA,NA,"Magnoliophyta",NA,"12520","auto",NA,NA,NA,NA,NA
"58","2020-11-04 10:59:28-03","ESALQ","ESA","28666","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","615.0","1995","12","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA028666",NA,NA,"ESA028666",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA
"59","2020-11-04 10:59:28-03","ESALQ","ESA","123605","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","993.0","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra.","-47.5","-23.9599990844727",NA,NA,"Árvore, 2m","ESA123605",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA
"60","2020-11-04 10:59:28-03","ESALQ","ESA","83923","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Sprengel","Assis, L.P.S.","2002","12","09","Assis, L.C.S. ; Ladeira, M.K.","622.0","2002","11","29","Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807",NA,NA,NA,"ESA083923",NA,NA,"ESA083923",NA,NA,NA,NA,"Magnoliophyta",NA,"7934","auto",NA,NA,NA,NA,NA
"61","2020-11-04 10:59:28-03","ESALQ","ESA","117005","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Mello Silva, R.",NA,NA,NA,"Krieger, L.","19388.0","1982","12","01","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"ESA117005",NA,NA,"ESA117005",NA,NA,NA,NA,"Magnoliophyta",NA,"36144","auto",NA,NA,NA,NA,NA
"62","2020-11-04 10:59:28-03","ESALQ","ESA","77008","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Nave, A.G. & Farah, F.T.",NA,NA,NA,"Farah, F.T. et al.","29.0","1998","06","20","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"ESA077008",NA,NA,"ESA077008",NA,NA,NA,NA,"Magnoliophyta",NA,"44638","auto",NA,NA,NA,NA,NA
"63","2020-11-04 10:59:28-03","ESALQ","ESA","67677","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hatschbach, G.","1999","07","23","Soares, A. ; Maschio, W.","341.0",NA,NA,NA,"Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,"ESA067677",NA,NA,"ESA067677",NA,NA,NA,NA,"Magnoliophyta",NA,"12520","auto",NA,NA,NA,NA,NA
"64","2020-11-04 10:59:28-03","ESALQ","ESA","105382","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.",NA,"2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,"ESA105382",NA,NA,"ESA105382",NA,NA,NA,NA,"Magnoliophyta",NA,"23314","auto",NA,NA,NA,NA,NA
"65","2020-11-04 10:59:28-03","ESALQ","ESA","20161","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Souza, V.C.",NA,NA,NA,"Pirani, J.R. ; Garcia, R.F.","3137.0","1994","04","29","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,"ESA020161",NA,NA,"ESA020161",NA,NA,NA,NA,"Magnoliophyta",NA,"43974","auto",NA,NA,NA,NA,NA
"66","2020-11-04 10:59:28-03","ESALQ","ESA","28665","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","144.0","1995","04","19","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA028665",NA,NA,"ESA028665",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA
"67","2020-11-04 10:59:28-03","ESALQ","ESA","10318","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Rodrigues, R.R. & Capellari Jr., L.","1993","04","23","Barreto, K.D. et al.","260.0","1993","04","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA010318",NA,NA,"ESA010318",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA
"68","2020-11-04 10:59:28-03","ESALQ","ESA","51599","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Souza, V.C.",NA,NA,NA,"Araújo, R.V.",NA,"2005","03","19","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,"ESA051599",NA,NA,"ESA051599",NA,NA,NA,NA,"Magnoliophyta",NA,"45913","auto",NA,NA,NA,NA,NA
"69","2020-11-04 10:59:28-03","ESALQ","ESA","3714","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, M.C.",NA,NA,NA,"Pickel, B.",NA,"1945","02","09","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA003714",NA,NA,"ESA003714",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA
"70","2020-11-04 10:59:28-03","ESALQ","ESA","27614","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Leitão Filho, H.F.",NA,NA,NA,"Leitão Filho, H.F. et al.","34771.0","1996","02","02","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"ESA027614",NA,NA,"ESA027614",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA
"71","2020-11-04 10:54:32-03","ESALQ","ESA","137145","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Colletta, G. D","2324.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do cipó","-49.5499992370605","-22.2900009155273",NA,NA,"Árvore, 4m, tronco avermelhado","ESA137145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"72","2020-11-04 10:59:28-03","ESALQ","ESA","119526","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"Lopes, J.C.","2011","11","14","Lopes, J.C.","351.0","2011","11","14","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, na beira da estrada para Goiabapa-Açu cerca de 1,5 Km da sede da reserva.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"ESA119526","805","805",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23813","auto",NA,NA,NA,NA,NA
"73","2021-04-02 18:54:33-03","MN","R","60712","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, M.C.","1988","02",NA,"Glaziou, A.F.M.","9347","1878","01","04","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Plantas do Brasil Central","R000060712",NA,NA,"R000060712_001 R000060712_002",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"74","2020-08-31 11:35:04-03","UFPI","TEPB","27710","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Matos, I.S",NA,NA,NA,"Cruz, A.","102","1999","01","06","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,"Árvore 4 m, folhas de textura lisa, e ápice cuspidado, frutos maduros. Ambiente: Mata de Crasto <ll>dwc_commonname:</ll> Jatobá (Português)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA
"75","2015-07-02 14:00:18-03","JBP","HPL","414","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","H. Lorenzi","1994","06","22","H. Lorenzi","1583","1994","06","22","Brasil","SP","Iguape","Estrada para Pariquera-açu-SP.","-47.55","-24.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"76","2016-02-02 14:37:44-02","BGBM","B","B 10 0249558","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"F. Sellow","I974",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100249558 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100249558",NA,NA,"B100249558","holotype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-02-02 14:37:44-02","BGBM","B","B 10 0249559","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100249559 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100249559",NA,NA,"B100249559","isotype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:32:51-02","IPA","IPA","68925","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Almeida, E.B.; Chagas, M.G.S.; Mediro, D.; Lira, S.S.; Nascimento, H.; Cantarell; Chagas, M.G.S.; Mediro, D.; Lira, S.S.; Nascimento, H.; Cantarelli, J.","439","2003","04","26","Brasil","Pernambuco","Ipojuca","RPPN - Nossa Senhora do Outeiro de Maracaípe","-35.0638999938965","-8.39888954162598",NA,NA,"Árvore ca. 6m de altura; fruto rosa, semente preta com base branca.; Restinga.","IPA0068925",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"22847","auto",NA,NA,NA,NA,NA
"79","2019-02-15 11:32:51-02","IPA","IPA","9300","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Koscinski, M.","s.n.","1939","01",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,"IPA0009300",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:32:51-02","IPA","IPA","9299","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Pickel, B.","s.n.","1941","12","30","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"Flor roxa.","IPA0009299",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"53584","auto",NA,NA,NA,NA,NA
"81","2019-02-15 11:32:51-02","IPA","IPA","9298","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Gehrt","1940","07",NA,"Pickel, B.","4619","1940","04","24","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"Cultivada (frutos novos em abril).","IPA0009298",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"53584","auto",NA,NA,NA,NA,NA
"82","2019-08-27 13:30:47-03","IAP","PACA-AGP","65162","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1960",NA,NA,"R. M. Klein","2336","1959","12","15","Brasil","SC","Blumenau","Bom Retiro - mata da Cia. Hering","-49.0661010742188","-26.9193992614746",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 24223; flor em botão, 15 m&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: árvore","PACA065162","250","250",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","34291","auto",NA,"Magnoliatae",NA,NA,NA
"83","2019-08-27 13:30:47-03","IAP","PACA-AGP","66003","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1956",NA,NA,"R. M. Klein","1093","1955","01","18","Brasil","SC","Blumenau","Mata da Cia. Hering","-49.0661010742188","-26.9193992614746",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 10630. Altura de 15 m. Conferido por M. C. Dias em 02.1988. Habitat: Na mata. Hábito: árvore Ecossistema: Mata Atlântica","PACA066003","200","200",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","34291","auto",NA,"Magnoliatae",NA,NA,NA
"84","2019-08-27 13:30:47-03","IAP","PACA-AGP","58470","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1950",NA,NA,"R. M. Klein","166","1949","10","27","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"CRITICAMENTE EM PERIGO&nf;Eq. Ecologia, flor da mesma árvore sob nr. R. Klein 167, altura 25 m&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: Na mata. Hábito: arborescente","PACA058470","50","50",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA
"85","2019-08-27 13:30:47-03","IAP","PACA-AGP","113660","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","A. Stival-Santos","2010","07","11","A. Stival-Santos","3027","2010","08","11","Brasil","SC","Santo Amaro da Imperatriz","Guarda do Cubatão","-48.69","-27.72","48°41'24,00W","27°43'12,00S","FURB 28729 Habitat: Entorno de fragmento, beira de estrada Ecossistema: floresta ombrófila densa","PACA113660","108","108",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliatae",NA,NA,NA
"86","2019-08-27 13:30:47-03","IAP","PACA-AGP","71360","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Zachia",NA,NA,NA,"Zachia","702","1991","12","29","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"CRITICAMENTE EM PERIGO&nf;Herb. ICN 94394. Vários indivídos pequenos e uma árvore grande dentro da mata com ca. 30m, casca escamosa, castanha. Habitat: Na matinha de terra firme perto da AABB. Perto dos Eucaliptos. Fenofase: estéril","PACA071360",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","20837","auto",NA,"Magnoliatae",NA,NA,NA
"87","2019-08-27 13:30:47-03","IAP","PACA-AGP","31559","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. A. Záchia","1992",NA,NA,"Rambo, B.",NA,"1956","02","04","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,"CRITICAMENTE EM PERIGO Habitat: In silva primaeva paludosa. Fenofase: estéril","PACA031559",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19353","auto",NA,"Magnoliatae",NA,NA,NA
"88","2019-08-27 13:30:47-03","IAP","PACA-AGP","58470.1","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries",NA,NA,NA,NA,NA,"1949","10","27","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 4575 SEM MATERIAL Habitat: in silva","PACA058470-1",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","19684","auto",NA,"Magnoliatae",NA,NA,NA
"89","2019-08-27 13:30:47-03","IAP","PACA-AGP","65994","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1956",NA,NA,"R. M. Klein","1031","1955","01","07","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 10649 - flor avermelhada, fruto imaturo verde, 15 m alt.&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: árvore","PACA065994","30","30",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto",NA,"Magnoliatae",NA,NA,NA
"90","2019-08-27 13:30:47-03","IAP","PACA-AGP","65995","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1956",NA,NA,"R. M. Klein","1031","1955","01","07","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 10649 - flor avermelhada fruto imaturo verde, 15 m alt.&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: arborescente Ecossistema: Mata Atlântica","PACA065995","30","30",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto",NA,"Magnoliatae",NA,NA,NA
"91","2019-08-27 13:30:47-03","IAP","PACA-AGP","65991","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1956",NA,NA,"R. M. Klein","1688","1955","10","14","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 10652 - fruto imaturo verde, 15 m alt.&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: árvore","PACA065991","150","150",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto",NA,"Magnoliatae",NA,NA,NA
"92","2019-08-27 13:30:47-03","IAP","PACA-AGP","65992","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1956",NA,NA,"Reitz, R.","2320","1955","12","20","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 10651 - fruto imaturo verde, flor em botão, 15 m alt.&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: árvore","PACA065992","150","150",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto",NA,"Magnoliatae",NA,NA,NA
"93","2019-08-27 13:30:47-03","IAP","PACA-AGP","65996","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R. E. Fries","1957",NA,NA,"R. M. Klein","1810","1956","01","24","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"CRITICAMENTE EM PERIGO&nf;HBR 14223, flor vermelha, 15 m alt.&nf;conf.R. A. Záchia em 1992 e M. C.. Dias 02.1988 Habitat: na mata Hábito: árvore Ecossistema: Mata Atlântica","PACA065996","150","150",NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales","27253","auto",NA,"Magnoliatae",NA,NA,NA
