"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"194","2020-12-11 11:39:28-03","UFMG","BHCB","40836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:39:28-03","UFMG","BHCB","6631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Grandi, TSM; et al.","2033","1985","10","05","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,"Campo;beira de mata;arbóreo;",NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:39:28-03","UFMG","BHCB","16877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Pequeno, PHA; et al.","163","1989","10","04","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:39:28-03","UFMG","BHCB","14468","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,NA,"s.n.","1988","10","01","Southern America","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"1050","1050",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:39:28-03","UFMG","BHCB","52371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Sajo, MG; et al.","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:20:45-03","UFPR","UPCB","81108","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, D.F.","Lima, D.F.","360","2013","10","22",NA,"Brasil","Minas Gerais","Prados","Serra de São José. Estrada dos Fundadores. Borda de mata.","-44.109","-21.099",NA,"Árvore 3m. Folhas discolores, flores brancas, perfumadas, frutos imaturos verdes..","UPCB0023857","UPCB0023857",NA,NA,"-44.109","-21.099",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:20:44-03","UFPR","UPCB","89947","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Lima, D.F.","Mello, F.N.A. et al.","114","2008","06",NA,NA,"Brasil","Minas Gerais",NA,"Estrada Joaquim Felicio - Serra do Cabral, KM 20","-44.278611","-17.697222",NA,"Arbusto ca. De 1,0 m. Frutos verdes..",NA,NA,NA,NA,"-44.278611","-17.697222",NA,NA,"2017","01",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:20:44-03","UFPR","UPCB","89957","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Lima, D.F.","Santos, A.P.M. et al.","472","2007","10","22",NA,"Brasil","Minas Gerais","Joaquim Felício","Estrada para a Serra do Cabral","-44.195556","-17.708333",NA,"Arvore ca. 3,0m. Cálice verde, corola e filetes róseos, anteras verdes e flores verdes..",NA,NA,NA,NA,"-44.195556","-17.708333",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-11 17:20:45-03","UFPR","UPCB","81118","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, D.F.","Lima, D.F.","368","2013","10","23",NA,"Brasil","Minas Gerais","Ouro Branco","Cristais. Área florestal na beira da estrada para Cristais. Campo rupestre.","-44.64","-20.527",NA,"Árvore 6m. Frutos imaturos verdes e maduros vermelhos..","UPCB0023863","UPCB0023863",NA,NA,"-44.640","-20.527",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:20:45-03","UFPR","UPCB","89959","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Lima, D.F.","Santos, A.P.M. et al.","462","2007","10","22",NA,"Brasil","Minas Gerais","Joaquim Felício","Estrada para a Serra do Cabral","-44.195556","-17.708333",NA,"Campo Rupestre após fogo. Arvore ca. 2,5m. Frutos verdes a veermelhos.",NA,NA,NA,NA,"-44.195556","-17.708333",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-11 17:20:44-03","UFPR","UPCB","94590","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied","Lima, D.F.","Zappi, D.C. | Miliken, W. | Nic Lughadha, E. | Rando, J. | Biggs, N.","2580","2009","11","24",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José, Trilha da Senhorinha","-43.743281","-18.918981",NA,"Arvoreta 4m alt. Frutos verdes passando a negros","UPCB0042081","UPCB0042081","1348","1348","-43.743281","-18.918981",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-11 17:20:45-03","UFPR","UPCB","94388","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Niel","Lima, D.F.","Varanda, E.M. | Arraes, M.G.M. | Wanderley, M.G. | Castro, M.M.",NA,"1983","03","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte. Estrada da Usina km 2","-43.7144012451172","-19.1688995361328",NA,"Junto ao rio","UPCB0042458","UPCB0042458",NA,NA,NA,NA,"26557","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:20:44-03","UFPR","UPCB","89958","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Lima, D.F.","Santos, A.P.M. et al.","494","2007","10","22",NA,"Brasil","Minas Gerais","Joaquim Felício","Estrada para a Serra do Cabral, campo rupestre","-44.1721992492676","-17.7574996948242",NA,"Arbusto ca. 1,5m. Frutos vermelhos..",NA,NA,NA,NA,NA,NA,"37503","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:20:44-03","UFPR","UPCB","94584","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied","Rosa, P.O.","Mello-Silva, R. | Farinaccio, M.A. | Costa, F.N.","1699","1999","10","01",NA,"Brasil","Minas Gerais","Sacramento","Parque Nascional da Serra da Canastra","-47.439998626709","-19.8652992248535",NA,"Mata seca de chapada. Arvoreta 4 m alt. Tortuosa, súber muito espesso, fendido longitudinalmente. Folhas discolores, verde muito claro na face abaxial. Flores creme-esverdeadas","UPCB0042112","UPCB0042112","1320","1320",NA,NA,"69737","auto","2011","06",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:20:44-03","UFPR","UPCB","94591","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied","Rosa, P.O.","Godoy, S.A.P. | Salimena-Pires, F.R. | Abbud, V.","(s.n.)","1987","10","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Arbusto, muito ramificado, flores alvas, à beira da estrada","UPCB0042092","UPCB0042092",NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:20:44-03","UFPR","UPCB","94705","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied","Lima, D.F.","Hensold, N. | Oliveira, C.R.","CFSC7712","1981","12","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Mata ciliar. Árvore, 5m alt. Frutos avermelhados","UPCB0042111","UPCB0042111",NA,NA,NA,NA,"26557","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2013-01-12 05:18:00-02","MO","MOBOT","1940338","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","F.F.Mazine (ESA),2007Isotype at MO","Peter Clausen","Clausen 1526","1840",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA
"211","2018-05-07 13:15:00-03","MO","MOBOT","3208055","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","K. Emrich & B. Rambo SJ","Carl Emrich","Emrich 28643","1945","11","10","South America","Brazil","Rio Grande do Sul",NA,"Porto Alegre. In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2011-03-22 12:00:00-03","MO","MOBOT","3189749","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","F. F. Mazine, May/","Ludwig Riedel","Riedel s.n.","1824",NA,NA,"South America","Brazil",NA,NA,"Iter Brasiliense.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2013-08-23 04:12:00-03","MO","MOBOT","3199127","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","M. Peron","Dimitri Sucre","Sucre 7221","1970",NA,NA,"South America","Brazil","Minas Gerais",NA,"Serra de Ibitipoca, entre.",NA,NA,NA,NA,NA,NA,"1550.00000000","1630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","1091",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","M. Sobral/2002","H. Q. Boudet Fernandes","1768","1986","01","13",NA,"Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611",NA,"Árvore 12m, diâmetro 20cm, flores com cálice verde, corola branca, estames brancos, heliófila, capoeirão.","MBML001091","MBML001091",NA,NA,"40W36'13","19S56'55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2017-11-24 14:11:46-02","UFLA","ESAL","22108","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,"; ; ;",NA,NA,"1","1",NA,NA,"29392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-11-24 14:11:46-02","UFLA","ESAL","20303","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Laércio Loures","Juliane D. Nunes","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,"; 4, m; creme em panícula;",NA,NA,"1","1",NA,NA,"29392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2018-10-09 16:31:55-03","UFLA","ESAL","13565","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Lourenço, RA","126",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"arbusto; 1,0; ;; cerrado",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2018-10-09 16:31:55-03","UFLA","ESAL","14049","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Lourenço, RA","242",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"arvoreta; 2,30; ;",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2018-10-09 16:31:55-03","UFLA","ESAL","14050","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Lourenço, RA","243",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"arvoreta; 2,5; ;",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2018-10-09 16:31:55-03","UFLA","ESAL","19138","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Dalanesi, PE","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,"1","1","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2018-10-09 16:31:55-03","UFLA","ESAL","29750","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","Sobral, MEG","Mansanares, ME; Domingos, DQ; Zagotta Vital","2398","2011","09","16",NA,"Brasil","Minas Gerais","Carrancas","Ponto 4 - Complexo da Zilda, Estrada que sobe para as Broas ( Complexo da Zilda)","-44.635278","-21.572222",NA,"Crescendo em solo arenoso, sobre rocha. Arbusto com 1 m. Flor com cálice esverdeado, estruturas reprodutivas",NA,NA,NA,NA,"-44.635278","-21.572222",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"222","2018-10-09 16:31:55-03","UFLA","ESAL","29751","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","Sobral, MEG","Mansanares, ME; Campos, CCF; Domingos, DQ","1907","2011","10","15",NA,"Brasil","Minas Gerais","Carrancas","Ponto 5 - Chapada das Perdizes, Estrada acima do Complexo da Zilda em direção à Chapada das Perdizes","-44.643889","-21.5775",NA,"Arbusto com 1 m . Flores com c#?#lice verde e estruturas reprodutivas brancas.",NA,NA,NA,NA,"-44.643889","-21.5775",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"223","2018-10-09 16:31:55-03","UFLA","ESAL","8657","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,"arvoreta; 2,50; ;; campo rupestre",NA,NA,"11","11","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2018-10-09 16:31:55-03","UFLA","ESAL","8814","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Gavilanes, ML","3.345",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"arvoreta; 1,6; branca;; campo rupestre",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-11-24 14:11:47-02","UFLA","ESAL","17338","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"arvoreta; 4,0m; creme;; floresta",NA,NA,"1","1",NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-11-24 14:11:47-02","UFLA","ESAL","19058","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","L.C.S.Assis; M.S.Magalhães","616",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"arvoreta; 3 m; ; amarelo a vermelho; floresta",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-11-24 14:11:47-02","UFLA","ESAL","16274","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Kiaersk.","M.Sobral","Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,"arvoreta; 3.50m; ;; floresta",NA,NA,"1","1",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-06-10 10:11:15-03","FZB-BH","BHZB","3968","S","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,"Ordones, J.","892","2002","05","30",NA,"Brasil","MG","Catas Altas","Caraça/ Tanque Grande","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-06-10 10:11:17-03","FZB-BH","BHZB","5329","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"P.L. Viana","Mendonça, M.P. et al.",NA,"2003","12","10",NA,"Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,"Canga",NA,NA,NA,NA,NA,NA,"29211","auto","2005","06","10",NA,NA,NA,NA,NA,NA,NA
"230","2019-06-10 10:11:17-03","FZB-BH","BHZB","5536","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M, Sobral","Silveira, V.M. et al.","95","1998","09","20",NA,"Brasil","MG","Brumadinho","Serra da Moeda","-43.983333","-20.1",NA,"Doação BHCB 44.025. Coord: 20°06' S 43°59' W. Alt.: 1400m. Folhas com bordas arrendondadas, obovada, coreáceas, claras na parte abaxial, bordas lisas. Outros coletores: Silveira, F.",NA,NA,"1400","1400","43W 59'","20S 06'",NA,NA,"2015","04","02",NA,NA,NA,NA,NA,NA,NA
"231","2019-06-10 10:11:17-03","FZB-BH","BHZB","9588","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M.Sobral","Ferreira Junior, C.A. et al.","704","2012","11","28",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.71","-19.040833",NA,"Ponto 84 635743 78941611310,m Muito frequente nas matas, com duplicata,uma duplicata enviada como doação para herbário da UFSJ",NA,NA,"1310","1310","43W 42' 36","19S 02' 27",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-04 10:29:30-03","UFRPE","HST","18864","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","A.M.Miranda","E.Lima; C.Brisele, M.Reis","s.n.","2011","08","02",NA,"Brasil","Bahia","Salvador","Artemio Valente-Paralela Park","-38.510799407959","-12.9710998535156",NA,"Arvoreta ca. 1 m alt.; caule marrom, lenticelado; folhas papiráceas.","HST018864",NA,NA,NA,NA,NA,"26018","auto","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","1519743","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O. Berg",NA,"A. Moss","95","1905","4","14","South America - Neotropics","Brazil","Bahia",NA,"seashore",NA,NA,NA,NA,"US01894629","US01894629_01 US01894629_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"234","2020-09-02 16:34:01-03","Cenargen","CEN","103504","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","6577","2017","03","18",NA,"Brasil","MG","MONTEZUMA","Sítio 13. Ponto 1.","-42.493333","-15.150277","Exsicatas","Projeto Bem Diverso.","CEN00103504","CEN00103504","973","973","-42.493333","-15.150277",NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,"4",NA
"235","2020-09-02 16:34:01-03","Cenargen","CEN","102832","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","6170","2016","12","04",NA,"Brasil","MG","SALINAS","Sítio 6 - Ponto 5.","-41.908333","-16.129444","Exsicatas","Projeto Bem Diverso.","CEN00102832","CEN00102832","917","917","-41.908333","-16.129444",NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,"4",NA
"236","2020-09-02 16:34:01-03","Cenargen","CEN","80259","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","M. Sobral","Jair Eustáquio Quintino de Faria Jr.","658","2009","10","02",NA,"Brasil","MG","PRADOS","Brasil - Minas Gerais - Prados, Coletado na serra de São José, APA de São José, próximo á cidade de Prados, Mata próximo a um campo rupestre.","-44.0797004699707","-21.0575008392334","Exsicatas","Arvoreta ca. 2,5 m de altura, Botões claros, flores velhas com hipanto avermelhado, caule estriado. HERBÁRIO UB Minas Gerais","CEN00080259","CEN00080259",NA,NA,NA,NA,"21382","auto","2009","10",NA,NA,NA,NA,NA,NA,"1",NA
"237","2019-11-13 11:27:08-03","USP","SPF","112313","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Braga, MMN","256","1988","10","07",NA,"Brasil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,"SPF00112313",NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:27:08-03","USP","SPF","154839","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Mazine, FF","Souza, VC","23604","2000","02","21",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.83725","-20.409917",NA,NA,"SPF00154839",NA,"1970","2300","-41.83725","-20.409917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:27:08-03","USP","SPF","177867","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Funch, L","Fonseca, RBS","25","2005","03","28",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia","-41.466667","-12.45",NA,NA,"SPF00177867",NA,"1000","1150","-41.466667","-12.45",NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:27:08-03","USP","SPF","189777","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Forzza, RC","3569","2004","10","26",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.883333","-21.7",NA,NA,"SPF00189777",NA,"1417","1417","-43.883333","-21.7",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-15 18:29:02-03","USP","SPF","210640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, DF","Zappi, DC","2580","2009","11","24",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Trilha da Senhorinha, caminho a Congonhas do Norte.","-43.74328","-18.918981",NA,"Arvoreta 4 m alt., frutos verdes passando a negros.; Afloramento rochoso em campo sujo, com árvores.","SPF00210640",NA,NA,NA,"-43.74328","-18.918981",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:27:08-03","USP","SPF","36940","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Peron, M","Lewis, GP","CFCR7140","1984","12","19",NA,"Brasil","Bahia",NA,"Beira da estrada BR 242, entre o ramal a Lençóis e Pai Inácio.",NA,NA,NA,NA,"SPF00036940",NA,NA,NA,NA,NA,NA,NA,"1988","05","12",NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:27:08-03","USP","SPF","41345","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Semir, J","CFSC4690","1973","10","28",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SPF00041345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:27:08-03","USP","SPF","87517","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Martens, LA","514","1990","09","28",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-20.133333",NA,NA,"SPF00087517",NA,"1400","1400","-44.216667","-20.133333",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:27:08-03","USP","SPF","226434","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Souza, MC","Folli, DA","4959","2004","10","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00226434",NA,NA,NA,NA,NA,"48094","auto","2005","11","23",NA,NA,NA,NA,NA,NA,NA
