"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1758","2020-07-23 12:14:37-03","CEPLAC","CEPEC","80663","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"J. G. Jardim","M. B. Thomas","1998","09","17","Brasil","Bahia","PORTO SEGURO","-39.15","-16.85","39W9'","16S51'",NA,NA,"643","Reserva Indígena Pataxó.Trilha da casa de Adalto A. Nascimento.",NA,NA,"<ll>dwc_commonname:</ll> Malícia, maria feche-a-aporta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1999",NA,NA,NA
"1759","2020-07-23 12:14:37-03","CEPLAC","CEPEC","72045","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"R. Vanni","M. S. Ferrucci","1996","08","15","Brasil","Bahia","ALMADINA","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"1069","Serra Pancadinho. Beira do caminho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14289","auto",NA,"30/12/1996",NA,NA,NA
"1760","2020-07-23 12:14:37-03","CEPLAC","CEPEC","70036","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"J. G. Jardim","P. R. Sicupira","1996","06","12","Brasil","Bahia","CANAVIEIRAS","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"5","1,5Km do posto rodoviario, estr. p/ Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,"30/07/1996",NA,NA,NA
"1761","2020-07-23 12:14:37-03","CEPLAC","CEPEC","109582","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"L. P. de Queiroz","L. P. de Queiroz","1995","08","14","Brasil","Bahia","FEIRA DE SANTANA","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"4427","Campus da UEFS, próximo a quadra de tênis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,"30/12/1995",NA,NA,NA
"1762","2020-07-23 12:14:37-03","CEPLAC","CEPEC","80617","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"J. G. Jardim","L. C. do B. Costa","1967","08","09","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"31","Faz. Conjunto Branco Alto Brasil, Rod. Ilheus/Itabuna, Km20, prox. ao ponto do pitu.",NA,NA,"<ll>dwc_commonname:</ll> Sensitiva, Malicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1998",NA,NA,NA
"1763","2020-07-23 12:14:37-03","CEPLAC","CEPEC","91517","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"L. C. do B. Costa","L. C. do B. Costa","2001","05","28","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"229","Mata da Esperança, a direita da represa.",NA,NA,"<ll>dwc_commonname:</ll> Malicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2001",NA,NA,NA
"1764","2020-07-23 12:14:37-03","CEPLAC","CEPEC","38396","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"T. S. dos Santos","J. L. Hage","1986","01","23","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"1807","Quadra A' do CEPEC, entre Ginas. de esporte/Setor de treinam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"01/08/1986",NA,NA,NA
"1765","2020-07-23 12:14:37-03","CEPLAC","CEPEC","24482","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"G. P. Lewis","J. L. Hage","1981","08","05","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"1167","Quadra C do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"02/02/1982",NA,NA,NA
"1766","2020-07-23 12:14:37-03","CEPLAC","CEPEC","23943","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"G. P. Lewis","J. L. Hage","1981","04","29","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"621","Ramais do CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Malicia, Maria-fecha-a-porta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"27/11/1981",NA,NA,NA
"1767","2020-07-23 12:14:37-03","CEPLAC","CEPEC","41224","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"E. L. P. G. de Oliveira","E. L. P. G. de Oliveira","1985","04","18","Brasil","Bahia","IPIRÁ","-39.7372016906738","-12.1583003997803","0*0'0","0*0'0",NA,NA,"776","Faz. Barriguda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44834","auto",NA,"10/09/1985",NA,NA,NA
"1768","2020-07-23 12:14:37-03","CEPLAC","CEPEC","48984","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"T. S. dos Santos","R. Voeks","1990","11","02","Brasil","Bahia","SALVADOR","-38.510799407959","-12.9710998535156","0*0'99","99*99'99",NA,NA,"268","Alto do Cabrito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,"30/12/1990",NA,NA,NA
"1769","2020-07-23 12:14:37-03","CEPLAC","CEPEC","103185","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"L. S. B. Jordão","W. W. Thomas","2004","09","18","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"14142","Ao longo do Rio Maruim entre a Reserva Biológica de Una e o Ecoparque de Una.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"12/6/2017",NA,NA,NA
"1770","2020-07-23 12:14:37-03","CEPLAC","CEPEC","67306","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"J. G. Jardim","H. Q. B. Fernandes","1986","02","20","Brasil","Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"1867","Escola Agrotec. Federal. Sao Joao de Petropolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"28/02/1996",NA,NA,NA
"1771","2020-07-23 12:14:37-03","CEPLAC","CEPEC","32537","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"H. F. Souza","E. L. P. G. de Oliveira","1981","07","15","Brasil","Bahia","ARAMARI","-38.4991989135742","-12.0817003250122","0*0'0","0*0'0",NA,NA,"322",NA,NA,NA,"<ll>dwc_commonname:</ll> Malicia, Maria-feche-a-porta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17170","auto",NA,"29/07/1981",NA,NA,NA
"1772","2020-07-23 12:14:37-03","CEPLAC","CEPEC","2730","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica",NA,"G. P. Lewis","R. P. Belém","1965","09","08","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425","0*0'0","0*0'0",NA,NA,"1756","Rod. Camacan/Canavieiras 32km W de Canavieiras.",NA,NA,"<ll>dwc_commonname:</ll> Malicia, Maria-feche-a-porta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"28/03/1983",NA,NA,NA
"1773","2020-07-23 12:14:37-03","CEPLAC","CEPEC","66515","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica hispida",NA,"R. C. Barneby","G. Hatschbach","1994","01","26","Brasil","Paraná","MORRETES","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"59454","Marg. estr. America de Baixo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispida","30514","auto",NA,"30/12/1995",NA,NA,NA
"1774","2020-07-23 12:14:37-03","CEPLAC","CEPEC","79569","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","S. C. de Sant'Ana","1998","08","07","Brasil","Bahia","ITACARÉ","-9.286944","-14.321944","9W17'13","14S19'19",NA,NA,"660","Entr. a 1Km da BR-101. Ramal p/ Fazs. a leste, marg. Rio de Contas, 2Km da entrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra",NA,NA,NA,"30/12/1999",NA,NA,NA
"1775","2020-07-23 12:14:37-03","CEPLAC","CEPEC","40255","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","L. R. Noblick","1985","07","05","Brasil","Bahia","DOM MACEDO COSTA","-39.166667","-12.933333","39W10'0","12S56'0",NA,NA,"3977","Faz. Mocambo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra",NA,NA,NA,"30/12/1986",NA,NA,NA
"1776","2020-07-23 12:14:37-03","CEPLAC","CEPEC","40269","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","L. R. Noblick","1985","08","14","Brasil","Bahia","IPECAETÁ","-39.283333","-12.333333","39W17'0","12S20'0",NA,NA,"4280","Faz. Riachao, Serra Orobozinho, 1Km da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra",NA,NA,NA,"30/12/1986",NA,NA,NA
"1777","2020-07-23 12:14:37-03","CEPLAC","CEPEC","58247","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"G. P. Lewis","A. M. Amorim","1993","04","14","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,"1253","Reserva Biológica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Estr. p/ sede da Reserva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra",NA,NA,NA,"30/12/1995",NA,NA,NA
"1778","2020-07-23 12:14:37-03","CEPLAC","CEPEC","74047","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. H. Fortunato","M. M. Arbo","1997","01","28","Brasil","Espírito Santo","colatina","-40.65","-19.466667","40W39'","19S28'",NA,NA,"7764","6-10Km ao N cidade. Rio Pancas. Estrada de terra na marg. Esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra",NA,NA,NA,"30/12/1997",NA,NA,NA
"1779","2020-07-23 12:14:37-03","CEPLAC","CEPEC","37372","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","G. Hatschbach","1984","06","18","Brasil","Bahia","MUCUGÊ","-41.3708000183105","-13.0052995681763","0*0'0","0*0'0",NA,NA,"48001","Rod. p/ Palmeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra","52493","auto",NA,"30/12/1984",NA,NA,NA
"1780","2020-07-23 12:14:37-03","CEPLAC","CEPEC","70549","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","G. Hatschbach","1995","08","17","Brasil","Bahia","VALENÇA","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"63351","Guaibim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra","43634","auto",NA,"30/12/1995",NA,NA,NA
"1781","2020-07-23 12:14:37-03","CEPLAC","CEPEC","84974","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","J. Cordeiro","1998","01","22","Brasil","Paraná","pontal do parana","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"1461","Pontal do Sul. Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra","19508","auto",NA,"30/12/1999",NA,NA,NA
"1782","2020-07-23 12:14:37-03","CEPLAC","CEPEC","102812","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"O. S. Ribas","G. Hatschbach","2003","06","16","Brasil","Bahia","CAMAMÚ","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"75394","Orojó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra","33730","auto",NA,"30/12/2004",NA,NA,NA
"1783","2020-07-23 12:14:37-03","CEPLAC","CEPEC","78565","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica tetrandra",NA,"R. C. Barneby","O. S. Ribas","1997","10","28","Brasil","São Paulo","eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"2004","3Km a leste da Fazenda Pinheiros, Rod. SP-139.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tetrandra","38804","auto",NA,"30/12/1998",NA,NA,NA
"1784","2020-07-23 12:14:37-03","CEPLAC","CEPEC","66515","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","pudica","Mimosa pudica hispida",NA,"R. C. Barneby","G. Hatschbach","1994","01","26","Brasil","Paraná","MORRETES","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"59454","Marg. estr. America de Baixo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hispida","30514","auto",NA,"30/12/1995",NA,NA,NA
"1785","2019-11-12 17:14:53-03","URICER","HPBR","12049","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","MENEGES, A. B.","GOMES, L. A. et al.","2012","10","11","Brasil","SE","Laranjeiras","-37.1699981689453","-10.8064002990723",NA,NA,"HPBR012049",NA,NA,"Caverna do Tramandaí , Povoado Machado",NA,NA,NA,"2012","10","12",NA,NA,NA,NA,NA,NA,"16026","auto",NA,NA,NA,NA,NA
"1786","2020-11-19 14:06:15-03","Unimontes","MCMG","2351","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Santos, R.M.","Braga, L.L | Coutinho, C.A. | Fonseca, J.M.L. | Lima, L.P.D. | Mota, G.S. | Oliveira, M.H. | Santos, C.S. | Silva, W.A.","2010","03","21","Brasil","Minas Gerais","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"APA do Rio Pandeiros Refugio de vida silvestreagropop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1787","2020-11-19 14:06:15-03","Unimontes","MCMG","3521","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Neto, Santos D'Angelo.","Souza S |",NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"123CROS Mata seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"1788","2019-02-27 14:02:10-03","UFSJ","HUFSJ","321","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Almeida, AO",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei",NA,NA,NA,NA,"HUFSJ000321",NA,"s.n.","Enconta da Serra de São José na colômia do Marçal",NA,NA,"Planta com inflorescência rósea em glomérulo. Folhas recompostas e sensitivas ao toque. Apresenta espinhos caulinares, 1.5m de comprimento e secreção de substância pegajosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2021-04-08 17:12:46-03","UESB","HUESB","13256","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Moreira, R.S.","Vieira, A. .S.","2017","12","08","Brasil","Bahia","São Gonçalo dos Campos","-38.936667","-12.430556","-38.936667","-12.430556","HUESB000013256",NA,"54","Fazenda Azulão",NA,NA,"Árvore, ca de 6m de alt. Folha verde escuro, membranácea, oposta. Flor branco rosado, botões florais, verde.; Transição entre Mata Atlântica e Caatinga","2021","03","04","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","2021-04-08 17:12:46-03","UESB","HUESB","10636","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Souza, R.S.","Souza, R.S.; Braga, T.S.; Silva, G.S.; Braga, T.S.; Silva, G.S.","2014","11","04","Brasil","Bahia","Piraí do Norte","-39.388111","-13.771722","-39.388111","-13.771722","HUESB000010636",NA,"761",NA,"156","156","Arbusto, presença de acúleos. Folhas compostas, alternas, membranáceas, verde. Inflorescência amarronzada. Frutos imaturos, verde avermelhado, presença de tricomas.; Floresta ombrófila.","2015","08","20","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2021-04-08 17:12:46-03","UESB","HUESB","10095","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Souza, R.S.","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","2014","08","14","Brasil","Bahia","Nova Ibiá","-39.564667","-13.7455","-39.564667","-13.7455","HUESB000010095",NA,"375",NA,"276","276","Arbusto. Folhas compostas, verde, membranáceas. Inflorescência lilás. Botões verde avermelhado. Fruto do tipo vagem, imaturo, verde. Presença de acúleos.; Floresta ombrófila densa.","2014","09","16","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2019-11-13 16:04:43-03","UNISANTA","HUSC","11913","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","M. Alves","M. Alves; C. Santos; E. Janira; L. Catib","2015","09","17","Brasil","São Paulo","Cubatão","-46.688611","-24.557222","-46.688611","-24.557222",NA,NA,"17","IFSP Campus Cubatão.",NA,NA,"Subarbusto prostrado a escandentes, 33cm de alt. Ramos cilíndricos, aculeados, verdes. Folhas com movimentos tigmonásticos rápidos. Flores tetrâmeras, róseo-lilás. Sementes elipsoide-oblongoides, verde-claro.; Mata Atlântica","2015",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2020-11-04 17:29:29-03","UEM","HUEM","19930","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Bortoluzzi, RLC; França, C","Flavia Trzeciak; Daniel Meneguello Limeira","2011","02","02","Brasil","Santa Catarina","São Francisco do Sul","-48.523444","-26.216111","-48.523444","-26.216111","HUEM000006211","HUEM000006211","06","Praia de Ubatuba, Próximo ao Templum Gym, vegetação de restinga.",NA,NA,"Planta herbácea, com aprox. 25cm de altura, flores cor-de-rosa, sensível ao toque, com acúleos.","2011","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2019-07-02 15:55:43-03","UEM","HUEM","34089","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Rosado","Rosado","2018","09","23","Brasil","Paraná","Paiçandu","-52.0275","-23.45875","-52.0275","-23.45875","HUEM000019657","HUEM000019657","590","Ao lado da rodovia PR323, área urbana.",NA,NA,"Subarbusto. Botões florais esverdeados, flores rosa-escuras.","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2020-11-04 17:29:29-03","UEM","HUEM","32648","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.",NA,"Oswaldo, APB; Santos, VKP","2015","11","08","Brasil","Paraná","Mandaguaçu","-52.0952987670898","-23.3472003936768",NA,NA,"HUEM000016080","HUEM000016080","s.n.","Distrito de Pulinópolis., Sítio Olho d'Água.",NA,NA,"Flor roxa.","2015",NA,NA,NA,NA,NA,NA,NA,NA,"24565","auto",NA,NA,NA,NA,NA
"1796","2020-11-04 17:29:29-03","UEM","HUEM","32647","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.",NA,"Petenucci, LM; Damasceno, LLM","2015","11","08","Brasil","Paraná","Mandaguaçu","-52.0952987670898","-23.3472003936768",NA,NA,"HUEM000016081","HUEM000016081","s.n.","Distrito de Pulinópolis., Sítio Olho d'Água, campo aberto.",NA,NA,"Herbácea. Flor rosa.","2015",NA,NA,NA,NA,NA,NA,NA,NA,"24565","auto",NA,NA,NA,NA,NA
"1797","2019-07-02 15:55:43-03","UEM","HUEM","410","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.",NA,"s.c.","1980","02","27","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000006210","HUEM000006210","811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1798","2020-11-04 17:29:29-03","UEM","HUEM","477","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Mantovani, W","Silva, I; et al.","1985","04","10","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000006213","HUEM000006213","s.n.","Horto de Plantas Medicinais Irenice Silva, UEM",NA,NA,"Planta rastejante; flores lilases com espinhos","1986","06",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1799","2020-11-04 17:29:29-03","UEM","HUEM","30830","S","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","L.M.Garcia","Rizzato, MM","2017","01","18","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000011343","HUEM000011343","15","Jardim Alvorada,, Rua Bernardino de Campos, N. 568",NA,NA,"Subarbustiva; botões florais de coloração verde e flores de coloração lilás","2020","03",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1800","2020-12-16 08:42:17-03","Fiocruz","FIOCRUZ-CBPM","733","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica",NA,"Galvão, M.N.","Machado, M.","2016","11","30","Brasil","Bahia","Alcobaça","-39.338056","-17.380278","39º20'17''W","17º22'49''S","CBPM00000733",NA,"794","Comunidade do Ribeirão. Quintal.",NA,NA,NA,"2016","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2021-02-12 15:02:09-03","UFSCar","SPSC","8927","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","D.S. Abe","D.S. Abe","2015","10","14","Brasil","Pará","Vitória do Xingu",NA,NA,"9999","9999",NA,NA,NA,"Rio Xingu. Margem",NA,NA,"Flor amarelo esverdeado;Capoeira <ll>dwc_commonname:</ll> Dormideira&nf;sensitiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","2016-12-19 13:51:26-02","PERD","PERD","405","S","Plantae","Leguminosae-Mim","Mimosa","pudica","Mimosa pudica","L.",NA,"Nunes, SRDF da S; Pereira, RM; Almeida, ED","2002","02","05","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"140","Parque Estadual do Rio Doce, Estrada do Salão Dourado",NA,NA,"Sub-arbusto com frutos de cor verde e com indumento e flor rosa. Refere-se à coleta de n.130.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"1803","2016-12-19 13:51:26-02","PERD","PERD","401","S","Plantae","Leguminosae-Mim","Mimosa","pudica","Mimosa pudica","L.",NA,"Nunes, SRDF da S; Santos, WQ dos; Almeida, ED","2002","01","07","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"130","Parque Estadual do Rio Doce, Estrada do Salão Dourado",NA,NA,"Herbácea escandente. Com flores de cor rosa, globosas e sensitivas ao toque. Localizada na margem da estrada próxima a Ponte Queimada, em local aberto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"1804","2020-11-12 16:59:34-03","UEL","FUEL","54640","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Cordeiro, J; Barboza, E","Siqueira, EL; Schroeder, AC; Sozzo, AR","2016","03","01","Brasil","Paraná","Nova Tebas","-51.952222","-24.367583","-51.952222","-24.367583",NA,NA,"1908","Estação Ecológica Municipal Reinaldo Petrechen, Córrego Vale Azul","560","560",NA,"2016",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","2020-11-12 16:59:34-03","UEL","FUEL","19853","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Tamashiro, JY","Silva, SM","1997","02","02","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"s.n.","Rio Andrada",NA,NA,NA,"1999",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"1806","2020-11-12 16:59:34-03","UEL","FUEL","31320","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Barneby, R","Cordeiro, J; et al.","1998","01","22","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"1461","Pontal do Sul",NA,NA,NA,"1999",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"1807","2019-10-16 14:12:10-03","UEL","FUEL","10508","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Burkart, A","Hatschbach, G","1946","11","16","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"222",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"1808","2019-10-16 14:12:10-03","UEL","FUEL","25836","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.","Tamashiro, JY","Hatschbach, G","1946","11","16","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"222",NA,NA,NA,NA,"1985",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"1809","2020-11-12 16:59:34-03","UEL","FUEL","34098","PreservedSpecimen","Plantae","Leguminosae","Mimosa","pudica","Mimosa pudica","L.",NA,"Toneti, CR; et al.","1999","06","08","Brasil","São Paulo","Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"25","Trecho da Mata Ciliar do Ribeirão Cubatão",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,"17988","auto",NA,NA,NA,NA,NA
