"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"48","2019-10-09 11:10:01-03","UFBA","ALCB","110586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Souza Filho, PRM","s/n",NA,NA,NA,NA,"EUA","Florida","Beira da estrada em local na Joe Matthews Rd","-79.202778","-35.415278",NA,NA,NA,NA,NA,NA,"Sanford",NA,NA,NA,NA,NA,"-79.202778","-35.415278",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:10:01-03","UFBA","ALCB","110590","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Souza Filho, PRM","s/n",NA,NA,NA,NA,"EUA","North Carolina",NA,"-80.360278","35.720278",NA,NA,NA,NA,NA,NA,"Pittsboro",NA,NA,NA,NA,NA,"-80.360278","35.720278",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:10:01-03","UFBA","ALCB","110592","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Souza Filho, PRM","s/n",NA,NA,NA,NA,"EUA","North Carolina","Beira de estrada em local na Willett Rd","-79.215833","-35.410278",NA,NA,NA,NA,NA,NA,"Sanford",NA,NA,NA,NA,NA,"-79.215833","-35.410278",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:10:01-03","UFBA","ALCB","127930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Guedes, ML","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIOC05","25611","2017","04","02","Southern America","Brasil","Bahia","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha da Vovó Embiruçu.(II)","-39.155556","-13.874167",NA,"Folhas membranáceas, discolores. Capítulos com flores amarelas. Aristas do papus com pêlos retrorsos.","ALCB045305","ALCB045305",NA,NA,"Igrapiúna",NA,NA,"2017","05",NA,"-39.155556","-13.874167",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:10:01-03","UFBA","ALCB","17518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, ELPG de","Bastos, BC","517","1984","07","17","Southern America","Brasil","Bahia","Paraguaçu, Fazenda Barriguda","-39.733333","-12.15",NA,"Ereto. Inflorescências terminais. Capítulos longo penduculados, flores amareladas. Frequente.; Colegada em pastagem.",NA,NA,NA,NA,"Ipirá",NA,NA,"1985","02",NA,"-39.733333","-12.15",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:10:01-03","UFBA","ALCB","6101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, ELPG de","Bastos, BC","517","1984","07","17","Southern America","Brasil","Bahia","Paraguaçu, Fazenda Barriguda","-39.733333","-12.15",NA,"Ereto. Inflorescências terminais. Capítulos longo penduculados, flores amareladas. Frequente.; Colegada em pastagem.",NA,NA,NA,NA,"Ipirá",NA,NA,"1985","02",NA,"-39.733333","-12.15",NA,NA,NA,NA,NA,NA
"54","2020-06-26 00:40:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, ELPG de","Bastos, CB","517","1984","07","17","Southern America","Brasil","Bahia","Paraguaçu, Fazenda Barriguda","-39.733333","-12.15",NA,"Ereto. Inflorescências terminais em capítulos longo-pedunculados. Flores amareladas. Uma planta chega a produzir 3000-6000 por semente. Frequente.; Coletada em pastagens. Série infestante de lavoura.",NA,NA,NA,NA,"Ipirá",NA,NA,"1985","02",NA,"-39.733333","-12.15",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:10:01-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Britto, KB","59","1982","07","18","Southern America","Brasil","Bahia","Recôncavo Sul","-40.066667","-13.016667",NA,"De mais ou menos 80cm de altura. Glabra. Ramosa. Capítulos com invólucros bisseriados. Fruto aquênio, terágono. Muito frequente.",NA,NA,NA,NA,"Nova Itarana",NA,NA,NA,NA,NA,"-40.066667","-13.016667",NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:10:01-03","UFBA","ALCB","16289","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Britto, KB","s/n","1982","07","18","Southern America","Brasil","Bahia","Recôncavo Sul","-40.146667","-13.099722",NA,"Ca. 80 cm alt, glabra, ramosa. Capítulos com invólucros bissiriados. Fruto aquênio tetrágono. Muito frequente.",NA,NA,NA,NA,"Itarana",NA,NA,NA,NA,NA,"-40.146667","-13.099722",NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:10:01-03","UFBA","ALCB","76432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Barbosa, ML","França, F; Melo, E; Correia, C; Cavalcanti, V; Marques, B da","3835","2002","04","17","Southern America","Brasil","Bahia","Oeste, :Cerca de 10km L de Coribe. Estrada Coribe/Descoberto","-44.401667","-13.801111",NA,"ca. 2m. Folha membranácea levemente discolor. Flores do raio com língula amarela. Frutos imaturos verdes, papus com cerdas verde-claras; beira de estrada",NA,NA,"670","670","Coribe",NA,NA,"2019","10","03","-44.401667","-13.801111",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:10:01-03","UFBA","ALCB","76376","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Barbosa, ML","Miranda, EB; Castro, RM de; Carvalho-Sobrinho, JG de","169","2005","04","09","Southern America","Brasil","Bahia","Oeste, trilha na beira da estrada de chão que liga Cocos a Minas Gerais ( estrada paralela ao caminho para Tamanduá)","-44.732222","-14.268333",NA,"decumbente. Folhas membranáceas. Flores brancas. DNA.",NA,NA,NA,NA,"Cocos",NA,NA,"2019","10","03","-44.732222","-14.268333",NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115840","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Pedersen TM",NA,"1951","07","04","Southern America","Argentina",NA,"Estacia 'Santa Teresa, Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115840","NL-U1115840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115924","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Smith HH",NA,"1898","11","01","Southern America","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115924 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115924","NL-U1115924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1114102","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","bipinnatus","Bidens bipinnatus","L.",NA,"Versteeg GM",NA,"1904","06","01","Southern America","Surinam",NA,"Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1114102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1114102","NL-U1114102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0129255",NA,NA,NA
"62","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115839","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","bipinnatus","Bidens bipinnatus","L.",NA,"O'Donell CA; Rodriguez V JM",NA,"1944","03","10","Southern America","Argentina",NA,"Prov. de Cordoba, Dep. Capital. Barrio Jofre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115839","NL-U1115839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016382","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Havinga RM","Andel TR van; Mawdo R; Groenendijk S; Havinga RM",NA,"2006","03","08","Southern America","Surinam","Marowijne","Kenneth Mawdo's cassava field","-54.139833","5.409167",NA,"edge of cultivated field<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016382","NL-L3016382",NA,NA,NA,NA,NA,"2006","07","01","-54.139833","5.409167",NA,"Magnoliopsidae","L 0841766",NA,NA,NA
"64","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016386","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Smith HH",NA,"1898","11","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Columbia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016386","NL-L3016386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115930","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Hoogte L van de; Roersch C",NA,"1983","04","05","Southern America","Peru",NA,"La Quebrada. Prov. Calca, Depto. Cuzco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115930","NL-U1115930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115932","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Solomon JC",NA,"1987","05","23","Southern America","Bolivia",NA,"Dpto. Beni: Prov. Vaca Diez. Riberalta. Malzas de las calles.","-66.066667","-11",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115932 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115932","NL-U1115932",NA,NA,NA,NA,NA,NA,NA,NA,"-66.066667","-11.0",NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115933","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Breteler FJ",NA,"1963","09","12","Southern America","Venezuela",NA,"near Merida. Edge of old coffe plantation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115933","NL-U1115933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1115934","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Breteler FJ",NA,"1964","10","08","Southern America","Venezuela",NA,"State of Barinas. Near Barinitas. Roadside.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1115934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1115934","NL-U1115934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1116079","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Prévost M-F","Grenand P",NA,"1998","11","16","Southern America","French Guiana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116079","NL-U1116079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132866",NA,NA,NA
"70","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1116091","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Robinson HE","Andel TR van; Oselmo L; Bánki OS; Wilson D",NA,"1997","08","27","Southern America","Guyana","North West District",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116091","NL-U1116091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0065689",NA,NA,NA
"71","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1116096","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Berg CC",NA,"1973","09","08","Southern America","Brazil",NA,"Amazonas, Manaus, Campus INPA, ruderal vegetation.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116096","NL-U1116096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 08:48:19-03","NBC","NL-BOTANY","U.1116098","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Prance GT; Pennington TD; Pires JM",NA,"1965","09","11","Southern America","Brazil",NA,"Brazilian Amazonia, State of Para. Vicinity of Portel. Capoeira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1116098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1116098","NL-U1116098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016389","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Lanjouw J",NA,"1933","08","27","Southern America","Surinam",NA,"Surinam. Corantijnpolder near Nieuw-Nickerie, Shell-bank.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016389","NL-L3016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016391","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam",NA,"Suriname.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016391","NL-L3016391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016396","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Splitgerber FL",NA,"1837","11","01","Southern America","Surinam",NA,"in graminosis prope Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016396","NL-L3016396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016389","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Lanjouw J",NA,"1933","08","27","Southern America","Surinam",NA,"Surinam. Corantijnpolder near Nieuw-Nickerie, Shell-bank.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016389","NL-L3016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016391","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam",NA,"Suriname.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016391","NL-L3016391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 08:48:19-03","NBC","NL-BOTANY","L.3016396","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Bidens","cynapiifolia","Bidens cynapiifolia portoricensis","(Spreng. ex DC.) O.E.Schulz",NA,"Splitgerber FL",NA,"1837","11","01","Southern America","Surinam",NA,"in graminosis prope Paramaribo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3016396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3016396","NL-L3016396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"portoricensis","Magnoliopsidae",NA,NA,NA,NA
"79","2020-11-04 11:01:11-03","ESALQ","ESA","38665","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, N.","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15322.0","1997","04","21",NA,"Brasil","Mato Grosso","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.",NA,"-10.75",NA,"Erva, ca. 1,4 m alt.; flores amarelo-alaranjadas.","ESA038665","ESA038665",NA,NA,"Tabaporã",NA,NA,NA,NA,NA,"-56,383,333","-10.75",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:01:11-03","ESALQ","ESA","38668","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, N.","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15446.0","1997","04","23",NA,"Brasil","Mato Grosso","Estrada Vicinal E-60. Cerca de 30 Km ENE (em linha reta) de Matupá. Beira do Rio Peixotinho I. Mata ciliar","-54.44","-10.06",NA,"Erva, ca. 80 cm alt.; flores amarelas.","ESA038668","ESA038668",NA,NA,"Matupá",NA,NA,NA,NA,NA,"-54.44","-10.06",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:01:11-03","ESALQ","ESA","38670","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, N.","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15698.0","1997","04","25",NA,"Brasil","Mato Grosso","BR-080. Agropecuária Cachimbo. Reserva de mata entre as Fazendas São José e São Jerônimo. Área de tensão ecológica Floresta Estacional Semidecidual / Floresta Ombrófila Aberta.","-54.75",NA,NA,"Erva, ca. 1,5 m alt.; flores amarelas.","ESA038670","ESA038670",NA,NA,"Matupá",NA,NA,NA,NA,NA,"-54.75","-10,233,333",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:01:11-03","ESALQ","ESA","38666","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, N.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14408.0","1997","03","18",NA,"Brasil","Mato Grosso","Estrada para Alto da Boa Vista, ca. 9 km de São Félix do Araguaia. Fazenda Engenho Velho. 180 m.s.m. Savana Parque. Área florestada, alagada (buritizal).","-504.634","-113.758",NA,"Erva, ca. 80 cm alt.; frutos imaturos verdes.","ESA038666","ESA038666",NA,NA,"São Félix do Araguaia",NA,NA,NA,NA,NA,"-504,634","-113,758",NA,NA,NA,NA,NA,NA
"83","2021-03-03 11:03:43-03","UFPI","TEPB","22293","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"J.R.Lemos","148","2000","08","02",NA,"Brasil","Pernambuco","São Pedro","-36.6796989440918","-9.16971969604492",NA,"subarbusto comcerca Ambiente: Caatinga",NA,NA,"1150","1150","Bom Conselho","25241","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-26 15:10:23-03","UFPI","TEPB","21418","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"R. BARROS","2116","2005","04","19",NA,"Brasil","Piauí",NA,"-45.2421989440918","-7.55833005905151",NA,"Subarbusto de 80 cm, flor amarela Ambiente: Vereda/Mata",NA,NA,NA,NA,"Ribeiro Gonçalves","121004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-19 10:22:49-03","CPAP","CPAP","23762","PreserverdSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","A.Pott","Pott, A.","11244","2003","07","01",NA,"Brasil","MS","Embrapa Gado de Corte","-54.676944","-20.423889",NA,"Erva ereta 1m de altura. FLOR: branca e amarela. FRUTO: . INTERESSE: Invasora e forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Pastagem em áreas de cerrdão de Brachiaria dec.. SUBSTRATO: solo argiloso vermelho. RELEVO: ondulado.",NA,NA,"500","500","Campo Grande",NA,NA,"2003",NA,NA,"54°40'37W","20°25'26S",NA,NA,NA,NA,NA,NA
"86","2020-11-19 10:22:49-03","CPAP","CPAP","15065","PreserverdSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson","Hatschbach, G.","62590","1995","05","10",NA,"Brasil","MT","Rio Branco, Salto das Nuvens","-58.1267013549805","-15.1296997070312",NA,"Erva, 70cm de altura. FLOR: capítulos amarelos. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens da estrada. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"Salto do Céu","47529","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
