"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"240","2019-11-13 11:20:21-03","USP","SPF","64482","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1990",NA,NA,"Pirani, JR","CFCR11179","1987","07","23","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-20.666667","-43.666667","-20.666667",NA,"1600","1600",NA,NA,NA,NA,NA,"SPF00064482","SPF00064482",NA,NA,NA,NA
"241","2019-11-13 11:20:21-03","USP","SPF","98713","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1998","01",NA,"Tamashiro, JY","847","1996","04","13","Brasil","São Paulo","São Bento do Sapucaí","Pedra do Bauzinho","-45.45","-22.69","-45.45","-22.69",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00098713","SPF00098713",NA,NA,NA,NA
"242","2019-11-13 11:20:21-03","USP","SPF","96780","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1999","05",NA,"Roque, N","CFCR15055","1994","03","15","Brasil","Minas Gerais",NA,"Serra do Pau d'Arco","-42.6075","-15.081944","-42.6075","-15.081944",NA,"1300","1400",NA,NA,NA,NA,NA,"SPF00096780","SPF00096780",NA,NA,NA,NA
"243","2019-11-13 11:20:21-03","USP","SPF","46867","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1989",NA,NA,"Zappi, DC","CFCR10348","1987","02","24","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051","1700","1700",NA,"auto",NA,NA,NA,"SPF00046867","SPF00046867",NA,NA,NA,NA
"244","2019-11-13 11:20:21-03","USP","SPF","42976","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Mello-Silva, R","1986","03",NA,"Mello-Silva, R","CFCR9731","1986","03","23","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051","1600","1600",NA,"auto",NA,NA,NA,"SPF00042976","SPF00042976",NA,NA,NA,NA
"245","2019-11-13 11:20:21-03","USP","SPF","204372","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Pirani, JR","2006",NA,NA,"Mello-Silva, R","2883","2006","04","20","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"11966","1800","1800",NA,"auto",NA,NA,NA,"SPF00204372","SPF00204372",NA,NA,NA,NA
"246","2019-11-13 11:20:21-03","USP","SPF","41086","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Araújo, AO","2003","09",NA,"Mello-Silva, R","CFCR8929","1986","01","06","Brasil","Minas Gerais","Cristália","Morro do Chapéu","-42.8622016906738","-16.8003005981445",NA,NA,"30029","1200","1200",NA,"auto",NA,NA,NA,"SPF00041086","SPF00041086 SPF00041086_1",NA,NA,NA,NA
"247","2019-11-13 11:20:21-03","USP","SPF","179596","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Forzza, RC","2007",NA,NA,"Forzza, RC","4363","2006","11","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,"auto",NA,NA,NA,"SPF00179596","SPF00179596",NA,NA,NA,NA
"248","2019-11-13 11:20:21-03","USP","SPF","109215","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Skog, LE",NA,NA,NA,"Hatschbach, G","47696","1984","04","07","Brasil","Minas Gerais","Pedra Azul",NA,"-41.2971992492676","-16.0053005218506",NA,NA,"39993",NA,NA,NA,"auto",NA,NA,NA,"SPF00109215","SPF00109215",NA,NA,NA,NA
"249","2019-11-13 11:20:21-03","USP","SPF","18684","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Araújo, AO","2003","09",NA,"Mayo, S","CFSC7092","1991","03","01","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"SPF00018684","SPF00018684 SPF00018684_1",NA,NA,NA,NA
"250","2019-11-13 11:20:21-03","USP","SPF","23268","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1987","05",NA,"Furlan, A","CFCR3061","1982","04","05","Brasil","Minas Gerais","Santo Antônio do Itambé",NA,"-43.3067016601562","-18.465799331665",NA,NA,"19014",NA,NA,NA,"auto",NA,NA,NA,"SPF00023268","SPF00023268",NA,NA,NA,NA
"251","2019-11-13 11:20:21-03","USP","SPF","148833","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","2001","05",NA,"Stehmann, JR","2454","1999","03","27","Brasil","Minas Gerais","Toledo",NA,"-46.371898651123","-22.7430992126465",NA,NA,"12773",NA,NA,NA,"auto",NA,NA,NA,"SPF00148833","SPF00148833",NA,NA,NA,NA
"252","2019-11-13 11:20:21-03","USP","SPF","151219","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Barros, MJF","2005","09",NA,"Gomes, CG","146","2002","03","24","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,"30526","1700","1700",NA,"auto",NA,NA,NA,"SPF00151219","SPF00151219",NA,NA,NA,NA
"253","2019-11-13 11:20:21-03","USP","SPF","73045","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1994",NA,NA,"Menezes, NL","s.n.","1977","05","14","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,"SPF00073045","SPF00073045",NA,NA,NA,NA
"254","2019-11-13 11:20:21-03","USP","SPF","71812","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1992",NA,NA,"Magalhães, JC","1971","1971","01",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,"SPF00071812","SPF00071812",NA,NA,NA,NA
"255","2019-11-13 11:20:21-03","USP","SPF","75124","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1994",NA,NA,"Jouy, A","B1325","1991","04","13","Brasil","São Paulo","São Bento do Sapucaí","Pedra do Baú","-45.7299995422363","-22.6800003051758",NA,NA,"18089",NA,NA,NA,"auto",NA,NA,NA,"SPF00075124","SPF00075124 SPF00075124_1",NA,NA,NA,NA
"256","2019-11-22 16:07:27-03","UEFS","HUEFS","231536","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J.Rossini & A.Chautems","2016","04",NA,NA,"7467","2016","03","31","Brasil","Espírito Santo","Domingos Martins","Estrada Rodovia 262. Pedra Azul.","-41.019167","-20.384722","41W1'9''","20S23'5''",NA,"1047","1047","Mata de altitude.",NA,NA,NA,NA,"HUEFS0231536","HUEFS0231536","Asteranae",NA,NA,NA
"257","2015-03-13 19:26:19-03","F","FMNH-SEEDPLANTS","V0280291F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280291F","V0280291F_01","Dicotyledoneae",NA,NA,NA
"258","2015-03-13 19:26:19-03","F","FMNH-SEEDPLANTS","V0280292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280292F","V0280292F_01","Dicotyledoneae",NA,NA,NA
"259","2015-03-13 19:26:19-03","F","FMNH-SEEDPLANTS","V0280293F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280293F","V0280293F_01","Dicotyledoneae",NA,NA,NA
"260","2015-03-13 19:26:19-03","F","FMNH-SEEDPLANTS","V0280294F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280294F","V0280294F_01","Dicotyledoneae",NA,NA,NA
"261","2015-03-13 19:26:19-03","F","FMNH-SEEDPLANTS","V0280295F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0280295F","V0280295F_01","Dicotyledoneae",NA,NA,NA
"262","2020-07-23 12:08:41-03","CEPLAC","CEPEC","73516","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"M. M. Arbo","7732","1997","01","27","Brasil","Espírito Santo","venda nova do imigrante","1Km ao W da cidade, entrada p/ Alto do Bananeiras, 5-7Km da BR-262.","-41.133333","-20.3","41W8'","20S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/12/1998"
"263","2020-07-23 12:08:41-03","CEPLAC","CEPEC","132583","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"C. N. Fraga","2147","2008","07","19","Brasil","Espírito Santo","castelo","Parque Estadual do Forno Grande. Goela da Onça.","-41.111389","-20.516111","41W6'41","20S30'58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"264","2020-07-23 12:08:41-03","CEPLAC","CEPEC","31694","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"A. Furlan",NA,"1982","04","05","Brasil","Minas Gerais","SANTO ANTONIO DO ITAMBÉ","Subida ao Pico do Itambe.","-43.35","-18.4","43W21'0","18S24'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1986"
"265","2020-07-23 12:08:41-03","CEPLAC","CEPEC","45256","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"G. Hatschbach","47696","1984","04","07","Brasil","Espírito Santo","pedra azul","Rod. BR-262.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"266","2020-07-23 12:08:41-03","CEPLAC","CEPEC","76269","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"G. Hatschbach","65260","1996","02","07","Brasil","Espírito Santo","alfredo chaves","Estr. Sao Bento de Urania a Castelinho. Reserva Biologica de Sapitanduva.","-40.749698638916","-20.6350002288818",NA,NA,"32447",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"267","2020-07-23 12:08:41-03","CEPLAC","CEPEC","32788","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"A. C. Brade","19773","1949","01","01","Brasil","Espírito Santo","castelo","Forno Grande, lajão.","-41.184700012207","-20.6035995483398",NA,NA,"23588",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"268","2020-07-23 12:08:41-03","CEPLAC","CEPEC","32754","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"L. Lanstyack",NA,NA,NA,NA,"Brasil","São Paulo","CAMPOS DO JORDÃO",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1990"
"269","2020-07-23 12:08:41-03","CEPLAC","CEPEC","31698","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,"A. Chautems",NA,NA,NA,"S. Mayo",NA,"1981","03","01","Brasil","Minas Gerais","santana do riacho","Km 133 ao longo da Rod. Belo Horizonte/Conceição do Mato dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1990"
"270","2019-11-13 16:04:44-03","UNISANTA","HUSC","8701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler.","Martins, S.E.","2007","02",NA,"Martins, S.E.; Lima, L.R.; Silva, G.O.; Caruzo, M.B.R.","989","2007","01","25","Brasil","Minas Gerais","Caldas.","Pedra Branca.","-46.370833","-21.971111","-46.370833","-21.971111",NA,NA,NA,"Erva, 0,5-1m alt. Folhas verdes, face abaxial verde-claro. Caule, pedúnculo e pedicelos verdes com indumento vermelho. Sépalas castanhas com indumento vermelho. Pétalas vermelho-vivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-12 17:00:26-03","UEL","FUEL","9634","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","2001",NA,NA,"Vieira, AOS; Yamamoto, KY","26269","1992","05","04","Brasil","Rio de Janeiro","Nova Friburgo","Subida para Pico da Caledonia, Próximo a entrada do DAE","-42.5311012268066","-22.2819004058838",NA,NA,"33190",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-04 15:46:38-03","IF","SPSF","37481","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & Dietr.) Wiehler","F. A. R. D. P. Arzolla","2007","03","23","F. A. R. D. P. Arzolla & G.C.R.de Paula","1077","2007","03","23","Brasil","SP","São Bento do Sapucaí","pedra do Bauzinho","-45.656111","-22.685",NA,NA,NA,"1830","1830","COLETA: Planta herbácea, rupícola, frutgos imaturos.; GEOGRAFIA: campo rupestre.;",NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"273","2021-03-04 15:46:38-03","IF","SPSF","53806","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","((Otto & A.Dietr.)) Wiehler","L.C.Pereira","2018","04","28","L.C. Pereira et al.","76","2018","04","28","Brasil","SP","São Bento do Sapucaí",NA,"-45.730833","-22.688889",NA,NA,NA,NA,NA,"COLETA: Erva rupícola. Folhas verde-claro, com tricomas. Flores passadas, na cor vermelha. Frutos imaturos.; GEOGRAFIA: Complexo Pedra do Baú. Coletada no topo da Pedra do Bauzinho. (Coordenadas na exsicata estão irregulares e são de São José dos Campos",NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"274","2021-03-04 15:46:38-03","IF","SPSF","32969","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula","404","2004","01","24","Brasil","SP","Sao Bento do Sapucai","pedra do Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,"18089",NA,NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"275","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Claussen, P","74",NA,NA,NA,"Brazil",NA,NA,"in monte de Itabira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Serra de Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Martins, AB","s.n.",NA,NA,NA,"Brazil",NA,NA,"nec non in udis ad saxa prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Martins, AB","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in prov. Minarum campis editis montium ad Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,"Brazil",NA,NA,"nec non in udis ad saxa prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"280","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Alliard, ?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","nec non in udis ad saxa prov. Sebastianopolitanae","-43.2075","-22.9028",NA,NA,"57442",NA,NA,"teste Hookero","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"281","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Alliard, ?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","nec non in udis ad saxa prov. Sebastianopolitanae","-43.2075","-22.9028",NA,NA,"57442",NA,NA,"Fl. m. Novembri.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Alliard, ?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","nec non in udis ad saxa prov. Sebastianopolitanae","-43.2075","-22.9028",NA,NA,"57442",NA,NA,"Oreas","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto",NA,NA,NA,NA,"Alliard, ?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","nec non in udis ad saxa prov. Sebastianopolitanae","-43.2075","-22.9028",NA,NA,"57442",NA,NA,"Dryas","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:42:39-03","UFRGS","ICN","127968","S","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Chautems, A",NA,NA,NA,"Longhi-Wagner, HM; Witten -","2839","1996","01","19","Brasil","MG","Camanducaia","Monte Verde; 2a. Parada, lajeado na subida para Pedra Partida","-46.1446990966797","-22.7553005218506",NA,NA,"22140","1950","1950","muito comum, no lajedo; flores vermelhas","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"285","2020-06-04 11:03:23-03","IBt","SP","269074","S","Plantae",NA,NA,"Gesneriaceae","Gesneria","magnifica","Gesneria magnifica","Otto & A.Dietr.",NA,NA,NA,NA,"Viégas, AP","s.n.",NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:07:03-03","IBt","SP","14858","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1998",NA,NA,"Edwall, G","CGG3307","1896","01",NA,"Brasil","São Paulo",NA,"Campos da Bocaina. Em cultivo da Commissão (de campo de Bocaina) na capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP006140","SP006140",NA,NA,NA,NA
"287","2020-07-16 10:05:37-03","IBt","SP","290137","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Tamashiro, JY","847","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí",NA,"-45.6575","-22.69","-45.6575","-22.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:07:03-03","IBt","SP","237083","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Chautems, A; Peixoto, M","364","1987","12","16","Brasil","Minas Gerais","Caldas","Pedra do Coração. Hotel Fazenda Itacor","-46.386100769043","-21.9235992431641",NA,NA,"25710","1500","1500",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-22 10:13:08-03","IBt","SP","350384","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Mello-Silva, R","CFCR8929","1986","01","06","Brasil","Minas Gerais","Cristália",NA,"-42.8622016906738","-16.8003005981445",NA,NA,"30029",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-10 11:27:36-03","IBt","SP","398112","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Forzza, RC","3184","2004","03","11","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:07:03-03","IBt","SP","474349","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","2015","11","08","Vieira, TL","250","2015","01","30","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"13809",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
