"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"149","2020-12-21 16:19:48-03","MBM","MBM","136704","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N.P.","Souza, W.S.; et al.; et al.","317","1986","09","17","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"Epífita densamente ramificada com flores brancas em floresta de Araucária","MBM136704","MBM136704",NA,NA,"1993","12","10",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"150","2019-08-15 09:03:25-03","UESC","UESC","2485","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Fontoura, T.","426","1998","08","27",NA,"Brasil","Bahia","Prado",NA,"-39.2207984924316","-17.341100692749",NA,"Erva epífita sobre ramos caídos.","UESC0002485",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"151","2019-08-15 09:03:25-03","UESC","UESC","14033","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula",NA,"E.A.Rocha","E.A. Rocha","1648","2007","11","01",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Epífita, cerda de 80-100 cm de comprimento; Material vegetativo. Planta ornamental. Rara no local. Anatomia 2.","UESC0014033",NA,NA,NA,"2007","11",NA,NA,NA,"53584","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"152","2015-09-04 16:05:25-03","MNHN","RECOLNAT_MNHN_P","P04557116","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Balansa",NA,NA,NA,NA,NA,"Paraguai",NA,NA,". Paraguai",NA,NA,"hb",". s.d. Reçu le 7 mai. 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557116' target='other'> <mi>dwc_moreinfo</mi></a>","P04557116","P04557116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2674",NA,NA,NA
"153","2015-09-04 16:05:25-03","MNHN","RECOLNAT_MNHN_P","P04557119","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Lourteig, A.",NA,"2001","10","12",NA,"Paraguai",NA,NA,"Dep. Guaira, Col. Independencia, Picada propiedadd Tilinkski. Paraguai",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557119' target='other'> <mi>dwc_moreinfo</mi></a>","P04557119","P04557119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA
"154","2015-09-04 16:05:25-03","MNHN","RECOLNAT_MNHN_P","P04557121","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Balansa, B.",NA,"1874","9","30",NA,"Paraguai",NA,NA,"Versant oriental de la Cordillere de Villa-Rica. Paraguai",NA,NA,"hb","B. Balansa - Pl. du Paraguay. - 1874-1877. . Prélévement Appareil Végétatif pour Pr. Kluge (Allemagne). M. Malplache 1993. Reçu le 7 mai. 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557121' target='other'> <mi>dwc_moreinfo</mi></a>","P04557121","P04557121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2674",NA,NA,NA
"155","2020-10-01 14:16:04-03","JBB","HEPH","17011","S","Plantae","Dicotyledon","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haworth","Zappi, D; Lucas, EJ","Silva, JM da; et al.","3046","1999","09","02","Southern America","Brasil","Paraná","Três Barras do Paraná","Área da Copel","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:34:16-03","UFMG","BHCB","42406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:34:16-03","UFMG","BHCB","46665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:34:16-03","UFMG","BHCB","42403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:34:16-03","UFMG","BHCB","42405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:34:16-03","UFMG","BHCB","70983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Silva, JM","3046",NA,NA,NA,"Southern America","Brasil","Paraná","Três Barras do Paraná",NA,"-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:34:16-03","UFMG","BHCB","53458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Medri, C; et al.","219",NA,NA,NA,"Southern America","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:18:26-03","UFPR","UPCB","37722","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Kiesling, R.","Aguayo, A.","399","1989","06","12",NA,"Paraguai",NA,NA,"Paraguari, Parque Nacional Ybycu'i, 26°30'S 56°50'W","-56.833333","-26.5",NA,"Hierba epifita. Bosque ribereño arroyo Mina, cercania dique de La Rosada..",NA,NA,NA,NA,"1993","01","01","-56.833333","-26.5",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:18:26-03","UFPR","UPCB","37723","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Kiesling, R.","Aguayo, A.","65","1989","01","15",NA,"Paraguai",NA,NA,"Paraguari, Parque Nacional Ybycu'i, Bosque sendero a la Laguna, 26°03'S 56°50'W","-56.833333","-26.05",NA,"Hierba epifita..",NA,NA,NA,NA,"1993","01","01","-56.833333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:18:26-03","UFPR","UPCB","59466","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Ribas, O.S.","Kaehler, M.","224","2008","09","19",NA,"Brasil","Paraná","Telêmaco Borba","Bota Fora Dois. Mata na margem direita da futura barragem da UH Mauá.","-50.7","-24.033333",NA,"Epífita em fruto. Frutos amarelo-claros..",NA,NA,"680","680","2009","02",NA,"-50.7","-24.033333",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:18:26-03","UFPR","UPCB","64000","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Ribas, O.S.","Urben-Filho, A.","166","2008","09","14",NA,"Brasil","Paraná","Telêmaco Borba","Bota Fora 2.","-50.683333","-24.05",NA,NA,NA,NA,NA,NA,"2009","02",NA,"-50.683333","-24.05",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:18:26-03","UFPR","UPCB","64625","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Guimarães, O.A.","Labiak, P.H.","3845","2006","10","03",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, estrada do Poço Preto.","-54.425","-25.625",NA,"Epífita. Floresta estacional semi-decidual..",NA,NA,"170","170","2007","01","05","-54.425","-25.625",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:18:26-03","UFPR","UPCB","80501","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, J. A.","Lombardi, J.A.","8686","2011","10","11",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, trilha para o Rio Azul.","-53.822","-25.132",NA,"Amostra em silica. Floresta Estacional Semidecídua. Epífita carnosa pendente, frutos imaturos verdes..",NA,NA,"661","661","2011","10",NA,"-53.822","-25.132",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:26-03","UFPR","UPCB","42361","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Petean, M.P.","Kersten, R.","328","1998","03",NA,NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,"Epífita sobre árvore morta, em depósito de carvão..",NA,NA,NA,NA,"1999","01","01",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:18:26-03","UFPR","UPCB","31404","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Oliveira, H.F.","Oliveira, H.F.",NA,"1996","07","06",NA,"Brasil","Paraná","Ponta Grossa","Arenitos, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1996","07",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:18:26-03","UFPR","UPCB","19814","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Lombardi, J.A.","Chagas e Silva, F.","851","1985","08","10",NA,"Brasil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,"Epífita, botão floral amarelo-esverdeado, freqüente..",NA,NA,NA,NA,"1989","01","01",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:18:26-03","UFPR","UPCB","31405","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Oliveira, H.F.","Oliveira, H.F.","356","1996","08","29",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, últimos artículos inflados, flor creme..",NA,NA,NA,NA,"1996","08",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:18:26-03","UFPR","UPCB","31406","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Oliveira, H.F.","Oliveira, H.F.","355","1996","08","29",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, últimos artículos inflados, flor creme..",NA,NA,NA,NA,"1996","08","29",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:26-03","UFPR","UPCB","31403","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Oliveira, H.F.","Oliveira, H.F.","330","1996","01","21",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, caule articulado com os últimos artículos inflados, flor branca..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:26-03","UFPR","UPCB","33171","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Petean, M.P.","Mikich, S.B.",NA,"1996","09","15",NA,"Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,"Epífita de flores brancas, frutos translúcidos, em floresta..",NA,NA,NA,NA,"1999","04","23",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:26-03","UFPR","UPCB","38585","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Petean, M.P.","Petean, M.P.","2","1998","08","24",NA,"Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,"Epífita, a 3m do solo, flores brancas, em floresta estacional semidecidual..",NA,NA,NA,NA,"1999","04",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:18:26-03","UFPR","UPCB","22752","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Taylor, N.P. & Zappi, D.C.","Hatschbach, G.","50635","1986","10","12",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,"Epífita pendente, flor alva. Mata pluvial..",NA,NA,NA,NA,"1992","01","01",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:18:26-03","UFPR","UPCB","13672","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Lombardi, J.A.","Hatschbach, G.","49796","1985","08","24",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,"Epífita, pendente, flor alva. Mata pluvial..",NA,NA,NA,NA,"1989","01","01",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:18:26-03","UFPR","UPCB","73044","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Soller, A.","Soller, A.","110","2011","02","11",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha, Arenitos","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"2011","02","11",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:18:26-03","UFPR","UPCB","59864","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","Kersten, R.","Kersten, R.","931","2004","08","30",NA,"Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,"Epífita, floresta ombrófila mista aluvial do Rio Iguaçu, sobre arenito Furnas..",NA,NA,NA,NA,"2004","08","30",NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA
"180","2012-04-19 16:56:00-03","MO","MOBOT","2491423","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Schinini","Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 27000","1990","10","9","South America","Paraguay","Alto Paraná",NA,"Reserva Biol. Itabo, 35 Km W rio Parana.","-54.5833333","-24.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3165421","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Fátima Mereles","Mereles H. 2022","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Castor-cue. Sitios sombrios.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3164727","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Isabel Basualdo","Basualdo 1952","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"En el bosque. Tavai. R. Tebicuary mi. V. Marginal.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","3165059","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Isabel Basualdo","Basualdo 2748","1989",NA,NA,"South America","Paraguay","Caazapá",NA,"Pacuri. Comunidad Mbya. En el bosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-04-06 13:10:00-03","MO","MOBOT","3165218","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 4022","1989","8","6","South America","Paraguay","Caazapá",NA,"Tavai; al NE del destacamento. En el bosque.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3165137","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 3922","1989",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai; detras del hospital. En el estero.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","3165597","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Isabel Basualdo","Basualdo 2086","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai. Pacuri. Comunidad Mbya. En el bosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-01-12 09:34:00-02","MO","MOBOT","295711","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 7760","1988","10","29","South America","Paraguay","Caazapá",NA,"Tavaí. Tall forest 1 km N of Hospital.","-55.45","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-106","3",NA,NA
"188","2012-04-12 05:10:00-03","MO","MOBOT","100274575","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Fuentes (LPB)","Alfredo F. Fuentes|H. Huaylla|Roberto Vásquez|Raúl Lara R.","Fuentes Claros 13342","2008","8","21","South America","Bolivia","La Paz","Franz Tamayo","Entre Apolo y Curiza.","-68.3527778","-14.8319445",NA,NA,NA,NA,"1457.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-140","6",NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1003252","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 42773","1995","6","19","South America","Paraguay","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Low forest.","-56.07222","-23.80833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007","4",NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","1073672","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 44468","1996","1","19","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Tall forest.","-56.14805","-23.79777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1047","4",NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1285354","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Isabelino Chaparro","Zardini 48771","1998","6","12","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","4",NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","1307070","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N. Taylor (K)","Elsa M. Zardini|G. Hellman","Zardini 49045","1998","7","23","South America","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.54305","-25.69305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151","2",NA,NA
"193","2019-04-25 09:47:00-03","MO","MOBOT","1408792","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|S. Ramírez B.","Zardini 51200","1999","9","23","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.","-55.28","-24.1836111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1178","4",NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1420969","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|R. Brítez","Zardini 53159","1999","12","16","South America","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194","4",NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","1420986","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|R. Brítez","Zardini 53176","1999","12","16","South America","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194","4",NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","1513949","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Idilfo Franco","Zardini 54823","2000","8","26","South America","Paraguay","Canindeyú",NA,"Around Jejui-Mí. Tall forest and inundated forest.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1213","4",NA,NA
"197","2011-08-26 16:15:00-03","MO","MOBOT","1514305","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Idilfo Franco","Zardini 55071","2000","8","30","South America","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1215","4",NA,NA
