"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"255","2020-07-03 15:40:06-03","UEFS","HUEFS","188074","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Melito, M.","25","2011","09","14",NA,"Brasil","Bahia","Una","Refúgio de Vida Silvestre de Una, trilha do Mazão","-39.054722","-15.159722",NA,"Mata higrófila Sul Bahiana.","HUEFS0188074","HUEFS0188074 HUEFS0188074_01 HUEFS0188074_e1",NA,NA,NA,NA,"39W3'17''","15S9'35''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"256","2019-10-07 09:12:21-03","UEFS","HUEFS","88410","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Costa, F.N.","342","2002","01","25",NA,"Brasil","São Paulo","Iporanga","Segunda entrada à direita da estrada Iporanga-Barra do Turvo.","-48.492222","-24.496111",NA,"Mata Atlântica.","HUEFS0088410","HUEFS0088410",NA,NA,NA,NA,"48W29'32''","24S29'46''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"257","2019-10-07 09:12:21-03","UEFS","HUEFS","88776","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf","Antunes, K.","96","2004","04","24",NA,"Brasil","Minas Gerais","Rio Preto","Funil. Faz. Tiririca, Serra da Cavaleira D'Anta","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0088776","HUEFS0088776",NA,NA,"20815","auto",NA,NA,"2006","04",NA,"Asteranae",NA,NA,NA,NA
"258","2019-11-22 16:07:25-03","UEFS","HUEFS","84069","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf",NA,"4252","2002","05","02",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD. Estrada Carneiro, km 2,4.","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro.","HUEFS0084069","HUEFS0084069",NA,NA,"48094","auto",NA,NA,"2004","11",NA,"Asteranae",NA,NA,NA,NA
"259","2019-11-22 16:07:25-03","UEFS","HUEFS","84070","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf",NA,"2113","1993","12","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD. Estrada Mantegueira, próximo ao Pomar de Frutas Tropicais.","-40.0722007751465","-19.3910999298096",NA,"Capoeira.","HUEFS0084070","HUEFS0084070",NA,NA,"48094","auto",NA,NA,"2004","11",NA,"Asteranae",NA,NA,NA,NA
"260","2019-09-04 20:07:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","diospyrifolia","Cordia diospyrifolia",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"261","2019-01-23 10:58:39-02","F","FMNH-SEEDPLANTS","V0052377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","diospyrifolia","Cordia diospyrifolia",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0052377F","V0052377F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"262","2019-09-04 18:48:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,"F. Sellow","5358",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"263","2015-03-13 18:40:58-03","F","FMNH-SEEDPLANTS","V0251532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0251532F","V0251532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"264","2015-03-13 18:40:58-03","F","FMNH-SEEDPLANTS","V0251534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0251534F","V0251534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"265","2015-03-13 18:40:58-03","F","FMNH-SEEDPLANTS","V0251530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0251530F","V0251530F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"266","2015-03-13 18:40:58-03","F","FMNH-SEEDPLANTS","V0251531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0251531F","V0251531F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"267","2015-03-13 18:28:44-03","F","FMNH-SEEDPLANTS","V0281934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0281934F","V0281934F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"268","2019-06-11 13:04:26-03","F","FMNH-SEEDPLANTS","V0397262F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"RRC ID Flag","Y. Mexía","4780","1930","6","3","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0397262F","V0397262F_01 V0397262F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4780",NA
"269","2020-07-23 12:00:25-03","CEPLAC","CEPEC","112363","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"G. M. Carvalho","A. M. Amorim","6117","2006","06","18",NA,"Brasil","Bahia","PORTO SEGURO","Estrada que liga Eunápolis/Porto Seguro. RPPN Estação Vera Cruz.","-39.202222","-16.419167",NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,"12/06/2007",NA,NA,NA
"270","2020-07-23 12:00:25-03","CEPLAC","CEPEC","122737","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Área Explorada.","-39.115","-14.499722",NA,"Individuo G 7.",NA,NA,"380","380",NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-07-23 12:00:25-03","CEPLAC","CEPEC","56737","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"J. A. Kallunki","A. M. Amorim","772","1992","09","22",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"272","2020-07-23 12:00:25-03","CEPLAC","CEPEC","61409","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"A. M. Amorim","W. W. Thomas","10347","1994","02","09",NA,"Brasil","Bahia","URUÇUCA","7.4Km ao N de Serra Grande Rod. P/ Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"273","2020-07-23 12:00:25-03","CEPLAC","CEPEC","63194","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"A. M. Amorim","W. W. Thomas","10538","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 3Km ao N da Rodoviária. Mata ao N da repreesa.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"274","2020-07-23 12:00:25-03","CEPLAC","CEPEC","82068","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"J. G. Jardim","S. C. de Sant'Ana","673","1984","11","28",NA,"Brasil","Bahia","UNA","Res. Bio. do Mico-leão(IBAMA).Entr. Km 46 Rod. Ilheus/Una.Trilha paralela area cacau","-39.083333","-15.15",NA,"<ll>dwc_commonname:</ll> Baba-de-boi",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"275","2020-07-23 12:00:25-03","CEPLAC","CEPEC","86824","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"J. G. Jardim","J. G. Jardim","3027","2003","05","01",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una, ao W da Rod. Una/São José, entr. Ca. 26Km de Una/Vila Brasil, ca. 10Km da entrada.","-39.151111","-15.179444",NA,NA,NA,NA,NA,NA,NA,NA,"39W9'4","15S10'46",NA,NA,NA,NA,"30/05/2000",NA,NA,NA
"276","2020-07-23 12:00:25-03","CEPLAC","CEPEC","118816","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"M. N. S. Stapf","M. N. S. Stapf","336","2004","10","22",NA,"Brasil","Bahia","ILHÉUS","600m de Olivença.","-39.013611","-14.952222",NA,NA,NA,NA,NA,NA,NA,NA,"39W0'49","14S57'8",NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"277","2020-07-23 12:00:25-03","CEPLAC","CEPEC","128536","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"Piotto, D.","Piotto, D.","2851","2010","06","02",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta madura, bosque: 7, parcela: 14, dist: 0, dap: 9.6 cm, altura: 13 m",NA,NA,"120","120",NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-23 12:00:25-03","CEPLAC","CEPEC","134413","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"Sem Informação","M.M. Coelho","481","2011","11","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-23 12:00:25-03","CEPLAC","CEPEC","134434","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"Sem Informação","M. Melito","25","2011","09","14",NA,"Brasil","Bahia","UNA","Refúgio de Vida Silvestre de Una, trilha do Mazão","-39.054722","-15.159722",NA,"Foto",NA,NA,NA,NA,NA,NA,"39W3'17","15S9'35",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-23 12:00:25-03","CEPLAC","CEPEC","150385","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"C. Pessoa","Rocha, F.O.","32","2014","07","23",NA,"Brasil","Bahia","ALCOBAÇA","Conglomerado BA_1428-1-7-22","-39.240278","-17.459722",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W14'25","17S27'35",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-23 12:00:25-03","CEPLAC","CEPEC","118834","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"M. N. S. Stapf","M. N. S. Stapf","347","2004","10","23",NA,"Brasil","Bahia","ILHÉUS","Estrada Una/São José da Vitória.","-39.175556","-15.215556",NA,NA,NA,NA,NA,NA,NA,NA,"39W10'32","15S12'56",NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"282","2020-07-23 12:00:25-03","CEPLAC","CEPEC","135721","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P118-07",NA,NA,"100","100",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-23 12:00:25-03","CEPLAC","CEPEC","140554","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"Sem Informação","Lopes, L.C.M.","229","2012","03","16",NA,"Brasil","Bahia","UNA",NA,"-39.121667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W7'18","15S11'88",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-04-08 17:12:24-03","UESB","HUESB","14098","S","Plantae","Dicotyledoneae",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Mariano Neto, E.","714","2000","07","20",NA,"Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,"Árvore, ca. 9m. Floresta alterada. Número 1516 da fitossociologia.","HUESB000014098",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 14:55:43-03","UnB","UB","148832","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Boraginaceae","Cordia","diospyrifolia","Cordia diospyrifolia","Cham.","Kallunki, JA","Belém, RP","2367","1966","06","01","Southern America","Brasil","Bahia",NA,"Margem da rodovia Una - Olivença.",NA,NA,NA,"Frutos verdes.; Arbusto 2m.; Mata costeira.",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA
"286","2019-11-01 14:55:43-03","UnB","UB","148857","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Hatschbach, G","Kummrow, R","1677","1982","01","19","Southern America","Brasil","Paraná ","Cerro Azul","Cab. Rib. do Tigre.","-49.261100769043","-24.823600769043",NA,"Flores alvas, perfumadas.; Arvoreta 5m.; Mata pluvial.",NA,NA,NA,NA,"32006","auto",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"287","2020-08-20 14:55:25-03","UFSC","FLOR","51100","PreservedSpecimen","Plantae",NA,"Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Miranda, A.M.","Miranda, A.M.; Esteves, F. & Meurier, I.","4070","2003","01","25",NA,"Brasil","Bahia","Ilhéus","Fazenda Recreio.","-39.2","-14.9",NA,"árvore, flor botões esverdeados. Caule amarronzado. Folhas membranáceas.","FLOR0051100",NA,"9","9",NA,NA,"39º12'W","14º54'S","2003","02",NA,NA,NA,NA,NA,NA
"288","2020-08-20 20:38:17-03","UFSC","FLOR","9197","PreservedSpecimen","Plantae",NA,"Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Hatschbach, G.","Hatschbach, G.; Zelma, F.J.","48898","1985","02","12",NA,"Brasil","Paraná","Morretes","Rio Bromado.","-48.834400177002","-25.476900100708",NA,"arvoreta, flor alva, 4m altura","FLOR0009197",NA,NA,NA,"30514","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-04 15:43:42-03","IF","SPSF","38000","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.","G.Hatschbach","E.Barbosa & E.F.Costa","1257","2006","04","19","América do Sul","Brasil","PR","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,"COLETA: Interior da floresta.&nf;Arbusto 2,5m., frutos imaturos.;",NA,NA,NA,NA,"32237","auto",NA,NA,"2006","01","10","Magnoliopsida",NA,NA,NA,NA
"290","2021-03-04 15:43:42-03","IF","SPSF","08767","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","(Kunth) Palha","J.Neusa","M.J.Robim & J.P.M. Carvalho",NA,"1984","11","09","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"21048","auto",NA,NA,"1999","04","14","Magnoliopsida",NA,NA,NA,NA
"291","2021-03-04 15:43:42-03","IF","SPSF","10166","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia",NA,"J.Neusa","M.J.Robim","407","1986","05","14","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: paiol&nf;;",NA,NA,NA,NA,"21048","auto",NA,NA,"1999","04","14","Magnoliopsida",NA,NA,NA,NA
"292","2021-03-04 15:43:42-03","IF","SPSF","15472","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia",NA,"J.Neusa","M. Kirizawa & M.Sugiyama","2700","1992","09","22","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"34059","auto",NA,NA,"1999","04","14","Magnoliopsida",NA,NA,NA,NA
"293","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","diospyrifolia","Cordia diospyrifolia","Cham.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia aequinoctialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silvis M. Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Pohl, JBE","Herb. Vindn. 49",NA,NA,NA,"Southern America","Brazil",NA,NA,"et Angra dos Reys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Pohl, JBE","Herb. Vindn. 51",NA,NA,NA,"Southern America","Brazil",NA,NA,"et Angra dos Reys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Serra de Tinguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Pohl, JBE","Herb. Vindn. 17",NA,NA,NA,"Southern America","Brazil",NA,NA,"et Angra dos Reys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in via ad S. Joao Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In prov. Sebastianopolitana, ad Sumidouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:08:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-03 22:00:02-03","FLAS","FLAS","201847","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"M.B. Thomas","MT578",NA,NA,NA,NA,"Brazil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555","Preserved herbarium specimen","[Common name:] Common Name: cangonha --[Label note:] Planta medicinal para o projeto PhD Estudo de Plantas Medicinais dos Pataxó Communidade da Barra Velha, Bahia.",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-07-02 08:39:45-03","IBt","SP","278125","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Fernandes, GD","33464","1995","02","15",NA,"Brasil","São Paulo","Iguape",NA,"-41.491111","-24.655",NA,NA,NA,NA,NA,NA,NA,NA,"-41.491111","-24.655",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:02:21-03","IBt","SP","232068","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Santos, TS; et al.","4416","1988","07","27",NA,"Brasil","Bahia","Belmonte","Distr. Barrolandia. Km 47 da rod. Itapebi/Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-02 08:39:45-03","IBt","SP","278112","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Catharino, ELM","2031","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:02:21-03","IBt","SP","11275","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Johnston, JM","Campos Novaes, J","CGG3198","1895","02",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"nº 536 do coletor","SP023261","SP023261",NA,NA,"23900","auto",NA,NA,"1935",NA,NA,NA,NA,NA,NA,NA
"307","2020-04-15 17:19:33-03","IBt","SP","249164","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Robim, MJ","407","1986","05","14",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:02:21-03","IBt","SP","210073","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Ranga, NT","Barros, F; Martuscelli, P","1241","1986","04","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:02:21-03","IBt","SP","248008","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Barros, F","2237","1991","04","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Pico do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"840","840","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-04-15 17:19:33-03","IBt","SP","256168","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Kirizawa, M","2700","1992","09","22",NA,"Brasil","São Paulo","São Miguel Arcanjo","Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
