"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","sex"
"309","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","10532","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"A.A. Rezende",NA,NA,NA,"América do Sul","Brasil","São Paulo","fazenda santo antonio",NA,"Árvore, 3 m alt, fruto imaturo.;",NA,NA,NA,"Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"59490","auto","Magnoliopsida",NA,NA,NA,NA,NA
"310","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","10494","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil","São Paulo","faz. santo antonio",NA,NA,NA,NA,NA,"Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"59490","auto","Magnoliopsida",NA,NA,NA,NA,NA
"311","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","30691","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Marcondelli, A.C.B.",NA,NA,NA,"América do Sul","Brasil","São Paulo","faz. São Luís",NA,NA,NA,NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto","Magnoliopsida",NA,NA,NA,NA,NA
"312","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","19948","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"J. do L.G. Salvador",NA,NA,NA,"América do Sul","Brasil","Mato Grosso do Sul","Ribeirão Quitoi",NA,"Floresta de galeria, árvore de 3 m, caule liso, fruto verde, na borda da mata.;",NA,NA,NA,"Anaurilândia","-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,NA,NA,NA,"52338","auto","Magnoliopsida",NA,NA,NA,NA,NA
"313","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","24215","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"A. Matavelli",NA,NA,NA,"América do Sul","Brasil","São Paulo","Tabapuã, distrito de Novais",NA,"Mata ciliar, retgião alagada junto ao rio;",NA,NA,NA,"Novais","-48.9099998474121","-20.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,"8845","auto","Magnoliopsida",NA,NA,NA,NA,NA
"314","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","21154","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"A.R. Martins",NA,NA,NA,"América do Sul","Brasil","São Paulo","Trilha ecológica, Fazenda ecológica",NA,"Fruto verde, cerrado;",NA,NA,NA,"Ibaté","-47.9900016784668","-21.9500007629395","A.R. Martins",NA,NA,NA,NA,NA,NA,NA,"17490","auto","Magnoliopsida",NA,NA,NA,NA,NA
"315","2018-09-12 14:47:59-03","UNIOESTE","UNOP","1233","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cielo-Filho, R.; Oliveira, J.N.; Oliveira, J.N.","1510","2013","10",NA,"Brasil","Paraná","Mata da antiga Fazenda Leão",NA,"Árvore, 3,5 m, flor branca.",NA,NA,"18","Matelândia","-53.893889","-25.372222","Franco, G.A.D.C.","530","530","-53.893889","-25.372222","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-05-28 17:23:57-03","UNIOESTE","UNOP","8121","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Gris, D.","49","2010","09",NA,"Brasil","Paraná","Faixa Seca do Corredor de Biodiversidade Santa Maria",NA,"Arvoreta com aproximadamente 4 metros, folhas simples jovens, frutos bifoliculares jovens.",NA,NA,NA,"Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252","Gris, D.",NA,NA,NA,NA,"2012","08","30","24409","auto",NA,NA,NA,NA,NA,NA
"317","2020-08-31 08:55:48-03","INPA","INPA","139147","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Farney, C de S.","368","1983","11","Southern America","Brasil","Rio de Janeiro","Pico Alto Moirão",NA,NA,"INPA0139147","INPA0139147 INPA0139147_e","16","Niterói-Maricá",NA,NA,"Anderson, R; Farney, C de S.",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","13705",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"V. Demuner; et al","1442","2000","10",NA,"Brasil","Espírito Santo","Valão de São Lourenço, (Henrique Tonn)",NA,"Arbusto 5m, botões florais, flores brancas. Borda de mata secundária.","MBML013705","MBML013705","10","Santa Teresa","-40.620556","-19.931111","Carine G.P. Quinet/01-08-2006",NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","14461",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"L. Kollmann; et al","3313","2000","11",NA,"Brasil","Espírito Santo","Parque Municipal Sombra da Tarde",NA,"Arbusto 3m. Flores brancas amareladas.","MBML014461","MBML014461","21","Barra de São Francisco","-40.890833","-18.738333","Carine G.P. Quinet/01-08-2006",NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","15581",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"L. Kollmann; et al","5043","2001","11",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Arvoreto 3m. Flores amarelas.","MBML015581","MBML015581","27","Santa Teresa","-40.553056","-19.9075","Carine G.P. Quinet/01-08-2006",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","25446",NA,"Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"L. Kollmann","8424","2005","10",NA,"Brasil","Espírito Santo","Penha, Sítio do R. Pizziolo",NA,"Arvoreto 5m. Flores brancas.","MBML025446","MBML025446","29","Santa Teresa","-40.555833","-19.935","Carine G.P. Quinet/01-08-2006",NA,NA,"40W33'21","19S56'6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1309","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"BRANDÃO, M.","10936","1984","11",NA,"Brasil","Minas Gerais","Pouso Alegre/ Campinas Km 24.",NA,NA,"MCCA01365","MCCA01365","05","Pouso Alegre","-45.9364013671875","-22.2299995422363","SILVA, A.F.",NA,NA,NA,NA,"2011","01","18","20835","auto",NA,NA,NA,NA,NA,NA
"323","2021-03-04 11:04:21-03","UFRB","HURB","20503","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza, J.S.",NA,"2007","10",NA,"Brasil","Bahia","Serra da Copioba;",NA,NA,"HURB000020503",NA,"20","São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"324","2020-06-15 15:28:31-03","UNESP-RC","HRCB","28922","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Villa, L.G.","1","1996","10",NA,"Brasil","São Paulo",NA,NA,"Caule sem pêlo, marrom, com látex, flores brancas, arbustos grandes <ll>dwc_commonname:</ll> leiteiro",NA,NA,"06","Brotas","-48.1199989318848","-22.2800006866455","Rampin, V.T.",NA,NA,NA,NA,"1998","08",NA,"26585","auto",NA,NA,NA,NA,NA,NA
"325","2020-06-15 15:28:31-03","UNESP-RC","HRCB","18315","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cordeiro, I.","1427","1994","05",NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga",NA,"Arvoreta, ca. de 4m. Frutos imaturos verdes.",NA,NA,"18","Eldorado","-48.0999984741211","-24.5200004577637","Koch, I.",NA,NA,NA,NA,"1999","12",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"326","2020-06-15 15:28:31-03","UNESP-RC","HRCB","20100","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Kiyama, C.Y.","95","1995","04",NA,"Brasil","São Paulo",NA,NA,"Árvore, 8m. Corola alva, esverdeada na base, perfumadas. Folículo maduro aberto expondo sementes pretas com arilo laranja.",NA,NA,"19","Itupeva","-47.0499992370605","-23.1499996185303","Koch, I.",NA,NA,NA,NA,"1999","12",NA,"11330","auto",NA,NA,NA,NA,NA,NA
"327","2020-06-15 15:28:31-03","UNESP-RC","HRCB","26425","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Ferretti, A.R.","87","1996","12",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar",NA,"Árvore de 5 m; casca grossa, rendilhada",NA,NA,"14","Cunha",NA,"-23.257083",NA,NA,NA,"45º02'32.9W","23º15'25,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-06-15 15:28:31-03","UNESP-RC","HRCB","23773","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cardoso-Leite, E.","400",NA,NA,NA,"Brasil","São Paulo","Mata da Câmara",NA,NA,NA,NA,NA,"São Roque","-47.1125","-23.523889","Koch, I.",NA,NA,"47º6'45W","23º31'26S","1999","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-06-15 15:28:31-03","UNESP-RC","HRCB","70620","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,NA,NA,NA,NA,"Cunha",NA,"-23.233333","Marcusso, G. M.",NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-06-15 15:28:31-03","UNESP-RC","HRCB","32425","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cavalcanti, D.C.","288","1996","07",NA,"Brasil","São Paulo","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR",NA,"Árvore ca. 4 m, frutos secos",NA,NA,"02","Guaratinguetá","-45.189998626709","-22.8099994659424","Ferreira, W.M.",NA,NA,NA,NA,"1997","01",NA,"27040","auto",NA,NA,NA,NA,NA,NA
"331","2020-06-15 15:28:31-03","UNESP-RC","HRCB","22623","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza, V.C.","8604","1995","05",NA,"Brasil","São Paulo","Distrito de São Roque",NA,"Árvore, até 6m. Frutos maduros verdes com sementes negras com arilo vermelho.",NA,NA,"28","Itapeva","-48.8699989318848","-23.9799995422363","Koch, I.",NA,NA,NA,NA,"1999","12",NA,"42926","auto",NA,NA,NA,NA,NA,NA
"332","2020-06-15 15:28:31-03","UNESP-RC","HRCB","34385","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Pinheiro, M.H.O.","379","1997","07",NA,"Brasil","São Paulo","Jardim Botânico Municipal de Bauru",NA,"3,0 m alt.; frutos avermelhados",NA,NA,"28","Bauru","-49.060001373291","-22.3099994659424","Rampin, V.T.",NA,NA,NA,NA,"2001","07",NA,"29186","auto",NA,NA,NA,NA,NA,NA
"333","2020-06-15 15:28:31-03","UNESP-RC","HRCB","912","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Viegas, A.P.","s/n","1939","03",NA,"Brasil","São Paulo","Monte Mór",NA,"Árvore. 5 folhas no herbário.",NA,NA,"29","Campinas","-47.060001373291","-22.8999996185303","Koch, I.",NA,NA,NA,NA,"1999","12",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"334","2020-06-15 15:28:31-03","UNESP-RC","HRCB","18400","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Mello-Silva, R.","993","1994","05",NA,"Brasil","São Paulo","Estrada vicinal não pavimentada, lado direito da rodovia SP-165 (trecho Sete Barras-Eldorado, não pavimentado)",NA,"Árvore 12m, DAP 30cm. Folhas pouco discolores. Frutos imaturos verdes. Látex branco.",NA,NA,"14","Eldorado","-48.0999984741211","-24.5200004577637","Koch, I.","70","70",NA,NA,"1999","12",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:28:31-03","UNESP-RC","HRCB","32429","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cavalcanti, D.C.","286","1996","03",NA,"Brasil","São Paulo","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR",NA,"Árvore ca. 16 m, fruto verde e maduro, sementes negras c/ arilo vermelho",NA,NA,"26","Guaratinguetá","-45.189998626709","-22.8099994659424","Ferreira, W.M.",NA,NA,NA,NA,"1997","01",NA,"27040","auto",NA,NA,NA,NA,NA,NA
"336","2020-06-15 15:28:31-03","UNESP-RC","HRCB","32424","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cavalcanti, D.C.","287","1996","02",NA,"Brasil","São Paulo","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR",NA,"Árvore ca. 16 m, fruto maduro (látex), sementes negras c/ arilo vermelho",NA,NA,"25","Guaratinguetá","-45.189998626709","-22.8099994659424","Ferreira, W.M.",NA,NA,NA,NA,"1997","01",NA,"27040","auto",NA,NA,NA,NA,NA,NA
"337","2020-06-15 15:28:31-03","UNESP-RC","HRCB","3754","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Cesar","91","1983","12",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia",NA,NA,NA,NA,"01","Itatiaia","-44.5633010864258","-22.4960994720459","Koch, I.",NA,NA,NA,NA,"1998","12",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"338","2020-06-15 15:28:31-03","UNESP-RC","HRCB","29707","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Glatt, A.",NA,"1998","10",NA,"Brasil","São Paulo",NA,NA,"Arbusto, flores brancas",NA,NA,"21","Itu","-47.2900009155273","-23.2600002288818","Morokawa, R.",NA,NA,NA,NA,"2008","09","23","22309","auto",NA,NA,NA,NA,NA,NA
"339","2020-06-15 15:28:31-03","UNESP-RC","HRCB","22590","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bernacci, L.C.","1430","1995","04",NA,"Brasil","São Paulo","Estação Experimental do IAC",NA,"Arvoreta ca. de 4m. Látex leito, frutos de arilo laranja.",NA,NA,"24","São Roque","-47.1300010681152","-23.5200004577637","Koch, I.",NA,NA,NA,NA,"1999","12",NA,"15567","auto",NA,NA,NA,NA,NA,NA
"340","2020-06-17 15:23:54-03","UNESP-RC","HRCB","9702","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"341","2020-06-17 15:23:54-03","UNESP-RC","HRCB","11179","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758","I. Koch",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"342","2020-06-17 15:23:54-03","UNESP-RC","HRCB","29621","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Takahasi, A.",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"343","2020-06-17 15:23:54-03","UNESP-RC","HRCB","32858","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Gajardo, I. S. M.","s/n",NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"344","2019-05-23 11:07:37-03","UFLA","ESAL","19874","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Fabrício Pereira Reis","s.n.",NA,NA,NA,"Brasil","São Paulo","Serra da Mantiqueira",NA,"arbusto; ; ;; floresta",NA,NA,NA,"Cruzeiro","-44.9599990844727","-22.5699996948242","Ary",NA,NA,NA,NA,NA,NA,NA,"17702","auto",NA,NA,NA,NA,NA,NA
"345","2019-08-20 12:04:40-03","UFLA","ESAL","31656","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Domingos, DQ","s.n.","2007","04",NA,"Brasil","Minas Gerais",NA,NA,"Mata ciliar",NA,NA,"25","Coqueiral","-45.440601348877","-21.1893997192383","D.Pijano",NA,NA,NA,NA,"2009","02","05","16658","auto",NA,NA,NA,NA,NA,NA
"346","2019-05-23 11:07:37-03","UFLA","ESAL","14864","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mata Camarinha",NA,"árvore; 10.5; ;; floresta",NA,NA,NA,"Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,"5","5",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"347","2021-02-04 10:26:21-03","UFRPE","HST","7570","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"M.L.Guedes; M.Fonseca","5497","1997","11",NA,"Brasil","Bahia",NA,NA,"Arbusto ca. 3 m. Folhas simples, , discolores, látex branco. Flores alvas.","HST007570",NA,"30","Prado","-39.2207984924316","-17.341100692749","A.Rapini",NA,NA,NA,NA,"2015",NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA
"348","2021-02-04 10:26:21-03","UFRPE","HST","5588","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F. de Barros","2846","1993","09",NA,"Brasil","São Paulo","Picinguaba",NA,"Arbusto ca. 1,5m alt. Flores com corola branca, perfumada.","HST005588",NA,"10","Ubatuba","-45.0699996948242","-23.4300003051758","I.Koch",NA,NA,NA,NA,"1998","12",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"349","2021-02-25 10:12:17-03","CVRD","CVRD","3631","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Folli, D.A.","1518","1991","12","América do Sul","BRASIL","ES","Localizada no meio do pasto, próximo à Fazenda.",NA,"<ll>dwc_commonname:</ll> Espedoce","CVRD003631",NA,"11","Baixo Guandu","-41.0158004760742","-19.5188999176025","A. J. M. Leeuwenberg",NA,NA,NA,NA,"1993","07","14","34474","auto","Magnoliopsida",NA,NA,NA,NA,NA
"350","2021-02-25 10:12:17-03","CVRD","CVRD","4049","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza, V.D.","386","1992","10","América do Sul","BRASIL","ES","Próximo ao Rio Doce.",NA,"<ll>dwc_commonname:</ll> Espedoce","CVRD004049",NA,"27","Linhares","-40.0722007751465","-19.3910999298096","A. J. M. Leeuwenberg",NA,NA,NA,NA,"1993","07","14","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"351","2021-02-25 10:12:17-03","CVRD","CVRD","11728","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Ferreira-Pinho, M.A.","603","2006","04","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,"Corola alva, cálice verde, com látex. Mata de tabuleiro, borda com pastagem. <ll>dwc_commonname:</ll> Espedoce","CVRD011728",NA,"08","Linhares","-40.0722007751465","-19.3910999298096","Koch, I.",NA,NA,NA,NA,"2006","05","01","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"352","2020-09-12 05:00:02-03","US","US","1066254","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","collina","Tabernaemontana collina","Gardner","Isotype","G. Gardner","74","1836","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00344964","US00344964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","3231394","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","echinata","Tabernaemontana echinata","(Aubl.) A. DC.",NA,"D. Sabatier & M.-F. Prévost","1674","1987","5","South America - Neotropics","French Guiana",NA,"Haut Camopi, 11 km Mt. Belvédére",NA,NA,"US00659954",NA,"16",NA,"-53.1","2.41","Allorge, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","702487","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","gracilis","Tabernaemontana gracilis","Benth.","Isotype","M. R. Schomburgk","39",NA,NA,"South America - Neotropics","Guyana","Rupununi","Upper Essequibo. [Rupununi is a former administrative region.]",NA,NA,"US00111847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","602917","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"-- Dorsett, -- Shamel & -- Popinoe","361b","1914","2","South America - Neotropics","Brazil","Minas Gerais","Lagoa Santa.",NA,NA,"US03231950","US03231950_01","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","1592518","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Y. Mexia","5185","1930","10","South America - Neotropics","Brazil","Minas Gerais","State of Minas Geraes. Viçosa. Road to Barroso, about km. 6 on overgrown slope.",NA,NA,"US03231947","US03231947_01","16",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2596616","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"M. Kuhlman","4046","1956","11","South America - Neotropics","Brazil","Rio de Janeiro","Estado do Rio de Janeiro: Rio Funil (próximo do Estado de São Paulo). Terras da Cia. Madereira.",NA,NA,"US03231946","US03231946_01","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","65742","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,"South America - Neotropics","Brazil",NA,"Organ Mountains",NA,NA,"US00990849","US00990849_01 US00990849_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
