"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"49","2020-11-04 11:14:34-03","ESALQ","ESA","20885","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Maestro, A. L. Silveira, A. M.","1994","10","10","Brasil","São Paulo","Riolândia","-49.6800003051758","-19.9899997711182",NA,NA,"ESA020885","ESA020885","Magnoliophyta",NA,"21.0",NA,NA,NA,NA,"23145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:34-03","ESALQ","ESA","96391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Grecco, M.D.N. et al.","1995","08","24","Brasil","São Paulo","Sales","-49.4799995422363","-21.3400001525879",NA,NA,"ESA096391","ESA096391","Magnoliophyta",NA,"137.0",NA,NA,NA,NA,"14081","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:34-03","ESALQ","ESA","108965","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F. F.",NA,NA,NA,"Zardini, E.","1992","07","27","Paraguai","Central","Estero del Ypoá",NA,NA,NA,NA,"ESA108965","ESA108965","Magnoliophyta",NA,"32821.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:34-03","ESALQ","ESA","111604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F.F.",NA,NA,NA,"Zardini, E.","1990","06","09","Paraguai",NA,"Cordillera",NA,NA,NA,NA,"ESA111604","ESA111604","Magnoliophyta",NA,"21257.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:34-03","ESALQ","ESA","111681","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F.F.",NA,NA,NA,"Zardini, E.","1990","07","07","Paraguai",NA,"Cordillera",NA,NA,NA,NA,"ESA111681","ESA111681","Magnoliophyta",NA,"21952.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:34-03","ESALQ","ESA","108973","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F. F.",NA,NA,NA,"Zardini, E.M.","1993","07","22","Paraguai","Paraguari","Estero del Ypoá",NA,NA,NA,NA,"ESA108973","ESA108973","Magnoliophyta",NA,"36743.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:34-03","ESALQ","ESA","108980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F. F.",NA,NA,NA,"Zardini, E.","1990","07","21","Paraguai","Cordilhera","Esteros",NA,NA,NA,NA,"ESA108980","ESA108980","Magnoliophyta",NA,"22031.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:34-03","ESALQ","ESA","108592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F.F.","2007",NA,NA,"Zardini, E.M.","1994","10","13","Paraguai",NA,"Concepción",NA,NA,NA,NA,"ESA108592",NA,"Magnoliophyta",NA,"41326.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:34-03","ESALQ","ESA","108594","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F.F.",NA,NA,NA,"Zardini, E.M.","1992","06","25","Paraguai",NA,"Cordillera",NA,NA,NA,NA,"ESA108594",NA,"Magnoliophyta",NA,"32307.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:34-03","ESALQ","ESA","46800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Silva, F.C. ; Francisco, E.M.","1996","08","28","Brasil","Paraná","Jaguapita","-51.5318984985352","-23.1128005981445",NA,NA,"ESA046800","ESA046800","Magnoliophyta",NA,"20447.0",NA,NA,NA,NA,"25330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:56:24-03","ESALQ","ESA","136463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. Cordeiro","2014","05","20","G. Felitto","2013","09","26","Brasil","São Paulo","Mirandópolis","-51.0999984741211","-21.1299991607666",NA,NA,"ESA136463",NA,NA,NA,"720.0",NA,NA,NA,NA,"33315","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:34-03","ESALQ","ESA","10579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Ivanauskas, N.M.","1993","10","27","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA010579","ESA010579","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:34-03","ESALQ","ESA","17686","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Ivanauskas, N.M. ; Silva, I.C.","1994","10","18","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA017686","ESA017686","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:34-03","ESALQ","ESA","17322","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Silva, I. C.","1994","10","28","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA017322","ESA017322","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:34-03","ESALQ","ESA","94826","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Viani, R.A.G. et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"ESA094826","ESA094826","Magnoliophyta",NA,NA,NA,"Área da Riocell. Floresta Estacional.",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:34-03","ESALQ","ESA","118858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Mazine, F.F.",NA,NA,NA,"Colletta, G.D.","2012","05","01","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"ESA118858",NA,"Magnoliophyta",NA,"643.0",NA,"Faz. São João do Barreiro, mata ao lado do confinamento.",NA,"Árvore, 10m, flores brancas","52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:34-03","ESALQ","ESA","65034","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Souza, J.P.","1998","08","31","Brasil","São Paulo","Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,"ESA065034","ESA065034","Magnoliophyta",NA,"2729.0",NA,"Haras Vanguarda. Módulo II",NA,"Arvoreta, flores alvas","12206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:34-03","ESALQ","ESA","18045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kuntz, J.","2011",NA,NA,"Tamashiro, J.Y.; Santos, F.A.M.; Gardolinski, P.C.F.C.; Galvão, J.C.; Belinello, R.","1994","09","26","Brasil","São Paulo","Itatinga","-48.6100006103516","-23.1000003814697",NA,NA,"ESA018045","ESA018045","Magnoliophyta",NA,"638.0",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:24:25-03","CPAP","CPAP","19051","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","H. Van der Werff","1997",NA,NA,"Ratter, J. A.","1996","09","21","Brasil","MS","Coxim","-54.7","-18.5","54°42' W","18°30' S",NA,NA,NA,NA,"7489",NA,"Reserva militar do 47º batalhão",NA,"AMBIENTE: Cerradão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-07-02 14:03:14-03","JBP","HPL","10386","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","R. Tsuji","2007","10","18","R. Tsuji","2007","10","18","Brasil","SP","Itapeva","-48.87","-23.98",NA,NA,NA,NA,NA,NA,"2267",NA,"Coletado na estrada sentido Itararé, em beira de asfalto.",NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-07-02 14:03:14-03","JBP","HPL","5283","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"F.F. Mazine-Capelo","2006","08","15","H. Lorenzi","2005","10","20","Brasil","SP","Campina do Monte Alegre","-48.47","-23.59",NA,NA,NA,NA,NA,NA,"5787",NA,"Coletado no sítio Frutas, Rosa, Bairro Salto do Paranapanema.",NA,NA,"15046","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-07-02 14:03:14-03","JBP","HPL","9105","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","H. Lorenzi","1992","07","31","H. Lorenzi","1992","07","31","Brasil","SP","Gavião Peixoto","-48.49","-21.83",NA,NA,NA,NA,NA,NA,"123",NA,"Coletado na estrada que liga essa cidade a Araraquara ca. 2km de cidade.",NA,NA,"21527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-07-02 14:03:14-03","JBP","HPL","5278","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","F.F Mazine-Capelo","2006","08","15","H. Lorenzi","2005","10","20","Brasil","SP","Campina do Monte Alegre","-48.47","-23.59",NA,NA,NA,NA,NA,NA,"5793",NA,"Coletado no sítio Frutas, Rosa, Bairro Salto do Paranapanema.",NA,NA,"15046","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2014-09-25 12:32:43-03","FEMACT","MIRR","5597","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Haussen, M.; Nunes, V.F.","1990","10","21","Brasil","Rio Grande do Sul",NA,"-51.001743","-30.268801","-51.001743","-30.268801",NA,NA,NA,NA,"1539",NA,"Parque Est. de Itapuã, Viamão",NA,"Arbusto frequente nas dunas, próximo à Lagoa dos Patos. Flores com pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:31:21-03","IAP","PACA-AGP","26492","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Rambo, B.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA026492",NA,"Magnoliophyta","Myrtales",NA,NA,"Pareci",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula campestri Fenofase: estéril","21601","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:31:21-03","IAP","PACA-AGP","32736","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Henz, E.","1945","10","17","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA032736",NA,"Magnoliophyta","Myrtales",NA,NA,"Zimmersberg",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in rupestribus dumetosis Fenofase: flor","21601","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:31:21-03","IAP","PACA-AGP","11797","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Emrich, K.","1941","09","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA011797",NA,"Magnoliophyta","Myrtales",NA,NA,"Higienópolis",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula campestri Fenofase: flor","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:31:21-03","IAP","PACA-AGP","69305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Sehnem, A.","1963","01","25","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA069305",NA,"Magnoliophyta","Myrtales","8162",NA,"Itapoã, ad flumen Guaíba",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Hábito: árvore","29946","auto","10","10","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:31:21-03","IAP","PACA-AGP","48940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Rambo, B.","1950","10","11","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA048940",NA,"Magnoliophyta","Myrtales",NA,NA,"Itapoã, Granja Neugebauer",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula arenosa Fenofase: flor subaperto","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:31:21-03","IAP","PACA-AGP","8391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Emrich, K.","1941","09","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA008391",NA,"Magnoliophyta","Myrtales",NA,NA,"Montserrat",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula campestri Fenofase: flor","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:31:21-03","IAP","PACA-AGP","26451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"P. Buck SJ","1945","01",NA,"Brasil","RS","Palmares",NA,NA,NA,NA,"PACA026451",NA,"Magnoliophyta","Myrtales",NA,NA,"Faz. das Almas",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula arenosa Fenofase: flor",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:31:21-03","IAP","PACA-AGP","26500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Henz, E.","1944",NA,NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA026500",NA,"Magnoliophyta","Myrtales",NA,NA,"Pareci",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: in silvula campestri Fenofase: flor","21601","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:31:21-03","IAP","PACA-AGP","44523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Rambo, B.","1949","11","24","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA044523",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","27350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:31:21-03","IAP","PACA-AGP","86643","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","2001","08","21","L. Baretta","1998",NA,NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA086643",NA,"Magnoliophyta","Myrtales",NA,NA,"Lagoa da porteira",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: borda de mata da restinga Fenofase: estéril","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:31:21-03","IAP","PACA-AGP","86339","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","2000","10",NA,"Mauhs, J.","1998",NA,NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA086339",NA,"Magnoliophyta","Myrtales",NA,NA,"Lagoa da Porteira",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: borda de mata da restinga Fenofase: flor","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:31:21-03","IAP","PACA-AGP","86499","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1999","11","02","Mauhs, J.","1998",NA,NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA086499",NA,"Magnoliophyta","Myrtales",NA,NA,"Lagoa da Porteira",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: borda de mata da restinga Fenofase: flor","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:31:21-03","IAP","PACA-AGP","86629","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","2001","10","24","Mauhs, J.","1998",NA,NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA086629",NA,"Magnoliophyta","Myrtales",NA,NA,"Lagoa da Porteira",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied. Habitat: borda de mata da restinga","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:31:21-03","IAP","PACA-AGP","52201","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"Rambo, B.","1951","12",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA052201",NA,"Magnoliophyta","Myrtales",NA,NA,"Itapoã, Lagoa dos Patos",NA,"Sem material. Habitat: in silvula arenosa Fenofase: flor","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:31:21-03","IAP","PACA-AGP","67214","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis","Mattos","J. Mattos","1998",NA,NA,"C. Steffen SJ","1983","08","25","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA067214",NA,"Magnoliophyta","Myrtales",NA,NA,"Novo Câmpus UNISINOS",NA,"cultivada.&nf;Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied.","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:31:21-03","IAP","PACA-AGP","87074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. Mauhs",NA,NA,NA,"Mauhs, J.","2002","10","23","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA087074",NA,"Magnoliophyta","Myrtales",NA,NA,"Lagoa da Porteira",NA,"Habitat: campo próximo da mata de restinga Hábito: arvoreta","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:31:21-03","IAP","PACA-AGP","113261","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","F. Gonzatii","2012","03",NA,"E. Valduga","2011","11","27","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA113261",NA,"Magnoliophyta","Myrtales","187",NA,"Lagoa da Porteira.",NA,"HUCS 38305 Habitat: nas margens da lagoa, em borda da mata de restinga","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:31:21-03","IAP","PACA-AGP","98341","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. E. Q. Faria","2015","01",NA,"Sehnem, A.","1980","09","25","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA098341",NA,"Magnoliophyta","Myrtales","17042",NA,"Unisinos-Novo Câmpus",NA,"Habitat: cultivada","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-27 13:31:26-03","IAP","PACA-AGP","102727","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","L.H.Soares-Silva","2004",NA,NA,"E.M.Francisco et al.","1998","10","30","Brasil","PR","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"PACA102727",NA,"Magnoliophyta","Myrtales","s/n",NA,"Rancho carolina, divisa do Sítio Pica- pau amarelo",NA,"Cerca de 6m;&nf;Frutos imaturos de cor amarelo escuro;&nf;Matriz do viveiro;&nf;Herbário FUEL número: 22653 Habitat: no meio da mata Hábito: árvore","30511","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-27 13:31:26-03","IAP","PACA-AGP","38019","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Emrich-Rambo","1954","08","29","Rambo, B.","1948","11","14","Brasil","RS","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"PACA038019",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Sem material. Habitat: in silvula arenosa Fenofase: flor","31686","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-27 13:31:26-03","IAP","PACA-AGP","94501","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","C. Mondin","1999","10","09","Mondin, C.","1999","10","09","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"PACA094501",NA,"Magnoliophyta","Myrtales","1908",NA,"Pacheca",NA,"HASU 10923. Habitat: Em borda de mata arenosa.","49429","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-27 13:31:26-03","IAP","PACA-AGP","100615","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","C. Mondin","1999","10","09","C. Mondin & A. Iob","1999","10","09","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"PACA100615",NA,"Magnoliophyta","Myrtales","1908",NA,"Pacheca",NA,"Sem nº de HASU&nf;c/ ca. 2 m alt. Na borda arenosa Habitat: mata arenosa Hábito: arbusto","49429","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-27 13:31:26-03","IAP","PACA-AGP","84787","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand",NA,NA,NA,NA,"L. Nogueira","1996","10",NA,"Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"PACA084787",NA,"Magnoliophyta","Myrtales",NA,NA,"Potreirinho",NA,"Conforme Flora Arbórea e Arborescente do RS (pág.132) Eugenia myrcianthes Nied.","31350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-27 13:31:26-03","IAP","PACA-AGP","94447","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","J. Mattos",NA,NA,NA,"Backes, A.","1975","11","06","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"PACA094447",NA,"Magnoliophyta","Myrtales","103",NA,"Morro do Coco",NA,"HASU 2836.&nf;HAS 14949.&nf;Pouco comum. Habitat: Em beira de mata. Fenofase: flor e botões Hábito: arbusto","41667","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-27 13:31:26-03","IAP","PACA-AGP","94448","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand",NA,NA,NA,NA,"Backes, A.","1975","12","01","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"PACA094448",NA,"Magnoliophyta","Myrtales",NA,NA,"Morro do Coco",NA,"HASU 2831. Habitat: Em lugares ensolarado e úmido. Fenofase: Frutos Verdes","41667","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
