"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","sex"
"195","2016-09-05 16:03:37-03","UFSM","HDCF","985","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Longhi, S. J.","256","1982","01","19","América","Brasil","Rio Grande do Sul","Cordilheira",NA,NA,"Inventário de nativas (am. 9)",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-52.8939018249512","-30.0391998291016",NA,NA,"Cachoeira do Sul",NA,NA,NA,"2016","04","71201","auto","14",NA,NA,NA,NA
"196","2019-03-29 10:41:42-03","UFSM","HDCF","6452","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Longhi, S. J.",NA,"2003","11","15","América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-55.4827995300293","-29.5891990661621",NA,NA,"Manoel Viana",NA,NA,NA,"2016","02","43920","auto","02",NA,NA,NA,NA
"197","2016-09-05 16:03:37-03","UFSM","HDCF","1021","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Longhi, S. J.","281","1981","11","25","América","Brasil","Rio Grande do Sul","Carovi",NA,NA,"Inventário de nativas (am. 12)",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-54.8671989440918","-29.1916999816895",NA,NA,"Santiago",NA,NA,NA,"2016","04","56006","auto","14",NA,NA,NA,NA
"198","2016-09-05 16:03:37-03","UFSM","HDCF","2399","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Marchiori, J. N. C.","420","1986","08","01","América","Brasil","Rio Grande do Sul",NA,NA,NA,"Árvore. Mata ciliar do rio Ibicuí. Mad. Coletada. 13",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Marchiori, J. N. C.","-54.6794013977051","-29.6916999816895",NA,NA,"São Vicente do Sul",NA,NA,NA,"1986","08","42672","auto","14",NA,NA,NA,NA
"199","2019-06-12 09:07:06-03","UFSM","HDCF","6384","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Figueira, M; Schindler, B; Favarin, J A S","115","2012","11","04","América","Brasil","Rio Grande do Sul","rio Vacacaí",NA,NA,"Árvore, frequente, aprox. 9 m de alt., incospicuamente latescente, botões creme-esverdeados; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo suave, solo arenoso",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M","-53.542222","-29.868611","45","45","Restinga Seca",NA,"-53.542222","-29.868611","2012","11",NA,NA,"04",NA,NA,NA,NA
"200","2019-03-29 10:41:42-03","UFSM","HDCF","4034","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Jacaquá",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.",NA,NA,NA,NA,NA,NA,NA,NA,"2016","02",NA,NA,"02",NA,NA,NA,NA
"201","2019-03-29 10:41:42-03","UFSM","HDCF","4033","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Jacaquá",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Sobral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-03-29 10:41:42-03","UFSM","HDCF","6521","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Andriollo, D. D.",NA,"2012","01","06","América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-55.1310997009277","-29.5503005981445",NA,NA,"São Francisco de Assis",NA,NA,NA,"2016","03","48310","auto","21",NA,NA,NA,NA
"203","2019-03-29 10:41:42-03","UFSM","HDCF","4075","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Perau São Xico",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-55.1310997009277","-29.5503005981445",NA,NA,"São Francisco de Assis",NA,NA,NA,"2016","02","48310","auto","02",NA,NA,NA,NA
"204","2016-09-05 16:03:37-03","UFSM","HDCF","1970","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Marchiori, J. N. C.","18","1985","12","26","América","Brasil","Rio Grande do Sul","Ponte do Rio Ibicuí",NA,NA,"Árvore na mata ciliar",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.","-54.6794013977051","-29.6916999816895",NA,NA,"São Vicente do Sul",NA,NA,NA,"2016","04","42672","auto","14",NA,NA,NA,NA
"205","2020-08-31 08:54:52-03","INPA","INPA","251894A","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ramos, AE","1680","2000","09","19","Southern America","Brasil","Goiás","Sede da Fazenda Brumado, isolado no meio do pasto.",NA,NA,NA,"INPA251894A","Dicotyledon Asterids","Ericales","(A.DC.) Radlk.",NA,NA,"Alves-Araújo, A",NA,NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,"05",NA,NA,NA,NA
"206","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","43797",NA,"Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","R. C. Forzza; A. M. Amorim & S.C. Sant'Ana","1348","1999","04","25",NA,"Brasil","Bahia","Gruta dos Brejões. Afloramento calcário rodeado por caatinga",NA,NA,"Árvore com ca 6m alt., frutos verdes com indumento cinéreo","MBML043797",NA,NA,"Radlk.",NA,NA,"A.Alves Araujo &A.Z.Monico/2014","-41.1561012268066","-11.5500001907349",NA,NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"207","2021-03-04 11:04:11-03","UFRB","HURB","25994","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Campos, A.C.M; Rocha, M.; Costa, G. & Pereira, L.","145","2019","09","03",NA,"Brasil","Bahia","Serra do Jatobá;",NA,NA,NA,"HURB000025994",NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"-39.8588981628418","-12.8699998855591",NA,NA,"Milagres",NA,NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA
"208","2021-03-04 11:06:26-03","UFRB","HURB","20502","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Souza, J.S.",NA,"2008","01","12",NA,"Brasil","Bahia","Serra da Copioba;",NA,NA,NA,"HURB000020502",NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"-39.0894012451172","-12.8472003936768",NA,NA,"São Felipe",NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"209","2017-11-24 14:12:28-02","UFLA","ESAL","22832","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Santos, R M; F. A. Vieira; outros","s.n.",NA,NA,NA,NA,"Brasil","Piauí","Parque Nacional Serra das Confusões",NA,NA,"árvore; 4, m; ;",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"-43.3300018310547","-9.27861022949219",NA,NA,"Caracol",NA,NA,NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA
"210","2018-10-05 13:28:16-03","UFLA","ESAL","22410","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Santos, R M; F. A. Vieira","s.n.",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"árvore; 4, m; ;",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"R.M.Santos H. Almeida","-41.619722","-12.327278","711","711","Iraquara",NA,"-41.619722","-12.327278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-11-24 14:12:28-02","UFLA","ESAL","22766","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Santos, R M; F. A. Vieira","s.n.",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"árvore; 3, M; ;",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"R.M.Santos; H. Almeida",NA,NA,NA,NA,"Desidério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2018-08-31 12:41:55-03","UFLA","ESAL","25512","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Melo, PHA; Torres, DM","3736",NA,NA,NA,NA,"Brasil","Minas Gerais","Ponte do Guapiara, margem direita",NA,NA,"; ; flores alvas;",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"R.M.Santos","-44.603333","-21.976111",NA,NA,"Aiuruoca",NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-11-24 14:12:28-02","UFLA","ESAL","20623","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Marcos E. G. Sobras","-45.7541999816895","-22.159200668335",NA,NA,"São Sebastião da Bela Vista",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"214","2017-11-24 14:12:28-02","UFLA","ESAL","20622","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Marcos E. G. Sobras","-45.7541999816895","-22.159200668335",NA,NA,"São Sebastião da Bela Vista",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"215","2019-12-19 11:20:27-03","UFG","UFG","50725","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Projeto Biodiversidade, B.P.; Zanatta, M.R.V. & Castro, B.M.","564","2012","10","03",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0050725",NA,NA,"(A. DC.) Radlk.",NA,"UFG0050725","Proença, C.E.B.","-50.086944","-17.66","506","506","Edéia",NA,"-50.086944","-17.66","2012","01",NA,NA,"01",NA,NA,NA,NA
"216","2019-06-10 10:11:40-03","FZB-BH","BHZB","8305","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rezende, S.G et al.","3481","2009","09","20",NA,"Brasil","MG",NA,NA,NA,"Doação Sete Soluções. BHCB 138200. Em estágio médio de regeneração. Coord: 19° 9' 39 S; 42° 47' 20W. Alt: 380 a 450 m.",NA,NA,NA,NA,NA,NA,NA,"-42.788889","-19.160833","380","380","Joanesia",NA,"42W 47' 20","19S 9' 39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 13:58:39-03","IMA","MAC","63169","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M.C.S.Mota; A.Santos; E.Lins","12550","2014","06","01",NA,"Brasil","Alagoas","RVS do Craunã e do Padre, Morro do Padre.",NA,NA,"Árvore ca. 10 m de alt. Flores cremes.; Caatinga.","MAC0063169",NA,NA,"(A.DC.) Radlk.",NA,"MAC0063169","M.C.S.Mota","-38.487636","-9.446858",NA,NA,"Água Branca",NA,"-38.487636","-9.446858","2014","06",NA,NA,"01",NA,NA,NA,NA
"218","2021-01-26 13:58:39-03","IMA","MAC","15700","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.França; et al.","1956","1996","10","27",NA,"Brasil","Bahia","Morro do Leão.",NA,NA,"Árvore planta com ca. de 5m de alt. Flores verdes, anteras castanhas.; Campos Gerais","MAC0015700",NA,NA,"(A.DC.) Radlk.",NA,"MAC0015700","A.Alves-Araújo","-36.697447","-12.707317",NA,NA,"Itatim",NA,"-36.697447","-12.707317","2009","07",NA,NA,"29",NA,NA,NA,NA
"219","2021-01-26 13:58:39-03","IMA","MAC","40803","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","R.P.Lyra-Lemos; F.Cavalcante","12450","2009","08","29",NA,"Brasil","Alagoas","Fazenda Capiatã.",NA,NA,"Árvore ca. 15 m. Látex alvo. Estéril.; Mata Atlântica.","MAC0040803",NA,NA,"(A.DC.) Radlk.",NA,"MAC0040803","F.Cavalcante","-36.17615","-10.125",NA,NA,"Coruripe",NA,"-36.17615","-10.125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:58:39-03","IMA","MAC","62660","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M.C.S.Mota; A.Santos; M.W.T.Silva","12055","2013","08","30",NA,"Brasil","Alagoas","RVS do Craunã e do Padre, Alto do Belo.",NA,NA,"Arbusto ca. 5 m de alt. Frutos marrons.; Caatinga.","MAC0062660",NA,NA,"(A.DC.) Radlk.",NA,"MAC0062660","M.C.S.Mota","-37.887547","-9.264861",NA,NA,"Água Branca",NA,"-37.887547","-9.264861","2013","08",NA,NA,"30",NA,NA,NA,NA
"221","2021-01-26 13:58:39-03","IMA","MAC","41843","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.Cavalcante; A.M.Bastos; L.M.Leão","309","2009","10","08",NA,"Brasil","Alagoas","Reserva Bosque.",NA,NA,"Árvore ca. 5m de altura. Estéril. Látex alvo.; Mata Atlântica.","MAC0041843",NA,NA,"(A.DC.) Radlk.",NA,"MAC0041843",NA,"-35.373611","-9.022778",NA,NA,"Maragogi",NA,"-35.373611","-9.022778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-04 10:30:15-03","UFRPE","HST","1688","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","G.Teixeira","2703","1965","05","19",NA,"Brasil","Alagoas","Timbaúba de Baixo",NA,NA,"Arvoreta de fuste tortuoso, flores diminutas, pilosas. Entrecasca com látex esbranquiçado, porém em pouca quantidade.","HST001688",NA,NA,"(A.DC.) Radlk.",NA,NA,"A.Alves-Araújo","-37.124698638916","-9.67778015136719",NA,NA,"Batalha",NA,NA,NA,"2009","07","17525","auto","21",NA,NA,NA,NA
"223","2021-02-04 10:30:15-03","UFRPE","HST","15001","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","A.M.Miranda; et C.Silva","5550","2007","09","20",NA,"Brasil","Bahia","Serra das Araras",NA,NA,"Árvore ca. 7 m alt., muito ramificada; caule creme-amarronzado; folhas membranáceas; flores esverdeadas.","HST015001",NA,NA,"(A.DC.) Radlk.",NA,NA,"A.Alves-Araújo","-41.2966995239258","-13.8133001327515",NA,NA,"Ituaçu",NA,NA,NA,"2015","02","36625","auto",NA,NA,NA,NA,NA
"224","2021-02-04 10:30:15-03","UFRPE","HST","3650","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B.Ramalho","13","1971","09","22",NA,"Brasil","Bahia","Fazenda Tapagem",NA,NA,"Árvore ca. 6 m alt.; látex branco; flores verdes, pequenas, perfumadas. Cauliflora.","HST003650",NA,NA,"(A.DC.) Radlk.",NA,NA,"A.Alves-Araújo","-40.19580078125","-10.2638998031616",NA,NA,"Jaguararí",NA,NA,NA,"2008","06","60045","auto","05",NA,NA,NA,NA
"225","2021-02-04 10:30:15-03","UFRPE","HST","3643","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B.Ramalho","4","1971","09","17",NA,"Brasil","Bahia","Fazenda Lagoa da Palha",NA,NA,"Árvore ca. 5 m alt.; latéx branco; flores verdes perfumadas, raras.","HST003643",NA,NA,"(A.DC.) Radlk.",NA,NA,"A.Alves-Araújo","-42.7310981750488","-10.8217000961304",NA,NA,"Xique-Xique",NA,NA,NA,"2008","05","100560","auto","21",NA,NA,NA,NA
"226","2020-03-10 11:23:24-03","CPATSA","HTSA","7685","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Cotarelli, V.M.; Fontana, A.P.; Marcondes Oliveira","4139","2016","11","17",NA,"Brasil","Ceará","Área de Supressão Vegetal (ASV) Porcos 03, leito de rio seco no momento da amostragem.",NA,NA,"Árvore cerca de 3m. Frutos escassos na planta, esféricos marrons.; Caatinga",NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Fontana, A.P.","-39.416667","-8.059167",NA,NA,"Brejo Santo",NA,"-39.416667","-8.059167","2016","11",NA,NA,"17",NA,NA,NA,NA
"227","2020-03-10 11:23:24-03","CPATSA","HTSA","7733","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Fontana, A.P.; Silva, J.R.","3915","2016","09","29",NA,"Brasil","Pernambuco","Serra da Inveja ou Serra do Catolé",NA,NA,"Arbórea, ca. 7m. Folhas verdes brilhantes. Flores cremes.; Caatinga",NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Fontana, A.P.","-40.309167","-8.25",NA,NA,"Parnamirim",NA,"-40.309167","-8.25","2016","10",NA,NA,"05",NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","290403","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","lanceolata","Lucuma lanceolata","C. Raunkiaer","14057 a","1888",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,"US00323781",NA,"Ebenales","Raunkiaer","Isotype","US00323781_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2283462","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","T. Pederson","4549","1957","4","17","South America","Argentina","Corrientes","Estancia Las Tres Marias Dep. Emperado, Prov. Corrientes",NA,NA,NA,"US02701896",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","1443499","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","J. Schröder","17998","1924","12",NA,"South America","Uruguay","Paysandu","Isla Caridad in flum. Uruguay",NA,NA,NA,"US02701900",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","1193946","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","P. Jörgensen","2151","1918","1",NA,"South America","Argentina","Formosa","Del Territorio de Formosa, Rep. Argentina,",NA,NA,NA,"US02701901",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","3389160","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","A. Kegler","316","1999","10","27","South America","Brazil","Rio Grande do Sul","RS - Mun, de Caxias do Sul - Agudo - Criuva",NA,NA,NA,"US02701918",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701918_01",NA,NA,NA,"780",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","920679","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. M. Curran","322","1913","11","2","South America","Argentina","Corrientes","Vicinity of Goya",NA,NA,NA,"US02701903",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701903_01",NA,NA,NA,"15","30",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","2896016","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","R. L. Fróes","19990","1942","12","19","South America - Neotropics","Brazil","Bahia","Da Amazonia, Estado: Bahia, Queimadas, rio Paraguassu",NA,NA,NA,"US02701925",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701925_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","1055043","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","P. Jörgensen","2100","1917","10",NA,"South America","Argentina","Chaco","Las Palmas",NA,NA,NA,"US02701902",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2122460","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","T. Pederson","442","1949","11","20","South America","Argentina","Corrientes","Estancia  Santa Teresa Dep. Mburucuya, Prov. Corrientes",NA,NA,NA,"US02701898",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2123758","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","B. Rambo","41165","1949","4","22","South America","Brazil","Rio Grande do Sul","Rio Grande do Sul, P. Alegre, Ilha das Flores",NA,NA,NA,"US02701923",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701923_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","920920","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. M. Curran","s.n.","1913","11","2","South America","Argentina","Corrientes","Vicinity of Goya, Provincia de Corrientes",NA,NA,NA,"US02701905",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,"15","30",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2756400","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","A. Lourteig, A. Schinini & V. Maruñak","2859","1973","11","20","South America","Argentina","Corrientes","Corrientes (CTES) Argentina, Ruta 40 y R. Aguapey",NA,NA,NA,"US02701895",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","920923","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. M. Curran","s.n.","1913","11","2","South America","Argentina","Corrientes","Vicinity of Goya, Provincia de Corrientes",NA,NA,NA,"US02701904",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,"15","30",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","704490","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. M. Curran","36","1915","10","1","South America - Neotropics","Brazil","Bahia","Forests of Rio Grongogy Basin, State of Bahia",NA,NA,NA,"US02701926",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701926_01",NA,NA,NA,"100","500",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","2102378","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","B. Rambo S. J.","52202","1951","12","12","South America","Brazil","Rio Grande do Sul","Brasilia, RGS, Itapoan p.P Alegre",NA,NA,NA,"US02701921",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701921_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2283392","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","T. Pederson","4446","1957","1","19","South America","Argentina","Corrientes","Estancia Tuyuti Dep. Itati, Prov. Corrientes",NA,NA,NA,"US02701897",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701897_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M. Nee","37511","1989","1","3","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Andres Ibanez, E side of city of Santa Cruz, along main drainage canal between 2nd and 3rd Anillos",NA,NA,NA,NA,NA,"Ebenales","(A. DC.) Radlk.",NA,NA,"Pennington, T. D., (K)","-63.1583","-17.77","400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","3196607","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M. Nee","37511","1989","1","3","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Andres Ibanez, E side of city of Santa Cruz, along main drainage canal between 2nd and 3rd Anillos",NA,NA,NA,"US02701919",NA,"Ebenales","(A. DC.) Radlk.",NA,"US02701919_01",NA,"-63.1583","-17.77","400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","2049918","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","T. Meyer","16071","1950","12","14","South America","Paraguay",NA,"Republica del Paraguay, Departamento Pilar, Frente a la desembocadura del rio Bermejo",NA,NA,NA,"US02701922",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","2122461","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","T. Pederson","442","1949","10","22","South America","Argentina","Corrientes","Estancia  Santa Teresa Dep. Mburucuya, Prov. Corrientes",NA,NA,NA,"US02701899",NA,"Ebenales","(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
