"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1696","2020-09-12 05:00:02-03","US","US","3359060","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","J. I. Jangoux, A. B. Andeson, M. J. Balick & J. Frazao","1745","1981","12","1","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Maranhão",NA,"Between Estreito de Goias and Carolin, S of Estreito","-47.3333","-6.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1697","2020-09-12 05:00:02-03","US","US","3534780","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","R. Vásquez & et al.","29863","2004","3","2","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pasco","Oxapampa","Dist. Palcazú. Comunidad Yanesha-Nueva Aldea.","-75.0739","-10.3881",NA,"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1698","2020-09-12 05:00:02-03","US","US","3405650","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","M.-F. Prévost","4192","2001","6","2","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Malvales","Aubl.","Prévost, M.-F.; Sabatier, D.","Cayenne",NA,"Centre ORSTOM de Cayenne près du Centre ORSTOM de Cayenne.","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1699","2020-09-12 05:00:02-03","US","US","3421761","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","E. Freire & M. Innunda","3159","1998","7","2","South America - Neotropics","Ecuador",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Pastaza",NA,"Cantón Arajuno, Parroquia Villano. Linea propuesta por ARCO para el oleoducto. Campamento 3.","-77.5","-1.47",NA,"470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1700","2020-09-12 05:00:02-03","US","US","3266699","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","E. Stijfhoorn","693","1991","6","29","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Beni","Vaca Diez","Chacobo Village Alto Ivon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1701","2020-09-12 05:00:02-03","US","US","3579634","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Valenzuela et al.","8603","2007","1","25","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cusco","Quispicanchis","Distrito Camanti, Limonchayoc","-70.6256","-13.1842",NA,"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1702","2020-09-12 05:00:02-03","US","US","3635930","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Valenzuela et al.","10712","2007","12","18","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cusco","Quispicanchis","Quincemil hacia Mazuco.","-70.5636","-13.1875",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1703","2020-09-12 05:00:02-03","US","US","3386431","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. R. Anderson, S. R. Hill, R. G. P. Santos & R. Souza","10159","1973","5","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.","Setser, H. L., (KY), University of Kentucky","Goiás",NA,"Serra Dourada. Ca. 17 km (straight line) S of Goiás Velho, 6 km NE of Mossamedes, on lower eastern slope of serra",NA,NA,NA,"700","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1704","2020-09-12 05:00:02-03","US","US","3347058","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. K. de Escobar & M. P. Velásquez","8325","1988","3","11","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Antioquia","San Carlos","Corregimiento El Jordán, Vereda Juanes, entre el Campamento de ISA y el Río Samaná, borde de Río Narices",NA,NA,NA,"230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1705","2020-09-12 05:00:02-03","US","US","3359047","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. Thomas, C. A. Cid Ferreira, D. Ackerley, J. Guedes & J. F. Ramos","4745","1985","10","31","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Mato Grosso",NA,"NW of Pontes and Lacerda","-59.4167","-15.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1706","2020-09-12 05:00:02-03","US","US","2926825","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","E. P. Heringer, T. S. Figueiras & R. C. Mendonça","5599","1980","10","22","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1707","2020-09-12 05:00:02-03","US","US","2840542","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","G. T. Prance, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","5590","1968","7","4","South America - Neotropics","Brazil",NA,NA,"AAU, US",NA,NA,"Malvales","Aubl.",NA,"Rondônia",NA,"Madeira-Mamore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1708","2020-09-12 05:00:02-03","US","US","3724423","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Valenzuela et al.","8603","2007","1","25","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cusco","Quispicanchis","Distrito Camanti, Limonchayoc","-70.6256","-13.1842",NA,"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1709","2020-09-12 05:00:02-03","US","US","3320307","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","D. N. Smith & E. Garcia","14168","1990","8","24","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Beni","General José Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1710","2020-09-12 05:00:02-03","US","US","3463213","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","A. Fuentes & et al.","3833","2002","2","8","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Fuentes, A.","La Paz","Franz Tamayo","Parque Madidi, río Quendeque, campamento de guardaparques, senda hacia el S.","-67.7419","-15.0194",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1711","2020-09-12 05:00:02-03","US","US","2840531","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","B. Maguire, J. M. Pires & C. K. Maguire","47067","1960","7","19","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Amapá",NA,"Rio Oiapoque, Between Oiapoque and Clevelandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1712","2020-09-12 05:00:02-03","US","US","3215742","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","R. Callejas","7056","1988","8","11","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Meta",NA,"La Macarena, Vereda Caño Gavilan","-74","2.2667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1713","2020-09-12 05:00:02-03","US","US","3418793","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. Terceros","1702","1981","11","13","South America - Neotropics","Bolivia",NA,NA,"Common name: corcho",NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cochabamba","Sacaba","Agrigento A.",NA,NA,NA,"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1714","2020-09-12 05:00:02-03","US","US","3555135","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. Meier & G. Forbes","12573","2006","1","8","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Barinas","Bolivar","Barinitas: quebrada boscosa.","-70.42","8.75",NA,"500","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1715","2020-09-12 05:00:02-03","US","US","1187986","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. E. Broadway","433","1923","1","5","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,NA,NA,"Cristobal Colon, Aricagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1716","2020-09-12 05:00:02-03","US","US","3684180","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","G. Vasquez","92","2005","5","20","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Vasquez, G.","Pando","Nicolas Suárez","Cobija, Barrio Madre Nasaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1717","2020-09-12 05:00:02-03","US","US","2833805","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","J. H. Kirkbride, E. Lleras & A. Leite-Lleras","13","1977","1","13","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Rondônia",NA,"Road to Saldanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1718","2020-09-12 05:00:02-03","US","US","2104714","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","R. R. Castañeda","1170","1948","7","4","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1719","2020-09-12 05:00:02-03","US","US","3348290","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","A. H. Gentry & H. Cuadros","68150","1989","10","25","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Sucre",NA,"Colosó, Estación de Primatos","-75.8","9.5",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1720","2020-09-12 05:00:02-03","US","US","3117042","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","G. Hatschbach & J. Cordeiro","51757","1988","1","22","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Minas Gerais",NA,"Araguari Mun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1721","2020-09-12 05:00:02-03","US","US","3352739","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","F. Hurtado","2969","1991","12","1","South America - Neotropics","Ecuador",NA,NA,"Common name: Niaccha caspi",NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pastaza",NA,"Pozo petrolero Villano 2 de ARCO","-77.3333","-1.4167",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1722","2020-09-12 05:00:02-03","US","US","2993856","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","H. P. Fuchs & L. Zanella","21925","1967","2","11","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Cuatrecasas, J.","Chocó",NA,"Baudo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1723","2020-09-12 05:00:02-03","US","US","3563723","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","D. Davy","24","2003","6","24","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Malvales","Aubl.","Davy, D.; Prévost, M.-F.",NA,NA,"St. Georges de l'Oyapock; dans un abbatis palikur","-51.8","3.88",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1724","2020-09-12 05:00:02-03","US","US","USw21797","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","J. Standen","s.n.",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Maracaibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1725","2020-09-12 05:00:02-03","US","US","3439326","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","A. Fernández","10978","1997","5",NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.","Fernández, Alvaro","Cojedes","Mpio. San Carlos","Fila La Ceibita, 5 km al N de la carretera San Carlos Camoruquito y de las plantaciones forestales de Smurfit.","-68.77","9.7",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1726","2020-09-12 05:00:02-03","US","US","3702485","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. Meier & N. Flauger","15671","2008","12","29","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Carabobo","Bejuma","limite Dist. Montalban - Dist. Bejuma. Cordillera de la Costa: al norte de Bejuma: al oeste de la carretera Bejuma-Urama","-68.27","10.27",NA,"950","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1727","2020-09-12 05:00:02-03","US","US","1498399","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","G. Williams-L.","5004","1929","10",NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Loreto",NA,"Lower Rio Huallaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1728","2020-09-12 05:00:02-03","US","US","3670162","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","N. Paniagua","18","2001","2","5","South America - Neotropics","Bolivia",NA,NA,"Sheet 1 of 2 Sheet 2 US 3670163; BC 01183722",NA,NA,"Malvales","Aubl.","Paniagua, N.","La Paz","Abel Iturralde","area natural de Manejo Integrado, Parque Nacional Madidi. Comunidad San Jose de Uchupiamonas. aprox. 2 km de la comunidad","-68.0781","-14.2",NA,"420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1729","2020-09-12 05:00:02-03","US","US","3684185","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Vargas","1134","1992","8","21","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Vargas, L.","La Paz","Iturralde","Tumupasa, pampas de Tahua","-67.88","-14.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1730","2020-09-12 05:00:02-03","US","US","3261399","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","C. E. Cerón M.","3741","1988","2","17","South America - Neotropics","Ecuador",NA,NA,"MO, US",NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Napo",NA,"Estación Biológica Jatun Sacha, Río Napo, 8 km de Puerto de Misahualli","-77.6","-1.0667",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1731","2020-09-12 05:00:02-03","US","US","3301401","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Lima, D. C. Daly, H. B. Nogueira Borges & R. Saraiva","515","1994","3","29","South America - Neotropics","Brazil",NA,NA,"Common name: Pente de Macaco",NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Acre","Sena Madureira","Rio Macaua, Colocaçao Cala Boca","-69.1833","-9.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1732","2020-09-12 05:00:02-03","US","US","3701152","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","S. Bereta, M. Silveira, J. Araujo & C. Souza","24","2016","10","29","South America - Neotropics","Brazil",NA,NA,"fruit separate",NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Acre",NA,"Senador Guiomard, BR 364, Fazenda Experimental Catuaba, ao longo da estrada principal, a margem do ramal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1733","2020-09-12 05:00:02-03","US","US","3345487","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","J. J. Wurdack & J. V. Monachino","41330","1956","1","22","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Bolívar",NA,"Río Suapure between mouth and Los Aceites (35 km upstream)",NA,NA,NA,"80","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1734","2020-09-12 05:00:02-03","US","US","1986066","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","P. C. Hutchison","4171","1959","4",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1735","2020-09-12 05:00:02-03","US","US","USw2771","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","H. F. Pittier","s.n.",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1736","2020-09-12 05:00:02-03","US","US","3359050","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","E. P. Heringer","14586","1975","4","30","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Distrito Federal",NA,"Un Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1737","2020-09-12 05:00:02-03","US","US","3369947","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","L. Costa","BHCB 40856","1998","1","20","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.","Costa, L. V.",NA,NA,"UHE - Queimados, Unaí, MG/Formosa, GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1738","2020-09-12 05:00:02-03","US","US","3372983","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","W. R. Anderson","11852","1978","1","25","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Beni",NA,"Along roads 6 km NW ofGuayaramerin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1739","2020-09-12 05:00:02-03","US","US","3367834","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","M. Fleury","988","1996","8","7","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Malvales","Aubl.","Fleury, M.",NA,NA,"Anapaiké","-54.03","3.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1740","2020-09-12 05:00:02-03","US","US","3684178","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","S. Paredes & I. Iturri","427","2008","10",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Paredes, S.","La Paz","Sud Yungas","Comunidad 21 de Agosto, en los margenes colindantes con la comunidad Pijchari, distante a aprox. 15.5 km N del poblado de La Asunta sobre el camino carretera a Puerto Rico","-67.1725","-16.0322",NA,"709","709",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1741","2020-09-12 05:00:02-03","US","US","3320287","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","A. H. Gentry & H. Cuadros","68150","1989",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Sucre",NA,"Coloso, Estacion de Primatos","-75.8","9.5",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1742","2020-09-12 05:00:02-03","US","US","1455996","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","G. Klug","1087","1930","2",NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Loreto",NA,"Mishuyacu, near Iquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1743","2020-09-12 05:00:02-03","US","US","3684182","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","C. Cahuaya & V. Gonzales","25","2000","9","5","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Malvales","Aubl.","Michel, R. de","La Paz","Iturralde","El Porvenir a 32 km de la localidad de San Buenaventura.","-67.5986","-14.3292",NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1744","2020-09-12 05:00:02-03","US","US","3325126","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","P. Acevedo-Rodriguez & J. A. Cedeño M.","7642","1995","7","2","South America - Neotropics","Ecuador",NA,NA,NA,NA,NA,"Malvales","Aubl.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Napo",NA,"Napo Province: Yasuni Forest Reserve; along road between km 70 and 100, E of PUCE Scientific Station.","-76.3419","-0.8336",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1745","2020-09-12 05:00:02-03","US","US","3135209","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","S. F. Smith, D. A. Bell, J. McClammer Jr. & F. O. Smith","1667","1989","1","29","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Madre de Dios",NA,"Explorer's Inn, near confluence of Rio Tambopata and Rio La Torre, SW of Puerto Moldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1746","2020-09-12 05:00:02-03","US","US","2833237","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","16234","1966","5","29","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales","Aubl.",NA,"Mato Grosso",NA,"Serra do Roncador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1747","2020-09-12 05:00:02-03","US","US","3334368","PreservedSpecimen","Plantae","Tiliaceae","Apeiba","tibourbou","Apeiba tibourbou","MGC & STS","859","1991","12","3","South America - Neotropics","Brazil",NA,NA,"Common name: Jangada",NA,NA,"Malvales","Aubl.",NA,"Minas Gerais",NA,"Peixe Cru (Turmalina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
