"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","eventTime","sex"
"551","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555638","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03555638","P03555638_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555638' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"427",NA,NA
"552","2015-09-04 12:13:03-03","MNHN","RECOLNAT_MNHN_P","P03511925","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Ratter, J.","1968","6","11","Brasil","Mato Grosso",NA,"4km E of the Base Camp of the expedition, 270km N of Xavantina on the Xavantina-São Felix road.","-51.86667","-12.9",NA,NA,"P03511925","P03511925_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511925' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"1718",NA,NA
"553","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03555639","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Claussen","1842","11","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03555639","P03555639_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555639' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"554","2015-09-04 15:15:02-03","MNHN","RECOLNAT_MNHN_P","P03961713","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Reitz|Klein","1965","12","14","Brasil","Paraná",NA,"10 km ao oeste de Guarapuava, Guarapuava, Paraná.",NA,NA,NA,NA,"P03961713","P03961713_01",NA,NA,NA,NA,"1100",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03961713' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"17637",NA,NA
"555","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555625","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Glaziou","1886","3","21","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"P03555625","P03555625_01",NA,NA,NA,"38539",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555625' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"12064",NA,NA
"556","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555631","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Glaziou, A.","1880","3","21","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"P03555631","P03555631_01",NA,NA,NA,"38539",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555631' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"12064",NA,NA
"557","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555628","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Glaziou, A.","1891","12","29","Brasil","Rio de Janeiro","Rio de Janeiro","Prés de Macahé.","-43.2075004577637","-22.9027996063232",NA,NA,"P03555628","P03555628_01",NA,NA,NA,"57442",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555628' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"19584",NA,NA
"558","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555635","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Glaziou, A.","1872","3","23","Brasil","Rio de Janeiro","Petrópolis","St Antonio.","-43.1786003112793","-22.5049991607666",NA,NA,"P03555635","P03555635_01",NA,NA,NA,"36524",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555635' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"5924",NA,NA
"559","2015-09-04 02:45:51-03","MNHN","RECOLNAT_MNHN_P","P00039229","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler","Chautems",NA,NA,NA,"Pignal, M.|Lechat, F.","1993","7","31","Brésil","espirito santo","Riberão do Meio","Près de Riberao do Meio (Fazenda Michel Frey)","-41","-20.75",NA,NA,"P00039229","P00039229_01 P00039229_02",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00039229' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"H 319",NA,NA
"560","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03511834","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler","Chautems",NA,NA,NA,"Desvaux, A.N.",NA,NA,NA,"[Brésil]",NA,NA,"Crescit in Brasilia",NA,NA,NA,NA,"P03511834","P03511834_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"561","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555614","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Weddell, H.A.","1844","12","1","Brasil","Mato Grosso",NA,"Source du Paraguay (Envir. de Diomentino).",NA,NA,NA,NA,"P03555614","P03555614_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"3082",NA,NA
"562","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555615","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Weddell, H.A.","1843","11","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03555615","P03555615_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"1707",NA,NA
"563","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555619","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"P03555619","P03555619_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"2764",NA,NA
"564","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555620","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Smith, L.B.","1929","2","15","Brasil","São Paulo",NA,"Estação Biologica alto da Serra.","-46.31667","-23.78333",NA,NA,"P03555620","P03555620_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555620' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"1920",NA,NA
"565","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555621","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"P03555621","P03555621_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"C2 2764 bis",NA,NA
"566","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555622","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P03555622","P03555622_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,"B2 2418",NA,NA
"567","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555623","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Mosén","1873","4","30","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03555623","P03555623_01",NA,NA,NA,"25710",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555623' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"926",NA,NA
"568","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555624","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Regnell","1874","2","24","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03555624","P03555624_01",NA,NA,NA,"25710",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555624' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"569","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555617","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Reineck, E.M.|Czermak, J.","1898","11","1","Brasil","Rio Grande do Sul","Porto Alegre","Bei São João.","-51.2299995422363","-30.0331001281738",NA,NA,"P03555617","P03555617_01",NA,NA,NA,"29946",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555617' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"570","2015-09-04 12:10:08-03","MNHN","RECOLNAT_MNHN_P","P03555626","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler",NA,NA,NA,NA,"Lourteig, A.","1967","12","20","Brasil","Santa Catarina","Florianópolis","Isla de Santa Catarina, Saco Grande [bairro Saco Grande].","-48.5491981506348","-27.596700668335",NA,NA,"P03555626","P03555626_01",NA,NA,NA,"27000",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555626' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,NA,NA,NA,"2324",NA,NA
"571","2020-10-01 14:21:41-03","JBB","HEPH","22352","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chacon, RG","2006","09",NA,"Azevedo, INC de","2006","01","11","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Lamiales","379",NA,"1025","1150",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-10-01 14:21:41-03","JBB","HEPH","33276","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Rosa, PO","2018","09",NA,"Rosa, PO; Soares, ACA; Tinti, BV; Santos, D; Cardoso, PPM","2017","10","04","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Boqueirão","-48.939444","-15.72","-48.939444","-15.72",NA,NA,"Dicotyledon","Lamiales","1993",NA,"1010","1010",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-10-01 14:21:41-03","JBB","HEPH","33581","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Rosa, PO","2018","09",NA,"Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","2018","03","05","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Próximo a vereda com buritis","-48.853333","-15.706944","-48.853333","-15.706944",NA,NA,"Dicotyledon","Lamiales","1014",NA,"1090","1090",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-10-01 14:21:41-03","JBB","HEPH","3705","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Alves, MA","1983","11","11","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Lamiales","243",NA,"1020","1020",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-10-01 14:21:41-03","JBB","HEPH","9773","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Nascimento, AE",NA,NA,NA,"Bucci, FFB","1994","03","18","Brasil","Tocantins","Palmas","Serra do Lageado","-48.913889","-10.25","-48.913889","-10.25",NA,NA,"Dicotyledon","Lamiales","195",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-10-01 14:21:41-03","JBB","HEPH","5859","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Equipe do Jardim Botânico de Brasília","1987","01","20","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Lamiales","934",NA,"1025","1025",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-10-01 14:21:41-03","JBB","HEPH","6292","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Proença, CEB","1989","03","06","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Lamiales","720",NA,"1025","1025",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-10-01 14:21:41-03","JBB","HEPH","7692","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Oliveira, PEAM de","1991","12","04","Brasil","Distrito Federal","Riacho Fundo","transecto 2",NA,NA,NA,NA,NA,NA,"Dicotyledon","Lamiales","1693",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-10-01 14:21:41-03","JBB","HEPH","7985","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Augusto, MM","1993","03","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Dicotyledon","Lamiales","13",NA,"1025","1025",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-10-01 14:21:41-03","JBB","HEPH","6126","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chacon, RG","2006",NA,NA,"Salles, AEH","1985","11","20","Brasil","Distrito Federal","Brasília","Brasília atrás do SIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Lamiales","423","70570",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-10-01 14:21:41-03","JBB","HEPH","5605","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A","2000",NA,NA,"Equipe do Jardim Botânico de Brasília","1987","04","15","Brasil","Distrito Federal","Brasília","Brasília próximo a Papuda","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Lamiales","852","70570",NA,NA,NA,"Mata isolada prox ao Olho de Agua e alguns buritis em volta","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-10-01 14:21:41-03","JBB","HEPH","30392","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Oliveira, MS","2014","02","25","Soares, ACA; Oliveira, MS; Garay, K; Hermeto, TVG","2014","02","25","Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, Entre captação 2 e 3","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Lamiales","216","70570",NA,NA,NA,"Transição mata/ cerrado","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-10-01 14:21:41-03","JBB","HEPH","22299","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chacon, RG","2006",NA,NA,"Salles, AEH","2006","01","20","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília viveiro BAG","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Lamiales","3954","70570",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-10-01 14:21:41-03","JBB","HEPH","3107","S","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Vieira, AOS","2004",NA,NA,"Ramos, AE","1983","01","21","Brasil","Distrito Federal","Brasília","Lagoa Bonita próximo ao CPAcom Embrapa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Lamiales","184","70570",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-12-11 11:36:42-03","UFMG","BHCB","38424","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-12-11 11:36:42-03","UFMG","BHCB","152292","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,"2012","02",NA,"Giacomin, LL; Almeida, TE; Mota, NFO; Souza, DT","2011","03","01","Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães, Entrada para as nascentes do Rio Claro. Em área de Vereda próximo a Buritizal.","-55.857222","-15.308222","-55.857222","-15.308222",NA,NA,"Dicotyledon",NA,"1257",NA,"305","305",NA,"Arbusto ereto, folhas discolores. Flores vinho, com manchas brancas na face abaxial. Prensado em álcool.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-12-11 11:36:42-03","UFMG","BHCB","142332","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","2009","04","25","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.451667","-20.109444","-43.451667","-20.109444",NA,NA,"Dicotyledon",NA,"431",NA,"1828","1828",NA,"arbusto de 1,2 m, flores laranjas.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-11 11:36:42-03","UFMG","BHCB","188605","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Pereira, AFS; Souza, JAM; Silva, E","2017","03","23","Brasil","Minas Gerais","Ouro Preto","Fazenda Córrego das Almas","-43.524167","-20.225556","-43.524167","-20.225556","BHCB188605",NA,"Dicotyledon",NA,"92",NA,"1305","1305",NA,"Erva terrícola; flores claras.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-11 11:36:42-03","UFMG","BHCB","197364","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,"2019","02",NA,"Castro, RM; Vasconcelos, FB","2019","02","07","Brasil","Minas Gerais","Mariana",NA,"-43.487361","-20.168889","-43.487361","-20.168889","BHCB197364",NA,"Dicotyledon",NA,"67",NA,"897","897",NA,"Herbácea; Floresta estacional semidecidual",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-11 11:36:42-03","UFMG","BHCB","35036","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-12-11 11:36:42-03","UFMG","BHCB","49638","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-12-11 11:36:42-03","UFMG","BHCB","56674","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Lombardi, JA","2001","02","14","Brasil","Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.645","-18.253889","-43.645","-18.253889",NA,NA,"Dicotyledon",NA,"4250",NA,NA,NA,NA,"Capão de mata, campo alagado e campo seco. Erva, campo, folhas carnosas, frutos imaturos ocres",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-11 11:36:42-03","UFMG","BHCB","86582","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","2004","03","07","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.049278","-16.413889","-40.049278","-16.413889",NA,NA,"Dicotyledon",NA,"5858",NA,"820","820",NA,"Interior e borda de mata hidrófila em encosta e pasto adjacente. Erva terrestre, folhas papiráceas, flores vermelhas. Coordenadas originais: 16°24'50S; 40°02'57,4W",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-11 11:36:42-03","UFMG","BHCB","86711","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia","-40.056139","-16.405194","-40.056139","-16.405194",NA,NA,"Dicotyledon",NA,"5987",NA,"755","776",NA,"Pasto. Arbusto ca. 1 m, folhas cartáceas, cálice verde, corola vermelha. Coordenadas originais: 16°24'18,7-05,5S; 40°03'22,1-02'19,7W",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-11 11:36:42-03","UFMG","BHCB","62716","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,"2012","02",NA,"Barreto, HLM","1940","12","07","Brasil","Minas Gerais","Caldas","Fazenda da Serra., Parreira (antigo caldas)","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Dicotyledon",NA,"11100","25710",NA,NA,NA,"Flor vermelha, herbácea","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-12-11 11:36:42-03","UFMG","BHCB","14327","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Karam, CM","1987","10","11","Brasil","Minas Gerais","Brumadinho","Fazenda Santa Cruz.","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,"Dicotyledon",NA,"20","26639",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-12-11 11:36:42-03","UFMG","BHCB","51297","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Lombardi, JA; et al.",NA,NA,NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","26697",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-12-11 11:36:42-03","UFMG","BHCB","7882","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Silva, JM; et al.","1993","12","10","Brasil","Paraná","Curitiba","Uberaba de Cima","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Dicotyledon",NA,"1281","25180",NA,NA,NA,"Brejo;ereta;flor vermelho pálido;","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
