"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00864115","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"R. R. de Santos","1968","05","27","Brazil","Mato Grosso",NA,"-51.87","-12.9",NA,NA,NA,NA,"NY00864115","NY00864115_01","R1556","South America","15 km N of the Base Camp of the Expedition. (Base Camp c. 270 km N of Xavantina).","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954644' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","652688","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","J. R. Swallen","L. B. Smith","1956","12","05","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"850","950","NY00652688","NY00652688_01","8328","South America","Mun. Curitibanos and Campos Novos: 41 km. from C. West of Curitibanos toward Campos Novos","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769002' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","652692","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","J. R. Swallen","L. B. Smith","1957","02","26","Brazil","Santa Catarina","Xanxerê","-52.4042","-26.8769",NA,NA,"600","800","NY00652692","NY00652692_01","11832","South America","9 km east of Xanxerê","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769005' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 10:15:00-03","NY","NYBG","414044","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum condensatum","Hack.",NA,"E. Hassler","1905","03",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00414044","NY00414044_01","9051","South America","In viciniis Caaguazú","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280997' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","condensatum","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","414043","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00414043","NY00414043_01","1301","South America","Brasilia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=721392' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales",NA,"possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-10-21 19:12:00-02","NY","NYBG","414045","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum effusum","Hack.",NA,"E. Hassler","1905","03",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00414045","NY00414045_01","9107","South America","In viciniis Caaguazú","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436985' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","effusum","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:30-03","UNESP-IBB","BOTU","20010","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky, T.","Bertoncini, A.P.","1995","02","10","Brasil","São Paulo","Agudos",NA,NA,"9999","9999",NA,NA,"BOTU020010",NA,"567",NA,"Cia. Cervejaria Brahma. Cerrado desmatado.",NA,NA,NA,NA,NA,NA,NA,"1995","06","13",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:42-03","UFRJ","RFA","9100","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","W.D. Clayton","G.G. Hatschbach; J. Lindeman, H. Haas","1966","02","09","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"RFA30965",NA,"13802",NA,"Rio Potinga",NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,"31353","auto",NA,NA,NA,NA,NA
"54","2021-03-30 12:53:52-03","EAO","IAN","11762","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Swallen, JR","Archer, WA","1943","04","21","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN011762","IAN011762 IAN011762_e","8440","Southern America","Sandy beach at Tapary opn Rio Tapajós.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:52-03","EAO","IAN","146097","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Davidse, G","Coradin, L","1975","02","27","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN146097",NA,"80","Southern America","Campina do Mangaba. Martins Pinheiro. Solo arenoso, próximo a capoeira.",NA,NA,"50cm de altura.","Monocotiledônea",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:52-03","EAO","IAN","38022","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1948","11","14","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN038022","IAN038022 IAN038022_e","3536","Southern America","Caminho de Jubim, para Condeixa. Ilha do Marajó. Beira da capoeira.",NA,NA,"Perene, escandente.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:52-03","EAO","IAN","38048","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1948","11","15","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN038048","IAN038048 IAN038048_e","3563","Southern America","Capoeira de Condeixa. Ilha do Marajó.",NA,NA,"Escandente; folhas algo disiticas.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:52-03","EAO","IAN","43908","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Swallen, JR","Swallen, JR","1943","12","06","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN043908",NA,"6929","Southern America","Moist open ground, somatimes clombering in bush, Jacaré Bay, Rio Tapajós.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:52-03","EAO","IAN","51909","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Fróes, RL","1950","01","11","Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"IAN051909",NA,"25663","Southern America","Carema; Estrada de Ferro; floresta sombria de secundaria vegetação.",NA,NA,"Capim.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:52-03","EAO","IAN","54090","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1950","01","22","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN054090",NA,"8763","Southern America","Estrada Vigia-João Coelho. À beira da capoeira.",NA,NA,"Reptante.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:52-03","EAO","IAN","62413","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase, A","Kuhlmann, M","1924","03","18","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"IAN062413","IAN062413 IAN062413_e","1667","Southern America","Desaperta; Paraná do Ramos. (Herbario do Jardim Botânico do Rio).",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:52-03","EAO","IAN","63477","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Pires, JM; Black, GA","1951","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"IAN063477",NA,"2922","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:52-03","EAO","IAN","66264","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, FO","Brade, AC","1924",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"IAN066264",NA,"s.n.","Southern America","Iguapé. Morro das Pedras.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:52-03","EAO","IAN","69959","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA; Magalhães, MG","1901","04","06","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"IAN069959",NA,"12135","Southern America","Morro do Pilar.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:52-03","EAO","IAN","77195","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA; Cordeiro, E","1952","06","24","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"IAN077195",NA,"15274","Southern America","Rio Guaporé, Porto Acre; Fazenda Gondim; campo agreste.",NA,NA,"Escandente ou semi-escandente.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:52-03","EAO","IAN","77439","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1952","07","09","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN077439",NA,"15583","Southern America","Cacaual Grande; Maria Francisca; campo baixo.",NA,NA,"Taboca perene, na mata.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:52-03","EAO","IAN","77449","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1952","07","08","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN077449",NA,"15571","Southern America","Pombal; Paraná do Tapará; campo coberto. À beira da mata.",NA,NA,"Capim. Folhas dísticas.","Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:52-03","EAO","IAN","87238","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Bertoni, JEA","1946","02","15","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"IAN087238",NA,"2710","Southern America","Gob. Misiones. Dep. Apostoles. Localidad San José.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:52-03","EAO","IAN","91973","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Silva, NT da","Pires, JM","1956","12",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN091973",NA,"s.n.","Southern America","erra do Cachimbo.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:52-03","EAO","IAN","70072","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA; Fróes, RL","1951","07","10","Brasil","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"IAN070072",NA,"12248","Southern America","Curiaú. Em capoeira.",NA,NA,"Reptante.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"71","2021-03-30 12:53:52-03","EAO","IAN","18153","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Swallen, JR","Pires, JM; Black, GA","1946","03","11","Brasil","Amazonas","Parintins","-56.7358016967773","-2.62832999229431",NA,NA,NA,NA,"IAN018153","IAN018153 IAN018153_1 IAN018153_e","1144","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"80460","auto",NA,NA,NA,NA,NA
"72","2021-03-30 12:53:52-03","EAO","IAN","43251","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Fróes, RL","1949","05","15","Brasil","Maranhão","São Luis","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"IAN043251",NA,"24310","Southern America","Granja Barreto.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA
"73","2021-03-30 12:53:52-03","EAO","IAN","17504","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Swallen, JR","Pires, JM; Black, GA","1945","10","14","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017504","IAN017504 IAN017504_1 IAN017504_e","409","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"74","2021-03-30 12:53:52-03","EAO","IAN","17351","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Swallen, JR","Pires, JM; Black, GA","1945","10","04","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017351","IAN017351 IAN017351_1 IAN017351_e","355","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"75","2021-03-30 12:53:52-03","EAO","IAN","17304","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Pires, JM; Black, GA","1945","06","26","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017304","IAN017304 IAN017304_1 IAN017304_e","290","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"76","2021-03-30 12:53:52-03","EAO","IAN","70294","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1951","08","10","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN070294",NA,"12474","Southern America","I.A.N. Capoeira 157 L.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"77","2021-03-30 12:53:52-03","EAO","IAN","83170","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, FO","Black, GA","1954","05","14","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN083170",NA,"16161","Southern America","Rio Guajará; campina.",NA,NA,"Panícula laxissima.","Monocotiledônea",NA,NA,NA,"1988","12",NA,"48462","auto",NA,NA,NA,NA,NA
"78","2021-03-30 12:53:52-03","EAO","IAN","30085","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1947","10","30","Brasil","Pará","Belterra","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"IAN030085","IAN030085 IAN030085_1 IAN030085_e","1883","Southern America","Beira do caminho para Pindobal.",NA,NA,"Forma tapete; folha macia, tomentosa.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA
"79","2021-03-30 12:53:52-03","EAO","IAN","30071","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1947","10","29","Brasil","Pará","Belterra","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"IAN030071","IAN030071 IAN030071_1 IAN030071_e","1866","Southern America","Seringal, próximo ao Hospital.",NA,NA,"Forma tapete; inflorescência capilar.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA
"80","2021-03-30 12:53:52-03","EAO","IAN","66968","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Swallen, JR","1934","07","19","Brasil","Pará","Óbidos","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"IAN066968",NA,"5077","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"479825","auto",NA,NA,NA,NA,NA
"81","2021-03-30 12:53:52-03","EAO","IAN","95553","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Guglieri, A","Black, GA; Egler, WA","1957","05","20","Brasil","Pará","Óbidos","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"IAN095553",NA,"19425","Southern America","Em torno da cidade.",NA,NA,"Capim.","Monocotiledônea",NA,NA,NA,"2002","11",NA,"479825","auto",NA,NA,NA,NA,NA
"82","2021-03-30 12:53:52-03","EAO","IAN","95553","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Guglieri, A","Black, GA; Egler, WA","1957","05","20","Brasil","Pará","Óbidos","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"IAN095553",NA,"19425","Southern America","Em torno da cidade.",NA,NA,"Capim.","Monocotiledônea",NA,NA,NA,"2002","11",NA,"479825","auto",NA,NA,NA,NA,NA
"83","2021-03-30 12:53:52-03","EAO","IAN","83048","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, FO","Black, GA","1952","07","11","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN083048",NA,"15643","Southern America","Campo natural, próximo ao aeroporto.",NA,NA,"Perene; escandente.","Monocotiledônea",NA,NA,NA,"1988","12",NA,"205258","auto",NA,NA,NA,NA,NA
"84","2021-03-30 12:53:52-03","EAO","IAN","100405","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Swallen, JR","1926","01","19","Brasil","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN100405",NA,"3255","Southern America","Climbing in brush.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"85","2021-03-30 12:53:52-03","EAO","IAN","170344","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Bastos, MNC; Cordeiro, MR","1995","06","13","Brasil","Pará","São Geraldo do Araguaia","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,"IAN170344",NA,"1917","Southern America","Serra das Andorinhas, margem do rio Sucupira.",NA,NA,"Erva escandente; flores esverdeadas.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"72333","auto",NA,NA,NA,NA,NA
"86","2021-03-30 12:53:52-03","EAO","IAN","54409","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1950","02","26","Brasil","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"IAN054409",NA,"9102","Southern America","Capoeira nos arredores da cidade.",NA,NA,"Entrançando-se em arbustos da cachoeira.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"87","2021-03-30 12:53:52-03","EAO","IAN","37959","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1948","11","12","Brasil","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"IAN037959","IAN037959 IAN037959_e","3472","Southern America","Marajó. Capoeria em campo com Caembê. Em capoeira.",NA,NA,"Escandente.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"88","2021-03-30 12:53:52-03","EAO","IAN","81863","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Moraes, JC de","1953","05","21","Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"IAN081863",NA,"751","Southern America","Escola de Agronomia do Nordeste. Lugares altos e frescos; terrenos incultos.",NA,NA,"Herva consistente.","Monocotiledônea",NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"89","2021-03-30 12:53:52-03","EAO","IAN","79277","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Vasconcelos, J; Sobrinho","Pickel, BJ",NA,NA,NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IAN079277",NA,"184","Southern America","Beberibe, à margem da mata.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"90","2021-03-30 12:53:52-03","EAO","IAN","67078","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Góes, OC","1943","11",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"IAN067078",NA,"709","Southern America","Retiro.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"91","2021-03-30 12:53:52-03","EAO","IAN","73738","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Coradin, L","Magalhães, D","1952",NA,NA,"Brasil","Roraima","Boa Vista","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,"IAN073738",NA,"3","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA
"92","2021-03-30 12:53:55-03","EAO","IAN","65090","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Camisio, O; Padre",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN065090",NA,"1048a","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-30 12:53:55-03","EAO","IAN","65771","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Dusén, PKH","1904","01","14","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"IAN065771",NA,"3759","Southern America","Serrinha.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-30 12:53:55-03","EAO","IAN","65890","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Allemão, F",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"IAN065890",NA,"1621","Southern America",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
