"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"215","2021-02-08 12:42:28-03","UFRGS","ICN","132825","S","Plantae","Dicotyledon",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Kinupp, VF","Kinupp, VF","2996","2005","09","24","América do Sul","Brasil","SP","Botucatu","Campus FCA UNESP Fazenda Lageado","-48.439998626709","-22.8799991607666",NA,"Árvore; 2,0 m; frutos maduros amarelos; sementes marrons revestidas por arilo amarelo suculento, mas com sabor muito amargo e ruim; odor forte; frutos caídos (alguns) deiscentes.","ICN00025823","ICN00025823 ICN00025823_1","40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-26 10:49:06-03","MCN-FZBRS","HAS","86770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Mattos, J.","10890","1963","02",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico,","-46.6300010681152","-23.5400009155273",NA,"árvore; Planta ramalhuda de 4m. de altura, flores brancas.","HAS0086770",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-26 10:49:06-03","MCN-FZBRS","HAS","86771","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Mattos, J.","s.n.","1961","01",NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado,","-46.6300010681152","-23.5400009155273",NA,"Planta isolada, copa ampla, 4m. de altura, flores grandes brancas.","HAS0086771",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-26 10:49:06-03","MCN-FZBRS","HAS","86772","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Mattos, J.","s.n.","1961","02",NA,NA,"Brasil","São Paulo","São Paulo","Vila Ema, Chácara do Sr. Stacks,","-46.6300010681152","-23.5400009155273",NA,"Cerca de 4m. de altura.","HAS0086772",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:06:46-03","IBt","SP","295752","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Corrêa, MA; et al.","17","1995","08","15",NA,"Brasil","São Paulo","Embu das Artes","Próximo ao sítio do Sr Shiguero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:06:46-03","IBt","SP","475216","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Claussen","2040","1842","05",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"SP033102","SP033102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:06:46-03","IBt","SP","24780","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Hoehne, FC","145","1916","12",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Quinta da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:06:46-03","IBt","SP","269606","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Iseppon, AMB","2","1993","03","02",NA,"Brasil","São Paulo","Bertioga","Rodovia Bertioga - Suzano, sentido continente, km 5. Beira da estrada, lado direito, à margem da mata, único indivíduo","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:06:46-03","IBt","SP","465641","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Lima, HC","Martins, SE; Sampaio, PSP","665","2000","02","24",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"37616","auto",NA,NA,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-03 13:40:38-03","IBt","SP","351524","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Cordeiro, I","2534","2000","11","22",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:06:46-03","IBt","SP","93481","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Maguire, B; Maguire, CK","44566","1959","12","09",NA,"Brasil","São Paulo","Caraguatatuba","Serra do Mar, 11 miles from Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"30093","auto","488","488","1996","08","15",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:06:46-03","IBt","SP","1382","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Hoehne, FC","Kesselring, R","CGG4426","1899","12",NA,NA,"Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,"SP006443","SP006443","15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:06:46-03","IBt","SP","270457","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Goulardins, M","5","1994","10","09",NA,"Brasil","São Paulo","Espírito Santo do Pinhal","Fazenda dos Padres","-46.7400016784668","-22.1900005340576",NA,NA,NA,NA,"18890","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-28 09:18:17-03","IBt","SP","309902","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Rossi, L","Melo, MMRF; Rossi, L","1235","1994","04","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:06:46-03","IBt","SP","263392","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Rossi, L; Chautems, A; Nicolau, SA; Espírito Santo, CE; Prado, DM","1282","1993","02","11",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do aloajamento, mata de planície","-47.5499992370605","-24.7000007629395",NA,"Árvore, 5m alt., fruto imaturo verde","SP027955","SP027955","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:06:46-03","IBt","SP","251801","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Cordeiro, I; et al.","878","1991","12","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Restinga arbórea entre o Rio Una do Prelado e Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 6m alt., ramiflora, botões alvos, cálice rasgando-se na antese, alvo, pétala alva, filetes dos estames menores amarelados, dos maiores alvos, ovário alvo esverdeado",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:06:46-03","IBt","SP","277293","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Rapini, A","Rapini, A; Anunciação, EA; Godoy, J; Mariano, EN","22","1995","01","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do Rio Verde, próximo ao alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 5m alt., botões esverdeados flores alvas perfumadas","SP027956","SP027956","55628","auto",NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:06:46-03","IBt","SP","268553","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Anunciação, EA; Cordeiro, I","487","1994","04","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Una, área de restinga entre os rios Verde e Una do prelado, mata pluvial de planície","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 9,0m alt., fruto imaturo verde, maduro negro, fruto na carpoteca",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:06:46-03","IBt","SP","268552","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Anunciação, EA; et al.","486","1994","04","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Una, área de restinga entre os rios Verde e Una, do prelado, mata pluvial de planície","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 8,0m alt., fruto imaturo verde, maduro negro, fruto na carpoteca",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:06:46-03","IBt","SP","340620","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Garcia, RJF; et al.","1895","2000","01","08",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Cachoeira do salto, mata de planície, borda de braço inundável do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore 8m alt., frutos verdes (CARPOTECA)",NA,NA,"55628","auto",NA,NA,"2014","07","30",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:06:46-03","IBt","SP","239735","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mantovani, W","Rossi, L; et al.","596","1990","04","26",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Restinga praia do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore 6,0m alt., frutos secos, sem sementes",NA,NA,"55628","auto",NA,NA,"1990","06",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:06:46-03","IBt","SP","13243","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Hoehne, FC","Loefgren, A","CGG1580","1891","10","23",NA,"Brasil","São Paulo","Itanhaém","Conceição de Itanhaém, mata, beira poço.","-46.7799987792969","-24.1800003051758",NA,"Árvore 5-8m, fl. icognita. fr. leg. magn.","SP006445","SP006445","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:06:46-03","IBt","SP","345402","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Cordeiro, I; Pinheiro, F; Oliveira, RJ","1993","2000","01","26",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Guarau, Mata Ombrófila densa de encosta, Morro do Fernando","-46.9900016784668","-24.3199996948242",NA,"Árvore ca. 7m alt., cálice pétalas, estames maiores e ovário alvos filetes e anteras dos estames menores amarelo ouro","SP027957","SP027957","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:06:46-03","IBt","SP","28601","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","s.col.","s.n.","1931","12","21",NA,"Brasil","São Paulo","Piracicaba","Escola Agrícola Luiz de Queiroz","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"44778","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:06:46-03","IBt","SP","13240","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Hoehne, FC","Loefgren, A","CGG4120","1898","11","14",NA,"Brasil","São Paulo","Praia Grande","Mata, costão do Itaipú.","-46.4000015258789","-24",NA,NA,"SP006444","SP006444","22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:06:46-03","IBt","SP","13244","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Borges, LM","Lemos, D","s.n.","1923","06","02",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto",NA,NA,"2006","11","21",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:06:46-03","IBt","SP","127369","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Borges, LM","Kuhlmann, M","3237","1946","02","25",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto",NA,NA,"2006","11","21",NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:06:46-03","IBt","SP","309791","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34700","1996","01","29",NA,"Brasil","São Paulo","São Luís do Paraitinga","Beira da estrada próximo a bica","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:06:46-03","IBt","SP","28826","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","s.col.","s.n.","1929",NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal. Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:06:46-03","IBt","SP","65867","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Hodgson, A","2","1961","02","16",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:06:46-03","IBt","SP","119256","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Torke, BM","Hoehne, W","4012","1960","01","27",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Bairro Água Funda. Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:06:46-03","IBt","SP","37608","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Gehrt, A","s.n.","1937","02","09",NA,"Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"25482","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
