"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"46","2021-03-30 12:46:16-03","EAO","IAN","14101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(Engler)","Magalhães, MG","3250","1942","08","02","Southern America","Brasil","Minas Gerais","Cerrado, Serra do Taguaril.","-43.937801361084","-19.9207992553711",NA,"Arbusto de 0,50m de altura; flores amarelas; pouco frequente. Pouco frequente.","IAN014101","IAN014101 IAN014101_e","Barreto, M",NA,NA,"Belo Horizonte","persistens","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:22:00-03","UFBA","ALCB","102277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, ML; Argolo, CS; Alunos de Botânica III","19254","2011","10","22","Southern America","Brasil","Bahia","Piemonte da Diamantina, Caminho para o Morrão","-41.15","-11.55",NA,"Folhas coriáceas, serreada no ápice. Inflorescência terminal, botões verdes, com pétalas amarelas.","ALCB037563","ALCB037563","Guedes, ML; Argolo, CS",NA,NA,"Morro do Chapéu",NA,NA,NA,"-41.15","-11.55","2011","11",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:22:00-03","UFBA","ALCB","64416","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, ML; Alunos de Botânica III","10719","2003","10","25","Southern America","Brasil","Bahia","Piemonte da Diamantina, Morrinho","-41.15","-11.55",NA,"pequena, glabra. Folhas coriáceas, lâmina coriácea, margem serrulata, venação reticulada. Inflorescência terminal ramificada, flores com cálice verde=amarelado, pétalas amarelas.; Campo rupestre","ALCB037564","ALCB037564","Guedes, ML",NA,NA,"Morro do Chapéu",NA,NA,NA,"-41.15","-11.55","2003","12",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:22:00-03","UFBA","ALCB","64506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, ML; Alunos de Botânica III","10783","2003","10","24","Southern America","Brasil","Bahia","Piemonte da Diamantina","-41.15","-11.55",NA,"com folhas coreaceas, discolores. Inflorescência compacta com flores amarelas.","ALCB037566","ALCB037566","Guedes, ML",NA,NA,"Morro do Chapéu",NA,NA,NA,"-41.15","-11.55","2003","12",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:22:00-03","UFBA","ALCB","67738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Roque, N; Alunos de Botânica III","1128","2004","09","04","Southern America","Brasil","Bahia","Piemonte da Diamantina","-41.001944","-11.636111",NA,"ca. 0,5m de altura. Cálice verde-amarelado, corola e anteras amarelas.","ALCB037560","ALCB037560","Alcântara, H","903","903","Morro do Chapéu",NA,NA,NA,"-41.001944","-11.636111","2011","07",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:22:00-03","UFBA","ALCB","74787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, ML; Rigueira, D; Oliveira, D; Estagiários; Alunos de Botânica III; Alunos de Botâni","12587","2006","10","14","Southern America","Brasil","Bahia","Chapada Diamantina, Ouro Verde para Catolés","-41.65","-13.233333",NA,"de ca 2m. Folhas coriáceas, margem serreadas. Inflorescência terminal. Flores amarelas. Ocasional.","ALCB037558","ALCB037558","Silva, FO da",NA,NA,"Abaíra",NA,NA,NA,"-41.65","-13.233333","2014","12",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:22:00-03","UFBA","ALCB","80126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, ML; Valadão, RM","13664","2007","07","20","Southern America","Brasil","Bahia","Médio São Francisco, a 1 km do rio Carinhanha.","-44.197222","-14.234722",NA,"de ca 4 m. Folhas coriáceas, discolores. Inflorescência com botões ferrugíneos e flores amarelo-ouro.","ALCB037562","ALCB037562","Guedes, ML",NA,NA,"Feira da Mata",NA,NA,NA,"-44.197222","-14.234722","2007","07",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:22:00-03","UFBA","ALCB","81792","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Roque, N; Carvalho, G; Alunos de Botânica III","1679","2007","11","10","Southern America","Brasil","Bahia","Piemonte da Diamantina, Trilha para o Ventura","-41.001944","-11.636111",NA,"ca. 1,5m alt.; folhas discolores. Sépalas verdes, corola e estames amarelos.","ALCB037565","ALCB037565","Alcântara, H","903","903","Morro do Chapéu",NA,NA,NA,"-41.001944","-11.636111","2011","07",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:22:00-03","UFBA","ALCB","81820","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Roque, N; Carvalho, G; Alunos de Botânica III","1708","2007","11","10","Southern America","Brasil","Bahia","Piemonte da Diamantina, Trilha para o Ventura","-41.001944","-11.636111",NA,"50cm alt.; folhas discolores. Pétalas amarelas, estames castanhos (flores passadas). Frutos imaturos verdes.","ALCB037561","ALCB037561","Guedes, ML","903","903","Morro do Chapéu",NA,NA,NA,"-41.001944","-11.636111","2008","01",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:22:00-03","UFBA","ALCB","90805","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Gomes, FS; Guedes, ML; Melo, E; Silva, BM da","299","2009","10","25","Southern America","Brasil","Bahia","Irecê, Caminho para Ipupiara","-42.136667","-11.8275",NA,"de ca 3 m de altura. Folhas coriáceas, brilhantes, quando jovens membranáceas, vermelha. Inflorescência terminal, botões verdes, flores com corola amarelo-ouro; estames com anteras de cor laranja.","ALCB037559","ALCB037559 ALCB037559_1","Silva, FO da","72259","72259","Barra do Mendes",NA,NA,NA,"-42.136667","-11.8275","2015","03",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:55:50-03","NBC","NL-BOTANY","WAG.1120295","PreservedSpecimen","Plantae",NA,"Malpighiales","Ochnaceae","Gomphia","persistens","Gomphia persistens","A.St.-Hil.","Ackermann G",NA,NA,NA,NA,"Southern America","Brazil","Bahía","Bahia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1120295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1120295","NL-WAG1120295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0350336",NA,NA,NA,NA
"57","2020-02-08 09:55:56-03","NBC","NL-BOTANY","U.1444646","PreservedSpecimen","Plantae",NA,"Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Claussen P",NA,"1841","01","01","Southern America","Brazil",NA,"Minas-Geraes, Bresil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1444646","NL-U1444646",NA,NA,NA,NA,"persistens",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0217427",NA,NA,NA,NA
"58","2020-02-08 09:55:56-03","NBC","NL-BOTANY","U.1444646","PreservedSpecimen","Plantae",NA,"Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Claussen P",NA,"1841","01","01","Southern America","Brazil",NA,"Minas-Geraes, Bresil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1444646","NL-U1444646",NA,NA,NA,NA,"persistens",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0217427",NA,NA,NA,NA
"59","2020-11-04 12:17:15-03","ESALQ","ESA","8221","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Souza, V.C. ; Sakuragui, C.M.","2051.0",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"ESA008221","ESA008221",NA,NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 12:17:15-03","ESALQ","ESA","17749","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semisserata","Ouratea semisserata","(Mart. & Nees) Engl.","Tamashiro, J.Y. et al.","578.0","1994","08","18",NA,"Brasil","São Paulo",NA,"-45.7299995422363","-22.6800003051758",NA,NA,"ESA017749","ESA017749","Yamamoto, K.",NA,NA,"São Bento do Sapucaí",NA,"18089","auto",NA,NA,"1998","11",NA,NA,"06",NA,NA,NA
"61","2020-11-04 12:17:15-03","ESALQ","ESA","107416","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Borges, R.A.X.","136.0","2006","06","29",NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,NA,"ESA107416","ESA107416","Borges, R.",NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 12:17:15-03","ESALQ","ESA","106265","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Pires, F.R.S.",NA,"1993","10","13",NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,NA,"ESA106265","ESA106265","Ferreira, F.M.",NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,"2007","03",NA,NA,"28",NA,NA,NA
"63","2020-11-04 12:17:15-03","ESALQ","ESA","7226","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Rodrigues, R.R. et al.","16093.0","1984","07","17",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA007226","ESA007226",NA,NA,NA,"Jundiaí",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 12:17:15-03","ESALQ","ESA","65869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Azevedo, A.A.",NA,"1999","07","30",NA,"Brasil","Minas Gerais",NA,"-46.0093994140625","-17.0097007751465",NA,NA,"ESA065869","ESA065869",NA,NA,NA,"Brasilândia de Minas",NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 12:17:15-03","ESALQ","ESA","39491","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(A.St.-Hil.) Engl. in Mart.","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11764.0","1996","07","05",NA,"Brasil","Minas Gerais",NA,"-43.4249992370605","-19.0372009277344",NA,NA,"ESA039491","ESA039491","Yamamoto, K.",NA,NA,"Conceição do Mato Dentro",NA,"60318","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 12:17:15-03","ESALQ","ESA","89146","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engler","Arzolla, F.A.R.D.P. ; Paula, G.C.R.","410.0","2004","01","24",NA,"Brasil","São Paulo",NA,"-45.7299995422363","-22.6800003051758",NA,NA,"ESA089146","ESA089146","Arzolla, F.A.R.D.P.",NA,NA,"São Bento do Sapucaí",NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 12:17:15-03","ESALQ","ESA","77348","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rodrigues, R.R. et al.","359.0","1995","10","07",NA,"Brasil","São Paulo",NA,"-46.7900009155273","-21.9599990844727",NA,NA,"ESA077348","ESA077348","Chacon, R.G.",NA,NA,"São João da Boa Vista",NA,"17205","auto",NA,NA,"2009","09",NA,NA,"28",NA,NA,NA
"68","2020-11-04 12:17:15-03","ESALQ","ESA","71407","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Silva, J.S.","348.0","1974","10","01",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA071407","ESA071407",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 12:17:15-03","ESALQ","ESA","71404","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Góes, M. et al.",NA,"1977","10","20",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA071404","ESA071404",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 12:15:40-03","ESALQ","ESA","139883","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Souza, V.C.","40743.0","2017","07","16",NA,"Brasil","Minas Gerais","10 km de Cardeal Mota em direção a Santana do Riacho. Cerrado pedregoso.","-43.7144012451172","-19.1688995361328",NA,"Arvoreta, ca. 2 m alt.; sépalas avermelhadas; pétalas amarelas.","ESA139883",NA,"Souza, V.C.","850","850","Santana do Riacho",NA,"26557","auto","-43,673,950","-19,271,883","2017","07",NA,NA,"16",NA,NA,NA
"71","2020-11-04 12:17:15-03","ESALQ","ESA","49511","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Nave, A.G. et al.","1587.0","1997","07","13",NA,"Brasil","Mato Grosso",NA,"-54.8913993835449","-11.5152997970581",NA,NA,"ESA049511","ESA049511",NA,NA,NA,"Cláudia",NA,"67814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:17:15-03","ESALQ","ESA","7258","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Rodrigues, R.R.",NA,"1986","06","05",NA,"Brasil","São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"ESA007258","ESA007258","Rodrigues, R.R.",NA,NA,"Campos do Jordão",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 12:17:15-03","ESALQ","ESA","82350","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Mello Barreto","6168.0","1934","05","06",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"ESA082350","ESA082350","Mello Barreto",NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 12:17:15-03","ESALQ","ESA","82359","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Mello Barreto","7775.0","1936","08","17",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,"ESA082359","ESA082359","Mello Barreto",NA,NA,"Santa Luzia",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:17:22-03","ESALQ","ESA","103424","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Onagraceae","Ouratea","semisserata","Ouratea semisserata",NA,"Krieger, L.","10653.0","1971","06","10",NA,"Brasil","Minas Gerais",NA,"-43.801399230957","-20.2532997131348",NA,NA,"ESA103424",NA,"Yamamoto, K.",NA,NA,"Itabirito",NA,"20553","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:17:15-03","ESALQ","ESA","74035","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semisserata","Ouratea semisserata",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.; Elias, S.I.","25784.0","2001","07","12",NA,"Brasil","Minas Gerais","Morro da Antena de Televisão. Afloramento rochoso com cerrado adjacente.","-429.283","-167.244",NA,"Arbusto; receptáculo vermelho; frutículos imaturos verdes.","ESA074035","ESA074035","Shimizu, G.H.","1200","1200","Cristália",NA,NA,NA,"-429,283","-167,244","2008",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 12:17:15-03","ESALQ","ESA","103415","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semisserata","Ouratea semisserata",NA,"Krieger, L.","8962.0","1990","07","31",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"ESA103415","ESA103415",NA,NA,NA,"Santa Rita da Jacutinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 12:17:15-03","ESALQ","ESA","103419","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semisserata","Ouratea semisserata",NA,"Krieger, L.","24268.0","1989","10","11",NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,NA,"ESA103419","ESA103419","Yamamoto, K.",NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:03:29-03","JBP","HPL","5765","S","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","H. Lorenzi","1712","1997","09","02",NA,"Brasil","PA","Horto da ALBRAS, praia do Caripi.","-48.6258","-1.50583",NA,NA,NA,NA,"H. Lorenzi",NA,NA,"Barcarena",NA,"34723","auto",NA,NA,"1997","09",NA,NA,"02",NA,NA,NA
"80","2015-07-02 14:03:29-03","JBP","HPL","5766","S","Plantae",NA,NA,"Ochnaceae","Ouratea","semisserata","Ouratea semisserata","Engl.","G.F. Arbocz","1621","1996","07","20",NA,"Brasil","SP","Coletado nas proximidades da cidade.","-45.17","-22.61",NA,NA,NA,NA,"H. Lorenzi",NA,NA,"Piquete",NA,"13434","auto",NA,NA,"1996","07",NA,NA,"20",NA,NA,NA
"81","2020-12-20 21:18:43-03","UFV","VIC","29254","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart & Nees) Engl","Sucre, D.","6772","1970","05","12",NA,"Brasil","Minas Gerais","Parque Florestal da Serra de Ibitipoca, Pico do Pião Arenito da serie Lavras",NA,NA,NA,"Arbusto heliofilo de formação campestre com cerca de 1,7 m folhas verde escuro lucida na face ventral de nervura central amarelo esverdeado, botões de cor verde.","VIC029254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:18:43-03","UFV","VIC","31379","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart & Nees) Engl","Chieregatto, L.C.; Duarte, T.","s.n.","2006","07","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,NA,NA,"Planta de ca 1,2 de altura, botões florais , flores vistosas de corola amarela","VIC031379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:43-03","UFV","VIC","5243A","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart & Nees) Engl","Costa, J.M. da","s.n.","1977","07","14",NA,"Brasil","Minas Gerais","Parque Florestal da Serra de Ibitipoca",NA,NA,NA,"Árvore de 4 a 5 m, geralmente menor, nos campos baixos planta coletada durante estágio em ecologia vegetal no periodo de 12 /19 julho de 1977","VIC05243A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:40:35-03","UFJF","CESJ","10653","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger","CESJ10653","1971","06","10","América do Sul","Brasil","Minas Gerais",NA,"-43.801399230957","-20.2532997131348",NA,"No cerrado, arbusto. Flores amarelas.","CESJ010653",NA,"K.Yamamoto",NA,NA,"Itabirito",NA,"20553","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:40:35-03","UFJF","CESJ","49685","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2594","2007","12","08","América do Sul","Brasil","Minas Gerais","R.P.P.N. São Lourenço do Funil, 18º36'01,6 S, 43º57'04,2 W. 1139 m.s.m.","-45.951167","-18.600444",NA,"Arbusto ca. 2m alt., flores amarelas, campo rupestre.","CESJ049685",NA,"C.N. Matozinhos","1139","1139","Rio Preto",NA,NA,NA,"-45.951167","-18.600444","2010","04",NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:40:35-03","UFJF","CESJ","49702","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2564","2007","12","08","América do Sul","Brasil","Minas Gerais","R.P.P.N. São Lourenço do Funil, 18º36'01,6 S, 43º57'04,2 W. 1139 m.s.m.","-45.951167","-18.600444",NA,"Arbusto, ca. 1m alt., inflorescências vermelhas, pós-frutificação.","CESJ049702",NA,"C.N. Matozinhos","1139","1139","Rio Preto",NA,NA,NA,"-45.951167","-18.600444","2010","04",NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:40:35-03","UFJF","CESJ","13171","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger","CESJ13171","1973","11","01","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca, 1750 msm",NA,NA,NA,"Arbustinho (49cm.), saxícola em campo arenítico. Flores amarelas e frutos avermelhados.","CESJ013171",NA,"K. Yamamoto",NA,NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:40:35-03","UFJF","CESJ","16392","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger; M.C. Brügger","CESJ16392","1977","07","13","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca, Alt.:1600m.",NA,NA,NA,"Arbusto entre gretas de arenito. Flores amarelas.","CESJ016392",NA,"K.Yamamoto",NA,NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:40:35-03","UFJF","CESJ","20182","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger; R.F. Novelino; J.L.R. Oliveira","CESJ20182","1984","05","18","América do Sul","Brasil","Minas Gerais","Serra da Piedade",NA,NA,NA,"Arbusto sobre itabirito. Flores amarelas.","CESJ020182",NA,"K.Yamamoto",NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
