"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"213","2019-08-20 10:28:26-03","UNICAMP","UEC","139883","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","?","1991","10","09",NA,"Brazil",NA,NA,"Botões verdes, arbusto com ca. 1,5 m de altura.","UEC072517","89","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Campo rupestre com penetração de espécies de cerrado, afloramentos de quartzito, solo raso, arenoso e hidromórfico nas áreas de sedimentação.","-19.533333","-43.6","1200","1400",NA,"Santana do Riacho","-19.533333","-43.6",NA,NA,"2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-09-23 10:16:57-03","UNICAMP","UEC","14979","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","2008","11","03",NA,"Brazil",NA,NA,NA,NA,"08-130","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Pousada do Rio Turvo.","-46.293333","-20.636389",NA,NA,NA,"Capitólio","-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:43:26-03","UNICAMP","UEC","150162","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Castro, NM","1994","12","12",NA,"Brazil",NA,NA,"Arbusto ca. de 2,0m, flores amarelas.","UEC072520","465","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Estrada Lagoa Santa a Conceição do Mato, Km 106. alto do morro. Entre pedras de afloramento.",NA,NA,NA,NA,NA,"Serra Do Cipó",NA,NA,NA,NA,"2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 16:43:26-03","UNICAMP","UEC","150163","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Castro, NM","1994","11","19",NA,"Brazil",NA,NA,"Arbusto ca. de 2.0m, flores amarelas botões esverdeados.","UEC182780","453","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Estrada Diamantina - Conselheiro Mata, Km 160, entre pedras de afloramento.",NA,NA,NA,NA,"UEC182780","Serra Do Cipó",NA,NA,NA,NA,"2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-08-20 10:28:26-03","UNICAMP","UEC","139883","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","?","1991","10","09",NA,"Brazil",NA,NA,"Botões verdes, arbusto com ca. 1,5 m de altura.",NA,"s.n.","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Campo rupestre com penetração de espécies de cerrado, afloramentos de quartzito, solo raso, arenoso e hidromórfico nas áreas de sedimentação.","-19.533333","-43.6","1200","1400",NA,"Santana do Riacho","-19.533333","-43.6",NA,NA,"2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:43:26-03","UNICAMP","UEC","157377","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Feres, FR; Faria, AD; Aona, LYS; Mansanares, ME; Mendonça, TG; Belinello, R","1998","12","15",NA,"Brazil",NA,NA,"Subarbustos ca. 1m alt., pétalas amarelas.","UEC072695","98/09","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Serra do Espinhaço, Serra do Cipó, km 106.",NA,NA,NA,NA,"UEC072695","Cardeal Mota",NA,NA,NA,NA,"2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-20 10:28:26-03","UNICAMP","UEC","15858","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Parentoni, R; Carnevalli, NED; Frieiro, F","1978","07","15",NA,"Brazil",NA,NA,NA,"UEC072533","8236","Minas Gerais","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra do Cipó",NA,NA,NA,NA,"UEC072533",NA,NA,NA,NA,NA,"1978","08","15",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:43:26-03","UNICAMP","UEC","15859","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Cruz, ND; Shepherd, GJ; et al.","1977","11","16",NA,"Brazil",NA,NA,"Árvore até 3m.; flores amarelas.; Em cerrado.",NA,"6218","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:43:26-03","UNICAMP","UEC","15882","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Silvestre, MSF","1978","11","02",NA,"Brazil",NA,NA,"Arbusto.","UEC072534","10416","Minas Gerais","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra do Cipó, km 98 - 114",NA,NA,NA,NA,"UEC072534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-08-20 10:28:26-03","UNICAMP","UEC","166144","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT","2011","11","21",NA,"Brazil",NA,NA,NA,"UEC009709","230","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-43.818611","-18.778333",NA,NA,"UEC009709","Serro","-43.818611","-18.778333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-08-20 10:28:26-03","UNICAMP","UEC","166152","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT","2011","12","10",NA,"Brazil",NA,NA,NA,"UEC009496","261","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.200278","-18.715556",NA,NA,"UEC009496","Gouveia","-44.200278","-18.715556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-08-20 10:28:26-03","UNICAMP","UEC","166154","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT; Quaresma, AS","2011","12","17",NA,"Brazil",NA,NA,NA,"UEC024721","371","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.324444","-18.067778",NA,NA,"UEC024721","Buenópolis","-44.324444","-18.067778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:43:26-03","UNICAMP","UEC","166146","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","26",NA,"Brazil",NA,NA,"Árvore ca. 4m. Flores amarelas.; Cerrado.","UEC024267","466","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Entre Grão Mogol e Cristália.&nf;16,647186000000001s 42,877369000000002w","-44.808333","-16.595278","713","713","UEC024267","Grão Mogol","-44.808333","-16.595278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:43:26-03","UNICAMP","UEC","166147","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Kotovski, ER; Belinello, R","2011","02","26",NA,"Brazil",NA,NA,"Árvore ca. 7m. Flores amarelas, frutos jovens e amarelos.; Cerrado.","UEC024266","465","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Entre Grão Mogol e Cristália.&nf;16,647186000000001s 42,877369000000002w","-44.808333","-16.595278","713","713","UEC024266","Grão Mogol","-44.808333","-16.595278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:43:26-03","UNICAMP","UEC","166179","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Costa, FN; Cota, MMT; Quaresma, AS","2011","12","18",NA,"Brazil",NA,NA,"Campo ruestre. Árvore ca. 10 m, botões amarelos.","UEC024725","375","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Estrada entre Diamantina e sSerro, depois de Datas.","-44.043733","-18.948519","1125","1125","UEC024725","Diamantina","-44.043733","-18.948519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-08-20 10:28:26-03","UNICAMP","UEC","166158","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT; Quaresma, AS","2011","12","16",NA,"Brazil",NA,NA,NA,"UEC009037","356","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.307778","-18.553889",NA,NA,"UEC009037","Diamantina","-44.307778","-18.553889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-08-20 10:28:26-03","UNICAMP","UEC","166157","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT; Quaresma, AS","2011","12","17",NA,"Brazil",NA,NA,NA,"UEC009044","359","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.412222","-18.55",NA,NA,"UEC009044","Buenópolis","-44.412222","-18.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-08-20 10:28:26-03","UNICAMP","UEC","166159","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Cota, MMT; Quaresma, AS","2011","12","16",NA,"Brazil",NA,NA,NA,"UEC009055","353","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.278056","-18.406389",NA,NA,"UEC009055","Diamantina","-44.278056","-18.406389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-20 10:28:26-03","UNICAMP","UEC","174905","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gonçalves, DJP; Matheus, MMT; Gonçalves, JL; Gonçalves, SPM","2012","04","29",NA,"Brazil",NA,NA,NA,"UEC010739","521","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,NA,"-44.187778","-18.333333",NA,NA,"UEC010739","Diamantina","-44.187778","-18.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:43:26-03","UNICAMP","UEC","180306","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Scatigna, AV; Guarçoni, EAE","2012","12","04",NA,"Brazil",NA,NA,"Árvore ca. 5m. Flores amarelas.","UEC086809","330","Minas Gerais","Magnoliopsida",NA,"Pohl","Scatigna, AV","Parque Estadual da Serra do Cabral. Estrada para fazenda Vitória. Cerrado de encosta.","-45.782778","-18.086944",NA,NA,"UEC086809","Buenópolis","-45.782778","-18.086944",NA,NA,"2012","12",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:43:26-03","UNICAMP","UEC","192607","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Verdi, M; et al.","2014","11","26",NA,"Brazil",NA,NA,"Árvore. Folhas verdes; flor amarela; frequente. Altura 6m; Encontrada em solo arenoso, entre afloramento de rocha; área no entorno recentemente queimada. Cerrado, Campo limpo","UEC132413","7355","Goiás","Magnoliopsida",NA,"Pohl","Shimizu, GH","Parque Nacional da Chapada dos Veadeiros. Pouso Alto","-47.496389","-13.961667","1529","1529","UEC132413","Cavalcante","-47.496389","-13.961667",NA,NA,"2017","05",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:43:26-03","UNICAMP","UEC","195863","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Monge, M","2013","02","22",NA,"Brazil",NA,NA,"Árvore, 25-30 m de altura. Flores amarelas.; Mata estacional semi-caducifolia,","UEC135492","1522","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH",". Estação Ecológica Mata dos Ausentes. &nf;Cerca de 1 km da base","-43.196528","-17.97925",NA,NA,"UEC135492","Senador Modestino Gonçalves","-43.196528","-17.97925",NA,NA,"2017","05",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:43:26-03","UNICAMP","UEC","203743","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Sampaio, THS; Lutz, BE; Conceição, TC; Lima, DR; Dutra, HF","2016","03","04",NA,"Brazil",NA,NA,"Árvore ca.5 m alt.Flores amarelas, cápsulas jovens.Folhas revolutas.","UEC173391","341","Goiás","Magnoliopsida",NA,"Pohl","Sampaio, THS","Brasil, Goías, Alto Paraíso.PARNA Veadeiros, entrada dos alojamentos.","-47.790667","-14.167639",NA,NA,"UEC173391","Alto Paraíso de Goiás","-47.790667","-14.167639",NA,NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:43:26-03","UNICAMP","UEC","203744","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Sampaio, THS; Lutz, BE; Conceição, TC; Lima, DR; Dutra, HF","2016","03","04",NA,"Brazil",NA,NA,"Árvore ca. 4,5 m alt.Frutos secos folhas revolutas.","UEC173390","330","Goiás","Magnoliopsida",NA,"Pohl","Sampaio, THS","Brasil, Goías, Alto Paraíso.PARNA Veadeiros, trilha para corredeiras.","-47.824778","-14.173722","967","967","UEC173390","Alto Paraíso de Goiás","-47.824778","-14.173722",NA,NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:43:26-03","UNICAMP","UEC","35632","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, RM","1980","04","09",NA,"Brazil",NA,NA,"Trees to 5m with trunk 30cm in diameter. Leaves coriaceous, rather bright green above, paler beneath. Fruits green with transparente colourless, resinous exudation.; Campos Gerais - shrub and herb-rich grassland with acalous palms, but","UEC072539","21125","Bahia","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra Geral de Caitité, Ca. 5km S. from Caitité along the Brejinhos das Ametistas road.","-42.483333","-14.116667","1000","1000","UEC072539","Brejinho Das Ametistas","-42.483333","-14.116667",NA,NA,"1982","02",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:43:26-03","UNICAMP","UEC","35533","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, RM; et al.","1980","03","23",NA,"Brazil",NA,NA,"Tree to 3m. high. Leaves rigid, coriaceous, paler green beneath. Young fruit green.; Low grassland with scatterned woodland & small streams on white quartzite soils, with occasional sandstone ridges.",NA,"20834","Bahia","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra do Sincorá, W. of Barra da Estiva on the road to Jussiape.","-41.416667","-13.666667","1000","1300",NA,"Barra da Estiva","-41.416667","-13.666667",NA,NA,"1982","03",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:43:26-03","UNICAMP","UEC","62845","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Martins, AB","1978",NA,NA,NA,"Brazil",NA,NA,"Cerrado.","UEC072536","s.n.","Minas Gerais","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra do Cipó",NA,NA,NA,NA,"UEC072536",NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:43:26-03","UNICAMP","UEC","62846","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Almeida, SZ","1987","11","15",NA,"Brazil",NA,NA,"Arbóreo. Flor amarela.; Campo rupestre.","UEC072529","s.n.","Minas Gerais","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra da Moeda, km 2 - Estrada da Moeda.","-43.966667","-20.3","1500","1500",NA,"Moeda","-43.966667","-20.3",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:28:26-03","UNICAMP","UEC","71726","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Kinoshita, LS; Galvão, JC; Borges, A; Silveira, GAR; Caddah, MK","2008","11","04",NA,"Brazil",NA,NA,"Árvore ca. 7,5m, pétalas amarelas",NA,"08-145","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Beira da estrada","-46","-20","790","790",NA,"Capitólio","-46","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:43:26-03","UNICAMP","UEC","90007","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Pereira, BAS; Alvarenga, D","1996","11","21",NA,"Brazil",NA,NA,"Árvore com aspecto mirrado, cerca de 4 metros de altura, formando colonias esparsas. Flores amarelas.; Solo pedregoso, pobre.",NA,"3240","Goiás","Magnoliopsida",NA,"Pohl","Pereira, BAS","km 52 da rodovia BR-040.","-47.583333","-16.666667","900","900",NA,"Luziânia","-47.583333","-16.666667",NA,NA,"1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:43:26-03","UNICAMP","UEC","79437","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Paula-Lima, FB; Kavalciuki, Y; Mello-Silva, R; Alcantara, S","2011","10","30",NA,"Brazil",NA,NA,"Árvore, ca. 7m, bastante tortuosa com casca fendida. DAP 20cm. Folhas discolores. Flor amarela.","UEC107740","1","Minas Gerais","Magnoliopsida",NA,"Pohl","Sampaio, THS","Parque Nacional da Serra da Canastra. Altos da cachoeira Casca d'Anta. Campo sujo em solo areno-pedregoso com adensamento de Vochysia.","-46.523194","-20.297861","1180","1180","UEC107740","São Roque de Minas","-46.523194","-20.297861",NA,NA,"2016","05","25",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:43:26-03","UNICAMP","UEC","54070","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Pirani, JR; Stannard, BL; Furlan, A; Harley, RM; Lewis, GP; Mello-Silva, R","1984","12","19",NA,"Brazil",NA,NA,"Árvore ca. 8m alt., casca fendida. Flores amarelas.","UEC072537","s.n.","Bahia","Magnoliopsida",NA,"Pohl",NA,"Beira da estrada BR-242, Entre o ramal a Lençois e Pai Inácio.","-41.3899993896484","-12.563099861145",NA,NA,"UEC072537","Lençóis",NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:43:26-03","UNICAMP","UEC","154639","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Pirani, JR; Stannard, BL; Furlan, A; Harley, RM; Lewis, GP; Mello-Silva, R","1984","12","19",NA,"Brazil",NA,NA,"Árvore ca. de 8m, casca fendida. flores amarelas","UEC072516","7158","Bahia","Magnoliopsida",NA,"Pohl","Shimizu, GH","Beira da estrada BR-242, Entre o Ramal a Lençóis e Pai Inácio","-41.3899993896484","-12.563099861145",NA,NA,NA,"Lençóis",NA,NA,"47385","auto","2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:43:26-03","UNICAMP","UEC","54069","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Lewis, GP; Stannard, BL; Harley, RM; Giulietti, AM; Longhi-Wagner, HM; Arraes, MG","1984","12","17",NA,"Brazil",NA,NA,"Arbusto até 2,5m, folhas coriáceas, flores amarelas; Solo arenoso, topo sa serra, área de maior concentração de plantas arbustivas.","UEC072543","s.n","Bahia","Magnoliopsida",NA,"Pohl","Yamamoto, K","Serra de São Pedro","-41.3708000183105","-13.0052995681763","1100","1280","UEC072543","Mucugê",NA,NA,"52493","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:43:26-03","UNICAMP","UEC","152909","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Lewis, GP; Harley, RM; Giulietti, AM; Stannard, BL; Longhi-Wagner, HM; Arraes, MG","1984","12","17",NA,"Brazil",NA,NA,"Arbusto até 2,5m folhas coriáceas, flores amarelas. Solo arenoso, topo da Serra, área de maior concentração de plantas arbustivas.","UEC072518","CFCR7045","Bahia","Magnoliopsida",NA,"Pohl","Gonçalves, DJP","Serra de São Pedro","-41.3708000183105","-13.0052995681763","1100","1280",NA,"Mucugê",NA,NA,"52493","auto","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-20 10:28:26-03","UNICAMP","UEC","123794","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","19",NA,"Brazil",NA,NA,"arbusto ca. 2m, em campo rupestre. Vegetativo.","UEC072698","266","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","Caeté-Açu distrito de Palmeiras, na estrada para a Cachoeira da Fumaça.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Palmeiras",NA,NA,"20767","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-20 10:28:26-03","UNICAMP","UEC","123795","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","18",NA,"Brazil",NA,NA,"árvore ca. 1m, vegetativo.","UEC072806","264","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","Caeté-Açu distrito de Palmeiras, no início da subida da trilha para a Cachoeira da Fumaça.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Palmeiras",NA,NA,"20767","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:43:26-03","UNICAMP","UEC","54063","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Furlan, A; Harley, RM; Lewis, GP; Mello-Silva, R; Pirani, JR","1984","12","26",NA,"Brazil",NA,NA,"Árvore até 5,0m,. Caule com <em>Trentepohilia</em>. Flores amarelas. Muito frequênte na encosta do morro.","UEC072541","s.n.","Bahia","Magnoliopsida",NA,"Pohl",NA,"Serra de Santana","-40.1893997192383","-10.4614000320435","650","900","UEC072541","Senhor do Bonfim",NA,NA,"27716","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:43:26-03","UNICAMP","UEC","20799","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hatschbach, G; Kummrow, R","1975","09","28",NA,"Brazil",NA,NA,"Árvore típica do cerrado, flor amarela.",NA,"37245","Goiás","Magnoliopsida",NA,"Pohl","Yamamoto, K","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,"44724","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:43:26-03","UNICAMP","UEC","186670","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Cordeiro, I; Mamede, MCH; Sajo, MG; Varanda, EM","1987","11","21",NA,"Brazil",NA,NA,"Árvore ca. 3m, corolas amarelas, pedicelos e cálices amarelo-esverdeados.","UEC112972","468","Goiás","Magnoliopsida",NA,"Pohl","Shimizu, GH","Alto Paraíso de Goiás-GO, margem da rodovia GO-118, a 5km N.","-47.5099983215332","-14.1324996948242",NA,NA,"UEC112972","Alto Paraíso de Goiás",NA,NA,"44724","auto","2009","09",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:43:26-03","UNICAMP","UEC","93290","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Koschnitzke, C; Matsumoto, K","1996","10","30",NA,"Brazil",NA,NA,"Árvore 4 metros, flores amarelas.",NA,"35646","Goiás","Magnoliopsida",NA,"Pohl",NA,"Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:43:26-03","UNICAMP","UEC","182978","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Borges, LM; Santos, FFM; Simon, MF; Watanabe, MTC","2010","12","15",NA,"Brazil",NA,NA,"Árvore ca. 6cm. Ramos acinzentados. Folhas cartáceas discolores verde-escuras na fase adaxial, verde-claras na abaxial. Raque da inflorescência esverdeada. Pedúnculos esverdeados. Flores amarelo ouro.","UEC103322","513","Goiás","Magnoliopsida",NA,"Pohl","Shimizu, GH","Chapada dos Veadeiros. Rodovia FO-118, Brasília-Monte Alegre de Goiás, ca. 10km após Alto Paraíso.","-47.5099983215332","-14.1324996948242",NA,NA,"UEC103322","Alto Paraíso de Goiás",NA,NA,"44724","auto","2015","01",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:43:26-03","UNICAMP","UEC","185829","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Santos, ER; Pereira, CB","2004","10","18",NA,"Brazil",NA,NA,"Árboreo com cerca de 5m de altura. Flores amarelas.; Campo rupestre.","UEC112227","1051","Goiás","Magnoliopsida",NA,"Pohl","Yamamoto, K","Brasil, divisa TO/GO, Munic. Cavalcanti. Coord. 23L0209262/8516150.","-47.4583015441895","-13.7974996566772","1194","1194","UEC112227","Cavalcante",NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
