"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"649","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","22898","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Neusa Taroda Ranga",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 4 m, fruto imaturo de cor verde.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.380556","-20.81",NA,"Estação Ecológica do Noroeste Paulista",NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"650","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10093","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, fruto.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"651","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32680","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2378.0","2008","12","04","América do Sul","Brasil",NA,NA,"Árvore, 6m, fruto imaturo verde, receptáculo vermelho. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Turmalina (P4)","-50.43388889","-20.00361111",NA,"Fazenda São João",NA,NA,NA,"-50.43388889","-20.00361111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"652","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32460","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","A.G. Lopes",NA,"2015","04","01","América do Sul","Brasil",NA,NA,"Árvore 2 m.",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.3544444","-20.77694444",NA,"Bosque Municipal",NA,NA,NA,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"653","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","20068","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Montilha, E.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbórea, presença de insetos;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Birigui","-50.3400001525879","-21.2800006866455",NA,"fazenda água branca",NA,NA,NA,NA,NA,NA,NA,NA,"24456","auto","Magnoliopsida",NA,NA,NA,NA,NA
"654","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","20067","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Montilha, E.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbórea, flores brancas, insetos;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Birigui","-50.3400001525879","-21.2800006866455",NA,"fazenda água branca",NA,NA,NA,NA,NA,NA,NA,NA,"24456","auto","Magnoliopsida",NA,NA,NA,NA,NA
"655","2016-09-15 10:17:27-03","UNIOESTE","UNOP","6170","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.; et al.; et al.","22173","1969","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nees","Werff, H. van der","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,"Rio Parana, ilha do Mutum",NA,NA,NA,NA,NA,"1984",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"656","2016-04-07 14:03:40-03","UNIOESTE","UNOP","6149","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.; et al.; et al.","22173","1969","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nees","Werff, H. van der","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,"Rio Paraná, ilha do Mutum",NA,NA,NA,NA,NA,"1984",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"657","2020-08-31 09:11:18-03","INPA","INPA","126769","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, GG","22173","1969","09","14","Southern America","Brasil",NA,NA,NA,"INPA0126769","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373","INPA0126769 INPA0126769_e","Rio Paraná, Ilha do Mutum","200","200",NA,NA,NA,"1984",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"658","2020-08-31 09:11:18-03","INPA","INPA","90361","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ferreira, CAC","856","1979","08","27","Southern America","Brasil",NA,NA,NA,"INPA0090361","Dicotyledon Magnoliids","Laurales","Nees","Kubitzki, K; Rohwer, JG","Amazonas","Itapiranga","-59.847157","-1.515667","INPA0090361 INPA0090361_e INPA0090361_nd","Rio Uatumã - Rio Pitinga., Rio Uatumã, margem esquerda, em frente a boca do rio Pitinga",NA,NA,NA,"-59.847157","-1.515667","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-01-10 20:48:22-03","INPA","INPA","153071","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ferreira, CAC","8474","1986","11","18","Southern America","Brasil",NA,NA,NA,"INPA0153071","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Amazonas","Tonantins","-68.143923","-2.715037","INPA0153071 INPA0153071_e","Rio Tonantins, Uitinga-Pará, Rio Tonantins, afluente da margem esquerda do rio Solimões, atrás do lugar Uitinga-Pará.",NA,NA,NA,"-68.143923","-2.715037","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-08-31 09:11:18-03","INPA","INPA","203622","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Silva, JM da","2499","1998","09","03","Southern America","Brasil",NA,NA,NA,"INPA0203622","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542","INPA0203622 INPA0203622_e","Estação Ecológica de Caiuá.",NA,NA,NA,NA,NA,"1999",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"661","2020-08-31 09:11:18-03","INPA","INPA","112033","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Souza, J de","72","1980","07","22","Southern America","Peru",NA,NA,NA,"INPA0112033","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Pucallpa",NA,NA,NA,"INPA0112033 INPA0112033_e","Adolfo Salazar Cavero. E-065",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-08-31 09:11:18-03","INPA","INPA","126775","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, GG","35011","1974","09","20","Southern America","Brasil",NA,NA,NA,"INPA0126775","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Goiás","Mineiros","-52.918889","-17.959444","INPA0126775 INPA0126775_e","Rodovia BR-364, Corrego Alegre",NA,NA,NA,"-52.918889","-17.959444","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-08-31 09:11:18-03","INPA","INPA","130381","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ramos, AE","327","1984","08","14","Southern America","Brasil",NA,NA,NA,"INPA0130381","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Distrito Federal",NA,NA,NA,"INPA0130381 INPA0130381_e","Distrito Federal. Estação Florestal Cabeça de Vead, Distrito Federal. Estação Florestal Cabeça de Veado. Ca. 20 Km a SE de Brasília","1025","1150",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-08-31 09:11:18-03","INPA","INPA","148391","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ferreira, CAC","8074","1986","09","11","Southern America","Brasil",NA,NA,NA,"INPA0148391","Dicotyledon Magnoliids","Laurales","Nees","Rohwer, JG","Amazonas","Presidente Figueiredo","-60","-1.5","INPA0148391 INPA0148391_e INPA0148391_e1","Canteiro de obras da UHE de Balbina, Canteiro de obras da UHE de Balbina, vicinal ES-6, área do reservatório, a 14 km da obra.",NA,NA,NA,"-60","-1.5","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-01-10 20:48:22-03","INPA","INPA","234203","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Haidar, RF","127","2007","08","06","Southern America","Brasil",NA,NA,NA,"INPA0234203","Dicotyledon Magnoliids","Laurales","Nees","Haidar, RF","Goiás","Rio Verde","-50.833333","-17.25","INPA0234203 INPA0234203_e","Mata Ciliar.",NA,NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-08-31 09:11:18-03","INPA","INPA","124625","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, GG","30490","1972","10","16","Southern America","Brasil",NA,NA,NA,"INPA0124625","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Mato Grosso",NA,"-56.042722","-20.641611","INPA0124625 INPA0124625_e","Aquidauana, Piraputanga",NA,NA,NA,"-56.042722","-20.641611","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-08-31 09:11:18-03","INPA","INPA","132284","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, GG","24568","1970","08","11","Southern America","Brasil",NA,NA,NA,"INPA0132284","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Mato Grosso",NA,"-55.7869","-20.4711","INPA0132284 INPA0132284_e","Aquidauana, Piraputanga",NA,NA,NA,"-55.7869","-20.4711","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-08-31 09:11:18-03","INPA","INPA","91843","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Macêdo, M","1315","1979","09","05","Southern America","Brasil",NA,NA,NA,"INPA0091843","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Mato Grosso","Poconé","-56","-15.6","INPA0091843 INPA0091843_1 INPA0091843_1e INPA0091843_e INPA0091843_e1","Poconé, Poconé, margem esquerda do corrego da Rocha, próximo à Ponte, Estrada da Fazenda Santa Inês.",NA,NA,NA,"-56","-15.6","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-01-10 20:48:22-03","INPA","INPA","91843","Dupli","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Macêdo, M","1315","1979","09","05","Southern America","Brasil",NA,NA,NA,"INPA0091843","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Mato Grosso","Poconé","-56","-15.6","INPA0091843 INPA0091843_1 INPA0091843_1e INPA0091843_e INPA0091843_e1","Poconé, Poconé, margem esquerda do corrego da Rocha, próximo à Ponte, Estrada da Fazenda Santa Inês.",NA,NA,NA,"-56","-15.6","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-08-31 09:11:18-03","INPA","INPA","217197","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, GG","63836","1995","10","14","Southern America","Brasil",NA,NA,NA,"INPA0217197","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","Mato Grosso","Porto Estrela","-57.2","-14.1","INPA0217197 INPA0217197_e","Estação Ecológica Serra das Araras, Estação Ecológica Serra das Araras. Orla da mata de galeria.",NA,NA,NA,"-57.2","-14.1","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-08-31 09:11:19-03","INPA","INPA","158408","S","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Silva, NT da","11",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0158408","Dicotyledon Magnoliids","Laurales","Meisn.","Silva, NT da","Pará",NA,"-48.5","-1.4","INPA0158408 INPA0158408_e","Rio Jarí, Margem do rio jarí",NA,NA,NA,"-48.5","-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","23967",NA,"Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","L. Kollmann","7245","2004","11","19",NA,"Brasil",NA,NA,"Árvore 8m. Flores brancas.","MBML023967",NA,NA,"Nees","J. Rohwer/Set.2011","Espírito Santo","Santa Maria de Jetibá","-40.626944","-20.35","MBML023967","(Santa Leopoldina) São José do Rio Claro",NA,NA,NA,"40W37'37","20S20'60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-12-13 08:11:38-03","ICAUFMG","MCCA","1984","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","SILVEIRA, J.E.; H.I.R., SILVA",NA,"2017","12","22",NA,"Brasil",NA,NA,"Vereda Almescla","MCCA02043",NA,NA,"Nees","H.I.R., SILVA","Minas Gerais","Bonito de Minas","-44.7543983459473","-15.3233003616333","MCCA02043",NA,NA,NA,NA,NA,NA,"2018","04","04","95199","auto",NA,NA,NA,NA,NA,NA
"674","2019-12-13 08:11:38-03","ICAUFMG","MCCA","1985","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","SILVEIRA, J.E.; H.I.R., SILVA",NA,"2017","12","22",NA,"Brasil",NA,NA,"Vereda Almescla","MCCA02044",NA,NA,"Nees","H.I.R., SILVA","Minas Gerais","Bonito de Minas","-44.7543983459473","-15.3233003616333","MCCA02044",NA,NA,NA,NA,NA,NA,"2018","04","04","95199","auto",NA,NA,NA,NA,NA,NA
"675","2021-03-04 11:05:32-03","UFRB","HURB","23350","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5169b","2019","02","23",NA,"Brasil",NA,NA,"PM 49","HURB000023350",NA,NA,"Nees",NA,"Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"676","2021-03-04 11:05:32-03","UFRB","HURB","23342","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5162b","2019","02","23",NA,"Brasil",NA,NA,"PM 49; PM 47","HURB000023342",NA,NA,"Nees",NA,"Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"677","2021-03-04 11:05:32-03","UFRB","HURB","3135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira-Noronha, M.R.","1502","1995","08","03",NA,"Brasil",NA,NA,NA,"HURB000003135",NA,NA,"Ness","J.B. Baitello","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"Fazenda Mesquita, divisa com Mirandópolis; margem do rio direito do Rio Tietê,",NA,NA,NA,NA,NA,"1997","03","15","36734","auto",NA,NA,NA,NA,NA,NA
"678","2020-06-15 15:30:51-03","UNESP-RC","HRCB","49570","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Fina, B.G.","320","2003","05","21",NA,"Brasil",NA,NA,"Árvore ca. 3m, frutos.",NA,NA,NA,"Nees","Fina, B.G.","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"679","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60860","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Bertoni, J.E.A.","595","2001","09","24",NA,"Brasil",NA,NA,"Árvore 8 a 10m alt., flores branco-esverdeadas. Procedente de Pindorama/SP.",NA,NA,NA,"Nees","Moraes, P.","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,"Fazenda Santa Elisa, Quadra da Tristeza L10 - P25",NA,NA,NA,NA,NA,"2013","08",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"680","2020-06-15 15:30:51-03","UNESP-RC","HRCB","19458","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Bernacci",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nees","Baitello, J.B.","São Paulo","Cardoso","-49.9099998474121","-20.0799999237061",NA,"Próximo à rodovia vicinal p/ Vila Alvez",NA,NA,NA,NA,NA,NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,NA
"681","2020-06-15 15:30:51-03","UNESP-RC","HRCB","16383","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Schiavini, I.","216","1989","09","19",NA,"Brasil",NA,NA,"Arbóreo, ca. 10m. Com flores.",NA,NA,NA,"Nees","Baitello, J.B.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1989","09","30","58223","auto",NA,NA,NA,NA,NA,NA
"682","2020-06-15 15:30:51-03","UNESP-RC","HRCB","38878","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ranga, N.T.","s/nº","1995","09","15",NA,"Brasil",NA,NA,"Árvore, ca. 4m, fruto imaturo de cor verde.",NA,NA,NA,"Nees",NA,"São Paulo","São José do Rio Preto / Mirassol","-49.380556","-20.81",NA,"Estaçnao Ecológica do Noroeste Paulista",NA,NA,NA,"49º22'50W","20º48'36S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-06-15 15:30:51-03","UNESP-RC","HRCB","21079","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Maestro",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nees","Baitello, J.B.","São Paulo","Paulo de Faria","-49.516667","-19.966667",NA,"Estação Ecológica Paulo de Faria",NA,NA,NA,"49º31'W","19º58'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-06-15 15:30:51-03","UNESP-RC","HRCB","21080","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Maestro, A.L.","2","1994","10","10",NA,"Brasil",NA,NA,"Árvore, 10m de altura. Pedúcnulo e pecíolo vermelhos, frutos verdes.",NA,NA,NA,"Nees","Baitello, J.B.","São Paulo","Riolândia","-49.770556","-19.988056",NA,"5km de Riolândia em direção a Cardoso",NA,NA,NA,"49º46'14W","19º59'17S","1996","11","19",NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-06-15 15:30:51-03","UNESP-RC","HRCB","39284","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Tomasetto, F.","238","2001","07","19",NA,"Brasil",NA,NA,"Árvore ca. 8m, frutos imaturos de cor verde.",NA,NA,NA,"Nees","Baitello, J.","São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria","500","500",NA,"49º31' W","19º55' S","2002","05","20",NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-06-15 15:30:51-03","UNESP-RC","HRCB","5775","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ramos, A.E.","327","1984","08","14",NA,"Brasil",NA,NA,"Árvore ca. 8m de altura com inflorescências abundantes de flores pequenas, brancas.",NA,NA,NA,"Nees","Moraes, P.L.R. de","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Estação Florestal Caebça de Veado",NA,NA,NA,NA,NA,"2004",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"687","2020-06-15 15:30:51-03","UNESP-RC","HRCB","26311","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira-Noronha, M.R.","1202","1995","08","02",NA,"Brasil",NA,NA,"Árvore ca. 6m de altura, flores creme-esverdeadas.",NA,NA,NA,"Nees","Alves, F.M.","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"Fazenda Esmeralda",NA,NA,NA,NA,NA,"2009","09","18","36734","auto",NA,NA,NA,NA,NA,NA
"688","2018-10-09 16:31:33-03","UFLA","ESAL","23758","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Rizzo, JA","9164","1973","08","15",NA,"Brasil",NA,NA,"Doação Herbári; Árvore 10m. Cor branca esverdeada.; Mata",NA,NA,NA,"Nees","Domingos, DQ","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,NA,"2016","04",NA,"75073","auto",NA,NA,NA,NA,NA,NA
"689","2017-11-24 14:11:07-02","UFLA","ESAL","14561","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7,0; branca;; floresta",NA,NA,NA,"Nees","L. C. S. Assis","Minas Gerais","Conquista","-47.5416984558105","-19.9372005462646",NA,"Mata da Mandioca","5","5",NA,NA,NA,NA,NA,NA,"30156","auto",NA,NA,NA,NA,NA,NA
"690","2017-11-24 14:11:07-02","UFLA","ESAL","28317","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Guilherme, FAG; Carneiro, Ses; Bernasol, WP","1181",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8m; ;",NA,NA,NA,"Nees","Domingos, DQ","Goiás",NA,NA,NA,NA,"UHEs salto do Rio Verdinho - Caçu e São Simão",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2017-11-24 14:11:07-02","UFLA","ESAL","28333","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Guilherme, FAG, Berna; Batista, NTF","1125",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7m; pétalas brancas e anteras amarelas;",NA,NA,NA,"Nees","Domingos, DQ","Goiás",NA,"-51.166667","-18.783333",NA,"UHEs salto do Rio Verdinho - Caçu e São Simão",NA,NA,NA,"-51.166667","-18.783333","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2018-10-09 16:31:33-03","UFLA","ESAL","24206","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pott, A; Pott, VJ","13103","2006","08","20",NA,"Brasil",NA,NA,"Doação HMS; Àrvore 10m; copa larga; frequente; flor branca com centro amarelado; Solo arenoso com afloramento de arenito.; Vegetação ripária em área de cer",NA,NA,NA,"Nees",NA,"Mato Grosso do Sul","Corguinho","-55.264167","-17.264444",NA,"Faz. Salto do Taboco, Cachoeira do Rio Taboco, distrito de Taboco",NA,NA,NA,"-55.264167","-17.264444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2017-11-24 14:11:07-02","UFLA","ESAL","24215","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Guerra, A","56","2013","10","03",NA,"Brasil",NA,NA,"Doação CGMS; Árvore 4m; flor branca; fruto ausente;; Mata ciliar",NA,NA,NA,"Nees","Alves, FM","Mato Grosso do Sul","Rio Negro","-55.105556","-19.298889",NA,"Serra de Maracaju, Borda leste do pantanal; Distrito de Taboco. Faz. Colina Dourada",NA,NA,NA,"-55.105556","-19.298889","2016","07","06",NA,NA,NA,NA,NA,NA,NA,NA
"694","2018-10-09 16:31:33-03","UFLA","ESAL","23747","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Rizzo, JA","1776","1968","08","01",NA,"Brasil",NA,NA,"Doação Herbári; Árvore 18m.; Mata e zonas alagadas",NA,NA,NA,"Nees","Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,"Às margens do Rib. João Leite, que a 400m desagua no Rio Meia Ponte",NA,NA,NA,NA,NA,"2016","04",NA,"25250","auto",NA,NA,NA,NA,NA,NA
"695","2018-10-09 16:31:33-03","UFLA","ESAL","23746","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Barbosa, A","6520","1981","08","14",NA,"Brasil",NA,NA,"Doação Herbári; Árvore 3,5m. Corola branca.; Mata alterada",NA,NA,NA,"Nees","Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,"Estrada GOM-9, Sentido escola de Agronomia, à esquerda 2km",NA,NA,NA,NA,NA,"2016","04",NA,"25250","auto",NA,NA,NA,NA,NA,NA
"696","2017-11-24 14:11:07-02","UFLA","ESAL","24242","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira, ZV; et al.","974","2004","11","14",NA,"Brasil",NA,NA,"Doação DDMS; Árvore 3m; frutos esverdeados",NA,NA,NA,"Nees","Domingos, DQ","Mato Grosso do Sul","Ivinhema","-53.815299987793","-22.3047008514404",NA,"PEVRI",NA,NA,NA,NA,NA,"2016","10",NA,"38521","auto",NA,NA,NA,NA,NA,NA
