"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"1153","2019-11-08 08:55:39-03","FURB","FURB","8174","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Verdi, M.","697","2008","07","31","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616",NA,"FURB40151","FURB40151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-10-14 10:05:40-03","FURB","FURB","38116","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Lopes, GL","2009","10",NA,"Chiquetto, A.; Julkowski, E. & Lopes, G.L.",NA,"2009","10","14","Brasil","Paraná","Fernandes Pinheiro","FLONA.","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Experimento regeneração 10H, B1/P1,F1, nº placa 17","FURB40158","FURB40158",NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1155","2020-10-14 10:05:40-03","FURB","FURB","38031","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Lopes, GL","2009","10","08","Martins, E.; Lopes, G.L.; Zakrzevski, G.; Jarema, L. & Rosseto, V.M.","32","2009","10","08","Brasil","Paraná","Irati","Cadeado Santana.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB40156","FURB40156",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1156","2020-10-14 10:05:40-03","FURB","FURB","40833","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Barbosa, E","2012",NA,NA,"Ribas, O.S.; Silva, J.M. & Poliquesi, C.B.","8586","2012","03","30","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"FURB40152","FURB40152",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1157","2020-10-14 10:05:40-03","FURB","FURB","3436","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Smith, SF",NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B.",NA,"1993","07","08","Brasil","Paraná","Rio Branco do Sul","Itaperuçu.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"FURB40203","FURB40203",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"1158","2019-11-08 08:55:39-03","FURB","FURB","41644","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Gonzatti, F","2013","03",NA,"Grizzon, M.","92","2012","08","11","Brasil","Rio Grande do Sul","Santa Tereza","Reserva Brum - RPPN.","-51.7352981567383","-29.1688995361328",NA,NA,"400","400",NA,"FURB40157","FURB40157",NA,NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA,NA
"1159","2021-03-16 17:51:51-03","UCS","HUCS","36893","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Wasum, R.A.",NA,NA,NA,"Rizzon, E.","25","2010","08","17","Brasil","Rio Grande do Sul","São Marcos","Bairro Francisco Ducatto, na zona urbana","-51.084056","-28.981583","-51.084056","-28.981583","791","791",NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2021-03-16 17:51:51-03","UCS","HUCS","49688","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Gonzatti, F.","2019","05",NA,"Gonzatti, F.","5050","2019","03","23","Brasil","Rio Grande do Sul","Canela","FLONA de Canela","-50.816667","-29.321389","-50.816667","-29.321389","788","788","Arbórea, bordo da mata, frutos esféricos negros.",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2021-03-16 17:51:51-03","UCS","HUCS","50134","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Verdi, M.","2008","11","26","Verdi, M.","1059","2008","11","26","Brasil","Santa Catarina","Concórdia","Linha Sertão","-51.974722","-27.313889","-51.974722","-27.313889","548","548","Florística IFFSC 1693; fruto verde; Floresta Estacional Decidual; Estágio Inicial",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2021-03-16 17:51:51-03","UCS","HUCS","50140","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Oliveira, A.A. de","2011","01","21","Verdi, M.","5601","2010","08","31","Brasil","Paraná","Ponta Grossa","Arenitos / Parque Estadual de Vila Velha","-50.005278","-25.253611","-50.005278","-25.253611","896","896","arbórea; Floresta Ombrófila Mista; Estágio Avançado",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2021-03-16 17:51:51-03","UCS","HUCS","50145","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Korte, A.","2010","10","15","Korte, A.","4302","2010","09","15","Brasil","Santa Catarina","Taió","Gramado","-50.220556","-27.002778","-50.220556","-27.002778","893","893","Florística IFFSC 624 (Arbórea); arbórea; fruto com fruto; Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2021-03-16 17:51:51-03","UCS","HUCS","50150","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Verdi, M.","2010","06","19","Verdi, M.","5073","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa","-49.229167","-27.721111","-49.229167","-27.721111","803","803","Florística IFFSC 281 (Arvoreta); arvoreta; Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2021-03-16 17:51:51-03","UCS","HUCS","13804","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Soares, A.","104","1996","06","25","Brasil","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Embrapa Colombo- Herbário HFC nº3896",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"1166","2021-03-16 17:51:51-03","UCS","HUCS","35098","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Cenci, M.","2016","08","08","Pasini, E.","268","2009","07","27","Brasil","Rio Grande do Sul","Guabiju",NA,"-51.690299987793","-28.5408000946045",NA,NA,"600","600","em beira da mata antropizada, beira da estrada",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"16681","auto",NA,NA,NA,NA,NA,NA
"1167","2021-03-16 17:51:51-03","UCS","HUCS","1839","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2000","01","26","Wasum, R.A.","s.n.","1986","05","28","Brasil","Rio Grande do Sul","Portão",NA,"-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"árvore; mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"13735","auto",NA,NA,NA,NA,NA,NA
"1168","2021-03-16 17:51:51-03","UCS","HUCS","19916","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Kegler, A.","1353","2002","03","17","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata de bracatinga",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1169","2021-03-16 17:51:51-03","UCS","HUCS","17985","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2001",NA,NA,"Ribas, O.S.","879","1995","12","27","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arbusto 2m, frutos imaturos verdes; zona de campo , junto a afloramentos de arenito",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"1170","2021-03-16 17:51:50-03","UCS","HUCS","10316","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2000","01","26","Wasum, R.A.","s.n.","1994","11","02","Brasil","Rio Grande do Sul","Bento Gonçalves","Campus","-51.5191993713379","-29.1714000701904",NA,NA,"800","800","interior da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA
"1171","2021-03-16 17:51:51-03","UCS","HUCS","2093","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2000","01","26","Wasum, R.A.","s.n.","1986","09","12","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","árvore; mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1172","2021-03-16 17:51:51-03","UCS","HUCS","22368","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Sobral, M.","2004","06",NA,"Brunetto, A.","35","2004","01","13","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1173","2021-03-16 17:51:51-03","UCS","HUCS","45799","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Gonzatti, F.","2017","03",NA,"Sartori, V.C.","s.n.","2017","03","06","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"planta de frutos negros.; ao lado do bloco A. Junto à capela.",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1174","2021-03-16 17:51:51-03","UCS","HUCS","34984","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Wasum, R.A.","2009",NA,NA,"Morales, C.P.","s.n.","2002","11","19","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1175","2021-03-16 17:51:51-03","UCS","HUCS","48768","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Abreu, F.P.; Dani, J.G.","2018","10","09","Abreu, F.P.","67","2018","11","05","Brasil","Rio Grande do Sul","Caxias do Sul","Campus Sede da UCS, próximo ao bloco A","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Em mata próximo a rua",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1176","2021-03-16 17:51:51-03","UCS","HUCS","18023","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Soares, F.","s.n.","2001","08","27","Brasil","Rio Grande do Sul","Caxias do Sul","Campu UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1177","2021-03-16 17:51:51-03","UCS","HUCS","13710","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Wasum, R.A.","s.n.","1999","08","10","Brasil","Rio Grande do Sul","Caxias do Sul","Campu UCS - bloco A","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","árvore; próximo ao caminho",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1178","2021-03-16 17:51:51-03","UCS","HUCS","20341","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Smith, S.F.","2003","06",NA,"Kegler, A.","1395","2002","12","11","Brasil","Rio Grande do Sul","Caxias do Sul","Caravagio - 3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1179","2021-03-16 17:51:51-03","UCS","HUCS","12135","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Wasum, R.A.","s.n.","1997","10","20","Brasil","Rio Grande do Sul","Caxias do Sul","Escola Abramo Randon","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1180","2021-03-16 17:51:51-03","UCS","HUCS","48933","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Herrmann, P.B.","2016","04","15","Herrmann, P.B.","s.n.","2016","04","14","Brasil","Rio Grande do Sul","Canela","Floresta Nacional de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Doação Herbário CCS - UERGS São Francisco de Paula; Árvore encontrada no interior da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"1181","2021-03-16 17:51:50-03","UCS","HUCS","10255","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Wasum, R.A.","s.n.","1994","10","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,"850","850","arvoreta; beira da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"1182","2021-03-16 17:51:51-03","UCS","HUCS","14259","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Kegler, A.","274","1999","10","15","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1183","2021-03-16 17:51:51-03","UCS","HUCS","19060","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Kegler, A.","1236","2002","01","24","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata primária",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1184","2021-03-16 17:51:51-03","UCS","HUCS","20288","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Smith, S.F.","2003","04",NA,"Kegler, A.","1425","2003","01","26","Brasil","Rio Grande do Sul","Caxias do Sul","Nova Palmira","-51.1794013977051","-29.1681003570557",NA,NA,"150","150","mata primária",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1185","2021-03-16 17:51:51-03","UCS","HUCS","26722","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Meneghel, R.","64","2005","09","09","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,"750","750","orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"1186","2021-03-16 17:51:51-03","UCS","HUCS","40288","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Barbosa, E.","2012",NA,NA,"Ribas, O.S.","8586","2012","03","30","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"árvore 5m, frutos imaturos; campo cerrado",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1187","2021-03-16 17:51:51-03","UCS","HUCS","21942","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2003",NA,NA,"Silva, J.M.","2574","1998","10","31","Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"árvore 5m, fruto imatura; mata da bacia do Rio Ivaí",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"1188","2021-03-16 17:51:51-03","UCS","HUCS","22375","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Sobral, M.","2004","06",NA,"Brunetto, A.","27","2004","01","19","Brasil","Rio Grande do Sul","Caxias do Sul","Parque Getulio Vargas","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla do caminho",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1189","2021-03-16 17:51:51-03","UCS","HUCS","10782","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2000","01","26","Butzke, A.","s.n.","1993","10","29","Brasil","Rio Grande do Sul","Erechim","Parque Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,"780","780","Herbara - 7220; interior da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"1190","2021-03-16 17:51:51-03","UCS","HUCS","26047","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Wasum, R.A.","2978","2005","06","01","Brasil","Rio Grande do Sul","Carlos Barbosa","Parque Municipal","-51.5036010742188","-29.2975006103516",NA,NA,"700","700","árvore com 8m de altura; orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"15359","auto",NA,NA,NA,NA,NA,NA
"1191","2021-03-16 17:51:51-03","UCS","HUCS","31710","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Valduga, E.","2012","07",NA,"Marchett, F.","584","2007","09","21","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA
"1192","2021-03-16 17:51:51-03","UCS","HUCS","24882","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Ribas, O.S.","2004",NA,NA,"Labiak, P.","3305","2004","09","25","Brasil","Paraná","Capitão Leônidas Marquês","Próximo ao Parque Nacional do Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,"300","300","árvore 10m, flores alvas",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA
"1193","2021-03-16 17:51:51-03","UCS","HUCS","39957","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Gonzatti, F.","2013","03",NA,"Grizzon, M.","92","2012","08","11","Brasil","Rio Grande do Sul","Santa Tereza","Reserva Brum - RPPN","-51.7352981567383","-29.1688995361328",NA,NA,"400","400","interior da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA,NA
"1194","2021-03-16 17:51:51-03","UCS","HUCS","25402","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Sobral, M.","2005","08",NA,"Wasum, R.A.","2570","2005","03","11","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1195","2021-03-16 17:51:51-03","UCS","HUCS","14027","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Kegler, A.","270","1999","09","30","Brasil","Rio Grande do Sul","Caxias do Sul","São Pedro- 3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1196","2021-03-16 17:51:51-03","UCS","HUCS","14001","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Kegler, A.","271","1999","09","30","Brasil","Rio Grande do Sul","Caxias do Sul","São Pedro- 3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"1197","2021-03-16 17:51:51-03","UCS","HUCS","1756","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2000","01","26","Wasum, R.A.","s.n.","1986","07","23","Brasil","Rio Grande do Sul","Farroupilha","São Roque","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"árvore; beira da estrada",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"1198","2021-03-16 17:51:51-03","UCS","HUCS","16913","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998",NA,NA,"Hatschbach, G.","20924","1969","01","29","Brasil","Paraná","Bocaiuva do Sul","Sesmaria, Rio capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arvoreta 6m.; mata de galeria",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"1199","2021-03-16 17:51:51-03","UCS","HUCS","15036","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1999",NA,NA,"Ribas, O.S.","1486","1996","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arvoreta 4m, flor creme; beira do rio",NA,NA,"Angiospermae","Ericales",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
