"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem"
"255","2020-09-12 05:00:02-03","US","US","2646797","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"M. Kuhlmann","South America - Neotropics","Brazil",NA,NA,NA,"US01350452","4505","Anhembi","Fazenda Barreiro Rico",NA,"Laurales","(Nees) Mart. & B.D. Jacks.",NA,"1959","5","1",NA,NA,NA,NA,NA,"US01350452_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2646798","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"M. Kuhlmann","South America - Neotropics","Brazil",NA,NA,NA,"US01350453","684",NA,"Carioba.",NA,"Laurales","(Nees) Mart. & B.D. Jacks.",NA,"1943","5","10",NA,NA,NA,NA,NA,"US01350453_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"257","2020-09-02 16:30:26-03","Cenargen","CEN","79199","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Eduardo Martins Saddi",NA,"Brasil","Exsicatas",NA,"Árvore com corte interno amarelado, flores esverdeadas.Habitat: Cerrado (Sentido Restrito).Mata &nf;Ripária. Doação do JARDIM BOTÂNICO DO RIO DE JANEIRO RB 511047 proj. LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde..","CEN00079199","390","GO","Brasil (BRA) Goiás - (GO) Caiapônia, Parcela de Monitoramento P4 do Empreendimento da Linha de Transmissão LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde.",NA,NA,"(Nees) Rohwer","Alexandre Quinet","2010","05","21","CAIAPONIA","-51.743333","-17.0925",NA,NA,"CEN00079199",NA,"-51.743333","-17.0925","2010","07",NA,NA,NA,NA,NA,"1",NA
"258","2019-11-13 11:21:18-03","USP","SPF","101119","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Tamashiro, JY",NA,"Brasil",NA,NA,NA,"SPF00101119","1238","São Paulo","Gruta das Águas Virtuosas.",NA,NA,"(Nees) Rohwer","Baitello, JB","1995","06","14","Taquaral","-49.377806","-23.390889",NA,NA,NA,NA,"-49.377806","-23.390889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:21:18-03","USP","SPF","175365","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Ceccantini, GCT",NA,"Brasil",NA,NA,NA,"SPF00175365","2830","Minas Gerais","Fazenda Cauaia, sítio arqueológico Lapa do Santo.",NA,NA,"(Nees) Rohwer","Moraes, PLR","2006","04","28","Matozinhos","-44.015167","-19.477194",NA,NA,NA,NA,"-44.015167","-19.477194","2010","04",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:21:18-03","USP","SPF","175366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Ceccantini, GCT",NA,"Brasil",NA,NA,NA,"SPF00175366","2674","Minas Gerais","Fazenda Cauaia, arredores do sítio arqueológico Lapa do Santo.",NA,NA,"(Nees) Rohwer","Moraes, PLR","2006","03","28","Matozinhos","-44.015167","-19.477194","702","702",NA,NA,"-44.015167","-19.477194","2010","04",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:21:18-03","USP","SPF","95767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, VC",NA,"Brasil",NA,NA,NA,"SPF00095767","5690","São Paulo","Fazenda Cambuhy.",NA,NA,"(Nees) Rohwer","Moraes, PLR","1994","04","14","Matão","-48.558056","-21.620833","600","600",NA,NA,"-48.558056","-21.620833","1994","04",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:21:18-03","USP","SPF","95947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, VC",NA,"Brasil",NA,NA,NA,"SPF00095947","5712","São Paulo","Fazenda Rocha. Ao lado da Estação do IAC.",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","04","15","Pindorama","-48.8925","-21.213889",NA,NA,NA,NA,"-48.8925","-21.213889","1997","06",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:21:18-03","USP","SPF","192931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, FS",NA,"Brasil",NA,NA,NA,"SPF00192931","386","Minas Gerais","Mata do Krambeck, Sítio Malícia.",NA,NA,"(Nees) Rohwer","Assis, LCS","2008","04","05","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,"2009","10",NA,NA,"36144","auto",NA,NA,NA
"264","2019-11-13 11:21:18-03","USP","SPF","85908","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Ceccantini, GCT",NA,"Brasil",NA,NA,NA,"SPF00085908","133","Minas Gerais","Serra do Salitre, Lagoa Campestre.",NA,NA,"(Nees) Rohwer","Baitello, JB","1993","07","25","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,"1997","09",NA,NA,"44638","auto",NA,NA,NA
"265","2019-11-13 11:21:18-03","USP","SPF","32271","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Furlan, A",NA,"Brasil",NA,NA,NA,"SPF00032271","CFSC6213","Minas Gerais","Serra do Cipó",NA,NA,"(Nees) Rohwer","Baitello, JB","1980","06","08","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1999","06",NA,NA,"26557","auto",NA,NA,NA
"266","2019-11-13 11:21:18-03","USP","SPF","49320","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kuhlmann, M",NA,"Brasil",NA,NA,NA,"SPF00049320","4505","São Paulo","Fazenda Barreiro Rico.",NA,NA,"(Nees) Rohwer","Baitello, JB","1959","05","01","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,"1997","09",NA,NA,"25656","auto",NA,NA,NA
"267","2019-11-13 11:21:18-03","USP","SPF","13382","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00013382","3482","São Paulo","Mata da S.A.F.B.",NA,NA,"(Nees) Rohwer","Baitello, JB","1950","05","16","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,"1987","09",NA,NA,"20999","auto",NA,NA,NA
"268","2019-11-13 11:21:18-03","USP","SPF","170526","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Rozza, A",NA,"Brasil",NA,NA,NA,"SPF00170526","85","São Paulo","Fazenda Cambuhy - Mata da Virgínia.",NA,NA,"(Nees) Rohwer","Rozza, A","1995","07","27","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA
"269","2019-11-13 11:21:18-03","USP","SPF","168615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Rodrigues, RR",NA,"Brasil",NA,NA,NA,"SPF00168615","s.n.","São Paulo","Estação Experimental de Tupi",NA,NA,"(Nees) Rohwer","Moraes, PLR","1987","06","15","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"1993","09",NA,NA,"44778","auto",NA,NA,NA
"270","2019-11-13 11:21:18-03","USP","SPF","95104","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pirani, JR",NA,"Brasil",NA,NA,NA,"SPF00095104","3224","São Paulo","ca. 2 km N do trevo do acesso à cidade com a Rodovia Marília - São José do Rio Preto (BR 153).",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","07","05","Promissão","-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30472","auto",NA,NA,NA
"271","2019-11-13 11:21:18-03","USP","SPF","95148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pirani, JR",NA,"Brasil",NA,NA,NA,"SPF00095148","3214","São Paulo","Ca. 4 km da Rod. Lins-São José do Rio Preto. Estrada vicinal para a Prainha de Promissão. Reserva Florestal Aroeira.",NA,NA,"(Nees) Rohwer","Baitello, JB","1994","07","05","Promissão","-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30472","auto",NA,NA,NA
"272","2019-11-13 11:21:18-03","USP","SPF","180647","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Kotchetkoff-Henriques, O",NA,"Brasil",NA,NA,NA,"SPF00180647","774","São Paulo","Coordenadas em UTM: 0199800 - 7647665.",NA,NA,"(Nees) Rohwer","Baitello, JB","2002","04","05","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA
"273","2019-10-07 09:23:09-03","UEFS","HUEFS","152167","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152167","2672","Bahia","estrada para Miguel Calmon","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","13","Fedegosos","-40.808889","-11.370833","901","901","HUEFS0152167",NA,"40W48'32''","11S22'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"274","2019-11-22 16:08:22-03","UEFS","HUEFS","165148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,NA,"Brasil",NA,NA,"Capoeirão","HUEFS0165148","6347","Espírito Santo",NA,"Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","05","08","Montanha","-40.3633003234863","-18.1268997192383",NA,NA,"HUEFS0165148",NA,NA,NA,NA,NA,NA,"Magnolianae","28642","auto",NA,NA,NA
"275","2019-10-07 09:23:09-03","UEFS","HUEFS","165132","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Luz, A.A.da",NA,"Brasil",NA,NA,"Mata de Tabuleiro","HUEFS0165132","201","Minas Gerais","Estrada da mata para o mirante","Angiospermae","Laurales","(Nees) Rohwer",NA,"2004","06","14","Aimorés","-41.0638999938965","-19.4958000183105",NA,NA,"HUEFS0165132",NA,NA,NA,NA,NA,NA,"Magnolianae","54161","auto",NA,NA,NA
"276","2019-10-07 09:23:09-03","UEFS","HUEFS","176943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Ramalho, F.B.",NA,"Brasil",NA,NA,NA,"HUEFS0176943","136","Bahia","Fazenda Bendó.","Angiospermae","Laurales","(Nees) Rohwer",NA,"1972","09","04","Jaguarari","-40.19580078125","-10.2638998031616",NA,NA,"HUEFS0176943",NA,NA,NA,NA,NA,NA,"Magnolianae","60045","auto",NA,NA,NA
"277","2019-10-07 09:23:09-03","UEFS","HUEFS","150660","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Mendes, M.S.",NA,"Brasil",NA,NA,"Floresta Estacional semidecidual.","HUEFS0150660","448","Bahia","Região de Brejinhos das Ametistas, Área da Bahia Mineração.","Angiospermae","Laurales","(Nees) Rohwer","P.Moraes","2008","08",NA,"Caitité","-42.546389","-14.338611","970","970","HUEFS0150660",NA,"42W32'47''","14S20'19''","2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA
"278","2019-10-07 09:23:09-03","UEFS","HUEFS","103427","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Melo, E.",NA,"Brasil",NA,NA,"Contato Savana/Floresta Estacional.","HUEFS0103427","4071","Bahia",NA,"Angiospermae","Laurales","(Nees) Rohwer","P.Moraes","2005","10","01","Tapiramutá","-40.870556","-11.876111",NA,NA,"HUEFS0103427",NA,"40W52'14''","11S52'34''","2010","03",NA,"Magnolianae",NA,NA,NA,NA,NA
"279","2019-10-07 09:23:09-03","UEFS","HUEFS","108459","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Cardoso, D.",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual.","HUEFS0108459","1290","Bahia","ARIE Serra do Orobó. Fazenda Monte Verde.","Angiospermae","Laurales","(Nees) Rohwer","P.Moraes","2006","04","23","Itaberaba","-40.540556","-12.42","638","638","HUEFS0108459",NA,"40W32'26''","12S25'12''","2010","08",NA,"Magnolianae",NA,NA,NA,NA,NA
"280","2019-10-07 09:23:09-03","UEFS","HUEFS","108461","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Cardoso, D.",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual.","HUEFS0108461","1292","Bahia","ARIE Serra do Orobó. Fazenda Monte Verde.","Angiospermae","Laurales","(Nees) Rohwer","D.Cardoso","2006","04","23","Itaberaba","-40.540556","-12.42","638","638","HUEFS0108461",NA,"40W32'26''","12S25'12''","2006","12",NA,"Magnolianae",NA,NA,NA,NA,NA
"281","2019-10-07 09:23:09-03","UEFS","HUEFS","138780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Mendes, M.S.",NA,"Brasil",NA,NA,"Floresta estacional semidecidual.","HUEFS0138780","449","Bahia","Região de Brejinho das Ametistas; Área da Bahia Mineração.","Angiospermae","Laurales","(Nees) Rohwer","P.Moraes","2008","08",NA,"Caetité","-42.546389","-14.338611","970","970","HUEFS0138780",NA,"42W32'47''","14S20'19''","2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA
"282","2019-10-07 09:23:09-03","UEFS","HUEFS","152132","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152132","2637","Bahia",NA,"Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","09","Morro do Chapéu","-40.861667","-11.670833","965","965","HUEFS0152132",NA,"40W51'42''","11S40'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"283","2019-10-07 09:23:09-03","UEFS","HUEFS","152133","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152133","2638","Bahia",NA,"Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","09","Morro do Chapéu","-40.861389","-11.670833","966","966","HUEFS0152133",NA,"40W51'41''","11S40'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"284","2019-10-07 09:23:09-03","UEFS","HUEFS","152134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152134","2639","Bahia",NA,"Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","09","Morro do Chapéu","-40.861389","-11.670833","966","966","HUEFS0152134",NA,"40W51'41''","11S40'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"285","2019-10-07 09:23:09-03","UEFS","HUEFS","152135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152135","2640","Bahia",NA,"Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","09","Morro do Chapéu","-40.861389","-11.670833","966","966","HUEFS0152135",NA,"40W51'41''","11S40'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"286","2019-10-07 09:23:09-03","UEFS","HUEFS","152151","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152151","2656","Bahia","estrada para Bonito","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","11","Morro do Chapéu","-41.194722","-11.808889",NA,NA,"HUEFS0152151",NA,"41W11'41''","11S48'32''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"287","2019-10-07 09:23:09-03","UEFS","HUEFS","164526","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Guerin, N.",NA,"Brasil",NA,NA,"floresta estacional com influência ripária","HUEFS0164526","244","São Paulo","E.Ec.Águas de Santa Bárbara","Angiospermae","Laurales","(Nees) Rohwer",NA,"2008","09","24","Águas de Santa Bárbara","-49.231667","-22.836389",NA,NA,"HUEFS0164526",NA,"49W13'54''","22S50'11''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"288","2019-10-07 09:23:09-03","UEFS","HUEFS","152165","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152165","2670","Bahia","estrada para Miguel Calmon","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","13","Fedegosos","-41.155556","-11.545","869","869","HUEFS0152165",NA,"41W9'20''","11S32'42''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"289","2019-10-07 09:23:09-03","UEFS","HUEFS","152164","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152164","2669","Bahia","estrada para Miguel Calmon","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","13","Fedegosos","-41.155556","-11.545","869","869",NA,NA,"41W9'20''","11S32'42''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"290","2019-10-07 09:23:09-03","UEFS","HUEFS","152172","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152172","2677","Bahia","estrada para Miguel Calmon","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","13","Fedegosos","-40.851389","-11.463056",NA,NA,"HUEFS0152172",NA,"40W51'5''","11S27'47''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"291","2019-10-07 09:23:09-03","UEFS","HUEFS","173445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Souza, V.C.",NA,"Brasil",NA,NA,NA,"HUEFS0173445","5690","São Paulo","Fazenda Cambuhy. Beira de mata maspófila semidecídua.","Angiospermae","Laurales","(Nees) Rohwer",NA,"1994","04","14","Matão","-48.558056","-21.620833","600","600","HUEFS0173445",NA,"48W33'29''","21S37'15''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"292","2019-10-07 09:23:09-03","UEFS","HUEFS","152166","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.de",NA,"Brasil",NA,NA,NA,"HUEFS0152166","2671","Bahia","estrada para Miguel Calmon","Angiospermae","Laurales","(Nees) Rohwer",NA,"2009","07","13","Fedegosos","-40.851389","-11.463056",NA,NA,NA,NA,"40W51'5''","11S27'47''",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"293","2019-10-07 09:23:09-03","UEFS","HUEFS","26710","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Harley, R.M.",NA,"Brasil",NA,NA,NA,"HUEFS0026710","28618","Bahia","Ca. 11 km após a bifurcação a direita.","Angiospermae","Laurales","(Nees) Rohwer","H.van der Werff","1997","04","20","Lençóis","-41.346667","-12.632778",NA,NA,"HUEFS0026710",NA,"41W20'48''","12S37'58''","2003","12",NA,"Magnolianae",NA,NA,NA,NA,NA
"294","2019-10-07 09:23:09-03","UEFS","HUEFS","38593","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"França, F.",NA,"Brasil",NA,NA,"Vegetação arbórea aberta antropizada.","HUEFS0038593","3176","Bahia","Arredores de Itaitu. Entorno do lago de uma represa.","Angiospermae","Laurales","(Nees) Rohwer","H.van der Werff","1999","06","26","Jacobina","-40.475","-11.264722","580","580","HUEFS0038593",NA,"40W28'30''","11S15'53''","2003","12",NA,"Magnolianae",NA,NA,NA,NA,NA
"295","2019-10-07 09:23:09-03","UEFS","HUEFS","76317","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Senra, L.C.",NA,"Brasil",NA,NA,NA,"HUEFS0076317","15","Bahia","Fazenda BDA.","Angiospermae","Laurales","(Nees) Rohwer","P.Moraes","2002","05","19","Itiruçu","-40.12","-13.526111","2547","2547","HUEFS0076317",NA,"40W7'12''","13S31'34''","2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA
"296","2019-10-07 09:23:09-03","UEFS","HUEFS","95957","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Queiroz, L.P.de",NA,"Brasil",NA,NA,"Floresta estacional em transição com cerrado.","HUEFS0095957","10635","Bahia","Serra do Orobó. Estrada para o Riacho da Prata.","Angiospermae","Laurales","(Nees) Rohwer","D.Cardoso","2005","05","26","Rui Barbosa","-40.491944","-12.310556","569","569","HUEFS0095957",NA,"40W29'31''","12S18'38''","2006","12",NA,"Magnolianae",NA,NA,NA,NA,NA
"297","2019-10-07 09:23:09-03","UEFS","HUEFS","52621","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Silva, T.R.S.",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0052621","115","Bahia","Cercado, 24km de Paramirim na rodovia Paramirim-Caetité.","Angiospermae","Laurales","(Nees) Rohwer","H.van der Werff","2001","04","19","Caetité","-42.3","-13.670556","990","990","HUEFS0052621",NA,"42W18'","13S40'14''","2007","07",NA,"Magnolianae",NA,NA,NA,NA,NA
"298","2019-10-07 09:23:09-03","UEFS","HUEFS","165147","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Siqueira, G.S.",NA,"Brasil",NA,NA,"Área Plantada","HUEFS0165147","105","Espírito Santo","Reserva Natural Vale. Próximo a antiga carvoeira na repreza. Estrada Flamengo.","Angiospermae","Laurales","(Nees) Rohwer",NA,"2004","09","20","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0165147",NA,NA,NA,NA,NA,NA,"Magnolianae","48094","auto",NA,NA,NA
"299","2019-09-04 18:31:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","Type [status unknown]","A. Glaziou","South America","Brazil",NA,NA,NA,NA,"15361",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"300","2019-09-04 18:36:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","jacobinae","Ocotea jacobinae","Type [status unknown]","J. S. Blanchet","South America","Brazil",NA,NA,NA,NA,"2554",NA,NA,"Spermatophyta",NA,NA,NA,"1853",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"301","2015-03-07 08:34:23-03","F","FMNH-SEEDPLANTS","V0170033F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,"South America","Brazil",NA,NA,NA,"V0170033F",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170033F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"302","2019-09-04 18:29:26-03","F","FMNH-SEEDPLANTS","V0061697F","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","jacobinae","Oreodaphne jacobinae","Isotype","J. S. Blanchet","South America","Brazil",NA,NA,NA,"V0061697F","2554",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0061697F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"303","2019-09-04 18:29:29-03","F","FMNH-SEEDPLANTS","V0061714F","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","velutina","Oreodaphne velutina glabrata","Isotype","P. C. D. Clausen","South America","Brazil",NA,NA,NA,"V0061714F","442",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0061714F_01","glabrata",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"304","2019-01-25 15:41:53-02","IAC","IAC","45143","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"L.C. Bernacci et al.",NA,"Brasil",NA,NA,NA,NA,"3868","São Paulo","Bacia do Ribeirão Anhumas, fragmento do Laboratório Sincronton",NA,NA,"(Nees) Rohwer","L.C. Bernacci","2004","12","01","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"-47.0608","-22.9056","2006","09","20",NA,NA,NA,NA,NA,NA
"305","2019-01-25 15:35:13-02","IAC","IAC","19971","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"H.M. Souza",NA,"Brasil",NA,NA,"Ident. ant.: o. puberula nees, por H.F. Leitão Filho filho em 1968",NA,"s/nº","São Paulo","estrada para Barretos",NA,NA,"(Nees) Rohwer","J.B. Baitello","1967","10","20","Jaboticabal","-48.3222","-21.2547",NA,NA,NA,NA,"-48.3222","-21.2547","1998","03","26",NA,NA,NA,NA,NA,NA
"306","2019-01-25 15:41:53-02","IAC","IAC","21441","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"H.F. Leitão Filho",NA,"Brasil",NA,NA,NA,NA,"931","São Paulo",NA,NA,NA,"(Nees) Rohwer","J.B. Baitello","1969","09","10","Araraquara","-48.1756","-21.7944",NA,NA,NA,NA,"-48.1756","-21.7944","1998","03","26",NA,NA,NA,NA,NA,NA
"307","2019-01-25 15:41:53-02","IAC","IAC","47564","S","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"O. Kotchetkoff-Henriques & M. Oliveira (2)",NA,"Brasil",NA,NA,"UTM W0192242, S7639028, zona 23",NA,"772","São Paulo",NA,NA,NA,"(Nees) Rohwer","J.B. Baitello & L.C. Bernacci","2001","07","18","Ribeirão Preto","-47.966592","-21.32433",NA,NA,NA,NA,"-47.966592","-21.324330","2001","07","18",NA,NA,NA,NA,NA,NA
