"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"349","2020-09-12 05:00:02-03","US","US","2269326","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","rigidum","Hypericum rigidum sellowianum","L. Smith, R. Reitz & O. Sufridini","9406",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880888",NA,"Theales","(R. Keller) N. Robson",NA,"Santa Catarina","Fazenda Campo São Vicente, 24 km west of Campo Erê","US01880888_01 US01880888_02","Chapecó","-52.6183013916016","-27.096399307251","sellowianum","900","1000",NA,NA,NA,"22671","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"350","2020-09-12 05:00:02-03","US","US","2341477","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","rigidum","Hypericum rigidum sellowianum","R. Reitz","3400",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880890",NA,"Theales","(R. Keller) N. Robson",NA,"Santa Catarina","Fachinal.","US01880890_01 US01880890_02","São Joaquim","-49.9317016601562","-28.2938995361328","sellowianum","1000",NA,NA,NA,NA,"48290","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"351","2020-09-12 05:00:02-03","US","US","2427100","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","rigidum","Hypericum rigidum sellowianum","R. Reitz & D. Klein","11621",NA,NA,NA,NA,"Brazil",NA,NA,NA,"US01880885",NA,"Theales","(R. Keller) N. Robson",NA,"Santa Catarina","Fazenda Frei Rogério","US01880885_01 US01880885_02","Porto União","-51.0783004760742","-26.2381000518799","sellowianum","750",NA,NA,NA,NA,"41804","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"352","2020-09-12 05:00:02-03","US","US","2105678","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","E. L. Core","1519","1944","11","6","South America - Neotropics","Colombia",NA,NA,NA,"US03006999",NA,"Theales","(Lam.) Pers.",NA,"Valle del Cauca","Department of Valle del Cauca. Along Carretera al Mar, near Rio Dagua, 10-15 kms. from Buenaventura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"353","2020-09-12 05:00:02-03","US","US","531773","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","H. F. Pittier","511","1905","12",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03007002",NA,"Theales","(Lam.) Pers.",NA,"Cauca","State of Cauca. Córdoba, Dagua Valley, Pacific Coastal Zone.","US03007002_01",NA,NA,NA,NA,"30","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"354","2020-09-12 05:00:02-03","US","US","2059430","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","Forest Dept. B. G. & British Guiana Forestry Dept.","6467","1951","7","17","South America - Neotropics","Guyana",NA,NA,NA,"US00719412",NA,"Theales","(Lam.) Pers.","Ewan, J. A.","Cuyuni-Mazaruni","Mazaruni Station",NA,NA,"-58.65","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"355","2020-09-12 05:00:02-03","US","US","2223000","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","H. Gines","5152","1954","8",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00719414",NA,"Theales","(Lam.) Pers.","Ewan, J. A.","Delta Amacuro","Araguabisi","US00719414_01",NA,"-60.92","9.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"356","2020-09-12 05:00:02-03","US","US","1562669","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","J. C. B. Mutis","3719","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03007003",NA,"Theales","(Lam.) Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"357","2020-09-12 05:00:02-03","US","US","1932265","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","F. Cardona Puig","2369","1947","10",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00719413",NA,"Theales","(Lam.) Pers.","Ewan, J. A.","Bolívar","Río Icabarú, cerca de la confl. el Uonan, Caroní, Guayana","US00719413_01",NA,NA,NA,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"358","2020-09-12 05:00:02-03","US","US","2105679","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","E. L. Core","1519","1944","11","6","South America - Neotropics","Colombia",NA,NA,NA,"US03007000",NA,"Theales","(Lam.) Pers.",NA,"Valle del Cauca","Department of Valle del Cauca. Along Carretera al Mar, near Rio Dagua, 10-15 kms. from Buenaventura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"359","2020-09-12 05:00:02-03","US","US","1143282","PreservedSpecimen","Plantae","Clusiaceae","Vismia","rufescens","Vismia rufescens","E. P. Killip","11734","1922","10","5","South America - Neotropics","Colombia",NA,NA,NA,"US03007001",NA,"Theales","(Lam.) Pers.",NA,"Valle del Cauca","Department of El Valle. Buenaventura. Pacific Coast. Coastal thickets.",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"360","2020-09-12 05:00:02-03","US","US","3205229","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","M. Hoff, A. Schnitzler & M. Tremolieres","6615","1990","4","8","South America - Neotropics","French Guiana",NA,NA,NA,"US00625596",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III",NA,"Crique Tigre, embouchure; Bassin du Sinnamary",NA,NA,"-53.03","4.96",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"361","2020-09-12 05:00:02-03","US","US","3469989","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","W. Hahn & D. Gopaul","5435 a","1989","2","23","South America - Neotropics","Guyana",NA,NA,NA,"US00807947",NA,"Theales","(Aubl.) Choisy","Robson, N. K. B.","Cuyuni-Mazaruni","±2 km NW of northern tip of prow of Roraima",NA,NA,"-60.725","5.25833",NA,"1000","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","3401667","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","H. D. Clarke","1616","1996","4","13","South America - Neotropics","Guyana",NA,NA,NA,"US00648370",NA,"Theales","(Aubl.) Choisy","Robson, N. K. B.","Potaro-Siparuni","Tamour, 18 mi from Toolsie Persaud Forest Headquarters, Essequibo R.",NA,NA,"-58.75","5.61583",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","3257757","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","J. J. Pipoly","8381","1986","8","11","South America - Neotropics","Guyana",NA,NA,NA,"US00663373",NA,"Theales","(Aubl.) Choisy","Robson, N. K. B.","Barima-Waini","Matthews Ridge, between train yard and Pakera Guest house",NA,NA,"-60","7.6",NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","3349821","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","T. McDowell & D. Gopaul","3563","1990","10","15","South America - Neotropics","Guyana",NA,NA,NA,"US00587511",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Potaro-Siparuni","Beyond Golden Star, NE along road to Elizabeth Creek","US00587511_01",NA,"-59.0833","5.3",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","2959211","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","P. C. D. Cazalet & T. D. Pennington","7550",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,NA,"US03007031",NA,"Theales","(Aubl.) Choisy",NA,NA,"Prov. Santiago-Zamora. Taisha. Banks of N. Guaguayas.","US03007031_01",NA,NA,NA,NA,"457",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","3322866","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","L. J. Gillespie & S. Tiwari","2053","1989","10","3","South America - Neotropics","Guyana",NA,NA,NA,"US00517775",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Cuyuni-Mazaruni","Aurora, Cuyuni River, 180 km upstream from mouth; vicinity of camp",NA,NA,"-59.7417","6.79167",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","3340176","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","P. Mutchnick, T. Henkel & R. Williams","307","1994","10","30","South America - Neotropics","Guyana",NA,NA,NA,"US00528657",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Potaro-Siparuni","Pakaraima Mtns; Ireng River watershed; Manaparu Creek",NA,NA,"-59.95","5.06667",NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","3434857","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","C. L. Kelloff, E. A. Christenson & P. DePriest","1028","1994","6","6","South America - Neotropics","Guyana",NA,NA,NA,"US00708914",NA,"Theales","(Aubl.) Choisy","Liesner, R. L.","U. Demerara-Berbice","Mabura Hill; along laterite acess road near 14 km marker","US00708914_01",NA,"-58.6667","5.33333",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","3426673","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","A. L. Weitzman & W. Hahn","288","1987","9","12","South America - Neotropics","French Guiana",NA,NA,NA,"US00684469",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III",NA,"Montagnes de Kaw; Auberge de Brousse des Cascades. At end of road",NA,NA,"-52.2833","4.58333",NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"370","2020-09-12 05:00:02-03","US","US","3257753","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","J. J. Pipoly & R. Boyan","8501","1986","9","16","South America - Neotropics","Guyana",NA,NA,NA,"US00663372",NA,"Theales","(Aubl.) Choisy","Robson, N. K. B.","U. Demerara-Berbice","Mabura Hill",NA,NA,"-58.6667","5.33333",NA,"100","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"371","2020-09-12 05:00:02-03","US","US","3553130","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","O. Bánki & T. Gomes","24","1997","11","25","South America - Neotropics","Guyana",NA,NA,NA,"US00998879",NA,"Theales","(Aubl.) Choisy","Bánki, O. S.",NA,"Koko, Moruca river, North-West District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"372","2020-09-12 05:00:02-03","US","US","1190832","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","H. A. Gleason","64","1921","6","18","South America - Neotropics","Guyana",NA,NA,NA,"US00719416",NA,"Theales","(Aubl.) Choisy","Sturns, P. F.","Potaro-Siparuni","Tumatumari Village, Potaro R.",NA,NA,"-59","5.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"373","2020-09-12 05:00:02-03","US","US","3400552","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","H. D. Clarke","709","1995","12","30","South America - Neotropics","Guyana",NA,NA,NA,"US00652745",NA,"Theales","(Aubl.) Choisy","Robson, N. K. B.","U. Demerara-Berbice","Mabura Hill, Demerara Timbers Ltd. Forest; S on Mabura Hill-Kurupukari Road",NA,NA,"-58.7042","5.19417",NA,"60","80",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"374","2020-09-12 05:00:02-03","US","US","3340908","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","T. McDowell","4049","1991","2","22","South America - Neotropics","Guyana",NA,NA,NA,"US00528647",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Cuyuni-Mazaruni","Along road from Ariching airstrip to Mazaruni River",NA,NA,"-60.1167","6.16667",NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"375","2020-09-12 05:00:02-03","US","US","1282944","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","J. S. de la Cruz","3730","1923","4","3","South America - Neotropics","Guyana",NA,NA,NA,"US00719418",NA,"Theales","(Aubl.) Choisy",NA,"Barima-Waini","Waini R., NW District","US00719418_01",NA,"-59.7","8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"376","2020-09-12 05:00:02-03","US","US","3734787","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","R. Oldeman","B-2005","1968","12","13","South America - Neotropics","French Guiana",NA,NA,NA,"US03459201",NA,"Theales","(Aubl.) Choisy",NA,NA,"Rivere Comte, sur la crique Bagot, 8 km from confluence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"377","2020-09-12 05:00:02-03","US","US","1743544","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","T. G. Tutin","374","1933","7","17","South America - Neotropics","Guyana",NA,NA,NA,"US00719419",NA,"Theales","(Aubl.) Choisy",NA,"Cuyuni-Mazaruni","Arawak Matope, Cuyuni R.",NA,NA,"-58.91","6.51",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"378","2020-09-12 05:00:02-03","US","US","3426529","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","H. D. Clarke, S. A. Mori & S. Heald","4286","1997","3","26","South America - Neotropics","Guyana",NA,NA,NA,"US00697277",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Potaro-Siparuni","Iwokrama Rainforest Reserve. Iwokrama Mts., 2-3 km SE of camp at bottom of gorge",NA,NA,"-58.8103","4.3375",NA,"200","225",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"379","2020-09-12 05:00:02-03","US","US","2338469","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","D. Atkinson","76","1949","1","23","South America - Neotropics","Guyana",NA,NA,NA,"US00719420",NA,"Theales","(Aubl.) Choisy",NA,"U. Demerara-Berbice","Moraballi R.",NA,NA,"-58.56","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"380","2020-09-12 05:00:02-03","US","US","3393738","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","M. J. Jansen-Jacobs, B. Welle, V. James & R. Andrew","4887","1995","8","28","South America - Neotropics","Guyana",NA,NA,NA,"US00642789",NA,"Theales","(Aubl.) Choisy",NA,NA,"Rupununi Distr., Bushmouth Shea to Quitaro R., Bowl Creek.","US00642789_01",NA,"-59.12","2.9",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"381","2020-09-12 05:00:02-03","US","US","1056457","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","A. S. Hitchcock","17389","1920","1","7","South America - Neotropics","Guyana",NA,NA,NA,"US00719417",NA,"Theales","(Aubl.) Choisy",NA,"Potaro-Siparuni","Potaro R., 10 mi. S of Potaro Landing","US00719417_01",NA,"-59.15","5.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","3374204","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","A. S. Chanderbali & D. Gopaul","36","1995","5","6","South America - Neotropics","Guyana",NA,NA,NA,"US00612516",NA,"Theales","(Aubl.) Choisy","Cuello, N. L.","Cuyuni-Mazaruni","Butakari; Essequibo River, 18 miles W from Butakari Landing along logging road","US00612516_01",NA,"-58.7333","5.76667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","3340897","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","T. McDowell, D. Gopaul & J. Bowdre","4466","1991","4","27","South America - Neotropics","Guyana",NA,NA,NA,"US00528636",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Barima-Waini","To 1 km N of Matthews Ridge Guest House, along old tractor line",NA,NA,"-60.1833","7.51667",NA,"183","273",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","T. McDowell & D. Gopaul","3550","1990","10","13","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Potaro-Siparuni","Slopes of Eagle Mountain",NA,NA,"-59.1167","5.2",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"385","2020-09-12 05:00:02-03","US","US","3482836","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","S. A. Mori, S. Heald, D. Clarke, C. Captain, C. Perry, -- Smith & R. Williams","24435","1997","3","17","South America - Neotropics","Guyana",NA,NA,NA,"US00873163",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Potaro-Siparuni","Iwokrama Rain Forest Reserve. Karupukari, 3 mi SW on Karupukari/Annai Road",NA,NA,"-58.7167","4.62639",NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","1444103","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","E. H. Graham","292","1924","7","18","South America - Neotropics","Guyana",NA,NA,NA,"US00719421",NA,"Theales","(Aubl.) Choisy",NA,"Cuyuni-Mazaruni","Kartabo Station, junction of Mazaruni and Cuyuni Rivers","US00719421_01",NA,"-58.68","6.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","3333310","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","B. Hoffman & H. Benjamin","554","1991","12","11","South America - Neotropics","Guyana",NA,NA,NA,"US00518195",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Barima-Waini","Port Kaituma, swamp edges to west of school",NA,NA,"-59.8675","7.72",NA,"15","20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","3208397","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","W. Hahn","3733","1987","9","15","South America - Neotropics","French Guiana",NA,NA,NA,"US00663374",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III",NA,"Piste de St. Elie, CD-21, km 15.7","US00663374_01",NA,"-53.1667","5",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","1122686","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","J. S. de la Cruz","1446","1922","6","2","South America - Neotropics","Guyana",NA,NA,NA,"US00719415",NA,"Theales","(Aubl.) Choisy",NA,"U. Takutu-U. Essequibo","Dadanawa, vic., upper Rupununi R.","US00719415_01",NA,"-59.5","2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","3469963","PreservedSpecimen","Plantae","Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","W. Hahn & S. Tiwari","5147","1989","1","23","South America - Neotropics","Guyana",NA,NA,NA,"US00807925",NA,"Theales","(Aubl.) Choisy","Pipoly, J. J., III","Cuyuni-Mazaruni","Kartabo, Willems Timber concession","US00807925_01",NA,"-58.8333","6.35",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"391","2019-12-09 17:30:02-03","UFPR","EFC","8345","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kuniyoshi, Y.S.; Roderjan, C.V.; Galvão, F.","6230","1999","03","18",NA,"Brasil",NA,NA,"Arbusto com flores amarelas, muito comum em solos hidromórficos - glei e orgânicos. Luminosidade plena, 900m s.n.m..","EFC008345",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Campus III UFPR - Jardim Botânico",NA,"Curitiba","-49.2361","-25.4473",NA,"900","900","2016","-49.2361","-25.4473",NA,NA,"06","22",NA,NA,NA,NA,NA
"392","2019-12-09 17:30:02-03","UFPR","EFC","10430","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kozera, C.; Kersten, R.","2244","2005","06","03",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,5m, flores amarelas, várzea.","EFC010430",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Ponte dos Arcos",NA,"Balsa Nova","-49.8071","-25.5527",NA,"830","830","2016","-49.8071","-25.5527",NA,NA,"06","22",NA,NA,NA,NA,NA
"393","2019-12-09 17:30:02-03","UFPR","EFC","9782","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kozera, C.; Kuniyoshi, Y.S.",NA,"2003","03","17",NA,"Brasil",NA,NA,"Arbusto com ca. de 50 cm, flores amarelas, várzea. Região de floresta com araucária","EFC009782",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Rio São Jerônimo",NA,"Guarapuava","-51.4767","-25.6686",NA,NA,NA,"2016","-51.4767","-25.6686",NA,NA,"06","22",NA,NA,NA,NA,NA
"394","2019-12-09 17:30:02-03","UFPR","EFC","14122","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribeiro, C.L.","192","2015","04","21",NA,"Brasil",NA,NA,"Herbácea de refugio","EFC014122",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Recreio da serra",NA,"Piraquara","-49.0004","-25.4687",NA,NA,NA,"2016","-49.0004","-25.4687",NA,NA,"06","22",NA,NA,NA,NA,NA
"395","2019-12-09 17:30:02-03","UFPR","EFC","10429","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kozera, C.; Kersten, R.","2243","2005","06","03",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,5m, flores amarelas, várzea.","EFC010429",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Ponte dos Arcos",NA,"Balsa Nova","-49.8071","-25.5527",NA,"830","830","2016","-49.8071","-25.5527",NA,NA,"06","22",NA,NA,NA,NA,NA
"396","2019-12-09 17:30:02-03","UFPR","EFC","17541","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Pacheco, G.B.S.",NA,"2002","02","02",NA,"Brasil",NA,NA,"Arbusto sublenhoso em Refúgio Vegetacional Altomontano 1.100m s.n.m.","EFC017541",NA,NA,"A.St.-Hil.","Cruz, K. B.","Paraná","São Luiz do Purunã",NA,"Balsa Nova","-49.71","-25.4622",NA,"1051","1051","2018","-49.7100","-25.4622",NA,NA,"11","22",NA,NA,NA,NA,NA
"397","2019-12-09 17:30:02-03","UFPR","EFC","1778","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Pegoraro, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"EFC001778",NA,NA,"A.St.-Hil.","Slusarski, S.R.","Paraná","Embrapa - CNPF",NA,"Colombo","-49.1566","-25.3225",NA,"940","940","2003","-49.1566","-25.3225",NA,NA,"04","07",NA,NA,NA,NA,NA
"398","2019-12-09 17:30:02-03","UFPR","EFC","10083","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kuniyoshi, Y.S.","5515","1990","04","06",NA,"Brasil",NA,NA,"Arbusto comum em afloramento rochoso, 1400m s.n.m.","EFC010083",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Morro Anhangava",NA,"Quatro Barras","-49.0036","-25.3887",NA,"1400","1400","2016","-49.0036","-25.3887",NA,NA,"06","22",NA,NA,NA,NA,NA
"399","2019-12-09 17:30:02-03","UFPR","EFC","10414","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kozera, C.; Kersten, R.","2242","2005","06","03",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,5m, flores amarelas, várzea.","EFC010414",NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Ponte dos Arcos",NA,"Balsa Nova","-49.8071","-25.5527",NA,"830","830","2016","-49.8071","-25.5527",NA,NA,"06","22",NA,NA,NA,NA,NA
"400","2019-12-09 17:30:02-03","UFPR","EFC","10081","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kuniyoshi, Y.S.; Galvão, F.","5516","1990","04","06",NA,"Brasil",NA,NA,"Arbusto comum em afloramentos de rocha, 1200m s.n.m.","EFC010081",NA,NA,"A.St.-Hil.","Slusarski, S.R.","Paraná","Serra da Baitaca",NA,"Quatro Barras","-49.0036","-25.3887",NA,"1200","1200","2002","-49.0036","-25.3887",NA,NA,"10","01",NA,NA,NA,NA,NA
