"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"213","2021-03-15 16:37:00-03","NY","NYBG","01776342","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","M. Rimachi Y.","2537","1976","09","22","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Rio Nanay Cocha de la Marina below Bellavista.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038417' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776342","NY01776342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 16:37:00-03","NY","NYBG","01776378","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"D. Smith","2090","1982","06","24","South America","Peru","Pasco","Oxapampa","Iscozacin","-75.22","-10.2","340","340","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039871' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776378","NY01776378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2016-09-27 19:42:00-03","NY","NYBG","01776355","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","E. Ancuash","1424","1978","08","11","South America","Peru","Amazonas",NA,"Río Cenepa, vicinity of Huampami, ca. 5 km. E of Chávez Valdivia. Quebrada Chigki Shinuk.","-78.5","-4.5","200","250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036460' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776355","NY01776355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2016-09-27 19:42:00-03","NY","NYBG","01776330","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","L. B. Holm-Nielsen","27693","1980","10","24","South America","Ecuador","Los Ríos",NA,"Road Quevedo - Babahoyo at San Carlos","-79.43","-1.12","100","100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035062' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776330","NY01776330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 16:37:00-03","NY","NYBG","01776317","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","H. H. Smith","248","1898",NA,NA,"South America","Colombia","Magdalena",NA,"Santa Marta: near Mamatoca and from Gaira.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035614' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776317","NY01776317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2016-09-27 19:42:00-03","NY","NYBG","01776334","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","F. Hurtado","2623","1989","11","10","South America","Ecuador","Napo","Archidona","Avila Nueva. Al pie del Volcán Sumaco, al lado del Río Huataraco. Carretera Hollín-Loreto, km 70.","-77.37","-0.73","400",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776334","NY01776334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 16:37:00-03","NY","NYBG","01160809","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. R. Hill","13031","1983","07","09","South America","Brazil","Amazonas",NA,"Ilha Tupinambarana, paraná Urariá, white water, between rio Abacaxis and rio Paraconi","-58.5","-3.833333",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374309' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160809","NY01160809_01 NY01160809_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2016-09-27 19:42:00-03","NY","NYBG","01776302","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","M. Saldías Paz","1420","1991","08","02","South America","Bolivia",NA,NA,"Prov. Ichilo Loc: Faja Norte, 2 km NE de Comando (Yapacani).","-63.88","-17.38","280",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2031010' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776302","NY01776302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 16:37:00-03","NY","NYBG","01776321","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. P. Killip","11061","1922","09","03","South America","Colombia","Valle del Cauca",NA,"Cauca Valley.",NA,NA,"600","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035602' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776321","NY01776321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 16:37:00-03","NY","NYBG","01776419","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"C. E. O. Kuntze","619","1874","04","04","South America","Trinidad and Tobago",NA,NA,"Trinidad. Santa Cruz",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039008' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776419","NY01776419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 16:37:00-03","NY","NYBG","01160776","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. Tsugaru","B-820","1987","08","08","South America","Brazil","Amazonas",NA,"river side and small islets of Rio Amazonas. From Manaus to 100km lower reaches",NA,NA,NA,NA,"sheet","Collected by boat. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371235' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160776","NY01160776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-15 16:37:00-03","NY","NYBG","00868793","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. R. Lowrie","258","1980","09","29","South America","Brazil","Acre","Rio Branco","Rio Branco-Sena Madureira road 33km from Rio Branco, near the INPA building (old airport terminal)","-68.03","-9.8",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868793","NY00868793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 16:37:00-03","NY","NYBG","00981210","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","G. Eiten","4631A","1962","05","19","South America","Brazil","Maranhão","Lorêto","Ilha das Balsas region, between the Rios Balsas and Parnaíba. Ca. 200 m S of main house of Fazenda Morros, about 35 Km south of Lorêto. In gallery forest of the brook Grota Grande","-45.07","-7.38","300","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981210","NY00981210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 16:37:00-03","NY","NYBG","01776324","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"H. Balslev","3130","1982","09","17","South America","Ecuador","Esmeraldas",NA,"Carretera Chontaduro-Rio Verde Km 3-10","-79.48","1","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035589' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776324","NY01776324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 16:37:00-03","NY","NYBG","01776411","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","J. Lanjouw","1975","1949","02","09","South America","Suriname",NA,NA,"Ad ripas fluv. Marowijne.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038979' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776411","NY01776411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-15 16:37:00-03","NY","NYBG","01776347","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. P. Killip","26299","1929","07","10","South America","Peru","Junín",NA,"Puerto Yessup",NA,NA,"400","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036537' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776347","NY01776347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-15 16:37:00-03","NY","NYBG","00469720","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","R. P. Belém","1762","1965","09","09","South America","Brazil","Bahia","Canavieiras","Margem da Rodovia Camaca - Canavieiras, 70 km W de Canavieiras","-38.94","-15.67",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469720","NY00469720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-09-30 10:24:00-03","NY","NYBG","01476141","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","J. L. Zarucchi","5003","1987","03","25","South America","Colombia","Antioquia",NA,"Mpio. de Carepa; 2 km N of Carepa, grounds of ICA at Tulenapa, 120 ha tract of disturbed forest.","-76.7","7.87","20","20","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2033260' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476141","NY01476141_01 NY01476141_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 16:37:00-03","NY","NYBG","01776344","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","T. B. Croat","19111","1972","08","13","South America","Peru","Loreto",NA,"Rio Itaya ca. 10 km above Iquitos",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038407' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776344","NY01776344_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 16:37:00-03","NY","NYBG","01476133","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","C. Feddema","1935","1962","03","16","South America","Colombia","Antioquia",NA,"Near Río León approx. 20 to 30 km. upstream and south of the river mouth and approx. 15 km. west of Chigorodó.","-76.83","7.75","100","100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034542' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476133","NY01476133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-15 16:37:00-03","NY","NYBG","01776429","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","F. Falcón","350","1979","02","04","South America","Venezuela","Falcón",NA,"F4. 1 km. O de Sucuragua, 46 km. ESE de Coro.",NA,NA,"400",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039992' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776429","NY01776429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-15 16:37:00-03","NY","NYBG","01160779","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. Tsugaru","B-820","1987","08","08","South America","Brazil","Amazonas",NA,"river side and small islets of Rio Amazonas. From Manaus to 100km lower reaches",NA,NA,NA,NA,"sheet","Collected by boat. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371232' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160779","NY01160779_01 NY01160779_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2016-09-27 19:42:00-03","NY","NYBG","01776329","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","L. B. Holm-Nielsen","25650","1980","09","02","South America","Ecuador","Esmeraldas",NA,"San José de Cayapas","-78.95","0.87","80","80","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776329","NY01776329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-15 16:37:00-03","NY","NYBG","01776365","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","Forest Dept. French Guiana","4032","1948","08","05","South America","French Guiana",NA,NA,"Maroni, Route de Mana.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038734' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776365","NY01776365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2016-09-27 19:42:00-03","NY","NYBG","01776328","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","R. Andrade","33004","1980","08","01","South America","Ecuador","Napo",NA,"Puerto el Carmen de Putumayo.","-75.87","0.08","200",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035172' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776328","NY01776328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-15 16:37:00-03","NY","NYBG","01160814","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"G. T. Prance","15100","1971","10","11","South America","Brazil","Amazonas",NA,"Rio Negro between Ilha Jacaré & Airão.","-61.09","-2.3564",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160814","NY01160814_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-15 16:37:00-03","NY","NYBG","01160812","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. A. Mori","20318","1989","06","02","South America","Brazil","Amazonas",NA,"Lago Janauacá. Flooded lake margin.","-60.35","-3.4",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374323' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160812","NY01160812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-15 16:37:00-03","NY","NYBG","01160786","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","J. M. Pires","51958","1961","09",NA,"South America","Brazil","Pará",NA,"Vicinity of Belém.","-48.4555221","-1.2849922",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160786","NY01160786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-18 09:29:49-03","UNESP-IBB","BOTU","6822","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"Chagas, F.N.","158","1976","08","03",NA,"Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667",NA,NA,NA,"Árvore de 2,5 m de altura e 14 cm de diâmetro, inflorescência com flores amarelas","BOTU006822",NA,NA,NA,"63°10'00w","7°31'00s",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","15714","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","Janssen, A.","Janssen, A.","542","1980","09","01",NA,"Brasil","Amazonas","Humaitá","Campo com poucas árvores para o norte da lagoa temporária. Km 1 da BR 230 km 4.","-63.166667","-7.516667",NA,NA,NA,NA,"BOTU015714",NA,NA,NA,"63º10'w","07°31's",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-18 09:29:49-03","UNESP-IBB","BOTU","34773","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Wild.) HSIrwin & Barneby.","Dedecca, D.M.","Santoro, J.","183","1945","08","01",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, IAC",NA,NA,NA,NA,NA,NA,"BOTU034773",NA,NA,NA,"9999","9999","1955","06",NA,NA,NA,NA,NA,NA
"244","2021-02-19 11:35:02-03","UFPI-MRV","HDELTA","6610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","Araújo, L. S.; Lemos, J. R.","Araújo, L. S.; Lemos, J. R.","322","2018","09","23",NA,"Brasil","Piauí","Murici dos Portelas","Próximo do povoado Caiçara","-42.0938987731934","-3.31889009475708",NA,NA,NA,NA,"HDELTA006610",NA,"25662","auto",NA,NA,"2020","11","25",NA,NA,NA,NA,NA
"245","2021-04-08 17:40:27-03","EAO","IAN","109222","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Berg, ME van den","Irwin, HS; Pires, JM; Westra, LYT","48116","1960","09","09","Southern America","Brasil","Amapá","Oiapoque","At edge of cachoeira. Cachoeira Utussansain.","-52.916667","3.333333",NA,NA,NA,"Shrub about 4m tall; bracts yellow; corolla and stamers yellow; fruits dried.","IAN109222",NA,NA,NA,"-52.916667","3.333333","1998","08","07",NA,NA,NA,NA,NA
"246","2021-04-08 17:40:27-03","EAO","IAN","109616","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Citado Mem. NYBG. v 35. 1982","Irwin, HS; Pires, JM; Westra, LYT","48619","1960","10","03","Southern America","Brasil","Amapá",NA,"On island, at edge of water, along margin of forest. Cachoeira Camarauá, about 3Km S of mouth of river Camopi.","-52.316667","3.166667",NA,NA,NA,"Spreading shrub, about 3-4m tall; stipules orange; bracts and corolla yellow.","IAN109616",NA,NA,NA,"-52.316667","3.166667","2009","04","14",NA,NA,NA,NA,NA
"247","2021-04-08 17:40:27-03","EAO","IAN","152867","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Nascimento, EAP","Bahia, TRA","99","1976","06","05","Southern America","Brasil",NA,NA,"Estrada Manaus-Porto Velho. Proj. RADAM.",NA,NA,NA,NA,NA,"Árvore de 6m. Flores amarelas","IAN152867",NA,NA,NA,NA,NA,"2011","11","24",NA,NA,NA,NA,NA
"248","2021-04-08 17:40:27-03","EAO","IAN","167041","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Liesner, RL","Evans, R; Koemar, S","2583","1996","11","20","Southern America","Suriname","Paramaribo","Sipaliwini","Bakboord farm and lake property, just within NE corner of Paramaribo City limits, ca. 1km Henri Fernandesweg. Secondary woody regrowth on small earthen dam (ca. 2m high) separating lake and swampy area.","-55.216667","5.85","30","30",NA,"Tree, 2-3m tall, very common in abandoned pastureland; flowers yellow; fruit green or dried, brown, 10-15cm long, ca. 1.5cm wide.","IAN167041",NA,NA,NA,"-55.216667","5.85","1997",NA,NA,NA,NA,NA,NA,NA
"249","2021-04-08 17:40:27-03","EAO","IAN","184270","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Silva, CAS da","Gurgel, ESC; Lobato, LCB","654","2008","05","18","Southern America","Brasil","Amazonas","Coari","Base de Opoerações Geólogo Pedro de Moura, atrás do RUC 13.","-65.325833","-4.898333",NA,NA,NA,"Arbusto de 4 m de altura. Flores com cálice e corola amarelos. Frutos secos imaturos verdes. Solo argiloso.","IAN184270",NA,NA,NA,"-65.325833","-4.898333","2009","01",NA,NA,NA,NA,NA,NA
"250","2021-04-08 17:40:27-03","EAO","IAN","184801","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Silva, CAS da","Gurgel, ESC; Félix-da-Silva, MM; Sousa, JS; Maciel, S","788","2009","11","11","Southern America","Brasil","Pará","Belém","Campus sede da Embrapa Amazônia Oriental , solo areno-argiloso.","-48.447778","-1.435556",NA,NA,NA,"Arvore com 6m de alt., 15cm de DAP, casca estriada, áspera, lenticelada, base reta. Inflorescência amarela com estipulas alaranjadas. Flores com corola amarelo.frutos secos deiscentes.","IAN184801",NA,NA,NA,"-48.447778","-1.435556","2009","12",NA,NA,NA,NA,NA,NA
