"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","scientificNameAuthorship","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","monthIdentified","minimumDepthInMeters","typeStatus","dayIdentified"
"232","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152533F","V0152533F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0152534F","V0152534F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0152535F","V0152535F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0152536F","V0152536F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0152537F","V0152537F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152538F","V0152538F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152539F","V0152539F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152540F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152540F","V0152540F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152541F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0152541F","V0152541F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152542F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0152542F","V0152542F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152543F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152543F","V0152543F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152545F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152545F","V0152545F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152546F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152546F","V0152546F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152547F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152547F","V0152547F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152548F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152548F","V0152548F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152549F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152549F","V0152549F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152550F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0152550F","V0152550F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152551F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0152551F","V0152551F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2015-03-07 09:06:53-03","F","FMNH-SEEDPLANTS","V0179879F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0179879F","V0179879F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-23 12:13:32-03","CEPLAC","CEPEC","65933","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parviflora","E. H. A. Rodrigues","46","1983","07",NA,"Brasil","São Paulo","jaboticabal","Fazenda Sta. Izabel. Margem do Rio Mogi-Guaçu.","-48.3199996948242","-21.25",NA,NA,NA,NA,"parviflora",NA,"L. M. Catharino","07",NA,NA,NA,NA,"30/12/1990",NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"252","2020-11-04 17:29:46-03","UEM","HUEM","25512","S","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Landgraf, GO","164",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000019458","HUEM000019458",NA,"(Sw.) Poir.","Landgraf, GO",NA,NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"253","2021-03-04 15:43:43-03","IF","SPSF","49860","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Mouriri","myrtilloides","Mouriri myrtilloides","G.Felitto","719","2013","09","América do Sul","Brasil","SP","Mirandópoilis","Fazenda do Luiz Tanaka","-51.110556","-20.979444",NA,"COLETA: Arbusto, 2m; Frutos imaturos verdes e maduros negros. Floresta Estacional Semidecidual;",NA,NA,NA,"((Pax)) (Mart. ex DC.)","G.Felitto","26",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-07-11 10:00:00-03","CAS","CAS-BOT","555380","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides orinocensis","Plowman, Timothy","13494","1984","4","South America","Venezuela","Amazonas","Departamento Atures","Puerto Ayacucho. End of road from airport to Río Orinoco.",NA,NA,NA,"Treelet 5 m. tall. Immature fruits dark green.",NA,NA,"orinocensis","Morley",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-07-11 10:03:41-03","CAS","CAS-BOT","555381","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides orinocensis","Davidse, Gerrit","2869A","1971","11","South America","Venezuela","Amazonas",NA,"Isla Carestia, a small island in the Rio Orinoco. ca. 5 km NNW of Sanariapo.",NA,NA,NA,"Petals yellow.",NA,NA,"orinocensis","Morley",NA,NA,"50",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-07-11 09:03:49-03","CAS","CAS-BOT","554622","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Carrión, A.; Garvizu, M.; Surubi, J.; Saucedo, L.; Grimwood, T.","432",NA,NA,"South America","Bolivia","Departamento de Santa Cruz","Provincia Velasco","Parque Nacional Noel Kempff M. Los Fierros; a 5 a 6 km del campamento; sobre el camino que va a las cataratas El Encanto.","-60.7833333333","-14.6333333333",NA,"Arbolito de 3,5 m; hojas apecioladas, brillosas; frutos negros, bayas dulces, comestibles, axilares.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"350",NA,NA,"Magnoliopsida",NA,"60° 47' W","14° 38' S",NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-07-11 09:40:49-03","CAS","CAS-BOT","555376","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Callejas, R.; Fonnegra, R.; Daly, D.; Marulanda, O.","4993","1987","8","South America","Colombia","Antioquia","Turbo","Corregimiento Currulao, vía Currulao Nueva Antioquia E-NE de Turbo, 11 kms. de Currulao, bht",NA,NA,NA,"Arbolito de 6-8 mts. de altura, pétalos blanco-amarillosos, estambres blancos. Ocasional.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"45",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-05-02 11:19:24-03","CAS","CAS-BOT","548144","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Díaz, Camilo; Horna, H.; Díaz, A.; Peña, A.","5616","1992","11","South America","Peru","Tumbes","Provincia de Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.2591666667","-3.8413888889",NA,"No. 007. Arbol 8 m. Flores blancas, frutos verdes.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"720",NA,NA,"Magnoliopsida",NA,"80° 15' 33 W","03° 50' 29 S",NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-05-02 11:15:15-03","CAS","CAS-BOT","548143","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Aguilar, M.; Castro, D.","871","1996","8","South America","Peru","Madre de Dios","Provincia de Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio.","-68.7369444444","-12.6563888889",NA,"Arbusto 4 m., con frutos.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"210",NA,NA,"Magnoliopsida",NA,"68° 44' 13 W","12° 39' 23 S",NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-07-11 09:18:48-03","CAS","CAS-BOT","554623","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Croat, Thomas B.; Acebey, A. C.; Kroemer, T.","84480","2000","8","South America","Bolivia","La Paz",NA,"Abel Iturralde. Along road between Tumupasa and Rurrenabaque, on Hacienda Chiquitos, 15.5 Km NW of Río Bene at San Buenaventura, 13.6 Km NW of San Isidro.","-67.7016666667","-14.3308333333",NA,"Shrub 3.5 m; fruits green to red.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"290",NA,NA,"Magnoliopsida",NA,"67° 42' 06 W","14° 19' 51 S",NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-05-02 11:06:18-03","CAS","CAS-BOT","548140","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Schunke Vigo, Jose","11020","1979","1","South America","Peru","San Martín","Provincia de Mariscal Caceres","Distrito de Tocache Nuevo. Vicinity of Tocache.",NA,NA,NA,"[fieldbook information lost]",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"400","700",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-05-02 11:12:11-03","CAS","CAS-BOT","548142","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Aguilar, M.; Castro, D.","933","1996","9","South America","Peru","Madre de Dios","Provincia de Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio.","-68.7369444444","-12.6563888889",NA,"Arbusto 3 m., con frutos.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"210",NA,NA,"Magnoliopsida",NA,"68° 44' 13 W","12° 39' 23 S",NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-07-11 09:33:53-03","CAS","CAS-BOT","554625","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Callejas, Ricardo; Marulanda, Orlando","5883","1988","2","South America","Colombia","Caqueta","Municipio de San Vicente de Caguan","Vereda Puerto Losada, vía de Mina Blanca-Puerto Losada, (16 Kms.)",NA,NA,NA,"Arubsto de 10 mts. de altura, flores blancas, fragantes. Ocasional.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"360","450",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-05-02 11:00:40-03","CAS","CAS-BOT","548139","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Foster, Robin; Augspurger, C.","3549","1976","8","South America","Peru","Madre de Dios","Provincia de Manu","near Park Control Post, Rio Manu, Boca",NA,NA,NA,"shrub, 3 m; flowers white, fruit unripe.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-05-02 11:08:17-03","CAS","CAS-BOT","548141","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Schunke Vigo, Jose","8547","1975","5","South America","Peru","San Martín","Provincia de Mariscal Caceres","Distrito de Tocache Nuevo. Vicinity of Tocache.",NA,NA,NA,"[fieldbook information lost]",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"400","700",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-05-02 11:23:34-03","CAS","CAS-BOT","548145","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Díaz, C.; Horna, H.; Peña, E.","4860","1992","7","South America","Peru","Tumbes","Provincia de Zarumilla","Entre P.C. El Coucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Norveste.","-80.2591666667","-3.8413888889",NA,"Arbol 9 m; frutos verdes. Arbol #151, DAP 15 cm, Dist. Der. 2.50 m",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"720",NA,NA,"Magnoliopsida",NA,"80° 15' 33 W","03° 50' 29 S",NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-07-11 09:28:51-03","CAS","CAS-BOT","554624","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Solomon, James C.","13923","1985","6","South America","Bolivia","Departamento del Beni",NA,"Prov. Bollivia, lower slopes of Serrania Pilaon Lajas, 14.3 km N of the bridge over the Río Quiquibey.","-67.05","-15.2833333333",NA,"Shrub, 3 m. Forest understory.",NA,NA,"parvifolia","(Benth.) Morley",NA,NA,"700",NA,NA,"Magnoliopsida",NA,"67° 03' W","15° 17' S",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:10:26-03","IBt","SP","246482","S","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Rodrigues, EHA","46","1990","08",NA,"Brasil","São Paulo","Jaboticabal","Faz. Sta. Isabel","-48.3199996948242","-21.25",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Catharino, ELM","05",NA,NA,"1990",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:10:26-03","IBt","SP","276444","S","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Rodrigues, EHA","263","1994","12",NA,"Brasil","São Paulo","Jaboticabal","Faz. Sta. Isabel, margem esquerda do rio Mogi-Guaçu","-48.3199996948242","-21.25",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Rodrigues, EHA","19",NA,NA,"1995",NA,NA,NA,NA,"22420","auto",NA,NA,"01",NA,NA,"16"
"270","2019-11-21 10:10:26-03","IBt","SP","42832","S","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Hashimoto, G","204","1940","04",NA,"Brasil","São Paulo","Mirandópolis",NA,"-51.0999984741211","-21.1299991607666",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Goldenberg, R","03",NA,NA,"1998",NA,NA,NA,NA,"33315","auto",NA,NA,NA,NA,NA,NA
