"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","scientificNameAuthorship","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"177","2019-08-27 13:25:56-03","IAP","PACA-AGP","1907","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Eragrostis","hypnoides","Eragrostis hypnoides","Orth",NA,"1935","03","13",NA,"Brasil","RS","Rio dos Touros",NA,NA,"conf. Parodi. Habitat: in arenosis humidis repens Fenofase: fruto","PACA001907",NA,"A. Chase","(Lam.) Britton, Sterns & Poggenb.","-51.1472015380859","-29.7602996826172","São Leopoldo",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,"Liliatae",NA,NA,NA,NA
"178","2020-12-20 21:18:57-03","UFV","VIC","13131","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Heringer, E.P.","627","1941","06","21",NA,"Brasil","Minas Gerais","Est. Exp. de Café, Solos úmidos e argiloso.",NA,NA,"Planta rasteira, folhas miúdas, flores em pequenos cachos.","VIC013131","VIC013131","Hoehne, F.C.","(Lam.) Britton, Sterns & Poggenb.","-43.2655982971191","-21.5877990722656","Coronel Pacheco",NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:47:20-03","UFMS","CGMS","24987","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","F.S. Carvalho; S.C.H. Medeiros; B.E.M. Pinto; J.R. Silva","70","2009","05","07",NA,"Brasil","Mato Grosso do Sul","Fazenda Alegria, Pantanal de Nhecolândia.","94",NA,NA,"CGMS1054410",NA,"A. Pott; G.A. Damasceno-Junior","(Lam.) Britton, Sterns & Poggenb.","-56.7983333","-19.0555556","Corumbá","94",NA,NA,NA,"-56,7983333","-19,0555556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:47:20-03","UFMS","CGMS","19566","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva","62","2007","08","01",NA,"Brasil","Mato Grosso do Sul","Curva do Leque.",NA,NA,NA,"CGMS1048879",NA,"A. Pott; A. Guglieri; G.A. Damasceno-Júnior","(Lam.) Britton, Sterns & Poggenb.","-57.0188889","-19.5755556","Corumbá",NA,NA,NA,NA,"-57,0188889","-19,5755556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-07 11:47:20-03","UFMS","CGMS","70838","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","V.J. Pott; G.A. Damasceno-Junior; J. Nakajima; R. Romero","5008","2001","11","19",NA,"Brasil","Mato Grosso do Sul","Reserva Acurizal, Rio Paraguai, em frente a Sede.",NA,NA,NA,"CGMS1103334",NA,"V.J. Pott","(Lam.) Britton, Sterns & Poggenb.","-57.5533333","-17.8308334","Corumbá",NA,NA,NA,NA,"-57,5533333","-17,8308334",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-07 11:47:20-03","UFMS","CGMS","74691","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","G. Catian","215","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque. Sub-região Abobral.","89",NA,"Flor presente. Habitat: Campo seco. Solo arenoso. Habito: Erva aquática anfíbia.","CGMS1107557",NA,"G. Catian","(Lam.) Britton, Sterns & Poggenb.","-57.0427777","-19.3983333","Corumbá","89",NA,"2014","12","-57,0427777","-19,3983333",NA,NA,NA,"15",NA,NA,NA,NA,NA
"183","2021-04-07 11:47:20-03","UFMS","CGMS","30900","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","T.H. Stefanello; V.S. Santos; A.C.S. Brito","169","2010","11","23",NA,"Brasil","Mato Grosso do Sul","Sub-região Pantanal do Paraguai, Baía Mandioré.","90",NA,"Flor verde. Habitat: Planície inundável. Habito: Erva.","CGMS1060311",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-57.5","-18.1986111","Corumbá","90",NA,NA,NA,"-57,5","-18,1986111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-04-07 11:47:20-03","UFMS","CGMS","28355","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","R.H. Silva","59","2007","12","24",NA,"Brasil","Mato Grosso do Sul","Campo inundável próximo à margem do Rio Paraguai.",NA,NA,NA,"CGMS1057804",NA,"A. Guglieri","(Lam.) Britton, Sterns & Poggenb.","-57.6233334","-18.9727778","Corumbá",NA,NA,"2009","04","-57,6233334","-18,9727778",NA,NA,NA,"26",NA,NA,NA,NA,NA
"185","2021-04-07 11:47:20-03","UFMS","CGMS","30619","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","T.E. Lima; I.M. Neves; R.H. Silva; T.S. Amaral","29","2010","11","22",NA,"Brasil","Mato Grosso do Sul","Boca da Baía do Castelo.",NA,NA,"Inflorescência verde, imbricada. Habitat: Ilha (fragmento inundável). Solo areno-argiloso. Habito: Herbáceo.","CGMS1060031",NA,"R.H. Silva; A. Pott","(Lam.) Britton, Sterns & Poggenb.","-57.5333333","-18.5911111","Corumbá",NA,NA,"2010","11","-57,5333333","-18,5911111",NA,NA,NA,"22",NA,NA,NA,NA,NA
"186","2021-04-07 11:47:20-03","UFMS","CGMS","30856","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","T.H. Stefanello; V.S. Santos; A.C.S. Brito","120","2010","11","23",NA,"Brasil","Mato Grosso do Sul","Sub-região Pantanal do Paraguai, Baía Mandioré.","90",NA,"Antécios verdes. Habitat: Planície inundável. Habito: Erva.","CGMS1060270",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-57.5","-18.1986111","Corumbá","90",NA,NA,NA,"-57,5","-18,1986111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:47:20-03","UFMS","CGMS","6777","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","V.J. Pott; R. Foster","3692","1998","08","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Rio Negro, Rio Negro, Corixo da Ariranha, sub-região de Aquidauana.",NA,NA,"Coordenadas originais 19°36#?#16,00'S 56°19#?#72'w Habitat: Praia de rio na vazante. Solo arenoso. Relevo plano. Frequente. Habito: Erva rasteira.","CGMS1017065",NA,"V.J. Pott (IX.1998); Rev. A. Guglieri","(Lam.) Britton, Sterns & Poggenb.","-56.3166667","-19.6044444","Aquidauana",NA,NA,"2009","05","-56,3166667","-19,6044444",NA,NA,NA,"01",NA,NA,NA,NA,NA
"188","2021-03-01 16:20:29-03","UNICAMP","UEC","46374","S","Plantae","Liliopsida",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Chagas, FN; Alves, NR; Garcia, PJG","2712","1976","08","10",NA,"Brazil","Amazonas","São Miguel, várzea do rio Madeira.","70",NA,"Gramínea, inflorescência com flores verdes (semelhante a espiga de milho).","UEC048141","UEC048141","Boechat, SC","(Lam.) Britton, Sterns & Poggenb.","-63.166667","-7.516667","Humaitá","70",NA,"1996","02","-63.166667","-7.516667",NA,NA,NA,"12",NA,NA,NA,NA,NA
"189","2021-03-01 16:20:29-03","UNICAMP","UEC","21893","S","Plantae","Liliopsida",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, AC; Valls, JFM; Comastri, J; Vieira, G","2232","1978","10","28",NA,"Brazil","Mato Grosso do Sul","Fazenda Bodoquena, Sec. Acurizal.",NA,NA,"Erva prostrada, estolonífera, débil. Abundante no solo arenoso, em locais com cobertura vegetal esparsa","UEC048142","UEC048142","Boechat, SC","(Lam.) Britton, Sterns & Poggenb.","-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,"1996","02",NA,NA,"295160","auto",NA,"12",NA,NA,NA,NA,NA
"190","2021-03-01 16:20:29-03","UNICAMP","UEC","64758","S","Plantae","Liliopsida",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Roque, AA","356","2007","12","26",NA,"Brazil","Rio Grande do Norte","RPPN Stoessel de Brito.",NA,NA,"Erva prostrada.; Caatinga.","UEC048144","UEC048144","Oliveira, RC","(Lam.) Britton, Sterns & Poggenb.","-37.0203018188477","-6.03388977050781","Jucurutu",NA,NA,NA,NA,NA,NA,"24072","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-19 14:08:49-03","UFRPE","PEUFR","2548","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","E.C. Tenório","216","1966","11","26",NA,"Brasil","Alagoas","Engenho São Sebastião",NA,NA,NA,"PEUFR002548",NA,"E.C. Tenório","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Colonia de Leopoldina",NA,NA,"1968","02",NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA
"192","2019-11-19 14:08:49-03","UFRPE","PEUFR","7740","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","H.L. Fisher",NA,"1913","08","19",NA,"Estados Unidos","New Jersey","Hunterdon County",NA,NA,NA,"PEUFR007740",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Stocton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-19 14:08:49-03","UFRPE","PEUFR","6","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","A. Sarmento","164","1958","12","17",NA,"Brasil","Pernambuco","Lagoa de Pau Sangue",NA,NA,"Capim rasteiro","PEUFR000006",NA,"A. Sarmento","(Lam.) Britton, Sterns & Poggenb.","-34.8731002807617","-7.94083023071289","Paulista",NA,NA,"1958",NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-07-11 16:43:03-03","UFPB","JPB","26265","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ferreira, P","666","1966","11","10","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-34.8810997009277","-8.05389022827148","Recife",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-07-11 16:43:03-03","UFPB","JPB","26262","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Lima, VC; et al.","653","1983","09","13","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-35.0182991027832","-8.00222015380859","São Lourenço da Mata",NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:04:58-03","FURB","FURB","53392","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Funez, L.A.","6231","2017","04","24",NA,"Brasil","Santa Catarina","Península Palmeiras.","647",NA,NA,"FURB53392","FURB53392","Funez, L.A.","(Lam.) Britton, Sterns & Poggenb.","-49.3388889","-26.6036111","Rio dos Cedros","647",NA,"2017","11","-49.3388889","-26.6036111",NA,NA,NA,"21",NA,NA,NA,NA,NA
"197","2020-12-14 16:14:31-03","UFC","EAC","14384","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Grupo Pedra do Cavalo","82","1980","05",NA,"Southern America","Brasil","Bahia","Vales dos rios Paraguaçu e Jacuipe",NA,NA,"Planta rasteira, folhas peq. e aciculadas, inflorecencias terminais e esverdeadas, forma touceiras.","EAC0014384","EAC0014384",NA,"(Lam.) Britton, Sterns & Poggenb","-39.083333","-12.533333","Cachoeira",NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-14 16:14:31-03","UFC","EAC","42910","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Andrade, I.M.; Lima-Verde, L.W.","294","1998","05","19","Southern America","Brasil","Ceará","Lagoa do Rosilho, Substrato: solo aluvial.",NA,NA,"Erva.; Caatinga","EAC0042910","EAC0042910","Lima-Verde, L.W.","(Lam.) Britton, Sterns & Poggenb","-40.148944","-6.623083","Aiuaba",NA,NA,"1998","10","-40.148944","-6.623083",NA,NA,NA,"01",NA,NA,NA,NA,NA
"199","2020-12-21 16:40:21-03","MBM","MBM","8174","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Hatschbach, G.","17029",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Paraná, Porto Camargo",NA,NA,NA,"MBM008174","MBM008174","Pedersen, T.M.","(Lam.) Britton, Stern. & Poggenb.","-53.613899230957","-23.3955993652344","Icaraíma",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:40:21-03","MBM","MBM","23838","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Quarín, C.","101",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM023838","MBM023838",NA,"(Lam.) Britton, Stern. & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:40:21-03","MBM","MBM","253143","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Andrade-Lima, D.; et al.; et al.","11",NA,NA,NA,"Southern America","Brazil","Pernambuco","Fazenda São José",NA,NA,NA,"MBM253143","MBM253143","Boechat, S.C.","(Lam.) Britton, Stern. & Poggenb.",NA,NA,"São José",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:40:21-03","MBM","MBM","414497","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Pott, V.J.; Damasceno Junior, G.A.; Nakajima, J.; Romero, R.; Damasceno Junior, G.A.; Nakajima, J.; Romero, R.","5008","2001","11","19","Southern America","Brazil","Mato Grosso do Sul","Reserva Acurizal, Rio Paraguai, em frente à Sede.",NA,NA,"Erva rasteira, 7-10cm de altura, muito frequente.; Ilha formada com depósito de areia, no período de água baixa. Solo areno-argiloso. Relevo plano.","MBM414497",NA,"Pott, V.J.","(Lam.) Britton, Stern. & Poggenb.","-57.553417","-17.830694","Corumbá",NA,NA,"2001","11","-57.553417","-17.830694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:40:21-03","MBM","MBM","420858","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Cafofo, E.; Felitto, G.; Felitto, G.","s.n.","2018","09","20","Southern America","Brazil","Minas Gerais","Era Nova","164",NA,"Herbácea.; Macrófita.","MBM420858",NA,"Ariati, V.","(Lam.) Britton, Stern. & Poggenb.","-42.030833","-18.931667","Alpercata","164",NA,"2019","05","-42.030833","-18.931667",NA,NA,NA,"14",NA,NA,NA,NA,NA
"204","2020-12-21 16:40:21-03","MBM","MBM","59701","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Schinini, A.","15303",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM059701","MBM059701",NA,"(Lam.) Britton, Stern. & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:40:21-03","MBM","MBM","19465","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Hatschbach, G.","38399",NA,NA,NA,"Southern America","Brazil","Paraná","Prainhas",NA,NA,NA,"MBM019465","MBM019465","Renvoize, S.A.","(Lam.) Britton, Stern. & Poggenb.","-51.2317008972168","-26.1611003875732","Porto Vitória",NA,NA,NA,NA,NA,NA,"23747","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:40:21-03","MBM","MBM","253132","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ferreira, P.","6",NA,NA,NA,"Southern America","Brazil","Pernambuco","Campo Experimental da Universidade Rural de Pernambuco",NA,NA,NA,"MBM253132","MBM253132","Boechat, S.C.","(Lam.) Britton, Stern. & Poggenb.","-34.8810997009277","-8.05389022827148","Recife",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:40:21-03","MBM","MBM","202941","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Natzenbacher, N.","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Fazenda N. Natzenbacher",NA,NA,NA,"MBM202941","MBM202941","Valls, J.","(Lam.) Britton, Stern. & Poggenb.","-51.3250007629395","-30.113899230957","Guaíba",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"208","2015-09-04 00:50:51-03","MNHN","RECOLNAT_MNHN_P","P02916972","PreservedSpecimen",NA,NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,"Banda Oriental del Uruguay.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02916972' target='other'> <mi>dwc_moreinfo</mi></a>","P02916972","P02916972_01",NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2554",NA,NA,NA
"209","2015-10-03 23:11:28-03","MNHN","RECOLNAT_MNHN_P","P00669432","PreservedSpecimen",NA,NA,NA,"Poaceae","Poa","reptans","Poa reptans","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Colombie]",NA,"Buja [Nov. gen. sp. : Crescit [..] in regno Novogranatensi prope Buga, in litore lacus Bugensis et ripa fluvii Sancti Petri]","470","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669432' target='other'> <mi>dwc_moreinfo</mi></a>","P00669432","P00669432_01","Kunth","Michx.",NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-11-22 16:59:58-02","JBB","HEPH","16555","S","Plantae","Monocotyledon","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Jones, SD","14456","1999","07","02","Northern America","USA","Texas","Terminus of Timber Slough Road at the Neches River",NA,NA,NA,NA,NA,"Jones, SD","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-01 14:26:53-03","JBB","HEPH","24756","S","Plantae","Monocotyledon","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Oliveira, RC","1611","2006","01","24","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, próximo ao açude da Estação.",NA,NA,"Ocasional",NA,NA,"Oliveira, RC","(Lam.) Britton, Sterns & Poggenb.","-37.293611","-6.565278","Serra Negra do Norte",NA,NA,"2006",NA,"-37.293611","-6.565278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:45:06-03","UFMG","BHCB","74588","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Salino, A","7614","2001",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-44.0918998718262","-15.1021995544434","Itacarambi",NA,NA,NA,NA,NA,NA,"47793","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:45:06-03","UFMG","BHCB","74588","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Salino, A","7614","2001",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-44.0918998718262","-15.1021995544434","Itacarambi",NA,NA,NA,NA,NA,NA,"47793","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:45:06-03","UFMG","BHCB","69206","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Duarte, AP","3279",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-44.2467002868652","-19.465799331665","Sete Lagoas",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:45:06-03","UFMG","BHCB","68479","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Oliveira, JE","s.n.","1943","10","30","Southern America","Brasil","Minas Gerais","Lapa do Altino.",NA,NA,"Sujo. Pouco freqüente, erva",NA,NA,NA,"(Lam.) Britton","-44.2467002868652","-19.465799331665","Sete Lagoas",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:45:06-03","UFMG","BHCB","28465","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:45:06-03","UFMG","BHCB","28465","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,NA,NA,"(Lam.) Britton","-43.801399230957","-20.2532997131348","Itabirito",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:21:17-03","UFPR","UPCB","10979","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ahles, H.E.","84697","1977","08","19",NA,"United States",NA,"Massachusetts, Hampshire, sand bar, end of Hutington Road at Connecticut River, Hadley",NA,NA,NA,"UPCB0037718","UPCB0037718",NA,"Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-05-25 15:13:54-03","FSU","FSU","000066789","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Manuel Rimachi Y., Sidney McDaniel","20348",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-05-25 15:13:54-03","FSU","FSU","000066791","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney McDaniel","10767",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-05-25 15:13:54-03","FSU","FSU","000066792","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney McDaniel","10893",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-05-25 15:13:54-03","FSU","FSU","000066790","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sidney McDaniel, Manuel Rimachi Y.","18014",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2013-10-05 06:31:00-03","MO","MOBOT","240470","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Gerrit Davidse|Ángel C. González","Davidse 14496","1978","2","24","South America","Venezuela","Apure","Distrito Pedro Camejo; bank of the Río Orinoco, opposite Isla Pantallo, 48 airline km NE of Puerto Páez.",NA,NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.","-67.15","6.21666",NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1296",NA,NA,NA
"224","2011-06-10 10:22:00-03","MO","MOBOT","210985","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Julian A. Steyermark|et al.","Steyermark 115265","1977","10","24","South America","Venezuela","Delta Amacuro","Depto. Tucupita: sand bar of narrow small island, dominated by Tessaria integrifolia, along Brazo Macareo, near Boca de Macareo, S of Coporito and SE of Guare.",NA,NA,NA,NA,NA,"G. Davidse","(Lam.) Britton, Sterns & Poggenb.","-62.08333","8.91666",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
