"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"252","2020-09-12 05:00:02-03","US","US","2027489","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"A. C. Brade","16299","1940","7","6","Brazil",NA,NA,"Flora da Serra dos Orgãos, Rio Paquequer - Estado do Rio",NA,NA,NA,NA,NA,NA,NA,"US01625322","US01625322_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"253","2020-09-12 05:00:02-03","US","US","3208246","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"A. L. Norrbom","91B22","1991","6","3","Brazil","Minas Gerais",NA,"Pocos de Caldas, forest edge along road to peak (Sao Domingos)",NA,NA,NA,NA,NA,NA,NA,"US01625318","US01625318_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"254","2020-09-12 05:00:02-03","US","US","1188235","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1220","1921","10","15","Brazil","Rio de Janeiro",NA,"Therezopolis",NA,NA,NA,NA,"1000",NA,NA,"US01625317","US01625317_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"255","2020-09-12 05:00:02-03","US","US","3735990","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"C. Baez, P. da Rosa, L. Moraes, T. Lima, I. Muller & Girso","784","2016","8","10","Brazil","Río de Janeiro",NA,"Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. Beira do Rio das Flores. Sítio Sophronites","-42.5231","-22.4361",NA,NA,"1108",NA,NA,"US03470243","US03470243_01",NA,"South America",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"256","2020-09-12 05:00:02-03","US","US","1188429","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1920","1922","5","30","Brazil","São Paulo",NA,"Cantareira",NA,NA,NA,NA,"900",NA,NA,"US01625315","US01625315_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"257","2020-09-12 05:00:02-03","US","US","1473950","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"G. Jönsson","410a","1914","5","22","Brazil","Paraná",NA,"Jagua [illegible text], in sylvula [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01625319","US01625319_01",NA,"South America",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3406234","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"O. S. Ribas, J. M. Silva & L. M. Abe","2655","1998","5","8","Brazil","Paraná",NA,"Parque Estadual de Campinhos (Mun. Tunas do Paraná)",NA,NA,NA,NA,NA,NA,NA,"US01625320","US01625320_01",NA,"South America",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2027487","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"A. C. Brade","16299","1940","7","6","Brazil",NA,NA,"Flora da Serra dos Orgãos, Rio Paquequer, Estado do Rio",NA,NA,NA,NA,NA,NA,NA,"US01625323","US01625323_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"260","2020-09-12 05:00:02-03","US","US","1188389","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1784","1922","4","28","Brazil","São Paulo",NA,"Campos do Jordao",NA,NA,NA,NA,"1700",NA,NA,"US01625314","US01625314_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2687367","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"G. Eiten & R. Goodland","6310","1965","6","24","Brazil","São Paulo",NA,"Município de Itapeceria da Serra: ''Represa Fumaca'', (dam & powerhouse of Cia. Brasileira do Alumínio) at the waterfall, ''Cachoeira do Franca''. Ca. 15 km NW of village of São Lorenco da Serra (Turnoff at km 77 on São Paulo-Registro highway & 17 km along dirt road","-46.9667","-23.875",NA,NA,NA,NA,NA,"US01625311","US01625311_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1401327","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris appendiculata","Baker in Mart.",NA,"A. F. Regnell","III 655","1862",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,"US00147327","US00147327_01","Isotype","South America - Neotropics",NA,NA,NA,"Asterales","appendiculata",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"263","2019-12-09 17:29:27-03","UFPR","EFC","3919","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Hatschbach, G.","Guapyassu, M.","114","1992","11","15","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"EFC003919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA
"264","2019-12-09 17:29:27-03","UFPR","EFC","7125","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Blum, C.T.","Svolenski, A.C.; Tiepolo, G.","356","1997","01","14","Brasil","Paraná","Campo Magro","Caverna de Sumidouro","-49.5259","-25.1906","-49.5259","-25.1906","730","730","Arvoreta com 2 metros, em beira de estrada, com flores brancas. __COMMOM_NAME__: Vassourão","EFC007125",NA,NA,NA,NA,NA,NA,NA,NA,"2013","10","03",NA,NA,NA,NA,NA
"265","2019-11-13 11:16:37-03","USP","SPF","205870","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Vega, AJ","Ferreira, FM","1692","2007","10","24","Brasil","Bahia","Boa Nova",NA,"-40.122778","-14.420278","-40.122778","-14.420278","915","915",NA,"SPF00205870",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:16:37-03","USP","SPF","206145","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Vega, AJ","Ferreira, FM","1564","2007","10","22","Brasil","Bahia","Ilhéus","APA do Pratigi","-39.457222","-13.897778","-39.457222","-13.897778","670","670",NA,"SPF00206145",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:16:37-03","USP","SPF","222567","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Caxambu, MG","Siqueira, EL","601","2012","09","27","Brasil","Paraná","Guarapuava","Estrada de terra próxima à Polícia Rodoviária Federal.","-51.262506","-25.368344","-51.262506","-25.368344","1209","1209",NA,"SPF00222567",NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","18",NA,NA,NA,NA,NA
"268","2019-11-13 11:16:37-03","USP","SPF","205539","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Vega, AJ","Krieger, L","CESJ9208","1970","09","21","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00205539",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"30417","auto",NA,NA,NA
"269","2019-11-13 11:16:37-03","USP","SPF","222592","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Caxambu, MG","Iwakura, L","s.n.","2011","10","10","Brasil","São Paulo","Mogi das Cruzes","Parque Natural Municipal Francisco Affonso de Mello.","-46.1883010864258","-23.5228004455566",NA,NA,"800","800",NA,"SPF00222592",NA,NA,NA,NA,NA,NA,NA,NA,"2012","02","15","28666","auto",NA,NA,NA
"270","2021-03-25 13:51:43-03","UNIVILLE","JOI","3316","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"F.C.S. Vieira","1234","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"meio terrestre; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI003316",NA,NA,NA,NA,NA,NA,NA,NA,"2020","11","11","22441","auto",NA,NA,NA
"271","2019-10-07 09:12:08-03","UEFS","HUEFS","25581","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","N.Roque","Hoehne, W.","573","1940","10",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0025581","HUEFS0025581",NA,NA,NA,NA,"Angiospermae","Asterales",NA,"2003","11",NA,"53584","auto","Asteranae",NA,NA
"272","2019-09-04 19:35:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris",NA,NA,"J. Lhotsky",NA,"1831","9",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"273","2019-11-06 16:08:37-03","IAC","IAC","56688","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","166","2016","02","02","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,"Vegetativo, Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, ind. 1699",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","06","13",NA,NA,NA,NA,NA
"274","2019-01-25 15:38:49-02","IAC","IAC","53792","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","A.C. Dias","A.C. Dias","4","1984","10","02","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","10","02",NA,NA,NA,NA,NA
"275","2019-01-25 15:38:54-02","IAC","IAC","35591","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","J. Semir","N.M. Ivanauskas","339","1995","08","28","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885000","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11","28",NA,NA,NA,NA,NA
"276","2019-01-25 15:38:54-02","IAC","IAC","37243","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","J. Semir","R.B. Torres et al.","634","1998","09","23","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,",",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11","23",NA,NA,NA,NA,NA
"277","2019-01-25 15:38:54-02","IAC","IAC","40032","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","J. Semir & J.R. Stehmann","R.B. Torres; J.B. Paula & C.A. Pereira","1323","2000","09","14","Brasil","Minas Gerais","Camanducaia","Mata de D. Maria (B. Teodoro)","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","09","14",NA,NA,NA,NA,NA
"278","2019-01-25 15:38:54-02","IAC","IAC","40084","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","J. Semir & J.R. Stehmann","R.B. Torres & C.A. Pereira et al.","1357","2000","10","11","Brasil","Minas Gerais","Camanducaia","Mata ciliar do rio Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 386767 E e 7487273 N, 1.039 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","09","11",NA,NA,NA,NA,NA
"279","2019-01-25 15:38:54-02","IAC","IAC","40086","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","J. Semir & J.R. Stehmann","R.B. Torres & C.A. Pereira et al.","1359","2000","10","11","Brasil","Minas Gerais","Camanducaia","Mata ciliar do rio Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 386767 E e 7487273 N, 1.039 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","09","11",NA,NA,NA,NA,NA
"280","2019-02-27 14:01:49-03","UFSJ","HUFSJ","5259","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Pereira, LC","Krieger, L; et al.","24303","1988","10","10","Brasil","Minas Gerais","Olaria",NA,"-43.937198638916","-21.8607997894287",NA,NA,NA,NA,"Árvore média, aproximadamente 10m, flores creme, evidentemente melíferas.","HUFSJ005259",NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,"15222","auto",NA,NA,NA
"281","2020-09-22 13:48:29-03","USP","SPFW","3392","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","A.J. Veja 2014","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","678","2007","12","18","Brasil","Santa Catarina",NA,NA,"-48.809444","-26.442417","48º48'34,0''W","26º26'32,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-04 17:28:42-03","UEM","HUEM","1764","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Silva; Soares-Silva, LH","Soares-Silva, LH; F. Chagas-Silva","262","1989","10","06","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com 15 m de altura; capítulos alvacentes; pouco frequente na área","HUEM000001939","HUEM000001939",NA,NA,NA,NA,NA,NA,NA,"1989","11","06","63728","auto",NA,NA,NA
"283","2021-03-10 11:38:26-03","UNILA","EVB","67","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Hatschbach, G.","Buttura, E.","253","1979","10","17","Brasil","Paraná","Guaíra","Estrada de Guaíra.","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,NA,"EVB000067","EVB000067",NA,NA,NA,NA,NA,NA,NA,"1980","04","18",NA,NA,NA,NA,NA
"284","2019-11-01 14:54:46-03","UnB","UB","126439","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Heringer, EP; Eiten, G","15250","1975","09","26","Brasil","Minas Gerais","Marliéria","Along road between Timóteo and Dionísio, a few km north of entrance to Parque Estadual do Rio Doce.","-42.6","-19.7","-42.6","-19.7",NA,NA,"Heavily flowered.; Tree in open grassy pastured steep slope, 4m tall, hemispherical crown. Heavily flowered, visited by bees.; Mountainous country with pasture and clumps of low secondary trees.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 16:58:29-03","UEL","FUEL","15562","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Jones, SB","Heringer, EP; Eiten, G","15250","1975","09","26","Brasil","Minas Gerais","Marliéria","along road between Timóteo and Dionísio, a few km north of entrance to Parque Estadual do Rio Doce. Mountainous country with pasture & clumps of low secondary trees.","-42.6","-19.7","-42.6","-19.7",NA,NA,NA,"FUEL017342",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"1980",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 16:58:29-03","UEL","FUEL","16806","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Torres, RB; Pereira, CA; et al.","1359","2000","10","11","Brasil","Minas Gerais","Camanducaia","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E 7487273N","-46.1025","-22.718056","-46.1025","-22.718056","1039","1039",NA,"FUEL017567",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2015","03","20",NA,NA,NA,NA,NA
"287","2020-11-12 16:58:29-03","UEL","FUEL","16807","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Torres, RB; Pereira, CA; et al.","1357","2000","10","11","Brasil","Minas Gerais","Camanducaia","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E 7487273N","-46.1025","-22.718056","-46.1025","-22.718056","1039","1039",NA,"FUEL017568",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2015","03","20",NA,NA,NA,NA,NA
"288","2020-11-12 16:58:29-03","UEL","FUEL","45787","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Gasper, AL","Grippa, CR; Godoy, MB; Souza, NL","650","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","Fazenda Agrião, Floresta Ombrófila Densa. Estágio secundário avançado.","-49.215139","-27.17375","-49.215139","-27.17375","460","460",NA,"FUEL017570",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2009",NA,NA,NA,NA,NA,NA,NA
"289","2020-11-12 16:58:29-03","UEL","FUEL","40865","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Dematteis, M","Ribas, OS; Silva, JM","7076","2005","10","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"FUEL017566",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2006",NA,NA,"49901","auto",NA,NA,NA
"290","2020-11-12 16:58:32-03","UEL","FUEL","23366","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Hatschbach, G","Tomé, MVF","95","1994","09","17","Brasil","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"FUEL017344",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"1995","06","25","23842","auto",NA,NA,NA
"291","2020-11-12 16:58:32-03","UEL","FUEL","23624","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Nakajima, JN","Paiva, MRC; et al.","s.n.","1998","07","02","Brasil","Paraná","Nova Fátima","Fazenda Paiolão","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,"FUEL017343",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2000",NA,NA,"15159","auto",NA,NA,NA
"292","2020-11-12 16:58:32-03","UEL","FUEL","41541","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Vieira, FCS","Vieira, FCS","1234","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Cristo, rio do Cristo","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"FUEL017345",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,"2005","09","05","22441","auto",NA,NA,NA
"293","2020-11-12 16:58:32-03","UEL","FUEL","32880","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Sofia, SH","s.n.","1991","09","18","Brasil","São Paulo","Ribeirão Preto","Campus da USP","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,"FUEL017569",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,"24390","auto",NA,NA,NA
"294","2019-05-06 11:54:18-03","UFU","HUFU","54168","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","74","1996","12","14","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Pedreira. Beira da estrada ao longo do rio Paraibuna.","-45.0425","-23.256944","-45.0425","-23.256944",NA,NA,"Árvore, ca. 13 m.; Floresta ombrófila densa.","HUFU00056589","HUFU00056589",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"295","2019-05-06 11:54:18-03","UFU","HUFU","54224","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","46","1996","12","13","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Pedreira.","-45.004722","-23.239444","-45.004722","-23.239444",NA,NA,"Árvore, ca. 3 m.; Floresta ombrófila densa, vegetação secundária.","HUFU00056590","HUFU00056590",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"296","2019-05-06 11:54:18-03","UFU","HUFU","54225","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Souza, J.P.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y. & Ivanauskas, N.M.","889","1996","12","14","Brasil","São Paulo","Cunha","Estrada em direção á trilha do Rio Bonito, A beira da estrada, na beira do rio Paraíba.","-45.041667","-23.255556","-45.041667","-23.255556",NA,NA,"Árvore, ca. 4 m. Capítulos creme.; Floresta ombrófila densa.","HUFU00056591","HUFU00056591",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:54:18-03","UFU","HUFU","54228","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","109","1996","12","16","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Nascente do rio Bonito - Casca de Pedra. Indaiá.","-44.993333","-23.245833","-44.993333","-23.245833",NA,NA,"Árvore, ca. 5 m.; Floresta ombrófila densa. Floresta ciliar.","HUFU00056592","HUFU00056592",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"298","2019-05-06 11:54:18-03","UFU","HUFU","55648","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Saavedra, M.M.; Forzza, R.C.; Menini-Neto, L. & Silva, J.C.","917","2009","05","31","Brasil","Minas Gerais","Mutum","Localizado de Imbiruçu, Pedra Santa a 6km da BR 262.","-41.441667","-20.176389","-41.441667","-20.176389","1317","1317","Arbusto, ca. 2 m. Folhas discolores, capítulos jovens com brácteas involucrais verdes, pápus castanho.; Campo de altitude alterado. Borda de mata nebular.","HUFU00056583","HUFU00056583",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"299","2019-05-06 11:54:18-03","UFU","HUFU","59519","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Guarçoni.; Pereira, F.","488","2003","06","07","Brasil","Minas Gerais","Rosário de Limeira","Serra das Aranhas, Trilha de subida, primeira porteira.",NA,NA,NA,NA,NA,NA,"Porte ereto, ca. de 1 m. Odor adocicado, pétalas brancas, paus castanho.","HUFU00056586","HUFU00056586",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"300","2019-05-06 11:54:18-03","UFU","HUFU","59523","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Guarçoni.; Pereira, F.","511","2003","06","07","Brasil","Minas Gerais","Rosário de Limeira","Serra das Aranhas, Trilha de subida, segunda porteira.",NA,NA,NA,NA,NA,NA,"Subarbusto. Inflorescência branca.","HUFU00056584","HUFU00056584",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"301","2019-05-06 11:54:18-03","UFU","HUFU","59524","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, J.N.","Guarçoni.","523","2003","07","25","Brasil","Minas Gerais","Rosário de Limeira","Serra das Aranhas, Lado Direito, estrada L-GE.",NA,NA,NA,NA,NA,NA,"Subarbusto. Capítulos laranja.; Interior de mata. Afloramento rochoso.","HUFU00056580","HUFU00056580",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"302","2019-05-06 11:54:18-03","UFU","HUFU","60029","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Dias, M.","18","1992","10","16","Brasil","São Paulo","Itapetininga","Estação Experimental, Capão dos Veados.","-48","-23.566667","-48","-23.566667",NA,NA,"Árvore, ca. 13 m alt. CAP: 1,5 cm. Flores brancas.; Mata.","HUFU00057092","HUFU00057092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
