"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","typeStatus","fieldNumber","relatedCatalogItem","sex"
"642","2020-11-18 17:10:00-03","MO","MOBOT","100541028","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Michael H. Nee|Moises Mendoza","2011","1","2","Bolivia","Santa Cruz","Vallegrande","Prov. Vallegrande, along gravel road from Vallegrande to Lagunilla and Moro Moro, 1.7 km before (east of) the turnoff to Pampa Negra.","-64.2277778","-18.4180556",NA,NA,NA,NA,NA,"Nee 57529","South America",NA,NA,NA,NA,"2045.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"643","2020-11-02 16:19:00-03","MO","MOBOT","101231655","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","S. Vilca",NA,NA,NA,"Samuel Vilca C.|M. Luza","2006","4","15","Peru","Pasco","Oxapampa","Distrito Villa Rica, Comunidad Centro Bocaz, Zona de Amortiguamiento del Parque Yanachaga.","-75.1775","-10.6547222",NA,NA,NA,NA,NA,"Vilca C. 694","South America",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA
"644","2011-12-22 05:01:00-02","MO","MOBOT","1056223","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Teodoro Rojas","1916","12",NA,"Paraguay","Alto Paraguay",NA,"Puerto Casado (Puerto la Victoria) Chaco Paraguayo.","-57.91666","-22.33333",NA,NA,NA,NA,NA,"Rojas 2247","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"645","2008-05-27 22:02:00-03","MO","MOBOT","1056232","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"T. Rojas","1938","9",NA,"Bolivia","Oruro",NA,"Oruro, Chaco Paraguayo.",NA,NA,NA,NA,NA,NA,NA,"Rojas 8267","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"646","2011-12-08 05:05:00-02","MO","MOBOT","1060778","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Robert R. Brooks|et al.","1996","2","6","Brazil","Rio Grande do Sul",NA,"Fazenda Cerro Branco - Cerro Mantiquera, Lavras do Sul. Serpentine with chromite and amphibolite. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-53.96666","-30.9",NA,NA,NA,NA,NA,"Brooks MS365","South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"2",NA,"3",NA,NA
"647","2016-12-10 12:37:00-02","MO","MOBOT","1065155","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","!J. Kuijt (UVIC)",NA,NA,NA,"David A. Neill|Mercedes Asanza","1995","10","22","Ecuador","Pichincha","Quito","Conocoto, on slope to east of Quito. Lower Montane Moist Forest. Secondary vegetation at edge of ravine.","-78.45","-0.25",NA,NA,NA,NA,NA,"Neill 10429","South America",NA,NA,NA,NA,"2450.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","1430131","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","fide Killeen",NA,NA,NA,"Stephan G. Beck",NA,NA,NA,"Bolivia","La Paz","Larecaja","Sorata, alrededor del pueblo",NA,NA,NA,NA,NA,NA,NA,"Beck 8638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1523763","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt",NA,NA,NA,"Michael H. Nee","1988","3","9","Bolivia","Santa Cruz","Vallegrande","Prov. Vallegrande, on the road from El Trigal to Mataral, just N of highest point along road, 6 km (by road) NW of Estancia Cochabambita, 12 km. (by air) NW of El Trigal. Steep slopes with dry semi-deciduos forest of Schinopsis, Prosopis.","-64.2","-18.2",NA,NA,NA,NA,NA,"Nee 36572","South America",NA,NA,NA,NA,"1725.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1524281","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 49982","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2013-05-24 05:54:00-03","MO","MOBOT","1524473","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt",NA,NA,NA,"Michael H. Nee|G. Coimbra S.","1987","8","7","Bolivia","Santa Cruz","Manuel Maria Caballero","11 km (by air) SW of Comarapa on the road to Chilón. Arid scrub along dry wash.","-64.58333","-17.98333",NA,NA,NA,NA,NA,"Nee 35566","South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","1525581","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt",NA,NA,NA,"Michael H. Nee","1988","3","18","Bolivia","La Paz","Inquisivi","6 km (by air) SE of Inquisivi, 1 km NE of Machacamarca, halfway from Machacamarca to Rio Khatu. Steep slopes on soft shale, grazed and some cultivation, sparse shrubby vegetation, Dodonaea viscosa, Acacia, Tecoma stans.","-67.08333","-16.91666",NA,NA,NA,NA,NA,"Nee 36700","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","1533265","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"Nee 50592","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","1533493","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"Nee 50592","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2008-05-27 22:02:00-03","MO","MOBOT","1536610","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt",NA,NA,NA,"Michael H. Nee","1987","7","23","Bolivia","Santa Cruz","Cordillera","2-3 km NW of Boyuibe, along abandoned railroad to Cuevo. Thorn scrub with columnar cacti, Capparis, Aspidosperma.","-63.28333","-20.4",NA,NA,NA,NA,NA,"Nee 35303","South America",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2010-04-21 20:31:00-03","MO","MOBOT","1538361","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Job Kuijt",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Robin Tredwell","1982","7","15","Peru","Huánuco",NA,"Valley of Río Huallaga, Cerro de Pasco-Huanuco above Ambo, dry cactus scrub slopes.",NA,NA,NA,NA,NA,NA,NA,"Gentry 37529","South America",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,"2350",NA,NA
"657","2014-04-04 05:51:00-03","MO","MOBOT","1551521","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt (LEA)",NA,NA,NA,"Rodolfo Vásquez|et al.","1999","2","5","Peru","Amazonas","Bagua","Aramango. Soldado Oliva. Bosque primario de quebrada.","-78","-5.3",NA,NA,NA,NA,NA,"Vásquez Martínez 25979","South America",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","1598499","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"T. Muñoz","1987","5","1","Bolivia","Chuquisaca","Belisario Boeto","Localidad Ricaldi, pendiente media de Serrania",NA,NA,NA,NA,NA,NA,NA,"Muñoz R. 49","South America",NA,NA,NA,NA,"2310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","1598501","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","D. Smith (MO)",NA,NA,NA,"O. Murguía R.","1988","3","15","Bolivia","Chuquisaca","Oropeza","Habitat húmedo",NA,NA,NA,NA,NA,NA,NA,"Murguía R. 144","South America",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","1598502","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano","1994","3","15","Bolivia","Chuquisaca","Belisario Boeto","Comunidad Huerta Mayu, 3 km al S de la localidad V. Serrano","-64.3","-19.15",NA,NA,NA,NA,NA,"Serrano 853","South America",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","1598504","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano|et al.","1994","1","22","Bolivia","Chuquisaca","Belisario Boeto","Comunidad Ovejeros, 4 km NE de la localidad V. Serrano","-64.3","-19.1",NA,NA,NA,NA,NA,"Serrano 556","South America",NA,NA,NA,NA,"2340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","1717078","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","I. G. Vargas '94",NA,NA,NA,"Israel G. Vargas C.|et al.","1997","5","6","Bolivia","Santa Cruz","Manuel Maria Caballero","PARQUE NACIONAL AMBORÓ. Comarapa - Verdecillo, 5 Km N de Comarapa, Río Arriba. vegetación natural muy disturbada por cultivos agrícolas, remanente en las cercas al márgen de terrenos cultivados.","-64.53333","-17.88333",NA,NA,NA,NA,NA,"Vargas Caballero 2295","South America",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2010-03-24 18:50:00-03","MO","MOBOT","1791973","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Job Kuijt",NA,NA,NA,"Hipólito Ruiz L.|José A. Pavón","1778",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruiz López s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"664","2018-07-02 13:13:00-03","MO","MOBOT","1925288","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Caraballo (US)",NA,NA,NA,"Jim Farfán|F. Carazas|O. Farfán|E. Urquiaga","2002","9","10","Peru","Cusco","Urubamba","Dist. Ollantaytambo, Huaytampo, Bosque Húmedo Secundario","-72.3611111","-13.2",NA,NA,NA,NA,NA,"Farfán 387","South America",NA,NA,NA,NA,"3336.00000000",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA
"665","2018-07-02 13:00:00-03","MO","MOBOT","1926337","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Caraballo (US)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|Jim Farfán|R. Chevarría|T. Blanco","2002","11","7","Peru","Cusco","Urubamba","Dist. Ollantaytambo, Huaytampo, Bosque primario intervenido","-72.3527778","-13.1797223",NA,NA,NA,NA,NA,"Calatayud Hermosa 1014","South America",NA,NA,NA,NA,"3650.00000000",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA
"666","2018-07-02 13:00:00-03","MO","MOBOT","2205105","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","M. Caraballo (US)",NA,NA,NA,"Isau Huamantupa|E. Acurio|José Rolando Ayerbe","2003","7","17","Peru","Cusco","Urubamba","Dist. Ollantaytambo, Quebrada Malaga, Bosque Mixto ribereño","-72.2833333","-13.2",NA,NA,NA,NA,NA,"Huamantupa Chuquimaco 3619","South America",NA,NA,NA,NA,"2969.00000000","3400.00000000",NA,NA,NA,NA,"2",NA,NA,NA,NA
"667","2011-03-26 05:08:00-03","MO","MOBOT","2229798","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio","1960","3","22","Argentina","Catamarca","Ambato","Ruta nº 62, Cumbres de Narváez (falda oeste): Entre Las Chacritas y Singuil",NA,NA,NA,NA,NA,NA,NA,"Hunziker 15248","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2011-03-26 05:07:00-03","MO","MOBOT","2229812","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Rosa Subils","1965","12","10","Argentina","Catamarca","Ambato","Cumbres de Narvaez (falda oeste): Ruta nº 62, km 1442/1443, entre el cruce con Ruta nº 65 y Las Chacritas",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18527","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2011-03-26 05:08:00-03","MO","MOBOT","2229828","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio","1960","3","23","Argentina","Catamarca","Ancasti","Sierra de Ancasti: Ruta nº 64, entre Anquincila y Ancasti",NA,NA,NA,NA,NA,NA,NA,"Hunziker 15338","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2011-03-26 05:07:00-03","MO","MOBOT","2229841","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Rosa Subils","1965","12","10","Argentina","Catamarca","Andalgalá","Sierra de Capillitas (Atajo): Subiendo por la Cuesta de Choya rumbo Capillitas (Ruta nº 63)",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18474","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2009-06-25 14:15:00-03","MO","MOBOT","2229856","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker","1965","11","27","Argentina","Catamarca","Capayán","Sierra de Ambato (falda este): Los Angeles",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18360","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2010-04-06 21:13:00-03","MO","MOBOT","2229876","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci","1964","10","7","Argentina","Catamarca","El Alto","Sierra de Ancasti: Entre Guayamba y El Pantanillo, después del Empalme, km 153, Ruta nº 64",NA,NA,NA,NA,NA,NA,NA,"Hunziker 17547","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2010-04-06 21:13:00-03","MO","MOBOT","2229888","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci","1964","10","7","Argentina","Catamarca","El Alto","Sierra de Ancasti: Entre Guayamba y El Pantanillo, después de Empalme, Ruta nº 64",NA,NA,NA,NA,NA,NA,NA,"Hunziker 17552","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2010-04-06 21:13:00-03","MO","MOBOT","2229904","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci",NA,NA,NA,"Argentina","Catamarca","El Alto","Sierra de Ancasti (falda este): Entre El Alto y Súcuma, camino a Alijilán",NA,NA,NA,NA,NA,NA,NA,"Hunziker 17193","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2011-04-15 17:22:00-03","MO","MOBOT","2229913","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Carlos B. Villamil","1967","5","19","Argentina","Catamarca","El Alto","Sierra de Ancasti (falda este): en el camino desde El Alto hasta Alijilán: Entre Súcuma y Las Cuestecillas",NA,NA,NA,NA,NA,NA,NA,"Hunziker 19436","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2009-06-25 14:15:00-03","MO","MOBOT","2229926","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker","1966","4","8","Argentina","Catamarca","Paclin","Por el camino de La Merced a Balcozna: Entre Paya Huayco y El Rosario",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18760","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2011-03-26 05:07:00-03","MO","MOBOT","2229938","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Rosa Subils","1965","12","8","Argentina","Catamarca","Poman","Sierra de Ambato (falda oeste): Mutquin, entre Colana y Rincón",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18437","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2011-03-26 05:08:00-03","MO","MOBOT","2229958","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio","1960","3","23","Argentina","Catamarca","Valle Viejo","Ruta nº 64, Cuesta del Portezuelo",NA,NA,NA,NA,NA,NA,NA,"Hunziker 15274","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2010-04-06 21:13:00-03","MO","MOBOT","2229969","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci","1965","1","30","Argentina","La Rioja","Capital","Ruta nº 60 (desde Aimogasta a Chumbicha): Quebrada de la Sebila (km 1142)",NA,NA,NA,NA,NA,NA,NA,"Hunziker 18190","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2011-01-24 05:53:00-02","MO","MOBOT","2251644","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Fernando N. Biurrun","1973","11","7","Argentina","Catamarca","Ambato","El Rodeo, al lado de la Hostería",NA,NA,NA,NA,NA,NA,NA,"Hunziker 22369","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2011-03-26 05:07:00-03","MO","MOBOT","2251666","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Alfredo E. Cocucci|Rosa Subils","1971","7","8","Argentina","Catamarca","Ambato","Cerca del Rodeo, yendo hacia Catamarca",NA,NA,NA,NA,NA,NA,NA,"Hunziker 21291","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2011-01-21 22:26:00-02","MO","MOBOT","2251685","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Kuijt, J.",NA,NA,NA,"Armando T. Hunziker|Teresa Di Fulvio","1971","4","8","Argentina","Catamarca","Paclin","Por el camino de La Merced a Balcozna: Entre La Higuera y Tierra Verde",NA,NA,NA,NA,NA,NA,NA,"Hunziker 21143","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2011-03-01 23:35:00-03","MO","MOBOT","2341687","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|M. Silvia Ferrucci|Victor Maruñak|M.G. Pellegrini","1992","4","11","Argentina","Corrientes","San Martín","Río Aguapey y ruta 40",NA,NA,NA,NA,NA,NA,NA,"Tressens 4114","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2011-03-14 06:37:00-03","MO","MOBOT","2341706","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","11","Argentina","Corrientes","Mercedes","Reserva Nat. Prov. Ibera. Paso Picada. Costa W de la laguna Ibera",NA,NA,NA,NA,NA,NA,NA,"Tressens 4341","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2016-12-07 05:17:00-02","MO","MOBOT","2370478","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","J. Kuijt (UVIC)",NA,NA,NA,"Jürgen Homeier|S.-W. Breckle|U. Breckle","1999","4","11","Ecuador","Loja",NA,"Road Cataymajo-Loja, ca. 5km from Catamayo, dry forest.",NA,NA,NA,NA,NA,NA,NA,"Homeier 55","South America",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2009-06-25 13:34:00-03","MO","MOBOT","2376726","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","1964","11","3","Peru","Lima","Huarochiri","Zarate, forest above San Bartolomé.",NA,NA,NA,NA,NA,NA,NA,"Hutchison 7086","South America",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,"695",NA,NA
"687","2008-05-27 22:02:00-03","MO","MOBOT","2405018","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Ulibarri, E. A., /06/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","9","Argentina","Misiones","Concepción","Ruta 2, camino de C. de la Sierra a Sta. María.","-55.43333","-27.96666",NA,NA,NA,NA,NA,"Morrone 594","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2011-03-29 21:24:00-03","MO","MOBOT","2412024","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Scarpa, G. F., 02/",NA,NA,NA,"G.F. Scarpa","2003","1","2","Argentina","Salta","Rivadavia","Misión La Paz (sobre río Pilcomayo)",NA,NA,NA,NA,NA,NA,NA,"Scarpa 544","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
