"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"171","2019-11-21 14:31:49-03","UFJF","CESJ","68682","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"B. Moreira; L.C.D. Dias","348","2015","08","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta nebular, trilha da janela do céu, próxima ao areal",NA,"Arvoreta, Interior de mata","CESJ068682",NA,"B. Moreira","20","1600","1600","-43.878056","-21.679444","Lima Duarte",NA,NA,"2016",NA,"-43.878056","-21.679444",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:31:49-03","UFJF","CESJ","8908","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"U.C. Câmara","s.n.","1970","07","América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore pequena, flores róseas, face dorsal das folhas esbranquiçadas.","CESJ008908",NA,"L.C.Pereira","31",NA,NA,NA,NA,"Santa Rita do Jacutinga",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 14:31:49-03","UFJF","CESJ","8984","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"L. Krieger","CESJ8984","1970","07","América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore pequena 4-5 m, beira de mata. Flores lilacíneas, perfumadas (mel) ramos novos poligonais, folhas face dorsal verde-claro. Face ventral verde escuro.","CESJ008984",NA,"L.C.Pereira","25",NA,NA,NA,NA,"Santa Rita do Jacutinga",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 14:31:49-03","UFJF","CESJ","X-045","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"?","s.n.",NA,NA,"América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,"Noem vulgar: Arvore pequena,ate 3m de altura.Madeira branca e dura,resinosa","CESJ00X045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 14:31:49-03","UFJF","CESJ","42064","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"F.M. Ferreira; et al.","656","2004","03","América do Sul","Brasil","Minas Gerais","Toca dos Urubus",NA,"Árvore ca. de 2 m no cerrado em solo pedregoso. Ramos e face abaxial das folhas glaucos. Capítulos muito jovens glaucos.","CESJ042064","CESJ042064","F.M. Ferreira","13",NA,NA,"-44.8899993896484","-21.9589004516602","Baependi","29865","auto","2004","03",NA,NA,"13",NA,NA,NA,NA,NA,NA
"176","2019-11-21 14:31:49-03","UFJF","CESJ","38018","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"F.M. Ferreira; R.M. Ferreira","175","2002","06","América do Sul","Brasil","Minas Gerais","Toca dos Urubus",NA,"Arbusto ca. 1,5 m, em campo rupestre. Folhas discolores com a face abaxial glauca. Capítulos glaucos.","CESJ038018",NA,"F.M. Ferreira","23",NA,NA,"-44.8899993896484","-21.9589004516602","Baependi","29865","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:31:49-03","UFJF","CESJ","1365","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"L. Roth","s.n.","1955","07","América do Sul","Brasil","Minas Gerais","Serra do Curral",NA,"Árvore mediana do cerrado, 2-4 m, flores lilás roxas.","CESJ001365",NA,"L.C.Pereira","28",NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:31:49-03","UFJF","CESJ","10687","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"L. Krieger","CESJ10687","1971","06","América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto alto (árvore). No cerrado. Flores em botão.","CESJ010687",NA,"L.C.Pereira","10",NA,NA,"-43.801399230957","-20.2532997131348","Itabirito","20553","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-30 18:31:59-03","UFJF","CESJ","25932","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"R.F. Novelino; et al.","s.n.","1992","08","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"Candeia-da-serra. No cerrado rupestre, arbusto, flores róseas, folhas eretas e mais estreitas que a de flores brancas.","CESJ025932",NA,"M.O.D. Pivari","20",NA,NA,"-43.793098449707","-21.8425006866455","Lima Duarte","30417","auto","2002","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:31:49-03","UFJF","CESJ","9285 A","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"L. Krieger","CESJ9285","1970","09","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,"Árvore pequena, na mata rala, flor lilacínias.","CESJ09285A",NA,"R.L.Esteves","27",NA,NA,"-43.793098449707","-21.8425006866455","Lima Duarte","30417","auto","2004","11",NA,NA,"22",NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:31:49-03","UFJF","CESJ","42169","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"K. Antunes; J.F.S. Pessôa; O.J. Bastos Neto; F.R.G. Salimena; P.H. Nobre","89","2004","04","América do Sul","Brasil","Minas Gerais","Serra Negra, Fazenda da Tiririca.",NA,"Arvoreta, campo rupestre (candeia), muito frequente na área. Botões florais acinzentados.","CESJ042169",NA,"R.Borges","24",NA,NA,"-43.8278007507324","-22.0891990661621","Rio Preto","20815","auto","2007","04",NA,NA,"26",NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:31:49-03","UFJF","CESJ","63709","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","262","2012","06","América do Sul","Brasil","Minas Gerais","Serra Negra, Próximo ao vilarejo do Funil.",NA,"Árvore, ca. 3m de altura, sobre solo quartzítico. Folhas discolores, inflorescencias arroxeadas. Muito comum na região.","CESJ063709",NA,"J.H.C. Ribeiro","14",NA,NA,"-43.8278007507324","-22.0891990661621","Rio Preto","20815","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:31:49-03","UFJF","CESJ","62976","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"B.E. Conde","252","2013","05","América do Sul","Brasil","Minas Gerais","São Sebastião da Boa Vista",NA,"Árvore lenhosa, com folhas lanceoladas com longos pecíolos. Flores amarelo amarronzadas.","CESJ062976",NA,"B.E. Conde","15",NA,NA,"-43.5525016784668","-21.4566993713379","Santos Dumont","25699","auto","2013","05",NA,NA,"20",NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:24:09-03","UNICAMP","UEC","159819","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Arzolla, FARDP; Moura, C; Vilela, FESP","1114","2007","09",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.",NA,"Árvore, 4 metros de altura, frutos pardos.; Floresta Ombrófila Densa de porte baixo, sobro quartzito.","UEC032035","UEC032035","Arzolla, FARDP","20","1120","1120","-46.224553","-23.355389","Mairiporã",NA,NA,"2007","09","-46.224553","-23.355389",NA,NA,NA,NA,NA,NA,NA
"185","2020-02-10 17:50:21-03","UNICAMP","UEC","120514","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Semir, J; Mansanares, ME; Belinello, R","0115","2001","06",NA,"Brazil","Minas Gerais","Estrada Gouveia, ca. 5 km de Gouveia.",NA,NA,"UEC124887","UEC124887","Semir, J","19","1305","1305","-43.69825","-18.420361","Datas",NA,NA,NA,NA,"-43.69825","-18.420361",NA,NA,NA,NA,NA,NA,NA
"186","2020-02-10 17:50:21-03","UNICAMP","UEC","139742","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Costa, IR; Urbanetz, C; Verola, CF","602","2005","07",NA,"Brazil","Rio de Janeiro","RJ 16",NA,"Arbusto de até 2m, flores alfazema","UEC021452","UEC021452","Loeuille, BFP","22",NA,NA,NA,NA,"Lumiar",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:24:09-03","UNICAMP","UEC","140737","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Arzolla, FARDP; Pinto, JB","978","2005","08",NA,"Brazil","Minas Gerais","Bairro dos Machados, Grota Fria, próxima à divisa com Piquete. UTM 482.608 e 7.507.255",NA,"Árvore, 3 metros, flores róseas.; Floresta Ombrófila Densa alto-montana.","UEC124869","UEC124869","Semir, J","26","1600","1600","-45.173889","-22.541389","Delfim Moreira",NA,NA,"2005","10","-45.173889","-22.541389","04",NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:24:09-03","UNICAMP","UEC","146733","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Arzolla, FARDP; Paula, GCR; Vilela, FESP","1031","2006","11",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, região da Hortolândia.",NA,"Árvore, 5 metros de altura, com frutos. Candeia.; Floresta Ombrófila Densa, de porte baixo, sobre quartzito.","UEC124888","UEC124888","Arzolla, FARDP","23",NA,NA,"-46.524444","-23.358056","Mairiporã",NA,NA,"2006","11","-46.524444","-23.358056","29",NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:24:09-03","UNICAMP","UEC","151953","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Lima, AL","6","2008","10",NA,"Brazil","São Paulo","Trilha Celestina. Borda da trilha.",NA,"Arbusto, inflorescências róseas. (Material testemunho do experimento de borrifação da tese de mestrado Lima, A.L. 2009); Campo de Altitude (Candeial).","UEC124882","UEC124882","Semir, J","17","1700","2000","-45.45","-22.716667","Campos do Jordão",NA,NA,"2009","03","-45.45","-22.716667",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:24:09-03","UNICAMP","UEC","151954","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Lima, AL; Oliveira, RS","3A","2008","04",NA,"Brazil","São Paulo","Trlha Celestina, borda da trilha.",NA,"Arbusto, inflorescências róseas.; Campo de Altitude (Candeial).","UEC124858","UEC124858","Semir, J","10","1700","2000","-45.45","-22.716667","Campos do Jordão",NA,NA,"2009","03","-45.45","-22.716667",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:24:09-03","UNICAMP","UEC","161624","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Arzolla, FARDP; Shepherd, GJ; Paula, GCR; Vilela, FESP","1223","2007","11",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.",NA,"Árvore, 2,5 metros, inflorescência.; Floresta Ombrófila Densa de porte baixo, sobre quartzito.","UEC039080","UEC039080","Arzolla, FARDP","19","1161","1161","-46.536814","-23.364961","Mairiporã",NA,NA,"2007","11","-46.536814","-23.364961",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:24:09-03","UNICAMP","UEC","168222","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Batista, TA; Naves, AR","408","2011","08",NA,"Brazil","Minas Gerais","Hotel Casa Alpina Beira da estrada, próxima a estrada que dá para a outra portaria da fazenda.",NA,"Árvore. Folhas discolores com face abaxial branca. Flores com receptáculos verdes, sépalas rochas, pétalas lilázes e estigmas beges. Ritidoma com fissuras profundas descamando em placas e casca com fibras escuras.; Ponto 24 - Floresta","UEC091132","UEC091132",NA,"04","1424","1424","-44.810333","-22.357306","Itamonte",NA,NA,NA,NA,"-44.810333","-22.357306",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:24:09-03","UNICAMP","UEC","175616","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Araújo, IM; Marques, D","121","2001","08",NA,"Brazil","Minas Gerais","P. E. Biribiri, córrego da Roda.",NA,"Arbusto, ca. 3 m. Corola vinácea, estiletes alvos, papus levemente ferrugíneo. Planta com odor adocicado.; Cerrado, próximo a curso d'água. Área antropizada.","UEC029473","UEC029473","Marques, D","13",NA,NA,"-43.591417","-18.191722","Diamantina",NA,NA,"2012","01","-43.591417","-18.191722","04",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:24:09-03","UNICAMP","UEC","194504","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Silva, BG; Pires, TP","315","2016","09",NA,"Brazil","São Paulo","Serra do Japi",NA,"Planta com 3,5m de altura, hábito arbóreo, sem presença de látex. Hábitat seco, bem iluminado, solo arenoso.; Floresta Estacional Semidecidual","UEC131819","UEC131819 UEC131819_v01","Jorge, LR","27","1125","1125","-47.57645","-23.392858","Jundiaí",NA,NA,"2016","10","-47.57645","-23.392858","06",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:24:09-03","UNICAMP","UEC","196047","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Arzolla, FARDP; Moura, C; Vilela, FESP","1114","2007","09",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.",NA,"Árvore, 4 metros de altura, frutos pardos.; Floresta Ombrófila Densa de porte baixo, sobro quartzito.","UEC134280","UEC134280","Arzolla, FARDP","20","1120","1120","-46.224553","-23.355389","Mairiporã",NA,NA,"2007","09","-46.224553","-23.355389",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:24:09-03","UNICAMP","UEC","198532","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Paula-Souza, J; Zuloaga, F; Marone, O; Tsuji, R; Silveira, MF","5793","2006","07",NA,"Brazil","São Paulo","Subida para Pedra da Macela.",NA,"Arvoreta, ca. 2,5m alt. Flores róseas.; Floresta de altitude degradada.","UEC009516","UEC009516","Monge, M","11",NA,NA,"-44.814444","-23.139167","Cunha",NA,NA,"2011","01","-44.814444","-23.139167",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:24:09-03","UNICAMP","UEC","178854","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Teixeira, VD","4","2013","08",NA,"Brazil","Minas Gerais","Fazenda do Senhor Geraldo Artur.",NA,"Árvore, ca. 50 m, tronco com fendas, parte da raiz exposta.; Campo de altitude.","UEC124883","UEC124883",NA,"01",NA,NA,"-42.920833","-18.013889","Itamarandiba",NA,NA,NA,NA,"-42.920833","-18.013889",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:24:09-03","UNICAMP","UEC","189465","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Barreto, KD; Fernandes, GCD; Vitti, FX","1079","1993","08",NA,"Brazil","São Paulo","Parque das Ferraduras.",NA,"Arvoreta 2,00 m de altura; floração; sadia; tronco liso; sem latex; flor lilás.; Formações antropicas.","UEC124854","UEC124854",NA,"25",NA,NA,"-47.55","-22.566667","Campos do Jordão",NA,NA,NA,NA,"-47.55","-22.566667",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:24:09-03","UNICAMP","UEC","193355","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Monge, M","1504","2013","02",NA,"Brazil","Minas Gerais",". Estrada Diamantina-Bocaiuva, MG 451, Cerca de 30 km antes de Olhos D'água. Na beira da estrada, na parte com aclive para Olhos D'água.",NA,"Árvore 1 m de altura. Vegetativo.; Campo rupestre.","UEC155701","UEC155701","Monge, M","21",NA,NA,"-44","-18","Olhos d#?#Água",NA,NA,NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:24:09-03","UNICAMP","UEC","195004","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Monge, M; Carmo, JAM","2088","2013","09",NA,"Brazil","São Paulo","Serra do Japi. Começo da trilha para observatório",NA,"Árvores, 2 m de altura, botões florais e flores, papus secrumente róseos, corola alva.; Borda da Mata","UEC190696","UEC190696","Monge, M","10",NA,NA,"-46.905556","-23.202778","Jundiaí",NA,NA,NA,NA,"-46.905556","-23.202778",NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:24:09-03","UNICAMP","UEC","198534","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Ivanauskas, NM; Souza, FM; Alves, S; Souza, D; Rocha, E","6336","2011","08",NA,"Brazil","São Paulo","E.ec. Bananal, Morro do Carneiro. (SAD69, Zona 23k)",NA,"Arvoreta, 2,5m, flores velhas e frutos jovens.","UEC009741","UEC009741","Monge, M","30","1314","1314","-44.363611","-22.809167","Bananal",NA,NA,"2012","10","-44.363611","-22.809167",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:24:09-03","UNICAMP","UEC","200011","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Monge, M; Scatigna, AV","1176","2012","09",NA,"Brazil","Rio de Janeiro","Pedra do Imperador. Trilha da Antena, estrada de terra",NA,"Árvore, 2 m de altura, papus róseo e alvo, frutos.; Floresta Ombrófila Montana.&nf;Matinha de altitude","UEC171854","UEC171854","Monge, M","16",NA,NA,"-42.495556","-22.333056","Nova Friburgo",NA,NA,NA,NA,"-42.495556","-22.333056",NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:24:09-03","UNICAMP","UEC","3205","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5777","1977","09",NA,"Brazil","Minas Gerais","Perto de Caparó.",NA,"Árvore 10 m, capítulos roxos; comum no local.; Em mata e beira de mata.","UEC124891","UEC124891",NA,"06","1500","1600",NA,NA,"Pico da Bandeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:24:09-03","UNICAMP","UEC","33333","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Leitão Filho, HF; Yamamoto, K; Martins, AB; Gabrielli, AC","14168","1982","09",NA,"Brazil","Minas Gerais","Furnas",NA,"Árvore até 4 m.","UEC124885","UEC124885",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-01 16:24:09-03","UNICAMP","UEC","37724","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Lopes, MA; Andrade, PM","512","1984","08",NA,"Brazil","Minas Gerais","E.B.C. - M.G.",NA,"Arbóreo 6 m. Flores brancas.; Mata Atlântica, alto de morro, mata seca.","UEC124866","UEC124866","Leitão Filho, HF","23",NA,NA,NA,NA,NA,NA,NA,"1986","04",NA,NA,"15",NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:24:09-03","UNICAMP","UEC","40551","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Webster, GL","25186","1984","08",NA,"Brazil","São Paulo","Thickets at crest of ridge, Alto da Serra, E of Serra Negra.",NA,"Common shrub 1,5-2 m high; flowers pale pink, rankly fragrant.","UEC124881","UEC124881","Sciamarelli, A","11","1500","1500","-46.666667","-22.633333","Serra Negra",NA,NA,"1992","04","-46.666667","-22.633333",NA,NA,NA,NA,NA,NA,NA
"207","2021-02-15 11:56:52-03","UNICAMP","UEC","66126","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Novelino, RF","CESJ25932","1992","08",NA,"Brazil","Minas Gerais","Parque Florestal Est. Ibitipoca., Candeia da serra, no campo rupestre.",NA,"Arbusto; flores róseas; folhas eretas e mais estreiras que a de flores brancas.","UEC069324","UEC069324","Loeuille, B","20",NA,NA,NA,NA,"Ibitipoca",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-15 11:56:52-03","UNICAMP","UEC","66128","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Eiterer, M","CESJ24889","1991","07",NA,"Brazil","Minas Gerais","Parque Florestal Est. Ibitipoca., Sobre a ponte de pedra.",NA,"Frequênte, flores rosadas.","UEC069311","UEC069311","Loeuille, B","28",NA,NA,NA,NA,"Ibitipoca",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:24:09-03","UNICAMP","UEC","90181","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(A.DC.) MacLeish",NA,"Barreto, KD; Fernandes, GCD; Vitti, FX","1079","1993","08",NA,"Brazil","São Paulo","Parque das Ferraduras.",NA,"Arvoreta 2,00 m de altura; floração; sadia; tronco liso; sem latex; flor lilás.; Formações antropicas.","UEC124886","UEC124886",NA,"25",NA,NA,"-47.55","-22.566667","Campos do Jordão",NA,NA,NA,NA,"-47.55","-22.566667",NA,NA,NA,NA,NA,NA,NA
