"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"45","2021-03-30 12:33:14-03","EAO","IAN","14532","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Magalhães, MG","3019","1942","07","25","Southern America","Brasil",NA,NA,"Herbácea, flores amarelas e brácteas alvas.","IAN014532","Dicotiledônea",NA,"Mart.","Barreto, M","Minas Gerais","Nova Lima","Canga, serra do Curral, muito frequente.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:33:14-03","EAO","IAN","105418","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Magalhães, MG","1836","1942","05","05","Southern America","Brasil",NA,NA,"Herbácea, flor alva.","IAN105418","Dicotiledônea",NA,"Mart.",NA,"Minas Gerais","Serro","Campo arenoso ou pedregoso com quartzo, Pico Itambé.","-43.3793983459473","-18.604700088501",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:08:15-03","UFBA","ALCB","92771","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guedes, ML; Gomes, FS; Alunos de Botânica III","16643","2009","10","10","Southern America","Brasil",NA,NA,"Folhas em roseta na base e as caulinares menores, pubescentes. Inflorescência com flores sésseis, com brácteas e sépalas escariosas.",NA,"Dicotyledon",NA,"Mart.","Guedes, ML","Bahia","Abaíra","Chapada Diamantina, Estrada de Abaíra para Barra da Estiva","-41.443611","-13.264167","1099","1099",NA,NA,NA,"-41.443611","-13.264167","2010","01",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:08:15-03","UFBA","ALCB","105838","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Roque, N; Santana, FA; Alves, M; Hurbath, F; Azevedo, FP","3584","2012","05","12","Southern America","Brasil",NA,NA,"ca. 40 cm alt. Brácteas alvas, corola amarela.",NA,"Dicotyledon",NA,"Mart.","Guedes, ML","Bahia","Licínio de Almeida","Serra Geral, Serra do Salto. Estrada para a Fazenda Riacho de Areia","-42.575556","-14.758056","1112","1112",NA,NA,NA,"-42.575556","-14.758056","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:08:15-03","UFBA","ALCB","16029","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guedes, ML","774","1983","07","14","Southern America","Brasil",NA,NA,"Folhas semicoriáceas avermelhas. Flores alvas. Pouco frequente; crescendo em terreno arenoso.",NA,"Dicotyledon",NA,"Mart.","Siqueira, JC de","Bahia",NA,"Canteiro de obras da AISA.","-44.983333","-12.15",NA,NA,NA,NA,NA,"-44.983333","-12.15","1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:08:15-03","UFBA","ALCB","17669","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Faria, LSS",NA,"1985","07","14","Southern America","Brasil",NA,NA,"escandente. Folhas discolor. Flores alvas.",NA,"Dicotyledon",NA,"Mart.","Senna, LR","Bahia","Barreiras","Oeste, AISA","-44.983333","-12.15",NA,NA,NA,NA,NA,"-44.983333","-12.15","2008","11","10",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:08:15-03","UFBA","ALCB","55084","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","França, F; Melo, E; Marques da Silva, B","3713","2001","05","18","Southern America","Brasil",NA,NA,"xilopodífero. Folhas coriáceas, levemente discolores. Escapo florífero até 1 m. Inflorescência esbranquiçada.; antropizado, em rebrota.",NA,"Dicotyledon",NA,"Mart.",NA,"Bahia","Jaborandi","Oeste, ca. 58 km L de Posse (Goiás)","-45.835278","-14.147222","870","870",NA,NA,NA,"-45.835278","-14.147222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:08:15-03","UFBA","ALCB","60447","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","443","2001","07","01","Southern America","Brasil",NA,NA,"1,20 m, viloso. Folhas coriáceas, discolores, pubescentes. Inflorescência capituliforme, com flores de tépalas limialine cremes. Frequente.",NA,"Dicotyledon",NA,"Mart.","Senna, LR","Bahia","São Desidério","Oeste, Assentamento Thainá","-44.85","-12.6",NA,NA,NA,NA,NA,"-44.85","-12.6","2008","11","10",NA,NA,NA,NA,NA,NA,NA
"53","2020-06-26 00:40:31-03","UFBA","ALCB","61929","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Roque, N; Xavier, AB; Anjos, BA dos; Rigueira, D; Oliveira, VF de; Guedes, ML; et al.","661","2003","04","28","Southern America","Brasil",NA,NA,"com caule avermelhado. Folhas membranáceas, tomentosas. Inflorescência glomerulos com flores de tépalas paleaceas, esbranquiçadas. Ocasional.",NA,"Dicotyledon",NA,"Mart.","Senna, LR","Bahia","Caetité","Serra Geral, Estrada para Brejinho das Ametistas, ca. 3 Km. da cidade","-42.505278","-14.083333","1132","1132",NA,NA,NA,"-42.505278","-14.083333","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-26 00:40:31-03","UFBA","ALCB","61929","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Roque, N; Xavier, AB; Anjos, BA dos; Rigueira, D; Oliveira, VF de; Guedes, ML","661","2003","04","28","Southern America","Brasil",NA,NA,"Com caule avermelhado. Folhas membranáceas, tomentosas. Inflorescência glomerulos com flores de tépalas paleaceas, esbranquiçadas. Ocasional.",NA,"Dicotyledon",NA,"Mart.","Senna, LR","Bahia",NA,"Estrada para Brejinho das Amestistas, ca 3km. da cidade.","-42.505278","-14.083333","1132","1132",NA,NA,NA,"-42.505278","-14.083333","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:08:15-03","UFBA","ALCB","64263","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A; Harley, RM; Lewis, GP; Mello-Silva, R de; Pirani, JR","7528","1984","12","23","Southern America","Brasil",NA,NA,"Com caule verde a avermelhado. Capítulo paleáceos. Entre rochas.; Carrascal com solo pedregoso.",NA,"Dicotyledon",NA,"Mart.","Furlan, A","Bahia",NA,"Serra da Jacobina. Morro do Cruzeiro.","-40.489444","-11.306111",NA,NA,NA,NA,NA,"-40.489444","-11.306111","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:08:15-03","UFBA","ALCB","69732","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guedes, ML; Velozo, ES","11837","2005","03","26","Southern America","Brasil",NA,NA,"de ca 1,5m. Folhas rígidas, tomentosas. Inflorescência em glomérulo. Flores com tépalas paleáceas róseas. Freqüente.",NA,"Dicotyledon",NA,"Mart.","Senna, LR","Bahia","Abaíra","Chapada Diamantina, Catolés/Barriguda","-41.883333","-13.283333",NA,NA,NA,NA,NA,"-41.883333","-13.283333","2008","11","10",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:08:15-03","UFBA","ALCB","88974","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guedes, ML; Gomes, FS; Alunos de Botânica III","15105","2009","05","02","Southern America","Brasil",NA,NA,"com xilopódio. Folhas membranáceas, lanosas. Inflorescência glomérulo com flores róseas.",NA,"Dicotyledon",NA,"Mart.","Guedes, ML","Bahia","Piatã","Chapada Diamantina, Caminho para Três Morros Ponto 04","-41.894167","-13.08","1391","1391",NA,NA,NA,"-41.894167","-13.08","2009","07",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060497","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Harley RM; et al.",NA,"1980","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060497",NA,"Caryophyllales","Mart.",NA,NA,NA,"Brazil: Estado Da Bahia. Serra Geral de Caitite. 9.5km S. of Caitite on road to Brejinhos das Ametistas. Scrub among rocks by stream, & with nearby woodland. This plant is growing in cerrado.","-42.5","-14.116667",NA,NA,"NL-U1060497",NA,NA,"-42.5","-14.116667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060498","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Prance GT; Silva NT",NA,"1964","07","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060498",NA,"Caryophyllales","Mart.",NA,NA,NA,"Chapada dos Veadeiros, Goias. 2 km from Veadeiros, on Cerrado. Occasional.",NA,NA,NA,NA,"NL-U1060498",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060499","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Simonis JE; Cordeiro I",NA,"1983","02","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060499",NA,"Caryophyllales","Mart.",NA,NA,NA,"De Campos Rupestres. MG. Municipio de Grao-Mogol.",NA,NA,NA,NA,"NL-U1060499",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060500","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Harley RM; et al.",NA,"1977","03","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060500",NA,"Caryophyllales","Mart.",NA,NA,NA,"Brazil: Estado Da Bahia. Serra Do Rio De Contas. Ca. 1 km south of small town of Mato Grosso on the road to Vila do Rio de Contas.","-41.816667","-13.483333",NA,NA,"NL-U1060500",NA,NA,"-41.816667","-13.483333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060501","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Harley RM; et al.",NA,"1980","04","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060501",NA,"Caryophyllales","Mart.",NA,NA,NA,"Brazil: Estado Da Bahia. Chapadao Ocidental da Bahia. ca. 15 km S.W. of Correntina on the road to Goias. Cerrado, on sand. F3.","-44.716667","-13.483333",NA,NA,"NL-U1060501",NA,NA,"-44.716667","-13.483333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-11-04 10:54:31-03","ESALQ","ESA","139980","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C.","40840.0","2017","07","19",NA,"Brasil",NA,NA,"Erva, ca. 60 cm alt.; flores creme.","ESA139980",NA,NA,NA,"Souza, V.C.","Bahia","Pindaí","Cerca de 20 km de Pindaí em direção a Brejinho das Ametistas, próximo à Usina Eólica. Cerrado.","-42.687198638916","-14.4925003051758",NA,NA,NA,"22802","auto","-42,546,742","-14,453,443","2017","07","22",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 10:59:01-03","ESALQ","ESA","78538","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Krapovickas, A.","30176.0","1963","02","02",NA,"Brasil",NA,NA,NA,"ESA078538","Magnoliophyta",NA,"Mart.","Pedersen, T.M.","Bahia",NA,"36km SW de Correntina",NA,NA,NA,NA,"ESA078538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:59:01-03","ESALQ","ESA","18873","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C. et al.","8492.0","1995","03","13",NA,"Brasil",NA,NA,NA,"ESA018873","Magnoliophyta",NA,NA,"Souza, V.C.","Minas Gerais","Datas",NA,"-43.6557998657227","-18.4456005096436",NA,NA,"ESA018873 ESA018873_1","23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:59:01-03","ESALQ","ESA","36835","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hatschbach, G. et al.","64786.0","1996","04","15",NA,"Brasil",NA,NA,NA,"ESA036835","Magnoliophyta",NA,NA,"Pedersen, T.M.","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,"ESA036835","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 10:54:31-03","ESALQ","ESA","140050","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C.","40910.0","2017","07","20",NA,"Brasil",NA,NA,"Erva; tépalas creme, estames amarelos.","ESA140050",NA,NA,"Mart.","Souza, V.C.","Bahia","Rio de Contas","Cerca de 17 km de Rio de Contas em direção ao vilarejo de Mato Grosso. Transição cerrado-campo rupestre.","-41.8114013671875","-13.5789003372192","1100","1100",NA,"49773","auto","-41,855,472","-13,476,566","2017","07","20",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:54:31-03","ESALQ","ESA","139948","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C.","40808.0","2017","07","17",NA,"Brasil",NA,NA,"Erva, ca. 60 cm alt.; roseta basal quase seca; flores creme.","ESA139948",NA,NA,"Mart.","Souza, V.C.","Minas Gerais","Diamantina","Cerca de 24 km de Diamantina em Direção a Conselheiro Mata (MG-220). Cerrado.","-43.6002998352051","-18.2493991851807","1300","1300",NA,"101169","auto","-43,795,080","-18,292,515","2017","07","18",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:59:01-03","ESALQ","ESA","32479","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11479.0","1996","07","01",NA,"Brasil",NA,NA,"Erva, até 1 m alt.; tépalas creme; tubo estaminal amarelo.","ESA032479","Magnoliophyta",NA,"Mart.","Siqueira, J.C.","Minas Gerais","Passos","Estrada entre Furnas e Passos, ca. de 16 km do Rio Turvo (em direção a Furnas). Fazenda Paredão (Usina Açucareira Passos). Campo rupestre.","-46.6096992492676","-20.718900680542",NA,NA,"ESA032479","37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:59:01-03","ESALQ","ESA","33665","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11869.0","1996","07","06",NA,"Brasil",NA,NA,"Erva; tépalas creme; tubo estaminal alaranjada.","ESA033665","Magnoliophyta",NA,NA,"Siqueira, J.C.","Minas Gerais","Diamantina","Estrada para Biribiri, 3,5 Km da Rodovia em direção a Biribir. Campo rupestre.","-43.6002998352051","-18.2493991851807",NA,NA,"ESA033665","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:59:01-03","ESALQ","ESA","122053","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Vincent, R.C.","116.0","2000","06","28",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122053","Magnoliophyta",NA,NA,"Viana, P.L.","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:59:01-03","ESALQ","ESA","122092","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Vincent, R.C.","226.0","2000","10","13",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122092","Magnoliophyta",NA,NA,"Vincent, R.C.","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 10:59:01-03","ESALQ","ESA","122064","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Vincent, R.C.","152.0","2000","06","28",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122064","Magnoliophyta",NA,NA,"Vincent, R.C.","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-02 01:59:58-03","UFPI","TEPB","2009","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","DEL' ARCO, M. R.",NA,"1981","04","13",NA,"Brasil",NA,NA,"Erva, flor branca Ambiente: Cerrado <ll>dwc_commonname:</ll> Enxundia",NA,NA,NA,"Mart.","Josafá C. Siqueira","Piauí","Bom Jesus","Entre Bom Jesus e Estação Ecológica","-44.3586006164551","-9.07444000244141",NA,NA,NA,"107707","auto",NA,NA,"1982","09","22",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-02 01:59:58-03","UFPI","TEPB","1697","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","FREIRE, F. M. T.",NA,"1981","05","21",NA,"Brasil",NA,NA,"Erva, flor branca Ambiente: Cerrado <ll>dwc_commonname:</ll> Chocalho de cobra",NA,NA,NA,"Mart.","Josafá C. Siqueira","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruçuí-Una","-45.2421989440918","-7.55833005905151",NA,NA,NA,"121004","auto",NA,NA,"1982","09","22",NA,NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:32:28-02","IPA","IPA","23380","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Luetzelburg","26292","1934","07","17","Southern America","Brasil",NA,NA,NA,"IPA0023380","Plantae",NA,"Mart.","Ataíde, M.","Ceará","Bom Fim","Serra do Araripe, agreste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","10","26",NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:32:28-02","IPA","IPA","24836","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Harley, R.M.","19966","1977","03","24","Southern America","Brasil",NA,NA,"Spindly herb to ca. 50cm with dull grey-green leaves. Stems procumbent below to erect. Flower heads scarious pale pinkish-straw-coloured.; Sandstone rock outcrops with small area of disturbed marsh at base, and nearby river with lush","IPA0024836","Plantae",NA,"Mart.","Pedersen, R.M.","Bahia",NA,"Serra do Rio de Contas, ca. 1 km South of small town of mato Grosso on the road to Vila do Rio de Contas.","-41.816667","-13.483333","1200","1200",NA,NA,NA,"-41.816667","-13.483333","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:32:28-02","IPA","IPA","39206","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Martius","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039206","Plantae",NA,"Mart.",NA,"Minas Gerais",NA,"e Bahia (também na Serra do Araripe).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:32:28-02","IPA","IPA","48011","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Harley, R.M.","21332","1980","04","13","Southern America","Brasil",NA,NA,"Herb to 80cm with stout woody taproot & rosette of leaves, dark green above, paler beneath. Stems grey-green. Flower heads straw coloured or tinged pink with yellow anthers. Flowers perfumed.; Scrub among rocks by stream & with nearby","IPA0048011","Plantae",NA,"Mart.","Townsend, C.C.","Bahia",NA,"Serra Geral de Caitité, 9,5 km of Caitité on road to Brejinhos das Ametistas. By small reservoir and stream.","-42.5","-14.116667","1000","1000",NA,NA,NA,"-42.5","-14.116667","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:28:26-03","IAP","PACA-AGP","102545","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marchioretto, M. S.","339","2007","03","13",NA,"Brasil",NA,NA,"Habitat: Próximo a estrada, local arenoso.","PACA102545","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto","MG","Rio Pardo de Minas","Serra Nova","-42.68075","-15.154583","840","840",NA,NA,NA,"42°40'50,7W","15°09'16,5S",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:28:26-03","IAP","PACA-AGP","102544","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marchioretto, M. S.","338","2007","03","13",NA,"Brasil",NA,NA,"Habitat: Próximo a estrada, local arenoso.","PACA102544","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto","MG","Rio Pardo de Minas","Serra Nova","-42.68075","-15.154583","840","840",NA,NA,NA,"42°40'50,7W","15°09'16,5S","2007","07",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2019-12-04 11:51:27-03","IAP","PACA-AGP","103844","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hattori","392","2004","09","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8m, flores amarelas.&nf;Lat. -20.1953 long -46.4733 Habitat: Campo rupestre.","PACA103844","Magnoliophyta","Caryophyllales","Mart.","M. S Marchioretto","MG","Delfinópolis","Trilha da escada de pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,"2009","04",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2020-02-13 10:51:49-03","IAP","PACA-AGP","118995","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Martinelli, G.","20130","2018","02","25",NA,"Brasil",NA,NA,"RB 775733 Habitat: campos rupestres","PACA118995","Magnoliophyta","Caryophyllales","Mart.","Marchioretto, M.S.","MG","Grão Mogol","Parque estadual de Grão Mogol, Extrema","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto","42 57' 26","16 35' 13","2020","02","12","Magnoliatae",NA,NA,NA,NA,NA,NA
