"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","01856048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. J. R. Rocha","2012","07","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190431' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856048","734","Magnoliophyta","Myrtales","(Bonpl.) DC.","L. Pato","Minas Gerais","Parque Clube Pesque e Pague Itororó. Cerrado, solo arenoso úmido. Reserva Ecológica do Clube Caça e Pesca Itororó. Cerrado, solo arenoso úmido","-48.3092","-19.0058",NA,"NY01856048_01",NA,"Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","3910176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F. Almeda","2001","10","12","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451331' target='other'> <mi>dwc_moreinfo</mi></a>","NY03910176","8440","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Minas Gerais","Along the road between Presidente Kubitschek and Congonhas do Norte.","-43.59805298","-18.61972618","1165",NA,"1179","Presidente Kubitscheck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00925230","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. Romero","1994","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996035' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925230","819","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Romero","Minas Gerais","PARNA Serra da Canastra, guarita de Sacramento.","-47.4397","-19.8656",NA,"NY00925230_01",NA,"Sacramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00925233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J. Ramos",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925233","R. & S.","Magnoliophyta","Myrtales","(Bonpl.) DC.","G. E. Wickens","Mato Grosso","Collected near the base camp of the expedition (c. 270 km N of Xavantina).","-51.87","-12.9",NA,"NY00925233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00925213","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","E. P. Heringer","1979","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994860' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925213","17252","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Ponte do Rio Descoberto.","-47.9503","-16.2528",NA,"NY00925213_01",NA,"Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02210491","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. Goldenberg","2011","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504877' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210491","1574","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,"NY02210491_01",NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01098089","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G. T. Prance","1985","07","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1274023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098089","29495","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Amazonas","Foothills of Central massif of Serra Aracá. White sand campinas.","-63.3745909","0.9016571",NA,"NY01098089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01098097","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. G. Vieira","1979","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1274026' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098097","838","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Rondônia","À 5 Km de Vilhena","-60.17","-12.75",NA,"NY01098097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1653909","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","T. D. McDowell","1991","03","04","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938313' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653909","4077","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Pomeroon-Supenaam","Enroute S from St. Dennys Mission to Tapacuma Lake via Arapiaku Creek","-58.58333333","7.25","12","NY01653909_01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1653911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Uribe-Uribe","1956","06","17","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938315' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653911","2773","Magnoliophyta","Myrtales","(Bonpl.) DC.","A. L. Uribe Uribe","Tolima","Cerca a La Parroquia.",NA,NA,"700","NY01653911_01","800","Mariquita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00925216","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1965","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925216","8363","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Distrito Federal","Córrego Capoeira do Bálsamo, ca. 10 km. E. of Brasília","-47.9294","-15.7797","1100","NY00925216_01","1100","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01116632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F. A. Michelangeli","1996","06","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1239595' target='other'> <mi>dwc_moreinfo</mi></a>","NY01116632","345","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. A. Michelangeli","Amazonas","Campamento Yutajé.",NA,NA,"150","NY01116632_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","522181","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J. A. Ratter","1978","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522181","4319","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Goldenberg","São Paulo","Fazenda Campininha, near Padua Sales","-47.164784","-22.242395",NA,"NY00522181_01",NA,"Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01097898","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. G. da Silva",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01097898","3771","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Pará",NA,NA,NA,NA,"NY01097898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02675920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","B. M. Torke","2011","11","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772404' target='other'> <mi>dwc_moreinfo</mi></a>","NY02675920","1330","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. A. Michelangeli","Pará","Alter do Chão, trail to and up Moro do Piroca","-54.9625","-2.4825","129","NY02675920_01",NA,"Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3677288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","E. Suclli Montañés","2005","11","17","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3913774' target='other'> <mi>dwc_moreinfo</mi></a>","NY03677288","2334","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Cusco","Dist. Lares. Sector Lacco Yavero. Bosque seco intervenido","-72.3","-12.3","1200","NY03677288_01","1800","Calca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01098100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. de Lemos Fróes",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273253' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098100","20460","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Pará",NA,NA,NA,NA,"NY01098100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00925231","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1970","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925231","25917","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Minas Gerais","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú","-46.8727","-17.22555","700","NY00925231_01","700","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00925223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. dos R. Cordeiro","1976","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925223","1125","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Mato Grosso","Fazenda Cachimbo, sub.Base Projeto RADAM.","-54.9328","-10.0575",NA,"NY00925223_01",NA,"Matupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00925227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1968","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925227","18567","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","25 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8","1150","NY00925227_01","1150","Cocalzinho de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","557355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. Romero","1995","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557355","3028","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Romero","Minas Gerais","Sao Roque de Minas, Garita de Sacramento",NA,NA,NA,"NY00557355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-30 09:09:00-03","NY","NYBG","1653910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","T. W. Henkel","1994","07","06","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938314' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653910","5465","Magnoliophyta","Myrtales",NA,"T. H. Hollowell","Potaro-Siparuni","Pakaraima Mts; Upper Ireng River; W bank adjacent Ka-wai-kin Creek","-60","4.8","600","NY01653910_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","478418","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","W. Mantovani","1980","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478418","1372","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Goldenberg","São Paulo","Martinho Prado, Reserva Biologica da Fazenda Campininha","-47.164784","-22.242395",NA,"NY00478418_01",NA,"Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00925228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1972","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996011' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925228","34422","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Rio Corumbá at great falls, ca. 12 km N. of Corumbá de Goiás","-48.8086","-15.9236","1000","NY00925228_01","1000","Corumbá de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00925219","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1966","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925219","13386","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Serra dos Cristais, ca. 3 km S. of Cristalina","-47.6","-16.77711","1200","NY00925219_01","1200","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00925226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1966","01","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995995' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925226","11790","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Serra Dourada, Summit of Serra Dourada, 20 km S.E. of Goiás Velho","-50.00122","-16.0611","800","NY00925226_01","800","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01098084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. G. da Silva","1979","01","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1274020' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098084","4124","Magnoliophyta","Myrtales","(Bonpl.) DC.","M. G. da Silva","Rondônia","Arredores do aeroporto.","-60.1456","-12.7408",NA,"NY01098084_01",NA,"Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01098096","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","C. A. Cid Ferreira","1987","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1274025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098096","9802","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Pará","Campos do Ariramba no lugar Tabuleta, 18 Km do rio Jaramacaru","-55.583333","-1.166667",NA,"NY01098096_01",NA,"Óbidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00925211","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. P. Belém","1965","12","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925211","2016","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Margem da Rodovia Brasília-Anápolis.",NA,NA,NA,"NY00925211_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01098085","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G. T. Prance","1977","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273241' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098085","P24985","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Pará","BR 163 Cuiabá-Santarém; km 823","-54.869467","-9.2187147","570","NY01098085_01","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1653906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","O. Huber","1980","03","05","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938306' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653906","4991","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Amazonas","Pequeña sabana al pié SE, del Cerro Huachamacari, en la ribera derecha del río Cunucunuma Medio.","-65.72","3.8","400","NY01653906_01",NA,"Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 02:22:00-03","NY","NYBG","1653905","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","W. A. Diaz","2003","10","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938275' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653905","6643","Magnoliophyta","Myrtales",NA,"W. A. Diaz","Bolívar","Cuenca alta del Río Corumo. A unos 20 km al NE de Tumeremo.","-61.4783","7.4908","180","NY01653905_01","220","Sifontes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00925209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R. Romero","1995","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925209","3028","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Romero","Minas Gerais","Guarita de Sacramento.","-46.3656","-20.2456",NA,"NY00925209_01",NA,"São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00925218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1966","02","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925218","13023","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Distrito Federal","Ca. 25 km S.W. of Brasília","-48.08168","-15.94305","950","NY00925218_01","950","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00748819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","H. S. Irwin","1972","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=884520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748819","34192","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Goiás","Serra dos Pirineus, ca. 10 km E. of Pirenópolis","-48.85664","-15.85","1000","NY00748819_01","1000","Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-27 16:09:00-03","NY","NYBG","01100847","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F. A. Michelangeli","1996","06","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1239596' target='other'> <mi>dwc_moreinfo</mi></a>","NY01100847","346","Magnoliophyta","Myrtales",NA,"F. A. Michelangeli","Amazonas","Campamento Yutajé.",NA,NA,"150","NY01100847_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2017-02-01 14:18:00-02","NY","NYBG","1653907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F. H. F. Oldenburger","1959","01","15","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1938308' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653907","981","Magnoliophyta","Myrtales",NA,NA,NA,"Sipaliwini savanna area on Brazilian frontier. Hilltop S. of Meyer's Farm.",NA,NA,"300","NY01653907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
