"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","00918202","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"M. Sazima","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918202","Magnoliophyta","Laurales","(Nees & Mart.) Mez","3898","1973","02","Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","NY00918202_01","Minas Gerais","-43.7447","-19.5136",NA,NA,NA,"H. H. van der Werff","16","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1015522","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"B. R. Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107334' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015522","Magnoliophyta","Laurales","(Nees & Mart.) Mez","1362","2004","10","Parque Estradual do Ibitipoca. Estrada para Lombada.","NY01015522_01","Minas Gerais","-43.8894","-21.6867",NA,"1790","1790",NA,"27","Lima Duarte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","539631","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"L. B. Smith","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539631","Magnoliophyta","Laurales","(Nees & Mart.) Mez","14485","1965","01","Carambei by Rio Sao Joao","NY00539631_01","Paraná","-50.03","-24.5",NA,"950","950","I. de Vattimo","15","Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG4061","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"M.Valentina W.",NA,"Brasil",NA,NA,"Frutos verdes imaturos. Altura 1 m. UTM: 777665031 x; 607431 y.",NA,NA,NA,NA,"53",NA,NA,NA,NA,"Minas Gerais","-43.966944","-20.208611",NA,"1.4","1.4","Flávio Macedo",NA,"Nova Lima","43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG4062","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"M.Valentina W.",NA,"Brasil",NA,NA,"Botões florais verdes. Altura 1,5 m. UTM: 7754183 x; 590425 y.",NA,NA,NA,NA,"133",NA,NA,NA,NA,"Minas Gerais","-43.966944","-20.208611",NA,"1.4","1.4","Flávio Macedo",NA,"Nova Lima","43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","17791","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Carmello, S.M.",NA,"Brasil",NA,NA,NA,"BOTU017791",NA,NA,"(Nees & Mart.) Mez",NA,"1989","10",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"09","Botucatu","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","17640","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ono, E. O.",NA,"Brasil",NA,NA,"Flores amarelas com anteras novas amarelas, quando velhas marrom.","BOTU017640",NA,NA,"(Nees & Mart.) Mez","7","1998","03",NA,NA,"Minas Gerais","-43.6","-19.266667",NA,NA,NA,NA,"18","Lagoa Santa","43°36'w","19°16's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","26508","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Arbusto 80cm, glores cremes, frutos verdes.","BOTU026508",NA,NA,"(Nees & Mart.) Mez","4105","1993","06",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"19","Jaguariaíva","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:05-03","UFRJ","RFA","10791","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"G.G. Hatschbach",NA,"Brasil",NA,NA,"Arbusto 80 cm de altura; flor verde","RFA43300",NA,NA,"(Nees & Mart.) Mez","5507","1959","01","Estrada Castro-Tibagi; Fazenda Palmito",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,NA,"I. de Vattimo","30","Tibagi",NA,NA,"1966","56988","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:47-03","UTFPR","DVPR","3653","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Caxambu, MG; et al.",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 1 m. Frutos imaturos verdes.; Relevo:ondulado - Vegetação:Estepe (campos gerais) - Próximo a afloramento de arenito.","DVPR003653","Magnoliophyta",NA,"(Nees & C.Mart.) Mez","1863","2007","11",NA,NA,"Paraná","-49.58056","-25.10263",NA,"931","931","Brotto M.L.","03","Ponta Grossa","-49.58056","-25.10263","2008",NA,NA,"11","04",NA,NA,NA,NA
"54","2021-03-30 12:39:22-03","EAO","IAN","105453","PreservedSpecimen","Plantae","Lauraceae","Ocotea","nummularia","Ocotea nummularia",NA,"Magalhães, MG","Southern America","Brasil",NA,NA,NA,"IAN105453","Dicotiledônea",NA,"(Meisn.) Mez","2855","1943","02","Sta. Rita.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Teixeira, BC","04",NA,NA,NA,"1980",NA,NA,"12",NA,NA,NA,NA,NA
"55","2021-03-30 12:39:22-03","EAO","IAN","137546","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lea, MS","Southern America","Brasil",NA,NA,NA,"IAN137546","Dicotiledônea",NA,"(Nees & C.Mart.) Mez","51","1968","07","São Tomé das Letras. Na areia quartzito. Porte Herbáceo.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Vattins, I","05",NA,NA,NA,"1969",NA,NA,"12",NA,NA,NA,NA,NA
"56","2021-03-30 12:39:22-03","EAO","IAN","93702","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Glaziou, AFM","Southern America","Brasil",NA,NA,NA,"IAN093702","Dicotiledônea",NA,"(Nees & C.Mart.) Mez","15379","1896","05",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:26:06-03","PUCPR","HUCP","21352","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M",NA,"Brasil",NA,NA,NA,"HUCP00012859","Magnoliidae",NA,"(Nees & Mart.) Mez.","s.n.","2009","03","Morro do Canal","HUCP00012859","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Selusniaki, M","28","Piraquara",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:26:06-03","PUCPR","HUCP","19931","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Portela, E",NA,"Brasil",NA,NA,NA,"HUCP00013016","Magnoliidae",NA,"(Nees & Mart.) Mez.","013","2009","02","Morro do Canal","HUCP00013016","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Portela, E","28","Piraquara",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:26:06-03","PUCPR","HUCP","19056-A","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliidae",NA,"(Nees & Mart.) Mez.","190",NA,NA,"Canion Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Brotto, M",NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:26:06-03","PUCPR","HUCP","16330","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Cervi, AC",NA,"Brasil",NA,NA,NA,"HUCP00012954","Magnoliidae",NA,"(Nees & Mart.) Mez.","8412","2003","05","Parque Estadual do Cerrado","HUCP00012954","Paraná",NA,NA,NA,NA,NA,"Cervi, AC","24","Jaguaraíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:26:06-03","PUCPR","HUCP","18713","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M; Beltrami, L",NA,"Brasil",NA,NA,NA,"HUCP00012952","Magnoliidae",NA,"(Nees & Mart.) Mez.","1541","2007","11",NA,"HUCP00012952","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Brotto, M","20","Balsa Nova",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:26:06-03","PUCPR","HUCP","18711","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M; Beltrami, L",NA,"Brasil",NA,NA,NA,"HUCP00013004","Magnoliidae",NA,"(Nees & Mart.) Mez.","1537","2007","11",NA,"HUCP00013004","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Brotto, M","10","Balsa Nova",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:26:06-03","PUCPR","HUCP","19952","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto, M",NA,"Brasil",NA,NA,NA,"HUCP00012963","Magnoliidae",NA,"(Nees & Mart.) Mez.","021","2007","03",NA,"HUCP00012963","Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Brotto, M","31","Campina Grande do Sul",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:26:06-03","PUCPR","HUCP","16984","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, JM",NA,"Brasil",NA,NA,NA,"HUCP00012848","Magnoliidae",NA,"(Nees & Mart.) Mez.","4205","2002","09","Morro da Palha","HUCP00012848","Paraná","-49.4514007568359","-25.3686008453369",NA,NA,NA,"Assis, LCS","22","Campo Magro",NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:26:06-03","PUCPR","HUCP","20194","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M",NA,"Brasil",NA,NA,NA,"HUCP00012964","Magnoliidae",NA,"(Nees & Mart.) Mez.","2592","2009","03","Morro do Canal","HUCP00012964","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Selusniaki, M","18","Piraquara",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:26:06-03","PUCPR","HUCP","20155","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Portela, E",NA,"Brasil",NA,NA,NA,"HUCP00012911","Magnoliidae",NA,"(Nees & Mart.) Mez.","024","2009","02","Morro do Canal","HUCP00012911","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Portela, E","28","Piraquara",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:26:06-03","PUCPR","HUCP","19798","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M",NA,"Brasil",NA,NA,NA,NA,"Magnoliidae",NA,"(Nees & Mart.) Mez.","2074","2008","04","Morro do Canal",NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Selusniaki, M","26","Piraquara",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:26:06-03","PUCPR","HUCP","19721","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Selusniaki, M",NA,"Brasil",NA,NA,NA,"HUCP00012912","Magnoliidae",NA,"(Nees & Mart.) Mez.","2105","2008","05","Morro dos Perdidos","HUCP00012912","Paraná","-49.1988983154297","-25.9281005859375",NA,NA,NA,"Selusniaki, M","17","Tijucas do Sul",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-26 18:08:35-03","CPAN-UFMS","COR","571","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","2061","1983","05",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"10","Itapuã Viamão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:18:16-03","UFBA","ALCB","68949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, OS; Cordeiro, J; Costa, EF","Southern America","Brasil",NA,NA,"2 m. Flor creme.; seco, do alto do morro; solo pedregoso.","ALCB003515","Dicotyledon",NA,"(Nees) Mez","5090","2003","01","Morro da Palha","ALCB003515 ALCB003515_1","Paraná","-49.45","-25.366667",NA,NA,NA,"H. van der Werff","25","Campo Magro","-49.45","-25.366667","2003",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:18:16-03","UFBA","ALCB","74551","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, JM; Cervi, AC; Lucas, E; Mazine, FF","Southern America","Brasil",NA,NA,"1 m. Fruto imaturo.; orla","ALCB003514","Dicotyledon",NA,"(Nees) Mez","3843","2003","11","Parque estadual do Guartelá.","ALCB003514","Paraná","-50.4","-24.5",NA,NA,NA,"Assis, LCS","03","Tibagi","-50.4","-24.5","2005",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:18:16-03","UFBA","ALCB","96189","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Cordeiro, J; Silva, JM","Southern America","Brasil",NA,NA,"80 cm alt. Flor creme.","ALCB003516","Dicotyledon",NA,"(Nees) Mez","3519","2010","03","Serra da Bocaína","ALCB003516","São Paulo","-44.5699996948242","-22.6399993896484",NA,"1640","1640","Brotto, ML","06","São José do Barreiro",NA,NA,"2010","30784","auto",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:18:16-03","UFBA","ALCB","71152","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, G; Hatschbach, M; Ribas, OS","Southern America","Brasil",NA,NA,"2 m.; afloramentos rochosos.","ALCB003517","Dicotyledon",NA,"(Nees) Mez","77548","2004","06","Serra do Cabral, entre o rio Embaiassaia e o rio Preto.","ALCB003517","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,NA,NA,"H. van der Werff","07","Joaquim Felício",NA,NA,"2004","37503","auto",NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:36:18-03","NBC","NL-BOTANY","U.1417433","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Unreadable","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1417433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1417433",NA,"Laurales","(Meisn.) Mez",NA,"1913","04","Procedencia Ityrapina. S.Paulo.","NL-U1417433",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 09:36:18-03","NBC","NL-BOTANY","L.1804266","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Unknown","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804266",NA,"Laurales","(Meisn.) Mez",NA,NA,NA,"Brésil.","NL-L1804266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 09:36:47-03","NBC","NL-BOTANY","L.1804414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Mez CC","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804414",NA,"Laurales","Mart.",NA,"1839","08","Bolivia. Pior do Yunhas.","NL-L1804414",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:36:47-03","NBC","NL-BOTANY","L.1804415","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804415",NA,"Laurales","Mart.",NA,"1960","11","Est, Parana (Brasil). Mun. Arapoti. Rio das Cinzas. Barra do Perdizes.","NL-L1804415",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:36:47-03","NBC","NL-BOTANY","L.1804416","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Glaziou AFM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804416",NA,"Laurales","Mart.",NA,"1884","02","Brésil. (Minas) S. Sebortiao, pres d' Orero Preto. *.","NL-L1804416",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:36:47-03","NBC","NL-BOTANY","L.1804417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804417",NA,"Laurales","Mart.",NA,"1960","03","SANTA CATARINA. Pirão Frio, Sombrio. Mata. Arvore.","NL-L1804417",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402725","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lindeman JC; Baptista LRM; Alves LC","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402725",NA,"Laurales","Mart.",NA,"1970","04","Viamópolis, Viamãe RGS.","NL-U1402725",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402726","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Porto ML; Oliveira P","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402726",NA,"Laurales","Mart.",NA,"1971","02","Rodovia P. A.- Venancio Aires 149 km.","NL-U1402726",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402727","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lindeman JC; Haas JH de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402727",NA,"Laurales","Mart.",NA,"1966","03","BRASILIAE AUSTRALIS. Est. Paraná. Near Rio Cajurú, ca. 15 km N.E. of Jaguariaíva. Campo cerrado.","NL-U1402727",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402728","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lindeman JC; Haas JH de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402728",NA,"Laurales","Mart.",NA,"1966","10","BRASILIAE AUSTRALIS. Est. Paraná. Bank of Rio 5 Reis 5 km S. of Jaguariaíva. Sandy soil.","NL-U1402728",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402729","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Barreto M; Brade AC","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402729",NA,"Laurales","Mart.",NA,"1935","04","Minas Geraes. Serra do Cipo. Km. 138. Estrada Pilar.","NL-U1402729",NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 09:36:47-03","NBC","NL-BOTANY","U.1402730","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Museo Nacional","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402730",NA,"Laurales","Mart.",NA,NA,NA,NA,"NL-U1402730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 09:36:47-03","NBC","NL-BOTANY","WAG.1693366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach GG; Ferreira LF","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1693366",NA,"Laurales","Mart.",NA,"1974","10","S'Ana do Riacho, arredores, Minas Gerais.","NL-WAG1693366",NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-11-04 11:12:05-03","ESALQ","ESA","9811","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Siqueira, J. et al.",NA,"Brasil",NA,NA,NA,"ESA009811","Magnoliophyta",NA,"(Nees) Mez","1644.0","1985","04",NA,NA,"Minas Gerais","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Baitello, J.B.","15","Caeté",NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:12:05-03","ESALQ","ESA","9788","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Andrade, P. et al.",NA,"Brasil",NA,NA,NA,"ESA009788","Magnoliophyta",NA,"(Nees) Mez","932.0","1987","04",NA,NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Moraes, P.L.R.","08","Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:12:05-03","ESALQ","ESA","9744","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Andrade, P.",NA,"Brasil",NA,NA,NA,"ESA009744","Magnoliophyta",NA,"(Nees) Mez","1355.0","1983","03",NA,NA,"Minas Gerais","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Moraes, P.L.R.","18","Nova Lima",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:12:05-03","ESALQ","ESA","11877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Souza, V.C. et al.",NA,"Brasil",NA,NA,NA,"ESA011877","Magnoliophyta",NA,"(Nees) Mez","4185.0","1993","09",NA,NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, J.B.","06","Itararé",NA,NA,"2003","27729","auto","01","01",NA,NA,NA,NA
