"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"637","2019-11-01 14:56:57-03","UnB","UB","204840","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","12235","1966","02","03","Southern America","Brasil",NA,NA,"Creeping herb ca. 2m long. Fruit green, maturing red; Disturbed Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","950","950","70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"638","2019-11-01 14:56:57-03","UnB","UB","204833","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; et al.","26676","1970","02","26","Southern America","Brasil",NA,NA,"Scandent, to ca. 1.5m long. Fruit red; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Ca. 2km E of Lago Paranoá, DF-6",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"639","2019-11-01 14:56:57-03","UnB","UB","149261","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Eiten, G","8096","1968","02","13","Southern America","Brasil",NA,NA,"From plant 2; Herbaceous ground vine to 2 m long. Unripe fruit green, then light orange, then vermillion. Ripe fruit bright red, prolatespheroidal, fleshy, 21 mm long by 10 mm diam.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","São Paulo","5,5km S e 2km E. of main plaza city of São José dos Campos, along roadto Paraibuna. In very open low-shrub cerrado 100 m from road.",NA,"São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 14:56:57-03","UnB","UB","12041","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ramalho, CL; Miranda, ZJG","169","2003","02","04","Southern America","Brasil",NA,NA,"Com ascensão por gavinhas, folhas compostas alternas trifolioladas, folíolos filiformes, fruto carnoso verde quando imaturo e vermelho quando maduro, caule estriado em forma pentagonal.; Trepadeira.; .",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG","Distrito Federal",NA,NA,NA,"-48.050556","-15.756944","1252","1252",NA,NA,"-48.050556","-15.756944",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 14:56:57-03","UnB","UB","121133","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Kuhlmann, MP; Zanatta, MRV","31","2008","01","23","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Trepadeira herbácea. Fruto vermelho. Zoocórico; Cerrado sentido restrito.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Kuhlmann, MP","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.8525","-15.876889",NA,NA,NA,NA,"-47.8525","-15.876889","2011",NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 14:56:57-03","UnB","UB","149252","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Krieger, L","36","1969","12",NA,"Southern America","Brasil",NA,NA,"Flores esverdeadas.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Krieger, L","Paraná",NA,NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 14:56:57-03","UnB","UB","149253","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","27145","1970","03","07","Southern America","Brasil",NA,NA,"Fruit red.; Cerrado.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","7km W. of Joaquim Felício.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 14:56:57-03","UnB","UB","149255","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","26904","1970",NA,NA,"Southern America","Brasil",NA,NA,"Fruit green.; Decumbent, the stems to 2m long.; Cerrado and gallery.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","12km W. of Corinto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 14:56:57-03","UnB","UB","175230","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Santos, JR; et al.","592","2006","11","23","Southern America","Brasil",NA,NA,"Liana. Flor verde.; Cerrado sensu stricto. Relevo plano. Latossolo.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Santos, JR","Distrito Federal","Prque Nacional de Brasília - estrada descendo para o cerrado rupestre.",NA,"Brasília","-48.080556","-15.657778","1170","1170",NA,NA,"-48.080556","-15.657778",NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 14:56:57-03","UnB","UB","191416","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Faria, JEQ; Zanatta, MRV; Moreira, HJC","2199","2011","12","09","Southern America","Brasil",NA,NA,"Cipó trepador, flor e fruto imaturo verdes; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Margem da rodovia para Grão Mogol, entre a BR-251 e Grão Mogol",NA,"Grão Mogol","-43.182222","-16.391667","955","955",NA,NA,"-43.182222","-16.391667","2014","10","02",NA,NA,NA,NA,NA
"647","2019-11-01 14:56:57-03","UnB","UB","19306","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Proença, CEB; Andrade, MC; Barros, MLS; Ferreira, LNC; Dias, AR; Martins, RC","3162","2006","02","18","Southern America","Brasil",NA,NA,"Uso: artesanato&nf;Parte usada: ramos com frutos para arranjo.; Trepadeira baixa. Fruto amarelo laranja forte.; Cerrado.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Martins, RC","Goiás","Assentamento da Reforma Agrária Colônia I",NA,"Padre Bernardo","-48.249444","-15.626667",NA,NA,NA,NA,"-48.249444","-15.626667",NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 14:56:57-03","UnB","UB","19850","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Fank-de-Carvalho, SM; Santos, MRR; Campos, MBS","27","2005","12","21","Southern America","Brasil",NA,NA,"Trepadeira rasteira. Flor Esverdeada. Fruto -.; Cerrado s.s. antropizado. Solo: Latossolo vermelho.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Fank-de-Carvalho, SM","Distrito Federal","Parque Olhos D#?#Água - lado oposto à Lagoa dos Sapos.",NA,"Brasília","-47.887778","-15.744444","1050","1050",NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 14:56:57-03","UnB","UB","199602","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, MA; et al.","7578","2012","02","14","Southern America","Brasil",NA,NA,"Liana prostrada. Frutos imaturos verde-claros, tornando-se amarelados; Campo limpo próximo ao brejo",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Silva, MA","Distrito Federal","Reserva Ecológica do IBGE. Área do Córrego Taquara, na divisa com a Fazenda Água Limpa (FAL-UnB) e Jardim Botânco de Brasília (área do Cristo)",NA,"Brasília","-47.901944","-15.930833","1050","1050",NA,NA,"-47.901944","-15.930833","2012","02","14",NA,NA,NA,NA,NA
"650","2019-11-01 14:56:57-03","UnB","UB","204799","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, GP","1988","1993","10","10","Southern America","Brasil",NA,NA,"Erva rastejante. Cálice e sepala verde; Cerrado. Solo argilo-arenoso (latossolo)",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Reserva Ecológica do Guará",NA,"Brasília","-47.966667","-15.8",NA,NA,NA,NA,"-47.966667","-15.8","2012","08","29",NA,NA,NA,NA,NA
"651","2019-11-01 14:56:57-03","UnB","UB","204803","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","11635","1966","01","14","Southern America","Brasil",NA,NA,"Subshrub to 65 cm. tall. Perianth deep wine-red. Fruit purplish green; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Summit of Chapada da Contagem",NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"652","2019-11-01 14:56:57-03","UnB","UB","204832","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nascimento, EA; Catharina, B","55","1986","02","20","Southern America","Brasil",NA,NA,"Rasteira com fruto maduro; Cerrado pertubado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","SQN 208",NA,"Brasília","-45.55","-15.75",NA,NA,NA,NA,"-45.55","-15.75","2001","08",NA,NA,NA,NA,NA,NA
"653","2019-11-01 14:56:57-03","UnB","UB","204828","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Taxonomy Class of Universidade de Brasília","567","1977","11","16","Southern America","Brasil",NA,NA,"Ground vine; Cerrado low-tree and scrub savanna (the natural vegetation here, with woody layer slightly opened by fires from the original tree and scrub woodland form). Burned last dry season",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","South side of Campus of Universidade de Brasília",NA,"Brasília","-47.85","-15.75",NA,NA,NA,NA,"-47.85","-15.75","2001","08",NA,NA,NA,NA,NA,NA
"654","2019-11-01 14:56:57-03","UnB","UB","204831","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","9023","1965","10","07","Southern America","Brasil",NA,NA,"Creeper, to 2m long. Calyx green; corolla green, yellow within. Fruit green, maturing yellow; Burned-over cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Ca. 1.5km E of Sobradinho",NA,"Sobradinho",NA,NA,"1175","1175",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"655","2019-11-01 14:56:57-03","UnB","UB","204834","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","10680","1965","11","26","Southern America","Brasil",NA,NA,"Creeper, the stems to 1.5m long. Corolla in bud; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Ca. 12km W of Taguatinga on road to Braslândia",NA,NA,NA,NA,"1250","1250",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"656","2019-11-01 14:56:57-03","UnB","UB","204838","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; et al.","26517","1970","02","22","Southern America","Brasil",NA,NA,"Scandent herb, the stems to ca. 3m long. Fruit green, maturing red; Campo slopes",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Rajadinha, ca. 15km S of Planaltina, BR-13",NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"657","2019-11-01 14:56:57-03","UnB","UB","208581","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Heringer, EP","10610","1965","10","06","Southern America","Brasil",NA,NA,"Trepadeira; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL",NA,"Granja de Tamanduá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"658","2019-11-01 14:56:57-03","UnB","UB","208582","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, JCS","801","1995","02","16","Southern America","Brasil",NA,NA,"Cipó, folhas ásperas, frutos imaturos de cor verde e fruto avermelhado; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG","Distrito Federal","Área de chapadão BR-020 sobradinho - Planaltina km 15 à direita da rodovia",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,"2012","08","29",NA,NA,NA,NA,NA
"659","2019-11-01 14:56:57-03","UnB","UB","98530","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Melo, E","530","1991","03","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG","Goiás","Luziânia",NA,"Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 14:56:57-03","UnB","UB","98531","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","25289","1970","01","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-01 14:56:57-03","UnB","UB","98532","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","13454","1966","03","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-01 14:56:57-03","UnB","UB","98533","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","10999","1965","12","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-01 14:56:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB82","2009","01","28","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília. LMC UA08",NA,"Brasília","-47.856944","-15.891667",NA,NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-01 14:56:57-03","UnB","UB","98529","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Eiten, G","8367","1968","08","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Klein, VLG","Mato Grosso","Barra do Garças",NA,"Barra do Garças","-52.35","-14.7",NA,NA,NA,NA,"-52.35","-14.7",NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-01 14:56:57-03","UnB","UB","208318","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Rios, MNS","88","2013","02","20","Southern America","Brasil",NA,NA,"Projeto Década; Trepadeira; folhas trifolioladas alternas, glabras; com gavinhas; frutos elipsoides de cor vermelho-alaranjando; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Reserva da Embrapa Cerrados",NA,"Planaltina","-47.716667","-15.633333",NA,NA,NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-01 14:56:57-03","UnB","UB","204829","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","9675","1965","10","29","Southern America","Brasil",NA,NA,"Cerrado herb with stems to 2m long. Corolla limb light grey, the tube cream",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"667","2019-11-01 14:56:57-03","UnB","UB","204813","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Oldenburger, FHF; Mecenas, VV","nr1932","1975","11","10","Southern America","Brasil",NA,NA,"Burned cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"668","2019-11-01 14:56:57-03","UnB","UB","204841","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Kirkbride, MCG","1121","1980","02","07","Southern America","Brasil",NA,NA,"Erva rasteira, frutos amarelos",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Brasília km 16, BR-020 (Rod. Brasília-Fortaleza). Área do CPAC/EMBRAPA",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1989","01","30",NA,NA,NA,NA,NA
"669","2019-11-01 14:56:57-03","UnB","UB","204811","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13035","1966","02","19","Southern America","Brasil",NA,NA,"Creeping herb, the leaf lobes erect, the sem to 1.5 long. Fruit green, maturing scarlet; Creek margin near waterfall",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","CA.25km SW of Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","950","950","70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"670","2019-11-01 14:56:57-03","UnB","UB","33568","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Taxonomy Class of Universidade de Brasília","1229","1987","11","19","Southern America","Brasil",NA,NA,"Flor yellow; Open cerrado vegetation. Woody layer mostly gone, ground layer not disturbed. Solo: Red latosol not disturbed, deep, without stones.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Campus of the Universidade de Brasília, between Colina and the garage",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2011","11","13",NA,NA,NA,NA,NA
"671","2019-11-01 14:56:57-03","UnB","UB","204815","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Parada, MM","4","1978","10","10","Southern America","Brasil",NA,NA,"Planta prostada. Flor amarela; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Campus Universitário UnB",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"672","2019-11-01 14:56:57-03","UnB","UB","146108","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Zuani, LV","18","2005","12","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Centro Olímpico.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-01 14:56:57-03","UnB","UB","146099","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Zuani, LV","23","2005","12","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Centro Olímpico.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-01 14:56:57-03","UnB","UB","146166","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Fank-de-Carvalho, SM","77","2006","01","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Centro Olímpico da Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-01 14:56:57-03","UnB","UB","204827","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","11138","1965","12","09","Southern America","Brasil",NA,NA,"Creeping herb, the stemes to 3m long. Fruit green, maturing orange; Cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Immediately E of Lago Paranoá",NA,"Brasília","-47.9296989440918","-15.7797002792358","975","975","70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"676","2019-11-01 14:56:57-03","UnB","UB","208584","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Kirkbride, MCG","1164","1980","04","01","Southern America","Brasil",NA,NA,"Trepadeira, frutos vermelhos; Cerrado perturbado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Lago Norte",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-11-01 14:56:57-03","UnB","UB","146087","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Freitas, RIP; Freitas, GS","s.n.","1996","11","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.",NA,"Distrito Federal","Reserva Ecológica do IBGE.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-11-01 14:56:57-03","UnB","UB","204837","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Taxonomy Class of Universidade de Brasília","258","1971",NA,NA,"Southern America","Brasil",NA,NA,"Cerrado woodland",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","South side of Campus of Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"679","2019-11-01 14:56:57-03","UnB","UB","204820","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS; Souza, R; Santos, RR","8273","1965","08","13","Southern America","Brasil",NA,NA,"Prostrate creeper with stems to 2m long. Corolla green, the margin cream to yellow-green; Burned-over cerrado",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Distrito Federal","Summit of Chapada da Contagem, ca. 10km E of Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","1000","1000","70570","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"680","2019-11-01 14:56:57-03","UnB","UB","208583","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ginzbarg, S","714","1988","02","25","Southern America","Brasil",NA,NA,"Vine on ground. Fruits orange; Campo sujo from of cerrado near gallery",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Eiten, G","Distrito Federal","SW edge of grounds of Brasilia Botanical Garden. (11km SSE of the Brasilia TV tower)",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"681","2019-11-01 14:56:57-03","UnB","UB","149256","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Goodland, R","3817","1967","09","12","Southern America","Brasil",NA,NA,"Cerrado.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","68km west of Uberlândia on highway BR-71.",NA,"Monte Alegre de Minas","-48.8807983398438","-18.8705997467041",NA,NA,"45497","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"682","2019-11-01 14:56:57-03","UnB","UB","149254","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Heringer, EP","5767","1957","09","27","Southern America","Brasil",NA,NA,"Cerrado.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Hôrto Florestal.",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"26090","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"683","2019-11-01 14:56:57-03","UnB","UB","149257","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Hatschbach, G","64073","1996","01","14","Southern America","Brasil",NA,NA,"Fruto vermelho.; Cerrado.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Minas Gerais","Rod. BR-050, próximo do Rio Tejuco.",NA,"Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"73879","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"684","2019-11-01 14:56:57-03","UnB","UB","149259","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cervi, AC","3216","1990","06","22","Southern America","Brasil",NA,NA,"Pétalas verde-amareladas.; Trepadeira.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Paraná ",NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"685","2019-11-01 14:56:57-03","UnB","UB","149260","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Oliveira, PI","355","1982","02","12","Southern America","Brasil",NA,NA,"Frutos alaranjados e verdes.; Campo sujo.",NA,"Dicotyledoneae",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL","Paraná ","Rio Tibagi.",NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
