"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"167","2020-06-29 09:29:47-03","UFRRJ","RBR","2801","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","A.L. Gentry","49625","1985","01","17",NA,"Brasil","Minas Gerais","Manhuaçu-Ipanema road, 41 Km S of Ipanema, alt. 550m, road-side","-41.916667","-20",NA,NA,"RBR00002801","RBR00002801","Santana do Manhuaçu",NA,NA,NA,NA,NA,NA,"41º55'0''W","20º0'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 09:29:47-03","UFRRJ","RBR","2803","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","A.L. Gentry","49688","1985","01","18",NA,"Brasil","Minas Gerais","34 Km NW of Leopoldina on road to Muriaé, dry deforested hillsides in Paraíba Valley, alt.250m","-42.483333","-21.416667",NA,NA,"RBR00002803","RBR00002803","Leopoldina",NA,NA,NA,NA,NA,NA,"42º29'W","21º25'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-29 09:29:47-03","UFRRJ","RBR","3079","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","A.L. Gentry","49670","1985","01","18",NA,"Brasil","Minas Gerais","19 km NE of Leopoldina, alt. 230m, forest remnant on slope of Rio Paraíba Valley, Leopoldina- Além Paraíba road","-42.5","-21.416667",NA,NA,"RBR00003079","RBR00003079","Leopoldina",NA,NA,NA,NA,NA,NA,"42º30'W","21º25'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-29 09:29:47-03","UFRRJ","RBR","3195","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","M.M.T. Rosa","271","1992","02","27",NA,"Brasil","Rio de Janeiro","Fazenda Santana- próximo á Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00003195","RBR00003195","Piraí",NA,NA,NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-21 19:33:10-03","UFC","EAC","14621","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Gentry, A.; Zardini, E.M.; Fernandes, A.","50145","1985","02","15","Southern America","Brasil","Ceará","CE 090, 32Km a Oeste de Crato","-39.666667","-7.266667",NA,"Liana, flores vermelhas.&nf;; Mata","EAC0014621","EAC0014621","Crato","520","520","Loiola, M.I.B.","2014","01",NA,"-39.666667","-7.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:18:12-03","MBM","MBM","112407","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","Salgado, O.A.; Bautista, H.P.; Bautista, H.P.","267","1984","03","19","Southern America","Brazil","Bahia","Fazenda Boa Vista","-42.730598449707","-12.8231000900269",NA,NA,"MBM112407","MBM112407","Boquira",NA,NA,"Angela Vaz",NA,NA,NA,NA,NA,"36950","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:18:12-03","MBM","MBM","255580","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","Barreto, M.","634","1933","04","13","Southern America","Brazil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"MBM255580","MBM255580","Santa Bárbara",NA,NA,"Sampaii, A.J.",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:18:12-03","MBM","MBM","65561","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","Gehrt, A.","s.n.","1939","03","01","Southern America","Brazil","São Paulo","Itaquecetuba","-46.3400001525879","-23.4799995422363",NA,NA,"MBM065561","MBM065561","Itaquaquecetuba",NA,NA,"Gehrt, A.",NA,NA,NA,NA,NA,"8753","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:18:14-03","MBM","MBM","177981","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Nee, M.","45400","1994","07","27","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,"MBM177981","MBM177981",NA,NA,NA,"Nee, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:18:14-03","MBM","MBM","101275","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Miller, J.S.; Hamilton, C.; Hamilton, C.","733","1983","07","22","Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM101275","MBM101275",NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:18:14-03","MBM","MBM","115509","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Harling, G.; Andersson, L.; Andersson, L.","22545","1985","02","26","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,"MBM115509","MBM115509",NA,NA,NA,"Andersson, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:18:14-03","MBM","MBM","115510","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Harling, G.; Andersson, L.; Andersson, L.","18045","1980","04","09","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,"MBM115510","MBM115510",NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:18:14-03","MBM","MBM","208399","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Martínez, E. .S.; et al.; et al.","15029B","1985","06","14","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM208399","MBM208399",NA,NA,NA,"Martínez, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:18:14-03","MBM","MBM","208401","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Martínez, E. .S.; et al.; et al.","15024B","1985","06","14","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM208401","MBM208401",NA,NA,NA,"Martínez, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:18:14-03","MBM","MBM","267339","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Martínez, E.M.","13583","1985","09","10","Northern America","Mexico",NA,"Chiapas",NA,NA,NA,NA,"MBM267339","MBM267339",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:18:14-03","MBM","MBM","267340","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Martínez, E.M.","14399","1985","10","26","Northern America","Mexico",NA,"Chiapas",NA,NA,NA,NA,"MBM267340","MBM267340",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:18:14-03","MBM","MBM","295247","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Aguiar, G.","2652","2002","09",NA,"Northern America","Mexico",NA,"Chiapas",NA,NA,NA,NA,"MBM295247","MBM295247",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:18:14-03","MBM","MBM","295251","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Martínez, E.M.","13583","1985","09","10","Northern America","Mexico",NA,"Chiapas",NA,NA,NA,NA,"MBM295251","MBM295251",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:18:14-03","MBM","MBM","302690","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Álvarez, D.; et al.; et al.","1825","2002","08",NA,"Northern America","Mexico",NA,"Campeche",NA,NA,NA,NA,"MBM302690","MBM302690",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:18:14-03","MBM","MBM","302691","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Álvarez, D.; et al.; et al.","6259","2003","08",NA,"Northern America","Mexico",NA,"Chiapas",NA,NA,NA,NA,"MBM302691","MBM302691",NA,NA,NA,"Martínez, E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:18:14-03","MBM","MBM","329409","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Stehmann; et al.; et al.","3841","2004","08","19","Southern America","Brazil","Bahia","Estrada para Prado","-39.1955986022949","-17.5193996429443",NA,NA,"MBM329409","MBM329409","Alcobaça",NA,NA,NA,NA,NA,NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:18:14-03","MBM","MBM","158760","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Noblick, L.R.","3620","1985","03","13","Southern America","Brazil","Bahia","Fazenda Suíbra","-40.2117004394531","-12.7672004699707",NA,NA,"MBM158760","MBM158760","Iaçu",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,"50006","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:18:14-03","MBM","MBM","112981","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Oliveira Filho, L.C. de; Lima, J.C.A. de; Lima, J.C.A. de","104","1984","03","19","Southern America","Brazil","Bahia","Fazenda Alagadiço","-41.8405990600586","-13.6430997848511",NA,NA,"MBM112981","MBM112981","Livramento do Brumado",NA,NA,"Marquete, R.",NA,NA,NA,NA,NA,"61794","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:18:14-03","MBM","MBM","238454","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Boone, W.","1146","1988","03","21","Southern America","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"MBM238454","MBM238454","Santa Teresa",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:18:14-03","MBM","MBM","12339","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Hatschbach, G.; Guimarães, O.; Guimarães, O.","21926","1969","07","17","Southern America","Brazil","Mato Grosso do Sul","Fazenda Santa Cruz","-55.7872009277344","-20.4710998535156",NA,NA,"MBM012339","MBM012339","Aquidauana",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:18:14-03","MBM","MBM","270428","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Forzza, R.C.; et al.; et al.","2083","2002","03","03","Southern America","Brazil","Minas Gerais","Reserva Biológica do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"MBM270428","MBM270428","Descoberto",NA,NA,"Forzza, R.C.",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:18:14-03","MBM","MBM","89515","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Hatschbach, G.","47667","1984","04","06","Southern America","Brazil","Minas Gerais","Rod. BR-116, km 757","-42.6431007385254","-21.5319004058838",NA,NA,"MBM089515","MBM089515","Leopoldina",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,"26325","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:18:14-03","MBM","MBM","233837","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Salino, A.","3927","1998","02","03","Southern America","Brazil","Minas Gerais","Rio Mátipo","-42.4524993896484","-20.101900100708",NA,NA,"MBM233837","MBM233837","Raul Soares",NA,NA,"Lohmann, L.G.",NA,NA,NA,NA,NA,"33728","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:18:14-03","MBM","MBM","340540","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Castro, R.M. de; et al.; et al.","798","2003","02","12","Southern America","Brazil","Minas Gerais","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,"Cipó heliófilo a ca 10m de alt., na borda da mata, próximo ao curso dágua. Flores róseas. Muito frequente","MBM340540","MBM340540","São João Nepomuceno",NA,NA,"Castro, R.M. de","2003","04",NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:18:14-03","MBM","MBM","60695","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Hatschbach, G.","42200","1979","03","27","Southern America","Brazil","Paraná","Serra do Caetê","-49.3142013549805","-25.1900005340576",NA,"Trepadeira flor lilás. Orla mata pluvial","MBM060695","MBM060695","Rio Branco do Sul",NA,NA,"Gentry, A.","1979",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:18:14-03","MBM","MBM","265842","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Gottsberger, G.; Gottsberger, I.; Gottsberger, I.","2123","1978","03","02","Southern America","Brazil","São Paulo","Vitoriana","-48.439998626709","-22.8799991607666",NA,NA,"MBM265842","MBM265842","Botucatu",NA,NA,"Lohmann, L.G.",NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:18:14-03","MBM","MBM","119636","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51865","1988","01","26","Southern America","Brazil","São Paulo","Itaporanga, rodovia para Wenceslau Braz","-49.4900016784668","-23.7000007629395",NA,NA,"MBM119636","MBM119636","Itaporanga",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,"24006","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:18:16-03","MBM","MBM","35319","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","sieberi","Arrabidaea sieberi","DC.","Hatschbach, G.","5417","1959","01","22","Southern America","Brazil","Paraná","Estrada do Turvo, Rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,"MBM035319","MBM035319","Cerro Azul",NA,NA,"Sandwith, N.Y.",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:18:16-03","MBM","MBM","180175","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","sieberi","Arrabidaea sieberi","DC.","Hatschbach, G.","959","1959","01","22","Southern America","Brazil","Paraná","Rio Ribeira, estrada do Turvo","-49.2731018066406","-25.4277992248535",NA,NA,"MBM180175",NA,"Curitiba",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:18:21-03","MBM","MBM","315383","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Miranda, L.A.P. de","89","2003","02","08","Southern America","Brazil","Bahia","Ácesso aeroporto Lençóis","-41.283333","-12.5",NA,"Liana. Folhas cartáceas levemente discolores. Flores com cálice arroxeado, corola arroxeada, tubo da corola internamente branco, ovário verde, estigma e estilete alvo, estames com filetes alvos e anteras roxas sem perfume.","MBM315383","MBM315383","Lençois",NA,NA,"Kaehler, M.","2019",NA,NA,"-41.283333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:18:21-03","MBM","MBM","415137","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Maschio, W.","53","1995","05","31","Southern America","Brazil","Paraná","Estrada da Riberia, Km 109. Imbuial","-49.224167","-25.291944",NA,"Floresta Ombrófila Mista Montana.","MBM415137",NA,"Colombo",NA,NA,"Motta, J.T.","2018","05","11","-49.224167","-25.291944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:18:21-03","MBM","MBM","420815","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Pujals, A.; Molina, J.M.P.; Molina, J.M.P.","s.n.","2019","01","15","Southern America","Brazil","Minas Gerais",NA,"-42.490833","-19.793056",NA,"Liana; flor lilás.; Mata Nativa","MBM420815",NA,"Marliéria","282","282","Nardin, E.C.","2019","05","24","-42.490833","-19.793056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-09-20 02:27:10-03","MNHN","RECOLNAT_MNHN_P","P00587295","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587295' target='other'> <mi>dwc_moreinfo</mi></a>","P00587295","P00587295_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3082",NA,NA,NA,NA
"205","2015-09-20 05:28:09-03","MNHN","RECOLNAT_MNHN_P","P00587296","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587296' target='other'> <mi>dwc_moreinfo</mi></a>","P00587296","P00587296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3082",NA,NA,NA,NA
"206","2015-09-04 08:10:52-03","MNHN","RECOLNAT_MNHN_P","P02844927","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","cordifolia","Arrabidaea cordifolia","Klotzsch","Riedel",NA,"1832","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02844927' target='other'> <mi>dwc_moreinfo</mi></a>","P02844927","P02844927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-20 14:48:38-03","MNHN","RECOLNAT_MNHN_P","P00602487","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602487' target='other'> <mi>dwc_moreinfo</mi></a>","P00602487","P00602487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2363",NA,NA,NA,NA
"208","2015-09-04 08:33:03-03","MNHN","RECOLNAT_MNHN_P","P02848199","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02848199' target='other'> <mi>dwc_moreinfo</mi></a>","P02848199","P02848199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11229",NA,NA,NA,NA
"209","2015-09-04 08:33:03-03","MNHN","RECOLNAT_MNHN_P","P02848200","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Glaziou, A.",NA,"1871","3","18",NA,"Brasil",NA,"Atalaia [Rio de Janeiro].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02848200' target='other'> <mi>dwc_moreinfo</mi></a>","P02848200","P02848200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4723",NA,NA,NA,NA
"210","2015-09-05 09:15:06-03","MNHN","RECOLNAT_MNHN_P","P05609037","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Prance, G.T.|Forero, E.|Pena, B.S.|Ramos, J.F.",NA,"1967","1","29",NA,"Brasil","Roraima","Banks of Rio Apiaú.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05609037' target='other'> <mi>dwc_moreinfo</mi></a>","P05609037","P05609037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4166",NA,NA,NA,NA
"211","2015-09-04 08:33:03-03","MNHN","RECOLNAT_MNHN_P","P02848195","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Guillos",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02848195' target='other'> <mi>dwc_moreinfo</mi></a>","P02848195","P02848195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P02848196","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02848196' target='other'> <mi>dwc_moreinfo</mi></a>","P02848196","P02848196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11251",NA,NA,NA,NA
"213","2017-12-20 15:53:02-02","MNHN","RECOLNAT_MNHN_P","P00482295","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Barrier, S.",NA,"1978","5","27",NA,"Pérou",NA,"Dep. du Loreto, prov. de Maynas, com. Colonia, rio Zumun, affluent du rio Yahuas-Yuca, affluent du rio Ampi-Yacu, affluent de l' Amazone à Pebas, commune de Colonia, territoires des indiens Bora.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482295' target='other'> <mi>dwc_moreinfo</mi></a>","P00482295","P00482295_01",NA,NA,NA,"Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"858",NA,NA,NA,NA
"214","2015-09-19 16:32:56-03","MNHN","RECOLNAT_MNHN_P","P00602488","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Plée, A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Maracaybo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602488' target='other'> <mi>dwc_moreinfo</mi></a>","P00602488","P00602488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA,NA
"215","2015-09-19 15:14:48-03","MNHN","RECOLNAT_MNHN_P","P00602489","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Plée, A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Maracaybo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602489' target='other'> <mi>dwc_moreinfo</mi></a>","P00602489","P00602489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA,NA
