"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"217","2013-07-03 11:18:57-03","EBDA","BAH","3923","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven","Edna L. P. G. de Oliveira","1982","08",NA,"Edna L. Paiva Oliveira","177","1980","04","10","Brasil","Bahia","Itaberaba","UEP Paraguaçu","-40.3069","-12.5275",NA,NA,"Erva de flor amarela, encontrada a beira da estrada em local úmido, pouco frequente, local denominado pasto pangola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2013-07-03 11:18:57-03","EBDA","BAH","8141","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven","J. D. C. Arouck Ferreira","1989","04",NA,"Cassia V.A. Moruz","25","1987","10","15","Brasil","Bahia","Lençóis","Coqueiro","-41.39","-12.5631",NA,NA,"Arbusto de mais ou menos 2m de altura, flor amarela. Visistadas por abelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2013-07-03 11:18:57-03","EBDA","BAH","779","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","L.","Inácio de Menezes","1954","12",NA,"Dinorá R. Espinosa",NA,"1953","12","12","Brasil","Bahia","Salvador","Boca do Rio","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2013-07-03 11:18:57-03","EBDA","BAH","5418","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","(L.) M. Gómez","L. Mendes",NA,NA,NA,"Neves, M. Fagundes",NA,"1998","11","06","Brasil","Bahia","Aramari",NA,"-38.4992","-12.0817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17170","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-01-20 14:40:46-03","UPM","MACK","1019","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P. H. Raven","F. O. Souza","2007","07","27","O. A. Fávero","CJ027","2007","03","31","Brasil","SP","Campos do Jordão","Colônia Umuarama. Trilha sete quedas.","-45.5900001525879","-22.7299995422363","S","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-01-20 14:40:46-03","UPM","MACK","1008","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P. H. Raven","F. O. Souza","2007","07","27","O. A. Fávero","CJ027","2007","03","31","Brasil","SP","Campos do Jordão","Colônia Umuarama. Trilha sete quedas.","-45.5900001525879","-22.7299995422363","S","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-12-04 15:25:36-03","PUCPR","HUCP","7071","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven.","Vieira, AOS","2018","06","28","Piovesan, E","002","1986","08","24","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00016243",NA,"HUCP00016243",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-12-04 15:25:36-03","PUCPR","HUCP","25177","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven.","Zardini, EM",NA,NA,NA,"Gimenes, M","s.n.","1986",NA,NA,"Brasil","São Paulo","Ribeirão Preto","Campus da USP","-47.810001373291","-21.1700000762939",NA,NA,"Planta entre 0,5-0,7m de altura.","HUCP00025177",NA,"HUCP00025177",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-12-04 15:25:36-03","PUCPR","HUCP","12403","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven.","Vieira, AOS",NA,NA,NA,"Cervi, AC","1995","1982","04","01","Brasil","Paraná","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,"Nº 33992.","HUCP00016253",NA,"HUCP00016253",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-12-04 15:25:36-03","PUCPR","HUCP","283","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Jaszczerski, JC","1985","03","05","Goltz, M","002",NA,NA,NA,"Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00016188",NA,"HUCP00016188",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-12-04 15:25:36-03","PUCPR","HUCP","285","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Jaszczerski, JC","1985","08","14","Keinrath, CA","008",NA,NA,NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00016175",NA,"HUCP00016175",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-12-04 15:25:36-03","PUCPR","HUCP","284","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Joana","1985","09","06","Joana","020",NA,NA,NA,"Brasil","Paraná","Curitiba","Bom retiro","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00016227",NA,"HUCP00016227",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-12-04 15:25:36-03","PUCPR","HUCP","286","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Jaszczerski, JC","1985","05","20","Marino, F","012",NA,NA,NA,"Brasil","Paraná","Curitiba","Bosque Papa João Paulo 2°","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00016279",NA,"HUCP00016279",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-12-04 15:25:36-03","PUCPR","HUCP","4744","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Jaszczerski, JC","1987","11","13","Viama, PH","006",NA,NA,NA,"Brasil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,"HUCP00016218",NA,"HUCP00016218",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-12-04 15:25:36-03","PUCPR","HUCP","12675","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Libsch, D",NA,NA,NA,"Libsch, D","098","2000","11","05","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207",NA,NA,NA,"HUCP00016270",NA,"HUCP00016270",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"28064","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-12-04 15:25:36-03","PUCPR","HUCP","14103","S","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter.","Jaszczerski, JC",NA,NA,NA,"Baratieri, A","111","2000","10","27","Brasil","Santa Catarina","Jaraguá do Sul","Base 1","-49.0666999816895","-26.4860992431641",NA,NA,NA,"HUCP00016318",NA,"HUCP00016318",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-26 18:09:03-03","CPAN-UFMS","COR","1921","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Bastos, G. K. et alli","9","1990","04","13","Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"Erva; flor amarela Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-26 18:09:03-03","CPAN-UFMS","COR","8692","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","V.J.Pott",NA,NA,NA,"Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","2915","2001","11","18","Brasil","Mato Grosso do Sul","Corumbá","Área de inundação do córrego retiro - Faz. Acurizal. área de inundação; arenoso; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-26 18:09:03-03","CPAN-UFMS","COR","10719","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Bobadilha, E.L.; Silva, E.B.; Velasco, C.S.","5","2004","10","15","Brasil","Mato Grosso do Sul","Corumbá","Bairro Vitória Régia. Mata decídua; calcário; planície.","-57.6533012390137","-19.0091991424561",NA,NA,"Com Flor: amarela",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-26 18:09:03-03","CPAN-UFMS","COR","11206","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Souza Jr, A.F.; Siqueira, C.S.","13","2004","10","24","Brasil","Mato Grosso do Sul","Corumbá","Codrasa. brejo; ;.","-57.6533012390137","-19.0091991424561",NA,NA,"fruto roliço longo com pedúnculo curto; Com Flor: amarela sem cheiro, hermafrodita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-26 18:09:03-03","CPAN-UFMS","COR","15697","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","V.J.Pott.",NA,NA,NA,"T.S.Amaral",NA,"2011","02","10","Brasil","Mato Grosso do Sul","Corumbá","Pantanal, sub-região do Miranda-Abobral, Fazenda São Bento. Pantanal. Capão de mata.; ;.","-57.6533012390137","-19.0091991424561",NA,NA,"Banco de sementes.; Com Flor: Flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-02 16:29:06-03","CPAN-UFMS","COR","4630","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Dávila, A.M.R.; Souza, N.V.D.","1","1997","06","28","Brasil","Mato Grosso do Sul","Corumbá","(Passo do Lontra).","-57.6533012390137","-19.0091991424561",NA,NA,"Arbusto apresentando flores de cor amarela Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-26 18:09:03-03","CPAN-UFMS","COR","15559","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Oliveira, P. P.; Diamante, M.; Mendes, E. S. & Campos, M. E. C.",NA,"2012","04","17","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"Erva; flor amarela Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-26 18:09:03-03","CPAN-UFMS","COR","15442","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Ishii, I. H.",NA,"2011","04","13","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"Com Flor: amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-02 16:29:06-03","CPAN-UFMS","COR","4833","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Silva, L.M.; Bortolotto, I.M.; Almeida, E.N.","4","1996","09","07","Brasil","Mato Grosso do Sul","Ladário","Beira da estrada Codrasa.","-57.6016998291016","-19.0046997070312",NA,NA,"Com Flor: amarela Habito: Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-09 11:22:05-03","UFBA","ALCB","024482","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML; Bautista, HP; Pinto, GCP","1992","03",NA,"Paraguassú, LA","15/92","1992","02","18","Brasil","Bahia","Salvador","área de Pituaçu (UCSal)","-38.42","-12.951667","-38.42","-12.951667","erecta de aproximadamente 0,5m de altura; frutos de cor verde. Pouco frequente.; vegetação secundária da floresta atlântica.","ALCB056694",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-09 11:22:05-03","UFBA","ALCB","024623","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vaz, A",NA,NA,NA,"Bautista, HP","1365","1982","11","22","Brasil","Bahia","Camaçari","Guarajuba. Loteamento Canto do Mar.","-38.15","-12.733333","-38.15","-12.733333","com flores amarelas.; Solo/Textura arenosa. Formação Pioneira de Influência Marinha.","ALCB056693",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-09 11:22:05-03","UFBA","ALCB","118057","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Guedes, ML; Medeiros, A; Alunos de Microbiologia","23117","2014","11","14","Brasil","Bahia","Andaraí","Chapada Diamantina, Marimbus.","-41.525278","-13.275","-41.525278","-13.275","Folhas subsésseis, lanceoladas. Flores tetrameras, pétalas amarelas.","ALCB056699",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-10-09 11:22:05-03","UFBA","ALCB","061966","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Rigueira, D; Oliveira, VF de; Junior, LAJ de; Mota, AC da; Guedes, ML; Roque, N; et al.","10","2003","04","27","Brasil","Bahia","Contendas do Sincorá","Serra Geral, Fazenda corcovado","-41.162222","-13.918611","-41.162222","-13.918611","de ca. 80cm., ramos e frutos vináceos. Flores com sépalas vináceo-esverdeadas, corola&nf;amarela.","ALCB056704",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-10-09 11:22:05-03","UFBA","ALCB","113198","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Gomes, FS; Guedes, ML; Kelmo, F; Alunos de Ecologia","1311","2014","02","01","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco em lugares encharcados.","-37.783333","-11.55","-37.783333","-11.55","com ramos avermelhados. Folhas simples subsésseis. Flores tetrameras, pétalas amarelas. Fruto cápsula.","ALCB056680",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-10-09 11:22:05-03","UFBA","ALCB","124939","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2016","10","21","Guedes, ML; Casaes, M","24602","2016","05","07","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Margem do Rio Paraguaçu.","-39.516667","-12.766667","-39.516667","-12.766667","Folhas membranáceas, alternas. Flor solitária, pétalas amarelas.","ALCB019785",NA,"ALCB019785 ALCB019785_1 ALCB019785_2",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-09 11:22:05-03","UFBA","ALCB","133762","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML","2018","12",NA,"Guedes, ML; Lopes, EB","30716","2018","08","30","Brasil","Bahia","Wagner","Chapada Diamantina, Margem do Rio Utinga.","-37.703611","-12.004167","-37.703611","-12.004167","Folhas membranáceas. Flores axilares, passadas, cálice persistente, vináceo.","ALCB055557",NA,"ALCB055557",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-09 11:22:05-03","UFBA","ALCB","134047","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Souza, NXM; Silva, GS da","277","2018","03","01","Brasil","Bahia",NA,"Fazenda Beira Rio, do Prof. Elzo. As margens do Rio dos Contos.","-40.058889","-13.898333","-40.058889","-13.898333","ca. de 60 cm, flores amarelas, frutos imaturos.","ALCB057314",NA,"ALCB057314","208","208","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-02-14 14:10:41-03","UFBA","ALCB","138768","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Sousa, NXM; Sousa, JC","620","2019","04","18","Brasil","Bahia","Livramento de Nossa Senhora","Povoado Tabuleiro, as margens do Rio Paulo.","-41.97","-13.731944","-41.97","-13.731944","Ca. 60cm. Frutos verdes. Flor amarela.","ALCB070656",NA,NA,"482","482","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-09 11:22:05-03","UFBA","ALCB","133357","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML","2018","10",NA,"Guedes, ML; Alunos de Botânica Econômica","30588","2018","06","28","Brasil","Bahia","Tucano","Epicentro Marizá.","-39.134722","-11.0175","-39.134722","-11.0175","ramos vináceos. Folhas subsésseis, membranáceas. Flores axilares em botões. Fruto cápsula.","ALCB053011",NA,"ALCB053011",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 21:32:50-03","UFBA","ALCB","19489","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Costa, AL","s/n","1968","06",NA,"Brasil","Bahia",NA,"Faz. Esperança.",NA,NA,NA,NA,NA,"ALCB056700",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-10-09 11:22:05-03","UFBA","ALCB","67131","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06","18","Almeida, AMM","s/n","2004","09","23","Brasil","Bahia","Bahia",NA,NA,NA,NA,NA,"Herbácea: pubescente. Folhas membranáceas, discolores, pubescentes. Flores com pétalas amarelas. Fruto cápsula.","ALCB056696",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-10-09 11:22:05-03","UFBA","ALCB","69067","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML","2004","01",NA,"Rigueira, D","s/n","2004","01","20","Brasil","Bahia","Cairu","Baixo Sul,","-39.033333","-13.483333","-39.033333","-13.483333","Folhas membranáceas, discolores. Fruto cápsula, madura.","ALCB056714",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-10-09 11:22:05-03","UFBA","ALCB","80010","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Guedes, ML; Santos, JB dos; Tosto, MG; Rigueira, D","13600","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333","de ca 60 cm. com ramos verde-vináceos. Folhas esverdeadas com nervuras vináceas. Flores axilares, hipanto verde vináceo, corola vinácea com base alva. Ocasional.; Mussununga.","ALCB056697",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-10-09 11:22:05-03","UFBA","ALCB","80011","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Rigueira, D","2006","08",NA,"Guedes, ML; Santos, JB dos; Tosto, MG; Rigueira, D","13601","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333","com ramos verde-vináceos, pilosos. Folhas discolores, com pêlos, discolores; margem vinácea. Flores com hipanto verde-vináceo, corola amarelo-intenso, estigma amarelo. Freqüente.; Mussununga.","ALCB056711",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-10-09 11:22:05-03","UFBA","ALCB","80013","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Guedes, ML; Santos, JB dos; Tosto, MG; Rigueira, D","13603","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333","de ca 60 cm ramos marrons com tomentos. Folhas membranáceas, discolores, vilosas. Flores com cálice e ovário verde-vináceos, pétalas amarelas.","ALCB056701",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-11 00:16:28-03","UFBA","ALCB","81021","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML","2007","11",NA,"Oliveira, ALPC de; Cairo, JPLF; Guedes, ML","s/n","2007","10","15","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667","folhas membranáceas. Flores passadas.","ALCB056713",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-11 00:16:28-03","UFBA","ALCB","85105","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, ML; Prates, ARS","2008","08",NA,"Prates, ARS; Guedes, ML","08","2008","08","19","Brasil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica","-37.979444","-12.374444","-37.979444","-12.374444","ca de 1,30m de altura. Folhas membranáceas, discolores. Flores isoladas com botões verdes. Frutos imaturos verde-vináceos.; antropizada.","ALCB056692",NA,NA,"68","68","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-10-09 11:22:05-03","UFBA","ALCB","88501","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2015","06",NA,"Guedes, ML; Gomes, FS; et al.","15102","2009","05","24","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","-38.930556","-13.943056","Folhas cartáceas, discolores. Flores com pétalas amarelas. Fruto cápsula, imatura.","ALCB056698",NA,NA,"17","17","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-10-09 11:22:05-03","UFBA","ALCB","89003","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2016","10","21","Roque, N; Acevedo-Rodríguez, P; Funk, V; Keeley, S","2111","2009","07","04","Brasil","Bahia","Mucugê","Chapada Diamantina, ca. 3km do Cemitério em direção à Mucugê","-41.385833","-13.000833","-41.385833","-13.000833","ca. 1m alt. Sépalas verdes, hipanto vináceo, pétalas amarelas.","ALCB056720",NA,NA,"987","987","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
