"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"205","2020-08-03 14:33:00-03","MO","MOBOT","100513906","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Moises Mendoza|A. Eduardo","2008","8","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Mendoza 3320","Santa Cruz","Florida","Samaipata, Subiendo por el sendero hacia el Fuerte de Samaipata (por La Cascada). ca. 200 m. de la carretera.","-63.8308334","-18.1747223","1687.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2020-08-03 14:34:00-03","MO","MOBOT","100535467","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","D. Villarroel|Ivan Linneo","2006","9","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Villarroel Segarra 825","Santa Cruz","Andrés Ibáñez","Camino entre la Reserva Privada de Patrimonio Natural Arubaí y la comunidad de Terebinto.","-63.385","-17.7027778","400.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"207","2019-01-31 12:43:00-02","MO","MOBOT","100548358","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","2012","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Quispe Paucara 185","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889","1185.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"12-06",NA,"1",NA
"208","2020-11-05 23:26:00-03","MO","MOBOT","100549094","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","2012","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Quispe Paucara 304","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889","1185.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"12-06",NA,"1",NA
"209","2019-01-31 12:44:00-02","MO","MOBOT","100551445","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","2012","4","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Quispe Paucara 180","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333","902.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"12-05",NA,"1",NA
"210","2019-01-31 12:44:00-02","MO","MOBOT","100708349","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","2014","4","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18577","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-01",NA,"3",NA
"211","2019-01-31 12:44:00-02","MO","MOBOT","100708432","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","2014","4","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18562","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-01",NA,"3",NA
"212","2019-01-31 12:45:00-02","MO","MOBOT","100708438","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","2014","4","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18566","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.","-68.5658333","-14.325","662.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-01",NA,"3",NA
"213","2019-01-31 12:45:00-02","MO","MOBOT","100709131","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","2014","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18946","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-02",NA,"2",NA
"214","2019-01-31 12:45:00-02","MO","MOBOT","100709333","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","2014","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18885","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-02",NA,"2",NA
"215","2019-01-31 12:46:00-02","MO","MOBOT","100709336","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","2014","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18884","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-02",NA,"2",NA
"216","2019-01-31 12:46:00-02","MO","MOBOT","100709367","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","2014","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Fuentes Claros 18858","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13","-68.5666667","-14.2991666","830.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"14-02",NA,"3",NA
"217","2020-08-03 14:41:00-03","MO","MOBOT","101012115","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","William R. Anderson","1972","2","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Anderson 36274","Minas Gerais",NA,"Limestone (marble) outcrop ca. 10km S of Serra do Cipó, at Cardeal Mota; marble being cut by company called Marnores Brasil.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2020-08-03 14:34:00-03","MO","MOBOT","1117627","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","1996","6","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Arroyo Padilla 1225","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II; bosque de galeria; suelos rojos bien drenados, con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio","-60.7372222","-14.5197223","700.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2020-08-03 14:38:00-03","MO","MOBOT","1117628","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","1996","6","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Arroyo Padilla 1279","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II; bosque de galeria; suelos rojos bien drenados, con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio","-60.7372222","-14.5197223","700.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2020-08-03 15:01:00-03","MO","MOBOT","1152319","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","J. Guillén|René Guillén V.|M. Lazo|I. Soza","1996","5","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Guillén 58","Santa Cruz","Velasco","Hacienda Acuario, a 24 km camino de campamento San José hacia el empalme de Piso Firme; Bosque caducifolio, quemado anualmente. Parcela permanente en estudio.","-61.2427777","-15.2461111","300.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"2",NA
"221","2020-08-26 11:38:00-03","MO","MOBOT","1154557","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Marisol Garvizu|Alfredo F. Fuentes|Juan Surubí","1997","1","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Garvizu 315","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Lago Caimán. Senda hacia la meseta. Bosque semi-deciduo chiquitano con afloramiento rocoso. Presencia de Tabebuia, Erioteca.","-60.8833333","-13.6333333","540.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2019-01-31 12:47:00-02","MO","MOBOT","1401466","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 36817","Santa Cruz","Andrés Ibáñez","Jardín Botánico, 12 km al E de la ciudad de Santa Cruz, camino a Cotoca",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-01-31 12:48:00-02","MO","MOBOT","1524076","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1998","1","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 47964","Santa Cruz","Andrés Ibáñez","Along Brecha 5, 1 km E of highway from Santa Cruz to Abapó (at km 38). Somewhat rolling, probably old dune fields. Somewhat disturbed remnant of tall chaco forest with Phyllostylon, Pterogyne nitens. Soil sandy.","-63.18333","-18.06666","465.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-26 11:40:00-03","MO","MOBOT","1527233","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1989","12","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 35735","Santa Cruz","Vallegrande","2 km. SSE of Los Sitanos, brushy savanna-like slopes on sandy soil over red sandstone, canyon of Rio Los Sitanos.","-63.95","-18.875","1400.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2020-08-03 14:49:00-03","MO","MOBOT","1528447","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1990","11","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 40065","Santa Cruz","Andrés Ibáñez","5.5 km (by air) NE of Cotoca, 1 km. N of El Campanero. Flat area and slope along Quebrada Cotoca, subtropical semi-deciduos forest with many chaco species. Gallesia integrifolia, Chrysophyllum gonocarpum, Caesalpinia floribunda, Reichenbachia hirsuta.","-62.95","-17.7166667",NA,NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2019-01-31 12:57:00-02","MO","MOBOT","1529835","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1990","10","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 39145","Santa Cruz","Ichilo","Parque Nacional Amboro, ravine between steep hills 1km. E of summit of Cerro Amboro. Montane evergreen fores twith short trees.","-63.63333","-17.75833","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-01-31 12:49:00-02","MO","MOBOT","1532847","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1987","7","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 35085","Santa Cruz","Andrés Ibáñez","12 km E of center of Santa Cruz on road to Cotoca ** The llanura, at the Jardin Botanico de Santa Cruz","-63.0666667","-17.7666667","375.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2020-08-03 14:43:00-03","MO","MOBOT","1532892","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1988","12","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 37248","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 1 km. NE of entrance into first Andean foothills. Primary tropical evergreen forest on slopes along small stream. Poulsenia armata, Iriartea deltoidea, Jesenia bataua.","-63.7166667","-17.65","400.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2020-08-03 15:00:00-03","MO","MOBOT","1535837","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Michael H. Nee","1989","12","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Nee 38459","Santa Cruz","Vallegrande","2 km SSE of Los Sitanos, brushy savanna-like slopes on sandy soil ove red sandstone, canyon of Rio Los Sitanos.","-63.95","-18.875",NA,NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2020-08-03 14:43:00-03","MO","MOBOT","1542672","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry|et al.","1982","7","18","South America","Peru",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 37711","San Martín",NA,"31 km S of Tarapoto, dry forested slopes overlooking Río Huallaga. TRANSECT 1","-76.4166667","-6.5833333","350.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"82-2",NA,"1",NA
"231","2020-08-03 14:44:00-03","MO","MOBOT","1542800","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry|et al.","1982","7","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 37794","San Martín",NA,"31 km S of Tarapoto, dry slopes overlooking Huallaga River. Transect 2.","-76.4166667","-6.5","350.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"2368",NA,"1",NA
"232","2020-08-03 14:43:00-03","MO","MOBOT","1542822","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry|et al.","1982","7","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 37815","San Martín",NA,"31 km S of Tarapoto, dry slopes overlooking Huallaga River. Transect 3.","-76.4166667","-6.5","350.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"2369",NA,"1",NA
"233","2019-01-31 12:49:00-02","MO","MOBOT","1597777","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Mario Saldias P.","1988","7","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Saldias Paz 369","Santa Cruz","Andrés Ibáñez","Jardin Botanico de Santa Cruz, 12 km E del centro de Santa Cruz camino a Cotoca. Bosque subhumedo tropical.","-63.06666","-17.76666","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-01-31 12:49:00-02","MO","MOBOT","1597779","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Mario Saldias P.","1989","9","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Saldias Paz 780","Santa Cruz","Andrés Ibáñez","Jardin Botanico de Santa Cruz, 12 km E del centro de Santa Cruz, sobre la carretera a Cotoca. Bosque subhumedo tropical de 18-20 m de altura.","-63.06666","-17.76666","375.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-03 15:01:00-03","MO","MOBOT","161901","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","James C. Solomon|Sara Urcullo","1985","8","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Solomon 14135","Santa Cruz","Ichilo","Parque Nacional Amboró. Ca. 15 km (SE) up the Río Pitasama from the Río Surutú. Sandstone.","-63.6666667","-17.7333333","700.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"85-90",NA,"3",NA
"236","2020-08-03 14:58:00-03","MO","MOBOT","161936","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","James C. Solomon|Bruce A. Stein","1984","3","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Solomon 11704","La Paz","Nor Yungas","2.4 km NE of Yolosa on road to Caranavi. road side cliffs.","-67.7166667","-16.2","1270.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"84-20",NA,"6",NA
"237","2020-08-03 14:35:00-03","MO","MOBOT","162272","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry","1990","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 71111","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 6-7.","-68.4666667","-14.5666667","1000.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"375",NA,"2",NA
"238","2020-08-03 14:42:00-03","MO","MOBOT","162322","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry|David N. Smith","1984","2","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 45092","San Martín",NA,"Valley of Río Huallaga, 29 km S of Tarapoto near El Abra. Dry steep cliffs overlooking Río Huallaga. Non-transect","-76.3333333","-6.6666667","450.00000000","540.00000000",NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"84-190",NA,"4",NA
"239","2020-08-03 14:45:00-03","MO","MOBOT","162524","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","José Steinbach","1925","10","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Steinbach G. 7293","Santa Cruz","Sara","Submonte Bosque B.-Vista, n.v. Café del Monte ** Submonte bosque Buenavista",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2020-08-19 19:19:00-03","MO","MOBOT","1853667","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|A. Alvarez|Mario Álvarez","2003","2","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Canqui Magne 92","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, Arroyo Pintata. A 495 m del campamento en dirección SE, aproximadamente 20 minutos saliendo del camino.","-68.5388055","-14.4684723","1011.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"03-01",NA,"4",NA
"241","2020-08-20 06:16:00-03","MO","MOBOT","1855049","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","2003","2","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Canqui Magne 169","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 376 m del campamento en dirección SW aproximadamente a 30 minutos saliendo del camino y subiendo por el arroyo Asilla.","-68.5380555","-14.4731945","893.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"03-04",NA,"4",NA
"242","2020-08-20 06:23:00-03","MO","MOBOT","1855202","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","F. Canqui|Héctor Cabrera|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","2003","2","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Canqui Magne 177","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino de Apolo-Azariamas, arroyo Pintata. A 96 m al N de la PPM, subiendo por el arroyo Pintata.","-68.5419444","-14.4644444","987.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"03-05",NA,"4",NA
"243","2020-08-20 15:05:00-03","MO","MOBOT","1855591","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","F. Canqui|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","2003","3","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Canqui Magne 199","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 484 m al W (262°) del campamento principal sobre el arroyo Pintata.","-68.5403889","-14.4666389","843.00000000",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,"03-07",NA,"4",NA
