"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"277","2019-08-27 13:32:27-03","IAP","PACA-AGP","107664","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","S.J.Silva Neto","C.M. Vieira","214",NA,NA,NA,"Brasil","RJ","Guapimirim","-42.833333","-22.433333","42°50'00W","22°26'00 S","PACA107664",NA,"2000","02",NA,"Estação Ecológica Estadual de Paraíso","22°26'00S 42°5000W / 22°32'00S, 42°56'00W, elev.:0-0m, área FP09, Folhas discolores verdes, botões com tudo do cálice vermelho, lacinios vinaceos, corola marela, ind.: 1789, altura 4m. Duplicatas ESA, PACA. RB316730 Habitat: Próx",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"278","2019-08-27 13:32:27-03","IAP","PACA-AGP","107663","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","S.J.Silva Neto","H.C. de Lima","4406",NA,NA,NA,"Brasil","RJ","Guapimirim","-42.833333","-22.433333","42°50'00W","22°26'00 S","PACA107663",NA,"2000","02",NA,"Estação Ecológica Estadual de Paraíso","Rb 297108, duplicatas PACA, BHCB. Parcela 12A Vertente Leste do Morro das Pacas. Área 12A, 22°26'00S 42°5000W / 22°32'00S, 42°56'00W, elev.:0-0m, mata de encosta úmida, botões vinoso-esverdeados, frequente na submata, Ind. 26, DA",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"279","2019-08-27 13:32:27-03","IAP","PACA-AGP","96575","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Kirkbride","A. Xavier Moreira, A. Rente",NA,"1957","01","03","Brasil","RS",NA,NA,NA,NA,NA,"PACA096575",NA,"1977",NA,NA,"Alto da Boa Vista-Paineiras","HASU 15254",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"280","2019-08-27 13:32:27-03","IAP","PACA-AGP","54273","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","Reitz, R.","3868","1951","03","25","Brasil","SC","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"PACA054273",NA,"1953",NA,NA,NA,"HBR 6062; mata; arbusto; esbranquiçado-avermelhado;. Habitat: in silva",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","34291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"281","2019-08-27 13:32:27-03","IAP","PACA-AGP","58271","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","R. Klein","94","1951","06","15","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"PACA058271",NA,"1955",NA,NA,NA,"HBR 7428; Eq. Ecologia n. 23 d; mata; arbusto; altura 5 m; altit. 30 msm. Habitat: in silva",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","23627","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"282","2019-08-27 13:32:27-03","IAP","PACA-AGP","65832","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","Reitz & Klein","4632","1957","07","27","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"PACA065832",NA,"1958",NA,NA,"Mina Velha - Garuva","HBR 16430; mata; arbusto; altura 3 m; altit. 10 msm; flor amarela. Habitat: mata Fenofase: flor amarela Hábito: arbusto Ecossistema: MATA",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","23627","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"283","2019-08-27 13:32:27-03","IAP","PACA-AGP","96577","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","M. Sobral","W. Boone","568","1985","07","04","Brasil","ES","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"PACA096577",NA,"1997",NA,NA,"Valsugana","HASU 6418&nf;De 1,5m, flores de cálice avermelhado e corola amarela Habitat: Ciófila no interior de mata Hábito: arbusto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","23813","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"284","2019-08-27 13:32:27-03","IAP","PACA-AGP","36855.1","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Emrich-Rambo","Hatschbach, G.","659","1947","03","20","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,"PACA036855-1",NA,NA,NA,NA,NA,"3 m de altura; flor amarela (corola); em mata pluvial tropical da Serra do Mar. Habitat: in silva primaeva Fenofase: flor Hábito: arbusto Ecossistema: MATA PLUVIAL",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","30514","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"285","2019-08-27 13:32:27-03","IAP","PACA-AGP","96576","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Ohlweiler, A. A.",NA,"1998","03","12","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"PACA096576",NA,NA,NA,NA,"Ilha do Mel","HASU 6531&nf;De 3 m de altura, pouco lenhoso, suculento.&nf;Flores suculentas. Cálice vermelho vivo. Pétalas amarelas Habitat: Umbrófilo e higrófilo Hábito: arbusto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","24916","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"286","2019-08-27 13:32:27-03","IAP","PACA-AGP","98126","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Pedro Carauta","R. Wasum",NA,"1973","02","13","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"PACA098126",NA,NA,NA,NA,"Corcovado, caminho para Pedra do Beijo","Hábito: arbusto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","57442","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"287","2019-08-27 13:32:27-03","IAP","PACA-AGP","51809","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Emrich-Rambo","Rambo, B.",NA,"1952","01","10","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA051809",NA,"1954","09","14","Morro Grande","fl. Habitat: in silvula umbrosa Fenofase: flor",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"288","2019-08-27 13:32:27-03","IAP","PACA-AGP","66072","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","Reitz & Klein","2870","1956","03","22","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA066072",NA,"1956",NA,NA,"Luis Alves - Braço Joaquim","HBR 9789; mata; arvoreta; altura 4 m; altit. 300 msm; flor amarela; fruto maduro: anilado. Habitat: mata Fenofase: flor amarela Hábito: arvoreta Ecossistema: MATA",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"289","2019-08-27 13:32:27-03","IAP","PACA-AGP","65818","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","Reitz & Klein","4499","1957","06","22","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"PACA065818",NA,"1958",NA,NA,"Porto do Palmital - Garuva","HBR 16408; mata; arbusto; altura 3 m; altit. 20 msm; flor amarela. Habitat: mata Fenofase: flor amarela",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","23627","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"290","2019-08-27 13:32:27-03","IAP","PACA-AGP","65845","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","Reitz & Klein","3989","1957","05","25","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"PACA065845",NA,"1958",NA,NA,"Três Barras - Garuva","HBR 16459; mata; arbusto; altura 3 m; altit. 150 msm; flor amarela. Habitat: mata Fenofase: flor amarela",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rubiales","23627","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"291","2020-12-20 21:19:18-03","UFV","VIC","9894","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana","(M.Arg.) Standl",NA,"Vieira, M.F.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"VIC009894","VIC009894",NA,NA,NA,"Colégio do Caraça","Arbusto inflorescência vermelho alaranjadas, corola amarela",NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-20 21:19:20-03","UFV","VIC","12328","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","A. Gehert","Ezeshias Paus","586","1941",NA,NA,"Brasil","Minas Gerais","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"VIC012328","VIC012328",NA,NA,NA,"Fazenda Companhia","Planta arbustia pequena de flores com cacho vermelho, encontrada em lugares licikes até inumdaveis mata virgens.; Planta arbustia pequena de flores com cacho vermelho, encontrada em lugares licikes até inumdaveis mata virgens.",NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-20 21:19:20-03","UFV","VIC","35420","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","L.G. Temponi","L. G. Temponi; J. Vaz, J M Silva","939","2011",NA,NA,"Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"VIC035420","VIC035420","2011",NA,NA,"Colônia Limeira.","Arbusto, 4m. Cálice verde, corola amarela, fruto imaturo verde, maduro azul.; Arbusto, 4m. Cálice verde, corola amarela, fruto imaturo verde, maduro azul.",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-12-20 21:19:20-03","UFV","VIC","2707","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Paulo Alonin","J. G. Kuhlmam","s.n.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002707","VIC002707",NA,NA,NA,"Fazenda M Lopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-12-20 21:19:20-03","UFV","VIC","42258","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra",NA,"Santos, M.L.","s.n.","2004","06","09","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC042258","VIC042258",NA,NA,NA,"Mata de Seu Nico., Sítio Bonsucesso.","Arbusto com flores amarela e vermelha, fruto roxo.; Arbusto com flores amarela e vermelha, fruto roxo.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-12-20 21:19:20-03","UFV","VIC","26968","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Pereira, Z. .V.","Pereira, Z. .V.; et al.","55","2003","01","19","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026968","VIC026968",NA,NA,NA,"Reserva Florestal da Mata do Paraíso, Trilha principal.","Flores amarelas com cálice vermelho.; Flores amarelas com cálice vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-12-20 21:19:20-03","UFV","VIC","29361","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Gilmar E. Valente","Gilmar E. Valente.; Aristéa A. Azevedo.","2147","2008",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC029361","VIC029361","2008",NA,NA,"UFV, Estação de pesquisa, treinamento e educação ambiental, Mata do Paraíso, vorda da trilha principal","Planta coletada em sub-bosque de mata estacional semidecidual, com ca de 1,50m de altura. Cálice alaranjado e corola carnosa amarela. Fruto verde com cálice persistente.; Planta coletada em sub-bosque de mata estacional semidecidual, c",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-12-20 21:19:20-03","UFV","VIC","32492","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra",NA,"M.P.M. de Lima; et al.","225","1992",NA,NA,"Brasil","Rio de Janeiro","Guapimirim","-42","-22","-42","-22","VIC032492","VIC032492",NA,NA,NA,"Estação Estadual de Paraíso., Parcela 14 #?# Morro das Mariquitas. Área 14D.","Árvore. Flores levemente discolores; cálice vinoso, corola amarela; frutos ainda imaturos, verdes. Ind.:103. DAP 8. Fusto 5. Altura: 5m.; Árvore. Flores levemente discolores; cálice vinoso, corola amarela; frutos ainda imaturos, verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-20 21:19:20-03","UFV","VIC","7393","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Joseple K; Kboide Jo","G. T. Prance; G. J. Shepherd; W. W. Benson.","6973","1978","02","02","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"VIC007393","VIC007393","1983",NA,NA,"perto de Cananneia","Arbusto de 2m; corola amarela. Frutos azuis. Ao lado de córrego. Mistura de restinga e mata.; Arbusto de 2m; corola amarela. Frutos azuis. Ao lado de córrego. Mistura de restinga e mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-20 21:19:20-03","UFV","VIC","19847","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Gilmar E. Valente","Gilmar E. Valente.; João A. A. Meira Neto","1259","2003",NA,NA,"Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,"VIC019847","VIC019847","2003",NA,NA,"Pousada Serra D'Água, Propriedade do Sr. Ronaldo Vitarelli.","Planta com ca de 2,0 m de altura, brevistila, em sub-bosque de mata de galeria. Corola #?#carnosa#?#amarela, cálice vremelho e fruto azul quando maduro com cálice persistente de cor verde.; Planta com ca de 2,0 m de altura, brevistila, em","1200","1200",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-12-20 21:19:20-03","UFV","VIC","19846","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Gilmar E. Valente","Gilmar E. Valente.; João A. A. Meira Neto","1260","2003",NA,NA,"Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,"VIC019846","VIC019846","2003",NA,NA,"Pousada Serra D'Água, Propriedade do Sr. Ronaldo Vitarelli.","Planta com ca de 3,0 m de altura, longistila, em sub-bosque de mata de galeria. Corola #?#carnosa#?# amarela, cálice vermelho e fruro azul quando maduro com cálice persistente de cor verde.; Planta com ca de 3,0 m de altura, longistila, em","1200","1200",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"302","2020-12-20 21:19:20-03","UFV","VIC","12362","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Moldrutre","Ezeshias Paus","424","1940",NA,NA,"Brasil","Minas Gerais","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"VIC012362","VIC012362",NA,NA,NA,"Est.l. Exp. Café","Planta pequena, com um metro de altura, arbustria, encontrada em mata virgens até alegorais.; Planta pequena, com um metro de altura, arbustria, encontrada em mata virgens até alegorais.",NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"303","2020-12-20 21:19:20-03","UFV","VIC","1048","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Standley",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001048","VIC001048","1931","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"304","2020-12-20 21:19:20-03","UFV","VIC","771","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Standley","Ynes Mexia","4652","1930","05","02","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000771","VIC000771","1930","11","20","Beyond Areponga, Fazenda da Serra","Arborescent 3m. High, with several stems. Flower bright yellow; fleshy, red calyx.; Arborescent 3m. High, with several stems. Flower bright yellow; fleshy, red calyx.","1200","1200",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-12-20 21:19:20-03","UFV","VIC","33745","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Gilmar E. Valente","Gilmar E. Valente.; Luzimar C. Da Silva; Thiago A. R. Pereira.","2008","2007",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC033745","VIC033745","2007",NA,NA,"Br-120, Sítio Bom Sucesso (melhor conhecido como Mata do Sr. Nico).","Planta com cerca de 3,0 m de altura, em sub-bosque de Floresta Estacional Semidecidual. Fruto verde com cálice avinolado. Planta n°15 da anatomia.; Planta com cerca de 3,0 m de altura, em sub-bosque de Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-12-20 21:19:20-03","UFV","VIC","26679","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Zefa V. Pereira","Gilmar E. Valente.; Zefa V. Pereira.","885","2002",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC026679","VIC026679","2002",NA,NA,"Br-120 Viçosa a Coimbra, Sítio Bom Sucesso, próximo ao trevo da UFV; local melhor conhecido como Mata do Sr. Nico","Planta com ca. de 3,0m de altura, cresendo no interior de mata. Cálice avermelhado e corola, carnosa, de coloração amarela, fruto azul quando maduro . Planta brevistila.; Planta com ca. de 3,0m de altura, cresendo no interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-12-20 21:19:20-03","UFV","VIC","028928","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra",NA,"Lopes, M.M.M.; et al.","86","2002","04","11","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC028928","VIC028928",NA,NA,NA,"Centro de Pesquisas de Florestas Naturais-Mata do, Trilha principal.","Arbusto de folha subcoriácea, corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"308","2020-12-20 21:19:20-03","UFV","VIC","32645","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Zefa V. Pereira","Gilmar E. Valente.; Zefa V. Pereira; Renata M. S. Alves Meira; Karina Lucas B. Lopes","2659","2009",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC032645","VIC032645","2009",NA,NA,"Reserva Florestal da Mata do Paraíso","Planta com cerca de 1,5 m com ramos de folhas glabros. Coletada na borda da trilha principal próximo ao primeiro curso d'água. Inflorescência terminal, delicada, verde, com flores de corola branca. Estípulas persistentes, inteiras, 4-a",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"309","2020-12-20 21:19:20-03","UFV","VIC","31861","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra","Gilmar E. Valente","Gilmar E. Valente.; Karina Lucas B. Lopes; Renata M. S. Alves Meira.","2410","2008",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC031861","VIC031861","2008",NA,NA,"Reserva Florestal da Mata do Paraíso, Trilha principal.","Planta com cerca de 1,50 m de altura em Floresta Estacional Semidecidual. Com frutos verde de cálice persistente. Planta n°22 anatomia.; Planta com cerca de 1,50 m de altura em Floresta Estacional Semidecidual. Com frutos verde de cáli",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"310","2020-12-20 21:19:20-03","UFV","VIC","15020","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham & Schltdl.) Wawra",NA,"C.M. de O. Borges.; F.R. de Melo, LL Rogrigu; U. dos Santos.","s.n.","1995","03","09","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"VIC015020","VIC015020",NA,NA,NA,"Picinguaba, Arbusto com 1m, sub-bosque, flor com sépalas vermelhas e corola amarela, formação de dunas e restingas.","Arbusto com 1m, sub-bosque, flor com sépalas vermelhas e corola amarela, formação de dunas e restingas.; Arbusto com 1m, sub-bosque, flor com sépalas vermelhas e corola amarela, formação de dunas e restingas.",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"311","2020-02-27 16:44:22-03","UFSC","CTBS","3240","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Salvalaggio, A.V. et al.","1","2016","10","29","Brasil","Paraná","Guaraqueçaba","-48.315833","-25.445833","48°18'57W","25°26'45S",NA,NA,NA,NA,NA,"Estação Ecológica da Ilha do Mel","Árvore de aproximadamente 3 m de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-24 17:09:56-03","UFES","SAMES","7461","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Cadorin,T.J.","Cadorin,T.J.; Grosch,B;Zimmermann,R.","1874","2010","04","07","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621","-487272223.0","-260550000.0","SAMES07461",NA,"2010","04","22","Sol Nascente. Coleta no interior do fragmento.","Com fruto roxo e flores bráctea vermelha. Habitat: Floresta Ombrófila Densa de Terras baixas","13","13",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"313","2020-03-13 19:34:58-03","UFJF","CESJ","2199A","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana","(Müll.Arg.) Standl.","Mello Barreto","Mendes Magalhães","1355","1942","01","15","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"CESJ02199A",NA,NA,NA,NA,"Pedra de Amolar","Arbusto de 1m, na capoeirinha. Pouco frequente. Flor alaranjada.",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"314","2020-03-13 19:34:58-03","UFJF","CESJ","2199","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana","(Müll.Arg.) Standl.","Inst. Agr. BH","L. Roth","CESJ2199","1955","03","13","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"CESJ002199",NA,NA,NA,NA,"Serra do Curral","Árvore da mata, 3-4m. Flores alaranjadas.",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"315","2019-11-21 14:44:29-03","UFJF","CESJ","64810","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schtdl.","J.A. Oliveira","J.A. Oliveira","226","2012","10","12","Brasil","Minas Gerais","Rio Preto","-43.889167","-21.980833","-43.889167","-21.980833","CESJ064810",NA,NA,NA,NA,"Serra Negra, Trilha para o Ninho da Égua.","Arbusto, ca. 2m alt., em campo antropizado. Folhas 3-4-verticiladas, discolores, nervura principal alva. Inflorescência vermelha, cálice amarelo com lobos vermelhos, corola amarela. Material em sílica.","1341","1341",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
