"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","01303869","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","L. O. A. Teixeira","529","1982","05","16","South America","Brazil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326349' target='other'> <mi>dwc_moreinfo</mi></a>","NY01303869","NY01303869_01","M. J. Huft","Ariquemes","-63.58","-10.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","04029601","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","D. R. Simpson","399","1967","12","17","South America","Peru","Tumbes","From a point near Cerro de Tres Picos to the road, then along the road to Campo Verde","600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4332748' target='other'> <mi>dwc_moreinfo</mi></a>","NY04029601",NA,NA,"Zarumilla",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","6111","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Beduschi, J.V.F.A.",NA,"1971","11","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,"BOTU006111",NA,"Silva, O.L.M.","Botucatu",NA,NA,NA,NA,NA,"2013","03","06","9999","9999",NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","5529","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Novelli, E.L.B.",NA,"1974","10","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,"BOTU005529",NA,"Silva, O.L.M.","Botucatu",NA,NA,NA,NA,NA,"2013","03","06","9999","9999",NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","20529","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Miranda, L.C.","162","1996","05","08",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore de + ou - 5,0 m, caule semi-rugoso cinza-claro, folha membranácea bordô, ramos terminais bordô, planta latescente, flor amarela e fruto roxo","BOTU020529",NA,NA,"Bauru",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","6941","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Nakane, J.T.","15","1977","11","15",NA,"Brasil","São Paulo",NA,NA,NA,"Árvore de 3,00 m de altura, folhas roxas, inflorescências amarelas, com látex","BOTU006941",NA,NA,"Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"51","2020-12-15 11:14:37-03","FUNED","FUNED-POL","3846","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"Claudia Simeao",NA,"1999","10","25",NA,"Brasil","MG","Estaçao Ecologica UFMG",NA,NA,NA,"POL003846","POL003846_p01 POL003846_p02 POL003846_p03 POL003846_p04 POL003846_p05 POL003846_p06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:38:14-03","EAO","IAN","44025","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Forberg, FR","22385","1944","11","28",NA,"Colômbia","Unknown","Habitat fence-row tree, probably planted.","1700",NA,"Remarks leaves dull deep purple, splotched with gree, color variable on different plants tree, 5m tall. látex said to be poisonous to skin. This form widespread but always observed neal dwellings.","IAN044025",NA,NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:38:14-03","EAO","IAN","101123","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Lanjouw, J","1564","1949","01","03","Southern America","Suriname","Unknown","On shell ridge near Kalebas creek, lower coppename river.",NA,NA,"Shrub, 3 1/2 m. tall; upper side of leaves dark green with yellowish nerves, lower side greenish-grey. Flowers yellwish-white. Fish poison.","IAN101123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:38:14-03","EAO","IAN","20232","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Schultes, RE","3","1946","08","17",NA,"Colômbia","Leticia","Mata.",NA,NA,NA,"IAN020232","IAN020232 IAN020232_e IAN020232_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:38:22-03","EAO","IAN","22599","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Kappler","1669",NA,NA,NA,"Southern America","Suriname",NA,NA,NA,NA,NA,"IAN022599","IAN022599_f",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:38:14-03","EAO","IAN","29657","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Black, GA","1195","1947","08","16","Southern America","Brasil","Amazonas","Tafé.",NA,NA,"Arbusto, 3 m., flor branca, látex venenoso. &nf;Black 46- 3 clombia(Leticia).","IAN029657","IAN029657 IAN029657_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:38:14-03","EAO","IAN","52723","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Schultes, RE","9206","1947","12","29","Southern America","Brasil","Amazonas","Rio Negro, Mouth of rio Xié.",NA,NA,"Flowers greenish.","IAN052723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-01-20 14:40:27-03","UPM","MACK","3268","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","L. T. A. Vieira","480","2019","02","05",NA,"Brasil","SP","Conjunto Residencial Recanto dos Ipês",NA,NA,"Área urbana","HMACK00003268-L.T.A.Vieira480-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,"L. T. A. Vieira","São Paulo","-23.587135","-46.716973",NA,NA,NA,"2019","03",NA,"-23,587135","-46,716973",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262505","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Breteler FJ",NA,"1963","10","23","Southern America","Venezuela","Mérida","Venezuela. 16 km S.W. of Mérida along road to San Cristóbal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262505","NL-U1262505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138194",NA,NA,NA,NA
"60","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262506","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Bruijn J de",NA,"1966","07","27","Southern America","Venezuela","Mérida","Venezuela. State of Merida. On rocky slope near Timotes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262506","NL-U1262506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138195",NA,NA,NA,NA
"61","2020-02-08 09:48:28-03","NBC","NL-BOTANY","WAG.1789302","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Bruijn J de",NA,"1966","07","27","Southern America","Venezuela","Mérida","Venezuela. State of Merida. On rocky slope near Timotes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1789302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1789302","NL-WAG1789302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:48:28-03","NBC","NL-BOTANY","WAG.1789303","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Camacho Durán AR",NA,"1966","06","10","Southern America","Venezuela",NA,"Venezuela, Edo. mérifa, a 2 kms. de Timotes sitio el Morro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1789303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1789303","NL-WAG1789303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:48:28-03","NBC","NL-BOTANY","WAG.1789304","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Breteler FJ",NA,"1963","10","23","Southern America","Venezuela","Mérida","Venezuela. 16 km S.W. of Mérida along road to San Cristóbal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1789304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1789304","NL-WAG1789304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:48:28-03","NBC","NL-BOTANY","WAG.1789305","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Breteler FJ",NA,"1963","10","23","Southern America","Venezuela","Mérida","Venezuela. 16 km S.W. of Mérida along road to San Cristóbal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1789305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1789305","NL-WAG1789305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:48:28-03","NBC","NL-BOTANY","L 0148352","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Otto E",NA,NA,NA,NA,"Southern America","Venezuela","Distrito Federal",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200148352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0148352","NL-L0148352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","903157527","syntype",NA,NA,NA
"66","2020-02-08 09:48:28-03","NBC","NL-BOTANY","L.2214162","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Smith HH",NA,"1898","02","01","Southern America","Colombia","Magdalena",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2214162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2214162","NL-L2214162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0148355 | 907135485",NA,NA,NA,NA
"67","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256979","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Prance GT; Maas PJM",NA,"1971","10","23","Southern America","Brazil","Amazonas",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256979 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256979","NL-U1256979","Punt W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0063791",NA,NA,NA,NA
"68","2020-02-08 09:48:28-03","NBC","NL-BOTANY","WAG.1789167","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Mori S; Holmgren NH; Luteyn JL; Steyermark JA",NA,"1982","01","13","Southern America","Venezuela",NA,"Plants of Venezuela. aragua: Henri pittier Natl. Park. South slope. Km 15 on road from Maracay to Ocumare.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1789167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1789167","NL-WAG1789167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256978","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Lindeman JC",NA,"1979","08","10","Southern America","Brazil","São Paulo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256978","NL-U1256978","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138187",NA,"cotinifolia",NA,NA
"70","2020-02-08 09:48:28-03","NBC","NL-BOTANY","L.2214175","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Landsbergen",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2214175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2214175","NL-L2214175","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0238482",NA,"cotinifolia",NA,NA
"71","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262503","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Cuatrecasas J; et al.",NA,"1941","10","17","Southern America","Colombia","Norte de Santander",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262503","NL-U1262503","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138192",NA,"cotinifolia",NA,NA
"72","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262504","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Cuatrecasas J; et al.",NA,"1941","10","17","Southern America","Colombia","Norte de Santander",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262504","NL-U1262504","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138193",NA,"cotinifolia",NA,NA
"73","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262507","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Cuatrecasas J",NA,"1946","10","01","Southern America","Colombia","Valle del Cauca",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262507","NL-U1262507","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138196",NA,"cotinifolia",NA,NA
"74","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262508","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Maas PJM; Manara BJ",NA,"1980","11","09","Southern America","Venezuela","Districto Federal",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262508","NL-U1262508","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138197",NA,"cotinifolia",NA,NA
"75","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1262509","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinifolia",NA,"Smith HH",NA,NA,NA,NA,"Southern America","Colombia","Magdalena",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1262509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1262509","NL-U1262509","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138198",NA,"cotinifolia",NA,NA
"76","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256982","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Reinders MA; Torres W",NA,"1991","12","01","Southern America","Guyana","North West District",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256982","NL-U1256982","Christenhusz MJM",NA,"-59.8","8.216667",NA,NA,NA,"2002","03","01","-59.8","8.216667","Magnoliopsidae","U 0067136",NA,"cotinoides",NA,NA
"77","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256985","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Lanjouw J; Lindeman JC",NA,"1949","01","03","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256985","NL-U1256985","Christenhusz MJM",NA,NA,NA,NA,NA,NA,"2002","03","01",NA,NA,"Magnoliopsidae","U 0067143",NA,"cotinoides",NA,NA
"78","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256986","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Andel TR van; Jansen-Jacobs MJ; Welle BJH ter; Savory L",NA,"1997","10","07","Southern America","Guyana","North West District",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256986","NL-U1256986","Christenhusz MJM",NA,NA,NA,NA,NA,NA,"2002","03","01",NA,NA,"Magnoliopsidae","U 0067137",NA,"cotinoides",NA,NA
"79","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256987","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Stahel G",NA,"1915","01","29","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256987","NL-U1256987","Christenhusz MJM",NA,NA,NA,NA,NA,NA,"2002","03","01",NA,NA,"Magnoliopsidae","U 0067145",NA,"cotinoides",NA,NA
"80","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256988","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Prévost M-F",NA,"1997","08","09","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256988","NL-U1256988","Christenhusz MJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0131231",NA,"cotinoides",NA,NA
"81","2020-02-08 09:48:28-03","NBC","NL-BOTANY","L.2214177","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Samuels JA",NA,"1916","05","31","Southern America","Surinam",NA,"Forest",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2214177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2214177","NL-L2214177","Christenhusz MJM",NA,NA,NA,NA,NA,NA,"2002","03","01",NA,NA,"Magnoliopsidae","L 0238447",NA,"cotinoides",NA,NA
"82","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U 0001922","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Kappler A; Hostmann FWR",NA,"1844","02","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200001922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0001922","NL-U0001922","Christenhusz MJM",NA,NA,NA,NA,NA,NA,"2002","03","01",NA,NA,"Magnoliopsidae","6668 A","holotype","cotinoides",NA,NA
"83","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256974","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Hoffman B; Roberts L",NA,"1992","09","15","Southern America","Guyana","Pomeroon-Supenaam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256974","NL-U1256974","Christenhusz MJM",NA,"-58.7","7.183333",NA,NA,NA,"2002","03","01","-58.7","7.183333","Magnoliopsidae","U 0087218",NA,"cotinoides",NA,NA
"84","2020-02-08 09:48:28-03","NBC","NL-BOTANY","U.1256975","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","Boom BM; Gopaul D",NA,"1987","04","13","Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1256975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1256975","NL-U1256975","Christenhusz MJM",NA,"-60.666667","5.833333",NA,NA,NA,"2002","03","01","-60.666667","5.833333","Magnoliopsidae","U 0067135",NA,"cotinoides",NA,NA
