"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"309","2020-11-06 15:26:57-03","EPAMIG","PAMG","3107","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","N.M.S. Costa",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.611111","-18.238056","43° 36' 40W","18° 14' 17S",NA,NA,"Unicata",NA,NA,"Fabales",NA,"Mart.","V.F. Dutra","Diamantina","1288","1288",NA,NA,NA,NA,"2006","10","24",NA,NA,NA,NA
"310","2020-10-22 10:34:28-03","EPAMIG","PAMG","7047","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","H.M. Saturnino","443","1979","01","24",NA,"Brasil","Mato Grosso do Sul","Trevo de Dourados","-54.806389","-22.221667","54° 48' 23 W","22° 13' 18S",NA,NA,"Unicata",NA,NA,"Fabales",NA,"Mart.","L.M. Borges","Dourados","448","448",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"311","2020-11-06 15:26:57-03","EPAMIG","PAMG","56079","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","A.F. Silva; V.C. Vilela, 133","1373","2010","04","11",NA,"Brasil","Minas Gerais","São José de Almeida, Fazenda Barreiro D'Antas","-43.746111","-19.513889","43° 44' 46W","19° 30' 50S",NA,NA,"Arbusto de 1,5 m de altura, com folhas recompostas de foliólulos bem pequenos, frutos secos cobertos de espinhos, espinhos no caule. Unicata",NA,NA,"Fabales",NA,"Mart.","L.S.B. Jordão","Jaboticatubas","764","764",NA,NA,NA,NA,"2015","10","27",NA,NA,NA,NA
"312","2020-10-22 10:34:28-03","EPAMIG","PAMG","7029","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","H.M. Saturnino","450","1979","01","24",NA,"Brasil","Mato Grosso do Sul","Trevo de Dourados","-54.806389","-22.221667","54° 48' 23 W","22° 13' 18S",NA,NA,"Unicata",NA,NA,"Fabales",NA,"Mart.","L.M. Borges","Dourados","448","448",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"313","2020-10-22 10:34:28-03","EPAMIG","PAMG","5420","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","M.B. Ferreira","10211","1978","03","16",NA,"Brasil","Minas Gerais","Fazenda da EPAMIG","-46.9925","-18.944167","46° 59' 33W","18° 56' 39S",NA,NA,"Cerrado. Subarbusto prostrado, flores róseas. Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","A.F. Silva","Patrocínio","973","973",NA,NA,NA,NA,"2016","02","26",NA,NA,NA,NA
"314","2020-10-22 10:34:28-03","EPAMIG","PAMG","9831","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","L.H.S. Cunha","832","1982","10","29",NA,"Brasil","Minas Gerais","CNP","-44.247778","-19.467778","44° 14' 52W","19° 28' 4 S",NA,NA,"Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","A.F. Silva","Sete Lagoas","751","751",NA,NA,NA,NA,"2016","02","26",NA,NA,NA,NA
"315","2020-11-06 15:26:57-03","EPAMIG","PAMG","23110","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","M. Brandão; E. Tameirão, 966","15666","1988","11","04",NA,"Brasil","Minas Gerais","Córrego Bonito de Baixo","-47.192778","-18.471944","47° 11' 34W","18° 28 '19S",NA,NA,"Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","A.F. Silva","Coromandel","928","928",NA,NA,NA,NA,"2016","02","26",NA,NA,NA,NA
"316","2020-10-22 10:32:47-03","EPAMIG","PAMG","4621","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","M.B. Ferreira","6798",NA,NA,NA,NA,"Brasil","Minas Gerais","Antes do desvio para Monumento",NA,NA,"W","S",NA,NA,"Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","V.F. Dutra",NA,NA,NA,NA,NA,NA,NA,"2008","02","12",NA,NA,NA,NA
"317","2020-10-22 10:34:28-03","EPAMIG","PAMG","3106","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","J.P. Laca-Buendia","73","1976","10","01",NA,"Brasil","Minas Gerais","A 18 Km de Uberaba em direção a Uberlândia","-47.9325","-19.750278","47° 55' 57W","19° 45' 1S",NA,NA,"Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","V.F. Dutra","Uberaba","752","752",NA,NA,NA,NA,"2008","02","12",NA,NA,NA,NA
"318","2020-11-06 15:26:57-03","EPAMIG","PAMG","6946","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","J.M. da Silva","22","1979","01","31",NA,"Brasil","Mato Grosso do Sul","Embrapa CNGC, Experimento de Bovinos Fistulados","-54.647778","-20.443611","54° 38' 52W","20° 26' 37S",NA,NA,"Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","A.F. Silva","Campo Grande","612","612",NA,NA,NA,NA,"2016","02","26",NA,NA,NA,NA
"319","2020-10-22 10:34:28-03","EPAMIG","PAMG","18086","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. subsericea","M. Brandão","3471",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.864722","-16.736944","43° 51' 53W","16° 44' 13S",NA,NA,"Herbário Particular Mitzi B. Ferreira. Unicata",NA,NA,"Fabales","var. subsericea","(Benth.) Barneby","A.F. Silva","Montes Claros","750","750",NA,NA,NA,NA,"2016","02","26",NA,NA,NA,NA
"320","2020-11-06 15:26:57-03","EPAMIG","PAMG","27297","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","P. Veríssimo","31","1991","04","25",NA,"Brasil","Minas Gerais","Serra do Curral","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"Unicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra","Belo Horizonte","767","767",NA,NA,NA,NA,"2006","10","24",NA,NA,NA,NA
"321","2020-10-22 10:34:28-03","EPAMIG","PAMG","6906","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","H.M. Saturnino","128","1979","03","25",NA,"Brasil","Minas Gerais","Estrada de Cordisburgo para a Gruta de Maquiné","-44.3225","-19.125278","44° 19' 21W","19° 7' 31 S",NA,NA,"Beira do riacho, mata ciliar. Uma duplicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra","Cordisburgo","830","830",NA,NA,NA,NA,"2006","10","24",NA,NA,NA,NA
"322","2020-11-06 15:26:57-03","EPAMIG","PAMG","18106","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","M. Brandão","5078","1975","06","25",NA,"Brasil","Minas Gerais","Córrego das Canjicas após Morada Nova de Minas",NA,NA,"W","S",NA,NA,"Solo aluvial entrófico, semi drenado, textura argilosa, mata ciliar bastante devastada. Unicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra",NA,NA,NA,NA,NA,NA,NA,"2008","02","12",NA,NA,NA,NA
"323","2020-11-06 15:26:57-03","EPAMIG","PAMG","27317","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","P. Veríssimo","51","1991","04","25",NA,"Brasil","Minas Gerais","Serra do Curral","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"Unicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra","Belo Horizonte","767","767",NA,NA,NA,NA,"2006","10","24",NA,NA,NA,NA
"324","2020-11-06 15:26:57-03","EPAMIG","PAMG","27392","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","P. Veríssimo","126","1991","04","25",NA,"Brasil","Minas Gerais","Serra do Curral","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"Unicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra","Belo Horizonte","767","767",NA,NA,NA,NA,"2006","10","24",NA,NA,NA,NA
"325","2020-10-22 10:34:28-03","EPAMIG","PAMG","36243","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra var. xanthocentra","M. Brandão","22362",NA,NA,NA,NA,"Brasil","Minas Gerais","Citrolândia, Fazenda São Judas Tadeu, pasto das novilhas","-44.199167","-19.9675","44° 11' 57W","19° 58' 3S",NA,NA,"Unicata",NA,NA,"Fabales","var. xanthocentra","Mart.","V.F. Dutra","Betim","817","817",NA,NA,NA,NA,"2008","02","12",NA,NA,NA,NA
"326","2021-02-19 11:27:03-03","UEMA","HABIT","3780","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Sousa, D.H.S","310","2019","05","30",NA,"Brasil","Maranhão","APA do Inhamum","-43.400445","-4.883513","-43.400445","-4.883513",NA,NA,"Ambiente: Cerrado",NA,NA,NA,NA,"Mart.","Silva, G.S","Caxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-23 16:07:43-03","UEMA","HABIT","3673","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","J.M.Nascimento","239","2019","04","25",NA,"Brasil","Maranhão","Morro do Alecrim/CESC/UEMA","-43.3560981750488","-4.85889005661011",NA,NA,NA,NA,"Ambiente: Cerrado",NA,NA,NA,NA,"Mart.","J.M.Nascimento","Caxias",NA,NA,NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA,NA
"328","2020-11-26 18:08:22-03","CPAN-UFMS","COR","3478","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, M. F.","299","2000","02","15",NA,"Brasil","Mato Grosso","Próximo à entrada do Véu da Noiva","-55.75","-15.461111","55º45'0''W","15º27'40''S",NA,NA,"Arbusto ereto, 1,5 m de altura; flor rosa, filetes rosas, anteras creme; frutos maduros beges Habito: Arbusto ereto",NA,NA,NA,NA,"Mart.","Simon, M. F.","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"329","2020-11-26 18:08:22-03","CPAN-UFMS","COR","1824","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Bastos,G.;Juracy,A.","6","1990","04","14",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Corumbá",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"330","2020-11-26 18:08:22-03","CPAN-UFMS","COR","17280","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","André, C.B.D.S.; Oliveira, P.P.","135","2015","02","10",NA,"Brasil","Mato Grosso do Sul","Parque Municipal Piraputangas. Bancada Laterítica.","-57.6375","-19.242778","57º38'15''W","19º14'34''S",NA,NA,"Flor rosa. Fruto vagem. Flor pompom. Habito: Erva",NA,NA,NA,NA,"Mart.","André, C.B.D.S.","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-11-26 18:08:22-03","CPAN-UFMS","COR","4051","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Bortolotto, I. M.; Cavalheiro, A. G.","221","1996","03","01",NA,"Brasil","Mato Grosso do Sul","Morro do Urucum","-57.608889","-19.194444","57º36'32''W","19º11'40''S",NA,NA,"Erva; com botões florais Habito: Erva",NA,NA,NA,"xanthocentra","Mart.","Bortolotto, I. M.","Corumbá","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-26 18:08:22-03","CPAN-UFMS","COR","15160","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Takahasi, A.; Ribas, S. M. & Almeida, F. L.","1020","2006","04","20",NA,"Brasil","Mato Grosso do Sul","Fazenda Banda Alta","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto com 1,3 m de altura; flor rosa; frutos imaturos; ramos e estípulas bem pilosas avermelhados, com espinhos nos ramos Habito: Arbusto",NA,NA,NA,"xanthocentra","Mart.","Silva, R. R.","Corumbá","159","159",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-11-26 18:08:22-03","CPAN-UFMS","COR","15104","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Takahasi, A.; Ribas, S.M.; Silva, R.H.","921","2006","01","25",NA,"Brasil","Mato Grosso do Sul","Fazenda Figueira. beira da estrada; raso; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"ramos avermelhados; Com Flor: rosa. Flor mais esbranquiçada quando velha",NA,NA,NA,"subsericea","(Benth.) Barneby",NA,"Corumbá","198","198",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-12-14 15:02:43-03","CPAN-UFMS","COR","15189","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Takahasi, A.; Ribas, S. M. & Correa, R. P.","1092","2006","06","28",NA,"Brasil","Mato Grosso do Sul","Fazenda Monjolinho","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto com 1 m de altura; flor rosa, tépalas amareladas com pontas avermelhadas, estames com filetes lilases, anteras creme; planta sensitiva, com espinhos; ramos jovens e pecíolos avermelhados; espinhos na base das folhas; início de frutos Habito: Arbus",NA,NA,NA,"xanthocentra","Mart.","Silva, R. R.","Corumbá","188","188",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-11-26 18:08:22-03","CPAN-UFMS","COR","15125","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Takahasi, A.; Ribas, S. M.; Bento de Jesus Filha, M. L.; Monteiro, B. N. C.","958","2006","03","07",NA,"Brasil","Mato Grosso do Sul","Fazenda São Sebastião do Carandá.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"planta sensitiva, sem espinho. Folhas e ramos pilosos; Com Flor: lilás. Estigma branco; anteras creme. Flores mais claras quando velhas",NA,NA,NA,"subsericea","(Benth.) Barneby","R. R. Silva","Corumbá",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-11-26 18:08:22-03","CPAN-UFMS","COR","10175","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Ieda M. Bortolotto, Geraldo A. Damasceno-Júnior, Iria H. Ishii, Elton M. de Assis, Celso Rosso, Valdemar Magalhães","1551","2004","11","03",NA,"Brasil","Mato Grosso do Sul","morro nos fundos da casa do Sr. Valdemar. Comunidade do Amolar. cerrado. Alto do morro; ; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com Flor: verde; Com fruto:verde",NA,NA,NA,NA,"Mart.",NA,"Corumbá",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-11-26 18:08:22-03","CPAN-UFMS","COR","14530","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Silva, R. R.; Velásquez, J. S.","582","2003","11","20",NA,"Brasil","Mato Grosso do Sul","Planalto residual do Urucum; topo da serra São Domingos","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto armado com 1,8 m de altura; frutos maduros marrons Habito: Arbusto armado",NA,NA,NA,"xanthocentra","Mart.","Silva, R. R.","Corumbá",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-11-26 18:08:22-03","CPAN-UFMS","COR","14804","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva,R.R.& Velásquez, JS","1008","2004","07","27",NA,"Brasil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Cerrado.; Solo ferruginoso.;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com Flor: Flores verde-amareladas.; Com fruto:Frutos maduros castanhos.",NA,NA,NA,NA,"Mart.","Silva, R.R.","Corumbá","511","511",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-11-26 18:08:22-03","CPAN-UFMS","COR","14754","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subecericea","Silva,R.R.& Velásquez, JS","797","2004","03","22",NA,"Brasil","Mato Grosso do Sul","Serra São Domingos, Plnalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Cerrado; Solo ferruginoso.;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com Flor: Flores cremes; Com fruto:Frutos imaturos verdes, maduros marrons.",NA,NA,NA,"subecericea",NA,"Silva, R.R.","Corumbá","372","372",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-11-26 18:08:22-03","CPAN-UFMS","COR","14520","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva,R.R;Velásquez,J.S.","232","2003","01","31",NA,"Brasil","Mato Grosso do Sul","Serra Urucum, Planalto Residual do Urucum. Parte acima do Córrego Arigolândia. Cerradão; Ferruginoso;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com Flor: Botões florais verdes, Flores róseas.; Com fruto:Frutos imaturos verdes.",NA,NA,NA,NA,"Mart.","Silva, R.R.","Corumbá","580","580",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"341","2020-11-26 18:08:22-03","CPAN-UFMS","COR","14532","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Silva, R. R.; Velásquez, J. S.","628","2003","12","10",NA,"Brasil","Mato Grosso do Sul","Planalto residual do Urucum; serra do Rabichão; acesso pela fazenda Uruba","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Subarbusto ereto com 40 cm de altura; flores cremes, filetes róseos, botões florais verdes Habito: Subarbusto ereto",NA,NA,NA,"xanthocentra","Mart.","Silva, R. R.","Ladário","176","176",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-11-26 18:08:22-03","CPAN-UFMS","COR","15509","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Oliveira, P. P.; Urquiza, M. V. S.; Diamante, M.",NA,"2012","02","23",NA,"Brasil","Mato Grosso do Sul","reserva legal. mata; ;.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"presença de abelhas; Com Flor: rosa",NA,NA,NA,NA,"Mart.",NA,"Ladário",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"343","2020-11-26 18:08:22-03","CPAN-UFMS","COR","16161","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva, J.S.; Shimizu, G.","942","2011","03","13",NA,"Brasil","Mato Grosso do Sul","Beira da estrada, 442 - msm, 20.2816 53.3650.","-53.7592010498047","-20.4430999755859",NA,NA,NA,NA,"60 cm de altura; Com Flor: cálice vináceo, corola creme com ápice vináceo, filetes róseos e anteras amarelas; Com fruto:imaturos verdes",NA,NA,NA,NA,"Mart.",NA,"Ribas do Rio Pardo",NA,NA,NA,NA,"151627","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-11-26 18:08:22-03","CPAN-UFMS","COR","16152","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva, J.S.; Shimizu, G.","955","2011","03","14",NA,"Brasil","Mato Grosso do Sul","Residencial Santa Júlia, próx. as residências. Cerrado.; ;.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"1 m",NA,NA,NA,NA,"Mart.",NA,"Três Lagoas","311","311",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA
"345","2019-10-09 11:16:40-03","UFBA","ALCB","92310","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Seijo, JG; Solis Neffa, VG; Schinini, A; Almada, R","3071","2004","01","29","Southern America","Bolívia","Santa Cruz","58 km W de San Jose","-61.2525","-17.702222","-61.2525","-17.702222",NA,NA,"Selva meseta con Acronomia y Pterogyne. Suelo arenoso gris. Sufrutice.","ALCB024509","Dicotyledon",NA,NA,"Mart.",NA,"Chiquitos","275","275","ALCB024509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-02-08 09:10:30-03","NBC","NL-BOTANY","U.1309140","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Ratter JA; et al.",NA,"1968","04","12","Southern America","Brazil",NA,"Mato Grosso. 8 km NE of the Base camp of the Expedition. (Base camp close to the Xavantina-Sao Felix road).","-51.866667","-12.9","-51.866667","-12.9",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309140",NA,"Fabales","mansii","(Mart.) Barneby",NA,NA,NA,NA,"NL-U1309140",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"347","2020-02-08 09:10:30-03","NBC","NL-BOTANY","U.1308952","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","xanthocentra","Mimosa xanthocentra mansiil","Steinbach J",NA,"1928","09","20","Southern America","Bolivia",NA,"Standort. tlupbett des Rio Piray. Depart. Santa Cruz.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308952",NA,"Fabales","mansiil","(Mart.) Barna",NA,NA,NA,NA,"NL-U1308952",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"348","2020-02-08 09:10:30-03","NBC","NL-BOTANY","U.1308953","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","xanthocentra","Mimosa xanthocentra mansiil","Steinbach J",NA,"1925","04","26","Southern America","Bolivia",NA,"Hab. Pampar-montez. Prov. Sara. Depto. Buena Vista, Santa Cruz.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308953 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308953",NA,"Fabales","mansiil","(Mart.) Barna",NA,NA,NA,NA,"NL-U1308953",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"349","2020-02-08 09:10:30-03","NBC","NL-BOTANY","U.1308954","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","xanthocentra","Mimosa xanthocentra mansiil","Steinbach RF",NA,"1967","03","07","Southern America","Bolivia",NA,"Hab. terrenos areno-arcillosos en pampas. Loc. Buena Vista.Prov. Ichilo. Dpto. Santa Cruz.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308954 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308954",NA,"Fabales","mansiil","(Mart.) Barna",NA,NA,NA,NA,"NL-U1308954",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
