"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"674","2018-09-27 04:35:00-03","MO","MOBOT","1881264","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Jorge Brand|Manuel González","Brand Mesa 998","1984","2","29","Colombia","Antioquia","Turbo","Carretera Tapón del Darién, sector Rí Leon-Lomas Aisladas, km 37. Bosque primario perturbado.",NA,NA,NA,NA,NA,"10.00000000","20.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2017-02-03 05:18:00-02","MO","MOBOT","1881266","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Dairon Cárdenas L.","Cárdenas López 1637","1988","4","14","Colombia","Antioquia","Medellín","Zona de Urabá. Cerro del Cuchillo. Sector La Eugenia, camino de Nova a la Cumbre. Bosque primario perturbado, bmh-T.",NA,NA,NA,NA,NA,"10.00000000","200.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2014-01-07 14:16:00-02","MO","MOBOT","1881274","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"J.D. Shepherd","Shepherd 697","1976","12","20","Colombia","Antioquia",NA,"Río Anorí valley, near Planta Providencia. Roadside or near settlements.","-74.8333333","7.5",NA,NA,NA,"350.00000000","600.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2018-09-27 04:35:00-03","MO","MOBOT","1881276","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Jorge Brand|Manuel González","Brand Mesa 515","1983","10","24","Colombia","Antioquia","Turbo","Carretera Taón del darién, sector Río León-Lomas Aisladas, km 11. Bosque primario perturbado. Suelo pantanoso.",NA,NA,NA,NA,NA,"10.00000000","20.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2015-12-27 05:32:00-02","MO","MOBOT","1881279","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"W. S. Alverson|Starker White|J.D. Shepherd","Alverson 155","1977","3","8","Colombia","Antioquia",NA,"Edge of secondary forest along roadway between Providencia and Q. La Tirana along river. Tropical wet/very wet forest transition zone. Rainfall approx. 4400mm/year. Vic. Planta Providencia, 28 km SW of Zaragoza. valley of Río Anorí in areas surroungin the confluence of Quebrada La Tirana and Río Anorí, approx. 3 km upriver from Planta Providencia.","-75.0666667","7.3",NA,NA,NA,"400.00000000","700.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-10-20 15:15:00-03","MO","MOBOT","1896380","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Noel Altamirano","Croat 87987","2003","4","23","Ecuador","Napo",NA,"Along road between Archidona and San Vincente Para along Río Ollín, 3.5 Km E of Archidona, 2-3 Km W of San Pablo.","-77.7861111","-0.9222223",NA,NA,NA,"621.00000000",NA,"6",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1135",NA,NA
"680","2015-08-22 05:41:00-03","MO","MOBOT","1907890","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield|Charles L. Burandt Jr.","Liesner 8210","1979","6","27","Venezuela","Falcón",NA,"Disputed area between Estado Lara and Estado Falcón. Cerro Cerón (western part); forest patch in savannah (manmade).","-70.6666667","10.4166667",NA,NA,NA,"1800.00000000","2000.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"151",NA,NA
"681","2011-08-11 14:51:00-03","MO","MOBOT","1965162","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","P. Pozo (LPB)",NA,NA,NA,"Manuel J. Macía|et al.","Macía 4150","2001","3","5","Bolivia","La Paz","Abel Iturralde",NA,"-67.97194","-14.19527",NA,NA,NA,"610.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2011-10-28 04:58:00-02","MO","MOBOT","20119","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","D. Canal (COL)",NA,NA,NA,"Olga Salazar de Benavides","Benavides 8931","1987","11","15","Colombia","Nariño","Ricaurte","Reserva Natural La Planada. A 7 km de Chucunés.","-77.9666667","1.1666667",NA,NA,NA,"1800.00000000",NA,"2",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"683","2020-06-14 09:35:00-03","MO","MOBOT","2119460","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M.Nee (NY)",NA,NA,NA,"A. Antezana|et al.","Antezana Diaz 608","2004","5","21","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 1 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp., Rubiaceae spp. y Protium altsonii ; ladera W, pendiente 40%. Parcela de muestreo 122(0,1 ha).","-68.4894444","-15.0847222",NA,NA,NA,"1294.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"04-05",NA,NA
"684","2020-10-20 15:15:00-03","MO","MOBOT","2204469","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Gloria Calatayud|Efraín Suclli|Jim Farfán|L. Cárdenas|Yesenia Vizcardo","Calatayud Hermosa 1996","2003","9","25","Peru","Cusco",NA,"Dist. Echarate, Belenpata, Bosque Primario Intervenido","-72.56666","-12.81666",NA,NA,NA,"1800.00000000",NA,"8",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-10-20 15:15:00-03","MO","MOBOT","2212219","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Efraín Suclli","Suclli Montañés 1030","2003","6","16","Peru","Cusco",NA,"Dist. Santa Ana, Tunquimayo, Bosque Montano","-72.93333","-13.05",NA,NA,NA,"2800.00000000",NA,"8",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-06-09 16:23:00-03","MO","MOBOT","2281312","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","A. Fuentes (LPB)",NA,NA,NA,"A. Antezana|Alejandro Araujo M.|Norma Flores|A.S. Poma C.|Felix Chambi|Fidel Escobar","Antezana Diaz 351","2004","5","18","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,7 Km NE del caserío.","-68.4886111","-15.0863889",NA,NA,NA,"1334.00000000",NA,"2",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"04-03",NA,NA
"687","2020-05-26 11:53:00-03","MO","MOBOT","2363489","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"John L. Clark|Harold F. Greeney","Clark 5768","2000","12","28","Ecuador","Napo","Quijos","Parroquia: Cosanga. Yanayacu Biological Station and Center for Creative Studies. 5 km west of Cosanga (via the Las Cancheras road). Tropical montane wet forest.","-77.8833333","-0.5833333",NA,NA,NA,"2200.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2016-03-25 06:57:00-03","MO","MOBOT","2451924","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Thomas B. Croat|Geneviève Ferry|Christopher Davidson","Croat 93472","2004","8","16","Ecuador","Cotopaxi",NA,"Estación Sacha Wiwa, Universidad Polytecnica Salesiana, 0.9 km N of Guasaganda-Pucayaca Rd. departing Hwy. 1.5 km N of Guasaganda, disturbed primary forest.","-79.15166","-0.79861",NA,NA,NA,"519.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1755",NA,NA
"689","2013-01-08 14:53:00-02","MO","MOBOT","2550865","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"A. Arellano|et al.","Arellano 88","2002","7","16","Bolivia","Pando","Manuripi","Arroyo Florida, Comunidad Luz de América. Reserva Nacional de Vida Silvestre Amazónica Manuripi. Ubicado al Sudoeste de Pando, colinda con la República del Perú. Limites naturales con los Ríos Madre de Dios y Manuripi. Bosque tropical humedo amazónico transepto en celdas 5x10 mts, realizado en bosque de arroyos de aguas claras.","-68.6102778","-12.1211111",NA,NA,NA,"128.00000000","269.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2009-07-07 14:15:00-03","MO","MOBOT","2732892","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"H. van der Werff","van der Werff 20333","2005","5","20","Peru","Pasco","Oxapampa","Distr. Huancabamba. Oso Playa. Montane forest with many tree ferns.","-75.3525","-10.38805",NA,NA,NA,"2200.00000000","2400.00000000","10",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"391",NA,NA
"691","2020-10-20 15:15:00-03","MO","MOBOT","2747920","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|Belizario Gonzales","Calatayud Hermosa 2883","2004","9","25","Peru","Cusco","La Convención","Dist. Santa Ana, Tunquimayo. Bosque Primario.","-72.82611","-12.91305",NA,NA,NA,"2367.00000000",NA,"9",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-10-20 15:15:00-03","MO","MOBOT","2761502","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 9065","2005","6","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Fuertecillo, entre Tokoake y Carjata Bosque subandino superior pluvial transicionando a estacional con poco Dictyocaryum lamarckianum, Cedrela sp, Lauraceas y Moraceas. Inventario fitosociologico Madidi 50. Plantas alcoholizadas.","-68.92944","-14.59777",NA,NA,NA,"1955.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"05-84",NA,NA
"693","2020-03-18 10:20:00-03","MO","MOBOT","2919803","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Felix Woytkowski","Woytkowski 8193","1963","8","13","Peru","Amazonas",NA,"Mendoza. Forest.",NA,NA,NA,NA,NA,"1600.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2013-12-09 12:40:00-02","MO","MOBOT","2919958","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"G. Malme","Malme s.n.","1902","2","8","Brazil",NA,NA,"Matto Grosso: Santa Anna [ ] Chapada.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2013-12-09 12:39:00-02","MO","MOBOT","2920165","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Anders F. Regnell","Regnell III 1007","1848","5","5","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2013-12-09 12:38:00-02","MO","MOBOT","2920179","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"G. Malme","Malme s.n.","1902","3","8","Brazil",NA,NA,"Matto Grosso. Santa Anna [ ] Chapada.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2013-12-09 12:37:00-02","MO","MOBOT","2920196","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ynés Mexia","Mexia 4774","1930","6","2","Brazil","Minas Gerais",NA,"Viçosa, Agricultural College lands. Disused hill road, Chacha Valley; border woods.",NA,NA,NA,NA,NA,"680.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2013-12-09 14:38:00-02","MO","MOBOT","2920245","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ezechias P. Heringer","Heringer 1557","1979","6","13","Brazil","Distrito Federal",NA,"Recor - Picada M-1.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2010-02-09 16:13:00-02","MO","MOBOT","2922192","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","D. Canal (COL)",NA,NA,NA,"Enrique Forero|Roberto Jaramillo M.","Forero 2616","1976","9","7","Colombia","Chocó",NA,"Quibdó. Alrededores de Tutunendo. Quebrada Catugadó.",NA,NA,NA,NA,NA,"50.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-10-20 15:15:00-03","MO","MOBOT","2923648","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","D. Canal G. (COL)",NA,NA,NA,"Egleé Zent|Stanford Zent","Zent zhka-1567","1998","4","7","Venezuela","Bolívar",NA,"San Jose de Kayama.","-65.35","6.3166667",NA,NA,NA,"220.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2013-12-09 11:27:00-02","MO","MOBOT","2926702","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Guillermo Klug","Klug 3612","1934","3",NA,"Peru","San Martín",NA,"Zepelacio, near Moyobamba, forest.","-76.95","-6.11666",NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2013-12-06 16:16:00-02","MO","MOBOT","2926717","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Michael T. Madison|Timothy C. Plowman|Helen Kennedy|Elizabeth L. Besse","Madison 4633","1978","5","27","Ecuador","Carchi",NA,"Penas Blancas, 20 km below Maldonado on the Rio San Juan, wet montane forest.",NA,NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2013-12-09 12:54:00-02","MO","MOBOT","2926718","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ezechias P. Heringer","Heringer 4858","1980","5","22","Brazil","Distrito Federal",NA,"Bacio Do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2014-01-07 15:09:00-02","MO","MOBOT","2926752","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Cyril Allen","Allen 896","1924","12","27","Colombia","Magdalena",NA,"Poponte. Forestshade.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2013-12-09 12:53:00-02","MO","MOBOT","2926778","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Chagas","Chagas 304","1980","4","4","Brazil","Distrito Federal",NA,"Taguatinga Norte.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-09-04 04:40:00-03","MO","MOBOT","2926843","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Herbert H. Smith","Smith 1897","1898",NA,NA,"Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,"609.60000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2013-12-09 12:48:00-02","MO","MOBOT","2926847","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"James A. Ratter","Ratter 1732","1968","6","11","Brazil",NA,NA,"4 km E of the Base Camp of the Expedition. 270 km N. of Xavantina, close to the Xavantina-São Felix road.","-51.8666667","-12.9",NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2013-12-09 11:18:00-02","MO","MOBOT","2926855","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 11808","1996","11","9","Peru","Loreto","Maynas","Dtto: Punchana. Rio Nanay, carretera de caserio de Santa Tomás hasta la quebrada de Monocillo, en terreno alto y arcillo, en terreno alto y arcilloso.",NA,NA,NA,NA,NA,"100.00000000","120.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2013-12-06 16:19:00-02","MO","MOBOT","2926857","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Wendell H. Camp","Camp E-3750","1945","6","8","Ecuador","Guayas",NA,"Cañar, Chimborazo & Bolivar: Foothill of the western cordillera near village of Bucay.",NA,NA,NA,NA,NA,"304.80000000","381.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2014-01-07 14:32:00-02","MO","MOBOT","2926869","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Alexander E. Lawrance","Lawrance 283","1932",NA,NA,"Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2013-05-07 06:03:00-03","MO","MOBOT","2926873","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ynés Mexia","Mexia 5048","1930","9","13","Brazil","Minas Gerais",NA,"Viçosa. Fazenda de Aguada; overgrown streambank.",NA,NA,NA,NA,NA,"660.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2013-12-09 12:51:00-02","MO","MOBOT","2926878","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ezechias P. Heringer","Heringer 5190","1980","7","7","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","2926944","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"W. Wayt Thomas","Thomas 13160","2002","11","2","Brazil","Alagoas",NA,"Flexeiras: Serra das Aguas Belas. 18.5 km N of jct. BR 101 and road to Maceió, then 2-3 km W on cobblestone road. Coastal rainforest, partially disturbed. 9º14.533'S, 35º46.895'W.",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2013-12-06 16:49:00-02","MO","MOBOT","2926950","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"F.M. Valverde B.","Valverde Badillo 1702","1982","6","26","Ecuador","Guayas",NA,"Cerro al noroeste de la poblacion de Salanguillo en la cordillera de Naranjo, Cord. de Colonche.","-80.5333","-1.75",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2013-12-09 14:08:00-02","MO","MOBOT","2926963","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Boris A. Krukoff","Krukoff 8166","1936","9","11","Brazil","Amazonas",NA,"Mun. São Paulo de Olivenca near Palmares.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2013-12-09 14:38:00-02","MO","MOBOT","2926987","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Ezechias P. Heringer","Heringer 5190","1980","7","7","Brazil","Distrito Federal",NA,"Brasilia DF, Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2013-12-09 12:49:00-02","MO","MOBOT","2927037","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Chagas","Chagas 304","1980","4","4","Brazil","Distrito Federal",NA,"Taguatinga Norte.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2013-12-09 11:19:00-02","MO","MOBOT","2927079","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Franklin Ayala","Ayala Flores 1868","1979","6","23","Peru","Loreto","Maynas","Quistococha (Iquitos).","-73.2666667","-3.8333333",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2010-02-15 12:23:00-02","MO","MOBOT","2927099","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Sarah DeWalt|Carlos Batte|E. Racua","DeWalt 761","1995","8","8","Bolivia","La Paz",NA,"Iturralde, Comunidad de Santa Fe, Parcela Permanente de Estudio Etnobotánico, Transectos de 2 m, 4 km N de comunidad, bosque amazónico.","-68.2","-13.66666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2013-12-09 11:21:00-02","MO","MOBOT","2927103","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"José Schunke V.","Schunke Vigo 6522","1964","5","29","Peru","San Martín",NA,"To west of Huicte, in open place.",NA,NA,NA,NA,NA,"532.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2011-02-18 11:55:00-02","MO","MOBOT","2927159","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"Brian M. Boom","Boom 2515","1983","8","7","Ecuador","Esmeraldas",NA,"2-4 km SE of San Lorenzo, along railroad track. Secondary, tropical moist forest.","-78.83333","1.25",NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2013-12-09 14:03:00-02","MO","MOBOT","2927196","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Laurence J. Dorr","Dorr 4858","1988","4","18","Venezuela","Barinas",NA,"Pedraza. Northeast of Alto de La Aguada in an area known locally as Montañas de Tierra Blanca. Bosque humedo.","-70.6666667","8.6166667",NA,NA,NA,"1400.00000000","1700.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
