"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"262","2019-11-21 10:01:57-03","IBt","SP","334595","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Miranda, LC; Christianini, SR","221","1996","08","14","Brasil","São Paulo","Avaí","Rio Batalha","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,"SP058070","SP058070",NA,NA,NA,NA,NA,NA,"2007","03","13","23140","auto",NA,NA,NA
"263","2019-11-21 10:01:57-03","IBt","SP","24411","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Toledo, B","8","1919","02","27","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","23900","auto",NA,NA,NA
"264","2019-11-21 10:01:57-03","IBt","SP","267457","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Dedecca, DM","Pacheco, C","s.n.","1952","07","18","Brasil","São Paulo","Campinas","Parque do Inst. Agron.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1952","12","02","23900","auto",NA,NA,NA
"265","2019-11-21 10:01:57-03","IBt","SP","277663","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Tamashiro, JY; Torres, RB; Ferreira, WM; Monteiro, R; Santin, DA; Müller, C; Goldenberg, R; Be","459","1994","08","06","Brasil","São Paulo","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","17831","auto",NA,NA,NA
"266","2019-11-21 10:01:57-03","IBt","SP","119929A","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Hoehne, W","6226","1968","08","14","Brasil","São Paulo","Lindóia",NA,"-46.6500015258789","-22.5200004577637",NA,NA,NA,NA,NA,"SP058064","SP058064",NA,NA,NA,NA,NA,NA,"2007","03","13","6377","auto",NA,NA,NA
"267","2019-11-21 10:01:57-03","IBt","SP","251343","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Godoi, JV; Romaniuc Neto, S; Chiea, SAC; Pereira, DF","111","1991","07","26","Brasil","São Paulo","Manduri","Estação Experimental de Manduri, Horto Florestal","-49.3199996948242","-23",NA,NA,NA,NA,NA,"SP058067","SP058067",NA,NA,NA,NA,NA,NA,"1997","05",NA,"17514","auto",NA,NA,NA
"268","2020-12-10 11:27:03-03","IBt","SP","15006","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Gentry, AH","Loefgren, A","CGG1292","1889","07","11","Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SP023019","SP023019",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"39309","auto",NA,NA,NA
"269","2019-11-21 10:01:57-03","IBt","SP","74249","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Kuhlmann, M","2851","1955","07","19","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, prox. de Pádua Sales. Margem do Rio M. Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,"39309","auto",NA,NA,NA
"270","2019-11-21 10:01:57-03","IBt","SP","250007","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Romaniuc Neto, S; Zifirino, R","1269","1991","09","26","Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Faz. Campinhinha, Mata da Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","39309","auto",NA,NA,NA
"271","2019-11-21 10:01:57-03","IBt","SP","253920","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Zifirino, R; Romaniuc Neto, S","22","1991","09","26","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica, Estação Experimental de Mogi-Guaçu, Mata de Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,"39309","auto",NA,NA,NA
"272","2019-11-21 10:01:57-03","IBt","SP","254017","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Godoi, JV","234","1992","07","20","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica, Estação experimental de Mogi-Guaçu, Mata do Casemiro","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SP058068","SP058068",NA,NA,NA,NA,NA,NA,"1997","05",NA,"39309","auto",NA,NA,NA
"273","2019-11-21 10:01:57-03","IBt","SP","254012","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Godoi, JV","228","1992","07","20","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica, Estação experimental de Mogi-Guaçu, Mata do Casemiro","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,"39309","auto",NA,NA,NA
"274","2020-11-12 15:23:31-03","IBt","SP","277666","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Fonseca, LHM","Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","930","1995","05","08","Brasil","São Paulo","Pedra Bela","Estrada Bragança Paulista à Pedra Bela, km 15","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,"SP058061","SP058061",NA,NA,NA,NA,NA,NA,"2014","07",NA,"10848","auto",NA,NA,NA
"275","2019-11-21 10:01:57-03","IBt","SP","277612","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Tamashiro, JY; Santos, FAM; Gardolinski, PCFC; Galvão, JC; Belinello, R","671","1994","09","27","Brasil","São Paulo","Piraju","Estrada Pirajú - Tejupá","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","20806","auto",NA,NA,NA
"276","2019-11-21 10:01:57-03","IBt","SP","109762","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Felippe, GM","207","1969","08","23","Brasil","São Paulo","Piraju","Monte Alegre, Sítio Alves, Rod. Raposo Tavares, km 305","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,"20806","auto",NA,NA,NA
"277","2019-11-21 10:01:57-03","IBt","SP","192857","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Yano, O; Compagnoli, RC","s.n.","1983","08","22","Brasil","São Paulo","Piraju","no km23 da SP-287 em direção a cidade de Fartura","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,NA,"SP058069","SP058069",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"20806","auto",NA,NA,NA
"278","2019-11-21 10:01:57-03","IBt","SP","64015","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Válio, IM","30","1959","09","05","Brasil","São Paulo","Santa Cruz do Rio Pardo",NA,"-49.6300010681152","-22.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","43562","auto",NA,NA,NA
"279","2019-11-21 10:01:57-03","IBt","SP","65316","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Kuhlmann, M","3994","1956","10","06","Brasil","São Paulo","São Paulo","Faz. Barreiro Rico. Varzea do Rio Piracicaba","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP058066","SP058066",NA,NA,NA,NA,NA,NA,"2007","03","13","53584","auto",NA,NA,NA
"280","2019-11-21 10:01:57-03","IBt","SP","342229","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Nicolau, SA; Mana de Deus, JR; Pagoto, A","1683","1999","08","18","Brasil","São Paulo","São Paulo","Luiz Antonio: Várzea do Jenipapo - VCP, borda da lagoa marginal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP058063","SP058063",NA,NA,NA,NA,NA,NA,"2007","03","13","53584","auto",NA,NA,NA
"281","2019-11-21 10:01:57-03","IBt","SP","151149","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Fonseca, LHM","Makino, H; Silvestre, MSF; Jung, SL","31","1977","06","19","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP058065","SP058065",NA,NA,NA,NA,NA,NA,"2014","07",NA,"53584","auto",NA,NA,NA
"282","2019-11-21 10:01:57-03","IBt","SP","252286","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Barros, F; Chiea, SAC","2384","1991","11","22","Brasil","São Paulo","Serra Negra","Alto da Serra ca. 1000m.s.m.","-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,"SP058060","SP058060",NA,NA,NA,NA,NA,NA,"1998","01",NA,"12188","auto",NA,NA,NA
"283","2019-11-21 10:01:57-03","IBt","SP","14992","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Loefgren, A","CGG71","1887","08","19","Brasil","São Paulo","Tatuí",NA,"-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,"SP023018","SP023018",NA,NA,NA,NA,NA,NA,"1997","05",NA,"22710","auto",NA,NA,NA
"284","2019-11-21 10:01:57-03","IBt","SP","277993","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Bernacci, LC; Cardoso, EG; Silva, AMC; Bom, JCA","517","1994","07","20","Brasil","São Paulo","Tietê","E.E. de Tietê, terreno ondulado","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","26682","auto",NA,NA,NA
