"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"378","2021-01-10 20:48:22-03","INPA","INPA","254170","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Perdiz, RO","1511","Southern America","Brasil","Roraima","Rio Xipariná, Igarapé do Xiparinã. Cadeado II.",NA,NA,NA,"INPA0254170","2012","07","30","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-61.496861","-0.616139","INPA0254170 INPA0254170_e",NA,"Alves, FM","Rorainópolis","20","20",NA,NA,"2017","06","23","-61.496861","-0.616139",NA,NA,NA,NA,NA,NA
"379","2021-01-10 20:48:22-03","INPA","INPA","256868","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Amaral, IL do","3631","Southern America","Brasil","Pará","Rio Tapajós - Penedo - Terra Preta, Margem direita do Rio Tapajós",NA,NA,NA,"INPA0256868","2012","11","27","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-57.245278","-5.66","INPA0256868 INPA0256868_e",NA,"Moraes-Silva, JI de","Itaituba","102","102",NA,NA,"2019","05","20","-57.245278","-5.66",NA,NA,NA,NA,NA,NA
"380","2021-01-10 20:48:22-03","INPA","INPA","258866","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Gaui, TD","202","Southern America","Brasil","Amazonas","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174",NA,NA,NA,"INPA0258866","2012","06",NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.0855","-2.3836",NA,NA,"Moraes-Silva, JI de","Manaus","100","125",NA,NA,"2019","05","22","-60.0855","-2.3836",NA,NA,NA,NA,NA,NA
"381","2021-01-10 20:48:22-03","INPA","INPA","261398","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Equipe Fito","3304.515","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - Sítio amostral Porto Alegre - Reserva 3304 - Parcela 3304-1 - Quadrante 21",NA,NA,NA,"INPA0261398",NA,NA,NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.624889","-2.612972",NA,NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"2000",NA,NA,"-60.624889","-2.612972",NA,NA,NA,NA,NA,NA
"382","2021-01-10 20:48:22-03","INPA","INPA","261430","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Equipe Fito","3304.2748","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - Sítio amostral Porto Alegre - Reserva 3304 - Parcela 3304-5 - Quadrante 103",NA,NA,NA,"INPA0261430",NA,NA,NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.638722","-2.605889",NA,NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"2000",NA,NA,"-60.638722","-2.605889",NA,NA,NA,NA,NA,NA
"383","2021-01-10 20:48:22-03","INPA","INPA","233165","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ribeiro, RD","1205","Southern America","Brasil","Pará","Flona de Carajás, Canga da Serra Sul, Corpo A. Vegetação de Canga arbustiva sobre afloramentos rochosos e áreas de capões florestais.",NA,NA,NA,"INPA0233165","2009","06","26","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-50.446944","-6.312778","INPA0233165 INPA0233165_e",NA,"Fonseca da Silva, D","Parauapebas","750","750",NA,NA,"2009","06",NA,"-50.446944","-6.312778",NA,NA,NA,NA,NA,NA
"384","2021-01-10 20:48:22-03","INPA","INPA","27625","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Elias, J","461","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,"INPA0027625","1969","03","12","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0027625 INPA0027625_e INPA0027625_e1 INPA0027625_nd1",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2011","09","30","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"385","2021-01-10 20:48:22-03","INPA","INPA","281333","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","18","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, Talhão A.5",NA,NA,NA,"INPA0281333","2018","06","18","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.698806","-2.946111",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.698806","-2.946111",NA,NA,NA,NA,NA,NA
"386","2021-01-10 20:48:22-03","INPA","INPA","281337","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","44","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, Talhão D.3",NA,NA,NA,"INPA0281337","2018","08","07","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.651667","-2.9655",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.651667","-2.9655",NA,NA,NA,NA,NA,NA
"387","2021-01-10 20:48:22-03","INPA","INPA","281338","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","58","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281338","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.572778","-2.855194",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.572778","-2.855194",NA,NA,NA,NA,NA,NA
"388","2021-01-10 20:48:22-03","INPA","INPA","281339","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","59","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281339","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.574","-2.855278",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.574","-2.855278",NA,NA,NA,NA,NA,NA
"389","2021-01-10 20:48:22-03","INPA","INPA","281340","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","60","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281340","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.567694","-2.855",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.567694","-2.855",NA,NA,NA,NA,NA,NA
"390","2021-01-10 20:48:22-03","INPA","INPA","281341","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","61","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281341","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.5675","-2.854889",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.5675","-2.854889",NA,NA,NA,NA,NA,NA
"391","2021-01-10 20:48:22-03","INPA","INPA","281342","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","62","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281342","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.567","-2.854889",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.567","-2.854889",NA,NA,NA,NA,NA,NA
"392","2021-01-10 20:48:22-03","INPA","INPA","281343","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","63","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281343","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.567056","-2.854556",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.567056","-2.854556",NA,NA,NA,NA,NA,NA
"393","2021-01-10 20:48:22-03","INPA","INPA","281344","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","64","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281344","2018","08","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.56675","-2.854361",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.56675","-2.854361",NA,NA,NA,NA,NA,NA
"394","2021-01-10 20:48:22-03","INPA","INPA","281345","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","66","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281345","2018","08","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.564861","-2.853972",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.564861","-2.853972",NA,NA,NA,NA,NA,NA
"395","2021-01-10 20:48:22-03","INPA","INPA","281346","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","67","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281346","2018","08","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.563667","-2.852417",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.563667","-2.852417",NA,NA,NA,NA,NA,NA
"396","2021-01-10 20:48:22-03","INPA","INPA","281349","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, JI de","70","Southern America","Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,NA,"INPA0281349","2018","08","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-58.557472","-2.847194",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","30","-58.557472","-2.847194",NA,NA,NA,NA,NA,NA
"397","2021-01-10 20:48:22-03","INPA","INPA","44486A","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Prance, GT","20509","Southern America","Brasil","Amazonas","BR 319, km 246, Km 246, 4 km south of Igapó Açu.",NA,NA,NA,"INPA044486A","1974","03","14","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.025","-3.1019",NA,NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2012","04","10","-60.025","-3.1019",NA,NA,NA,NA,NA,NA
"398","2021-01-10 20:48:22-03","INPA","INPA","55404","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kubitzki, K","74-17","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke.",NA,NA,NA,"INPA0055404","1974","03","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0055404 INPA0055404_e INPA0055404_e1",NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"1998","05",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"399","2021-01-10 20:48:22-03","INPA","INPA","57745","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Reis, LQ","INPA57745","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",NA,NA,NA,"INPA0057745","1976","06","01","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057745 INPA0057745_e INPA0057745_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"400","2021-01-10 20:48:22-03","INPA","INPA","57750","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Roberto","INPA57750","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",NA,NA,NA,"INPA0057750","1976","05","07","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057750 INPA0057750_e INPA0057750_e1",NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"1998","05",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"401","2021-01-10 20:48:22-03","INPA","INPA","57753","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mello, FC de","INPA57753","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26. Reserva Florestal Ducke",NA,NA,NA,"INPA0057753","1976","06","30","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057753 INPA0057753_e INPA0057753_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"402","2021-01-10 20:48:22-03","INPA","INPA","57755","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mello, FC de","INPA57755","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26. Reserva Florestal Ducke",NA,NA,NA,"INPA0057755","1976","06","29","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057755 INPA0057755_e INPA0057755_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"403","2021-01-10 20:48:22-03","INPA","INPA","57764","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Haroldo","INPA57764","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26. Reserva Florestal Ducke",NA,NA,NA,"INPA0057764","1976","07","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057764 INPA0057764_e INPA0057764_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"404","2021-01-10 20:48:22-03","INPA","INPA","57779","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mello, FC de","INPA57779","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26. Reserva Florestal Ducke",NA,NA,NA,"INPA0057779","1976","07","21","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0057779 INPA0057779_e INPA0057779_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"405","2021-01-10 20:48:22-03","INPA","INPA","60171","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mello, FC de","INPA60171","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",NA,NA,NA,"INPA0060171","1976","09","29","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0060171 INPA0060171_e INPA0060171_e1 INPA0060171_nd1",NA,"Alves, MF","Manaus",NA,NA,NA,NA,"2011","09","30","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"406","2021-01-10 20:48:22-03","INPA","INPA","60970","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Erly","INPA60970","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR-165, km 094.",NA,NA,NA,"INPA0060970","1975","09","29","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-54.7","-2.6",NA,NA,"Coêlho, LF; Rodrigues, WA",NA,NA,NA,NA,NA,"1976",NA,NA,"-54.7","-2.6",NA,NA,NA,NA,NA,NA
"407","2021-01-10 20:48:22-03","INPA","INPA","65053","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Gomes, M","799","Southern America","Brasil","Mato Grosso","Inventário Florestal de Aripuanã, primeira área, Q-1-61-4.",NA,NA,NA,"INPA0065053","1977","02","17","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.4","-10.7","INPA0065053 INPA0065053_e INPA0065053_nd1",NA,"Alves, FM","Aripuanã",NA,NA,NA,NA,"2011","09","30","-59.4","-10.7",NA,NA,NA,NA,NA,NA
"408","2021-01-10 20:48:22-03","INPA","INPA","65266","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Gomes, M","890","Southern America","Brasil","Mato Grosso","Inventário Florestal de Aripuanã, primeira área, Q-1-84-1.",NA,NA,NA,"INPA0065266","1977","03","01","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.4","-10.7","INPA0065266 INPA0065266_e INPA0065266_nd1",NA,"Alves, FM","Aripuanã",NA,NA,NA,NA,"2011","09","30","-59.4","-10.7",NA,NA,NA,NA,NA,NA
"409","2021-01-10 20:48:22-03","INPA","INPA","70577","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Paulino Filho, HF","77-65","Southern America","Brasil","Amazonas","Humaitá, 1 km N, Rodovia Transamazônica, km 4, margem esquerda.",NA,NA,NA,"INPA0070577","1977","11","03","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-63.05","-7.5","INPA0070577 INPA0070577_e INPA0070577_nd1",NA,"Alves, FM","Humaitá",NA,NA,NA,NA,"2011","09","30","-63.05","-7.5",NA,NA,NA,NA,NA,NA
"410","2021-01-10 20:48:22-03","INPA","INPA","72856","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, AR de","INPA72856","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florstal Ducke, B12 U13 A03",NA,NA,NA,"INPA0072856","1976","08","24","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0072856 INPA0072856_e INPA0072856_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"411","2021-01-10 20:48:22-03","INPA","INPA","72870","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, AR de","INPA72870","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara. Reserva Florestal Ducke.",NA,NA,NA,"INPA0072870","1976","10","06","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0072870 INPA0072870_e INPA0072870_e1 INPA0072870_e2",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"412","2021-01-10 20:48:22-03","INPA","INPA","85401","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Roa Torres, A","424","Southern America","Colômbia",NA,NA,NA,NA,NA,"INPA0085401","1976","06",NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,"INPA0085401 INPA0085401_e INPA0085401_nd1",NA,"Werff, HH van der",NA,NA,NA,NA,NA,"2015","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-01-10 20:48:22-03","INPA","INPA","86047","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Dominguez, R","729","Southern America","Bolivia","Pando","Villa Marieta, cam. Extrema.",NA,NA,NA,"INPA0086047","1978","06","24","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,"INPA0086047 INPA0086047_e INPA0086047_e1 INPA0086047_nd1",NA,"Alves, MF",NA,NA,NA,NA,NA,"2011","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-01-10 20:48:22-03","INPA","INPA","86050","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Meneces, E","626","Southern America","Bolivia","Pando","San Francisco, Km 50. Cobijá a Puerto Rico.",NA,NA,NA,"INPA0086050","1977","05","28","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,"INPA0086050 INPA0086050_e INPA0086050_e1",NA,NA,NA,"280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-10 20:48:22-03","INPA","INPA","86288","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Maia, LA","55","Southern America","Brasil","Amazonas","Entre Paraná da Floresta e boca do rio Branco, Entre Paraná da Floresta e boca do Rio Branco. Praia do Gavião.",NA,NA,NA,"INPA0086288","1979","06","26","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-61.133333","-1.7","INPA0086288 INPA0086288_e INPA0086288_nd1",NA,"Werff, HH van der",NA,NA,NA,NA,NA,"2015","10",NA,"-61.133333","-1.7",NA,NA,NA,NA,NA,NA
"416","2021-01-10 20:48:22-03","INPA","INPA","81943","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Coêlho, DF","INPA81943","Southern America","Brasil","Amazonas","Lago da Aminga, Paraná do Jacaré, Lago da Aminga, Paraná do Jacaré, margem do lago.",NA,NA,NA,"INPA0081943","1979","03","19","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-61.353017","-4.112233","INPA0081943 INPA0081943_e INPA0081943_nd1",NA,"Alves, FM","Manacapuru",NA,NA,NA,NA,"2012","04","10","-61.353017","-4.112233",NA,NA,NA,NA,NA,NA
"417","2021-01-10 20:48:22-03","INPA","INPA","92104","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kubitzki, K","79-237","Southern America","Brasil","Amazonas","Rio Tea, Vila Bacuri, Rio Negro, Rio Tea, 40 km above mouth, village Bacuri.",NA,NA,NA,"INPA0092104","1979","09","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-65.493433","-0.902756","INPA0092104 INPA0092104_1 INPA0092104_e INPA0092104_nd1",NA,"Alves, FM","São Gabriel da Cachoeira",NA,NA,NA,NA,"2012","04","10","-65.493433","-0.902756",NA,NA,NA,NA,NA,NA
"418","2021-01-10 20:48:22-03","INPA","INPA","92104","Dupli","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kubitzki, K","79-237","Southern America","Brasil","Amazonas","Rio Tea, Vila Bacuri, Rio Negro, Rio Tea, 40 km above mouth, village Bacuri.",NA,NA,NA,"INPA0092104","1979","09","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-65.493433","-0.902756","INPA0092104 INPA0092104_1 INPA0092104_e INPA0092104_nd1",NA,"Alves, FM","São Gabriel da Cachoeira",NA,NA,NA,NA,"2012","04","10","-65.493433","-0.902756",NA,NA,NA,NA,NA,NA
"419","2021-01-10 20:48:22-03","INPA","INPA","92073","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kubitzki, K","79-192","Southern America","Brasil","Amazonas","Rio Marié, Vila Macobeta, Rio Negro, Rio Marié, ca. 30 km above mouth, village Macobeta.",NA,NA,NA,"INPA0092073","1979","09","09","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-63.133333","-0.216667",NA,NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,"-63.133333","-0.216667",NA,NA,NA,NA,NA,NA
"420","2021-01-10 20:48:22-03","INPA","INPA","64006","Dupli","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Albuquerque, JM de","3a","Southern America","Brasil","Amazonas","Cacau-Pirêra, Fazenda do Sr. Pedro Cordeiro.",NA,NA,NA,"INPA0064006","1977","04",NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.1861000061035","-3.28471994400024","INPA0064006 INPA0064006_1 INPA0064006_1e INPA0064006_e INPA0064006_e1",NA,"Werff, HH van der","Iranduba",NA,NA,"100866","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-01-10 20:48:22-03","INPA","INPA","64006","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Albuquerque, JM de","3a","Southern America","Brasil","Amazonas","Cacau-Pirêra, Fazenda do Sr. Pedro Cordeiro.",NA,NA,NA,"INPA0064006","1977","04",NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.1861000061035","-3.28471994400024","INPA0064006 INPA0064006_1 INPA0064006_1e INPA0064006_e INPA0064006_e1",NA,"Werff, HH van der","Iranduba",NA,NA,"100866","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
