"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"818","2016-10-13 05:55:00-03","MO","MOBOT","48174","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"David A. Neill","Neill 8404","1988","5","17","Ecuador","Napo",NA,"Carretera Hollín-Loreto, km 25; entre el Río Hollín y el Río Guamaní. Bosque primario al lado de la carretera. Bosque muy húmedo Premontano.","-77.66666","-0.71666",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"88-8","10"
"819","2011-03-29 13:32:00-03","MO","MOBOT","48557","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"Percy Núñez V.","Núñez Vargas 8025","1987","5","3","Peru","Madre de Dios","Manu","Parque Nacional Manu, Cocha Juarez, Río Manu.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-22","4"
"820","2008-05-27 22:02:00-03","MO","MOBOT","48589","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Galo A. Tipaz|Daniel Rubio|Taicuz, Marcelino","Tipaz 319","1991","10","3","Ecuador","Carchi","Tulcán","Reserva Indígena Awá. Parroquia Tobar Donoso, sector El Baboso. Bosque primario. Bosque pluvial Premontano.","-78.33333","0.88333",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"91-7","19"
"821","2011-04-06 09:27:00-03","MO","MOBOT","48670","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"César E. Barbosa|James L. Zarucchi","Barbosa 2973","1985","2","23","Colombia","Vichada",NA,"Parque Nacional Natural Tuparro, El Tapón, en el puente sobre el Caño Hormiga.","-67.5225","5.9277778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-2","4"
"822","2008-05-27 22:02:00-03","MO","MOBOT","48724","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Percy Núñez V.","Núñez Vargas 8104","1987","5","10","Peru","Cusco","Paucartambo","Chontachaca a Pillahuata. La ceja de selva entre Chontachaca y Pillahuata, Bosque de neblina, presencia de Alnus, Rauvolfia.","-71.38333","-13",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-25","5"
"823","2008-05-27 22:02:00-03","MO","MOBOT","48905","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Percy Núñez V.|P. Monice","Núñez Vargas 5416","1986","7","1","Peru","Madre de Dios","Tambopata","Cusco Amazónico lodge. Around pool of Tambopata, Puerto Maldonado, along road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"86-12","4"
"824","2012-05-21 13:16:00-03","MO","MOBOT","49189","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"H. van der Werff|Rafael E. Ortiz","van der Werff 5801","1983","7","27","Venezuela","Mérida",NA,"Tovar, La Llorona, on roat to Amparo. Undisturbed forest on mt. slope, elev. 800 m. Lower part with dry evergreen forest, no epiphytes. Higher up more moisture with ferns (Polybotrya, sterile forming a closed ground cover). Many palms & tree ferns. Upper part with tall cloud forest.","-71.75","8.3666667",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"83-22","19"
"825","2015-03-19 12:09:00-03","MO","MOBOT","49198","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 2603","1987","11","8","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. 8 km de Puerto Misahuallí, margen derecha del Río Napo. b.m.h.T.","-77.6","-1.0666667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-41","15"
"826","2008-05-27 22:02:00-03","MO","MOBOT","49231","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","C. Cerón",NA,NA,NA,"Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8718","1990","2","16","Ecuador","Napo","Tena","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca al riachuelo Chinguipino. Parcela Permanente 03.","-77.6","-1.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"90-8","4"
"827","2008-05-27 22:02:00-03","MO","MOBOT","49271","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","W. Palacios (QCNE)",NA,NA,NA,"Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8761","1990","2","16","Ecuador","Napo","Tena","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca al riachuelo Chinguipino. Parcela Permanente 03.","-77.6","-1.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"90-8","4"
"828","2013-07-14 10:54:00-03","MO","MOBOT","49401","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 1412","1987","5","21","Ecuador","Napo","Tena","Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo tropical.","-77.6","-1.0666667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-9","10"
"829","2014-09-23 15:18:00-03","MO","MOBOT","49417","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 1869","1987","8","14","Ecuador","Napo","Tena","RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario. Suelo rojo de colinas.","-77.61666","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-13","4"
"830","2008-05-27 22:02:00-03","MO","MOBOT","49489","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"H. van der Werff|Walter A. Palacios","van der Werff 10591","1989","2","16","Ecuador","Pichincha",NA,"Old road Quito-Sto. Domingo. Forest remnants along road.","-78.66666","-0.23333",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"11","8"
"831","2013-07-14 12:43:00-03","MO","MOBOT","49665","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 7733","1989","11","24","Ecuador","Napo","Archidona","Cantón Archidona. Carretera Hollín-Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua. Bosque muy húmedo Tropical. Bosque primario y chacras. Informante; Alberto Siquihua Grefa","-77.3166667","-0.7166667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-49","7"
"832","2008-05-27 22:02:00-03","MO","MOBOT","49704","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Sergio Vásquez S.","Gentry 45411","1984","2","11","Peru","San Martín",NA,"Venceremos, near Amazonas border, Km 291 on Rioja- Pomacocha road. Wet lower montane forest. Transect # 6","-77.66666","-5.75",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84-215","2"
"833","2011-06-09 16:54:00-03","MO","MOBOT","49739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","C. Cerón (QCNE)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 7835","1989","11","28","Ecuador","Napo","Archidona","Cantón Archidona. Carretera Hollín-Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua. Bosque muy húmedo Tropical. Bosque primario y chacras. Informante: Alberto Siquihua Grefa.","-77.31666","-0.71666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-51","4"
"834","2014-06-10 11:33:00-03","MO","MOBOT","49849","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Galo A. Tipaz|Jorge Zuleta|N. Guanga","Tipaz 1268","1992","6","19","Ecuador","Carchi","Tulcán","Parroquia Tobar Donoso. Sector Sabalera. Reserva Indígena Awá. Bosque primario Noreste Casa Comunal.","-78.4","1",NA,NA,"650.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"92-19","10"
"835","2012-05-24 05:04:00-03","MO","MOBOT","49944","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.G. Rohwer (MO)",NA,NA,NA,"Alwyn H. Gentry|Juan Revilla|Douglas C. Daly|Doris Alfaro C.","Gentry 18395","1977","3","19","Peru","Loreto","Maynas","Río Itaya, below San Juan de Muniches (40 minutes above Iquitos), edge of tahuampa vegetation.","-73.23166","-3.76583",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1031","1"
"836","2008-05-27 22:02:00-03","MO","MOBOT","49998","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"TIPAZ","TIPAZ 750","1992","3","17","Ecuador","Sucumbíos","Gonzalo Pizarro","Bosque Protector Los Cedros. Cuena del Río Tigre. Bosque pluvial Premontano. Bosque primario.","-77.41666","-0.08333",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"92-8","14"
"837","2008-05-27 22:02:00-03","MO","MOBOT","50046","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 4124","1989","3","20","Ecuador","Napo","Archidona","Cantón Archidona. Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 31. Comuna Challua Yacu. Bosque pluvial Pre Montano. Bosque primario. Suelos volcánicos.","-77.66666","-0.71666",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-54","15"
"838","2008-05-27 22:02:00-03","MO","MOBOT","50050","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"M.N. Alexiades|et al.","Alexiades 126","1988","11","16","Peru","Madre de Dios","Tambopata","003: Zona Reservada de Tambopata. Hermosa Chica, Comunidad Nativa de Infieno. Parcela 1. Bosque primario.","-69.28333","-12.83333",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"16","7"
"839","2013-08-25 13:15:00-03","MO","MOBOT","50096","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 4140","1989","3","27","Ecuador","Napo","Archidona","Cantón Archidona. Carretera Archidona-Baeza, km 24, en la Y de la carretera Hollín- Loreto. Narupa. Bosque pluvial Pre Montano. Area de potreros.","-77.8166667","-0.7166667",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-55","13"
"840","2013-12-25 22:02:00-02","MO","MOBOT","50102","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 4141","1989","3","27","Ecuador","Napo","Archidona","Cantón Archidona. Carretera Archidona-Baeza, km 24, en la Y de la carretera Hollín- Loreto. Narupa. Bosque pluvial Pre Montano. Area de potreros.","-77.8166667","-0.7166667",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-55","10"
"841","2008-05-27 22:02:00-03","MO","MOBOT","50204","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"H. van der Werff|Edgar Gudiño","van der Werff 10749","1989","7","29","Ecuador","Carchi","Tulcán","Near Maldonado, in pastures with scattered trees and along a few wooded streams.","-78.1","0.91666",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"23","13"
"842","2018-03-23 08:28:00-03","MO","MOBOT","50357","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"H. van der Werff|Edgar Gudiño","van der Werff 10773","1989","7","30","Ecuador","Carchi",NA,"Near Maldonado, in pastures with scattered trees and along a few wooded streams.","-78.1066667","0.9166667",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"24","6"
"843","2008-05-27 22:02:00-03","MO","MOBOT","50367","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 4263","1989","5","21","Ecuador","Napo","Tena","Cantón Tena. Estación Biológica Jatun Sacha. En los alrededores de la Estación, carretera a Ahuano, a 1 km del Río Napo. Bosque muy húmedo Tropical. Suelo aluvial, terraza del río. Arboles dejados al talar el bosque.","-77.6","-1.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-61","18"
"844","2008-05-27 22:02:00-03","MO","MOBOT","50393","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Edgar Gudiño|Carlos Quelal|Ñama Caiga","Gudiño Jara 846","1990","9","28","Ecuador","Pastaza","Pastaza","Pozo petrolero Moretecocha de ARCO. 75 km al este de Puyo. Bosque húmedo Tropical. Bosque primario; árboles cortados por las obras petroleras.","-77.41666","-1.56666",NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"90-17","20"
"845","2019-07-28 19:56:00-03","MO","MOBOT","50398","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 6235","1990","10","12","Ecuador","Napo","El Chaco","Las Palmas. Finca Carmita de Luis Salazar. Bosque primario. Bosque muy húmedo Premontano.","-77.7","-0.2",NA,NA,"1600.00000000","1750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"90-54","7"
"846","2019-06-16 04:36:00-03","MO","MOBOT","50529","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","W. Palacios (QCNE)",NA,NA,NA,"Carlos Aulestia|Galo A. Tipaz|Delgado, Luisa|Lao, Guillermo","Aulestia 91","1992","7","20","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Centro Guadualito. Bosque húmedo Tropical.","-78.6666667","1.25",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"92-1","3"
"847","2013-06-02 05:37:00-03","MO","MOBOT","50540","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Walter A. Palacios|Gerardo Aymard|Efraín Freire","Palacios Cuenca 8247","1991","10","18","Ecuador","Zamora-Chinchipe","Nangaritza","Pachicutza. Camino al Hito. Bosque primario sobre terreno plano. Suelos aluviales.","-78.61666","-4.11666",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"91-82","2"
"848","2019-06-16 04:36:00-03","MO","MOBOT","50541","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Carlos Aulestia|Galo A. Tipaz|María Burbano|Cantincuz, Belizario","Aulestia 590","1992","9","21","Ecuador","Esmeraldas","San Lorenzo","Parroquia Mataje. Reserva Etnica Awá. Centro Mataje. Bosque húmedo Tropical.","-78.55","1.1333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"92-2","11"
"849","2019-07-20 10:47:00-03","MO","MOBOT","50545","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 6284","1990","10","16","Ecuador","Napo","Quijos","Baeza. Carretera nueva hacia antena de IETEL. Arboles dejados en potreros. Bosque muy húmedo Montano Bajo.","-77.9","-0.4333333",NA,NA,"2000.00000000","2300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"90-57","8"
"850","2008-05-27 22:02:00-03","MO","MOBOT","50574","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 2839","1986","8","18","Colombia","La Guajira",NA,"Pueblo de San Antonio. Cuchilla de San Antonio. Alt. 900-1060 m.","-72.714","11.487",NA,NA,"900.00000000","1060.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"86-4","8"
"851","2008-05-27 22:02:00-03","MO","MOBOT","50640","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.G. Rohwer",NA,NA,NA,"Hermes Cuadros V.","Cuadros Villalobos 1301","1980","12","22","Colombia","Valle del Cauca","Riofrio","corr. Fenicia, vía La Sonora-Fenicia- Los Alpes. Altura 1300 m.","-76.3605556","4.0680556",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"80-25","1"
"852","2008-05-27 22:02:00-03","MO","MOBOT","50774","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.G. Rohwer (HBG)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 8267","1986","2","25","Peru","Pasco","Oxapampa","Villa Rica. Collected in coffee-plantations and along road, mostly pioneer species, young specimens.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"86-2","11"
"853","2008-05-27 22:02:00-03","MO","MOBOT","50819","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"H. van der Werff|et al.","van der Werff 8273","1986","2","25","Peru","Pasco","Oxapampa","Villa Rica. Collected in coffee-plantations and along road, mostly pioneer species, young specimens.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"86-2","4"
"854","2017-09-30 12:03:00-03","MO","MOBOT","51002","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"H. van der Werff|Edgar Gudiño","van der Werff 10875","1989","8","2","Ecuador","Carchi",NA,"In pastures with fence rows of trees below Chical.","-78.2166667","0.9833333",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"27","11"
"855","2008-05-27 22:02:00-03","MO","MOBOT","51176","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"Kenneth Young|M. Eisenberg","Young 438A","1981","5","9","Peru","Amazonas","Bongará","Shilla; montane forest.","-78","-5.91666",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"81-45","1"
"856","2008-05-27 22:02:00-03","MO","MOBOT","51479","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"Walter A. Palacios|H. van der Werff","Palacios Cuenca 3620","1989","1","25","Ecuador","Pichincha","Quito","Vía Nono-Nanegalito, 10 km antes de Tandayapa. Bosque secundario. Bosque muy húmedo Premontano.","-78.65","-0.01666",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-16","14"
"857","2013-06-02 05:36:00-03","MO","MOBOT","51565","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"H. van der Werff|Bruce Gray|Efraín Freire|Milton Tirado","van der Werff 13003","1994","2","14","Ecuador","Zamora-Chinchipe",NA,"Campamento Shaime, along Rio Nangaritza. Forest on calcareous rock.","-78.66666","-4.33333",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"136","8"
"858","2008-05-27 22:02:00-03","MO","MOBOT","51570","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Walter A. Palacios|H. van der Werff","Palacios Cuenca 3657","1989","1","26","Ecuador","Napo","Quijos","Vía Baeza-Cosanga. Bosque muy húmedo Premontano. Bosque secundario.","-77.9","-0.53333",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-22","11"
"859","2008-05-27 22:02:00-03","MO","MOBOT","51583","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Walter A. Palacios|H. van der Werff","Palacios Cuenca 3659","1989","1","26","Ecuador","Napo","Quijos","Vía Baeza-Cosanga. Bosque muy húmedo Premontano. Bosque secundario.","-77.9","-0.53333",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-22","19"
"860","2008-05-27 22:02:00-03","MO","MOBOT","51613","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Walter A. Palacios|H. van der Werff","Palacios Cuenca 3670","1989","1","26","Ecuador","Napo","Quijos","Vía Baeza-Cosanga. Bosque muy húmedo Premontano. Bosque secundario.","-77.9","-0.53333",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-22","9"
