especie_original,cat_ameaca_cncflora,fonte
Asplenium campos-portoi,NT,cncflora_out_1
Asplenium cariocanum,EN,cncflora_out_1
Asplenium castaneum,EN,cncflora_out_1
Asplenium lacinulatum,LC,cncflora_out_1
Asplenium muellerianum,LC,cncflora_out_1
Asplenium praemorsum,LC,cncflora_out_1
Asplenium schwackei,CR,cncflora_out_1
Asplenium trindadense,CR,cncflora_out_1
Asplenium ulbrichtii,LC,cncflora_out_1
Asplenium wacketii,LC,cncflora_out_1
Asplundia polymera,LC,cncflora_out_1
Asplundia polymera subsp. reitzii,VU,cncflora_out_1
Asteranthos brasiliensis,LC,cncflora_out_1
Asterella venosa,LC,cncflora_out_1
Asterostigma concinnum,DD,cncflora_out_1
Asterostigma cubense,DD,cncflora_out_1
Asterostigma lividum,LC,cncflora_out_1
Asterostigma lombardii,LC,cncflora_out_1
Astraea cincta,EN,cncflora_out_1
Astraea lobata,LC,cncflora_out_1
Astrocaryum aculeatissimum,LC,cncflora_out_1
Astrocaryum minus,DD,cncflora_out_1
Astronium balansae,EN,cncflora_out_1
Astronium fraxinifolium,LC,cncflora_out_1
Astronium glaziovii,EN,cncflora_out_1
Astronium graveolens,LC,cncflora_out_1
Astronium nelson-rosae,LC,cncflora_out_1
Athyrium filix-femina,DD,cncflora_out_1
Atractylocarpus brasiliensis,EN,cncflora_out_1
Atractylocarpus longisetus,EN,cncflora_out_1
Attalea barreirensis,VU,cncflora_out_1
Attalea brasiliensis,EN,cncflora_out_1
Attalea funifera,NT,cncflora_out_1
Attalea oleifera,LC,cncflora_out_1
Attalea phalerata,LC,cncflora_out_1
Attalea pindobassu,LC,cncflora_out_1
Attalea tessmannii,LC,cncflora_out_1
Aulonemia aristulata,LC,cncflora_out_1
Aulonemia effusa,LC,cncflora_out_1
Aulonemia ulei,EN,cncflora_out_1
Aureliana cuspidata,LC,cncflora_out_1
Aureliana fasciculata,LC,cncflora_out_1
Aureliana sellowiana,EN,cncflora_out_1
Aureliana tomentosa,LC,cncflora_out_1
Aureliana velutina,LC,cncflora_out_1
Aureliana wettsteiniana,LC,cncflora_out_1
Austrocritonia angulicaulis,LC,cncflora_out_1
Austrocritonia rosea,EN,cncflora_out_1
Austrocritonia taunayana,EN,cncflora_out_1
Austroeupatorium petrophilum,DD,cncflora_out_1
Austroeupatorium rosmarinaceum,VU,cncflora_out_1
Axonopus aureus,LC,cncflora_out_1
Axonopus carajasensis,EN,cncflora_out_1
Axonopus chrysoblepharis,LC,cncflora_out_1
Axonopus comans,LC,cncflora_out_1
Axonopus complanatus,LC,cncflora_out_1
Axonopus fastigiatus,VU,cncflora_out_1
Axonopus grandifolius,VU,cncflora_out_1
Axonopus monticola,EN,cncflora_out_1
Axonopus pressus,LC,cncflora_out_1
Axonopus ramboi,EN,cncflora_out_1
Axonopus uninodis,CR,cncflora_out_1
Azara uruguayensis,NT,cncflora_out_1
Baccharis alpestris,DD,cncflora_out_1
Baccharis arassatubaensis,EN,cncflora_out_1
Baccharis bifrons,EN,cncflora_out_1
Baccharis brevifolia,LC,cncflora_out_1
Baccharis ciliata,CR,cncflora_out_1
Baccharis concinna,VU,cncflora_out_1
Baccharis elliptica,EN,cncflora_out_1
Baccharis friburgensis,EN,cncflora_out_1
Baccharis grandimucronata,LC,cncflora_out_1
Baccharis hypericifolia,EN,cncflora_out_1
Baccharis lychnophora,VU,cncflora_out_1
Baccharis megapotamica,LC,cncflora_out_1
Baccharis paranensis,NT,cncflora_out_1
Baccharis penningtonii,VU,cncflora_out_1
Baccharis polyphylla,VU,cncflora_out_1
Baccharis pseudo-alpestris,VU,cncflora_out_1
Baccharis pseudovaccinioides,CR,cncflora_out_1
Baccharis sagittalis,LC,cncflora_out_1
Baccharis sphenophylla,NT,cncflora_out_1
Baccharis truncata,LC,cncflora_out_1
Baccharis xiphophylla,LC,cncflora_out_1
Bacopa cochlearia,EN,cncflora_out_1
Bacopa congesta,LC,cncflora_out_1
Bactris constanciae,LC,cncflora_out_1
Bactris ferruginea,NT,cncflora_out_1
Bactris hatschbachii,LC,cncflora_out_1
Bactris pickelii,LC,cncflora_out_1
Bactris timbuiensis,EN,cncflora_out_1
Balfourodendron riedelianum,NT,cncflora_out_1
Banara brasiliensis,LC,cncflora_out_1
Banara parviflora,LC,cncflora_out_1
Banara serrata,LC,cncflora_out_1
Banisteriopsis andersonii,VU,cncflora_out_1
Banisteriopsis arborea,EN,cncflora_out_1
Banisteriopsis arborea,VU,cncflora_out_0
Banisteriopsis basifixa,VU,cncflora_out_1
Banisteriopsis byssacea,VU,cncflora_out_1
Banisteriopsis cipoensis,EN,cncflora_out_1
Banisteriopsis goiana,VU,cncflora_out_1
Banisteriopsis hatschbachii,EN,cncflora_out_1
Banisteriopsis hirsuta,EN,cncflora_out_1
Banisteriopsis latifolia,LC,cncflora_out_1
Banisteriopsis magdalenensis,CR,cncflora_out_1
Banisteriopsis magdalenensis,EN,cncflora_out_0
Banisteriopsis parviflora,NT,cncflora_out_1
Banisteriopsis pseudojanusia,CR,cncflora_out_1
Banisteriopsis salicifolia,DD,cncflora_out_1
Banisteriopsis sellowiana,VU,cncflora_out_1
Baptistonia cornigera,LC,cncflora_out_1
Baptistonia cruciata,LC,cncflora_out_1
Baptistonia kautskyi,EN,cncflora_out_1
Baptistonia lietzei,LC,cncflora_out_1
Baptistonia pubes,LC,cncflora_out_1
Baptistonia sarcodes,NT,cncflora_out_1
Baptistonia truncata,CR,cncflora_out_1
Baptistonia venusta,LC,cncflora_out_1
Barbacenia andersonii,EN,cncflora_out_1
Barbacenia blackii,VU,cncflora_out_1
Barbacenia brevifolia,EN,cncflora_out_1
Barbacenia contasana,EN,cncflora_out_1
Barbacenia cylindrica,CR,cncflora_out_1
Barbacenia delicatula,EN,cncflora_out_1
Barbacenia ensifolia,DD,cncflora_out_1
Barbacenia exscapa,CR,cncflora_out_1
Barbacenia fanniae,VU,cncflora_out_1
Barbacenia foliosa,DD,cncflora_out_1
Barbacenia fulva,EN,cncflora_out_1
Barbacenia gaveensis,CR,cncflora_out_1
Barbacenia glabra,EN,cncflora_out_1
Barbacenia glutinosa,CR,cncflora_out_1
Barbacenia gounelleana,EN,cncflora_out_1
Barbacenia hatschbachii,EN,cncflora_out_1
Barbacenia hirtiflora,DD,cncflora_out_1
Barbacenia longiscapa,CR,cncflora_out_1
Barbacenia lymansmithii,CR,cncflora_out_1
Barbacenia minima,DD,cncflora_out_1
Barbacenia paranaensis,EN,cncflora_out_1
Barbacenia pungens,CR,cncflora_out_1
Barbacenia reflexa,CR,cncflora_out_1
Barbacenia regis,EN,cncflora_out_1
Barbacenia riparia,CR,cncflora_out_1
Barbacenia rodriguesii,EN,cncflora_out_1
Barbacenia seubertiana,EN,cncflora_out_1
Barbacenia spectabilis,EN,cncflora_out_1
Barbacenia spiralis,EN,cncflora_out_1
Barbacenia squamata,DD,cncflora_out_1
Barbacenia umbrosa,EN,cncflora_out_1
Barbacenia williamsii,EN,cncflora_out_1
Barbosella dusenii,NT,cncflora_out_1
Barbosella macaheensis,VU,cncflora_out_1
Barbosella spiritusanctensis,DD,cncflora_out_1
Barbosella trilobata,EN,cncflora_out_1
Barjonia erecta,LC,cncflora_out_1
Barjonia grazielae,EN,cncflora_out_1
Barjonia harleyi,EN,cncflora_out_1
Barnebya dispar,NT,cncflora_out_1
Barnebya dispar,NT,cncflora_out_0
Barnebya harleyi,LC,cncflora_out_1
Barrosoa apiculata,LC,cncflora_out_1
Barrosoa viridiflora,DD,cncflora_out_1
Bathysa australis,LC,cncflora_out_1
Bathysa cuspidata,LC,cncflora_out_1
Bathysa gymnocarpa,LC,cncflora_out_1
Bathysa sylvestrae,EN,cncflora_out_1
Bauhinia acreana,LC,cncflora_out_1
Bauhinia albicans,EN,cncflora_out_1
Bauhinia aureopunctata,NT,cncflora_out_1
Bauhinia bicolor,DD,cncflora_out_1
Bauhinia candelabriformis,CR,cncflora_out_1
Bauhinia cheilantha,LC,cncflora_out_1
Bauhinia cupulata,LC,cncflora_out_1
Bauhinia glaziovii,CR,cncflora_out_1
Bauhinia grandifolia,LC,cncflora_out_1
Bauhinia integerrima,EN,cncflora_out_1
Bauhinia leptantha,VU,cncflora_out_1
Bauhinia longifolia,LC,cncflora_out_1
Bauhinia longipedicellata,LC,cncflora_out_1
Bauhinia malacotrichoides,VU,cncflora_out_1
Bauhinia marginata,DD,cncflora_out_1
Bauhinia piresii,DD,cncflora_out_1
Bauhinia uberlandiana,CR,cncflora_out_1
Begonia acetosa,DD,cncflora_out_1
Begonia acida,DD,cncflora_out_1
Begonia aconitifolia,DD,cncflora_out_1
Begonia albidula,EN,cncflora_out_1
Begonia altamiroi,EN,cncflora_out_1
Begonia angularis,LC,cncflora_out_1
Begonia antonietae,DD,cncflora_out_1
Begonia apparicioi,EN,cncflora_out_1
Begonia arborescens,LC,cncflora_out_1
Begonia bahiensis,EN,cncflora_out_1
Begonia besleriifolia,EN,cncflora_out_1
Begonia bonitoensis,CR,cncflora_out_1
Begonia brevilobata,DD,cncflora_out_1
Begonia cariocana,DD,cncflora_out_1
Begonia cerasiphylla,DD,cncflora_out_1
Begonia coccinea,EN,cncflora_out_1
Begonia collaris,EN,cncflora_out_1
Begonia concinna,EN,cncflora_out_1
Begonia cordata,DD,cncflora_out_1
Begonia crispula,CR,cncflora_out_1
Begonia curtii,VU,cncflora_out_1
Begonia declinata,DD,cncflora_out_1
Begonia densifolia,EN,cncflora_out_1
Begonia dentatiloba,EN,cncflora_out_1
Begonia dentatiloba,EN,cncflora_out_0
Begonia depauperata,EN,cncflora_out_1
Begonia descoleana,LC,cncflora_out_1
Begonia edmundoi,EN,cncflora_out_1
Begonia epipsila,EN,cncflora_out_1
Begonia erecta,DD,cncflora_out_1
Begonia espiritosantensis,EN,cncflora_out_1
Begonia fabulosa,DD,cncflora_out_1
Begonia fagifolia,DD,cncflora_out_1
Begonia fluminensis,DD,cncflora_out_1
Begonia forgetiana,DD,cncflora_out_1
Begonia friburgensis,EN,cncflora_out_1
Begonia fruticosa,LC,cncflora_out_1
Begonia handroi,EN,cncflora_out_1
Begonia herbacea,LC,cncflora_out_1
Begonia hirtella,LC,cncflora_out_1
Begonia hispida,LC,cncflora_out_1
Begonia huegelii,LC,cncflora_out_1
Begonia ibitiocensis,EN,cncflora_out_1
Begonia inconspicua,CR,cncflora_out_1
Begonia integerrima,LC,cncflora_out_1
Begonia itaguassuensis,EN,cncflora_out_1
Begonia itatinensis,EN,cncflora_out_1
Begonia jocelinoi,CR,cncflora_out_1
Begonia jureiensis,CR,cncflora_out_1
Begonia kuhlmannii,EN,cncflora_out_1
Begonia lanstyakii,CR,cncflora_out_1
Begonia larorum,CR,cncflora_out_1
Begonia lubbersii,DD,cncflora_out_1
Begonia lunaris,EN,cncflora_out_1
Begonia magdalenensis,DD,cncflora_out_1
Begonia obscura,DD,cncflora_out_1
Begonia olsoniae,VU,cncflora_out_1
Begonia organensis,EN,cncflora_out_1
Begonia paranaensis,EN,cncflora_out_1
Begonia parvifolia,DD,cncflora_out_1
Begonia paulensis,EN,cncflora_out_1
Begonia perdusenii,EN,cncflora_out_1
Begonia piresiana,CR,cncflora_out_1
Begonia pluvialis,EN,cncflora_out_1
Begonia polygonifolia,EN,cncflora_out_1
Begonia princeps,DD,cncflora_out_1
Begonia pseudolubbersii,DD,cncflora_out_1
Begonia radicans,LC,cncflora_out_1
Begonia ramentacea,VU,cncflora_out_1
Begonia rotunda,DD,cncflora_out_1
Begonia rubropilosa,CR,cncflora_out_1
Begonia rufa,LC,cncflora_out_1
Begonia ruschii,CR,cncflora_out_1
Begonia salesopolensis,CR,cncflora_out_1
Begonia sanguinea,VU,cncflora_out_1
Begonia santoslimae,EN,cncflora_out_1
Begonia scharffii,CR,cncflora_out_1
Begonia semidigitata,EN,cncflora_out_1
Begonia smilacina,EN,cncflora_out_1
Begonia stenolepis,EN,cncflora_out_1
Begonia sylvatica,EN,cncflora_out_1
Begonia sylvestris,EN,cncflora_out_1
Begonia toledoana,EN,cncflora_out_1
Begonia tomentosa,VU,cncflora_out_1
Begonia ulmifolia,LC,cncflora_out_1
Begonia undulata,EN,cncflora_out_1
Begonia valdensium,LC,cncflora_out_1
Begonia valida,DD,cncflora_out_1
Begonia velloziana,DD,cncflora_out_1
Begonia venosa,CR,cncflora_out_1
Begonia vicina,EN,cncflora_out_1
Behuria cordifolia,EN,cncflora_out_1
Behuria corymbosa,EN,cncflora_out_1
Behuria edmundoi,CR,cncflora_out_1
Behuria glazioviana,VU,cncflora_out_1
Behuria huberioides,EN,cncflora_out_1
Behuria insignis,NT,cncflora_out_1
Behuria limae,VU,cncflora_out_1
Behuria magdalenensis,VU,cncflora_out_1
Behuria mourae,VU,cncflora_out_1
Behuria organensis,EN,cncflora_out_1
Beilschmiedia angustifolia,EN,cncflora_out_1
Beilschmiedia fluminensis,EN,cncflora_out_1
Beilschmiedia linharensis,NT,cncflora_out_1
Beilschmiedia linharensis,NT,cncflora_out_0
Beilschmiedia rigida,EN,cncflora_out_1
Beilschmiedia rigida,EN,cncflora_out_0
Beilschmiedia stricta,DD,cncflora_out_1
Beilschmiedia taubertiana,LC,cncflora_out_1
Beilschmiedia vestita,CR,cncflora_out_1
Belemia fucsioides,DD,cncflora_out_1
Bellucia nigricans,VU,cncflora_out_1
Bellucia riparia,DD,cncflora_out_1
Bellucia wurdackiana,DD,cncflora_out_1
Berberis campos-portoi,CR,cncflora_out_1
Berberis kleinii,VU,cncflora_out_1
Bernardia confertifolia,EN,cncflora_out_1
Bernardia crassifolia,EN,cncflora_out_1
Bernardia similis,DD,cncflora_out_1
Bertholletia excelsa,VU,cncflora_out_1
Bertolonia angustifolia,CR,cncflora_out_1
Bertolonia formosa,CR,cncflora_out_1
Bertolonia foveolata,EN,cncflora_out_1
Bertolonia grazielae,DD,cncflora_out_1
Bertolonia hoehneana,CR,cncflora_out_1
Bertolonia leuzeana,EN,cncflora_out_1
Bertolonia organensis,CR,cncflora_out_1
Bertolonia paranaensis,EN,cncflora_out_1
Bertolonia valenteana,CR,cncflora_out_1
Besleria fluminensis,EN,cncflora_out_1
Besleria macahensis,EN,cncflora_out_1
Besleria melancholica,VU,cncflora_out_1
Besleria meridionalis,DD,cncflora_out_1
Besleria umbrosa,VU,cncflora_out_1
Bidens bipinnata,LC,cncflora_out_1
Bidens edentula,EN,cncflora_out_1
Bifrenaria aureofulva,LC,cncflora_out_1
Bifrenaria calcarata,LC,cncflora_out_1
Bifrenaria harrisoniae,LC,cncflora_out_1
Bifrenaria inodora,LC,cncflora_out_1
Bifrenaria leucorrhoda,LC,cncflora_out_1
Bifrenaria parvula,DD,cncflora_out_1
Bifrenaria racemosa,LC,cncflora_out_1
Bifrenaria silvana,CR,cncflora_out_1
Bifrenaria tetragona,LC,cncflora_out_1
Bifrenaria tyrianthina,LC,cncflora_out_1
Bifrenaria wittigii,EN,cncflora_out_1
Bignonia costata,VU,cncflora_out_1
Billbergia alfonsijoannis,LC,cncflora_out_1
Billbergia amandae,DD,cncflora_out_1
Billbergia brasiliensis,EN,cncflora_out_1
Billbergia brasiliensis,EN,cncflora_out_0
Billbergia distachia,LC,cncflora_out_1
Billbergia leptopoda,LC,cncflora_out_1
Billbergia lietzei,DD,cncflora_out_1
Billbergia lymanii,NT,cncflora_out_1
Billbergia macracantha,DD,cncflora_out_1
Billbergia macrocalyx,DD,cncflora_out_1
Billbergia magnifica,LC,cncflora_out_1
Billbergia meyeri,LC,cncflora_out_1
Billbergia minarum,NT,cncflora_out_1
Billbergia nutans,LC,cncflora_out_1
Billbergia pohliana,DD,cncflora_out_1
Billbergia pyramidalis,DD,cncflora_out_1
Billbergia zebrina,LC,cncflora_out_1
Bionia bella,DD,cncflora_out_1
Bipinnula biplumata,CR,cncflora_out_1
Bipinnula montana,DD,cncflora_out_1
Bisglaziovia behurioides,DD,cncflora_out_1
Bixa arborea,LC,cncflora_out_1
Blastemanthus grandiflorus,LC,cncflora_out_1
Blechnum andinum,CR,cncflora_out_1
Blechnum heringeri,VU,cncflora_out_1
Blechnum mochaenum,DD,cncflora_out_1
Blechnum mochaenum var. squamipes,EN,cncflora_out_1
Blechnum organense,NT,cncflora_out_1
Blechnum penna-marina,LC,cncflora_out_1
Blechnum sprucei,VU,cncflora_out_1
Blepharandra intermedia,LC,cncflora_out_1
Blepharocalyx salicifolius,LC,cncflora_out_1
Blepharodon bicuspidatum,LC,cncflora_out_1
Blepharodon hatschbachii,EN,cncflora_out_1
Blepharodon manicatum,LC,cncflora_out_1
Blepharolejeunea securifolia,EN,cncflora_out_1
Blotiella lindeniana,LC,cncflora_out_1
Blumenbachia eichleri,NT,cncflora_out_1
Blumenbachia scabra,LC,cncflora_out_1
Blutaparon portulacoides,LC,cncflora_out_1
Bocagea viridis,VU,cncflora_out_1
Bocagea viridis,NT,cncflora_out_0
Bocageopsis pleiosperma,LC,cncflora_out_1
Bocoa ratteri,DD,cncflora_out_1
Bocoa ratteri,DD,cncflora_out_0
Bonamia burchellii,LC,cncflora_out_1
Bonamia kuhlmannii,CR,cncflora_out_1
Bonamia umbellata,CR,cncflora_out_1
Bonyunia magnifica,DD,cncflora_out_1
Bonyunia venusta,DD,cncflora_out_1
Boopis bupleuroides,EN,cncflora_out_1
Boopis itatiaiae,EN,cncflora_out_1
Borreria amapaensis,DD,cncflora_out_1
Borreria burchellii,DD,cncflora_out_1
Borreria gracillima,NT,cncflora_out_1
Borreria guimaraesensis,DD,cncflora_out_1
Borreria irwiniana,DD,cncflora_out_1
Borreria paulista,VU,cncflora_out_1
Borreria pulchristipula,DD,cncflora_out_1
Borreria remota,LC,cncflora_out_1
Borreria rosmarinifolia,DD,cncflora_out_1
Borreria tocantinsiana,DD,cncflora_out_1
Bothriochloa laguroides,VU,cncflora_out_1
Botrychium virginianum,LC,cncflora_out_1
Bouchea chascanoides,DD,cncflora_out_1
Bouchea fluminensis,LC,cncflora_out_1
Bouchetia anomala,NT,cncflora_out_1
Bowdichia nitida,LC,cncflora_out_1
Bowdichia virgilioides,NT,cncflora_out_1
Brachionidium restrepioides,VU,cncflora_out_1
Brachydontium notorogenes,CR,cncflora_out_1
Brachymenium hornschunchianum,LC,cncflora_out_1
Brachystele camporum,VU,cncflora_out_1
Bradea anomala,EN,cncflora_out_1
Bradea anomala,CR,cncflora_out_0
Bradea arenicola,CR,cncflora_out_1
Bradea bicornuta,CR,cncflora_out_1
Bradea bicornuta,CR,cncflora_out_0
Bradea borrerioides,EN,cncflora_out_1
Bradea brasiliensis,EN,cncflora_out_1
Bradea kuhlmanni,DD,cncflora_out_1
Bradea laeterosea,CR,cncflora_out_1
Bradea montana,CR,cncflora_out_1
Bradea montana,CR,cncflora_out_0
Bradea pubescens,CR,cncflora_out_1
Bradea sessilifolia,CR,cncflora_out_1
Brasilaelia fidelensis,DD,cncflora_out_1
Brasilicereus markgrafii,EN,cncflora_out_1
Brasilidium concolor,LC,cncflora_out_1
Brasilidium crispum,LC,cncflora_out_1
Brasilidium gardneri,LC,cncflora_out_1
Brasilidium gravesianum,LC,cncflora_out_1
Brasilidium marshallianum,CR,cncflora_out_1
Brasilidium pectorale,CR,cncflora_out_1
Brasilidium praetextum,LC,cncflora_out_1
Brasiliocroton mamoninha,LC,cncflora_out_1
Brasiliocroton muricatus,LC,cncflora_out_1
Brasiliopuntia brasiliensis,LC,cncflora_out_1
Brasiliorchis consanguinea,NT,cncflora_out_1
Brasiliorchis heismanniana,DD,cncflora_out_1
Brasiliorchis moutinhoi,DD,cncflora_out_1
Brasiliorchis phoenicanthera,LC,cncflora_out_1
Brasiliorchis polyantha,DD,cncflora_out_1
Brasiliorchis schunkeana,EN,cncflora_out_1
Brassia arachnoidea,VU,cncflora_out_1
Braunia plicata,VU,cncflora_out_1
Braunia subincana,LC,cncflora_out_1
Briza brasiliensis,EN,cncflora_out_1
Briza itatiaiae,EN,cncflora_out_1
Briza juergensii,LC,cncflora_out_1
Briza parodiana,CR,cncflora_out_1
Briza scabra,EN,cncflora_out_1
Brodriguesia santosii,NT,cncflora_out_1
Bromelia balansae,LC,cncflora_out_1
Bromelia braunii,CR,cncflora_out_1
Bromelia macedoi,VU,cncflora_out_1
Bromeliophila natans,EN,cncflora_out_1
Bronwenia peckoltii,DD,cncflora_out_1
Brosimum glaucum,NT,cncflora_out_1
Brosimum glaziovii,LC,cncflora_out_1
Brosimum lactescens,LC,cncflora_out_1
Brunfelsia rupestris,VU,cncflora_out_1
Bryopteris diffusa,LC,cncflora_out_1
Bryopteris filicina,LC,cncflora_out_1
Buchenavia hoehneana,NT,cncflora_out_1
Buchenavia hoehneana,NT,cncflora_out_0
Buchenavia iguaratensis,LC,cncflora_out_1
Buchenavia kleinii,LC,cncflora_out_1
Buchenavia pabstii,VU,cncflora_out_1
Buchenavia rabelloana,VU,cncflora_out_1
Buchnera amethystina,LC,cncflora_out_1
Buchnera integrifolia,LC,cncflora_out_1
Buchnera juncea,LC,cncflora_out_1
Buchnera longifolia,LC,cncflora_out_1
Buddleja longiflora,CR,cncflora_out_1
Bulbophyllum arianeae,CR,cncflora_out_1
Bulbophyllum boudetianum,EN,cncflora_out_1
Bulbophyllum campos-portoi,LC,cncflora_out_1
Bulbophyllum cantagallense,LC,cncflora_out_1
Bulbophyllum chloroglossum,LC,cncflora_out_1
Bulbophyllum exaltatum,LC,cncflora_out_1
Bulbophyllum gladiatum,LC,cncflora_out_1
Bulbophyllum kautskyi,VU,cncflora_out_1
Bulbophyllum macroceras,CR,cncflora_out_1
Bulbophyllum plumosum,LC,cncflora_out_1
Bulbophyllum tripetalum,LC,cncflora_out_1
Bulbophyllum weddellii,LC,cncflora_out_1
Bulbostylis distichoides,VU,cncflora_out_1
Bulbostylis fendleri,LC,cncflora_out_1
Bulbostylis latifolia,NT,cncflora_out_1
Bulbostylis loefgrenii,LC,cncflora_out_1
Bulbostylis lombardii,NT,cncflora_out_1
Bulbostylis nesiotis,VU,cncflora_out_1
Bulbostylis smithii,EN,cncflora_out_1
Bunchosia acuminata,NT,cncflora_out_1
Bunchosia itacarensis,CR,cncflora_out_1
Bunchosia macilenta,NT,cncflora_out_1
Bunchosia macilenta,VU,cncflora_out_0
Bunchosia maritima,LC,cncflora_out_1
Bunchosia pallescens,LC,cncflora_out_1
Bunchosia pernambucana,EN,cncflora_out_1
Burdachia duckei,LC,cncflora_out_1
Burmannia aprica,DD,cncflora_out_1
Burmannia bicolor,LC,cncflora_out_1
Burmannia damazii,LC,cncflora_out_1
Burmannia flava,LC,cncflora_out_1
Bursera pereirae,EN,cncflora_out_1
Bursera simaruba,VU,cncflora_out_1
Butia archeri,LC,cncflora_out_1
Butia capitata,VU,cncflora_out_1
Butia eriospatha,VU,cncflora_out_1
Butia exilata,CR,cncflora_out_1
Butia leiospatha,DD,cncflora_out_1
Butia leptospatha,CR,cncflora_out_1
Butia microspadix,VU,cncflora_out_1
Butia paraguayensis,LC,cncflora_out_1
Butia purpurascens,EN,cncflora_out_1
Butia yatay,VU,cncflora_out_1
Byrsonima affinis,LC,cncflora_out_1
Byrsonima alvimii,EN,cncflora_out_1
Byrsonima alvimii,VU,cncflora_out_0
Byrsonima bahiana,LC,cncflora_out_1
Byrsonima bahiana,NT,cncflora_out_0
Byrsonima blanchetiana,LC,cncflora_out_1
Byrsonima brachybotrya,VU,cncflora_out_1
Byrsonima cacaophila,NT,cncflora_out_1
Byrsonima cacaophila,NT,cncflora_out_0
Byrsonima chalcophylla,DD,cncflora_out_1
Byrsonima cipoensis,EN,cncflora_out_1
Byrsonima coccolobifolia,LC,cncflora_out_1
Byrsonima cordifolia,DD,cncflora_out_1
Byrsonima cordifolia,EN,cncflora_out_0
Byrsonima cydoniifolia,LC,cncflora_out_1
Byrsonima densa,LC,cncflora_out_1
Byrsonima duckeana,LC,cncflora_out_1
Byrsonima euryphylla,DD,cncflora_out_1
Byrsonima fonsecae,EN,cncflora_out_1
Byrsonima fonsecae,CR,cncflora_out_0
Byrsonima frondosa,EN,cncflora_out_1
Byrsonima hatschbachii,VU,cncflora_out_1
Byrsonima hirsuta,EN,cncflora_out_1
Byrsonima japurensis,LC,cncflora_out_1
Byrsonima lanulosa,EN,cncflora_out_1
Byrsonima ligustrifolia,LC,cncflora_out_1
Byrsonima macrophylla,LC,cncflora_out_1
Byrsonima macrophylla,NT,cncflora_out_0
Byrsonima martiana,CR,cncflora_out_1
Byrsonima microphylla,EN,cncflora_out_1
Byrsonima morii,NT,cncflora_out_1
Byrsonima onishiana,EN,cncflora_out_1
Byrsonima pedunculata,"NT, quase chegando à VU",cncflora_out_1
Byrsonima perseifolia,LC,cncflora_out_1
Byrsonima piresii,LC,cncflora_out_1
Byrsonima rigida,LC,cncflora_out_1
Byrsonima rodriguesii,EN,cncflora_out_1
Byrsonima salzmanniana,LC,cncflora_out_1
Byrsonima souzae,EN,cncflora_out_1
Byrsonima spinensis,EN,cncflora_out_1
Byrsonima subcordata,DD,cncflora_out_1
Byrsonima variabilis,LC,cncflora_out_1
Byrsonima vernicosa,VU,cncflora_out_1
Byttneria beyrichiana,DD,cncflora_out_1
