"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","individualCount","fieldNumber","infraspecificEpithet","sex"
"221","2019-05-06 11:53:16-03","UFU","HUFU","26645","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.",NA,"Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6287","2002","04","10",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,"Árvore 3 m. Bráctreas involucrais alvas, capítulos jovens.; Campo rupestre.","HUFU00057829","HUFU00057829",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-05-06 11:53:16-03","UFU","HUFU","12604","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","1759","1996","05","23",NA,"Brasil","Minas Gerais","Delfinópolis","Serra Preta, Estrada para a Fazenda do Antônio Lopes.","-46.8539009094238","-20.343900680542",NA,"Arvoreta, ca. 2 m. Brácteas creme, corola, anteras e estigmas róseos.; Campo rupestre.","HUFU00057826","HUFU00057826",NA,NA,"1998","07",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-05-06 11:53:16-03","UFU","HUFU","37990","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.",NA,"Nakajima, J.N.; Romero, R.; Andrade, T.; Cesarotti, S.N.; Machado, A.B. & Rocha, F.A.","3818","2004","09","14",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,"Arbusto, ca. 2,5 m. Brácteas involucrais bege, frutos creme.; Campo rupestre.","HUFU00057827","HUFU00057827",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-05-06 11:53:16-03","UFU","HUFU","56637","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Souza, V.C.; Capellari-Júnior, L.; Souza, J.P. & Scalon, V.R.","11469","1996","07","01",NA,"Brasil","Minas Gerais","Passos","Estrada entre Furnas - Passos, Cerca de 16km do Rio Turvo (em direção a Furnas). Fazenda Paredão (Usina Açucareira Passos).","-46.6096992492676","-20.718900680542",NA,"Arbusto, ca. 1,5 m. Flores creme.; Campo rupestre.","HUFU00045945","HUFU00045945",NA,NA,"2001","08",NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-05-06 11:53:16-03","UFU","HUFU","12513","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.","3487","1996","05","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Cachoeira Casca D`Anta, Parte de cima da cachoeira.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Brácteas esverdeadas, corola e estilete violetas, anteras róseas.; Campo rupestre.","HUFU00057825","HUFU00057825",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-05-06 11:53:16-03","UFU","HUFU","5818","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","370","1994","06","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Brácteas esverdeado-prateada, corola e estilete creme.; Afloramento rechoso em campo limpo.","HUFU00057844","HUFU00057844",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-05-06 11:53:16-03","UFU","HUFU","56416","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4351","1997","06","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cahapadão do Diamante.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta ca. de 1,5 m. Brácteas esverdeadas, corola e anteras lilases, ramos do estilete creme.; Campo limpo.","HUFU00057830","HUFU00057830",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-05-06 11:53:16-03","UFU","HUFU","56414","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4254","1997","06","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,5 m. Brácteas esverdeadas lanosas, corola e ramos do estilete branco-róseos.; Campo rupestre.","HUFU00057842","HUFU00057842",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-05-06 11:53:16-03","UFU","HUFU","6474","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; et al.","1218","1994","10","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,8 m. Inflorescência creme.; Campo sujo 2 meses após queimada.","HUFU00057834","HUFU00057834",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-12 18:59:09-03","UFMT","UFMT","2535","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Leitão-Filho, H.F.; Semir, J.","17175","1985","06","03",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,"Arbusto até 2m , capítulos com flores; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:08:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in altis lapidosis Serro Frio prope Tejuco",NA,NA,NA,NA,NA,"P06P2N0044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:08:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Gardner, G","4813",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat prov. Goyaz in montibus ditionis Adamantium",NA,NA,NA,NA,NA,"P06P2N0044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-09-23 11:00:56-03","G","G-DC","G00464257","S","Plantae",NA,NA,"Asteraceae","Albertinia","elaeagnus","Albertinia elaeagnus","DC.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00464257",NA,NA,NA,"2013","01","01",NA,NA,"-45.44222222","-18.78777778",NA,"ISOTYPUS of Albertinia elaeagnus DC.",NA,NA,NA,NA,NA
"234","2019-11-21 10:00:35-03","IBt","SP","454148","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Simão Bianchini, R","Munhoz, CBR; Emmert, P; Mello, TRB","7230","2010","05","03",NA,"Brasil","Minas Gerais","Diamantina","Fazenda do Seu Geraldo, acesso por Inhaí","-43.885556","-17.9275",NA,NA,NA,NA,"1154","1154","2015","04","04",NA,NA,"-43.885556","-17.9275",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:00:35-03","IBt","SP","279400","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B","Marcondes Ferreira, W; Mello, ALA; Torres Jr, AH; Venturi, LL; Domingues, MR","1215","1995","07","12",NA,"Brasil","São Paulo","Estreito","Perto da Fazenda 3 Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-17 09:29:05-03","IBt","SP","316606","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1586","1997","06","06",NA,"Brasil","São Paulo","Estreito","Próximo a Fazenda 3 Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:00:35-03","IBt","SP","179410","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus x glomeratus","Less.","Loeuille, B","Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N","CFSC8011","1982","03","21",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Inhame (Serra Mineira)","-43.9","-18.916667",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"-43.9","-18.916667",NA,NA,NA,NA,NA,"x glomeratus",NA
"238","2019-11-21 10:00:35-03","IBt","SP","179445","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus x glomeratus","Less.","Loeuille, B","Furlan, A; Hensold, N; Amaral, MCE","CFSC8333","1982","04","20",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó, Estrada Congonhas - Gouveia, a 9 km de Congonhas","-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,"x glomeratus",NA
"239","2019-11-21 10:00:35-03","IBt","SP","445186","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Simão Bianchini, R","Silva, ACB","921","2001","05","03",NA,"Brasil","Minas Gerais","Delfinópolis","Claro","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"2015","10","06","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:00:35-03","IBt","SP","349748","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Hind, DJN","Mello-Silva, R; Giulietti, AM; Zappi, DC; Meguro, M; Gonçalves, JCC; Giulietti, N","CFCR9844","1986","07","23",NA,"Brasil","Minas Gerais","Grão Mogol","Córrego Escurinha","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"740","740","1998",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:00:35-03","IBt","SP","180234","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Simão Bianchini, R","Giulietti, AM; Semir, J; Menezes, NL; Pirani, JR; Wanderley, MGL; Henrique, MC; Amaral, MC","CFCR5664","1979","08","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, estrada da Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"2011","02","02","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:00:35-03","IBt","SP","180212","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Leitão Filho, HF; Semir, J","Menezes, NL; Semir, J; Sajo, MG; Furlan, A; Pirani, JR; Castro, NM; Rodrigues, MTU","CFCR6207","1980","06","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro, Estrada de pedras do Véu da Noiva","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1986","06","20","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:00:35-03","IBt","SP","406304","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, JN","Romero, R; Nakajima, JN","3487","1996","05","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parte de cima da Cachoeira Casca D'Anta","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2010-08-16 16:38:55-03","A","HU-HERB","A 00273164","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Martius ex de Candolle) Schultz Bipontinus","Nanda F. F. MacLeish","Y. E. J. Mexia","5887","1931","5","20","South America","Brazil","Minas Gerais",NA,"Diamanthina. Barão, about 1 km. along railroad in open, gravelly pasture",NA,NA,"Sheet",NA,NA,NA,"1170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5887",NA,"undetermined"
"245","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00273158","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Martius ex de Candolle) Schultz Bipontinus","G. Barroso","H. S. Irwin, J. W. Grear, Jr., R. Souza & R. Reis dos Santos","11563","1966","1","11","South America","Brazil",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11563",NA,"undetermined"
"246","2010-08-16 16:38:55-03","GH","HU-HERB","GH 00273165","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Martius ex de Candolle) Schultz Bipontinus",NA,"N. F. F. MacLeish","689","1980","10","3","South America","Brazil","Minas Gerais",NA,"between Gouveia and Diamantina Campo rupestre",NA,NA,"Sheet",NA,NA,NA,"1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"689",NA,"undetermined"
